# YHDA_VERSION=0.6.2
# TEST_SERVICE=HFK
# PLANT_TYPE=EDUEDT
# STEP_ID=SYNC_SUPPORT_LOWER
# STEP_NAME=Senkron Bağlantı Destek Rezervi — negatif yön
# TESIS_ADI=YHDA Örnek HFK EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=20
# HFK_RESERVE_MW=20
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
ZAMAN;SIRA_NO;frequency_hz;active_power_mw;soc_pct;stored_energy_mwh;dc_power_mw;rocof_hz_s;trigger;tie_line_flow_mw;voltage_kv
16.8.2026 09:00:02,06s;204;50,000002;-20,024777;65,005530;130,011060;-20,311823;-0,016273;1;1694,828776;154,025852
16.8.2026 09:00:02,08s;205;50,000204;-19,953357;65,005585;130,011171;-20,268123;-0,013389;1;1694,713430;154,003172
16.8.2026 09:00:02,1s;206;49,999790;-20,052639;65,005641;130,011282;-20,364891;-0,020196;1;1695,008191;153,995001
16.8.2026 09:00:02,12s;207;50,000946;-20,094103;65,005697;130,011394;-20,419239;0,013277;1;1694,881668;154,033985
16.8.2026 09:00:02,14s;208;50,000569;-19,991627;65,005753;130,011505;-20,335785;-0,016545;1;1695,240290;153,982809
16.8.2026 09:00:02,16s;209;50,000426;-19,982297;65,005808;130,011616;-20,308661;-0,011512;1;1695,201733;153,994845
16.8.2026 09:00:02,18s;210;49,999702;-20,004810;65,005864;130,011727;-20,334153;0,011205;1;1695,108541;153,983307
16.8.2026 09:00:02,2s;211;49,999227;-20,009360;65,005919;130,011838;-20,361918;0,012059;1;1694,919086;153,981524
16.8.2026 09:00:02,22s;212;49,999029;-20,027562;65,005975;130,011950;-20,334825;-0,004872;1;1695,024795;153,965630
16.8.2026 09:00:02,24s;213;50,000134;-19,930383;65,006030;130,012060;-20,235611;0,031191;1;1695,257898;153,989163
16.8.2026 09:00:02,26s;214;50,000364;-20,091484;65,006086;130,012172;-20,394480;-0,006516;1;1695,265899;153,981548
16.8.2026 09:00:02,28s;215;49,999180;-20,009921;65,006142;130,012283;-20,371171;-0,018539;1;1694,879913;153,988803
16.8.2026 09:00:02,3s;216;49,999436;-19,981531;65,006197;130,012394;-20,252581;0,010013;1;1694,438565;153,985155
16.8.2026 09:00:02,32s;217;49,999974;-20,075952;65,006253;130,012506;-20,362265;-0,016986;1;1695,346919;154,007089
16.8.2026 09:00:02,34s;218;50,000374;-19,956261;65,006308;130,012617;-20,228482;-0,001079;1;1694,733433;154,023198
16.8.2026 09:00:02,36s;219;49,999196;-20,047085;65,006364;130,012728;-20,320253;0,017825;1;1694,653783;154,032889
16.8.2026 09:00:02,38s;220;50,000031;-20,032738;65,006420;130,012839;-20,318212;0,015344;1;1694,729086;154,018427
16.8.2026 09:00:02,4s;221;49,999711;-20,020002;65,006475;130,012950;-20,312616;-0,009200;1;1695,271522;154,012524
16.8.2026 09:00:02,42s;222;49,999989;-20,061439;65,006531;130,013062;-20,390979;-0,001493;1;1694,703963;153,996635
16.8.2026 09:00:02,44s;223;49,999708;-20,021459;65,006587;130,013173;-20,346089;0,014639;1;1694,656646;154,004098
16.8.2026 09:00:02,46s;224;49,999984;-20,002556;65,006642;130,013284;-20,327529;-0,009929;1;1695,030892;153,987931
16.8.2026 09:00:02,48s;225;49,998951;-19,966524;65,006698;130,013395;-20,278395;0,002382;1;1695,286817;153,999810
16.8.2026 09:00:02,5s;226;50,000101;-19,960347;65,006753;130,013506;-20,275696;-0,019442;1;1694,738479;153,994714
16.8.2026 09:00:02,52s;227;49,999903;-20,033962;65,006809;130,013617;-20,311318;0,013033;1;1695,025300;153,958789
16.8.2026 09:00:02,54s;228;50,000065;-19,997992;65,006864;130,013728;-20,272829;0,009036;1;1694,699720;153,999996
16.8.2026 09:00:02,56s;229;50,000767;-19,991048;65,006920;130,013840;-20,292066;-0,008086;1;1694,898830;154,042788
16.8.2026 09:00:02,58s;230;50,000595;-20,001659;65,006975;130,013951;-20,290954;0,008437;1;1695,035469;153,996706
16.8.2026 09:00:02,6s;231;49,999340;-19,967178;65,007031;130,014062;-20,268814;-0,014862;1;1695,235198;154,032588
16.8.2026 09:00:02,62s;232;50,000342;-19,977545;65,007086;130,014173;-20,279093;0,011445;1;1694,949970;153,992973
16.8.2026 09:00:02,64s;233;49,999708;-20,044956;65,007142;130,014284;-20,318000;-0,012012;1;1694,632001;153,969825
16.8.2026 09:00:02,66s;234;50,000683;-19,973182;65,007197;130,014395;-20,259737;0,009256;1;1695,438811;153,986528
16.8.2026 09:00:02,68s;235;49,999905;-19,988003;65,007253;130,014506;-20,308554;0,014450;1;1695,068806;153,983630
16.8.2026 09:00:02,7s;236;50,000696;-19,903105;65,007308;130,014616;-20,216216;-0,000151;1;1695,082769;153,996615
16.8.2026 09:00:02,72s;237;49,999618;-20,041800;65,007364;130,014728;-20,285988;-0,013545;1;1694,444751;154,014066
16.8.2026 09:00:02,74s;238;50,000110;-19,983774;65,007419;130,014839;-20,252389;-0,004910;1;1694,537622;154,030584
16.8.2026 09:00:02,76s;239;49,999843;-19,971623;65,007475;130,014950;-20,337217;-0,014334;1;1694,663243;154,009178
16.8.2026 09:00:02,78s;240;49,999679;-19,967561;65,007530;130,015061;-20,296280;-0,002880;1;1695,412205;153,968435
16.8.2026 09:00:02,8s;241;49,999693;-19,944646;65,007586;130,015172;-20,216293;0,010614;1;1694,797203;154,002582
16.8.2026 09:00:02,82s;242;49,999503;-20,011576;65,007641;130,015283;-20,340349;0,004029;1;1695,024118;154,025692
16.8.2026 09:00:02,84s;243;49,999997;-19,981631;65,007697;130,015394;-20,264712;-0,002484;1;1695,033727;153,983619
16.8.2026 09:00:02,86s;244;49,999434;-19,987291;65,007752;130,015505;-20,268508;-0,018045;1;1694,730689;153,991756
16.8.2026 09:00:02,88s;245;50,001182;-20,047521;65,007808;130,015616;-20,327691;0,000095;1;1695,000161;154,007129
16.8.2026 09:00:02,9s;246;49,999920;-20,009668;65,007864;130,015727;-20,346886;-0,018984;1;1694,830944;154,002165
16.8.2026 09:00:02,92s;247;50,000317;-20,011069;65,007919;130,015838;-20,333245;0,000041;1;1695,001880;153,979659
16.8.2026 09:00:02,94s;248;49,999747;-19,974670;65,007975;130,015949;-20,241824;0,011660;1;1695,026523;153,963785
16.8.2026 09:00:02,96s;249;50,000077;-20,016712;65,008030;130,016061;-20,309699;0,007647;1;1695,303748;153,993052
16.8.2026 09:00:02,98s;250;49,999505;-20,009768;65,008086;130,016172;-20,284170;-0,020760;1;1695,064239;153,995182
16.8.2026 09:00:03,0s;251;49,999860;-19,960292;65,008141;130,016283;-20,254206;0,003607;1;1694,929828;153,997216
16.8.2026 09:00:03,02s;252;50,000250;-19,971620;65,008197;130,016394;-20,252790;-0,017410;1;1695,163257;153,981595
16.8.2026 09:00:03,04s;253;50,000736;-20,068950;65,008253;130,016505;-20,377293;-0,010451;1;1695,108510;154,022794
16.8.2026 09:00:03,06s;254;50,000932;-19,924302;65,008308;130,016616;-20,247073;-0,043262;1;1695,457983;154,009908
16.8.2026 09:00:03,08s;255;49,999748;-20,018973;65,008364;130,016727;-20,324815;-0,015076;1;1694,986969;153,985569
16.8.2026 09:00:03,1s;256;50,000520;-19,990033;65,008419;130,016838;-20,340871;0,004070;1;1694,722878;153,965460
16.8.2026 09:00:03,12s;257;50,000154;-20,028316;65,008475;130,016949;-20,319625;0,005177;1;1694,576536;154,035117
16.8.2026 09:00:03,14s;258;49,999353;-20,008471;65,008530;130,017061;-20,247100;-0,022042;1;1694,789602;154,012484
16.8.2026 09:00:03,16s;259;49,999711;-19,999470;65,008586;130,017172;-20,250197;0,003869;1;1695,290848;154,004541
16.8.2026 09:00:03,18s;260;50,000231;-20,022527;65,008641;130,017283;-20,325610;-0,025092;1;1695,704094;154,000036
16.8.2026 09:00:03,2s;261;49,999445;-20,041639;65,008697;130,017394;-20,420194;-0,001481;1;1694,653670;153,991646
16.8.2026 09:00:03,22s;262;50,000059;-20,004446;65,008753;130,017505;-20,331873;-0,007504;1;1694,779115;154,020128
16.8.2026 09:00:03,24s;263;49,999837;-19,962815;65,008808;130,017616;-20,268836;-0,022931;1;1694,610646;153,990434
16.8.2026 09:00:03,26s;264;50,000733;-19,998016;65,008864;130,017727;-20,291446;-0,009018;1;1695,090079;153,991281
16.8.2026 09:00:03,28s;265;50,001167;-19,970180;65,008919;130,017838;-20,276525;0,002970;1;1695,760025;154,032482
16.8.2026 09:00:03,3s;266;49,999451;-20,001282;65,008975;130,017949;-20,338829;0,006035;1;1695,556074;153,998706
16.8.2026 09:00:03,32s;267;50,000174;-19,971790;65,009030;130,018060;-20,306887;-0,004343;1;1695,166635;153,997737
16.8.2026 09:00:03,34s;268;49,999114;-20,004231;65,009086;130,018172;-20,317961;0,012526;1;1694,697690;154,030861
16.8.2026 09:00:03,36s;269;49,999967;-20,002950;65,009141;130,018283;-20,334479;-0,020832;1;1695,105626;154,017424
16.8.2026 09:00:03,38s;270;49,999851;-19,960118;65,009197;130,018394;-20,315198;0,013851;1;1695,297044;153,981731
16.8.2026 09:00:03,4s;271;50,000623;-20,013442;65,009252;130,018505;-20,335719;-0,005252;1;1694,669033;154,013879
16.8.2026 09:00:03,42s;272;49,999526;-20,024992;65,009308;130,018616;-20,343328;-0,006045;1;1695,342425;153,982161
16.8.2026 09:00:03,44s;273;49,999773;-19,910852;65,009363;130,018727;-20,187458;-0,015913;1;1695,344930;154,008823
16.8.2026 09:00:03,46s;274;50,000198;-20,041036;65,009419;130,018838;-20,355841;-0,012649;1;1694,687216;153,988973
16.8.2026 09:00:03,48s;275;50,001043;-19,995373;65,009475;130,018949;-20,292773;0,028000;1;1695,052063;153,980446
16.8.2026 09:00:03,5s;276;50,000478;-20,011155;65,009530;130,019060;-20,270818;-0,014816;1;1694,993007;154,045045
16.8.2026 09:00:03,52s;277;50,000114;-20,079714;65,009586;130,019172;-20,343816;-0,007269;1;1695,465447;154,001565
16.8.2026 09:00:03,54s;278;50,000313;-20,019086;65,009641;130,019283;-20,283068;-0,026477;1;1694,648391;154,017264
16.8.2026 09:00:03,56s;279;50,000739;-19,972610;65,009697;130,019394;-20,284243;0,007834;1;1695,005628;154,019617
16.8.2026 09:00:03,58s;280;50,000193;-20,028189;65,009753;130,019505;-20,336981;0,005079;1;1695,170156;153,987198
16.8.2026 09:00:03,6s;281;49,999243;-19,982159;65,009808;130,019616;-20,280650;-0,008245;1;1695,074801;153,979766
16.8.2026 09:00:03,62s;282;49,999761;-20,051346;65,009864;130,019728;-20,357108;-0,022876;1;1694,889948;153,991663
16.8.2026 09:00:03,64s;283;50,001257;-20,029480;65,009919;130,019839;-20,306193;-0,006415;1;1694,805477;153,977718
16.8.2026 09:00:03,66s;284;49,999660;-19,973536;65,009975;130,019950;-20,307585;-0,004752;1;1694,929765;153,993855
16.8.2026 09:00:03,68s;285;49,999949;-19,986126;65,010030;130,020061;-20,285471;-0,024259;1;1694,875500;153,953464
16.8.2026 09:00:03,7s;286;50,000277;-19,996478;65,010086;130,020172;-20,346520;-0,002755;1;1694,995481;153,990266
16.8.2026 09:00:03,72s;287;50,000566;-20,016559;65,010142;130,020283;-20,275242;0,011959;1;1695,253298;153,952089
16.8.2026 09:00:03,74s;288;50,000007;-20,034227;65,010197;130,020394;-20,322834;0,015752;1;1695,023332;154,013997
16.8.2026 09:00:03,76s;289;50,000400;-19,998389;65,010253;130,020506;-20,309540;0,001354;1;1694,757011;153,963584
16.8.2026 09:00:03,78s;290;50,000406;-20,002898;65,010308;130,020617;-20,285852;-0,010273;1;1695,113179;153,990343
16.8.2026 09:00:03,8s;291;49,999605;-20,042388;65,010364;130,020728;-20,334287;-0,004179;1;1695,035362;154,005725
16.8.2026 09:00:03,82s;292;50,000696;-19,976136;65,010420;130,020839;-20,270253;0,015810;1;1694,891317;153,973005
16.8.2026 09:00:03,84s;293;49,999914;-19,988904;65,010475;130,020950;-20,284879;-0,019984;1;1695,005450;153,977391
16.8.2026 09:00:03,86s;294;49,999503;-20,007441;65,010531;130,021061;-20,324308;0,006618;1;1694,500175;154,027036
16.8.2026 09:00:03,88s;295;49,999290;-20,021686;65,010586;130,021172;-20,281605;-0,005868;1;1694,686777;153,985992
16.8.2026 09:00:03,9s;296;49,998981;-19,961789;65,010642;130,021283;-20,232989;0,003724;1;1695,095027;153,983988
16.8.2026 09:00:03,92s;297;50,000050;-19,965477;65,010697;130,021394;-20,304996;-0,011593;1;1694,841536;154,012009
16.8.2026 09:00:03,94s;298;50,000628;-20,023951;65,010753;130,021506;-20,322247;-0,007607;1;1695,275702;153,983338
16.8.2026 09:00:03,96s;299;49,999161;-19,975052;65,010808;130,021616;-20,258927;0,013956;1;1695,223806;154,004708
16.8.2026 09:00:03,98s;300;50,000550;-19,948895;65,010864;130,021727;-20,240980;0,014903;1;1694,697907;154,016426
16.8.2026 09:00:04,0s;301;49,999907;-19,991301;65,010919;130,021838;-20,223339;-0,006152;1;1694,931610;153,983808
16.8.2026 09:00:04,02s;302;49,999731;-20,024222;65,010975;130,021950;-20,300068;-0,005414;1;1695,073773;154,042637
16.8.2026 09:00:04,04s;303;49,999628;-20,034552;65,011030;130,022061;-20,353878;-0,011110;1;1695,166293;153,947126
16.8.2026 09:00:04,06s;304;49,999185;-19,963075;65,011086;130,022172;-20,259878;-0,001954;1;1695,300269;154,015940
16.8.2026 09:00:04,08s;305;49,999919;-19,972562;65,011141;130,022283;-20,213963;-0,015764;1;1694,777550;153,996804
16.8.2026 09:00:04,1s;306;50,000581;-19,955116;65,011197;130,022394;-20,282579;0,016799;1;1695,137147;154,006579
16.8.2026 09:00:04,12s;307;49,999256;-19,983339;65,011252;130,022505;-20,267457;0,017482;1;1695,223208;154,001287
16.8.2026 09:00:04,14s;308;49,999690;-20,049090;65,011308;130,022616;-20,355270;-0,010201;1;1695,161390;154,002312
16.8.2026 09:00:04,16s;309;49,999984;-20,014312;65,011364;130,022727;-20,311882;-0,009968;1;1694,480175;153,991960
16.8.2026 09:00:04,18s;310;50,000471;-20,025370;65,011419;130,022839;-20,323709;0,039851;1;1694,629942;154,013502
16.8.2026 09:00:04,2s;311;49,999461;-19,956363;65,011475;130,022949;-20,257574;-0,007412;1;1695,132491;154,020796
16.8.2026 09:00:04,22s;312;50,000372;-19,986335;65,011530;130,023060;-20,290789;0,013756;1;1694,745644;153,954203
16.8.2026 09:00:04,24s;313;49,999911;-20,031612;65,011586;130,023172;-20,414058;0,006638;1;1694,679181;154,009953
16.8.2026 09:00:04,26s;314;49,999339;-20,044061;65,011642;130,023283;-20,332017;-0,015875;1;1694,933047;154,005583
16.8.2026 09:00:04,28s;315;50,001039;-19,988461;65,011697;130,023394;-20,291972;0,001104;1;1695,060957;154,026108
16.8.2026 09:00:04,3s;316;49,999428;-20,012707;65,011753;130,023505;-20,274709;0,016487;1;1694,760488;153,997174
16.8.2026 09:00:04,32s;317;49,999820;-19,918892;65,011808;130,023616;-20,206547;0,010242;1;1694,511334;153,982027
16.8.2026 09:00:04,34s;318;49,999811;-20,055591;65,011864;130,023727;-20,362681;0,011563;1;1694,395370;153,999945
16.8.2026 09:00:04,36s;319;50,000977;-19,969519;65,011919;130,023838;-20,251876;-0,004130;1;1694,916859;154,009529
16.8.2026 09:00:04,38s;320;49,999583;-20,005574;65,011975;130,023949;-20,287299;-0,017459;1;1695,059490;154,008508
16.8.2026 09:00:04,4s;321;49,999868;-20,015868;65,012030;130,024061;-20,334788;-0,005493;1;1694,703506;154,004163
16.8.2026 09:00:04,42s;322;49,999848;-20,003491;65,012086;130,024172;-20,322764;0,015353;1;1695,074670;154,031351
16.8.2026 09:00:04,44s;323;49,999611;-20,035146;65,012142;130,024283;-20,320531;-0,000290;1;1694,836743;154,003509
16.8.2026 09:00:04,46s;324;49,999835;-19,990082;65,012197;130,024394;-20,312128;-0,024387;1;1695,001850;154,021862
16.8.2026 09:00:04,48s;325;49,999854;-20,010567;65,012253;130,024505;-20,330778;-0,004881;1;1695,378152;153,997942
16.8.2026 09:00:04,5s;326;49,999286;-20,021793;65,012308;130,024617;-20,294525;-0,019063;1;1694,949257;153,990071
16.8.2026 09:00:04,52s;327;49,999944;-20,002826;65,012364;130,024728;-20,247007;0,026422;1;1695,349981;154,013247
16.8.2026 09:00:04,54s;328;50,000200;-19,975328;65,012419;130,024839;-20,280638;0,013042;1;1695,290874;154,003934
16.8.2026 09:00:04,56s;329;50,000041;-20,004019;65,012475;130,024950;-20,266873;0,001909;1;1695,130318;153,983886
16.8.2026 09:00:04,58s;330;49,999853;-20,021521;65,012531;130,025061;-20,341221;0,020212;1;1695,242891;153,979798
16.8.2026 09:00:04,6s;331;50,000249;-19,998751;65,012586;130,025172;-20,366939;0,002948;1;1695,078487;154,005543
16.8.2026 09:00:04,62s;332;49,999974;-19,984605;65,012642;130,025283;-20,295408;-0,015659;1;1694,897847;154,049627
16.8.2026 09:00:04,64s;333;50,000475;-20,022618;65,012697;130,025394;-20,354606;0,019267;1;1695,005289;153,985263
16.8.2026 09:00:04,66s;334;49,998540;-19,960960;65,012753;130,025505;-20,263430;0,004333;1;1695,063973;154,012716
16.8.2026 09:00:04,68s;335;50,000792;-20,010545;65,012808;130,025616;-20,303232;-0,001756;1;1695,049129;154,019452
16.8.2026 09:00:04,7s;336;49,999902;-19,981512;65,012864;130,025727;-20,327186;0,006612;1;1694,869285;153,983946
16.8.2026 09:00:04,72s;337;49,999317;-20,012756;65,012919;130,025839;-20,230114;-0,005873;1;1694,528652;154,017271
16.8.2026 09:00:04,74s;338;49,999923;-19,975897;65,012975;130,025950;-20,235608;-0,009032;1;1695,271615;154,028237
16.8.2026 09:00:04,76s;339;49,999870;-19,974504;65,013030;130,026061;-20,235297;-0,011463;1;1695,406629;154,019967
16.8.2026 09:00:04,78s;340;49,999799;-19,945956;65,013086;130,026171;-20,195550;0,022879;1;1695,166554;153,976748
16.8.2026 09:00:04,8s;341;49,999092;-20,021568;65,013141;130,026283;-20,293985;-0,001940;1;1694,966520;153,969002
16.8.2026 09:00:04,82s;342;49,999474;-20,025360;65,013197;130,026394;-20,321046;0,005022;1;1694,744760;153,999933
16.8.2026 09:00:04,84s;343;49,999564;-19,955116;65,013252;130,026505;-20,261232;0,028727;1;1695,397166;154,001904
16.8.2026 09:00:04,86s;344;49,999636;-20,007939;65,013308;130,026616;-20,310750;-0,039113;1;1695,049626;153,991086
16.8.2026 09:00:04,88s;345;50,000674;-19,991462;65,013363;130,026727;-20,272515;-0,009986;1;1695,062111;153,997460
16.8.2026 09:00:04,9s;346;49,999839;-19,998599;65,013419;130,026838;-20,304231;0,015835;1;1695,191330;154,000444
16.8.2026 09:00:04,92s;347;50,000377;-20,013467;65,013475;130,026949;-20,291864;0,012394;1;1694,969241;153,959149
16.8.2026 09:00:04,94s;348;50,000025;-20,014550;65,013530;130,027060;-20,352491;-0,007922;1;1695,361370;154,012329
16.8.2026 09:00:04,96s;349;49,999657;-19,973431;65,013586;130,027171;-20,272422;-0,000557;1;1694,973011;154,033058
16.8.2026 09:00:04,98s;350;50,000917;-19,939667;65,013641;130,027282;-20,255090;0,007841;1;1694,687709;154,002331
16.8.2026 09:00:05,0s;351;50,000489;-20,023788;65,013697;130,027393;-20,328433;0,017672;1;1695,050428;154,057183
16.8.2026 09:00:05,02s;352;49,999837;-19,952334;65,013752;130,027504;-20,219416;0,015501;1;1694,850243;153,982085
16.8.2026 09:00:05,04s;353;49,999227;-20,048461;65,013808;130,027616;-20,397732;0,019076;1;1695,031876;153,989841
16.8.2026 09:00:05,06s;354;49,999562;-19,929348;65,013863;130,027726;-20,267452;-0,005698;1;1694,957515;154,026192
16.8.2026 09:00:05,08s;355;50,000228;-19,963490;65,013919;130,027837;-20,263779;-0,005702;1;1695,038040;153,978423
16.8.2026 09:00:05,1s;356;50,000305;-19,991067;65,013974;130,027948;-20,327783;-0,006425;1;1695,068821;153,987071
16.8.2026 09:00:05,12s;357;50,000521;-20,000787;65,014030;130,028059;-20,319989;-0,021532;1;1695,180897;154,020026
16.8.2026 09:00:05,14s;358;49,999013;-20,072938;65,014085;130,028171;-20,391775;-0,010821;1;1695,090925;154,021275
16.8.2026 09:00:05,16s;359;50,000565;-19,998809;65,014141;130,028282;-20,311382;0,024163;1;1694,715221;153,988785
16.8.2026 09:00:05,18s;360;49,999851;-20,050328;65,014197;130,028393;-20,375552;0,009177;1;1694,785671;154,012072
16.8.2026 09:00:05,2s;361;50,000028;-20,043314;65,014252;130,028505;-20,305918;-0,017631;1;1694,788892;153,980636
16.8.2026 09:00:05,22s;362;50,000201;-19,962023;65,014308;130,028616;-20,263479;0,004904;1;1694,843042;153,987963
16.8.2026 09:00:05,24s;363;50,000773;-19,980611;65,014363;130,028727;-20,307525;0,008600;1;1694,909814;154,021183
16.8.2026 09:00:05,26s;364;50,000268;-19,989678;65,014419;130,028838;-20,245966;-0,007976;1;1694,752551;153,993669
16.8.2026 09:00:05,28s;365;50,000117;-19,956866;65,014474;130,028949;-20,263940;0,006740;1;1695,021155;154,000982
16.8.2026 09:00:05,3s;366;49,999915;-19,971750;65,014530;130,029060;-20,201178;0,013373;1;1694,848210;153,979595
16.8.2026 09:00:05,32s;367;49,999980;-20,011523;65,014585;130,029171;-20,317360;-0,014250;1;1695,190792;154,002386
16.8.2026 09:00:05,34s;368;49,999248;-19,971521;65,014641;130,029282;-20,260291;-0,027272;1;1695,006915;153,991512
16.8.2026 09:00:05,36s;369;49,999494;-19,956608;65,014696;130,029393;-20,233690;-0,007585;1;1694,857018;153,973699
16.8.2026 09:00:05,38s;370;49,999358;-19,945236;65,014752;130,029503;-20,271596;0,010636;1;1694,957539;153,957608
16.8.2026 09:00:05,4s;371;50,000200;-20,026840;65,014807;130,029615;-20,318028;0,001560;1;1695,223323;153,970473
16.8.2026 09:00:05,42s;372;50,000044;-20,030009;65,014863;130,029726;-20,309965;-0,031535;1;1695,164535;153,995599
16.8.2026 09:00:05,44s;373;50,000673;-19,980079;65,014918;130,029837;-20,258673;0,002475;1;1694,885610;153,994450
16.8.2026 09:00:05,46s;374;49,999665;-19,908144;65,014974;130,029948;-20,146847;0,000072;1;1694,889238;154,012789
16.8.2026 09:00:05,48s;375;49,999263;-19,963993;65,015029;130,030058;-20,245566;0,003275;1;1694,935822;153,986863
16.8.2026 09:00:05,5s;376;50,000234;-20,020950;65,015085;130,030170;-20,325160;-0,001959;1;1694,993813;153,983610
16.8.2026 09:00:05,52s;377;50,001405;-19,975566;65,015140;130,030281;-20,295529;0,002265;1;1694,937623;153,973382
16.8.2026 09:00:05,54s;378;50,000113;-19,999345;65,015196;130,030392;-20,362847;0,010499;1;1694,943622;153,993839
16.8.2026 09:00:05,56s;379;49,998740;-19,993183;65,015251;130,030503;-20,334557;-0,007147;1;1695,038781;153,984507
16.8.2026 09:00:05,58s;380;50,000393;-20,037723;65,015307;130,030614;-20,373405;0,011590;1;1695,115657;153,995546
16.8.2026 09:00:05,6s;381;49,999717;-20,038513;65,015363;130,030725;-20,350271;0,010053;1;1694,979103;153,980537
16.8.2026 09:00:05,62s;382;50,000113;-20,022583;65,015418;130,030837;-20,330886;0,004453;1;1694,755219;154,002244
16.8.2026 09:00:05,64s;383;49,999897;-19,946923;65,015474;130,030948;-20,233608;-0,008967;1;1694,904764;154,019228
16.8.2026 09:00:05,66s;384;50,000183;-19,964504;65,015529;130,031058;-20,274097;0,004360;1;1694,763796;153,974621
16.8.2026 09:00:05,68s;385;50,000178;-20,056556;65,015585;130,031170;-20,320777;0,010629;1;1695,131985;154,018433
16.8.2026 09:00:05,7s;386;49,999022;-19,966313;65,015640;130,031281;-20,316973;0,003444;1;1694,610569;153,982242
16.8.2026 09:00:05,72s;387;49,999992;-19,998927;65,015696;130,031392;-20,292739;0,006430;1;1695,188544;153,976385
16.8.2026 09:00:05,74s;388;50,000964;-19,971818;65,015751;130,031503;-20,319749;-0,006747;1;1695,040005;153,960074
16.8.2026 09:00:05,76s;389;50,000213;-20,066828;65,015807;130,031614;-20,401416;-0,012367;1;1694,759051;153,994533
16.8.2026 09:00:05,78s;390;49,999914;-19,999150;65,015863;130,031725;-20,290719;0,004629;1;1695,092617;153,993420
16.8.2026 09:00:05,8s;391;49,999366;-19,968397;65,015918;130,031836;-20,223283;-0,009566;1;1695,214403;154,004461
16.8.2026 09:00:05,82s;392;50,000155;-19,958642;65,015974;130,031947;-20,253060;0,010461;1;1694,466277;153,983826
16.8.2026 09:00:05,84s;393;49,999563;-19,988225;65,016029;130,032058;-20,227413;0,005580;1;1695,138436;153,999774
16.8.2026 09:00:05,86s;394;49,999391;-20,024115;65,016085;130,032170;-20,345006;0,018819;1;1694,831859;154,018607
16.8.2026 09:00:05,88s;395;50,000292;-20,021668;65,016140;130,032281;-20,281008;-0,007051;1;1694,687531;153,987226
16.8.2026 09:00:05,9s;396;50,001127;-19,957495;65,016196;130,032392;-20,251025;-0,001662;1;1695,047014;153,973064
16.8.2026 09:00:05,92s;397;49,999676;-19,987509;65,016251;130,032503;-20,296636;-0,009217;1;1694,593814;153,976238
16.8.2026 09:00:05,94s;398;50,000362;-19,949700;65,016307;130,032614;-20,250001;0,006728;1;1695,381274;154,030119
16.8.2026 09:00:05,96s;399;49,999176;-19,966356;65,016362;130,032724;-20,314426;-0,001730;1;1694,616246;154,004429
16.8.2026 09:00:05,98s;400;50,000646;-19,953615;65,016418;130,032835;-20,245605;0,011238;1;1695,374580;153,994859
16.8.2026 09:00:06,0s;401;50,001099;-19,976452;65,016473;130,032946;-20,243460;-0,004520;1;1694,788509;153,972236
16.8.2026 09:00:06,02s;402;50,000930;-20,061141;65,016529;130,033058;-20,388026;0,021292;1;1695,163683;153,977552
16.8.2026 09:00:06,04s;403;50,000156;-19,991729;65,016584;130,033169;-20,287761;0,058220;1;1694,911280;153,974147
16.8.2026 09:00:06,06s;404;49,999474;-20,005603;65,016640;130,033280;-20,333283;0,004456;1;1695,100006;154,009472
16.8.2026 09:00:06,08s;405;49,999765;-19,970479;65,016695;130,033391;-20,255301;-0,005605;1;1694,697654;153,991918
16.8.2026 09:00:06,1s;406;50,000091;-20,032121;65,016751;130,033502;-20,352743;-0,020584;1;1694,993640;153,979267
16.8.2026 09:00:06,12s;407;49,999314;-19,967886;65,016807;130,033613;-20,286320;-0,030184;1;1695,060897;153,961639
16.8.2026 09:00:06,14s;408;50,000188;-20,036939;65,016862;130,033724;-20,337662;0,002058;1;1694,687746;154,004806
16.8.2026 09:00:06,16s;409;49,999496;-19,999195;65,016918;130,033836;-20,309510;0,014063;1;1695,151849;154,001505
16.8.2026 09:00:06,18s;410;49,999106;-19,992006;65,016973;130,033947;-20,278323;0,009978;1;1695,261254;154,039814
16.8.2026 09:00:06,2s;411;49,999576;-19,950288;65,017029;130,034057;-20,248968;-0,009569;1;1694,657531;153,985040
16.8.2026 09:00:06,22s;412;50,000228;-19,991228;65,017084;130,034168;-20,312570;-0,021553;1;1694,839292;153,989094
16.8.2026 09:00:06,24s;413;50,000175;-20,001173;65,017140;130,034280;-20,307604;-0,000437;1;1695,086632;153,984710
