# YHDA_VERSION=0.7.1
# TEST_SERVICE=HFK
# PLANT_TYPE=EDUEDT
# STEP_ID=FREQ_SUPPORT_RAISE
# STEP_NAME=Frekans Destek Rezervi — pozitif yön
# TESIS_ADI=YHDA Örnek HFK EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=20
# HFK_RESERVE_MW=20
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;frequency_hz;active_power_mw;soc_pct;stored_energy_mwh;dc_power_mw;rocof_hz_s;trigger;tie_line_flow_mw;voltage_kv
16.8.2026 09:00:02,2s;211;49,552300;20,002381;64,994944;129,989888;20,318481;0,020504;1;1599,874200;154,024255
16.8.2026 09:00:02,22s;212;49,552017;19,997431;64,994888;129,989777;20,230544;0,009055;1;1600,238180;153,995869
16.8.2026 09:00:02,24s;213;49,551666;19,990495;64,994833;129,989666;20,295194;0,023124;1;1599,667760;154,012808
16.8.2026 09:00:02,26s;214;49,550630;20,035160;64,994777;129,989554;20,308651;-0,003539;1;1600,459291;154,011170
16.8.2026 09:00:02,28s;215;49,551588;20,042125;64,994722;129,989443;20,321735;0,006871;1;1599,826701;154,019822
16.8.2026 09:00:02,3s;216;49,551504;19,956670;64,994666;129,989332;20,294285;-0,013092;1;1600,167588;154,044764
16.8.2026 09:00:02,32s;217;49,549727;20,055932;64,994610;129,989221;20,365362;-0,005347;1;1599,876856;154,013626
16.8.2026 09:00:02,34s;218;49,552513;19,960017;64,994555;129,989110;20,261448;0,000668;1;1600,199044;153,987377
16.8.2026 09:00:02,36s;219;49,550895;19,988794;64,994499;129,988999;20,322061;0,021906;1;1599,740675;154,044367
16.8.2026 09:00:02,38s;220;49,552003;19,915296;64,994444;129,988888;20,258688;0,015720;1;1599,847568;153,998559
16.8.2026 09:00:02,4s;221;49,551169;19,967163;64,994389;129,988777;20,279299;0,011658;1;1600,253991;153,999238
16.8.2026 09:00:02,42s;222;49,552438;19,973548;64,994333;129,988666;20,239508;-0,020757;1;1599,961510;154,028677
16.8.2026 09:00:02,44s;223;49,551936;19,982826;64,994278;129,988555;20,331784;0,006321;1;1599,556110;154,007599
16.8.2026 09:00:02,46s;224;49,551767;19,973354;64,994222;129,988444;20,245495;0,005805;1;1600,027769;153,996512
16.8.2026 09:00:02,48s;225;49,551330;19,947335;64,994167;129,988334;20,260959;0,025395;1;1600,202269;154,021763
16.8.2026 09:00:02,5s;226;49,550746;19,959109;64,994111;129,988223;20,224583;-0,002719;1;1599,906031;153,964106
16.8.2026 09:00:02,52s;227;49,551699;19,966760;64,994056;129,988112;20,275575;-0,015437;1;1600,020557;153,994629
16.8.2026 09:00:02,54s;228;49,551867;19,936108;64,994001;129,988001;20,193817;0,011201;1;1599,396831;154,018215
16.8.2026 09:00:02,56s;229;49,552196;19,989941;64,993945;129,987890;20,345033;0,004809;1;1600,274683;154,002926
16.8.2026 09:00:02,58s;230;49,550815;20,009802;64,993889;129,987779;20,337425;-0,012613;1;1599,914903;153,996975
16.8.2026 09:00:02,6s;231;49,551144;20,023158;64,993834;129,987668;20,289894;0,017661;1;1600,065204;153,992628
16.8.2026 09:00:02,62s;232;49,552467;19,944307;64,993778;129,987557;20,245070;0,030167;1;1600,491397;153,998632
16.8.2026 09:00:02,64s;233;49,550520;19,965017;64,993723;129,987446;20,257855;0,016423;1;1599,938940;154,019996
16.8.2026 09:00:02,66s;234;49,551600;19,985402;64,993667;129,987335;20,269198;-0,025176;1;1600,103783;153,999201
16.8.2026 09:00:02,68s;235;49,551063;20,017000;64,993612;129,987224;20,322145;0,010880;1;1599,996301;153,990662
16.8.2026 09:00:02,7s;236;49,550966;19,978110;64,993556;129,987113;20,293147;0,011948;1;1600,063984;154,014065
16.8.2026 09:00:02,72s;237;49,551925;20,044063;64,993501;129,987001;20,349774;0,011244;1;1599,716130;153,982149
16.8.2026 09:00:02,74s;238;49,550397;19,967248;64,993445;129,986890;20,288478;0,017338;1;1600,066719;153,983044
16.8.2026 09:00:02,76s;239;49,550132;20,008916;64,993390;129,986779;20,341178;0,018011;1;1599,760091;153,980197
16.8.2026 09:00:02,78s;240;49,550900;19,958151;64,993334;129,986668;20,181041;0,018896;1;1599,887027;154,008541
16.8.2026 09:00:02,8s;241;49,551733;19,990193;64,993279;129,986557;20,295222;0,013879;1;1599,698451;153,987131
16.8.2026 09:00:02,82s;242;49,551343;19,986159;64,993223;129,986446;20,318693;0,001587;1;1600,025876;154,004416
16.8.2026 09:00:02,84s;243;49,551282;20,060235;64,993167;129,986335;20,361737;0,005189;1;1600,105471;154,006344
16.8.2026 09:00:02,86s;244;49,549543;19,948969;64,993112;129,986224;20,200533;0,001996;1;1599,845908;154,004250
16.8.2026 09:00:02,88s;245;49,550830;20,048081;64,993056;129,986113;20,372313;-0,012875;1;1600,285899;154,018781
16.8.2026 09:00:02,9s;246;49,550289;20,028356;64,993001;129,986001;20,297752;0,015063;1;1599,589638;154,004640
16.8.2026 09:00:02,92s;247;49,550138;20,030074;64,992945;129,985890;20,342025;-0,021450;1;1600,117990;153,996244
16.8.2026 09:00:02,94s;248;49,549804;20,027513;64,992889;129,985779;20,314714;-0,022378;1;1600,051844;153,982719
16.8.2026 09:00:02,96s;249;49,550696;20,022277;64,992834;129,985668;20,351698;-0,027776;1;1600,033476;153,980385
16.8.2026 09:00:02,98s;250;49,550439;19,993438;64,992778;129,985556;20,277785;-0,004326;1;1600,175526;153,974323
16.8.2026 09:00:03,0s;251;49,550976;20,050399;64,992723;129,985445;20,297267;0,013674;1;1600,138548;153,981716
16.8.2026 09:00:03,02s;252;49,550154;20,034376;64,992667;129,985334;20,354666;0,011476;1;1599,554467;154,001752
16.8.2026 09:00:03,04s;253;49,550501;20,004306;64,992611;129,985223;20,338046;0,025497;1;1599,712175;154,006948
16.8.2026 09:00:03,06s;254;49,550220;19,921356;64,992556;129,985112;20,217296;0,012179;1;1599,449865;153,961146
16.8.2026 09:00:03,08s;255;49,550367;19,976832;64,992500;129,985001;20,298063;0,016222;1;1599,731819;153,985302
16.8.2026 09:00:03,1s;256;49,548953;19,993892;64,992445;129,984890;20,234284;0,015252;1;1599,822000;154,018741
16.8.2026 09:00:03,12s;257;49,550514;19,996863;64,992389;129,984779;20,350222;-0,012464;1;1600,360670;154,013787
16.8.2026 09:00:03,14s;258;49,550902;20,034924;64,992334;129,984667;20,289458;0,012938;1;1599,955766;153,986205
16.8.2026 09:00:03,16s;259;49,550087;19,999871;64,992278;129,984556;20,316786;0,010618;1;1600,210850;153,979269
16.8.2026 09:00:03,18s;260;49,551222;20,007956;64,992223;129,984445;20,318040;-0,004345;1;1600,273904;154,001372
16.8.2026 09:00:03,2s;261;49,550343;20,039234;64,992167;129,984334;20,337350;-0,029307;1;1599,730358;153,996222
16.8.2026 09:00:03,22s;262;49,551686;20,016765;64,992111;129,984223;20,318295;-0,011905;1;1600,495562;153,976500
16.8.2026 09:00:03,24s;263;49,549921;19,979890;64,992056;129,984112;20,291030;0,007379;1;1599,286433;154,009077
16.8.2026 09:00:03,26s;264;49,549953;20,013353;64,992000;129,984000;20,296986;0,004516;1;1600,043203;153,979502
16.8.2026 09:00:03,28s;265;49,549847;20,008760;64,991945;129,983889;20,340880;-0,005557;1;1600,303803;154,022994
16.8.2026 09:00:03,3s;266;49,549215;19,956381;64,991889;129,983778;20,226355;0,018409;1;1600,094178;153,986018
16.8.2026 09:00:03,32s;267;49,549481;19,921414;64,991834;129,983668;20,238964;-0,002551;1;1599,910242;153,984127
16.8.2026 09:00:03,34s;268;49,551340;19,965053;64,991778;129,983557;20,262531;-0,011309;1;1600,129765;154,043799
16.8.2026 09:00:03,36s;269;49,550873;20,014434;64,991723;129,983446;20,320187;0,018064;1;1600,093919;153,972207
16.8.2026 09:00:03,38s;270;49,550512;20,001573;64,991667;129,983335;20,341109;-0,017731;1;1599,853797;154,010041
16.8.2026 09:00:03,4s;271;49,548281;20,012971;64,991612;129,983223;20,321236;0,015869;1;1600,137843;153,993215
16.8.2026 09:00:03,42s;272;49,551050;20,047275;64,991556;129,983112;20,297571;-0,005814;1;1600,336402;154,033931
16.8.2026 09:00:03,44s;273;49,549872;20,064964;64,991500;129,983001;20,294826;0,025586;1;1599,770372;154,021820
16.8.2026 09:00:03,46s;274;49,550602;20,024496;64,991445;129,982889;20,308563;-0,012852;1;1599,756279;154,026080
16.8.2026 09:00:03,48s;275;49,549470;20,028385;64,991389;129,982778;20,336101;0,016853;1;1599,955519;154,009738
16.8.2026 09:00:03,5s;276;49,551598;19,978930;64,991334;129,982667;20,327328;-0,009027;1;1600,234445;154,010871
16.8.2026 09:00:03,52s;277;49,549795;19,950887;64,991278;129,982556;20,211826;-0,036228;1;1600,259742;154,009300
16.8.2026 09:00:03,54s;278;49,550662;20,033512;64,991222;129,982445;20,335765;0,005256;1;1599,718836;154,003879
16.8.2026 09:00:03,56s;279;49,550286;20,002927;64,991167;129,982334;20,295127;-0,019822;1;1600,410671;153,992696
16.8.2026 09:00:03,58s;280;49,550120;20,008784;64,991111;129,982223;20,339382;0,011703;1;1599,866083;154,008646
16.8.2026 09:00:03,6s;281;49,550311;20,093273;64,991055;129,982111;20,408015;-0,013656;1;1600,105333;153,972250
16.8.2026 09:00:03,62s;282;49,550936;20,020946;64,991000;129,982000;20,299052;0,000740;1;1599,909151;154,012344
16.8.2026 09:00:03,64s;283;49,550327;19,971232;64,990944;129,981889;20,256737;0,003388;1;1600,104933;153,978933
16.8.2026 09:00:03,66s;284;49,551073;20,013853;64,990889;129,981778;20,355289;0,008195;1;1600,376487;153,988803
16.8.2026 09:00:03,68s;285;49,550106;20,032736;64,990833;129,981666;20,355020;0,007560;1;1600,163061;153,988513
16.8.2026 09:00:03,7s;286;49,551200;19,960165;64,990778;129,981555;20,265165;-0,016175;1;1599,843248;153,999740
16.8.2026 09:00:03,72s;287;49,550123;20,022440;64,990722;129,981444;20,260062;0,000673;1;1600,062338;153,977832
16.8.2026 09:00:03,74s;288;49,549286;20,003756;64,990667;129,981333;20,271609;0,009989;1;1600,192196;154,022409
16.8.2026 09:00:03,76s;289;49,550105;20,030136;64,990611;129,981222;20,325004;0,011403;1;1600,401025;153,957605
16.8.2026 09:00:03,78s;290;49,549957;20,029445;64,990555;129,981110;20,277646;0,008238;1;1599,705780;153,994873
16.8.2026 09:00:03,8s;291;49,550579;20,030924;64,990500;129,980999;20,322980;0,012327;1;1599,539348;154,007343
16.8.2026 09:00:03,82s;292;49,550490;19,954961;64,990444;129,980888;20,181890;0,025158;1;1600,074078;154,028793
16.8.2026 09:00:03,84s;293;49,551302;20,025114;64,990389;129,980777;20,294628;-0,007556;1;1600,004989;153,968279
16.8.2026 09:00:03,86s;294;49,550394;20,033636;64,990333;129,980666;20,276065;0,031890;1;1600,017737;154,008578
16.8.2026 09:00:03,88s;295;49,550529;19,952568;64,990277;129,980555;20,232921;0,007807;1;1599,263452;153,965342
16.8.2026 09:00:03,9s;296;49,550637;19,976052;64,990222;129,980444;20,283388;-0,002823;1;1599,855086;154,009049
16.8.2026 09:00:03,92s;297;49,551507;20,026855;64,990166;129,980333;20,382383;0,008350;1;1600,166558;154,007916
16.8.2026 09:00:03,94s;298;49,550555;20,012928;64,990111;129,980222;20,332405;-0,001036;1;1599,662521;154,015570
16.8.2026 09:00:03,96s;299;49,550053;20,002248;64,990055;129,980110;20,298562;-0,000090;1;1600,248619;154,003633
16.8.2026 09:00:03,98s;300;49,550952;19,984164;64,990000;129,979999;20,321529;0,018712;1;1599,971493;153,984903
16.8.2026 09:00:04,0s;301;49,550816;19,951344;64,989944;129,979889;20,294266;-0,005080;1;1599,950078;154,051403
16.8.2026 09:00:04,02s;302;49,550009;20,027128;64,989889;129,979777;20,353281;0,001988;1;1599,723860;153,998795
16.8.2026 09:00:04,04s;303;49,549302;20,054041;64,989833;129,979666;20,336696;-0,004132;1;1600,169554;153,982822
16.8.2026 09:00:04,06s;304;49,549467;19,972902;64,989777;129,979555;20,268563;-0,011766;1;1599,900468;154,040216
16.8.2026 09:00:04,08s;305;49,549886;20,022623;64,989722;129,979444;20,314653;0,018207;1;1600,057629;154,012321
16.8.2026 09:00:04,1s;306;49,549352;19,938413;64,989666;129,979333;20,205392;0,000875;1;1600,008870;153,979421
16.8.2026 09:00:04,12s;307;49,551331;19,990259;64,989611;129,979222;20,281666;-0,031153;1;1599,801798;153,968146
16.8.2026 09:00:04,14s;308;49,549645;19,981045;64,989555;129,979111;20,310473;-0,000455;1;1599,459281;154,018462
16.8.2026 09:00:04,16s;309;49,550438;19,978790;64,989500;129,979000;20,256704;0,004798;1;1600,170193;153,986882
16.8.2026 09:00:04,18s;310;49,550631;20,022730;64,989444;129,978889;20,289228;-0,037900;1;1599,598531;154,001818
16.8.2026 09:00:04,2s;311;49,549622;20,052782;64,989389;129,978777;20,303631;-0,001809;1;1600,146089;153,983834
16.8.2026 09:00:04,22s;312;49,548922;19,974355;64,989333;129,978666;20,264502;-0,002041;1;1600,121615;153,972336
16.8.2026 09:00:04,24s;313;49,549510;19,961955;64,989278;129,978555;20,252991;0,007650;1;1600,088777;153,971930
16.8.2026 09:00:04,26s;314;49,549975;19,928654;64,989222;129,978445;20,223389;-0,011347;1;1600,075587;153,978401
16.8.2026 09:00:04,28s;315;49,551289;20,042065;64,989167;129,978333;20,334363;0,004026;1;1599,626599;153,984962
16.8.2026 09:00:04,3s;316;49,550468;19,999291;64,989111;129,978222;20,324968;-0,002868;1;1600,209831;154,012203
16.8.2026 09:00:04,32s;317;49,549585;19,922892;64,989056;129,978111;20,213864;0,016366;1;1600,066363;153,989590
16.8.2026 09:00:04,34s;318;49,551309;20,003712;64,989000;129,978000;20,272146;0,023918;1;1599,813348;154,011319
16.8.2026 09:00:04,36s;319;49,549554;20,004722;64,988945;129,977889;20,300164;0,007109;1;1599,891179;153,995285
16.8.2026 09:00:04,38s;320;49,550732;19,973361;64,988889;129,977778;20,243552;0,002793;1;1600,477694;153,999411
16.8.2026 09:00:04,4s;321;49,549683;20,017558;64,988834;129,977667;20,345701;-0,032770;1;1600,243253;153,975814
16.8.2026 09:00:04,42s;322;49,549908;20,026522;64,988778;129,977556;20,320699;-0,010683;1;1600,399298;154,016531
16.8.2026 09:00:04,44s;323;49,549832;19,997461;64,988722;129,977445;20,334655;0,016689;1;1600,146741;154,043377
16.8.2026 09:00:04,46s;324;49,549684;19,976644;64,988667;129,977334;20,250613;0,025554;1;1599,926390;154,004176
16.8.2026 09:00:04,48s;325;49,549630;20,006268;64,988611;129,977223;20,238631;0,001945;1;1600,056779;154,014422
16.8.2026 09:00:04,5s;326;49,551004;19,996892;64,988556;129,977111;20,276389;-0,015925;1;1600,036138;153,998083
16.8.2026 09:00:04,52s;327;49,550174;20,009309;64,988500;129,977000;20,349200;0,012728;1;1600,141566;154,034656
16.8.2026 09:00:04,54s;328;49,549578;19,973394;64,988445;129,976889;20,291105;-0,018475;1;1600,354259;153,987677
16.8.2026 09:00:04,56s;329;49,549153;20,015644;64,988389;129,976778;20,315772;0,004492;1;1599,543011;154,013940
16.8.2026 09:00:04,58s;330;49,550165;20,015023;64,988333;129,976667;20,350243;-0,019243;1;1599,685056;154,000233
16.8.2026 09:00:04,6s;331;49,549857;20,008788;64,988278;129,976556;20,337981;-0,009251;1;1600,154023;153,979317
16.8.2026 09:00:04,62s;332;49,550201;19,939376;64,988223;129,976445;20,252891;-0,005540;1;1599,880736;154,016795
16.8.2026 09:00:04,64s;333;49,550591;19,949779;64,988167;129,976334;20,235515;-0,011713;1;1599,971101;153,981004
16.8.2026 09:00:04,66s;334;49,549829;19,989216;64,988112;129,976223;20,250298;0,010303;1;1600,363931;153,958715
16.8.2026 09:00:04,68s;335;49,550646;19,990937;64,988056;129,976112;20,294155;-0,024150;1;1599,935191;154,012220
16.8.2026 09:00:04,7s;336;49,549772;20,001646;64,988000;129,976001;20,270504;0,024855;1;1600,219509;154,006127
16.8.2026 09:00:04,72s;337;49,549064;20,007037;64,987945;129,975890;20,271188;-0,031255;1;1599,713251;153,979729
16.8.2026 09:00:04,74s;338;49,549925;19,957282;64,987889;129,975779;20,268154;0,006303;1;1600,016225;154,016362
16.8.2026 09:00:04,76s;339;49,550878;20,059264;64,987834;129,975667;20,349784;-0,010329;1;1599,988597;154,004796
16.8.2026 09:00:04,78s;340;49,550132;20,058458;64,987778;129,975556;20,417258;0,010845;1;1600,034016;153,981771
16.8.2026 09:00:04,8s;341;49,549703;20,014412;64,987722;129,975445;20,283880;0,006582;1;1599,377953;153,958149
16.8.2026 09:00:04,82s;342;49,552081;20,025529;64,987667;129,975334;20,325489;0,001116;1;1600,204982;153,982094
16.8.2026 09:00:04,84s;343;49,549828;19,996595;64,987611;129,975223;20,290638;0,016550;1;1599,894610;153,976048
16.8.2026 09:00:04,86s;344;49,549870;19,998556;64,987556;129,975111;20,289359;0,014437;1;1600,173042;154,042007
16.8.2026 09:00:04,88s;345;49,549843;19,956941;64,987500;129,975001;20,342759;0,007683;1;1600,102656;153,998036
16.8.2026 09:00:04,9s;346;49,550391;19,968888;64,987445;129,974890;20,279374;-0,001675;1;1599,673600;154,002465
16.8.2026 09:00:04,92s;347;49,550103;19,993172;64,987389;129,974779;20,238929;0,011363;1;1599,941784;154,010347
16.8.2026 09:00:04,94s;348;49,548958;20,009984;64,987334;129,974667;20,305755;-0,005509;1;1600,147135;153,998386
16.8.2026 09:00:04,96s;349;49,550570;20,016384;64,987278;129,974556;20,302098;0,000704;1;1599,724623;154,006769
16.8.2026 09:00:04,98s;350;49,550223;19,999793;64,987223;129,974445;20,292493;0,000424;1;1599,605620;154,008714
16.8.2026 09:00:05,0s;351;49,550165;20,015174;64,987167;129,974334;20,334668;0,007437;1;1599,823367;153,994734
16.8.2026 09:00:05,02s;352;49,549335;19,976523;64,987111;129,974223;20,323402;0,004993;1;1600,145721;153,990969
16.8.2026 09:00:05,04s;353;49,551060;20,026050;64,987056;129,974112;20,306682;0,013882;1;1599,709562;153,973585
16.8.2026 09:00:05,06s;354;49,550303;20,021242;64,987000;129,974000;20,380300;-0,006539;1;1599,937919;153,995140
16.8.2026 09:00:05,08s;355;49,549555;20,029385;64,986945;129,973889;20,370874;0,012852;1;1599,735317;154,007417
16.8.2026 09:00:05,1s;356;49,548947;20,013904;64,986889;129,973778;20,299612;0,006171;1;1599,620946;153,967645
16.8.2026 09:00:05,12s;357;49,550582;20,025641;64,986833;129,973667;20,267962;0,000180;1;1600,228578;153,979635
16.8.2026 09:00:05,14s;358;49,551364;19,992963;64,986778;129,973556;20,290972;0,003257;1;1600,048237;153,989505
16.8.2026 09:00:05,16s;359;49,549999;19,987793;64,986722;129,973445;20,261899;0,024251;1;1599,781630;153,974692
16.8.2026 09:00:05,18s;360;49,549390;19,971967;64,986667;129,973334;20,248754;0,011797;1;1599,824865;153,974278
16.8.2026 09:00:05,2s;361;49,549586;20,025669;64,986611;129,973222;20,346462;0,006313;1;1600,053250;154,018181
16.8.2026 09:00:05,22s;362;49,550623;19,938023;64,986556;129,973112;20,281784;0,008591;1;1600,137070;154,007304
16.8.2026 09:00:05,24s;363;49,549295;19,980225;64,986500;129,973001;20,264892;0,007865;1;1599,869433;153,987172
16.8.2026 09:00:05,26s;364;49,549585;20,026451;64,986445;129,972889;20,346724;0,010545;1;1600,059689;154,014370
16.8.2026 09:00:05,28s;365;49,549540;20,022428;64,986389;129,972778;20,300723;-0,003617;1;1600,134359;153,971201
16.8.2026 09:00:05,3s;366;49,549737;19,938619;64,986334;129,972667;20,203805;-0,006672;1;1600,035898;154,007430
16.8.2026 09:00:05,32s;367;49,550548;20,003444;64,986278;129,972556;20,241893;0,025206;1;1599,868971;153,992743
16.8.2026 09:00:05,34s;368;49,550497;20,001419;64,986223;129,972445;20,347476;-0,010723;1;1600,028692;154,002710
16.8.2026 09:00:05,36s;369;49,550132;19,941478;64,986167;129,972334;20,258458;-0,005312;1;1599,881809;153,993899
16.8.2026 09:00:05,38s;370;49,551335;19,973583;64,986112;129,972223;20,298143;-0,003279;1;1599,927153;153,990076
16.8.2026 09:00:05,4s;371;49,549446;20,013111;64,986056;129,972112;20,287770;-0,003288;1;1600,081120;153,976992
16.8.2026 09:00:05,42s;372;49,550638;20,012875;64,986000;129,972001;20,287606;0,013707;1;1599,068862;154,006084
16.8.2026 09:00:05,44s;373;49,549521;20,005581;64,985945;129,971890;20,328934;-0,020168;1;1599,893144;154,005483
16.8.2026 09:00:05,46s;374;49,550415;19,986375;64,985889;129,971779;20,311519;-0,005380;1;1600,038244;153,996724
16.8.2026 09:00:05,48s;375;49,550489;19,986460;64,985834;129,971668;20,214131;0,000276;1;1599,861849;153,954883
16.8.2026 09:00:05,5s;376;49,550332;20,020446;64,985778;129,971557;20,333324;0,000381;1;1600,130342;153,983713
16.8.2026 09:00:05,52s;377;49,549902;19,997275;64,985723;129,971445;20,343006;0,009067;1;1599,925682;154,036466
16.8.2026 09:00:05,54s;378;49,549614;19,969883;64,985667;129,971334;20,255947;0,000972;1;1599,988376;154,010420
16.8.2026 09:00:05,56s;379;49,548342;19,957251;64,985612;129,971224;20,226122;-0,001934;1;1599,863642;154,004872
16.8.2026 09:00:05,58s;380;49,550225;20,020289;64,985556;129,971112;20,334801;-0,013970;1;1600,239822;153,999529
16.8.2026 09:00:05,6s;381;49,550261;19,947240;64,985501;129,971002;20,230635;0,000387;1;1600,426017;153,973069
16.8.2026 09:00:05,62s;382;49,549748;20,021902;64,985445;129,970890;20,332288;0,026716;1;1599,812518;153,991323
16.8.2026 09:00:05,64s;383;49,550871;19,986379;64,985390;129,970779;20,318788;-0,017801;1;1600,235209;153,985835
16.8.2026 09:00:05,66s;384;49,549882;20,059864;64,985334;129,970668;20,364038;0,002596;1;1600,177527;154,007831
16.8.2026 09:00:05,68s;385;49,548471;19,998437;64,985278;129,970557;20,297186;0,013633;1;1599,860563;153,985009
16.8.2026 09:00:05,7s;386;49,549678;20,025512;64,985223;129,970445;20,394614;0,010007;1;1599,864744;153,989000
16.8.2026 09:00:05,72s;387;49,550142;19,930280;64,985167;129,970335;20,203507;0,004672;1;1600,004470;154,025799
16.8.2026 09:00:05,74s;388;49,549600;19,935892;64,985112;129,970224;20,202169;0,017767;1;1600,210286;153,998547
16.8.2026 09:00:05,76s;389;49,549980;19,982623;64,985057;129,970113;20,261881;-0,016836;1;1599,855293;154,034550
16.8.2026 09:00:05,78s;390;49,550105;19,915420;64,985001;129,970002;20,230565;-0,010301;1;1599,907495;154,021440
16.8.2026 09:00:05,8s;391;49,550970;20,034577;64,984946;129,969891;20,305014;-0,033803;1;1599,845418;153,995725
16.8.2026 09:00:05,82s;392;49,550817;20,024975;64,984890;129,969780;20,364424;0,010160;1;1599,664606;153,982566
16.8.2026 09:00:05,84s;393;49,549991;20,053358;64,984834;129,969668;20,326140;0,003759;1;1599,764794;154,010627
16.8.2026 09:00:05,86s;394;49,551489;19,977861;64,984779;129,969557;20,318080;-0,012838;1;1599,844865;154,025155
16.8.2026 09:00:05,88s;395;49,551202;19,966835;64,984723;129,969446;20,316786;0,012473;1;1600,118323;153,998761
16.8.2026 09:00:05,9s;396;49,551768;20,005245;64,984668;129,969335;20,345590;-0,004949;1;1600,390267;153,975377
16.8.2026 09:00:05,92s;397;49,550431;20,003395;64,984612;129,969224;20,349862;0,017278;1;1599,942219;153,980439
16.8.2026 09:00:05,94s;398;49,550887;19,989759;64,984557;129,969113;20,266125;-0,016047;1;1600,325219;153,978561
16.8.2026 09:00:05,96s;399;49,550757;20,010606;64,984501;129,969002;20,304944;0,019518;1;1599,783157;154,039682
16.8.2026 09:00:05,98s;400;49,550111;19,975241;64,984446;129,968891;20,296754;0,024638;1;1600,324557;153,998305
16.8.2026 09:00:06,0s;401;49,549034;20,016145;64,984390;129,968780;20,346429;-0,008007;1;1599,899174;153,969640
16.8.2026 09:00:06,02s;402;49,548529;20,005284;64,984334;129,968669;20,290206;-0,022305;1;1599,996984;154,001382
16.8.2026 09:00:06,04s;403;49,550041;20,060542;64,984279;129,968557;20,404254;0,000316;1;1599,975058;153,970324
16.8.2026 09:00:06,06s;404;49,549414;20,035073;64,984223;129,968446;20,301973;0,017240;1;1600,017085;154,024540
16.8.2026 09:00:06,08s;405;49,549936;19,990292;64,984167;129,968335;20,313375;0,016684;1;1599,862096;154,035876
16.8.2026 09:00:06,1s;406;49,549687;19,983201;64,984112;129,968224;20,346835;-0,018788;1;1600,057579;153,994263
16.8.2026 09:00:06,12s;407;49,549857;19,969163;64,984056;129,968113;20,302655;0,015236;1;1599,256450;153,992388
16.8.2026 09:00:06,14s;408;49,550238;20,064912;64,984001;129,968001;20,309197;0,002305;1;1600,354497;153,989576
16.8.2026 09:00:06,16s;409;49,549795;19,965882;64,983945;129,967891;20,360933;-0,008396;1;1599,870951;153,990633
16.8.2026 09:00:06,18s;410;49,549759;19,984059;64,983890;129,967779;20,299632;-0,037434;1;1600,404103;153,976527
16.8.2026 09:00:06,2s;411;49,550814;19,975532;64,983834;129,967669;20,292934;0,011230;1;1599,519103;153,945817
16.8.2026 09:00:06,22s;412;49,550545;19,948798;64,983779;129,967558;20,242179;-0,013784;1;1600,320349;154,008240
16.8.2026 09:00:06,24s;413;49,550647;20,080722;64,983723;129,967446;20,414149;0,004338;1;1599,915142;154,001859
16.8.2026 09:00:06,26s;414;49,550042;19,984871;64,983668;129,967335;20,329972;-0,008469;1;1600,058348;153,968167
16.8.2026 09:00:06,28s;415;49,549601;19,994428;64,983612;129,967224;20,257522;-0,009079;1;1599,596666;153,999119
16.8.2026 09:00:06,3s;416;49,550332;20,008678;64,983556;129,967113;20,331200;-0,005944;1;1600,024972;154,010550
16.8.2026 09:00:06,32s;417;49,551639;20,014576;64,983501;129,967002;20,289303;-0,000814;1;1600,156540;153,964517
16.8.2026 09:00:06,34s;418;49,548692;20,036687;64,983445;129,966890;20,266887;0,004332;1;1600,088613;153,997855
16.8.2026 09:00:06,36s;419;49,550414;19,971725;64,983390;129,966779;20,246472;0,011409;1;1599,856585;154,061636
16.8.2026 09:00:06,38s;420;49,549461;20,060948;64,983334;129,966668;20,327155;-0,002143;1;1599,748512;153,996839
16.8.2026 09:00:06,4s;421;49,550463;20,016695;64,983278;129,966557;20,314845;-0,016651;1;1599,963757;153,988898
16.8.2026 09:00:06,42s;422;49,549928;20,038781;64,983223;129,966445;20,372646;-0,007294;1;1600,196346;153,989491
16.8.2026 09:00:06,44s;423;49,549550;19,941756;64,983167;129,966335;20,247140;0,019611;1;1600,348384;154,001734
16.8.2026 09:00:06,46s;424;49,551528;20,004552;64,983112;129,966223;20,293222;0,033852;1;1599,913812;153,996692
16.8.2026 09:00:06,48s;425;49,549221;20,027018;64,983056;129,966112;20,296604;-0,003491;1;1600,127913;153,994477
16.8.2026 09:00:06,5s;426;49,551597;19,977583;64,983001;129,966001;20,284338;0,007176;1;1599,745196;154,010512
16.8.2026 09:00:06,52s;427;49,550223;20,029725;64,982945;129,965890;20,350164;0,010927;1;1599,829278;154,031975
