# YHDA_VERSION=0.6.0
# TEST_SERVICE=SFK
# PLANT_TYPE=TES
# STEP_ID=MIN_LOAD_DOWN
# STEP_NAME=Minimum kapasite bölgesi — yük atma testi
# TESIS_ADI=YHDA Örnek TES SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=190.0
# SFK_MAX_MW=240.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
time_s;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
302;190,000000;192,023439;190,000000;50,001033;1;1;0;1;0;0;1;1;1;8
303;190,000000;191,999790;190,000000;49,997787;1;1;0;1;0;0;1;1;1;8
304;190,000000;191,993841;190,000000;49,998083;1;1;0;1;0;0;1;1;1;8
305;190,000000;191,848718;190,000000;49,998684;1;1;0;1;0;0;1;1;1;8
306;190,000000;191,815664;190,000000;50,001252;1;1;0;1;0;0;1;1;1;8
307;190,000000;191,723999;190,000000;49,999730;1;1;0;1;0;0;1;1;1;8
308;190,000000;191,580099;190,000000;49,999994;1;1;0;1;0;0;1;1;1;8
309;190,000000;191,530404;190,000000;49,997185;1;1;0;1;0;0;1;1;1;8
310;190,000000;191,410846;190,000000;49,996123;1;1;0;1;0;0;1;1;1;8
311;190,000000;191,441693;190,000000;50,001322;1;1;0;1;0;0;1;1;1;8
312;190,000000;191,212994;190,000000;49,997859;1;1;0;1;0;0;1;1;1;8
313;190,000000;191,173916;190,000000;49,999857;1;1;0;1;0;0;1;1;1;8
314;190,000000;191,077210;190,000000;49,997409;1;1;0;1;0;0;1;1;1;8
315;190,000000;190,973285;190,000000;49,998392;1;1;0;1;0;0;1;1;1;8
316;190,000000;190,896979;190,000000;50,001404;0;1;0;1;0;0;1;1;1;8
317;190,000000;190,839936;190,000000;49,998898;0;1;0;1;0;0;1;1;1;8
318;190,000000;190,755722;190,000000;50,000232;0;1;0;1;0;0;1;1;1;8
319;190,000000;190,578133;190,000000;49,999307;0;1;0;1;0;0;1;1;1;8
320;190,000000;190,583017;190,000000;50,001692;0;1;0;1;0;0;1;1;1;8
321;190,000000;190,596099;190,000000;50,002436;0;1;0;1;0;0;1;1;1;8
322;190,000000;190,391903;190,000000;50,000855;0;1;0;1;0;0;1;1;1;8
323;190,000000;190,312153;190,000000;49,999485;0;1;0;1;0;0;1;1;1;8
324;190,000000;190,253352;190,000000;50,001642;0;1;0;1;0;0;1;1;1;8
325;190,000000;190,068053;190,000000;49,999586;0;1;0;1;0;0;1;1;1;8
326;190,000000;190,031437;190,000000;49,999369;0;1;0;1;0;0;1;1;1;8
327;190,000000;190,097503;190,000000;50,001655;0;1;0;1;0;0;1;1;1;8
328;190,000000;190,041186;190,000000;49,997033;0;1;0;1;0;0;1;1;1;8
329;190,000000;190,113144;190,000000;50,000719;0;1;0;1;0;0;1;1;1;8
330;190,000000;190,046221;190,000000;49,998277;0;1;0;1;0;0;1;1;1;8
331;190,000000;189,997722;190,000000;49,998309;0;1;0;1;0;0;1;1;1;8
332;190,000000;190,044905;190,000000;50,000398;0;1;0;1;0;0;1;1;1;8
333;190,000000;189,961340;190,000000;50,001380;0;1;0;1;0;0;1;1;1;8
334;190,000000;190,004041;190,000000;50,000093;0;1;0;1;0;0;1;1;1;8
335;190,000000;190,007687;190,000000;50,000817;0;1;0;1;0;0;1;1;1;8
336;190,000000;190,014961;190,000000;49,996500;0;1;0;1;0;0;1;1;1;8
337;190,000000;190,073324;190,000000;50,001017;0;1;0;1;0;0;1;1;1;8
338;190,000000;189,913698;190,000000;50,000134;0;1;0;1;0;0;1;1;1;8
339;190,000000;190,001893;190,000000;49,997936;0;1;0;1;0;0;1;1;1;8
340;190,000000;190,014207;190,000000;49,998814;0;1;0;1;0;0;1;1;1;8
341;190,000000;189,971894;190,000000;50,004086;0;1;0;1;0;0;1;1;1;8
342;190,000000;189,967748;190,000000;49,998239;0;1;0;1;0;0;1;1;1;8
343;190,000000;190,021853;190,000000;50,000294;0;1;0;1;0;0;1;1;1;8
344;190,000000;190,048930;190,000000;49,999275;0;1;0;1;0;0;1;1;1;8
345;190,000000;189,952617;190,000000;50,003574;0;1;0;1;0;0;1;1;1;8
346;190,000000;189,943629;190,000000;50,000350;0;1;0;1;0;0;1;1;1;8
347;190,000000;189,914108;190,000000;50,002412;0;1;0;1;0;0;1;1;1;8
348;190,000000;190,027605;190,000000;49,997647;0;1;0;1;0;0;1;1;1;8
349;190,000000;189,969493;190,000000;50,001051;0;1;0;1;0;0;1;1;1;8
350;190,000000;190,046142;190,000000;50,000580;0;1;0;1;0;0;1;1;1;8
351;190,000000;189,959882;190,000000;50,000727;0;1;0;1;0;0;1;1;1;8
352;190,000000;190,008685;190,000000;49,998216;0;1;0;1;0;0;1;1;1;8
353;190,000000;189,845011;190,000000;50,001554;0;1;0;1;0;0;1;1;1;8
354;190,000000;190,006451;190,000000;50,000022;0;1;0;1;0;0;1;1;1;8
355;190,000000;189,896916;190,000000;49,995338;0;1;0;1;0;0;1;1;1;8
356;190,000000;190,038274;190,000000;49,998787;0;1;0;1;0;0;1;1;1;8
357;190,000000;190,109385;190,000000;49,998422;0;1;0;1;0;0;1;1;1;8
358;190,000000;190,042566;190,000000;50,002453;0;1;0;1;0;0;1;1;1;8
359;190,000000;189,973754;190,000000;50,000940;0;1;0;1;0;0;1;1;1;8
360;190,000000;190,091292;190,000000;50,001159;0;1;0;1;0;0;1;1;1;8
361;190,000000;190,010605;190,000000;50,002090;0;1;0;1;0;0;1;1;1;8
362;190,000000;189,967793;190,000000;49,997606;0;1;0;1;0;0;1;1;1;8
363;190,000000;189,908719;190,000000;50,003063;0;1;0;1;0;0;1;1;1;8
364;190,000000;189,985898;190,000000;50,000469;0;1;0;1;0;0;1;1;1;8
365;190,000000;189,864464;190,000000;49,999684;0;1;0;1;0;0;1;1;1;8
366;190,000000;189,949045;190,000000;50,002853;0;1;0;1;0;0;1;1;1;8
367;190,000000;190,026608;190,000000;50,001703;0;1;0;1;0;0;1;1;1;8
368;190,000000;189,976542;190,000000;50,001782;0;1;0;1;0;0;1;1;1;8
369;190,000000;189,968147;190,000000;50,000417;0;1;0;1;0;0;1;1;1;8
370;190,000000;190,033375;190,000000;49,996683;0;1;0;1;0;0;1;1;1;8
371;190,000000;190,046980;190,000000;50,000785;0;1;0;1;0;0;1;1;1;8
372;190,000000;189,958945;190,000000;50,004784;0;1;0;1;0;0;1;1;1;8
373;190,000000;190,014445;190,000000;50,001455;0;1;0;1;0;0;1;1;1;8
374;190,000000;190,008050;190,000000;50,001359;0;1;0;1;0;0;1;1;1;8
375;190,000000;189,907740;190,000000;50,000098;0;1;0;1;0;0;1;1;1;8
376;190,000000;189,930244;190,000000;49,998669;0;1;0;1;0;0;1;1;1;8
377;190,000000;190,047305;190,000000;50,000101;0;1;0;1;0;0;1;1;1;8
378;190,000000;190,091924;190,000000;50,000296;0;1;0;1;0;0;1;1;1;8
379;190,000000;190,053383;190,000000;50,003148;0;1;0;1;0;0;1;1;1;8
380;190,000000;190,009049;190,000000;50,000719;0;1;0;1;0;0;1;1;1;8
381;190,000000;190,005997;190,000000;49,999541;0;1;0;1;0;0;1;1;1;8
382;190,000000;189,809054;190,000000;50,001247;0;1;0;1;0;0;1;1;1;8
383;190,000000;190,004135;190,000000;49,998378;0;1;0;1;0;0;1;1;1;8
384;190,000000;189,982639;190,000000;50,001602;0;1;0;1;0;0;1;1;1;8
385;190,000000;190,073480;190,000000;50,001569;0;1;0;1;0;0;1;1;1;8
386;190,000000;189,957547;190,000000;50,000381;0;1;0;1;0;0;1;1;1;8
387;190,000000;190,032563;190,000000;49,997902;0;1;0;1;0;0;1;1;1;8
388;190,000000;190,020012;190,000000;50,002119;0;1;0;1;0;0;1;1;1;8
389;190,000000;189,997474;190,000000;50,002310;0;1;0;1;0;0;1;1;1;8
390;190,000000;189,965034;190,000000;50,000866;0;1;0;1;0;0;1;1;1;8
391;190,000000;190,067425;190,000000;49,996056;0;1;0;1;0;0;1;1;1;8
392;190,000000;190,015780;190,000000;49,999963;0;1;0;1;0;0;1;1;1;8
393;190,000000;189,965561;190,000000;50,000686;0;1;0;1;0;0;1;1;1;8
394;190,000000;190,058628;190,000000;49,999465;0;1;0;1;0;0;1;1;1;8
395;190,000000;190,006123;190,000000;49,998573;0;1;0;1;0;0;1;1;1;8
396;190,000000;190,039446;190,000000;49,997802;0;1;0;1;0;0;1;1;1;8
397;190,000000;190,036808;190,000000;50,001630;0;1;0;1;0;0;1;1;1;8
398;190,000000;190,016673;190,000000;50,001731;0;1;0;1;0;0;1;1;1;8
399;190,000000;189,952992;190,000000;49,999322;0;1;0;1;0;0;1;1;1;8
400;190,000000;190,017377;190,000000;50,001492;0;1;0;1;0;0;1;1;1;8
401;190,000000;190,070870;190,000000;49,999442;0;1;0;1;0;0;1;1;1;8
402;190,000000;190,046959;190,000000;49,997461;0;1;0;1;0;0;1;1;1;8
403;190,000000;189,909454;190,000000;50,001036;0;1;0;1;0;0;1;1;1;8
404;190,000000;189,980474;190,000000;49,995642;0;1;0;1;0;0;1;1;1;8
405;190,000000;189,849781;190,000000;49,999142;0;1;0;1;0;0;1;1;1;8
406;190,000000;189,998100;190,000000;50,002928;0;1;0;1;0;0;1;1;1;8
407;190,000000;189,986597;190,000000;49,999877;0;1;0;1;0;0;1;1;1;8
408;190,000000;189,962403;190,000000;49,999522;0;1;0;1;0;0;1;1;1;8
409;190,000000;190,068907;190,000000;50,001103;0;1;0;1;0;0;1;1;1;8
410;190,000000;190,041698;190,000000;50,001703;0;1;0;1;0;0;1;1;1;8
411;190,000000;190,087892;190,000000;49,999146;0;1;0;1;0;0;1;1;1;8
412;190,000000;189,881519;190,000000;50,000888;0;1;0;1;0;0;1;1;1;8
413;190,000000;189,976091;190,000000;49,999962;0;1;0;1;0;0;1;1;1;8
414;190,000000;189,969028;190,000000;50,000874;0;1;0;1;0;0;1;1;1;8
415;190,000000;190,057401;190,000000;50,000197;0;1;0;1;0;0;1;1;1;8
416;190,000000;190,066763;190,000000;49,999862;0;1;0;1;0;0;1;1;1;8
417;190,000000;190,067128;190,000000;50,000608;0;1;0;1;0;0;1;1;1;8
418;190,000000;189,875417;190,000000;50,000844;0;1;0;1;0;0;1;1;1;8
419;190,000000;190,035042;190,000000;50,000093;0;1;0;1;0;0;1;1;1;8
420;190,000000;190,066660;190,000000;50,001049;0;1;0;1;0;0;1;1;1;8
