# YHDA_VERSION=0.7.0
# TEST_SERVICE=PFK
# PLANT_TYPE=DGKCS
# STEP_ID=MINIMUM_REZERV
# STEP_NAME=Minimum rezerv — birleşik −200/+200 mHz olayları
# TESIS_ADI=YHDA Örnek DGKÇS
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=800.0
# UNIT_PNOM_MW=800.0
# RPMAX_MW=50.0
# RPMIN_MW=40.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=690.0
# PSET_MIN_MW=230.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# YDA_VERSION=0.7.0
# EVENT_SEQUENCE=NEG200,POS200
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;fuel_valve_pct
16.8.2026 09:02:33,5s;1536;50,000673;49,800000;279,899199;230,000000;65,207988
16.8.2026 09:02:33,6s;1537;50,000142;49,800000;279,938134;230,000000;65,252248
16.8.2026 09:02:33,7s;1538;49,999790;49,800000;280,154664;230,000000;65,198809
16.8.2026 09:02:33,8s;1539;49,999889;49,800000;279,865281;230,000000;65,175101
16.8.2026 09:02:33,9s;1540;49,999567;49,800000;279,968298;230,000000;65,203643
16.8.2026 09:02:34,0s;1541;49,999896;49,800000;279,816439;230,000000;65,223407
16.8.2026 09:02:34,1s;1542;50,000498;49,800000;279,888494;230,000000;65,118535
16.8.2026 09:02:34,2s;1543;50,000465;49,800000;279,884776;230,000000;65,196243
16.8.2026 09:02:34,3s;1544;50,000372;49,800000;280,138375;230,000000;65,187667
16.8.2026 09:02:34,4s;1545;50,000110;49,800000;280,043555;230,000000;65,272746
16.8.2026 09:02:34,5s;1546;49,999785;49,800000;280,068985;230,000000;65,190918
16.8.2026 09:02:34,6s;1547;49,999880;49,800000;280,141141;230,000000;65,171645
16.8.2026 09:02:34,7s;1548;50,000121;49,800000;279,924624;230,000000;65,286528
16.8.2026 09:02:34,8s;1549;49,999725;49,800000;280,069886;230,000000;65,208032
16.8.2026 09:02:34,9s;1550;50,000082;49,800000;279,926775;230,000000;65,158523
16.8.2026 09:02:35,0s;1551;49,999866;49,800000;279,964240;230,000000;65,144746
16.8.2026 09:02:35,1s;1552;49,999759;49,800000;280,083642;230,000000;65,250318
16.8.2026 09:02:35,2s;1553;49,999986;49,800000;280,281605;230,000000;65,189770
16.8.2026 09:02:35,3s;1554;49,999526;49,800000;280,077764;230,000000;65,213413
16.8.2026 09:02:35,4s;1555;49,999630;49,800000;280,051718;230,000000;65,196263
16.8.2026 09:02:35,5s;1556;49,999574;49,800000;280,031320;230,000000;65,193774
16.8.2026 09:02:35,6s;1557;50,000049;49,800000;279,836916;230,000000;65,223120
16.8.2026 09:02:35,7s;1558;49,999790;49,800000;280,106046;230,000000;65,261164
16.8.2026 09:02:35,8s;1559;49,999827;49,800000;280,180686;230,000000;65,235155
16.8.2026 09:02:35,9s;1560;50,000004;49,800000;279,936097;230,000000;65,178531
16.8.2026 09:02:36,0s;1561;50,000087;49,800000;279,968457;230,000000;65,166429
16.8.2026 09:02:36,1s;1562;49,999688;49,800000;280,125491;230,000000;65,188169
16.8.2026 09:02:36,2s;1563;49,999802;49,800000;280,185176;230,000000;65,186338
16.8.2026 09:02:36,3s;1564;49,999983;49,800000;279,800173;230,000000;65,137582
16.8.2026 09:02:36,4s;1565;50,000039;49,800000;280,104581;230,000000;65,231450
16.8.2026 09:02:36,5s;1566;49,999798;49,800000;279,989087;230,000000;65,185981
16.8.2026 09:02:36,6s;1567;49,999690;49,800000;279,945235;230,000000;65,192009
16.8.2026 09:02:36,7s;1568;49,999872;49,800000;279,942589;230,000000;65,221667
16.8.2026 09:02:36,8s;1569;49,999490;49,800000;279,994444;230,000000;65,187982
16.8.2026 09:02:36,9s;1570;50,000149;49,800000;280,051529;230,000000;65,163499
16.8.2026 09:02:37,0s;1571;49,999730;49,800000;280,017626;230,000000;65,176585
16.8.2026 09:02:37,1s;1572;49,999167;49,800000;280,051465;230,000000;65,162785
16.8.2026 09:02:37,2s;1573;50,000001;49,800000;280,076427;230,000000;65,235245
16.8.2026 09:02:37,3s;1574;49,999592;49,800000;280,149611;230,000000;65,166351
16.8.2026 09:02:37,4s;1575;49,999232;49,800000;279,899715;230,000000;65,205798
16.8.2026 09:02:37,5s;1576;49,999355;49,800000;279,980676;230,000000;65,233358
16.8.2026 09:02:37,6s;1577;49,999492;49,800000;280,024609;230,000000;65,223607
16.8.2026 09:02:37,7s;1578;49,999698;49,800000;279,941666;230,000000;65,178868
16.8.2026 09:02:37,8s;1579;49,999374;49,800000;280,170767;230,000000;65,246807
16.8.2026 09:02:37,9s;1580;49,999928;49,800000;280,074435;230,000000;65,177112
16.8.2026 09:02:38,0s;1581;49,999768;49,800000;280,087796;230,000000;65,226989
16.8.2026 09:02:38,1s;1582;49,999256;49,800000;280,187605;230,000000;65,251579
16.8.2026 09:02:38,2s;1583;49,999469;49,800000;280,013306;230,000000;65,191107
16.8.2026 09:02:38,3s;1584;49,999718;49,800000;279,939362;230,000000;65,172672
16.8.2026 09:02:38,4s;1585;49,999431;49,800000;280,075096;230,000000;65,176028
16.8.2026 09:02:38,5s;1586;49,999462;49,800000;280,054051;230,000000;65,157660
16.8.2026 09:02:38,6s;1587;49,999229;49,800000;279,960747;230,000000;65,200151
16.8.2026 09:02:38,7s;1588;49,999413;49,800000;280,077123;230,000000;65,130387
16.8.2026 09:02:38,8s;1589;49,999686;49,800000;280,004328;230,000000;65,275393
16.8.2026 09:02:38,9s;1590;49,999329;49,800000;280,139033;230,000000;65,206352
16.8.2026 09:02:39,0s;1591;49,999560;49,800000;279,829994;230,000000;65,182616
16.8.2026 09:02:39,1s;1592;49,999029;49,800000;279,782182;230,000000;65,155161
16.8.2026 09:02:39,2s;1593;49,999587;49,800000;280,111541;230,000000;65,183667
16.8.2026 09:02:39,3s;1594;49,999379;49,800000;280,070509;230,000000;65,136582
16.8.2026 09:02:39,4s;1595;49,999119;49,800000;279,988508;230,000000;65,222415
16.8.2026 09:02:39,5s;1596;49,999338;49,800000;280,083054;230,000000;65,189860
16.8.2026 09:02:39,6s;1597;49,999180;49,800000;280,029859;230,000000;65,209101
16.8.2026 09:02:39,7s;1598;49,999367;49,800000;280,022803;230,000000;65,207970
16.8.2026 09:02:39,8s;1599;49,999322;49,800000;279,955869;230,000000;65,140765
16.8.2026 09:02:39,9s;1600;49,999448;49,800000;280,056569;230,000000;65,163973
16.8.2026 09:02:40,0s;1601;49,999541;49,800000;279,966946;230,000000;65,277412
16.8.2026 09:02:40,1s;1602;49,999225;49,800000;279,991790;230,000000;65,166692
16.8.2026 09:02:40,2s;1603;49,999160;49,800000;279,995324;230,000000;65,196957
16.8.2026 09:02:40,3s;1604;49,999428;49,800000;280,051045;230,000000;65,259845
16.8.2026 09:02:40,4s;1605;49,998870;49,800000;279,936052;230,000000;65,203172
16.8.2026 09:02:40,5s;1606;49,999193;49,800000;280,101381;230,000000;65,199271
16.8.2026 09:02:40,6s;1607;49,999228;49,800000;280,040982;230,000000;65,203589
16.8.2026 09:02:40,7s;1608;49,998847;49,800000;280,021052;230,000000;65,220104
16.8.2026 09:02:40,8s;1609;49,998820;49,800000;279,989658;230,000000;65,195880
16.8.2026 09:02:40,9s;1610;49,999127;49,800000;280,136828;230,000000;65,177426
16.8.2026 09:02:41,0s;1611;49,998901;49,800000;280,057958;230,000000;65,076591
16.8.2026 09:02:41,1s;1612;49,998768;49,800000;279,979513;230,000000;65,199696
16.8.2026 09:02:41,2s;1613;49,998900;49,800000;279,828164;230,000000;65,229660
16.8.2026 09:02:41,3s;1614;49,998583;49,800000;279,877736;230,000000;65,191744
16.8.2026 09:02:41,4s;1615;49,999499;49,800000;279,982126;230,000000;65,205052
16.8.2026 09:02:41,5s;1616;49,999085;49,800000;279,978019;230,000000;65,237787
16.8.2026 09:02:41,6s;1617;49,999263;49,800000;280,105124;230,000000;65,188507
16.8.2026 09:02:41,7s;1618;49,998993;49,800000;279,863847;230,000000;65,257433
16.8.2026 09:02:41,8s;1619;49,999050;49,800000;279,910609;230,000000;65,211032
16.8.2026 09:02:41,9s;1620;49,999132;49,800000;279,858767;230,000000;65,227731
16.8.2026 09:02:42,0s;1621;49,999357;49,800000;279,967098;230,000000;65,160835
16.8.2026 09:02:42,1s;1622;49,999178;49,800000;279,981444;230,000000;65,268728
16.8.2026 09:02:42,2s;1623;49,998895;49,800000;279,893903;230,000000;65,140863
16.8.2026 09:02:42,3s;1624;49,998666;49,800000;280,207457;230,000000;65,206694
16.8.2026 09:02:42,4s;1625;49,998915;49,800000;279,965554;230,000000;65,163687
16.8.2026 09:02:42,5s;1626;49,999051;49,800000;280,103527;230,000000;65,168550
16.8.2026 09:02:42,6s;1627;49,998721;49,800000;279,927607;230,000000;65,147375
16.8.2026 09:02:42,7s;1628;49,998934;49,800000;280,062989;230,000000;65,213524
16.8.2026 09:02:42,8s;1629;49,999061;49,800000;279,948880;230,000000;65,156656
16.8.2026 09:02:42,9s;1630;49,999040;49,800000;280,135907;230,000000;65,211114
16.8.2026 09:02:43,0s;1631;49,998812;49,800000;280,055657;230,000000;65,226117
16.8.2026 09:02:43,1s;1632;49,998942;49,800000;279,888996;230,000000;65,229742
16.8.2026 09:02:43,2s;1633;49,998932;49,800000;280,067233;230,000000;65,210626
16.8.2026 09:02:43,3s;1634;49,998912;49,800000;279,991366;230,000000;65,154861
16.8.2026 09:02:43,4s;1635;49,998895;49,800000;280,037839;230,000000;65,170904
16.8.2026 09:02:43,5s;1636;49,998994;49,800000;279,978686;230,000000;65,240275
16.8.2026 09:02:43,6s;1637;49,998618;49,800000;280,064959;230,000000;65,171067
16.8.2026 09:02:43,7s;1638;49,998614;49,800000;280,174986;230,000000;65,237771
16.8.2026 09:02:43,8s;1639;49,998450;49,800000;279,960135;230,000000;65,240028
16.8.2026 09:02:43,9s;1640;49,998781;49,800000;280,139086;230,000000;65,196600
16.8.2026 09:02:44,0s;1641;49,998975;49,800000;279,922370;230,000000;65,253344
16.8.2026 09:02:44,1s;1642;49,998545;49,800000;279,885084;230,000000;65,223561
16.8.2026 09:02:44,2s;1643;49,998497;49,800000;279,991799;230,000000;65,145636
16.8.2026 09:02:44,3s;1644;49,998822;49,800000;280,007425;230,000000;65,194095
16.8.2026 09:02:44,4s;1645;49,998703;49,800000;279,975755;230,000000;65,198448
16.8.2026 09:02:44,5s;1646;49,998407;49,800000;279,902332;230,000000;65,175752
16.8.2026 09:02:44,6s;1647;49,998868;49,800000;279,837787;230,000000;65,206485
16.8.2026 09:02:44,7s;1648;49,998013;49,800000;280,092971;230,000000;65,133042
16.8.2026 09:02:44,8s;1649;49,998534;49,800000;280,051763;230,000000;65,212505
16.8.2026 09:02:44,9s;1650;49,998269;49,800000;280,091655;230,000000;65,184335
16.8.2026 09:02:45,0s;1651;49,998363;49,800000;279,948471;230,000000;65,219843
16.8.2026 09:02:45,1s;1652;49,998392;49,800000;280,049217;230,000000;65,145639
16.8.2026 09:02:45,2s;1653;49,998469;49,800000;280,044934;230,000000;65,266825
16.8.2026 09:02:45,3s;1654;49,998148;49,800000;279,952118;230,000000;65,277806
16.8.2026 09:02:45,4s;1655;49,998708;49,800000;279,892293;230,000000;65,164431
16.8.2026 09:02:45,5s;1656;49,998473;49,800000;280,004693;230,000000;65,199480
16.8.2026 09:02:45,6s;1657;49,997912;49,800000;279,955460;230,000000;65,207517
16.8.2026 09:02:45,7s;1658;49,998647;49,800000;280,135236;230,000000;65,204321
16.8.2026 09:02:45,8s;1659;49,998472;49,800000;280,046411;230,000000;65,227978
16.8.2026 09:02:45,9s;1660;49,998426;49,800000;279,921363;230,000000;65,198765
16.8.2026 09:02:46,0s;1661;49,997720;49,800000;280,118678;230,000000;65,225250
16.8.2026 09:02:46,1s;1662;49,998857;49,800000;279,882820;230,000000;65,148576
16.8.2026 09:02:46,2s;1663;49,998643;49,800000;280,096822;230,000000;65,211599
16.8.2026 09:02:46,3s;1664;49,998910;49,800000;280,106419;230,000000;65,112389
16.8.2026 09:02:46,4s;1665;49,998360;49,800000;280,003334;230,000000;65,216377
16.8.2026 09:02:46,5s;1666;49,998723;49,800000;279,991696;230,000000;65,188637
16.8.2026 09:02:46,6s;1667;49,998918;49,800000;279,875821;230,000000;65,250983
16.8.2026 09:02:46,7s;1668;49,998269;49,800000;280,004864;230,000000;65,188299
16.8.2026 09:02:46,8s;1669;49,998690;49,800000;279,802596;230,000000;65,128734
16.8.2026 09:02:46,9s;1670;49,998364;49,800000;279,938101;230,000000;65,270224
16.8.2026 09:02:47,0s;1671;49,998420;49,800000;280,005382;230,000000;65,154502
16.8.2026 09:02:47,1s;1672;49,998581;49,800000;279,998600;230,000000;65,178455
16.8.2026 09:02:47,2s;1673;49,998537;49,800000;280,051076;230,000000;65,248989
16.8.2026 09:02:47,3s;1674;49,998081;49,800000;279,888767;230,000000;65,198536
16.8.2026 09:02:47,4s;1675;49,997786;49,800000;279,946127;230,000000;65,117401
16.8.2026 09:02:47,5s;1676;49,998662;49,800000;280,016323;230,000000;65,142521
16.8.2026 09:02:47,6s;1677;49,998326;49,800000;279,963412;230,000000;65,139375
16.8.2026 09:02:47,7s;1678;49,998250;49,800000;280,192064;230,000000;65,182960
16.8.2026 09:02:47,8s;1679;49,998379;49,800000;279,871416;230,000000;65,225860
16.8.2026 09:02:47,9s;1680;49,998570;49,800000;280,062354;230,000000;65,218039
16.8.2026 09:02:48,0s;1681;49,998500;49,800000;279,777363;230,000000;65,215888
16.8.2026 09:02:48,1s;1682;49,997792;49,800000;279,913947;230,000000;65,231356
16.8.2026 09:02:48,2s;1683;49,998023;49,800000;279,778418;230,000000;65,214341
16.8.2026 09:02:48,3s;1684;49,998434;49,800000;279,802334;230,000000;65,212954
16.8.2026 09:02:48,4s;1685;49,998179;49,800000;280,015878;230,000000;65,128766
16.8.2026 09:02:48,5s;1686;49,997926;49,800000;280,156254;230,000000;65,149519
16.8.2026 09:02:48,6s;1687;49,998101;49,800000;279,942428;230,000000;65,172355
16.8.2026 09:02:48,7s;1688;49,998156;49,800000;279,825990;230,000000;65,221273
16.8.2026 09:02:48,8s;1689;49,998250;49,800000;280,069875;230,000000;65,203478
16.8.2026 09:02:48,9s;1690;49,997722;49,800000;280,088159;230,000000;65,233640
16.8.2026 09:02:49,0s;1691;49,997890;49,800000;280,048095;230,000000;65,214006
16.8.2026 09:02:49,1s;1692;49,998437;49,800000;280,044466;230,000000;65,205392
16.8.2026 09:02:49,2s;1693;49,998022;49,800000;280,069444;230,000000;65,234638
16.8.2026 09:02:49,3s;1694;49,998128;49,800000;279,979488;230,000000;65,195393
16.8.2026 09:02:49,4s;1695;49,998705;49,800000;280,149284;230,000000;65,245565
16.8.2026 09:02:49,5s;1696;49,997638;49,800000;279,961817;230,000000;65,239264
16.8.2026 09:02:49,6s;1697;49,998101;49,800000;279,966893;230,000000;65,156361
16.8.2026 09:02:49,7s;1698;49,997883;49,800000;280,080707;230,000000;65,144228
16.8.2026 09:02:49,8s;1699;49,998135;49,800000;279,755520;230,000000;65,215904
16.8.2026 09:02:49,9s;1700;49,998175;49,800000;280,105861;230,000000;65,225649
16.8.2026 09:02:50,0s;1701;49,997631;49,800000;279,904481;230,000000;65,187858
16.8.2026 09:02:50,1s;1702;49,997878;49,800000;280,012502;230,000000;65,103541
16.8.2026 09:02:50,2s;1703;49,997610;49,800000;280,158711;230,000000;65,200263
16.8.2026 09:02:50,3s;1704;49,997619;49,800000;280,198215;230,000000;65,145132
16.8.2026 09:02:50,4s;1705;49,998054;49,800000;280,217939;230,000000;65,138987
16.8.2026 09:02:50,5s;1706;49,997953;49,800000;279,925006;230,000000;65,239375
16.8.2026 09:02:50,6s;1707;49,998003;49,800000;280,101883;230,000000;65,170898
16.8.2026 09:02:50,7s;1708;49,997941;49,800000;280,086208;230,000000;65,167851
16.8.2026 09:02:50,8s;1709;49,997864;49,800000;279,962078;230,000000;65,220316
16.8.2026 09:02:50,9s;1710;49,997743;49,800000;280,085646;230,000000;65,246692
16.8.2026 09:02:51,0s;1711;49,997768;49,800000;279,950758;230,000000;65,259773
16.8.2026 09:02:51,1s;1712;49,997883;49,800000;280,049794;230,000000;65,286166
16.8.2026 09:02:51,2s;1713;49,998313;49,800000;279,848085;230,000000;65,188649
16.8.2026 09:02:51,3s;1714;49,997592;49,800000;279,705450;230,000000;65,244066
16.8.2026 09:02:51,4s;1715;49,997603;49,800000;280,035855;230,000000;65,250301
16.8.2026 09:02:51,5s;1716;49,997554;49,800000;279,699473;230,000000;65,215880
16.8.2026 09:02:51,6s;1717;49,997469;49,800000;280,076639;230,000000;65,191873
16.8.2026 09:02:51,7s;1718;49,997751;49,800000;279,933658;230,000000;65,150156
16.8.2026 09:02:51,8s;1719;49,997288;49,800000;279,911227;230,000000;65,213206
16.8.2026 09:02:51,9s;1720;49,997546;49,800000;280,096421;230,000000;65,180653
16.8.2026 09:02:52,0s;1721;49,998061;49,800000;280,035464;230,000000;65,235816
16.8.2026 09:02:52,1s;1722;49,997611;49,800000;279,851250;230,000000;65,184164
16.8.2026 09:02:52,2s;1723;49,997222;49,800000;280,063351;230,000000;65,197244
16.8.2026 09:02:52,3s;1724;49,997614;49,800000;280,000291;230,000000;65,204716
16.8.2026 09:02:52,4s;1725;49,997574;49,800000;280,022209;230,000000;65,290692
16.8.2026 09:02:52,5s;1726;49,997067;49,800000;280,364140;230,000000;65,142149
16.8.2026 09:02:52,6s;1727;49,997679;49,800000;280,020315;230,000000;65,238079
16.8.2026 09:02:52,7s;1728;49,997854;49,800000;280,077491;230,000000;65,252953
16.8.2026 09:02:52,8s;1729;49,997594;49,800000;280,117374;230,000000;65,165841
16.8.2026 09:02:52,9s;1730;49,997269;49,800000;279,920414;230,000000;65,194249
16.8.2026 09:02:53,0s;1731;49,997584;49,800000;279,876078;230,000000;65,187635
16.8.2026 09:02:53,1s;1732;49,997824;49,800000;280,162903;230,000000;65,254634
16.8.2026 09:02:53,2s;1733;49,997556;49,800000;279,947219;230,000000;65,237093
16.8.2026 09:02:53,3s;1734;49,997426;49,800000;279,856531;230,000000;65,242611
16.8.2026 09:02:53,4s;1735;49,997606;49,800000;280,015632;230,000000;65,137665
16.8.2026 09:02:53,5s;1736;49,997047;49,800000;280,262847;230,000000;65,218692
16.8.2026 09:02:53,6s;1737;49,997679;49,800000;279,886388;230,000000;65,150899
16.8.2026 09:02:53,7s;1738;49,997524;49,800000;280,077470;230,000000;65,214741
16.8.2026 09:02:53,8s;1739;49,997416;49,800000;280,136862;230,000000;65,193498
16.8.2026 09:02:53,9s;1740;49,997571;49,800000;280,007324;230,000000;65,198753
16.8.2026 09:02:54,0s;1741;49,997624;49,800000;280,121072;230,000000;65,237126
16.8.2026 09:02:54,1s;1742;49,997674;49,800000;280,024663;230,000000;65,155849
16.8.2026 09:02:54,2s;1743;49,997052;49,800000;279,998637;230,000000;65,197685
16.8.2026 09:02:54,3s;1744;49,997053;49,800000;279,930856;230,000000;65,189907
16.8.2026 09:02:54,4s;1745;49,997429;49,800000;279,980260;230,000000;65,235782
16.8.2026 09:02:54,5s;1746;49,996976;49,800000;279,856906;230,000000;65,164956
16.8.2026 09:02:54,6s;1747;49,997338;49,800000;279,943935;230,000000;65,184157
16.8.2026 09:02:54,7s;1748;49,997508;49,800000;280,124729;230,000000;65,195743
16.8.2026 09:02:54,8s;1749;49,997413;49,800000;280,038651;230,000000;65,224243
16.8.2026 09:02:54,9s;1750;49,997156;49,800000;280,095701;230,000000;65,215900
16.8.2026 09:02:55,0s;1751;49,997174;49,800000;280,014485;230,000000;65,151832
16.8.2026 09:02:55,1s;1752;49,997121;49,800000;279,938510;230,000000;65,203797
16.8.2026 09:02:55,2s;1753;49,997596;49,800000;279,925032;230,000000;65,148271
16.8.2026 09:02:55,3s;1754;49,997362;49,800000;280,067649;230,000000;65,206630
16.8.2026 09:02:55,4s;1755;49,996959;49,800000;280,071970;230,000000;65,251047
16.8.2026 09:02:55,5s;1756;49,997262;49,800000;279,934602;230,000000;65,200178
16.8.2026 09:02:55,6s;1757;49,996876;49,800000;280,066207;230,000000;65,181781
16.8.2026 09:02:55,7s;1758;49,997523;49,800000;279,923263;230,000000;65,185019
16.8.2026 09:02:55,8s;1759;49,997196;49,800000;279,959269;230,000000;65,226653
16.8.2026 09:02:55,9s;1760;49,997329;49,800000;280,154595;230,000000;65,261509
16.8.2026 09:02:56,0s;1761;49,997670;49,800000;279,976095;230,000000;65,202132
16.8.2026 09:02:56,1s;1762;49,997216;49,800000;279,852084;230,000000;65,215533
16.8.2026 09:02:56,2s;1763;49,997661;49,800000;280,064308;230,000000;65,190149
16.8.2026 09:02:56,3s;1764;49,997258;49,800000;279,921752;230,000000;65,162608
16.8.2026 09:02:56,4s;1765;49,997133;49,800000;280,215663;230,000000;65,205757
16.8.2026 09:02:56,5s;1766;49,997236;49,800000;279,904106;230,000000;65,177939
16.8.2026 09:02:56,6s;1767;49,997284;49,800000;280,049876;230,000000;65,213777
16.8.2026 09:02:56,7s;1768;49,997074;49,800000;279,848520;230,000000;65,222996
16.8.2026 09:02:56,8s;1769;49,996698;49,800000;280,138013;230,000000;65,231887
16.8.2026 09:02:56,9s;1770;49,997086;49,800000;279,789295;230,000000;65,178464
16.8.2026 09:02:57,0s;1771;49,997198;49,800000;279,770120;230,000000;65,224419
16.8.2026 09:02:57,1s;1772;49,996867;49,800000;279,933570;230,000000;65,243436
16.8.2026 09:02:57,2s;1773;49,997024;49,800000;279,821618;230,000000;65,145788
16.8.2026 09:02:57,3s;1774;49,996874;49,800000;280,084306;230,000000;65,138294
16.8.2026 09:02:57,4s;1775;49,996929;49,800000;280,071493;230,000000;65,316059
16.8.2026 09:02:57,5s;1776;49,997256;49,800000;280,134105;230,000000;65,169916
16.8.2026 09:02:57,6s;1777;49,997051;49,800000;279,998824;230,000000;65,171901
16.8.2026 09:02:57,7s;1778;49,997418;49,800000;279,903085;230,000000;65,205184
16.8.2026 09:02:57,8s;1779;49,997126;49,800000;280,154334;230,000000;65,226476
16.8.2026 09:02:57,9s;1780;49,996863;49,800000;280,098875;230,000000;65,180492
16.8.2026 09:02:58,0s;1781;49,996568;49,800000;279,938000;230,000000;65,232088
16.8.2026 09:02:58,1s;1782;49,996933;49,800000;280,008566;230,000000;65,161479
16.8.2026 09:02:58,2s;1783;49,997020;49,800000;280,036707;230,000000;65,198248
16.8.2026 09:02:58,3s;1784;49,996888;49,800000;279,982221;230,000000;65,175055
16.8.2026 09:02:58,4s;1785;49,996695;49,800000;280,080042;230,000000;65,219148
16.8.2026 09:02:58,5s;1786;49,996837;49,800000;280,118699;230,000000;65,198853
16.8.2026 09:02:58,6s;1787;49,997043;49,800000;279,913736;230,000000;65,196545
16.8.2026 09:02:58,7s;1788;49,997316;49,800000;280,153106;230,000000;65,195022
16.8.2026 09:02:58,8s;1789;49,996696;49,800000;279,993151;230,000000;65,227573
16.8.2026 09:02:58,9s;1790;49,996849;49,800000;279,988362;230,000000;65,215024
16.8.2026 09:02:59,0s;1791;49,996939;49,800000;279,936086;230,000000;65,185471
16.8.2026 09:02:59,1s;1792;49,996786;49,800000;280,018355;230,000000;65,220926
16.8.2026 09:02:59,2s;1793;49,996158;49,800000;280,028868;230,000000;65,154612
16.8.2026 09:02:59,3s;1794;49,996627;49,800000;279,927592;230,000000;65,257086
16.8.2026 09:02:59,4s;1795;49,996461;49,800000;280,023865;230,000000;65,211580
16.8.2026 09:02:59,5s;1796;49,996738;49,800000;280,115817;230,000000;65,229361
16.8.2026 09:02:59,6s;1797;49,996905;49,800000;279,938113;230,000000;65,182848
16.8.2026 09:02:59,7s;1798;49,996684;49,800000;279,822467;230,000000;65,182634
16.8.2026 09:02:59,8s;1799;49,996845;49,800000;279,964926;230,000000;65,172678
16.8.2026 09:02:59,9s;1800;49,996759;49,800000;280,044700;230,000000;65,203326
16.8.2026 09:03:00,0s;1801;49,996447;49,800000;279,990481;230,000000;65,211803
16.8.2026 09:03:00,1s;1802;49,996754;49,800000;279,931198;230,000000;65,112990
16.8.2026 09:03:00,2s;1803;49,996699;49,800000;280,034387;230,000000;65,212815
16.8.2026 09:03:00,3s;1804;49,996611;49,800000;280,165168;230,000000;65,216955
16.8.2026 09:03:00,4s;1805;49,996744;49,800000;279,952603;230,000000;65,206643
16.8.2026 09:03:00,5s;1806;49,996518;49,800000;279,929713;230,000000;65,184396
16.8.2026 09:03:00,6s;1807;49,996797;49,800000;280,071000;230,000000;65,237204
16.8.2026 09:03:00,7s;1808;49,996345;49,800000;280,099883;230,000000;65,187283
16.8.2026 09:03:00,8s;1809;49,996944;49,800000;279,965076;230,000000;65,179744
16.8.2026 09:03:00,9s;1810;49,996773;49,800000;279,977780;230,000000;65,192717
16.8.2026 09:03:01,0s;1811;49,996508;49,800000;280,082314;230,000000;65,156263
16.8.2026 09:03:01,1s;1812;49,996264;49,800000;280,115427;230,000000;65,196570
16.8.2026 09:03:01,2s;1813;49,996409;49,800000;280,076842;230,000000;65,163687
16.8.2026 09:03:01,3s;1814;49,996637;49,800000;280,078624;230,000000;65,195075
16.8.2026 09:03:01,4s;1815;49,996418;49,800000;280,045007;230,000000;65,157128
16.8.2026 09:03:01,5s;1816;49,996739;49,800000;280,079698;230,000000;65,268639
16.8.2026 09:03:01,6s;1817;49,996606;49,800000;279,883395;230,000000;65,154920
16.8.2026 09:03:01,7s;1818;49,996486;49,800000;279,853620;230,000000;65,148234
16.8.2026 09:03:01,8s;1819;49,996801;49,800000;279,766075;230,000000;65,201649
16.8.2026 09:03:01,9s;1820;49,996148;49,800000;280,069182;230,000000;65,208127
16.8.2026 09:03:02,0s;1821;49,996439;49,800000;280,079685;230,000000;65,202042
16.8.2026 09:03:02,1s;1822;49,996479;49,800000;280,030148;230,000000;65,155174
16.8.2026 09:03:02,2s;1823;49,996107;49,800000;279,963039;230,000000;65,153128
16.8.2026 09:03:02,3s;1824;49,996501;49,800000;280,028760;230,000000;65,187548
16.8.2026 09:03:02,4s;1825;49,996761;49,800000;280,041806;230,000000;65,229788
16.8.2026 09:03:02,5s;1826;49,996346;49,800000;279,949386;230,000000;65,178809
16.8.2026 09:03:02,6s;1827;49,996146;49,800000;280,029196;230,000000;65,159406
16.8.2026 09:03:02,7s;1828;49,996799;49,800000;279,756348;230,000000;65,164787
16.8.2026 09:03:02,8s;1829;49,996041;49,800000;280,023950;230,000000;65,152817
16.8.2026 09:03:02,9s;1830;49,996419;49,800000;280,164841;230,000000;65,163884
16.8.2026 09:03:03,0s;1831;49,996886;49,800000;279,980960;230,000000;65,242137
16.8.2026 09:03:03,1s;1832;49,996059;49,800000;279,950761;230,000000;65,270967
16.8.2026 09:03:03,2s;1833;49,996556;49,800000;280,030609;230,000000;65,149366
16.8.2026 09:03:03,3s;1834;49,996255;49,800000;279,935696;230,000000;65,183939
16.8.2026 09:03:03,4s;1835;49,996019;49,800000;279,856107;230,000000;65,162440
