# YHDA_VERSION=0.7.2
# TEST_SERVICE=PFK
# PLANT_TYPE=DGKCS
# STEP_ID=MAKSIMUM_REZERV
# STEP_NAME=Maksimum rezerv — birleşik −200/+200 mHz olayları
# TESIS_ADI=YHDA Örnek DGKÇS
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.2
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=800.0
# UNIT_PNOM_MW=800.0
# RPMAX_MW=50.0
# RPMIN_MW=40.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=690.0
# PSET_MIN_MW=230.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# YDA_VERSION=0.7.2
# EVENT_SEQUENCE=NEG200,POS200
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;fuel_valve_pct
16.8.2026 09:06:28,2s;3883;50,004976;49,800000;739,936846;690,000000;65,214635
16.8.2026 09:06:28,3s;3884;50,004432;49,800000;739,879894;690,000000;65,237698
16.8.2026 09:06:28,4s;3885;50,004441;49,800000;740,090159;690,000000;65,193192
16.8.2026 09:06:28,5s;3886;50,005120;49,800000;740,002359;690,000000;65,228252
16.8.2026 09:06:28,6s;3887;50,004934;49,800000;739,917573;690,000000;65,172831
16.8.2026 09:06:28,7s;3888;50,004226;49,800000;740,024392;690,000000;65,281474
16.8.2026 09:06:28,8s;3889;50,004701;49,800000;740,053050;690,000000;65,135966
16.8.2026 09:06:28,9s;3890;50,004296;49,800000;740,060510;690,000000;65,208352
16.8.2026 09:06:29,0s;3891;50,004728;49,800000;740,015270;690,000000;65,115912
16.8.2026 09:06:29,1s;3892;50,004779;49,800000;739,987120;690,000000;65,161827
16.8.2026 09:06:29,2s;3893;50,003965;49,800000;739,876742;690,000000;65,200967
16.8.2026 09:06:29,3s;3894;50,004501;49,800000;740,044252;690,000000;65,219421
16.8.2026 09:06:29,4s;3895;50,004112;49,800000;739,997428;690,000000;65,174102
16.8.2026 09:06:29,5s;3896;50,004911;49,800000;740,000944;690,000000;65,167161
16.8.2026 09:06:29,6s;3897;50,004710;49,800000;739,972975;690,000000;65,209986
16.8.2026 09:06:29,7s;3898;50,004354;49,800000;740,066477;690,000000;65,238185
16.8.2026 09:06:29,8s;3899;50,003848;49,800000;740,053768;690,000000;65,226320
16.8.2026 09:06:29,9s;3900;50,004560;49,800000;740,110605;690,000000;65,145592
16.8.2026 09:06:30,0s;3901;50,004257;49,800000;739,808199;690,000000;65,171428
16.8.2026 09:06:30,1s;3902;50,004691;49,800000;739,949225;690,000000;65,237508
16.8.2026 09:06:30,2s;3903;50,004178;49,800000;740,079790;690,000000;65,230386
16.8.2026 09:06:30,3s;3904;50,004322;49,800000;740,067366;690,000000;65,208596
16.8.2026 09:06:30,4s;3905;50,004430;49,800000;740,088347;690,000000;65,283339
16.8.2026 09:06:30,5s;3906;50,004328;49,800000;739,929447;690,000000;65,147586
16.8.2026 09:06:30,6s;3907;50,004021;49,800000;740,173418;690,000000;65,176343
16.8.2026 09:06:30,7s;3908;50,004391;49,800000;740,380410;690,000000;65,210053
16.8.2026 09:06:30,8s;3909;50,004452;49,800000;740,186033;690,000000;65,208570
16.8.2026 09:06:30,9s;3910;50,004461;49,800000;740,011815;690,000000;65,214249
16.8.2026 09:06:31,0s;3911;50,004822;49,800000;739,958095;690,000000;65,207671
16.8.2026 09:06:31,1s;3912;50,004384;49,800000;739,969828;690,000000;65,226585
16.8.2026 09:06:31,2s;3913;50,004420;49,800000;740,164083;690,000000;65,144936
16.8.2026 09:06:31,3s;3914;50,003954;49,800000;739,814924;690,000000;65,236423
16.8.2026 09:06:31,4s;3915;50,004193;49,800000;739,925332;690,000000;65,206059
16.8.2026 09:06:31,5s;3916;50,004087;49,800000;740,185184;690,000000;65,169537
16.8.2026 09:06:31,6s;3917;50,004299;49,800000;739,991204;690,000000;65,196932
16.8.2026 09:06:31,7s;3918;50,004225;49,800000;739,870706;690,000000;65,222651
16.8.2026 09:06:31,8s;3919;50,004141;49,800000;740,049998;690,000000;65,205438
16.8.2026 09:06:31,9s;3920;50,004234;49,800000;739,953296;690,000000;65,166004
16.8.2026 09:06:32,0s;3921;50,003920;49,800000;739,977505;690,000000;65,184421
16.8.2026 09:06:32,1s;3922;50,004349;49,800000;740,175319;690,000000;65,233863
16.8.2026 09:06:32,2s;3923;50,004168;49,800000;739,818718;690,000000;65,196722
16.8.2026 09:06:32,3s;3924;50,004332;49,800000;740,050709;690,000000;65,180803
16.8.2026 09:06:32,4s;3925;50,003900;49,800000;740,231524;690,000000;65,235249
16.8.2026 09:06:32,5s;3926;50,003637;49,800000;740,082157;690,000000;65,144336
16.8.2026 09:06:32,6s;3927;50,003718;49,800000;740,083575;690,000000;65,204741
16.8.2026 09:06:32,7s;3928;50,003939;49,800000;740,002873;690,000000;65,284047
16.8.2026 09:06:32,8s;3929;50,003991;49,800000;740,082983;690,000000;65,220897
16.8.2026 09:06:32,9s;3930;50,004414;49,800000;740,124437;690,000000;65,199244
16.8.2026 09:06:33,0s;3931;50,004381;49,800000;739,986058;690,000000;65,240708
16.8.2026 09:06:33,1s;3932;50,004322;49,800000;739,972754;690,000000;65,127127
16.8.2026 09:06:33,2s;3933;50,004134;49,800000;740,082476;690,000000;65,170326
16.8.2026 09:06:33,3s;3934;50,003643;49,800000;739,798268;690,000000;65,199571
16.8.2026 09:06:33,4s;3935;50,003812;49,800000;740,041721;690,000000;65,223105
16.8.2026 09:06:33,5s;3936;50,004095;49,800000;740,270903;690,000000;65,174596
16.8.2026 09:06:33,6s;3937;50,004233;49,800000;739,863321;690,000000;65,167782
16.8.2026 09:06:33,7s;3938;50,004428;49,800000;739,913709;690,000000;65,141711
16.8.2026 09:06:33,8s;3939;50,004141;49,800000;739,812079;690,000000;65,169765
16.8.2026 09:06:33,9s;3940;50,004069;49,800000;740,018558;690,000000;65,152175
16.8.2026 09:06:34,0s;3941;50,003519;49,800000;739,893337;690,000000;65,226708
16.8.2026 09:06:34,1s;3942;50,004043;49,800000;739,996074;690,000000;65,199981
16.8.2026 09:06:34,2s;3943;50,003806;49,800000;740,123579;690,000000;65,173976
16.8.2026 09:06:34,3s;3944;50,004041;49,800000;740,043604;690,000000;65,272055
16.8.2026 09:06:34,4s;3945;50,004255;49,800000;740,050293;690,000000;65,233814
16.8.2026 09:06:34,5s;3946;50,003740;49,800000;739,972690;690,000000;65,169959
16.8.2026 09:06:34,6s;3947;50,003729;49,800000;739,918818;690,000000;65,305584
16.8.2026 09:06:34,7s;3948;50,004030;49,800000;739,979281;690,000000;65,158443
16.8.2026 09:06:34,8s;3949;50,004177;49,800000;739,954465;690,000000;65,106051
16.8.2026 09:06:34,9s;3950;50,004191;49,800000;740,277932;690,000000;65,160400
16.8.2026 09:06:35,0s;3951;50,004191;49,800000;739,927680;690,000000;65,145091
16.8.2026 09:06:35,1s;3952;50,003831;49,800000;740,277684;690,000000;65,158363
16.8.2026 09:06:35,2s;3953;50,003643;49,800000;740,122488;690,000000;65,238479
16.8.2026 09:06:35,3s;3954;50,003988;49,800000;739,942899;690,000000;65,201625
16.8.2026 09:06:35,4s;3955;50,004181;49,800000;739,977550;690,000000;65,231164
16.8.2026 09:06:35,5s;3956;50,003875;49,800000;739,914396;690,000000;65,210077
16.8.2026 09:06:35,6s;3957;50,003827;49,800000;740,135323;690,000000;65,258062
16.8.2026 09:06:35,7s;3958;50,003893;49,800000;739,951829;690,000000;65,187923
16.8.2026 09:06:35,8s;3959;50,003987;49,800000;740,173931;690,000000;65,193990
16.8.2026 09:06:35,9s;3960;50,003701;49,800000;739,913702;690,000000;65,235175
16.8.2026 09:06:36,0s;3961;50,003484;49,800000;740,039610;690,000000;65,124919
16.8.2026 09:06:36,1s;3962;50,004007;49,800000;739,993391;690,000000;65,237157
16.8.2026 09:06:36,2s;3963;50,004143;49,800000;740,202961;690,000000;65,222134
16.8.2026 09:06:36,3s;3964;50,003795;49,800000;740,183644;690,000000;65,221370
16.8.2026 09:06:36,4s;3965;50,003513;49,800000;740,111624;690,000000;65,175963
16.8.2026 09:06:36,5s;3966;50,003737;49,800000;740,076401;690,000000;65,227094
16.8.2026 09:06:36,6s;3967;50,003874;49,800000;739,983450;690,000000;65,108385
16.8.2026 09:06:36,7s;3968;50,003908;49,800000;740,073895;690,000000;65,248557
16.8.2026 09:06:36,8s;3969;50,004196;49,800000;740,228581;690,000000;65,136444
16.8.2026 09:06:36,9s;3970;50,003521;49,800000;739,794777;690,000000;65,131383
16.8.2026 09:06:37,0s;3971;50,004055;49,800000;739,996104;690,000000;65,245509
16.8.2026 09:06:37,1s;3972;50,003846;49,800000;739,980800;690,000000;65,212043
16.8.2026 09:06:37,2s;3973;50,003712;49,800000;739,975621;690,000000;65,188828
16.8.2026 09:06:37,3s;3974;50,004065;49,800000;740,021420;690,000000;65,148391
16.8.2026 09:06:37,4s;3975;50,003853;49,800000;740,036462;690,000000;65,191252
16.8.2026 09:06:37,5s;3976;50,003788;49,800000;739,964200;690,000000;65,226467
16.8.2026 09:06:37,6s;3977;50,003432;49,800000;739,795761;690,000000;65,231182
16.8.2026 09:06:37,7s;3978;50,003992;49,800000;740,002526;690,000000;65,185991
16.8.2026 09:06:37,8s;3979;50,003621;49,800000;740,145351;690,000000;65,220962
16.8.2026 09:06:37,9s;3980;50,003356;49,800000;740,107148;690,000000;65,212488
16.8.2026 09:06:38,0s;3981;50,003887;49,800000;739,925144;690,000000;65,247049
16.8.2026 09:06:38,1s;3982;50,003410;49,800000;739,944832;690,000000;65,249889
16.8.2026 09:06:38,2s;3983;50,003141;49,800000;739,980538;690,000000;65,231250
16.8.2026 09:06:38,3s;3984;50,003412;49,800000;740,051486;690,000000;65,164474
16.8.2026 09:06:38,4s;3985;50,003586;49,800000;739,880115;690,000000;65,241435
16.8.2026 09:06:38,5s;3986;50,003275;49,800000;740,164740;690,000000;65,137538
16.8.2026 09:06:38,6s;3987;50,003911;49,800000;739,914408;690,000000;65,159831
16.8.2026 09:06:38,7s;3988;50,003214;49,800000;739,956729;690,000000;65,262913
16.8.2026 09:06:38,8s;3989;50,003288;49,800000;739,856478;690,000000;65,132436
16.8.2026 09:06:38,9s;3990;50,003672;49,800000;740,004443;690,000000;65,141114
16.8.2026 09:06:39,0s;3991;50,003098;49,800000;739,980209;690,000000;65,325343
16.8.2026 09:06:39,1s;3992;50,003423;49,800000;739,730818;690,000000;65,190011
16.8.2026 09:06:39,2s;3993;50,003356;49,800000;739,873508;690,000000;65,189666
16.8.2026 09:06:39,3s;3994;50,003147;49,800000;739,856940;690,000000;65,186149
16.8.2026 09:06:39,4s;3995;50,003557;49,800000;740,096895;690,000000;65,240373
16.8.2026 09:06:39,5s;3996;50,003595;49,800000;740,053886;690,000000;65,194513
16.8.2026 09:06:39,6s;3997;50,003407;49,800000;740,154531;690,000000;65,221539
16.8.2026 09:06:39,7s;3998;50,003405;49,800000;739,942100;690,000000;65,161540
16.8.2026 09:06:39,8s;3999;50,003636;49,800000;739,947866;690,000000;65,249048
16.8.2026 09:06:39,9s;4000;50,003050;49,800000;739,855681;690,000000;65,217426
16.8.2026 09:06:40,0s;4001;50,003481;49,800000;740,098364;690,000000;65,226954
16.8.2026 09:06:40,1s;4002;50,003337;49,800000;739,989522;690,000000;65,199796
16.8.2026 09:06:40,2s;4003;50,003484;49,800000;739,810236;690,000000;65,204237
16.8.2026 09:06:40,3s;4004;50,002879;49,800000;740,076981;690,000000;65,191208
16.8.2026 09:06:40,4s;4005;50,003422;49,800000;739,922423;690,000000;65,191741
16.8.2026 09:06:40,5s;4006;50,003471;49,800000;740,029155;690,000000;65,247637
16.8.2026 09:06:40,6s;4007;50,003091;49,800000;740,043865;690,000000;65,219814
16.8.2026 09:06:40,7s;4008;50,002833;49,800000;739,986999;690,000000;65,144684
16.8.2026 09:06:40,8s;4009;50,003199;49,800000;739,906831;690,000000;65,241072
16.8.2026 09:06:40,9s;4010;50,003401;49,800000;739,978022;690,000000;65,151823
16.8.2026 09:06:41,0s;4011;50,003712;49,800000;740,130612;690,000000;65,182382
16.8.2026 09:06:41,1s;4012;50,003160;49,800000;740,143864;690,000000;65,142287
16.8.2026 09:06:41,2s;4013;50,003062;49,800000;740,038278;690,000000;65,184685
16.8.2026 09:06:41,3s;4014;50,003670;49,800000;739,996665;690,000000;65,190861
16.8.2026 09:06:41,4s;4015;50,002854;49,800000;739,983831;690,000000;65,200235
16.8.2026 09:06:41,5s;4016;50,003001;49,800000;740,123702;690,000000;65,260208
16.8.2026 09:06:41,6s;4017;50,002906;49,800000;739,995599;690,000000;65,235248
16.8.2026 09:06:41,7s;4018;50,003174;49,800000;740,172174;690,000000;65,246788
16.8.2026 09:06:41,8s;4019;50,003244;49,800000;740,037013;690,000000;65,113690
16.8.2026 09:06:41,9s;4020;50,002866;49,800000;740,174207;690,000000;65,180239
16.8.2026 09:06:42,0s;4021;50,003127;49,800000;739,922926;690,000000;65,270248
16.8.2026 09:06:42,1s;4022;50,002576;49,800000;739,983447;690,000000;65,188058
16.8.2026 09:06:42,2s;4023;50,003077;49,800000;739,936328;690,000000;65,206942
16.8.2026 09:06:42,3s;4024;50,003066;49,800000;739,919849;690,000000;65,179012
16.8.2026 09:06:42,4s;4025;50,003042;49,800000;739,952237;690,000000;65,178195
16.8.2026 09:06:42,5s;4026;50,002555;49,800000;740,007254;690,000000;65,233376
16.8.2026 09:06:42,6s;4027;50,003064;49,800000;739,755259;690,000000;65,186745
16.8.2026 09:06:42,7s;4028;50,002972;49,800000;739,989128;690,000000;65,208630
16.8.2026 09:06:42,8s;4029;50,002488;49,800000;740,081784;690,000000;65,281681
16.8.2026 09:06:42,9s;4030;50,002958;49,800000;739,792813;690,000000;65,185197
16.8.2026 09:06:43,0s;4031;50,003157;49,800000;739,954548;690,000000;65,236390
16.8.2026 09:06:43,1s;4032;50,003040;49,800000;740,118341;690,000000;65,236675
16.8.2026 09:06:43,2s;4033;50,003298;49,800000;739,987555;690,000000;65,193291
16.8.2026 09:06:43,3s;4034;50,002404;49,800000;739,963708;690,000000;65,207066
16.8.2026 09:06:43,4s;4035;50,003147;49,800000;740,098991;690,000000;65,127685
16.8.2026 09:06:43,5s;4036;50,003325;49,800000;739,910006;690,000000;65,190373
16.8.2026 09:06:43,6s;4037;50,002123;49,800000;739,906830;690,000000;65,110343
16.8.2026 09:06:43,7s;4038;50,002843;49,800000;739,963019;690,000000;65,178815
16.8.2026 09:06:43,8s;4039;50,003237;49,800000;740,149159;690,000000;65,217626
16.8.2026 09:06:43,9s;4040;50,002815;49,800000;739,996332;690,000000;65,239857
16.8.2026 09:06:44,0s;4041;50,002765;49,800000;739,841375;690,000000;65,224114
16.8.2026 09:06:44,1s;4042;50,003066;49,800000;739,928819;690,000000;65,179330
16.8.2026 09:06:44,2s;4043;50,002991;49,800000;739,996490;690,000000;65,234819
16.8.2026 09:06:44,3s;4044;50,002684;49,800000;739,890615;690,000000;65,290725
16.8.2026 09:06:44,4s;4045;50,002462;49,800000;740,295470;690,000000;65,178530
16.8.2026 09:06:44,5s;4046;50,002692;49,800000;740,034152;690,000000;65,190089
16.8.2026 09:06:44,6s;4047;50,002951;49,800000;739,922926;690,000000;65,140953
16.8.2026 09:06:44,7s;4048;50,003140;49,800000;740,056338;690,000000;65,252709
16.8.2026 09:06:44,8s;4049;50,002648;49,800000;739,759300;690,000000;65,203849
16.8.2026 09:06:44,9s;4050;50,002658;49,800000;739,691070;690,000000;65,168841
16.8.2026 09:06:45,0s;4051;50,002328;49,800000;740,088827;690,000000;65,182816
16.8.2026 09:06:45,1s;4052;50,002763;49,800000;739,983332;690,000000;65,222068
16.8.2026 09:06:45,2s;4053;50,002599;49,800000;740,260154;690,000000;65,195762
16.8.2026 09:06:45,3s;4054;50,002801;49,800000;740,016126;690,000000;65,204508
16.8.2026 09:06:45,4s;4055;50,003151;49,800000;739,899541;690,000000;65,223011
16.8.2026 09:06:45,5s;4056;50,002262;49,800000;740,091669;690,000000;65,162947
16.8.2026 09:06:45,6s;4057;50,003146;49,800000;740,172170;690,000000;65,135385
16.8.2026 09:06:45,7s;4058;50,002195;49,800000;740,012765;690,000000;65,136352
16.8.2026 09:06:45,8s;4059;50,002428;49,800000;739,918868;690,000000;65,256131
16.8.2026 09:06:45,9s;4060;50,003038;49,800000;739,999644;690,000000;65,145926
16.8.2026 09:06:46,0s;4061;50,002587;49,800000;740,108746;690,000000;65,223187
16.8.2026 09:06:46,1s;4062;50,002808;49,800000;740,253132;690,000000;65,187289
16.8.2026 09:06:46,2s;4063;50,002615;49,800000;739,799576;690,000000;65,230625
16.8.2026 09:06:46,3s;4064;50,002697;49,800000;740,138497;690,000000;65,241893
16.8.2026 09:06:46,4s;4065;50,002609;49,800000;740,091192;690,000000;65,155786
16.8.2026 09:06:46,5s;4066;50,002716;49,800000;740,036218;690,000000;65,264638
16.8.2026 09:06:46,6s;4067;50,002385;49,800000;739,988960;690,000000;65,152096
16.8.2026 09:06:46,7s;4068;50,002391;49,800000;739,983730;690,000000;65,153058
16.8.2026 09:06:46,8s;4069;50,002302;49,800000;739,828892;690,000000;65,249640
16.8.2026 09:06:46,9s;4070;50,002779;49,800000;740,047318;690,000000;65,143502
16.8.2026 09:06:47,0s;4071;50,002449;49,800000;740,040601;690,000000;65,188565
16.8.2026 09:06:47,1s;4072;50,002124;49,800000;740,172918;690,000000;65,203735
16.8.2026 09:06:47,2s;4073;50,002219;49,800000;740,133340;690,000000;65,204722
16.8.2026 09:06:47,3s;4074;50,002529;49,800000;739,866458;690,000000;65,273139
16.8.2026 09:06:47,4s;4075;50,002316;49,800000;739,979547;690,000000;65,184545
16.8.2026 09:06:47,5s;4076;50,002805;49,800000;739,904285;690,000000;65,126033
16.8.2026 09:06:47,6s;4077;50,002524;49,800000;740,023007;690,000000;65,206547
16.8.2026 09:06:47,7s;4078;50,002208;49,800000;740,146603;690,000000;65,192368
16.8.2026 09:06:47,8s;4079;50,002356;49,800000;740,148475;690,000000;65,230399
16.8.2026 09:06:47,9s;4080;50,002233;49,800000;740,315174;690,000000;65,244927
16.8.2026 09:06:48,0s;4081;50,002758;49,800000;740,195988;690,000000;65,160188
16.8.2026 09:06:48,1s;4082;50,002250;49,800000;739,875396;690,000000;65,201528
16.8.2026 09:06:48,2s;4083;50,002334;49,800000;740,009836;690,000000;65,188314
16.8.2026 09:06:48,3s;4084;50,002470;49,800000;739,789115;690,000000;65,149006
16.8.2026 09:06:48,4s;4085;50,001921;49,800000;740,226569;690,000000;65,285640
16.8.2026 09:06:48,5s;4086;50,002135;49,800000;740,030421;690,000000;65,236948
16.8.2026 09:06:48,6s;4087;50,002335;49,800000;740,027885;690,000000;65,194221
16.8.2026 09:06:48,7s;4088;50,002089;49,800000;739,953658;690,000000;65,204915
16.8.2026 09:06:48,8s;4089;50,002535;49,800000;739,990575;690,000000;65,232836
16.8.2026 09:06:48,9s;4090;50,002124;49,800000;739,980655;690,000000;65,171407
16.8.2026 09:06:49,0s;4091;50,002348;49,800000;739,966221;690,000000;65,209011
16.8.2026 09:06:49,1s;4092;50,002362;49,800000;740,089672;690,000000;65,206981
16.8.2026 09:06:49,2s;4093;50,002519;49,800000;739,956429;690,000000;65,179548
16.8.2026 09:06:49,3s;4094;50,002042;49,800000;740,021082;690,000000;65,261788
16.8.2026 09:06:49,4s;4095;50,002031;49,800000;740,089014;690,000000;65,161099
16.8.2026 09:06:49,5s;4096;50,002382;49,800000;740,214159;690,000000;65,219912
16.8.2026 09:06:49,6s;4097;50,001649;49,800000;740,151564;690,000000;65,199532
16.8.2026 09:06:49,7s;4098;50,001465;49,800000;740,133882;690,000000;65,254656
16.8.2026 09:06:49,8s;4099;50,001992;49,800000;739,932013;690,000000;65,168762
16.8.2026 09:06:49,9s;4100;50,002216;49,800000;739,928135;690,000000;65,193803
16.8.2026 09:06:50,0s;4101;50,002071;49,800000;739,954247;690,000000;65,166313
16.8.2026 09:06:50,1s;4102;50,002491;49,800000;739,917363;690,000000;65,176816
16.8.2026 09:06:50,2s;4103;50,001966;49,800000;739,977718;690,000000;65,158851
16.8.2026 09:06:50,3s;4104;50,002545;49,800000;739,876951;690,000000;65,172209
16.8.2026 09:06:50,4s;4105;50,002105;49,800000;740,127459;690,000000;65,138427
16.8.2026 09:06:50,5s;4106;50,002128;49,800000;740,063178;690,000000;65,214032
16.8.2026 09:06:50,6s;4107;50,001804;49,800000;740,022230;690,000000;65,138178
16.8.2026 09:06:50,7s;4108;50,002330;49,800000;740,176319;690,000000;65,194200
16.8.2026 09:06:50,8s;4109;50,002050;49,800000;739,961475;690,000000;65,231543
16.8.2026 09:06:50,9s;4110;50,002021;49,800000;739,921362;690,000000;65,189486
16.8.2026 09:06:51,0s;4111;50,002346;49,800000;739,966924;690,000000;65,233437
16.8.2026 09:06:51,1s;4112;50,001762;49,800000;740,025984;690,000000;65,227512
16.8.2026 09:06:51,2s;4113;50,002081;49,800000;740,140379;690,000000;65,213248
16.8.2026 09:06:51,3s;4114;50,001685;49,800000;739,924277;690,000000;65,196072
16.8.2026 09:06:51,4s;4115;50,001466;49,800000;740,133368;690,000000;65,164977
16.8.2026 09:06:51,5s;4116;50,002534;49,800000;740,080507;690,000000;65,236068
16.8.2026 09:06:51,6s;4117;50,001998;49,800000;739,988722;690,000000;65,242527
16.8.2026 09:06:51,7s;4118;50,001557;49,800000;740,006783;690,000000;65,210869
16.8.2026 09:06:51,8s;4119;50,001525;49,800000;740,060044;690,000000;65,162778
16.8.2026 09:06:51,9s;4120;50,001705;49,800000;739,922423;690,000000;65,230447
16.8.2026 09:06:52,0s;4121;50,001957;49,800000;740,147691;690,000000;65,165705
16.8.2026 09:06:52,1s;4122;50,001964;49,800000;740,029224;690,000000;65,190773
16.8.2026 09:06:52,2s;4123;50,001962;49,800000;740,035830;690,000000;65,289709
16.8.2026 09:06:52,3s;4124;50,001944;49,800000;739,950939;690,000000;65,189198
16.8.2026 09:06:52,4s;4125;50,001446;49,800000;740,037309;690,000000;65,277488
16.8.2026 09:06:52,5s;4126;50,001890;49,800000;739,917927;690,000000;65,191542
16.8.2026 09:06:52,6s;4127;50,001649;49,800000;740,087518;690,000000;65,142706
16.8.2026 09:06:52,7s;4128;50,001462;49,800000;740,162473;690,000000;65,200342
16.8.2026 09:06:52,8s;4129;50,001673;49,800000;740,021206;690,000000;65,188317
16.8.2026 09:06:52,9s;4130;50,002103;49,800000;740,053692;690,000000;65,173546
16.8.2026 09:06:53,0s;4131;50,001418;49,800000;739,976480;690,000000;65,207046
16.8.2026 09:06:53,1s;4132;50,001241;49,800000;740,186220;690,000000;65,242408
16.8.2026 09:06:53,2s;4133;50,001793;49,800000;740,004741;690,000000;65,091772
16.8.2026 09:06:53,3s;4134;50,001334;49,800000;739,866491;690,000000;65,231934
16.8.2026 09:06:53,4s;4135;50,001509;49,800000;739,873051;690,000000;65,140228
16.8.2026 09:06:53,5s;4136;50,001943;49,800000;739,950107;690,000000;65,286281
16.8.2026 09:06:53,6s;4137;50,001647;49,800000;739,873871;690,000000;65,300375
16.8.2026 09:06:53,7s;4138;50,001996;49,800000;739,992148;690,000000;65,205035
16.8.2026 09:06:53,8s;4139;50,001550;49,800000;740,116984;690,000000;65,175165
16.8.2026 09:06:53,9s;4140;50,001847;49,800000;739,858129;690,000000;65,152381
16.8.2026 09:06:54,0s;4141;50,001297;49,800000;740,158865;690,000000;65,174279
16.8.2026 09:06:54,1s;4142;50,001799;49,800000;740,039595;690,000000;65,187438
16.8.2026 09:06:54,2s;4143;50,001562;49,800000;740,146882;690,000000;65,217505
16.8.2026 09:06:54,3s;4144;50,001531;49,800000;740,077835;690,000000;65,209008
16.8.2026 09:06:54,4s;4145;50,001520;49,800000;739,980291;690,000000;65,199223
16.8.2026 09:06:54,5s;4146;50,001551;49,800000;740,038627;690,000000;65,194800
16.8.2026 09:06:54,6s;4147;50,001407;49,800000;740,184028;690,000000;65,146771
16.8.2026 09:06:54,7s;4148;50,001865;49,800000;740,175255;690,000000;65,085034
16.8.2026 09:06:54,8s;4149;50,001314;49,800000;740,217378;690,000000;65,276126
16.8.2026 09:06:54,9s;4150;50,001479;49,800000;739,887888;690,000000;65,181662
16.8.2026 09:06:55,0s;4151;50,001414;49,800000;739,942500;690,000000;65,214135
16.8.2026 09:06:55,1s;4152;50,001844;49,800000;739,944225;690,000000;65,193882
16.8.2026 09:06:55,2s;4153;50,001097;49,800000;739,986645;690,000000;65,112200
16.8.2026 09:06:55,3s;4154;50,001413;49,800000;740,061858;690,000000;65,198927
16.8.2026 09:06:55,4s;4155;50,001411;49,800000;740,129915;690,000000;65,157087
16.8.2026 09:06:55,5s;4156;50,001326;49,800000;740,067701;690,000000;65,180183
16.8.2026 09:06:55,6s;4157;50,001323;49,800000;740,184676;690,000000;65,215953
16.8.2026 09:06:55,7s;4158;50,001364;49,800000;739,907885;690,000000;65,185098
16.8.2026 09:06:55,8s;4159;50,001308;49,800000;739,974070;690,000000;65,239278
16.8.2026 09:06:55,9s;4160;50,001348;49,800000;740,116883;690,000000;65,208667
16.8.2026 09:06:56,0s;4161;50,001302;49,800000;739,843632;690,000000;65,196070
16.8.2026 09:06:56,1s;4162;50,001476;49,800000;739,997152;690,000000;65,214919
16.8.2026 09:06:56,2s;4163;50,000946;49,800000;740,188835;690,000000;65,249253
16.8.2026 09:06:56,3s;4164;50,001360;49,800000;740,109689;690,000000;65,289980
16.8.2026 09:06:56,4s;4165;50,001133;49,800000;740,260417;690,000000;65,271010
16.8.2026 09:06:56,5s;4166;50,001548;49,800000;739,978790;690,000000;65,192954
16.8.2026 09:06:56,6s;4167;50,001005;49,800000;739,927752;690,000000;65,186638
16.8.2026 09:06:56,7s;4168;50,001367;49,800000;739,953200;690,000000;65,149962
16.8.2026 09:06:56,8s;4169;50,001375;49,800000;740,015005;690,000000;65,218553
16.8.2026 09:06:56,9s;4170;50,001058;49,800000;739,953437;690,000000;65,240693
16.8.2026 09:06:57,0s;4171;50,001195;49,800000;739,948140;690,000000;65,132490
16.8.2026 09:06:57,1s;4172;50,001404;49,800000;740,101876;690,000000;65,171640
16.8.2026 09:06:57,2s;4173;50,001407;49,800000;740,169140;690,000000;65,247092
16.8.2026 09:06:57,3s;4174;50,001481;49,800000;739,859826;690,000000;65,222951
16.8.2026 09:06:57,4s;4175;50,001334;49,800000;740,031557;690,000000;65,275081
16.8.2026 09:06:57,5s;4176;50,000971;49,800000;740,146764;690,000000;65,228037
16.8.2026 09:06:57,6s;4177;50,000798;49,800000;739,888672;690,000000;65,268800
16.8.2026 09:06:57,7s;4178;50,001194;49,800000;740,179055;690,000000;65,169804
16.8.2026 09:06:57,8s;4179;50,000918;49,800000;740,040643;690,000000;65,195498
16.8.2026 09:06:57,9s;4180;50,001258;49,800000;740,170520;690,000000;65,151030
16.8.2026 09:06:58,0s;4181;50,000828;49,800000;739,962338;690,000000;65,154207
16.8.2026 09:06:58,1s;4182;50,000855;49,800000;739,988692;690,000000;65,157164
