# YHDA_VERSION=0.6.2
# TEST_SERVICE=PFK
# PLANT_TYPE=DGKCS
# STEP_ID=RES_MIN_POS200
# STEP_NAME=Minimum çıkış gücü — Δf = +200 mHz / 50,2 Hz
# TESIS_ADI=YHDA Örnek DGKÇS
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=800.0
# UNIT_PNOM_MW=800.0
# RPMAX_MW=50.0
# RPMIN_MW=40.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=690.0
# PSET_MIN_MW=230.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;fuel_valve_pct
16.8.2026 09:02:28,6s;1687;49,997711;50,200000;179,795386;230,000000;50,838827
16.8.2026 09:02:28,7s;1688;49,998425;50,200000;179,911606;230,000000;50,813960
16.8.2026 09:02:28,8s;1689;49,998215;50,200000;179,938840;230,000000;50,776814
16.8.2026 09:02:28,9s;1690;49,998629;50,200000;180,051511;230,000000;50,823767
16.8.2026 09:02:29,0s;1691;49,998130;50,200000;179,929925;230,000000;50,816402
16.8.2026 09:02:29,1s;1692;49,997787;50,200000;180,109018;230,000000;50,825126
16.8.2026 09:02:29,2s;1693;49,998213;50,200000;179,817900;230,000000;50,739825
16.8.2026 09:02:29,3s;1694;49,997815;50,200000;179,963333;230,000000;50,794020
16.8.2026 09:02:29,4s;1695;49,997872;50,200000;179,825879;230,000000;50,748735
16.8.2026 09:02:29,5s;1696;49,998440;50,200000;180,020733;230,000000;50,794389
16.8.2026 09:02:29,6s;1697;49,998554;50,200000;179,863423;230,000000;50,809272
16.8.2026 09:02:29,7s;1698;49,998094;50,200000;180,042075;230,000000;50,824567
16.8.2026 09:02:29,8s;1699;49,998214;50,200000;179,982818;230,000000;50,754023
16.8.2026 09:02:29,9s;1700;49,998201;50,200000;180,142863;230,000000;50,788897
16.8.2026 09:02:30,0s;1701;49,997736;50,200000;180,076012;230,000000;50,747035
16.8.2026 09:02:30,1s;1702;49,997774;50,200000;180,135292;230,000000;50,826556
16.8.2026 09:02:30,2s;1703;49,998279;50,200000;180,103652;230,000000;50,791817
16.8.2026 09:02:30,3s;1704;49,998054;50,200000;180,020385;230,000000;50,761681
16.8.2026 09:02:30,4s;1705;49,997928;50,200000;180,063413;230,000000;50,782518
16.8.2026 09:02:30,5s;1706;49,997907;50,200000;179,943372;230,000000;50,827584
16.8.2026 09:02:30,6s;1707;49,997865;50,200000;179,969960;230,000000;50,819064
16.8.2026 09:02:30,7s;1708;49,998001;50,200000;180,048234;230,000000;50,722519
16.8.2026 09:02:30,8s;1709;49,997927;50,200000;180,056517;230,000000;50,795372
16.8.2026 09:02:30,9s;1710;49,997826;50,200000;179,999792;230,000000;50,760517
16.8.2026 09:02:31,0s;1711;49,997927;50,200000;180,244040;230,000000;50,833074
16.8.2026 09:02:31,1s;1712;49,997996;50,200000;180,088154;230,000000;50,810286
16.8.2026 09:02:31,2s;1713;49,997848;50,200000;180,085561;230,000000;50,814704
16.8.2026 09:02:31,3s;1714;49,997468;50,200000;180,046121;230,000000;50,819320
16.8.2026 09:02:31,4s;1715;49,997445;50,200000;179,890228;230,000000;50,783231
16.8.2026 09:02:31,5s;1716;49,997965;50,200000;179,979599;230,000000;50,861464
16.8.2026 09:02:31,6s;1717;49,998105;50,200000;179,867129;230,000000;50,852695
16.8.2026 09:02:31,7s;1718;49,997835;50,200000;180,119936;230,000000;50,829837
16.8.2026 09:02:31,8s;1719;49,997778;50,200000;179,999041;230,000000;50,761262
16.8.2026 09:02:31,9s;1720;49,997570;50,200000;180,108438;230,000000;50,821154
16.8.2026 09:02:32,0s;1721;49,997980;50,200000;180,035005;230,000000;50,783263
16.8.2026 09:02:32,1s;1722;49,997703;50,200000;179,929206;230,000000;50,819878
16.8.2026 09:02:32,2s;1723;49,997665;50,200000;180,115472;230,000000;50,847607
16.8.2026 09:02:32,3s;1724;49,997990;50,200000;180,015987;230,000000;50,730000
16.8.2026 09:02:32,4s;1725;49,998150;50,200000;180,186150;230,000000;50,732576
16.8.2026 09:02:32,5s;1726;49,997768;50,200000;179,989475;230,000000;50,814927
16.8.2026 09:02:32,6s;1727;49,998101;50,200000;179,949241;230,000000;50,801078
16.8.2026 09:02:32,7s;1728;49,997549;50,200000;180,118670;230,000000;50,777083
16.8.2026 09:02:32,8s;1729;49,997749;50,200000;179,983030;230,000000;50,892179
16.8.2026 09:02:32,9s;1730;49,997495;50,200000;179,900567;230,000000;50,809538
16.8.2026 09:02:33,0s;1731;49,997510;50,200000;180,040444;230,000000;50,788362
16.8.2026 09:02:33,1s;1732;49,997658;50,200000;179,941130;230,000000;50,773765
16.8.2026 09:02:33,2s;1733;49,997627;50,200000;180,101317;230,000000;50,795042
16.8.2026 09:02:33,3s;1734;49,997745;50,200000;180,138228;230,000000;50,759292
16.8.2026 09:02:33,4s;1735;49,997348;50,200000;179,936832;230,000000;50,777178
16.8.2026 09:02:33,5s;1736;49,997574;50,200000;179,752022;230,000000;50,776841
16.8.2026 09:02:33,6s;1737;49,997585;50,200000;180,107998;230,000000;50,782938
16.8.2026 09:02:33,7s;1738;49,997463;50,200000;179,989151;230,000000;50,791948
16.8.2026 09:02:33,8s;1739;49,997820;50,200000;180,091416;230,000000;50,779926
16.8.2026 09:02:33,9s;1740;49,997136;50,200000;180,027650;230,000000;50,886009
16.8.2026 09:02:34,0s;1741;49,997448;50,200000;179,904408;230,000000;50,766958
16.8.2026 09:02:34,1s;1742;49,997155;50,200000;179,808318;230,000000;50,786436
16.8.2026 09:02:34,2s;1743;49,997840;50,200000;179,943354;230,000000;50,774948
16.8.2026 09:02:34,3s;1744;49,997155;50,200000;180,132857;230,000000;50,753401
16.8.2026 09:02:34,4s;1745;49,997534;50,200000;180,044862;230,000000;50,819399
16.8.2026 09:02:34,5s;1746;49,997373;50,200000;179,997555;230,000000;50,799381
16.8.2026 09:02:34,6s;1747;49,997911;50,200000;180,008720;230,000000;50,836057
16.8.2026 09:02:34,7s;1748;49,996993;50,200000;179,908663;230,000000;50,797280
16.8.2026 09:02:34,8s;1749;49,997624;50,200000;179,959165;230,000000;50,818211
16.8.2026 09:02:34,9s;1750;49,997312;50,200000;180,011450;230,000000;50,773637
16.8.2026 09:02:35,0s;1751;49,997498;50,200000;180,011826;230,000000;50,874450
16.8.2026 09:02:35,1s;1752;49,997298;50,200000;180,000134;230,000000;50,781398
16.8.2026 09:02:35,2s;1753;49,997066;50,200000;180,053560;230,000000;50,786392
16.8.2026 09:02:35,3s;1754;49,997027;50,200000;179,873667;230,000000;50,781031
16.8.2026 09:02:35,4s;1755;49,997312;50,200000;180,097373;230,000000;50,737225
16.8.2026 09:02:35,5s;1756;49,997323;50,200000;180,048679;230,000000;50,891784
16.8.2026 09:02:35,6s;1757;49,997010;50,200000;180,097508;230,000000;50,785930
16.8.2026 09:02:35,7s;1758;49,997505;50,200000;180,041192;230,000000;50,827595
16.8.2026 09:02:35,8s;1759;49,997023;50,200000;180,130309;230,000000;50,808782
16.8.2026 09:02:35,9s;1760;49,997479;50,200000;179,982605;230,000000;50,765041
16.8.2026 09:02:36,0s;1761;49,996808;50,200000;179,822734;230,000000;50,845920
16.8.2026 09:02:36,1s;1762;49,997457;50,200000;180,162344;230,000000;50,831442
16.8.2026 09:02:36,2s;1763;49,997657;50,200000;179,885366;230,000000;50,792095
16.8.2026 09:02:36,3s;1764;49,996765;50,200000;180,124091;230,000000;50,870984
16.8.2026 09:02:36,4s;1765;49,996856;50,200000;179,953737;230,000000;50,859745
16.8.2026 09:02:36,5s;1766;49,996915;50,200000;180,082951;230,000000;50,874473
16.8.2026 09:02:36,6s;1767;49,997178;50,200000;179,870598;230,000000;50,806326
16.8.2026 09:02:36,7s;1768;49,997242;50,200000;179,994788;230,000000;50,833887
16.8.2026 09:02:36,8s;1769;49,997259;50,200000;180,082616;230,000000;50,793686
16.8.2026 09:02:36,9s;1770;49,997160;50,200000;179,886977;230,000000;50,882957
16.8.2026 09:02:37,0s;1771;49,997314;50,200000;179,989971;230,000000;50,786690
16.8.2026 09:02:37,1s;1772;49,997066;50,200000;180,181876;230,000000;50,819952
16.8.2026 09:02:37,2s;1773;49,997080;50,200000;179,839017;230,000000;50,877058
16.8.2026 09:02:37,3s;1774;49,996807;50,200000;180,084683;230,000000;50,758948
16.8.2026 09:02:37,4s;1775;49,997153;50,200000;179,959801;230,000000;50,834044
16.8.2026 09:02:37,5s;1776;49,996823;50,200000;179,899915;230,000000;50,760705
16.8.2026 09:02:37,6s;1777;49,996874;50,200000;180,142785;230,000000;50,758754
16.8.2026 09:02:37,7s;1778;49,997279;50,200000;180,063863;230,000000;50,786483
16.8.2026 09:02:37,8s;1779;49,996792;50,200000;179,856806;230,000000;50,825035
16.8.2026 09:02:37,9s;1780;49,997016;50,200000;179,884531;230,000000;50,748580
16.8.2026 09:02:38,0s;1781;49,996416;50,200000;179,964893;230,000000;50,903758
16.8.2026 09:02:38,1s;1782;49,997050;50,200000;179,830074;230,000000;50,778923
16.8.2026 09:02:38,2s;1783;49,996629;50,200000;180,126016;230,000000;50,783818
16.8.2026 09:02:38,3s;1784;49,996794;50,200000;180,048762;230,000000;50,802454
16.8.2026 09:02:38,4s;1785;49,996955;50,200000;179,875782;230,000000;50,809860
16.8.2026 09:02:38,5s;1786;49,996729;50,200000;180,218237;230,000000;50,785819
16.8.2026 09:02:38,6s;1787;49,996563;50,200000;179,954113;230,000000;50,813802
16.8.2026 09:02:38,7s;1788;49,997170;50,200000;179,958315;230,000000;50,808996
16.8.2026 09:02:38,8s;1789;49,996824;50,200000;180,183121;230,000000;50,802499
16.8.2026 09:02:38,9s;1790;49,996803;50,200000;179,946728;230,000000;50,753964
16.8.2026 09:02:39,0s;1791;49,996911;50,200000;179,810200;230,000000;50,696648
16.8.2026 09:02:39,1s;1792;49,996469;50,200000;179,921178;230,000000;50,804430
16.8.2026 09:02:39,2s;1793;49,997228;50,200000;179,942153;230,000000;50,779096
16.8.2026 09:02:39,3s;1794;49,996637;50,200000;179,920102;230,000000;50,821654
16.8.2026 09:02:39,4s;1795;49,996918;50,200000;180,061324;230,000000;50,837542
16.8.2026 09:02:39,5s;1796;49,996812;50,200000;180,031950;230,000000;50,780628
16.8.2026 09:02:39,6s;1797;49,996383;50,200000;179,916602;230,000000;50,802082
16.8.2026 09:02:39,7s;1798;49,996129;50,200000;180,081667;230,000000;50,776933
16.8.2026 09:02:39,8s;1799;49,996644;50,200000;180,106723;230,000000;50,767926
16.8.2026 09:02:39,9s;1800;49,996828;50,200000;180,089578;230,000000;50,798072
16.8.2026 09:02:40,0s;1801;49,996667;50,200000;180,088193;230,000000;50,793804
16.8.2026 09:02:40,1s;1802;49,996896;50,200000;180,231656;230,000000;50,799263
16.8.2026 09:02:40,2s;1803;49,996862;50,200000;180,064527;230,000000;50,778004
16.8.2026 09:02:40,3s;1804;49,996601;50,200000;180,127686;230,000000;50,765945
16.8.2026 09:02:40,4s;1805;49,996803;50,200000;179,936274;230,000000;50,813491
16.8.2026 09:02:40,5s;1806;49,996976;50,200000;179,970978;230,000000;50,812622
16.8.2026 09:02:40,6s;1807;49,996412;50,200000;179,869652;230,000000;50,750455
16.8.2026 09:02:40,7s;1808;49,996391;50,200000;180,065282;230,000000;50,840448
16.8.2026 09:02:40,8s;1809;49,996663;50,200000;179,916719;230,000000;50,769800
16.8.2026 09:02:40,9s;1810;49,996886;50,200000;180,045099;230,000000;50,798829
16.8.2026 09:02:41,0s;1811;49,996619;50,200000;180,024490;230,000000;50,849323
16.8.2026 09:02:41,1s;1812;49,996740;50,200000;180,082620;230,000000;50,877905
16.8.2026 09:02:41,2s;1813;49,996598;50,200000;179,968775;230,000000;50,817986
16.8.2026 09:02:41,3s;1814;49,996765;50,200000;179,886659;230,000000;50,828275
16.8.2026 09:02:41,4s;1815;49,996728;50,200000;180,053233;230,000000;50,781999
16.8.2026 09:02:41,5s;1816;49,996885;50,200000;180,102491;230,000000;50,775031
16.8.2026 09:02:41,6s;1817;49,996518;50,200000;179,914671;230,000000;50,858094
16.8.2026 09:02:41,7s;1818;49,996533;50,200000;179,921964;230,000000;50,876973
16.8.2026 09:02:41,8s;1819;49,996484;50,200000;180,206632;230,000000;50,841237
16.8.2026 09:02:41,9s;1820;49,996453;50,200000;179,835891;230,000000;50,845305
16.8.2026 09:02:42,0s;1821;49,996646;50,200000;180,167236;230,000000;50,822508
16.8.2026 09:02:42,1s;1822;49,996538;50,200000;179,990549;230,000000;50,836546
16.8.2026 09:02:42,2s;1823;49,996723;50,200000;180,040039;230,000000;50,736155
16.8.2026 09:02:42,3s;1824;49,996510;50,200000;179,836704;230,000000;50,799891
16.8.2026 09:02:42,4s;1825;49,996719;50,200000;180,076620;230,000000;50,845522
16.8.2026 09:02:42,5s;1826;49,996498;50,200000;180,004927;230,000000;50,787931
16.8.2026 09:02:42,6s;1827;49,996136;50,200000;179,967173;230,000000;50,732744
16.8.2026 09:02:42,7s;1828;49,996389;50,200000;179,825981;230,000000;50,781665
16.8.2026 09:02:42,8s;1829;49,996523;50,200000;179,896397;230,000000;50,818734
16.8.2026 09:02:42,9s;1830;49,996482;50,200000;180,098441;230,000000;50,829845
16.8.2026 09:02:43,0s;1831;49,996679;50,200000;179,915184;230,000000;50,767910
16.8.2026 09:02:43,1s;1832;49,996263;50,200000;179,823524;230,000000;50,862591
16.8.2026 09:02:43,2s;1833;49,996154;50,200000;180,044133;230,000000;50,778466
16.8.2026 09:02:43,3s;1834;49,996292;50,200000;179,983840;230,000000;50,801553
16.8.2026 09:02:43,4s;1835;49,996042;50,200000;180,121960;230,000000;50,817987
16.8.2026 09:02:43,5s;1836;49,996731;50,200000;179,915125;230,000000;50,817766
16.8.2026 09:02:43,6s;1837;49,996648;50,200000;179,851447;230,000000;50,767816
16.8.2026 09:02:43,7s;1838;49,996426;50,200000;180,017807;230,000000;50,768550
16.8.2026 09:02:43,8s;1839;49,996430;50,200000;180,174064;230,000000;50,790477
16.8.2026 09:02:43,9s;1840;49,996644;50,200000;180,080898;230,000000;50,780510
16.8.2026 09:02:44,0s;1841;49,996174;50,200000;180,144886;230,000000;50,763142
16.8.2026 09:02:44,1s;1842;49,996673;50,200000;179,863353;230,000000;50,735480
16.8.2026 09:02:44,2s;1843;49,995899;50,200000;179,893377;230,000000;50,867436
16.8.2026 09:02:44,3s;1844;49,996204;50,200000;179,824121;230,000000;50,787439
16.8.2026 09:02:44,4s;1845;49,996118;50,200000;179,883976;230,000000;50,785563
16.8.2026 09:02:44,5s;1846;49,996109;50,200000;179,829777;230,000000;50,825190
16.8.2026 09:02:44,6s;1847;49,996118;50,200000;180,136767;230,000000;50,806933
16.8.2026 09:02:44,7s;1848;49,996199;50,200000;180,137406;230,000000;50,762479
16.8.2026 09:02:44,8s;1849;49,996331;50,200000;180,113580;230,000000;50,812088
16.8.2026 09:02:44,9s;1850;49,995963;50,200000;179,903544;230,000000;50,803566
16.8.2026 09:02:45,0s;1851;49,996324;50,200000;179,815835;230,000000;50,810577
16.8.2026 09:02:45,1s;1852;49,996279;50,200000;180,336421;230,000000;50,833594
16.8.2026 09:02:45,2s;1853;49,996116;50,200000;180,107416;230,000000;50,737657
16.8.2026 09:02:45,3s;1854;49,996022;50,200000;179,907608;230,000000;50,792696
16.8.2026 09:02:45,4s;1855;49,995866;50,200000;180,082327;230,000000;50,829063
16.8.2026 09:02:45,5s;1856;49,996244;50,200000;179,765155;230,000000;50,746771
16.8.2026 09:02:45,6s;1857;49,995894;50,200000;180,195525;230,000000;50,835200
16.8.2026 09:02:45,7s;1858;49,996229;50,200000;179,839946;230,000000;50,827179
16.8.2026 09:02:45,8s;1859;49,995711;50,200000;179,913435;230,000000;50,818436
16.8.2026 09:02:45,9s;1860;49,995874;50,200000;179,864499;230,000000;50,772688
16.8.2026 09:02:46,0s;1861;49,995807;50,200000;180,134084;230,000000;50,733357
16.8.2026 09:02:46,1s;1862;49,995997;50,200000;179,958638;230,000000;50,741918
16.8.2026 09:02:46,2s;1863;49,995867;50,200000;179,907223;230,000000;50,842241
16.8.2026 09:02:46,3s;1864;49,996256;50,200000;180,047996;230,000000;50,777245
16.8.2026 09:02:46,4s;1865;49,995820;50,200000;180,149686;230,000000;50,804637
16.8.2026 09:02:46,5s;1866;49,996150;50,200000;179,956547;230,000000;50,673094
16.8.2026 09:02:46,6s;1867;49,995696;50,200000;180,073364;230,000000;50,818788
16.8.2026 09:02:46,7s;1868;49,996348;50,200000;180,056701;230,000000;50,818504
16.8.2026 09:02:46,8s;1869;49,996009;50,200000;180,219566;230,000000;50,771315
16.8.2026 09:02:46,9s;1870;49,995739;50,200000;179,989995;230,000000;50,762256
16.8.2026 09:02:47,0s;1871;49,996028;50,200000;179,870173;230,000000;50,808133
16.8.2026 09:02:47,1s;1872;49,995843;50,200000;179,974713;230,000000;50,771147
16.8.2026 09:02:47,2s;1873;49,995829;50,200000;179,963023;230,000000;50,805870
16.8.2026 09:02:47,3s;1874;49,995919;50,200000;179,773032;230,000000;50,831973
16.8.2026 09:02:47,4s;1875;49,995975;50,200000;180,080552;230,000000;50,809298
16.8.2026 09:02:47,5s;1876;49,996044;50,200000;179,855457;230,000000;50,809480
16.8.2026 09:02:47,6s;1877;49,995428;50,200000;180,102077;230,000000;50,844784
16.8.2026 09:02:47,7s;1878;49,995778;50,200000;179,941394;230,000000;50,849134
16.8.2026 09:02:47,8s;1879;49,996099;50,200000;179,914628;230,000000;50,835481
16.8.2026 09:02:47,9s;1880;49,996449;50,200000;179,816165;230,000000;50,751877
16.8.2026 09:02:48,0s;1881;49,996043;50,200000;180,174440;230,000000;50,771644
16.8.2026 09:02:48,1s;1882;49,995757;50,200000;180,083802;230,000000;50,823997
16.8.2026 09:02:48,2s;1883;49,995736;50,200000;180,020396;230,000000;50,844822
16.8.2026 09:02:48,3s;1884;49,995525;50,200000;179,976506;230,000000;50,785783
16.8.2026 09:02:48,4s;1885;49,995565;50,200000;179,921351;230,000000;50,806676
16.8.2026 09:02:48,5s;1886;49,995632;50,200000;179,785914;230,000000;50,779248
16.8.2026 09:02:48,6s;1887;49,995146;50,200000;180,111716;230,000000;50,860775
16.8.2026 09:02:48,7s;1888;49,995509;50,200000;180,034234;230,000000;50,783131
16.8.2026 09:02:48,8s;1889;49,996119;50,200000;180,200152;230,000000;50,807077
16.8.2026 09:02:48,9s;1890;49,995841;50,200000;180,071806;230,000000;50,728125
16.8.2026 09:02:49,0s;1891;49,995868;50,200000;180,011714;230,000000;50,846473
16.8.2026 09:02:49,1s;1892;49,995481;50,200000;179,925462;230,000000;50,821629
16.8.2026 09:02:49,2s;1893;49,996140;50,200000;179,833452;230,000000;50,781943
16.8.2026 09:02:49,3s;1894;49,995966;50,200000;179,966050;230,000000;50,732356
16.8.2026 09:02:49,4s;1895;49,995887;50,200000;180,134560;230,000000;50,886835
16.8.2026 09:02:49,5s;1896;49,995689;50,200000;179,775017;230,000000;50,759892
16.8.2026 09:02:49,6s;1897;49,995649;50,200000;179,982132;230,000000;50,786729
16.8.2026 09:02:49,7s;1898;49,995969;50,200000;180,117917;230,000000;50,765554
16.8.2026 09:02:49,8s;1899;49,995955;50,200000;179,846106;230,000000;50,772643
16.8.2026 09:02:49,9s;1900;49,995568;50,200000;180,144171;230,000000;50,781980
16.8.2026 09:02:50,0s;1901;49,995632;50,200000;179,866974;230,000000;50,768780
16.8.2026 09:02:50,1s;1902;49,995955;50,200000;179,918309;230,000000;50,751199
16.8.2026 09:02:50,2s;1903;49,995916;50,200000;180,011388;230,000000;50,795228
16.8.2026 09:02:50,3s;1904;49,995257;50,200000;179,973496;230,000000;50,727878
16.8.2026 09:02:50,4s;1905;49,995621;50,200000;179,892705;230,000000;50,900502
16.8.2026 09:02:50,5s;1906;49,995825;50,200000;180,370745;230,000000;50,780140
16.8.2026 09:02:50,6s;1907;49,995875;50,200000;179,833482;230,000000;50,753231
16.8.2026 09:02:50,7s;1908;49,995604;50,200000;179,952638;230,000000;50,813022
16.8.2026 09:02:50,8s;1909;49,996202;50,200000;180,037085;230,000000;50,827870
16.8.2026 09:02:50,9s;1910;49,995928;50,200000;180,067293;230,000000;50,737544
16.8.2026 09:02:51,0s;1911;49,995493;50,200000;180,019856;230,000000;50,782450
16.8.2026 09:02:51,1s;1912;49,995432;50,200000;180,012689;230,000000;50,848857
16.8.2026 09:02:51,2s;1913;49,995299;50,200000;179,939195;230,000000;50,832834
16.8.2026 09:02:51,3s;1914;49,995591;50,200000;179,953845;230,000000;50,795749
16.8.2026 09:02:51,4s;1915;49,996115;50,200000;179,895212;230,000000;50,821023
16.8.2026 09:02:51,5s;1916;49,995550;50,200000;180,100644;230,000000;50,773373
16.8.2026 09:02:51,6s;1917;49,995749;50,200000;179,893962;230,000000;50,779465
16.8.2026 09:02:51,7s;1918;49,995263;50,200000;180,009868;230,000000;50,809806
16.8.2026 09:02:51,8s;1919;49,995910;50,200000;179,869666;230,000000;50,794463
16.8.2026 09:02:51,9s;1920;49,995287;50,200000;180,014414;230,000000;50,768456
16.8.2026 09:02:52,0s;1921;49,995499;50,200000;179,885320;230,000000;50,837596
16.8.2026 09:02:52,1s;1922;49,995783;50,200000;179,943823;230,000000;50,840500
16.8.2026 09:02:52,2s;1923;49,995380;50,200000;179,890096;230,000000;50,791888
16.8.2026 09:02:52,3s;1924;49,995595;50,200000;180,096614;230,000000;50,831632
16.8.2026 09:02:52,4s;1925;49,995453;50,200000;179,950499;230,000000;50,721660
16.8.2026 09:02:52,5s;1926;49,995146;50,200000;180,247783;230,000000;50,835892
16.8.2026 09:02:52,6s;1927;49,995528;50,200000;180,039896;230,000000;50,803019
16.8.2026 09:02:52,7s;1928;49,995337;50,200000;180,011779;230,000000;50,821867
16.8.2026 09:02:52,8s;1929;49,995411;50,200000;180,001025;230,000000;50,788486
16.8.2026 09:02:52,9s;1930;49,994779;50,200000;180,071038;230,000000;50,791459
16.8.2026 09:02:53,0s;1931;49,995504;50,200000;180,065401;230,000000;50,782388
16.8.2026 09:02:53,1s;1932;49,994982;50,200000;180,098731;230,000000;50,769360
16.8.2026 09:02:53,2s;1933;49,994965;50,200000;180,196871;230,000000;50,771595
16.8.2026 09:02:53,3s;1934;49,995269;50,200000;179,930270;230,000000;50,852532
16.8.2026 09:02:53,4s;1935;49,995503;50,200000;179,856942;230,000000;50,791756
16.8.2026 09:02:53,5s;1936;49,995216;50,200000;180,091120;230,000000;50,820183
16.8.2026 09:02:53,6s;1937;49,995077;50,200000;180,194240;230,000000;50,742851
16.8.2026 09:02:53,7s;1938;49,995571;50,200000;180,144432;230,000000;50,826875
16.8.2026 09:02:53,8s;1939;49,995251;50,200000;179,885386;230,000000;50,701923
16.8.2026 09:02:53,9s;1940;49,995376;50,200000;180,023633;230,000000;50,774827
16.8.2026 09:02:54,0s;1941;49,995276;50,200000;180,133812;230,000000;50,833391
16.8.2026 09:02:54,1s;1942;49,995507;50,200000;179,911619;230,000000;50,804358
16.8.2026 09:02:54,2s;1943;49,995369;50,200000;180,190924;230,000000;50,825890
16.8.2026 09:02:54,3s;1944;49,995488;50,200000;180,065183;230,000000;50,784356
16.8.2026 09:02:54,4s;1945;49,995253;50,200000;179,843415;230,000000;50,766590
16.8.2026 09:02:54,5s;1946;49,995482;50,200000;179,982987;230,000000;50,745073
16.8.2026 09:02:54,6s;1947;49,995415;50,200000;179,966921;230,000000;50,812820
16.8.2026 09:02:54,7s;1948;49,995216;50,200000;180,045653;230,000000;50,768328
16.8.2026 09:02:54,8s;1949;49,994400;50,200000;180,003775;230,000000;50,804527
16.8.2026 09:02:54,9s;1950;49,995196;50,200000;180,101152;230,000000;50,845385
16.8.2026 09:02:55,0s;1951;49,994792;50,200000;179,855989;230,000000;50,853151
16.8.2026 09:02:55,1s;1952;49,995188;50,200000;179,739651;230,000000;50,864822
16.8.2026 09:02:55,2s;1953;49,995420;50,200000;180,131652;230,000000;50,756507
16.8.2026 09:02:55,3s;1954;49,995247;50,200000;179,882888;230,000000;50,767138
16.8.2026 09:02:55,4s;1955;49,994668;50,200000;180,011151;230,000000;50,760943
16.8.2026 09:02:55,5s;1956;49,994869;50,200000;179,920950;230,000000;50,797161
16.8.2026 09:02:55,6s;1957;49,995224;50,200000;180,046561;230,000000;50,784076
16.8.2026 09:02:55,7s;1958;49,995253;50,200000;180,066963;230,000000;50,727109
16.8.2026 09:02:55,8s;1959;49,995310;50,200000;179,980169;230,000000;50,831430
16.8.2026 09:02:55,9s;1960;49,995313;50,200000;179,839924;230,000000;50,759822
16.8.2026 09:02:56,0s;1961;49,994793;50,200000;179,916903;230,000000;50,829273
16.8.2026 09:02:56,1s;1962;49,994931;50,200000;179,786541;230,000000;50,789291
16.8.2026 09:02:56,2s;1963;49,995023;50,200000;179,887754;230,000000;50,832110
16.8.2026 09:02:56,3s;1964;49,995362;50,200000;180,062172;230,000000;50,754500
16.8.2026 09:02:56,4s;1965;49,995139;50,200000;180,043266;230,000000;50,825082
16.8.2026 09:02:56,5s;1966;49,995373;50,200000;180,079680;230,000000;50,831788
16.8.2026 09:02:56,6s;1967;49,994498;50,200000;180,056166;230,000000;50,788663
16.8.2026 09:02:56,7s;1968;49,994613;50,200000;179,939360;230,000000;50,812478
16.8.2026 09:02:56,8s;1969;49,995085;50,200000;180,054389;230,000000;50,768860
16.8.2026 09:02:56,9s;1970;49,995058;50,200000;180,026398;230,000000;50,766599
16.8.2026 09:02:57,0s;1971;49,994910;50,200000;180,054305;230,000000;50,752362
16.8.2026 09:02:57,1s;1972;49,995029;50,200000;180,072754;230,000000;50,741577
16.8.2026 09:02:57,2s;1973;49,995009;50,200000;179,950685;230,000000;50,772790
16.8.2026 09:02:57,3s;1974;49,995030;50,200000;180,085031;230,000000;50,800451
16.8.2026 09:02:57,4s;1975;49,994507;50,200000;180,014912;230,000000;50,793400
16.8.2026 09:02:57,5s;1976;49,994374;50,200000;180,025104;230,000000;50,799022
16.8.2026 09:02:57,6s;1977;49,994907;50,200000;179,875448;230,000000;50,731755
16.8.2026 09:02:57,7s;1978;49,995144;50,200000;179,912503;230,000000;50,778117
16.8.2026 09:02:57,8s;1979;49,995083;50,200000;179,867082;230,000000;50,746738
16.8.2026 09:02:57,9s;1980;49,994964;50,200000;179,904146;230,000000;50,772987
16.8.2026 09:02:58,0s;1981;49,994974;50,200000;180,130849;230,000000;50,826812
16.8.2026 09:02:58,1s;1982;49,995371;50,200000;179,889320;230,000000;50,760147
16.8.2026 09:02:58,2s;1983;49,995095;50,200000;180,053443;230,000000;50,739739
16.8.2026 09:02:58,3s;1984;49,994853;50,200000;179,903915;230,000000;50,813087
16.8.2026 09:02:58,4s;1985;49,995028;50,200000;180,040864;230,000000;50,782478
16.8.2026 09:02:58,5s;1986;49,995112;50,200000;180,003512;230,000000;50,736858
16.8.2026 09:02:58,6s;1987;49,994871;50,200000;179,770463;230,000000;50,751301
