# YHDA_VERSION=0.6.3
# TEST_SERVICE=SFK
# PLANT_TYPE=EDUEDT
# STEP_ID=LFC_SIGNAL_CHECK
# STEP_NAME=AGC/LFC arayüz ve durum sinyalleri
# TESIS_ADI=YHDA Örnek EDT SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.3
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=-40
# SFK_MAX_MW=40
# SFK_RESERVE_MW=40
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct;soc_pct;stored_energy_mwh;available_up_mw;available_down_mw
16.8.2026 09:03:08,0s;189;0,000000;0,019204;0,000000;50,000129;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:09,0s;190;0,000000;-0,060973;0,000000;50,002194;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:10,0s;191;0,000000;-0,006636;0,000000;49,999243;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:11,0s;192;0,000000;-0,046007;0,000000;49,999823;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:12,0s;193;0,000000;0,077967;0,000000;49,998844;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:13,0s;194;0,000000;0,029932;0,000000;50,003440;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:14,0s;195;0,000000;0,135716;0,000000;50,000558;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:15,0s;196;0,000000;0,025434;0,000000;50,001059;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:16,0s;197;0,000000;0,075507;0,000000;49,999657;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:17,0s;198;0,000000;-0,006530;0,000000;49,999007;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:18,0s;199;0,000000;-0,050662;0,000000;49,996334;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:19,0s;200;0,000000;-0,037698;0,000000;49,999873;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:20,0s;201;0,000000;0,030661;0,000000;49,998864;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:21,0s;202;0,000000;-0,016917;0,000000;49,996744;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:22,0s;203;0,000000;-0,002399;0,000000;49,996369;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:23,0s;204;0,000000;-0,059989;0,000000;50,005187;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:24,0s;205;0,000000;0,021565;0,000000;50,000133;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:25,0s;206;0,000000;-0,086990;0,000000;50,000705;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:26,0s;207;0,000000;0,199365;0,000000;49,999362;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:27,0s;208;0,000000;-0,035088;0,000000;50,002619;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:28,0s;209;0,000000;0,031528;0,000000;49,996850;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:29,0s;210;0,000000;0,054888;0,000000;50,000679;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:30,0s;211;0,000000;-0,037222;0,000000;49,999662;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:31,0s;212;0,000000;-0,042223;0,000000;49,999367;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:32,0s;213;0,000000;0,026935;0,000000;49,998112;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:33,0s;214;0,000000;0,048137;0,000000;49,999742;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:34,0s;215;0,000000;0,009562;0,000000;50,000832;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:35,0s;216;0,000000;-0,001539;0,000000;50,003131;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:36,0s;217;0,000000;0,085181;0,000000;49,999936;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:37,0s;218;0,000000;0,003615;0,000000;49,999471;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:38,0s;219;0,000000;-0,011004;0,000000;49,998112;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:39,0s;220;0,000000;-0,061465;0,000000;50,000396;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:40,0s;221;0,000000;-0,044634;0,000000;50,001167;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:41,0s;222;0,000000;0,047600;0,000000;50,000092;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:42,0s;223;0,000000;0,028971;0,000000;49,999065;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:43,0s;224;0,000000;0,000472;0,000000;50,000249;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:44,0s;225;0,000000;0,083609;0,000000;49,998604;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:45,0s;226;0,000000;-0,033007;0,000000;49,999096;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:46,0s;227;0,000000;-0,004829;0,000000;49,998213;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:47,0s;228;0,000000;0,017887;0,000000;49,998441;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:48,0s;229;0,000000;0,009547;0,000000;50,001860;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:49,0s;230;0,000000;-0,048759;0,000000;49,998902;1;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:50,0s;231;0,000000;-0,005486;0,000000;50,000235;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:51,0s;232;0,000000;-0,019191;0,000000;50,001884;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:52,0s;233;0,000000;0,105265;0,000000;50,001114;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:53,0s;234;0,000000;-0,026117;0,000000;50,000175;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:54,0s;235;0,000000;-0,006110;0,000000;50,000698;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:55,0s;236;0,000000;-0,083328;0,000000;49,997902;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:56,0s;237;0,000000;-0,002674;0,000000;50,002627;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:57,0s;238;0,000000;0,033410;0,000000;49,998587;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:58,0s;239;0,000000;0,004736;0,000000;50,000277;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:03:59,0s;240;0,000000;0,004425;0,000000;49,998703;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:00,0s;241;0,000000;-0,037429;0,000000;50,001412;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:01,0s;242;0,000000;0,014728;0,000000;49,998289;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:02,0s;243;0,000000;0,035291;0,000000;50,000620;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:03,0s;244;0,000000;0,086542;0,000000;50,000877;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:04,0s;245;0,000000;-0,026128;0,000000;49,999880;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:05,0s;246;0,000000;-0,025124;0,000000;50,000539;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:06,0s;247;0,000000;-0,023810;0,000000;49,998310;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:07,0s;248;0,000000;0,077366;0,000000;50,003242;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:08,0s;249;0,000000;0,004114;0,000000;50,001475;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:09,0s;250;0,000000;0,009827;0,000000;49,999915;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:10,0s;251;0,000000;0,078401;0,000000;49,999937;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:11,0s;252;0,000000;0,025624;0,000000;50,002754;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:12,0s;253;0,000000;-0,010087;0,000000;49,998673;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:13,0s;254;0,000000;-0,029356;0,000000;49,999958;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:14,0s;255;0,000000;0,017182;0,000000;50,001827;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:15,0s;256;0,000000;-0,095018;0,000000;50,000268;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:16,0s;257;0,000000;-0,023808;0,000000;49,997000;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:17,0s;258;0,000000;-0,024026;0,000000;50,001496;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:18,0s;259;0,000000;-0,000188;0,000000;50,000034;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:19,0s;260;0,000000;0,058091;0,000000;49,999852;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:20,0s;261;0,000000;-0,022433;0,000000;50,001031;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:21,0s;262;0,000000;0,029651;0,000000;50,001004;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:22,0s;263;0,000000;-0,020540;0,000000;50,000578;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:23,0s;264;0,000000;0,074319;0,000000;50,000338;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:24,0s;265;0,000000;0,061234;0,000000;49,999763;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:25,0s;266;0,000000;-0,080000;0,000000;49,998769;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:26,0s;267;0,000000;-0,059228;0,000000;49,998453;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:27,0s;268;0,000000;0,004357;0,000000;50,001025;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:28,0s;269;0,000000;-0,016171;0,000000;50,000017;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:29,0s;270;0,000000;-0,130761;0,000000;49,999124;0;0;1;0;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:30,0s;271;0,000000;0,050754;0,000000;49,999006;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:31,0s;272;0,000000;0,014455;0,000000;50,000723;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:32,0s;273;0,000000;-0,060211;0,000000;50,002692;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:33,0s;274;0,000000;0,015379;0,000000;49,999278;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:34,0s;275;0,000000;0,035870;0,000000;49,998133;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:35,0s;276;0,000000;-0,045218;0,000000;50,000178;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:36,0s;277;0,000000;0,063118;0,000000;49,998427;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:37,0s;278;0,000000;0,046538;0,000000;49,998189;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:38,0s;279;0,000000;-0,064886;0,000000;49,998585;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:39,0s;280;0,000000;0,005575;0,000000;49,999879;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:40,0s;281;0,000000;-0,021138;0,000000;50,001003;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:41,0s;282;0,000000;-0,026952;0,000000;49,999250;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:42,0s;283;0,000000;-0,043805;0,000000;50,000842;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:43,0s;284;0,000000;-0,021633;0,000000;50,000893;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:44,0s;285;0,000000;-0,023620;0,000000;50,001817;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:45,0s;286;0,000000;-0,007676;0,000000;50,000700;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:46,0s;287;0,000000;0,023584;0,000000;50,000429;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:47,0s;288;0,000000;0,004985;0,000000;49,999930;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:48,0s;289;0,000000;0,064435;0,000000;49,998760;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:49,0s;290;0,000000;0,079814;0,000000;50,001324;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:50,0s;291;0,000000;-0,065696;0,000000;49,999119;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:51,0s;292;0,000000;0,018644;0,000000;49,996992;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:52,0s;293;0,000000;-0,045123;0,000000;50,001159;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:53,0s;294;0,000000;0,136100;0,000000;49,998911;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:54,0s;295;0,000000;0,049856;0,000000;49,999450;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:55,0s;296;0,000000;-0,019459;0,000000;50,001035;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:56,0s;297;0,000000;-0,037484;0,000000;50,001954;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:57,0s;298;0,000000;0,007882;0,000000;50,000360;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:58,0s;299;0,000000;-0,006127;0,000000;50,002059;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:04:59,0s;300;0,000000;0,006698;0,000000;50,001300;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:00,0s;301;0,000000;-0,027243;0,000000;50,001709;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:01,0s;302;0,000000;0,028781;0,000000;50,000342;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:02,0s;303;0,000000;-0,031925;0,000000;50,000636;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:03,0s;304;0,000000;-0,004211;0,000000;49,998500;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:04,0s;305;0,000000;-0,044093;0,000000;50,001109;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:05,0s;306;0,000000;0,048280;0,000000;49,998941;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:06,0s;307;0,000000;0,029679;0,000000;50,002474;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:07,0s;308;0,000000;-0,011387;0,000000;49,998941;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:08,0s;309;0,000000;0,034504;0,000000;49,998505;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:09,0s;310;0,000000;0,010199;0,000000;50,001041;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:10,0s;311;0,000000;0,100460;0,000000;49,998877;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:11,0s;312;0,000000;-0,083469;0,000000;50,001198;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:12,0s;313;0,000000;0,081265;0,000000;49,999553;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:13,0s;314;0,000000;0,093159;0,000000;49,998987;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:14,0s;315;0,000000;-0,008692;0,000000;50,001624;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:15,0s;316;0,000000;0,068652;0,000000;49,999720;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:16,0s;317;0,000000;0,032252;0,000000;49,999829;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:17,0s;318;0,000000;-0,045238;0,000000;50,000836;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:18,0s;319;0,000000;-0,067512;0,000000;50,001488;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:19,0s;320;0,000000;-0,052243;0,000000;50,000769;0;0;0;1;1;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:20,0s;321;0,000000;0,068497;0,000000;49,998635;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:21,0s;322;0,000000;0,054185;0,000000;49,999308;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:22,0s;323;0,000000;-0,081478;0,000000;50,000444;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:23,0s;324;0,000000;-0,040070;0,000000;50,002161;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:24,0s;325;0,000000;-0,075729;0,000000;50,001615;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:25,0s;326;0,000000;0,048047;0,000000;50,000121;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:26,0s;327;0,000000;0,012510;0,000000;50,000812;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:27,0s;328;0,000000;-0,064368;0,000000;49,999292;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:28,0s;329;0,000000;-0,001746;0,000000;49,998265;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:29,0s;330;0,000000;0,020978;0,000000;50,000249;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:30,0s;331;0,000000;-0,036537;0,000000;49,998257;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:31,0s;332;0,000000;-0,023761;0,000000;49,997769;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:32,0s;333;0,000000;-0,075808;0,000000;49,998582;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:33,0s;334;0,000000;0,017849;0,000000;49,998371;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:34,0s;335;0,000000;-0,114674;0,000000;50,001649;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:35,0s;336;0,000000;-0,006645;0,000000;50,001481;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:36,0s;337;0,000000;0,056110;0,000000;50,000495;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:37,0s;338;0,000000;-0,007487;0,000000;50,001835;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:38,0s;339;0,000000;-0,062831;0,000000;50,000399;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:39,0s;340;0,000000;0,028923;0,000000;49,999973;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:40,0s;341;0,000000;0,005850;0,000000;50,001288;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:41,0s;342;0,000000;0,045481;0,000000;49,997626;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:42,0s;343;0,000000;-0,011290;0,000000;50,000080;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:43,0s;344;0,000000;0,073626;0,000000;49,999895;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:44,0s;345;0,000000;-0,009194;0,000000;49,999429;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:45,0s;346;0,000000;-0,027523;0,000000;49,998877;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:46,0s;347;0,000000;0,074238;0,000000;49,998502;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:47,0s;348;0,000000;0,035430;0,000000;50,000572;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:48,0s;349;0,000000;-0,069775;0,000000;50,002416;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:49,0s;350;0,000000;0,019975;0,000000;49,998750;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:50,0s;351;0,000000;0,071994;0,000000;49,999004;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:51,0s;352;0,000000;-0,017839;0,000000;50,000824;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:52,0s;353;0,000000;0,034092;0,000000;49,996565;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:53,0s;354;0,000000;-0,092785;0,000000;49,998804;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:54,0s;355;0,000000;0,024736;0,000000;50,000555;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:55,0s;356;0,000000;-0,016466;0,000000;50,001998;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:56,0s;357;0,000000;0,096517;0,000000;49,998429;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:57,0s;358;0,000000;-0,041562;0,000000;50,001039;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:58,0s;359;0,000000;0,054978;0,000000;49,997722;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:05:59,0s;360;0,000000;-0,049255;0,000000;50,000225;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:00,0s;361;0,000000;-0,018651;0,000000;50,000704;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:01,0s;362;0,000000;0,087902;0,000000;49,998404;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:02,0s;363;0,000000;-0,013654;0,000000;50,000300;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:03,0s;364;0,000000;-0,059876;0,000000;50,004017;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:04,0s;365;0,000000;0,036137;0,000000;49,997321;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:05,0s;366;0,000000;0,070016;0,000000;50,001770;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:06,0s;367;0,000000;0,036566;0,000000;50,000829;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:07,0s;368;0,000000;0,019025;0,000000;49,999985;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:08,0s;369;0,000000;-0,042498;0,000000;49,996974;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:09,0s;370;0,000000;-0,000032;0,000000;50,000850;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:10,0s;371;0,000000;0,062830;0,000000;49,998657;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:11,0s;372;0,000000;-0,086907;0,000000;49,996715;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:12,0s;373;0,000000;0,083790;0,000000;50,003282;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:13,0s;374;0,000000;0,034054;0,000000;49,998368;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:14,0s;375;0,000000;-0,093810;0,000000;50,001545;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:15,0s;376;0,000000;-0,016668;0,000000;49,997393;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:16,0s;377;0,000000;0,029218;0,000000;50,001737;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:17,0s;378;0,000000;0,006828;0,000000;49,998905;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:18,0s;379;0,000000;-0,003697;0,000000;49,999010;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:19,0s;380;0,000000;-0,009682;0,000000;49,998949;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:20,0s;381;0,000000;-0,021506;0,000000;50,000324;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:21,0s;382;0,000000;0,006124;0,000000;50,002539;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:22,0s;383;0,000000;0,046148;0,000000;50,001537;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:23,0s;384;0,000000;-0,027303;0,000000;50,002482;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:24,0s;385;0,000000;-0,020133;0,000000;49,998952;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:25,0s;386;0,000000;-0,005079;0,000000;49,996057;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:26,0s;387;0,000000;0,046214;0,000000;50,000935;0;0;0;1;0;0;1;1;0;8;65;130;45;45
