# YHDA_VERSION=0.6.1
# TEST_SERVICE=SFK
# PLANT_TYPE=EDUEDT
# STEP_ID=AGC_RAISE
# STEP_NAME=AGC — pozitif rezerv etkinleştirme
# TESIS_ADI=YHDA Örnek EDT SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=-40
# SFK_MAX_MW=40
# SFK_RESERVE_MW=40
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
time_s;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct;soc_pct;stored_energy_mwh;available_up_mw;available_down_mw
251;30;29,965181;30;50,000258;1;1;0;1;0;0;1;1;1;8;64,137500;128,275000;45;45
252;30;30,074569;30;50,002662;1;1;0;1;0;0;1;1;1;8;64,133333;128,266667;45;45
253;30;29,907555;30;50,000103;1;1;0;1;0;0;1;1;1;8;64,129167;128,258333;45;45
254;30;30,028986;30;50,000856;1;1;0;1;0;0;1;1;1;8;64,125000;128,250000;45;45
255;30;29,985520;30;50,002218;1;1;0;1;0;0;1;1;1;8;64,120833;128,241667;45;45
256;30;29,970282;30;50,000828;1;1;0;1;0;0;1;1;1;8;64,116667;128,233333;45;45
257;30;29,942085;30;50,003362;1;1;0;1;0;0;1;1;1;8;64,112500;128,225000;45;45
258;30;30,019871;30;50,000082;1;1;0;1;0;0;1;1;1;8;64,108333;128,216667;45;45
259;30;30,048085;30;50,002314;1;1;0;1;0;0;1;1;1;8;64,104167;128,208333;45;45
260;30;30,023333;30;50,000118;1;1;0;1;0;0;1;1;1;8;64,100000;128,200000;45;45
261;30;29,966313;30;50,000903;1;1;0;1;0;0;1;1;1;8;64,095833;128,191667;45;45
262;30;29,937000;30;50,001340;1;1;0;1;0;0;1;1;1;8;64,091667;128,183333;45;45
263;30;29,999311;30;49,998410;1;1;0;1;0;0;1;1;1;8;64,087500;128,175000;45;45
264;30;30,097848;30;50,001485;1;1;0;1;0;0;1;1;1;8;64,083333;128,166667;45;45
265;30;29,949316;30;50,001686;1;1;0;1;0;0;1;1;1;8;64,079167;128,158333;45;45
266;30;30,033054;30;49,999864;1;1;0;1;0;0;1;1;1;8;64,075000;128,150000;45;45
267;30;29,997878;30;49,996507;1;1;0;1;0;0;1;1;1;8;64,070833;128,141667;45;45
268;30;30,005547;30;49,999077;1;1;0;1;0;0;1;1;1;8;64,066667;128,133333;45;45
269;30;30,041965;30;49,999034;1;1;0;1;0;0;1;1;1;8;64,062500;128,125000;45;45
270;30;29,992485;30;50,001859;1;1;0;1;0;0;1;1;1;8;64,058333;128,116667;45;45
271;30;29,920015;30;49,999569;1;1;0;1;0;0;1;1;1;8;64,054167;128,108333;45;45
272;30;30,034470;30;50,000218;1;1;0;1;0;0;1;1;1;8;64,050000;128,100000;45;45
273;30;29,963713;30;49,997085;1;1;0;1;0;0;1;1;1;8;64,045833;128,091667;45;45
274;30;30,065494;30;49,999045;1;1;0;1;0;0;1;1;1;8;64,041667;128,083333;45;45
275;30;29,971592;30;49,999164;1;1;0;1;0;0;1;1;1;8;64,037500;128,075000;45;45
276;30;30,072824;30;49,999848;1;1;0;1;0;0;1;1;1;8;64,033333;128,066667;45;45
277;30;30,120245;30;50,003743;1;1;0;1;0;0;1;1;1;8;64,029167;128,058333;45;45
278;30;29,999998;30;50,001589;1;1;0;1;0;0;1;1;1;8;64,025000;128,050000;45;45
279;30;29,965039;30;49,999860;1;1;0;1;0;0;1;1;1;8;64,020833;128,041667;45;45
280;30;30,078895;30;50,003107;1;1;0;1;0;0;1;1;1;8;64,016667;128,033333;45;45
281;30;29,896574;30;49,998436;1;1;0;1;0;0;1;1;1;8;64,012500;128,025000;45;45
282;30;29,967217;30;50,000712;1;1;0;1;0;0;1;1;1;8;64,008333;128,016667;45;45
283;30;29,928907;30;49,998627;1;1;0;1;0;0;1;1;1;8;64,004167;128,008333;45;45
284;30;29,863740;30;49,998334;1;1;0;1;0;0;1;1;1;8;64,000000;128,000000;45;45
285;30;30,037173;30;49,998938;1;1;0;1;0;0;1;1;1;8;63,995833;127,991667;45;45
286;30;29,997511;30;49,999014;1;1;0;1;0;0;1;1;1;8;63,991667;127,983333;45;45
287;30;30,031848;30;50,000278;1;1;0;1;0;0;1;1;1;8;63,987500;127,975000;45;45
288;30;29,865568;30;49,999279;1;1;0;1;0;0;1;1;1;8;63,983333;127,966667;45;45
289;30;29,907840;30;49,999042;1;1;0;1;0;0;1;1;1;8;63,979167;127,958333;45;45
290;30;29,996762;30;50,003601;1;1;0;1;0;0;1;1;1;8;63,975000;127,950000;45;45
291;30;29,989387;30;50,001924;1;1;0;1;0;0;1;1;1;8;63,970833;127,941667;45;45
292;30;29,879220;30;50,002925;1;1;0;1;0;0;1;1;1;8;63,966667;127,933333;45;45
293;30;29,963136;30;50,002093;1;1;0;1;0;0;1;1;1;8;63,962500;127,925000;45;45
294;30;30,049504;30;49,998926;1;1;0;1;0;0;1;1;1;8;63,958333;127,916667;45;45
295;30;30,097738;30;49,997965;1;1;0;1;0;0;1;1;1;8;63,954167;127,908333;45;45
296;30;29,986910;30;50,000105;1;1;0;1;0;0;1;1;1;8;63,950000;127,900000;45;45
297;30;30,009536;30;49,999297;1;1;0;1;0;0;1;1;1;8;63,945833;127,891667;45;45
298;30;29,889471;30;49,994843;1;1;0;1;0;0;1;1;1;8;63,941667;127,883333;45;45
299;30;30,061599;30;49,998238;1;1;0;1;0;0;1;1;1;8;63,937500;127,875000;45;45
300;30;29,968168;30;50,002808;1;1;0;1;0;0;1;1;1;8;63,933333;127,866667;45;45
301;30;29,969694;30;49,999823;1;1;0;1;0;0;1;1;1;8;63,929167;127,858333;45;45
302;30;30,003804;30;50,002502;1;1;0;1;0;0;1;1;1;8;63,925000;127,850000;45;45
303;30;29,960294;30;50,001316;1;1;0;1;0;0;1;1;1;8;63,920833;127,841667;45;45
304;30;30,031323;30;49,999846;1;1;0;1;0;0;1;1;1;8;63,916667;127,833333;45;45
305;30;29,984674;30;49,999454;1;1;0;1;0;0;1;1;1;8;63,912500;127,825000;45;45
306;30;29,963192;30;49,999623;1;1;0;1;0;0;1;1;1;8;63,908333;127,816667;45;45
307;30;29,950534;30;50,000075;1;1;0;1;0;0;1;1;1;8;63,904167;127,808333;45;45
308;30;29,993385;30;49,998722;1;1;0;1;0;0;1;1;1;8;63,900000;127,800000;45;45
309;30;30,061062;30;50,000278;1;1;0;1;0;0;1;1;1;8;63,895833;127,791667;45;45
310;30;29,909824;30;49,999810;1;1;0;1;0;0;1;1;1;8;63,891667;127,783333;45;45
311;30;30,059656;30;49,997728;1;1;0;1;0;0;1;1;1;8;63,887500;127,775000;45;45
312;30;29,951734;30;49,999817;1;1;0;1;0;0;1;1;1;8;63,883333;127,766667;45;45
313;30;30,033551;30;50,002768;1;1;0;1;0;0;1;1;1;8;63,879167;127,758333;45;45
314;30;29,959161;30;50,000585;1;1;0;1;0;0;1;1;1;8;63,875000;127,750000;45;45
315;30;29,993131;30;50,001605;1;1;0;1;0;0;1;1;1;8;63,870833;127,741667;45;45
316;30;29,946124;30;50,001771;1;1;0;1;0;0;1;1;1;8;63,866667;127,733333;45;45
317;30;29,997889;30;49,998905;1;1;0;1;0;0;1;1;1;8;63,862500;127,725000;45;45
318;30;29,896162;30;50,001045;1;1;0;1;0;0;1;1;1;8;63,858333;127,716667;45;45
319;30;30,067780;30;50,001962;1;1;0;1;0;0;1;1;1;8;63,854167;127,708333;45;45
320;30;30,074413;30;49,998626;1;1;0;1;0;0;1;1;1;8;63,850000;127,700000;45;45
321;30;29,889026;30;49,997210;1;1;0;1;0;0;1;1;1;8;63,845833;127,691667;45;45
322;30;30,001239;30;50,000898;1;1;0;1;0;0;1;1;1;8;63,841667;127,683333;45;45
323;30;29,941491;30;49,999535;1;1;0;1;0;0;1;1;1;8;63,837500;127,675000;45;45
324;30;30,118885;30;50,001635;1;1;0;1;0;0;1;1;1;8;63,833333;127,666667;45;45
325;30;29,954765;30;50,000656;1;1;0;1;0;0;1;1;1;8;63,829167;127,658333;45;45
326;30;30,137809;30;49,998780;1;1;0;1;0;0;1;1;1;8;63,825000;127,650000;45;45
327;30;30,039298;30;50,001347;1;1;0;1;0;0;1;1;1;8;63,820833;127,641667;45;45
328;30;29,963219;30;50,001179;1;1;0;1;0;0;1;1;1;8;63,816667;127,633333;45;45
329;30;30,167458;30;50,000876;1;1;0;1;0;0;1;1;1;8;63,812500;127,625000;45;45
330;30;29,887957;30;49,998098;1;1;0;1;0;0;1;1;1;8;63,808333;127,616667;45;45
331;30;30,084242;30;50,002229;1;1;0;1;0;0;1;1;1;8;63,804167;127,608333;45;45
332;30;29,959820;30;49,999403;1;1;0;1;0;0;1;1;1;8;63,800000;127,600000;45;45
333;30;29,996410;30;49,997672;1;1;0;1;0;0;1;1;1;8;63,795833;127,591667;45;45
334;30;30,039263;30;49,998220;1;1;0;1;0;0;1;1;1;8;63,791667;127,583333;45;45
335;30;29,880663;30;50,000042;1;1;0;1;0;0;1;1;1;8;63,787500;127,575000;45;45
336;30;30,089100;30;49,999158;1;1;0;1;0;0;1;1;1;8;63,783333;127,566667;45;45
337;30;30,043498;30;50,003813;1;1;0;1;0;0;1;1;1;8;63,779167;127,558333;45;45
338;30;29,952796;30;50,000118;1;1;0;1;0;0;1;1;1;8;63,775000;127,550000;45;45
339;30;30,004743;30;50,003439;1;1;0;1;0;0;1;1;1;8;63,770833;127,541667;45;45
340;30;30,054647;30;50,002187;1;1;0;1;0;0;1;1;1;8;63,766667;127,533333;45;45
341;30;29,988175;30;50,000655;1;1;0;1;0;0;1;1;1;8;63,762500;127,525000;45;45
342;30;29,890717;30;50,000287;1;1;0;1;0;0;1;1;1;8;63,758333;127,516667;45;45
343;30;30,025581;30;49,999714;1;1;0;1;0;0;1;1;1;8;63,754167;127,508333;45;45
344;30;30,060138;30;50,001412;1;1;0;1;0;0;1;1;1;8;63,750000;127,500000;45;45
345;30;30,048127;30;50,002651;1;1;0;1;0;0;1;1;1;8;63,745833;127,491667;45;45
346;30;29,988998;30;49,997419;1;1;0;1;0;0;1;1;1;8;63,741667;127,483333;45;45
347;30;29,972783;30;49,999766;1;1;0;1;0;0;1;1;1;8;63,737500;127,475000;45;45
348;30;29,994792;30;50,001160;1;1;0;1;0;0;1;1;1;8;63,733333;127,466667;45;45
349;30;30,034391;30;49,999400;1;1;0;1;0;0;1;1;1;8;63,729167;127,458333;45;45
350;30;30,047560;30;49,997598;1;1;0;1;0;0;1;1;1;8;63,725000;127,450000;45;45
351;30;30,008665;30;49,999200;1;1;0;1;0;0;1;1;1;8;63,720833;127,441667;45;45
352;30;30,057317;30;49,999716;1;1;0;1;0;0;1;1;1;8;63,716667;127,433333;45;45
353;30;29,901079;30;49,997334;1;1;0;1;0;0;1;1;1;8;63,712500;127,425000;45;45
354;30;29,987532;30;50,001260;1;1;0;1;0;0;1;1;1;8;63,708333;127,416667;45;45
355;30;30,014523;30;50,000969;1;1;0;1;0;0;1;1;1;8;63,704167;127,408333;45;45
356;30;29,955395;30;49,997893;1;1;0;1;0;0;1;1;1;8;63,700000;127,400000;45;45
357;30;29,984009;30;49,999409;1;1;0;1;0;0;1;1;1;8;63,695833;127,391667;45;45
358;30;29,956366;30;50,000533;1;1;0;1;0;0;1;1;1;8;63,691667;127,383333;45;45
359;30;29,979123;30;49,999005;1;1;0;1;0;0;1;1;1;8;63,687500;127,375000;45;45
360;30;30,026271;30;49,997856;1;1;0;1;0;0;1;1;1;8;63,683333;127,366667;45;45
361;30;30,054478;30;49,999328;1;1;0;1;0;0;1;1;1;8;63,679167;127,358333;45;45
362;30;29,981894;30;49,998458;1;1;0;1;0;0;1;1;1;8;63,675000;127,350000;45;45
363;30;30,000762;30;49,997969;1;1;0;1;0;0;1;1;1;8;63,670833;127,341667;45;45
364;30;29,988089;30;49,998664;1;1;0;1;0;0;1;1;1;8;63,666667;127,333333;45;45
365;30;29,903858;30;50,000782;1;1;0;1;0;0;1;1;1;8;63,662500;127,325000;45;45
366;30;30,007116;30;49,998033;1;1;0;1;0;0;1;1;1;8;63,658333;127,316667;45;45
367;30;29,991045;30;50,001778;1;1;0;1;0;0;1;1;1;8;63,654167;127,308333;45;45
368;30;29,988009;30;50,000619;1;1;0;1;0;0;1;1;1;8;63,650000;127,300000;45;45
369;30;30,024982;30;49,999559;1;1;0;1;0;0;1;1;1;8;63,645833;127,291667;45;45
370;30;30,099934;30;50,004000;1;1;0;1;0;0;1;1;1;8;63,641667;127,283333;45;45
371;30;29,954973;30;49,997333;1;1;0;1;0;0;1;1;1;8;63,637500;127,275000;45;45
372;30;29,954702;30;49,999077;1;1;0;1;0;0;1;1;1;8;63,633333;127,266667;45;45
373;30;29,941839;30;50,000317;1;1;0;1;0;0;1;1;1;8;63,629167;127,258333;45;45
374;30;30,037236;30;50,000467;1;1;0;1;0;0;1;1;1;8;63,625000;127,250000;45;45
375;30;30,134540;30;50,000709;1;1;0;1;0;0;1;1;1;8;63,620833;127,241667;45;45
376;30;30,052060;30;50,001025;1;1;0;1;0;0;1;1;1;8;63,616667;127,233333;45;45
377;30;29,988096;30;50,001230;1;1;0;1;0;0;1;1;1;8;63,612500;127,225000;45;45
378;30;29,962291;30;50,001881;1;1;0;1;0;0;1;1;1;8;63,608333;127,216667;45;45
379;30;30,062888;30;49,998086;1;1;0;1;0;0;1;1;1;8;63,604167;127,208333;45;45
380;30;29,908650;30;50,001406;1;1;0;1;0;0;1;1;1;8;63,600000;127,200000;45;45
381;30;30,067283;30;49,997374;1;1;0;1;0;0;1;1;1;8;63,595833;127,191667;45;45
382;30;30,034931;30;50,001761;1;1;0;1;0;0;1;1;1;8;63,591667;127,183333;45;45
383;30;29,851707;30;50,002499;1;1;0;1;0;0;1;1;1;8;63,587500;127,175000;45;45
384;30;30,036336;30;49,997229;1;1;0;1;0;0;1;1;1;8;63,583333;127,166667;45;45
385;30;30,117550;30;49,999386;1;1;0;1;0;0;1;1;1;8;63,579167;127,158333;45;45
386;30;29,961617;30;50,001185;1;1;0;1;0;0;1;1;1;8;63,575000;127,150000;45;45
387;30;29,925380;30;50,002560;1;1;0;1;0;0;1;1;1;8;63,570833;127,141667;45;45
388;30;30,158858;30;49,996699;1;1;0;1;0;0;1;1;1;8;63,566667;127,133333;45;45
389;30;29,997787;30;50,001199;1;1;0;1;0;0;1;1;1;8;63,562500;127,125000;45;45
390;30;29,982879;30;49,998183;1;1;0;1;0;0;1;1;1;8;63,558333;127,116667;45;45
391;30;29,963269;30;50,002116;1;1;0;1;0;0;1;1;1;8;63,554167;127,108333;45;45
392;30;29,957964;30;50,000424;1;1;0;1;0;0;1;1;1;8;63,550000;127,100000;45;45
393;30;30,002041;30;50,000597;1;1;0;1;0;0;1;1;1;8;63,545833;127,091667;45;45
394;30;29,965150;30;50,001232;1;1;0;1;0;0;1;1;1;8;63,541667;127,083333;45;45
395;30;29,953747;30;50,001960;1;1;0;1;0;0;1;1;1;8;63,537500;127,075000;45;45
396;30;29,942934;30;50,000775;1;1;0;1;0;0;1;1;1;8;63,533333;127,066667;45;45
397;30;30,055071;30;49,999812;1;1;0;1;0;0;1;1;1;8;63,529167;127,058333;45;45
398;30;30,000308;30;49,998479;1;1;0;1;0;0;1;1;1;8;63,525000;127,050000;45;45
399;30;29,979260;30;49,999665;1;1;0;1;0;0;1;1;1;8;63,520833;127,041667;45;45
400;30;30,003168;30;49,998269;1;1;0;1;0;0;1;1;1;8;63,516667;127,033333;45;45
401;30;30,121527;30;50,002043;1;1;0;1;0;0;1;1;1;8;63,512500;127,025000;45;45
402;30;29,972650;30;49,996338;1;1;0;1;0;0;1;1;1;8;63,508333;127,016667;45;45
403;30;29,927143;30;50,000229;1;1;0;1;0;0;1;1;1;8;63,504167;127,008333;45;45
404;30;29,938506;30;50,000692;1;1;0;1;0;0;1;1;1;8;63,500000;127,000000;45;45
405;30;29,976584;30;50,001517;1;1;0;1;0;0;1;1;1;8;63,495833;126,991667;45;45
406;30;30,027332;30;50,001988;1;1;0;1;0;0;1;1;1;8;63,491667;126,983333;45;45
407;30;30,061808;30;50,000577;1;1;0;1;0;0;1;1;1;8;63,487500;126,975000;45;45
408;30;29,902883;30;49,998009;1;1;0;1;0;0;1;1;1;8;63,483333;126,966667;45;45
409;30;30,014611;30;49,998031;1;1;0;1;0;0;1;1;1;8;63,479167;126,958333;45;45
410;30;29,980790;30;49,997065;1;1;0;1;0;0;1;1;1;8;63,475000;126,950000;45;45
411;30;30,004767;30;50,000923;1;1;0;1;0;0;1;1;1;8;63,470833;126,941667;45;45
412;30;29,881041;30;50,000379;1;1;0;1;0;0;1;1;1;8;63,466667;126,933333;45;45
413;30;29,975846;30;49,999743;1;1;0;1;0;0;1;1;1;8;63,462500;126,925000;45;45
414;30;30,036734;30;50,000955;1;1;0;1;0;0;1;1;1;8;63,458333;126,916667;45;45
415;30;29,937590;30;49,999526;1;1;0;1;0;0;1;1;1;8;63,454167;126,908333;45;45
416;30;30,077972;30;50,000022;1;1;0;1;0;0;1;1;1;8;63,450000;126,900000;45;45
417;30;29,947272;30;50,000545;1;1;0;1;0;0;1;1;1;8;63,445833;126,891667;45;45
418;30;30,024144;30;50,000472;1;1;0;1;0;0;1;1;1;8;63,441667;126,883333;45;45
419;30;30,213783;30;50,002033;1;1;0;1;0;0;1;1;1;8;63,437500;126,875000;45;45
420;30;29,905496;30;49,997164;1;1;0;1;0;0;1;1;1;8;63,433333;126,866667;45;45
