# YHDA_VERSION=0.6.1
# TEST_SERVICE=SFHM
# PLANT_TYPE=EDUEDT
# STEP_ID=LFSM_U_49_6
# STEP_NAME=Sınırlı frekans hassasiyet modu — düşük frekans / 49,6 Hz
# TESIS_ADI=YHDA Örnek SFHM EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# SFHM_RESERVE_MW=20
# DROOP_PERCENT=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
time_s;grid_frequency_hz;active_power_mw;active_power_reference_mw;reserve_mw;soc_pct;stored_energy_mwh;dc_power_mw
140,300000;49,600394;74,975554;55,000000;20;63,424860;126,849720;75,870679
140,400000;49,599780;74,915166;55,000000;20;63,423819;126,847639;75,839142
140,500000;49,599572;75,024029;55,000000;20;63,422777;126,845555;75,905613
140,600000;49,599646;74,939354;55,000000;20;63,421736;126,843473;75,828463
140,700000;49,600347;74,973546;55,000000;20;63,420695;126,841390;75,830454
140,800000;49,599809;74,979320;55,000000;20;63,419654;126,839308;75,864100
140,900000;49,599740;74,965447;55,000000;20;63,418613;126,837225;75,903608
141,000000;49,599899;74,961232;55,000000;20;63,417571;126,835143;75,890076
141,100000;49,599612;74,955349;55,000000;20;63,416530;126,833061;75,885570
141,200000;49,599879;74,964248;55,000000;20;63,415489;126,830978;75,874903
141,300000;49,599538;74,989892;55,000000;20;63,414448;126,828895;75,895010
141,400000;49,600431;74,998293;55,000000;20;63,413406;126,826812;75,873884
141,500000;49,600041;74,933960;55,000000;20;63,412365;126,824731;75,875214
141,600000;49,600263;74,974481;55,000000;20;63,411324;126,822648;75,918526
141,700000;49,599803;74,997589;55,000000;20;63,410282;126,820565;75,911782
141,800000;49,599786;74,949371;55,000000;20;63,409241;126,818483;75,823991
141,900000;49,600012;75,102959;55,000000;20;63,408198;126,816397;75,960877
142,000000;49,600211;74,884372;55,000000;20;63,407158;126,814317;75,795765
142,100000;49,600315;75,035967;55,000000;20;63,406116;126,812232;75,949211
142,200000;49,600162;75,038500;55,000000;20;63,405074;126,810148;75,951516
142,300000;49,599537;75,037791;55,000000;20;63,404032;126,808063;75,890907
142,400000;49,599731;74,986239;55,000000;20;63,402990;126,805980;75,884808
142,500000;49,600085;75,022355;55,000000;20;63,401948;126,803896;75,965068
142,600000;49,600120;75,030138;55,000000;20;63,400906;126,801812;75,921147
142,700000;49,599973;74,974346;55,000000;20;63,399865;126,799730;75,874236
142,800000;49,599521;74,951583;55,000000;20;63,398824;126,797648;75,853951
142,900000;49,600020;75,005633;55,000000;20;63,397782;126,795564;75,954068
143,000000;49,599689;75,046855;55,000000;20;63,396740;126,793480;75,926864
143,100000;49,600203;74,948851;55,000000;20;63,395699;126,791398;75,827562
143,200000;49,600413;74,978099;55,000000;20;63,394657;126,789315;75,920312
143,300000;49,600289;74,995868;55,000000;20;63,393616;126,787232;75,895353
143,400000;49,600039;75,003437;55,000000;20;63,392574;126,785148;75,884317
143,500000;49,600614;75,070822;55,000000;20;63,391532;126,783063;75,994831
143,600000;49,600040;74,911501;55,000000;20;63,390491;126,780982;75,780902
143,700000;49,600174;75,038550;55,000000;20;63,389449;126,778898;75,895261
143,800000;49,599685;75,002470;55,000000;20;63,388407;126,776814;75,871836
143,900000;49,599826;74,983937;55,000000;20;63,387366;126,774731;75,857567
144,000000;49,599410;75,016675;55,000000;20;63,386324;126,772648;75,908463
144,100000;49,599281;74,986077;55,000000;20;63,385282;126,770565;75,877673
144,200000;49,599736;74,988155;55,000000;20;63,384241;126,768482;75,919882
144,300000;49,599601;74,983939;55,000000;20;63,383199;126,766399;75,896012
144,400000;49,600122;74,952039;55,000000;20;63,382158;126,764317;75,857940
144,500000;49,600079;74,927830;55,000000;20;63,381118;126,762235;75,844388
144,600000;49,599842;75,049547;55,000000;20;63,380075;126,760151;75,944098
144,700000;49,599947;74,982908;55,000000;20;63,379034;126,758068;75,823040
144,800000;49,599617;74,883051;55,000000;20;63,377994;126,755988;75,749289
144,900000;49,599546;75,019132;55,000000;20;63,376952;126,753904;75,918692
145,000000;49,600233;74,956381;55,000000;20;63,375911;126,751822;75,807459
145,100000;49,599522;74,995059;55,000000;20;63,374869;126,749739;75,882157
145,200000;49,599766;75,051206;55,000000;20;63,373827;126,747654;75,912212
145,300000;49,599953;74,956673;55,000000;20;63,372786;126,745572;75,874299
145,400000;49,599985;75,025192;55,000000;20;63,371744;126,743488;75,949332
145,500000;49,600380;74,954409;55,000000;20;63,370703;126,741406;75,834229
145,600000;49,599932;75,112292;55,000000;20;63,369660;126,739319;76,022359
145,700000;49,599998;74,920409;55,000000;20;63,368619;126,737238;75,860821
145,800000;49,600029;75,140571;55,000000;20;63,367575;126,735151;76,062603
145,900000;49,599634;74,966933;55,000000;20;63,366534;126,733068;75,903530
146,000000;49,599939;74,971584;55,000000;20;63,365493;126,730986;75,818146
146,100000;49,599992;74,908664;55,000000;20;63,364453;126,728905;75,776966
146,200000;49,599845;74,977597;55,000000;20;63,363411;126,726822;75,848078
146,300000;49,599758;75,087025;55,000000;20;63,362368;126,724737;76,032755
146,400000;49,599847;75,039852;55,000000;20;63,361326;126,722652;75,961575
146,500000;49,600382;74,895837;55,000000;20;63,360286;126,720572;75,779223
146,600000;49,599484;74,976345;55,000000;20;63,359245;126,718489;75,887860
146,700000;49,599330;74,947108;55,000000;20;63,358204;126,716407;75,858333
146,800000;49,599656;74,937481;55,000000;20;63,357163;126,714326;75,844588
146,900000;49,599907;74,948405;55,000000;20;63,356122;126,712244;75,831613
147,000000;49,600339;75,102649;55,000000;20;63,355079;126,710158;76,070853
147,100000;49,600095;75,078610;55,000000;20;63,354036;126,708072;75,980929
147,200000;49,600236;74,933951;55,000000;20;63,352995;126,705991;75,884084
147,300000;49,599588;75,025992;55,000000;20;63,351953;126,703906;75,904510
147,400000;49,599722;74,945434;55,000000;20;63,350912;126,701825;75,815166
147,500000;49,599961;75,009621;55,000000;20;63,349871;126,699741;75,918192
147,600000;49,600117;75,027149;55,000000;20;63,348828;126,697657;75,919818
147,700000;49,600293;75,022594;55,000000;20;63,347786;126,695573;75,972820
147,800000;49,599351;75,037791;55,000000;20;63,346744;126,693489;75,907367
147,900000;49,600321;74,992521;55,000000;20;63,345703;126,691405;75,887569
148,000000;49,600334;75,003460;55,000000;20;63,344661;126,689322;75,911346
148,100000;49,600534;74,947002;55,000000;20;63,343620;126,687240;75,866916
148,200000;49,599973;74,973101;55,000000;20;63,342579;126,685158;75,871008
148,300000;49,599721;74,983198;55,000000;20;63,341537;126,683075;75,885145
148,400000;49,599910;74,956815;55,000000;20;63,340496;126,680993;75,859699
148,500000;49,599880;75,019431;55,000000;20;63,339454;126,678909;75,888635
148,600000;49,600140;74,975212;55,000000;20;63,338413;126,676826;75,854832
148,700000;49,600266;75,051190;55,000000;20;63,337371;126,674741;76,003615
148,800000;49,599769;74,982011;55,000000;20;63,336329;126,672658;75,840588
148,900000;49,599990;74,991031;55,000000;20;63,335288;126,670575;75,861447
149,000000;49,600014;75,016268;55,000000;20;63,334246;126,668492;75,930070
149,100000;49,599868;75,078168;55,000000;20;63,333203;126,666406;75,999766
149,200000;49,600521;75,004346;55,000000;20;63,332161;126,664323;75,880565
149,300000;49,600381;74,990533;55,000000;20;63,331120;126,662240;75,959915
149,400000;49,599913;75,000204;55,000000;20;63,330078;126,660156;75,874107
149,500000;49,600001;75,012750;55,000000;20;63,329036;126,658073;75,888429
149,600000;49,599914;75,039716;55,000000;20;63,327994;126,655988;75,955893
149,700000;49,600201;75,074960;55,000000;20;63,326951;126,653903;76,050252
149,800000;49,599731;74,986155;55,000000;20;63,325910;126,651820;75,865861
149,900000;49,599546;75,080373;55,000000;20;63,324867;126,649734;75,969379
150,000000;49,600354;74,947706;55,000000;20;63,323826;126,647652;75,836821
150,100000;49,600330;74,975116;55,000000;20;63,322785;126,645570;75,845331
150,200000;49,599770;74,918350;55,000000;20;63,321744;126,643489;75,763100
150,300000;49,600044;74,913432;55,000000;20;63,320704;126,641408;75,808818
150,400000;49,600434;75,012497;55,000000;20;63,319662;126,639324;75,924896
150,500000;49,599710;75,089369;55,000000;20;63,318619;126,637238;76,007754
150,600000;49,599815;75,088371;55,000000;20;63,317576;126,635152;75,950840
150,700000;49,599917;74,936192;55,000000;20;63,316535;126,633071;75,842825
150,800000;49,599923;74,975338;55,000000;20;63,315494;126,630988;75,897216
150,900000;49,600249;74,979027;55,000000;20;63,314453;126,628905;75,808953
151,000000;49,600135;74,910095;55,000000;20;63,313412;126,626825;75,783398
151,100000;49,600030;74,936471;55,000000;20;63,312372;126,624743;75,800006
151,200000;49,599799;74,920163;55,000000;20;63,311331;126,622662;75,806651
151,300000;49,600237;75,001876;55,000000;20;63,310289;126,620579;75,868657
151,400000;49,600031;74,995048;55,000000;20;63,309248;126,618495;75,873504
151,500000;49,600451;75,056890;55,000000;20;63,308205;126,616410;75,944106
151,600000;49,599997;74,922792;55,000000;20;63,307165;126,614329;75,862682
151,700000;49,600549;74,958035;55,000000;20;63,306124;126,612247;75,872777
151,800000;49,599790;75,008154;55,000000;20;63,305082;126,610164;75,917915
151,900000;49,600201;74,963475;55,000000;20;63,304041;126,608081;75,873347
152,000000;49,600089;75,037737;55,000000;20;63,302998;126,605997;75,930286
152,100000;49,599971;74,976970;55,000000;20;63,301957;126,603914;75,786200
152,200000;49,599563;75,034292;55,000000;20;63,300915;126,601830;75,969388
152,300000;49,599696;74,988746;55,000000;20;63,299873;126,599747;75,878120
152,400000;49,600161;75,005405;55,000000;20;63,298832;126,597663;75,895364
152,500000;49,600088;75,016377;55,000000;20;63,297790;126,595580;75,906160
152,600000;49,599902;74,977421;55,000000;20;63,296748;126,593497;75,821987
152,700000;49,599955;74,927532;55,000000;20;63,295708;126,591416;75,832907
152,800000;49,599500;75,013444;55,000000;20;63,294666;126,589332;75,876885
152,900000;49,599508;75,030491;55,000000;20;63,293624;126,587248;75,904289
153,000000;49,599540;74,994202;55,000000;20;63,292582;126,585164;75,883244
153,100000;49,600081;75,039302;55,000000;20;63,291540;126,583080;75,943036
153,200000;49,599646;74,949503;55,000000;20;63,290499;126,580998;75,868186
153,300000;49,599978;74,946579;55,000000;20;63,289458;126,578916;75,855368
153,400000;49,599942;74,947424;55,000000;20;63,288417;126,576834;75,875110
153,500000;49,599832;74,987015;55,000000;20;63,287376;126,574751;75,884729
153,600000;49,599983;75,056629;55,000000;20;63,286333;126,572666;75,917662
153,700000;49,599877;75,181619;55,000000;20;63,285289;126,570578;76,070464
153,800000;49,599787;75,072178;55,000000;20;63,284246;126,568493;76,021459
153,900000;49,599646;74,997802;55,000000;20;63,283205;126,566410;75,948382
154,000000;49,599149;75,014207;55,000000;20;63,282163;126,564326;75,954497
154,100000;49,600009;74,957476;55,000000;20;63,281122;126,562244;75,833240
154,200000;49,599953;74,962071;55,000000;20;63,280081;126,560161;75,867518
154,300000;49,599888;75,042650;55,000000;20;63,279038;126,558077;75,946430
154,400000;49,599696;74,930842;55,000000;20;63,277998;126,555995;75,812053
154,500000;49,599989;74,968138;55,000000;20;63,276956;126,553913;75,814412
154,600000;49,599722;74,972106;55,000000;20;63,275915;126,551830;75,834342
154,700000;49,599476;75,016411;55,000000;20;63,274873;126,549747;75,918095
154,800000;49,600099;74,906086;55,000000;20;63,273833;126,547666;75,815275
154,900000;49,599893;75,009748;55,000000;20;63,272791;126,545582;75,964384
155,000000;49,599841;74,966952;55,000000;20;63,271750;126,543500;75,902003
155,100000;49,599607;74,984004;55,000000;20;63,270708;126,541417;75,904295
155,200000;49,600160;75,019790;55,000000;20;63,269667;126,539333;75,936069
155,300000;49,600139;75,043044;55,000000;20;63,268624;126,537249;75,934091
155,400000;49,600278;74,962058;55,000000;20;63,267583;126,535166;75,852824
155,500000;49,599923;74,944877;55,000000;20;63,266542;126,533084;75,931339
155,600000;49,599699;75,057350;55,000000;20;63,265500;126,531000;75,938031
155,700000;49,600210;75,026502;55,000000;20;63,264458;126,528915;75,909386
155,800000;49,599445;75,007913;55,000000;20;63,263416;126,526832;75,899077
155,900000;49,600316;74,923617;55,000000;20;63,262375;126,524751;75,805397
156,000000;49,600179;75,019311;55,000000;20;63,261333;126,522667;75,931518
156,100000;49,599433;74,983217;55,000000;20;63,260292;126,520584;75,907192
156,200000;49,599632;75,017120;55,000000;20;63,259250;126,518500;75,946102
156,300000;49,600093;75,072325;55,000000;20;63,258207;126,516415;75,946041
156,400000;49,600156;75,072033;55,000000;20;63,257165;126,514330;75,956732
156,500000;49,600185;75,062309;55,000000;20;63,256122;126,512244;75,937772
156,600000;49,599916;74,985244;55,000000;20;63,255081;126,510162;75,867199
156,700000;49,600252;74,956839;55,000000;20;63,254040;126,508079;75,800312
156,800000;49,600206;74,944256;55,000000;20;63,252999;126,505998;75,863735
156,900000;49,599453;74,950345;55,000000;20;63,251958;126,503916;75,868286
157,000000;49,599996;74,910604;55,000000;20;63,250917;126,501835;75,812392
157,100000;49,599852;75,067781;55,000000;20;63,249875;126,499750;75,924488
157,200000;49,599655;75,012100;55,000000;20;63,248833;126,497666;75,960426
157,300000;49,599734;75,055241;55,000000;20;63,247791;126,495581;75,953152
157,400000;49,599873;74,979023;55,000000;20;63,246749;126,493498;75,907117
157,500000;49,599716;74,987658;55,000000;20;63,245708;126,491415;75,872976
157,600000;49,599532;75,055096;55,000000;20;63,244665;126,489330;75,939331
157,700000;49,599468;75,051791;55,000000;20;63,243623;126,487246;75,971428
157,800000;49,599957;74,933742;55,000000;20;63,242582;126,485164;75,838818
157,900000;49,599944;75,009641;55,000000;20;63,241540;126,483081;75,894171
158,000000;49,600420;75,004431;55,000000;20;63,240499;126,480997;75,864162
158,100000;49,600227;75,023845;55,000000;20;63,239457;126,478913;75,942158
158,200000;49,599971;75,021541;55,000000;20;63,238415;126,476829;75,957572
158,300000;49,599428;74,995943;55,000000;20;63,237373;126,474746;75,850330
158,400000;49,599735;75,033631;55,000000;20;63,236331;126,472662;75,914163
158,500000;49,599877;74,949646;55,000000;20;63,235290;126,470580;75,850749
158,600000;49,600124;75,003422;55,000000;20;63,234248;126,468496;75,901381
158,700000;49,599850;75,080449;55,000000;20;63,233205;126,466411;75,980059
158,800000;49,600016;74,983679;55,000000;20;63,232164;126,464328;75,853979
158,900000;49,600025;75,030412;55,000000;20;63,231122;126,462244;75,980021
159,000000;49,600157;75,042903;55,000000;20;63,230080;126,460159;76,009042
159,100000;49,600041;74,941313;55,000000;20;63,229039;126,458077;75,828662
159,200000;49,600376;75,008160;55,000000;20;63,227997;126,455994;75,885134
159,300000;49,600005;74,828138;55,000000;20;63,226958;126,453915;75,744028
159,400000;49,600157;75,008907;55,000000;20;63,225916;126,451832;75,895873
159,500000;49,599838;75,011453;55,000000;20;63,224874;126,449748;75,916616
159,600000;49,599881;75,013173;55,000000;20;63,223832;126,447664;75,834683
159,700000;49,599954;75,012632;55,000000;20;63,222790;126,445581;75,931701
159,800000;49,599936;75,018690;55,000000;20;63,221748;126,443497;75,915674
159,900000;49,600259;74,966986;55,000000;20;63,220707;126,441414;75,851194
160,000000;49,599867;74,972550;55,000000;20;63,219666;126,439332;75,841422
160,100000;49,599697;74,990406;55,000000;20;63,218624;126,437249;75,815118
160,200000;49,600665;74,967083;55,000000;20;63,217583;126,435166;75,871747
160,300000;49,600451;74,956750;55,000000;20;63,216542;126,433084;75,925182
160,400000;49,599905;75,028635;55,000000;20;63,215500;126,431000;75,918150
160,500000;49,600070;75,002832;55,000000;20;63,214458;126,428917;75,848764
160,600000;49,600276;74,961201;55,000000;20;63,213417;126,426834;75,809417
160,700000;49,600227;75,002523;55,000000;20;63,212376;126,424751;75,872590
160,800000;49,599469;74,894888;55,000000;20;63,211335;126,422671;75,831452
160,900000;49,600320;75,005329;55,000000;20;63,210294;126,420587;75,939788
161,000000;49,599685;74,998050;55,000000;20;63,209252;126,418504;75,888606
161,100000;49,600169;74,933431;55,000000;20;63,208211;126,416422;75,850792
161,200000;49,599847;74,933316;55,000000;20;63,207170;126,414341;75,855760
161,300000;49,599994;75,075198;55,000000;20;63,206128;126,412256;75,913951
161,400000;49,599863;75,001682;55,000000;20;63,205086;126,410172;75,879345
161,500000;49,599822;74,942222;55,000000;20;63,204045;126,408090;75,849303
161,600000;49,600156;75,050690;55,000000;20;63,203003;126,406006;75,911950
161,700000;49,600181;75,007808;55,000000;20;63,201961;126,403922;75,937785
161,800000;49,600057;74,931923;55,000000;20;63,200920;126,401841;75,805104
161,900000;49,599812;74,991071;55,000000;20;63,199879;126,399758;75,886953
162,000000;49,599648;75,046821;55,000000;20;63,198836;126,397673;75,935476
162,100000;49,599406;74,993031;55,000000;20;63,197795;126,395590;75,917982
162,200000;49,599851;74,998703;55,000000;20;63,196753;126,393507;75,910533
162,300000;49,600161;75,048567;55,000000;20;63,195711;126,391422;75,974687
162,400000;49,600413;74,972023;55,000000;20;63,194670;126,389339;75,921082
162,500000;49,599893;74,886508;55,000000;20;63,193630;126,387259;75,807892
162,600000;49,599731;74,988954;55,000000;20;63,192588;126,385176;75,914091
162,700000;49,600175;75,008305;55,000000;20;63,191546;126,383093;75,880963
162,800000;49,600167;74,966845;55,000000;20;63,190505;126,381010;75,795158
162,900000;49,600108;75,026638;55,000000;20;63,189463;126,378926;75,900178
163,000000;49,600159;74,918825;55,000000;20;63,188422;126,376845;75,801424
163,100000;49,600255;74,959580;55,000000;20;63,187381;126,374763;75,859019
163,200000;49,599588;75,068649;55,000000;20;63,186339;126,372678;75,968955
163,300000;49,599374;75,036028;55,000000;20;63,185297;126,370593;75,994421
163,400000;49,600207;74,998057;55,000000;20;63,184255;126,368510;75,932902
163,500000;49,600387;75,015217;55,000000;20;63,183213;126,366426;75,941514
163,600000;49,599644;75,028227;55,000000;20;63,182171;126,364342;75,923680
163,700000;49,600041;75,002622;55,000000;20;63,181129;126,362259;75,906656
163,800000;49,600036;75,002905;55,000000;20;63,180088;126,360175;75,881351
163,900000;49,599764;75,037959;55,000000;20;63,179045;126,358091;75,937428
164,000000;49,600618;75,009942;55,000000;20;63,178004;126,356007;75,933592
164,100000;49,599487;74,967910;55,000000;20;63,176962;126,353925;75,907496
164,200000;49,599876;75,006237;55,000000;20;63,175921;126,351841;75,906446
164,300000;49,600032;74,966538;55,000000;20;63,174879;126,349759;75,890782
164,400000;49,599915;74,918374;55,000000;20;63,173839;126,347678;75,791398
164,500000;49,599850;74,956499;55,000000;20;63,172798;126,345596;75,878881
164,600000;49,599777;74,961132;55,000000;20;63,171757;126,343513;75,810961
164,700000;49,600617;74,984704;55,000000;20;63,170715;126,341430;75,918902
164,800000;49,600072;75,019370;55,000000;20;63,169673;126,339347;75,888264
164,900000;49,599488;74,973272;55,000000;20;63,168632;126,337264;75,836001
165,000000;49,600269;75,033661;55,000000;20;63,167590;126,335180;75,925204
165,100000;49,600467;75,007165;55,000000;20;63,166548;126,333096;75,920342
165,200000;49,599943;74,983530;55,000000;20;63,165507;126,331013;75,902706
165,300000;49,599986;74,985791;55,000000;20;63,164465;126,328930;75,857312
165,400000;49,599979;74,998708;55,000000;20;63,163424;126,326847;75,911640
165,500000;49,599896;74,941919;55,000000;20;63,162383;126,324765;75,840148
165,600000;49,599703;74,942440;55,000000;20;63,161342;126,322684;75,859906
165,700000;49,600406;75,032976;55,000000;20;63,160300;126,320599;75,890306
165,800000;49,599895;75,052376;55,000000;20;63,159257;126,318515;75,952534
165,900000;49,599970;75,004014;55,000000;20;63,158216;126,316431;75,916525
166,000000;49,600302;75,022274;55,000000;20;63,157174;126,314347;75,995394
166,100000;49,600119;74,940241;55,000000;20;63,156133;126,312266;75,792161
166,200000;49,599741;75,000395;55,000000;20;63,155091;126,310182;75,950206
166,300000;49,600037;75,052767;55,000000;20;63,154049;126,308097;76,017005
166,400000;49,600131;75,020326;55,000000;20;63,153007;126,306014;75,899746
166,500000;49,599807;75,012594;55,000000;20;63,151965;126,303930;75,900704
166,600000;49,599986;74,931170;55,000000;20;63,150924;126,301848;75,823403
166,700000;49,599638;75,078947;55,000000;20;63,149881;126,299763;75,975069
166,800000;49,599948;74,879240;55,000000;20;63,148841;126,297683;75,742342
166,900000;49,599655;74,974897;55,000000;20;63,147800;126,295600;75,876044
167,000000;49,599825;74,951027;55,000000;20;63,146759;126,293518;75,841046
167,100000;49,600148;75,027181;55,000000;20;63,145717;126,291434;75,892679
167,200000;49,600423;75,081686;55,000000;20;63,144674;126,289349;75,992226
167,300000;49,600054;74,930585;55,000000;20;63,143634;126,287267;75,839929
167,400000;49,600076;75,108813;55,000000;20;63,142590;126,285181;76,009190
167,500000;49,600011;74,992793;55,000000;20;63,141549;126,283098;75,903043
167,600000;49,600235;75,017981;55,000000;20;63,140507;126,281014;75,896917
167,700000;49,599616;74,974858;55,000000;20;63,139466;126,278931;75,848805
167,800000;49,599793;74,991203;55,000000;20;63,138424;126,276848;75,901575
167,900000;49,599777;75,070631;55,000000;20;63,137381;126,274763;75,952679
168,000000;49,600108;75,084953;55,000000;20;63,136339;126,272677;75,994036
168,100000;49,599782;74,943093;55,000000;20;63,135298;126,270595;75,844608
168,200000;49,600268;75,043284;55,000000;20;63,134255;126,268511;75,982797
168,300000;49,600069;75,034124;55,000000;20;63,133213;126,266427;75,961373
168,400000;49,599922;75,004750;55,000000;20;63,132172;126,264343;75,933885
168,500000;49,600248;74,945441;55,000000;20;63,131131;126,262261;75,842744
168,600000;49,600138;75,000985;55,000000;20;63,130089;126,260178;75,880110
168,700000;49,600055;74,956116;55,000000;20;63,129048;126,258096;75,876060
168,800000;49,599801;74,910237;55,000000;20;63,128008;126,256015;75,807744
168,900000;49,600179;75,000515;55,000000;20;63,126966;126,253932;75,959472
169,000000;49,599525;74,962958;55,000000;20;63,125925;126,251849;75,898294
169,100000;49,600319;75,005680;55,000000;20;63,124883;126,249766;75,937431
169,200000;49,600036;74,979793;55,000000;20;63,123842;126,247683;75,850720
169,300000;49,599684;75,082833;55,000000;20;63,122799;126,245597;75,987133
169,400000;49,600016;74,996615;55,000000;20;63,121757;126,243514;75,878706
169,500000;49,600093;74,908946;55,000000;20;63,120717;126,241433;75,779599
169,600000;49,599760;74,972552;55,000000;20;63,119675;126,239351;75,894606
169,700000;49,599703;75,011066;55,000000;20;63,118634;126,237267;75,926771
169,800000;49,599612;75,018024;55,000000;20;63,117592;126,235183;75,885579
169,900000;49,599674;75,048112;55,000000;20;63,116549;126,233099;75,917248
170,000000;49,600469;74,968588;55,000000;20;63,115508;126,231016;75,853887
170,100000;49,599602;74,883399;55,000000;20;63,114468;126,228936;75,755946
170,200000;49,599480;74,975026;55,000000;20;63,113427;126,226853;75,829614
170,300000;49,599864;75,001992;55,000000;20;63,112385;126,224770;75,887033
170,400000;49,600218;75,057936;55,000000;20;63,111343;126,222685;75,989638
170,500000;49,600118;75,062518;55,000000;20;63,110300;126,220600;75,948630
170,600000;49,600439;75,027577;55,000000;20;63,109258;126,218516;75,886844
170,700000;49,600242;75,000016;55,000000;20;63,108216;126,216433;75,913312
170,800000;49,599882;74,994721;55,000000;20;63,107175;126,214349;75,929442
170,900000;49,600189;75,005217;55,000000;20;63,106133;126,212266;75,948103
171,000000;49,600390;75,040653;55,000000;20;63,105091;126,210182;75,932915
171,100000;49,599933;74,956963;55,000000;20;63,104050;126,208099;75,818747
171,200000;49,600237;74,998132;55,000000;20;63,103008;126,206016;75,896888
171,300000;49,600133;74,999293;55,000000;20;63,101966;126,203933;75,879834
171,400000;49,599973;74,957958;55,000000;20;63,100925;126,201851;75,828544
171,500000;49,599754;74,965426;55,000000;20;63,099884;126,199768;75,825357
171,600000;49,600201;74,984815;55,000000;20;63,098843;126,197685;75,899423
171,700000;49,600174;74,964574;55,000000;20;63,097802;126,195603;75,837150
171,800000;49,599956;75,120067;55,000000;20;63,096758;126,193516;76,048424
171,900000;49,599831;74,942112;55,000000;20;63,095717;126,191435;75,842086
172,000000;49,599746;74,999752;55,000000;20;63,094676;126,189351;75,931482
172,100000;49,600240;75,037189;55,000000;20;63,093633;126,187267;75,963633
172,200000;49,599651;75,064843;55,000000;20;63,092591;126,185182;76,019786
172,300000;49,599454;75,029587;55,000000;20;63,091549;126,183098;75,984069
172,400000;49,599829;74,983557;55,000000;20;63,090507;126,181015;75,887417
172,500000;49,599754;75,030618;55,000000;20;63,089465;126,178931;75,867490
172,600000;49,599506;74,972684;55,000000;20;63,088424;126,176848;75,849275
172,700000;49,599734;75,023656;55,000000;20;63,087382;126,174764;75,952321
172,800000;49,599918;74,998596;55,000000;20;63,086340;126,172681;75,885553
172,900000;49,599823;74,998249;55,000000;20;63,085299;126,170597;75,886335
173,000000;49,599924;74,963306;55,000000;20;63,084258;126,168515;75,876099
173,100000;49,599503;74,950331;55,000000;20;63,083217;126,166433;75,845874
173,200000;49,600551;75,005572;55,000000;20;63,082175;126,164350;75,936651
173,300000;49,599845;75,004311;55,000000;20;63,081133;126,162266;75,851312
173,400000;49,600301;74,953012;55,000000;20;63,080092;126,160184;75,817823
173,500000;49,600449;74,939296;55,000000;20;63,079051;126,158103;75,822186
173,600000;49,600425;75,074170;55,000000;20;63,078009;126,156017;75,974799
173,700000;49,600367;74,912796;55,000000;20;63,076968;126,153936;75,829433
173,800000;49,599622;75,031883;55,000000;20;63,075926;126,151852;76,015900
173,900000;49,599703;75,088835;55,000000;20;63,074883;126,149766;76,014425
174,000000;49,599499;74,920532;55,000000;20;63,073843;126,147685;75,811753
174,100000;49,600006;75,026467;55,000000;20;63,072801;126,145601;75,934834
174,200000;49,599715;74,966075;55,000000;20;63,071759;126,143519;75,925238
174,300000;49,599724;74,920481;55,000000;20;63,070719;126,141438;75,828969
174,400000;49,600139;75,043401;55,000000;20;63,069676;126,139353;75,935248
174,500000;49,599985;75,009339;55,000000;20;63,068635;126,137269;75,868796
174,600000;49,599583;75,023984;55,000000;20;63,067593;126,135185;75,949432
174,700000;49,599761;74,988753;55,000000;20;63,066551;126,133102;75,885601
174,800000;49,600269;75,045221;55,000000;20;63,065509;126,131018;75,929517
174,900000;49,599890;74,903420;55,000000;20;63,064469;126,128937;75,825950
175,000000;49,599587;74,972364;55,000000;20;63,063427;126,126855;75,861265
175,100000;49,600052;74,892981;55,000000;20;63,062387;126,124774;75,765327
175,200000;49,599715;74,987822;55,000000;20;63,061346;126,122691;75,933864
175,300000;49,600223;74,912634;55,000000;20;63,060305;126,120610;75,869820
175,400000;49,600004;75,043419;55,000000;20;63,059263;126,118526;75,931941
175,500000;49,600443;74,956191;55,000000;20;63,058222;126,116444;75,831822
175,600000;49,600068;74,942999;55,000000;20;63,057181;126,114362;75,897472
175,700000;49,599876;74,902267;55,000000;20;63,056141;126,112281;75,765511
175,800000;49,600015;74,956658;55,000000;20;63,055100;126,110199;75,851605
175,900000;49,600029;74,999394;55,000000;20;63,054058;126,108116;75,870184
176,000000;49,599980;75,079020;55,000000;20;63,053015;126,106030;75,969268
176,100000;49,600340;74,988645;55,000000;20;63,051974;126,103947;75,908709
176,200000;49,600065;74,958369;55,000000;20;63,050933;126,101865;75,830492
176,300000;49,600452;74,941416;55,000000;20;63,049892;126,099783;75,844026
