# YHDA_VERSION=0.6.1
# TEST_SERVICE=SFK
# PLANT_TYPE=HES
# STEP_ID=MAX_LOAD_UP
# STEP_NAME=Maksimum kapasite bölgesi — yük alma testi
# TESIS_ADI=YHDA Örnek HES SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=190.0
# SFK_MAX_MW=240.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
time_s;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
302;240,000000;240,082701;240,000000;49,996434;1;0;0;1;0;0;1;1;1;8
303;240,000000;239,935758;240,000000;50,000105;1;0;0;1;0;0;1;1;1;8
304;240,000000;240,039144;240,000000;50,002559;1;0;0;1;0;0;1;1;1;8
305;240,000000;239,974611;240,000000;50,000362;1;0;0;1;0;0;1;1;1;8
306;240,000000;239,992654;240,000000;49,996962;1;0;0;1;0;0;1;1;1;8
307;240,000000;240,061230;240,000000;49,998721;1;0;0;1;0;0;1;1;1;8
308;240,000000;240,086059;240,000000;50,000228;1;0;0;1;0;0;1;1;1;8
309;240,000000;239,927728;240,000000;50,001141;1;0;0;1;0;0;1;1;1;8
310;240,000000;240,042105;240,000000;50,002037;1;0;0;1;0;0;1;1;1;8
311;240,000000;240,131699;240,000000;50,001519;1;0;0;1;0;0;1;1;1;8
312;240,000000;239,896269;240,000000;49,999434;1;0;0;1;0;0;1;1;1;8
313;240,000000;239,973444;240,000000;49,996397;1;0;0;1;0;0;1;1;1;8
314;240,000000;240,033039;240,000000;49,997791;1;0;0;1;0;0;1;1;1;8
315;240,000000;239,969934;240,000000;50,001773;1;0;0;1;0;0;1;1;1;8
316;240,000000;240,074359;240,000000;50,000818;1;0;0;1;0;0;1;1;1;8
317;240,000000;239,938866;240,000000;50,000499;1;0;0;1;0;0;1;1;1;8
318;240,000000;240,073029;240,000000;50,000015;1;0;0;1;0;0;1;1;1;8
319;240,000000;240,055042;240,000000;50,001822;1;0;0;1;0;0;1;1;1;8
320;240,000000;240,046939;240,000000;49,999985;1;0;0;1;0;0;1;1;1;8
321;240,000000;239,916015;240,000000;49,999852;1;0;0;1;0;0;1;1;1;8
322;240,000000;239,972204;240,000000;50,000988;1;0;0;1;0;0;1;1;1;8
323;240,000000;240,048021;240,000000;49,997348;1;0;0;1;0;0;1;1;1;8
324;240,000000;239,964443;240,000000;50,000191;1;0;0;1;0;0;1;1;1;8
325;240,000000;240,114382;240,000000;49,997140;1;0;0;1;0;0;1;1;1;8
326;240,000000;240,039824;240,000000;50,001274;1;0;0;1;0;0;1;1;1;8
327;240,000000;240,043238;240,000000;49,998768;1;0;0;1;0;0;1;1;1;8
328;240,000000;239,828929;240,000000;50,001157;1;0;0;1;0;0;1;1;1;8
329;240,000000;239,944081;240,000000;50,002274;1;0;0;1;0;0;1;1;1;8
330;240,000000;239,991470;240,000000;50,000341;1;0;0;1;0;0;1;1;1;8
331;240,000000;239,948934;240,000000;50,000536;1;0;0;1;0;0;1;1;1;8
332;240,000000;240,056760;240,000000;49,997664;1;0;0;1;0;0;1;1;1;8
333;240,000000;240,098291;240,000000;50,002664;1;0;0;1;0;0;1;1;1;8
334;240,000000;240,016353;240,000000;50,000623;1;0;0;1;0;0;1;1;1;8
335;240,000000;240,051562;240,000000;49,996252;1;0;0;1;0;0;1;1;1;8
336;240,000000;239,973859;240,000000;49,996219;1;0;0;1;0;0;1;1;1;8
337;240,000000;239,807408;240,000000;50,000133;1;0;0;1;0;0;1;1;1;8
338;240,000000;240,070291;240,000000;50,001701;1;0;0;1;0;0;1;1;1;8
339;240,000000;240,051319;240,000000;50,002192;1;0;0;1;0;0;1;1;1;8
340;240,000000;239,950319;240,000000;49,997593;1;0;0;1;0;0;1;1;1;8
341;240,000000;240,067007;240,000000;50,000622;1;0;0;1;0;0;1;1;1;8
342;240,000000;240,023305;240,000000;49,998243;1;0;0;1;0;0;1;1;1;8
343;240,000000;239,927240;240,000000;50,003123;1;0;0;1;0;0;1;1;1;8
344;240,000000;239,921348;240,000000;50,000365;1;0;0;1;0;0;1;1;1;8
345;240,000000;240,038304;240,000000;50,001142;1;0;0;1;0;0;1;1;1;8
346;240,000000;239,974411;240,000000;50,000785;1;0;0;1;0;0;1;1;1;8
347;240,000000;239,838217;240,000000;49,999095;1;0;0;1;0;0;1;1;1;8
348;240,000000;239,983879;240,000000;50,001359;1;0;0;1;0;0;1;1;1;8
349;240,000000;240,050230;240,000000;50,003177;1;0;0;1;0;0;1;1;1;8
350;240,000000;240,092335;240,000000;49,998382;1;0;0;1;0;0;1;1;1;8
351;240,000000;239,979254;240,000000;49,998547;1;0;0;1;0;0;1;1;1;8
352;240,000000;240,008226;240,000000;50,001123;1;0;0;1;0;0;1;1;1;8
353;240,000000;240,038319;240,000000;49,999958;1;0;0;1;0;0;1;1;1;8
354;240,000000;240,024413;240,000000;50,001268;1;0;0;1;0;0;1;1;1;8
355;240,000000;240,089271;240,000000;49,999755;1;0;0;1;0;0;1;1;1;8
356;240,000000;240,038106;240,000000;49,998892;1;0;0;1;0;0;1;1;1;8
357;240,000000;240,063289;240,000000;49,999431;1;0;0;1;0;0;1;1;1;8
358;240,000000;240,055033;240,000000;49,996461;1;0;0;1;0;0;1;1;1;8
359;240,000000;240,021046;240,000000;49,998906;1;0;0;1;0;0;1;1;1;8
360;240,000000;239,956546;240,000000;50,001499;1;0;0;1;0;0;1;1;1;8
361;240,000000;240,083664;240,000000;50,003142;1;0;0;1;0;0;1;1;1;8
362;240,000000;239,969718;240,000000;50,001590;1;0;0;1;0;0;1;1;1;8
363;240,000000;240,084483;240,000000;49,998122;1;0;0;1;0;0;1;1;1;8
364;240,000000;240,057896;240,000000;49,999596;1;0;0;1;0;0;1;1;1;8
365;240,000000;240,111163;240,000000;49,998784;1;0;0;1;0;0;1;1;1;8
366;240,000000;240,043350;240,000000;50,002988;1;0;0;1;0;0;1;1;1;8
367;240,000000;240,006520;240,000000;50,001123;1;0;0;1;0;0;1;1;1;8
368;240,000000;240,021271;240,000000;50,003407;1;0;0;1;0;0;1;1;1;8
369;240,000000;240,076429;240,000000;50,000432;1;0;0;1;0;0;1;1;1;8
370;240,000000;239,903460;240,000000;50,000629;1;0;0;1;0;0;1;1;1;8
371;240,000000;240,009480;240,000000;50,000662;1;0;0;1;0;0;1;1;1;8
372;240,000000;239,967424;240,000000;49,998168;1;0;0;1;0;0;1;1;1;8
373;240,000000;240,042443;240,000000;50,000172;1;0;0;1;0;0;1;1;1;8
374;240,000000;240,021871;240,000000;50,001892;1;0;0;1;0;0;1;1;1;8
375;240,000000;240,007760;240,000000;50,003206;1;0;0;1;0;0;1;1;1;8
376;240,000000;239,967955;240,000000;50,002212;1;0;0;1;0;0;1;1;1;8
377;240,000000;240,071425;240,000000;50,002226;1;0;0;1;0;0;1;1;1;8
378;240,000000;239,988375;240,000000;49,999864;1;0;0;1;0;0;1;1;1;8
379;240,000000;239,922787;240,000000;50,000241;1;0;0;1;0;0;1;1;1;8
380;240,000000;240,032281;240,000000;49,999636;1;0;0;1;0;0;1;1;1;8
381;240,000000;240,059399;240,000000;50,001031;1;0;0;1;0;0;1;1;1;8
382;240,000000;239,964638;240,000000;50,000972;1;0;0;1;0;0;1;1;1;8
383;240,000000;240,102595;240,000000;49,997685;1;0;0;1;0;0;1;1;1;8
384;240,000000;239,974239;240,000000;50,000432;1;0;0;1;0;0;1;1;1;8
385;240,000000;239,991164;240,000000;50,000036;1;0;0;1;0;0;1;1;1;8
386;240,000000;239,998943;240,000000;49,999392;1;0;0;1;0;0;1;1;1;8
387;240,000000;240,029766;240,000000;49,997283;1;0;0;1;0;0;1;1;1;8
388;240,000000;240,041509;240,000000;50,001279;1;0;0;1;0;0;1;1;1;8
389;240,000000;240,001581;240,000000;50,000980;1;0;0;1;0;0;1;1;1;8
390;240,000000;240,031632;240,000000;50,000679;1;0;0;1;0;0;1;1;1;8
391;240,000000;240,038261;240,000000;50,000629;1;0;0;1;0;0;1;1;1;8
392;240,000000;239,969144;240,000000;49,996971;1;0;0;1;0;0;1;1;1;8
393;240,000000;240,032284;240,000000;50,002287;1;0;0;1;0;0;1;1;1;8
394;240,000000;240,028209;240,000000;50,001133;1;0;0;1;0;0;1;1;1;8
395;240,000000;239,990364;240,000000;50,000801;1;0;0;1;0;0;1;1;1;8
396;240,000000;240,070429;240,000000;49,999613;1;0;0;1;0;0;1;1;1;8
397;240,000000;240,027390;240,000000;50,000176;1;0;0;1;0;0;1;1;1;8
398;240,000000;239,968077;240,000000;49,998379;1;0;0;1;0;0;1;1;1;8
399;240,000000;239,972769;240,000000;50,002389;1;0;0;1;0;0;1;1;1;8
400;240,000000;240,021094;240,000000;49,999807;1;0;0;1;0;0;1;1;1;8
401;240,000000;239,990136;240,000000;50,000734;1;0;0;1;0;0;1;1;1;8
402;240,000000;239,978722;240,000000;49,999588;1;0;0;1;0;0;1;1;1;8
403;240,000000;239,928466;240,000000;50,001596;1;0;0;1;0;0;1;1;1;8
404;240,000000;240,121095;240,000000;49,997999;1;0;0;1;0;0;1;1;1;8
405;240,000000;239,936960;240,000000;49,997758;1;0;0;1;0;0;1;1;1;8
406;240,000000;240,017089;240,000000;50,002036;1;0;0;1;0;0;1;1;1;8
407;240,000000;239,917698;240,000000;50,000078;1;0;0;1;0;0;1;1;1;8
408;240,000000;239,858821;240,000000;50,002668;1;0;0;1;0;0;1;1;1;8
409;240,000000;240,127423;240,000000;49,996732;1;0;0;1;0;0;1;1;1;8
410;240,000000;239,945899;240,000000;50,000556;1;0;0;1;0;0;1;1;1;8
411;240,000000;240,082084;240,000000;49,999261;1;0;0;1;0;0;1;1;1;8
412;240,000000;239,946505;240,000000;49,999410;1;0;0;1;0;0;1;1;1;8
413;240,000000;239,935884;240,000000;49,999835;1;0;0;1;0;0;1;1;1;8
414;240,000000;239,994378;240,000000;50,001639;1;0;0;1;0;0;1;1;1;8
415;240,000000;239,990705;240,000000;50,000116;1;0;0;1;0;0;1;1;1;8
416;240,000000;239,911491;240,000000;49,998921;1;0;0;1;0;0;1;1;1;8
417;240,000000;239,879529;240,000000;50,002734;1;0;0;1;0;0;1;1;1;8
418;240,000000;239,961330;240,000000;49,999140;1;0;0;1;0;0;1;1;1;8
419;240,000000;239,991525;240,000000;49,998292;1;0;0;1;0;0;1;1;1;8
420;240,000000;239,959845;240,000000;50,000414;1;0;0;1;0;0;1;1;1;8
