# YHDA_VERSION=0.6.0
# TEST_SERVICE=SFK
# PLANT_TYPE=HES
# STEP_ID=PFK_ON_LOAD_DOWN
# STEP_NAME=PFK devrede — yük atma testi
# TESIS_ADI=YHDA Örnek HES SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=190.0
# SFK_MAX_MW=240.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
time_s;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
302;211,000000;211,024987;211,000000;50,001237;1;1;0;1;0;0;1;1;0;8
303;211,000000;210,972109;211,000000;49,997482;1;1;0;1;0;0;1;1;0;8
304;211,000000;210,923207;211,000000;49,999505;1;1;0;1;0;0;1;1;0;8
305;211,000000;211,053388;211,000000;49,999657;1;1;0;1;0;0;1;1;0;8
306;211,000000;210,956888;211,000000;49,999699;1;1;0;1;0;0;1;1;0;8
307;211,000000;210,954065;211,000000;50,001134;1;1;0;1;0;0;1;1;0;8
308;211,000000;211,073125;211,000000;49,997981;1;1;0;1;0;0;1;1;0;8
309;211,000000;211,053760;211,000000;49,999913;1;1;0;1;0;0;1;1;0;8
310;211,000000;211,010301;211,000000;50,001512;1;1;0;1;0;0;1;1;0;8
311;211,000000;211,015361;211,000000;49,997952;1;1;0;1;0;0;1;1;0;8
312;211,000000;211,064100;211,000000;49,999771;1;1;0;1;0;0;1;1;0;8
313;211,000000;211,059941;211,000000;50,000010;1;1;0;1;0;0;1;1;0;8
314;211,000000;211,040445;211,000000;49,996821;1;1;0;1;0;0;1;1;0;8
315;211,000000;211,054135;211,000000;49,998261;1;1;0;1;0;0;1;1;0;8
316;211,000000;211,085233;211,000000;49,997826;1;1;0;1;0;0;1;1;0;8
317;211,000000;210,925611;211,000000;49,999958;1;1;0;1;0;0;1;1;0;8
318;211,000000;211,029279;211,000000;50,002394;1;1;0;1;0;0;1;1;0;8
319;211,000000;211,026394;211,000000;50,000455;1;1;0;1;0;0;1;1;0;8
320;211,000000;210,936027;211,000000;49,999427;1;1;0;1;0;0;1;1;0;8
321;211,000000;210,925168;211,000000;50,003391;1;1;0;1;0;0;1;1;0;8
322;211,000000;211,071213;211,000000;49,999742;1;1;0;1;0;0;1;1;0;8
323;211,000000;211,008757;211,000000;49,998811;1;1;0;1;0;0;1;1;0;8
324;211,000000;211,000814;211,000000;50,001139;1;1;0;1;0;0;1;1;0;8
325;211,000000;210,968738;211,000000;50,001233;1;1;0;1;0;0;1;1;0;8
326;211,000000;210,991629;211,000000;49,998270;1;1;0;1;0;0;1;1;0;8
327;211,000000;210,966355;211,000000;49,998853;1;1;0;1;0;0;1;1;0;8
328;211,000000;211,040483;211,000000;50,000520;1;1;0;1;0;0;1;1;0;8
329;211,000000;211,067840;211,000000;49,998124;1;1;0;1;0;0;1;1;0;8
330;211,000000;211,031352;211,000000;50,000335;1;1;0;1;0;0;1;1;0;8
331;211,000000;210,910544;211,000000;50,001618;1;1;0;1;0;0;1;1;0;8
332;211,000000;211,055823;211,000000;50,001083;1;1;0;1;0;0;1;1;0;8
333;211,000000;211,054787;211,000000;49,997723;1;1;0;1;0;0;1;1;0;8
334;211,000000;210,939975;211,000000;50,001437;1;1;0;1;0;0;1;1;0;8
335;211,000000;211,046574;211,000000;49,999027;1;1;0;1;0;0;1;1;0;8
336;211,000000;211,032958;211,000000;49,999042;1;1;0;1;0;0;1;1;0;8
337;211,000000;211,175843;211,000000;49,999387;1;1;0;1;0;0;1;1;0;8
338;211,000000;211,090429;211,000000;50,000690;1;1;0;1;0;0;1;1;0;8
339;211,000000;210,870677;211,000000;49,997870;1;1;0;1;0;0;1;1;0;8
340;211,000000;211,083158;211,000000;49,999607;1;1;0;1;0;0;1;1;0;8
341;211,000000;211,021603;211,000000;50,000637;1;1;0;1;0;0;1;1;0;8
342;211,000000;211,004515;211,000000;50,000902;1;1;0;1;0;0;1;1;0;8
343;211,000000;210,967759;211,000000;50,000314;1;1;0;1;0;0;1;1;0;8
344;211,000000;210,954499;211,000000;50,001821;1;1;0;1;0;0;1;1;0;8
345;211,000000;211,029947;211,000000;50,000244;1;1;0;1;0;0;1;1;0;8
346;211,000000;210,963824;211,000000;49,997841;1;1;0;1;0;0;1;1;0;8
347;211,000000;211,016609;211,000000;49,995783;1;1;0;1;0;0;1;1;0;8
348;211,000000;210,974340;211,000000;50,000103;1;1;0;1;0;0;1;1;0;8
349;211,000000;210,994298;211,000000;50,002621;1;1;0;1;0;0;1;1;0;8
350;211,000000;210,822572;211,000000;50,000723;1;1;0;1;0;0;1;1;0;8
351;211,000000;211,098411;211,000000;49,998865;1;1;0;1;0;0;1;1;0;8
352;211,000000;210,948590;211,000000;50,001119;1;1;0;1;0;0;1;1;0;8
353;211,000000;211,032246;211,000000;50,002902;1;1;0;1;0;0;1;1;0;8
354;211,000000;211,006096;211,000000;50,002332;1;1;0;1;0;0;1;1;0;8
355;211,000000;211,071402;211,000000;49,999708;1;1;0;1;0;0;1;1;0;8
356;211,000000;210,973046;211,000000;49,998080;1;1;0;1;0;0;1;1;0;8
357;211,000000;211,002982;211,000000;49,997918;1;1;0;1;0;0;1;1;0;8
358;211,000000;211,001885;211,000000;50,001541;1;1;0;1;0;0;1;1;0;8
359;211,000000;211,013726;211,000000;49,998910;1;1;0;1;0;0;1;1;0;8
360;211,000000;211,024885;211,000000;50,001789;1;1;0;1;0;0;1;1;0;8
361;211,000000;210,945025;211,000000;49,996987;1;1;0;1;0;0;1;1;0;8
362;211,000000;210,966200;211,000000;50,002047;1;1;0;1;0;0;1;1;0;8
363;211,000000;211,065211;211,000000;49,997650;1;1;0;1;0;0;1;1;0;8
364;211,000000;211,065862;211,000000;49,997311;1;1;0;1;0;0;1;1;0;8
365;211,000000;211,122388;211,000000;49,998624;1;1;0;1;0;0;1;1;0;8
366;211,000000;210,948440;211,000000;50,000510;1;1;0;1;0;0;1;1;0;8
367;211,000000;211,058990;211,000000;49,999766;1;1;0;1;0;0;1;1;0;8
368;211,000000;210,996232;211,000000;50,001484;1;1;0;1;0;0;1;1;0;8
369;211,000000;210,939771;211,000000;49,998608;1;1;0;1;0;0;1;1;0;8
370;211,000000;210,840790;211,000000;49,998018;1;1;0;1;0;0;1;1;0;8
371;211,000000;210,998433;211,000000;50,001901;1;1;0;1;0;0;1;1;0;8
372;211,000000;211,008290;211,000000;49,997114;1;1;0;1;0;0;1;1;0;8
373;211,000000;210,992581;211,000000;49,996722;1;1;0;1;0;0;1;1;0;8
374;211,000000;210,984288;211,000000;50,000179;1;1;0;1;0;0;1;1;0;8
375;211,000000;211,075937;211,000000;49,999222;1;1;0;1;0;0;1;1;0;8
376;211,000000;211,010127;211,000000;49,998034;1;1;0;1;0;0;1;1;0;8
377;211,000000;211,004773;211,000000;50,001737;1;1;0;1;0;0;1;1;0;8
378;211,000000;211,070668;211,000000;50,000275;1;1;0;1;0;0;1;1;0;8
379;211,000000;210,917419;211,000000;50,000913;1;1;0;1;0;0;1;1;0;8
380;211,000000;211,006412;211,000000;50,002692;1;1;0;1;0;0;1;1;0;8
381;211,000000;211,013395;211,000000;50,003790;1;1;0;1;0;0;1;1;0;8
382;211,000000;211,031825;211,000000;49,999654;1;1;0;1;0;0;1;1;0;8
383;211,000000;210,980151;211,000000;50,000138;1;1;0;1;0;0;1;1;0;8
384;211,000000;210,986812;211,000000;49,999013;1;1;0;1;0;0;1;1;0;8
385;211,000000;210,968181;211,000000;49,998423;1;1;0;1;0;0;1;1;0;8
386;211,000000;211,183222;211,000000;49,998994;1;1;0;1;0;0;1;1;0;8
387;211,000000;210,968017;211,000000;49,998256;1;1;0;1;0;0;1;1;0;8
388;211,000000;210,888534;211,000000;50,001243;1;1;0;1;0;0;1;1;0;8
389;211,000000;210,958038;211,000000;50,001549;1;1;0;1;0;0;1;1;0;8
390;211,000000;210,946446;211,000000;50,002370;1;1;0;1;0;0;1;1;0;8
391;211,000000;211,024758;211,000000;50,001131;1;1;0;1;0;0;1;1;0;8
392;211,000000;211,090163;211,000000;50,002021;1;1;0;1;0;0;1;1;0;8
393;211,000000;211,021962;211,000000;50,002546;1;1;0;1;0;0;1;1;0;8
394;211,000000;210,955582;211,000000;50,000892;1;1;0;1;0;0;1;1;0;8
395;211,000000;211,023285;211,000000;49,998480;1;1;0;1;0;0;1;1;0;8
396;211,000000;211,045086;211,000000;50,003178;1;1;0;1;0;0;1;1;0;8
397;211,000000;211,164419;211,000000;50,000370;1;1;0;1;0;0;1;1;0;8
398;211,000000;210,986205;211,000000;50,000838;1;1;0;1;0;0;1;1;0;8
399;211,000000;210,970202;211,000000;50,002480;1;1;0;1;0;0;1;1;0;8
400;211,000000;210,977528;211,000000;50,000364;1;1;0;1;0;0;1;1;0;8
401;211,000000;210,908846;211,000000;49,999687;1;1;0;1;0;0;1;1;0;8
402;211,000000;211,009413;211,000000;49,998599;1;1;0;1;0;0;1;1;0;8
403;211,000000;210,941627;211,000000;50,001947;1;1;0;1;0;0;1;1;0;8
404;211,000000;210,956162;211,000000;49,999871;1;1;0;1;0;0;1;1;0;8
405;211,000000;210,945206;211,000000;50,000429;1;1;0;1;0;0;1;1;0;8
406;211,000000;210,922939;211,000000;50,001662;1;1;0;1;0;0;1;1;0;8
407;211,000000;210,947090;211,000000;50,001268;1;1;0;1;0;0;1;1;0;8
408;211,000000;210,984303;211,000000;49,999126;1;1;0;1;0;0;1;1;0;8
409;211,000000;211,017305;211,000000;49,999147;1;1;0;1;0;0;1;1;0;8
410;211,000000;211,047705;211,000000;49,998536;1;1;0;1;0;0;1;1;0;8
411;211,000000;210,993087;211,000000;49,997842;1;1;0;1;0;0;1;1;0;8
412;211,000000;210,943504;211,000000;49,999754;1;1;0;1;0;0;1;1;0;8
413;211,000000;211,020975;211,000000;50,002002;1;1;0;1;0;0;1;1;0;8
414;211,000000;210,989364;211,000000;49,997927;1;1;0;1;0;0;1;1;0;8
415;211,000000;210,978022;211,000000;49,998312;1;1;0;1;0;0;1;1;0;8
416;211,000000;211,013140;211,000000;50,002670;1;1;0;1;0;0;1;1;0;8
417;211,000000;210,926439;211,000000;50,001207;1;1;0;1;0;0;1;1;0;8
418;211,000000;211,016522;211,000000;49,998724;1;1;0;1;0;0;1;1;0;8
419;211,000000;210,919958;211,000000;49,998989;1;1;0;1;0;0;1;1;0;8
420;211,000000;210,961119;211,000000;50,001011;1;1;0;1;0;0;1;1;0;8
