# YHDA_VERSION=0.6.0
# TEST_SERVICE=RGDH
# PLANT_TYPE=EDUEDT
# STEP_ID=CHARGE_OE_MAX
# STEP_NAME=Sistemden enerji çekerken — aşırı ikaz maksimum
# TESIS_ADI=YHDA Örnek Depolamalı GES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=60
# AUX_SOURCE_PNOM_MW=100
# ONLINE_TOTAL_MW=160
# MAX_ACCESSIBLE_POWER_MW=90
# Q_REQUIRED_OE_MVAR=40
# Q_REQUIRED_UE_MVAR=-40
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# TOTAL_UNIT_COUNT=2
# ONLINE_UNIT_COUNT=2
# STEP_Q_TARGET_MVAR=40
# STEP_PSET_MW=-90
time_s;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar;soc_pct;stored_energy_mwh
239;154,012863;154,000000;-90,046870;40,114471;0;10,028618;-90,046870;30,085853;67,989056;135,978112
240;154,017429;154,000000;-90,033251;40,028817;0;10,007204;-90,033251;30,021613;68,001108;136,002217
241;153,989588;154,000000;-89,999733;40,014536;0;10,003634;-89,999733;30,010902;68,012491;136,024982
242;154,018338;154,000000;-90,008191;40,115694;0;10,028924;-90,008191;30,086771;68,025275;136,050551
243;154,037143;154,000000;-89,969423;40,107887;0;10,026972;-89,969423;30,080915;68,036468;136,072936
244;153,979701;154,000000;-89,992477;39,976274;0;9,994069;-89,992477;29,982206;68,049745;136,099490
245;154,010161;154,000000;-89,999512;40,034879;0;10,008720;-89,999512;30,026159;68,062483;136,124967
246;154,038329;154,000000;-90,047917;39,886754;0;9,971688;-90,047917;29,915065;68,076637;136,153274
247;154,013088;154,000000;-90,010940;40,097952;0;10,024488;-90,010940;30,073464;68,087875;136,175751
248;154,026643;154,000000;-90,034575;40,039942;0;10,009985;-90,034575;30,029956;68,101191;136,202382
249;153,964909;154,000000;-89,970440;39,938740;0;9,984685;-89,970440;29,954055;68,111478;136,222955
250;154,037693;154,000000;-89,923448;40,043539;0;10,010885;-89,923448;30,032654;68,122342;136,244684
251;154,023926;154,000000;-89,997785;40,009684;0;10,002421;-89,997785;30,007263;68,137423;136,274846
252;153,969006;154,000000;-90,036986;39,748999;0;9,937250;-90,036986;29,811749;68,151295;136,302589
253;154,016997;154,000000;-90,000009;40,075571;0;10,018893;-90,000009;30,056678;68,162500;136,325001
254;154,006069;154,000000;-90,004256;39,919930;0;9,979983;-90,004256;29,939948;68,175150;136,350300
255;153,990376;154,000000;-89,995540;39,992517;0;9,998129;-89,995540;29,994388;68,187342;136,374684
256;153,953332;154,000000;-89,905022;40,075015;0;10,018754;-89,905022;30,056262;68,196623;136,393246
257;154,018736;154,000000;-90,040786;39,873140;0;9,968285;-90,040786;29,904855;68,213956;136,427912
258;153,962801;154,000000;-90,045121;40,064134;0;10,016034;-90,045121;30,048101;68,226617;136,453234
259;154,020963;154,000000;-89,969462;40,145600;0;10,036400;-89,969462;30,109200;68,236401;136,472803
260;153,995871;154,000000;-90,064648;40,065774;0;10,016443;-90,064648;30,049330;68,252334;136,504669
261;153,988240;154,000000;-89,954094;39,999460;0;9,999865;-89,954094;29,999595;68,260836;136,521672
262;153,972409;154,000000;-90,004380;40,087385;0;10,021846;-90,004380;30,065539;68,275159;136,550319
263;153,973758;154,000000;-90,033333;40,190560;0;10,047640;-90,033333;30,142920;68,288718;136,577435
264;153,973180;154,000000;-90,116616;40,119826;0;10,029957;-90,116616;30,089870;68,304276;136,608552
265;153,999312;154,000000;-89,965944;40,044248;0;10,011062;-89,965944;30,033186;68,311247;136,622493
266;154,001155;154,000000;-89,984287;40,078562;0;10,019640;-89,984287;30,058921;68,324419;136,648839
267;153,976362;154,000000;-90,057926;39,942974;0;9,985743;-90,057926;29,957230;68,339648;136,679296
268;153,996760;154,000000;-89,972613;39,790567;0;9,947642;-89,972613;29,842925;68,348981;136,697961
269;153,983753;154,000000;-89,990091;39,986719;0;9,996680;-89,990091;29,990039;68,362130;136,724260
270;153,974751;154,000000;-89,979930;40,117461;0;10,029365;-89,979930;30,088095;68,374247;136,748495
271;153,944989;154,000000;-90,011761;39,948655;0;9,987164;-90,011761;29,961492;68,387943;136,775885
272;154,010385;154,000000;-90,061841;40,039367;0;10,009842;-90,061841;30,029525;68,402336;136,804672
273;153,967089;154,000000;-89,948890;40,044383;0;10,011096;-89,948890;30,033287;68,410562;136,821124
274;153,971570;154,000000;-89,915370;39,931671;0;9,982918;-89,915370;29,948753;68,421779;136,843559
275;154,017118;154,000000;-90,053593;39,940887;0;9,985222;-90,053593;29,955665;68,439547;136,879094
276;153,965766;154,000000;-89,938317;40,051943;0;10,012986;-89,938317;30,038957;68,447635;136,895271
277;153,985970;154,000000;-89,989538;39,975309;0;9,993827;-89,989538;29,981482;68,462097;136,924195
278;153,965243;154,000000;-90,087934;39,824048;0;9,956012;-90,087934;29,868036;68,478395;136,956790
279;153,990780;154,000000;-90,010287;40,019863;0;10,004966;-90,010287;30,014897;68,487899;136,975797
280;153,986774;154,000000;-90,030007;40,067799;0;10,016950;-90,030007;30,050849;68,501167;137,002334
281;153,947942;154,000000;-89,976218;39,955461;0;9,988865;-89,976218;29,966596;68,511572;137,023144
282;153,939303;154,000000;-90,011045;39,890745;0;9,972686;-90,011045;29,918058;68,525433;137,050865
283;153,985046;154,000000;-90,071998;39,942394;0;9,985598;-90,071998;29,956795;68,540330;137,080660
284;153,970294;154,000000;-90,108194;40,150351;0;10,037588;-90,108194;30,112763;68,554268;137,108535
285;153,966461;154,000000;-90,000923;40,305265;0;10,076316;-90,000923;30,228949;68,562537;137,125073
286;153,958842;154,000000;-90,039939;40,089557;0;10,022389;-90,039939;30,067168;68,576586;137,153173
287;153,971176;154,000000;-90,104432;39,981558;0;9,995390;-90,104432;29,986169;68,591663;137,183326
288;153,933995;154,000000;-89,959126;39,972814;0;9,993204;-89,959126;29,979611;68,598365;137,196730
289;153,975044;154,000000;-90,015929;40,207147;0;10,051787;-90,015929;30,155360;68,613139;137,226279
290;153,956333;154,000000;-89,962783;39,984603;0;9,996151;-89,962783;29,988452;68,623501;137,247002
291;153,986643;154,000000;-90,009184;39,884916;0;9,971229;-90,009184;29,913687;68,637871;137,275742
292;153,978590;154,000000;-90,004844;39,960654;0;9,990164;-90,004844;29,970491;68,650196;137,300393
293;153,949093;154,000000;-90,001018;39,864148;0;9,966037;-90,001018;29,898111;68,662541;137,325083
294;153,922284;154,000000;-90,052646;40,056150;0;10,014037;-90,052646;30,042112;68,677150;137,354299
295;153,975089;154,000000;-89,982215;39,955715;0;9,988929;-89,982215;29,966787;68,686771;137,373543
296;153,969221;154,000000;-90,089248;40,026143;0;10,006536;-90,089248;30,019607;68,703669;137,407338
297;153,948563;154,000000;-90,078067;40,093486;0;10,023372;-90,078067;30,070115;68,715720;137,431440
298;153,927131;154,000000;-90,002268;39,961318;0;9,990329;-90,002268;29,970988;68,725094;137,450188
299;153,977934;154,000000;-89,962703;40,116851;0;10,029213;-89,962703;30,087639;68,735951;137,471902
300;153,953890;154,000000;-90,056975;39,909660;0;9,977415;-90,056975;29,932245;68,752374;137,504748
301;153,960832;154,000000;-89,925948;40,083557;0;10,020889;-89,925948;30,062668;68,759404;137,518808
302;153,939704;154,000000;-89,983765;40,039382;0;10,009846;-89,983765;30,029537;68,774319;137,548638
303;153,949637;154,000000;-90,034895;40,076724;0;10,019181;-90,034895;30,057543;68,788968;137,577937
304;153,981448;154,000000;-90,056970;39,951572;0;9,987893;-90,056970;29,963679;68,802405;137,604811
305;153,929162;154,000000;-90,022706;39,900504;0;9,975126;-90,022706;29,925378;68,813462;137,626924
306;153,942512;154,000000;-89,996513;40,083363;0;10,020841;-89,996513;30,062522;68,824852;137,649704
307;153,941638;154,000000;-90,006066;39,926952;0;9,981738;-90,006066;29,945214;68,837759;137,675517
308;153,939976;154,000000;-90,007567;39,984752;0;9,996188;-90,007567;29,988564;68,850324;137,700647
309;153,915991;154,000000;-89,989842;40,000502;0;10,000126;-89,989842;30,000377;68,862064;137,724128
310;153,935322;154,000000;-89,908139;40,152092;0;10,038023;-89,908139;30,114069;68,871045;137,742090
311;153,942766;154,000000;-89,967792;40,121329;0;10,030332;-89,967792;30,090996;68,886109;137,772218
312;153,917404;154,000000;-90,064313;40,063066;0;10,015766;-90,064313;30,047299;68,902787;137,805574
313;153,950615;154,000000;-90,072585;39,978419;0;9,994605;-90,072585;29,983814;68,915655;137,831311
314;153,933938;154,000000;-90,047979;39,968789;0;9,992197;-90,047979;29,976592;68,927092;137,854185
315;153,950277;154,000000;-89,946495;40,064583;0;10,016146;-89,946495;30,048437;68,935159;137,870318
316;153,957996;154,000000;-89,968863;40,055576;0;10,013894;-89,968863;30,041682;68,948633;137,897267
317;153,951758;154,000000;-89,982924;39,970644;0;9,992661;-89,982924;29,977983;68,961748;137,923496
318;153,926460;154,000000;-89,962623;39,930124;0;9,982531;-89,962623;29,947593;68,973349;137,946698
319;153,953756;154,000000;-90,045676;39,771731;0;9,942933;-90,045676;29,828799;68,989524;137,979047
320;153,950587;154,000000;-89,983293;39,959261;0;9,989815;-89,983293;29,969445;68,999257;137,998515
321;153,980885;154,000000;-89,991327;40,147492;0;10,036873;-89,991327;30,110619;69,012113;138,024227
322;153,920851;154,000000;-89,910526;40,037249;0;10,009312;-89,910526;30,027937;69,020999;138,041997
323;153,912137;154,000000;-89,894341;39,945233;0;9,986308;-89,894341;29,958925;69,032760;138,065520
324;153,973223;154,000000;-89,994456;40,090522;0;10,022631;-89,994456;30,067892;69,049751;138,099501
325;153,944059;154,000000;-90,040565;40,189210;0;10,047303;-90,040565;30,141908;69,064331;138,128662
326;153,912320;154,000000;-90,004949;39,923003;0;9,980751;-90,004949;29,942253;69,075224;138,150448
327;153,961616;154,000000;-90,023953;39,883038;0;9,970759;-90,023953;29,912278;69,088588;138,177176
328;153,914636;154,000000;-89,942304;39,917493;0;9,979373;-89,942304;29,938119;69,097372;138,194743
329;153,944845;154,000000;-89,963251;39,983916;0;9,995979;-89,963251;29,987937;69,110821;138,221642
330;153,942322;154,000000;-90,032073;40,113371;0;10,028343;-90,032073;30,085028;69,126470;138,252940
331;153,933250;154,000000;-90,010831;39,950943;0;9,987736;-90,010831;29,963207;69,137998;138,275996
332;153,912473;154,000000;-90,005180;40,026135;0;10,006534;-90,005180;30,019602;69,150239;138,300478
333;153,936387;154,000000;-89,978386;39,841967;0;9,960492;-89,978386;29,881476;69,161500;138,323001
334;153,942768;154,000000;-89,880672;39,988658;0;9,997164;-89,880672;29,991493;69,169465;138,338929
335;153,876679;154,000000;-89,997110;39,922539;0;9,980635;-89,997110;29,941905;69,187366;138,374731
336;153,925161;154,000000;-89,941844;40,001389;0;10,000347;-89,941844;30,001042;69,197286;138,394572
337;153,909177;154,000000;-89,973106;39,961696;0;9,990424;-89,973106;29,971272;69,211241;138,422482
338;153,933403;154,000000;-89,923478;39,959832;0;9,989958;-89,923478;29,969874;69,221408;138,442815
339;153,896237;154,000000;-89,982049;39,944937;0;9,986234;-89,982049;29,958703;69,236655;138,473310
340;153,917120;154,000000;-89,950318;39,935109;0;9,983777;-89,950318;29,951332;69,247654;138,495308
341;153,915157;154,000000;-90,081124;40,128757;0;10,032189;-90,081124;30,096568;69,266342;138,532684
342;153,903606;154,000000;-90,013285;39,865947;0;9,966487;-90,013285;29,899460;69,275631;138,551262
343;153,936567;154,000000;-90,016545;39,993458;0;9,998364;-90,016545;29,995093;69,288288;138,576576
344;153,944089;154,000000;-89,945347;39,847928;0;9,961982;-89,945347;29,885946;69,297389;138,594778
345;153,890785;154,000000;-89,982278;40,009989;0;10,002497;-89,982278;30,007492;69,311651;138,623302
346;153,977797;154,000000;-89,972724;40,062585;0;10,015646;-89,972724;30,046939;69,323689;138,647378
347;153,905596;154,000000;-89,966137;40,067944;0;10,016986;-89,966137;30,050958;69,335868;138,671736
348;153,927252;154,000000;-90,054152;39,931794;0;9,982948;-90,054152;29,948845;69,352617;138,705235
349;153,904920;154,000000;-89,982051;39,990674;0;9,997668;-89,982051;29,993005;69,361630;138,723260
350;153,932298;154,000000;-90,000370;39,855477;0;9,963869;-90,000370;29,891608;69,375018;138,750036
351;153,976727;154,000000;-89,987071;40,251515;0;10,062879;-89,987071;30,188636;69,386870;138,773739
352;153,936222;154,000000;-90,054475;40,119964;0;10,029991;-90,054475;30,089973;69,402663;138,805326
353;153,949008;154,000000;-89,967500;40,004045;0;10,001011;-89,967500;30,003033;69,410907;138,821813
354;153,885599;154,000000;-89,919220;40,040725;0;10,010181;-89,919220;30,030544;69,421028;138,842057
355;153,940481;154,000000;-89,878797;40,059248;0;10,014812;-89,878797;30,044436;69,431524;138,863048
356;153,934941;154,000000;-90,002301;40,087361;0;10,021840;-90,002301;30,065521;69,450114;138,900228
357;153,936398;154,000000;-90,081479;40,049317;0;10,012329;-90,081479;30,036988;69,466540;138,933080
358;153,961128;154,000000;-90,036882;39,943462;0;9,985865;-90,036882;29,957596;69,476834;138,953668
359;153,878838;154,000000;-89,999647;39,958730;0;9,989682;-89,999647;29,969047;69,487482;138,974965
360;153,924311;154,000000;-90,083059;40,108479;0;10,027120;-90,083059;30,081359;69,504153;139,008306
361;153,897948;154,000000;-90,049246;39,887435;0;9,971859;-90,049246;29,915577;69,514969;139,029938
362;153,920925;154,000000;-90,029355;40,151269;0;10,037817;-90,029355;30,113452;69,526476;139,052952
363;153,918952;154,000000;-90,002795;40,031769;0;10,007942;-90,002795;30,023827;69,537641;139,075282
364;153,940708;154,000000;-90,024999;39,882438;0;9,970609;-90,024999;29,911828;69,551264;139,102528
365;153,900603;154,000000;-89,906985;40,026780;0;10,006695;-89,906985;30,020085;69,557785;139,115569
366;153,896275;154,000000;-90,058425;39,943570;0;9,985893;-90,058425;29,957678;69,577970;139,155940
367;153,906503;154,000000;-90,018802;40,015181;0;10,003795;-90,018802;30,011385;69,588458;139,176917
368;153,918794;154,000000;-89,920403;39,958915;0;9,989729;-89,920403;29,969186;69,595932;139,191863
369;153,935248;154,000000;-89,920357;40,154672;0;10,038668;-89,920357;30,116004;69,608418;139,216837
370;153,942938;154,000000;-90,009728;39,860693;0;9,965173;-90,009728;29,895520;69,625500;139,251000
371;153,914854;154,000000;-90,096125;40,199783;0;10,049946;-90,096125;30,149837;69,642453;139,284906
372;153,952074;154,000000;-90,011674;39,987517;0;9,996879;-90,011674;29,990637;69,650603;139,301206
373;153,915078;154,000000;-90,013156;40,037515;0;10,009379;-90,013156;30,028137;69,663182;139,326363
374;153,919777;154,000000;-90,054678;40,037579;0;10,009395;-90,054678;30,028184;69,677840;139,355680
375;153,947230;154,000000;-89,919226;39,963128;0;9,990782;-89,919226;29,972346;69,683293;139,366586
376;153,915987;154,000000;-90,042444;40,063037;0;10,015759;-90,042444;30,047278;69,702217;139,404433
377;153,958882;154,000000;-90,040437;39,950055;0;9,987514;-90,040437;29,962541;69,714617;139,429235
378;153,899833;154,000000;-90,016587;40,208039;0;10,052010;-90,016587;30,156029;69,725871;139,451742
379;153,878048;154,000000;-90,001585;40,045053;0;10,011263;-90,001585;30,033790;69,737583;139,475167
380;153,952995;154,000000;-89,972327;39,995640;0;9,998910;-89,972327;29,996730;69,748539;139,497079
381;153,924712;154,000000;-89,959862;40,040712;0;10,010178;-89,959862;30,030534;69,760376;139,520752
382;153,910491;154,000000;-90,000764;39,919259;0;9,979815;-90,000764;29,939444;69,775041;139,550081
383;153,918806;154,000000;-89,938227;39,973053;0;9,993263;-89,938227;29,979790;69,784214;139,568428
384;153,938737;154,000000;-89,999247;40,016744;0;10,004186;-89,999247;30,012558;69,799960;139,599920
385;153,939490;154,000000;-89,911656;40,105210;0;10,026303;-89,911656;30,078908;69,807776;139,615552
386;153,934008;154,000000;-90,026669;39,969585;0;9,992396;-90,026669;29,977189;69,826430;139,652859
387;153,925424;154,000000;-89,911410;40,069559;0;10,017390;-89,911410;30,052169;69,832738;139,665477
388;153,953715;154,000000;-89,998327;40,010647;0;10,002662;-89,998327;30,007985;69,849910;139,699820
389;153,959702;154,000000;-89,915407;40,088942;0;10,022235;-89,915407;30,066706;69,857930;139,715859
390;153,908310;154,000000;-90,115806;40,073956;0;10,018489;-90,115806;30,055467;69,881273;139,762546
391;153,924493;154,000000;-90,038311;40,074521;0;10,018630;-90,038311;30,055891;69,889581;139,779161
392;153,963910;154,000000;-90,032041;39,901722;0;9,975431;-90,032041;29,926292;69,901744;139,803489
393;153,914019;154,000000;-89,956417;39,941907;0;9,985477;-89,956417;29,956430;69,910121;139,820242
394;153,916451;154,000000;-90,093904;39,935477;0;9,983869;-90,093904;29,951608;69,930139;139,860277
395;153,957627;154,000000;-89,952678;39,873306;0;9,968326;-89,952678;29,904979;69,934904;139,869808
396;153,878682;154,000000;-90,051203;39,977428;0;9,994357;-90,051203;29,983071;69,952816;139,905632
397;153,921024;154,000000;-89,995818;39,989661;0;9,997415;-89,995818;29,992246;69,962269;139,924539
398;153,931497;154,000000;-89,952170;39,905084;0;9,976271;-89,952170;29,928813;69,972356;139,944712
399;153,898698;154,000000;-89,996902;40,040869;0;10,010217;-89,996902;30,030652;69,987328;139,974657
400;153,943448;154,000000;-89,934063;39,912111;0;9,978028;-89,934063;29,934084;69,996337;139,992674
401;153,905749;154,000000;-89,996028;40,002161;0;10,000540;-89,996028;30,001621;70,012279;140,024558
402;153,890568;154,000000;-89,957323;39,899474;0;9,974868;-89,957323;29,924605;70,022617;140,045234
403;153,943284;154,000000;-90,002851;40,102182;0;10,025546;-90,002851;30,076637;70,037660;140,075319
404;153,944277;154,000000;-90,019595;39,969295;0;9,992324;-90,019595;29,976971;70,051100;140,102199
405;153,958338;154,000000;-89,871259;40,077638;0;10,019410;-89,871259;30,058229;70,055258;140,110517
406;153,947857;154,000000;-89,978255;39,978137;0;9,994534;-89,978255;29,983603;70,073774;140,147548
407;153,916946;154,000000;-89,872950;39,846709;0;9,961677;-89,872950;29,885032;70,080318;140,160636
408;153,916014;154,000000;-90,075861;39,943870;0;9,985967;-90,075861;29,957902;70,104299;140,208598
409;153,916446;154,000000;-90,042513;40,136253;0;10,034063;-90,042513;30,102190;70,114915;140,229830
410;153,911835;154,000000;-89,990871;39,886568;0;9,971642;-89,990871;29,914926;70,124480;140,248960
411;153,958402;154,000000;-90,027016;39,812245;0;9,953061;-90,027016;29,859184;70,139042;140,278084
412;153,891046;154,000000;-89,900732;39,868233;0;9,967058;-89,900732;29,901175;70,144320;140,288639
413;153,939729;154,000000;-90,006582;39,969910;0;9,992478;-90,006582;29,977433;70,162878;140,325755
414;153,896967;154,000000;-89,890125;39,992492;0;9,998123;-89,890125;29,994369;70,168682;140,337364
415;153,938163;154,000000;-90,011855;39,966157;0;9,991539;-90,011855;29,974617;70,188183;140,376367
416;153,923901;154,000000;-90,003015;40,093821;0;10,023455;-90,003015;30,070366;70,200174;140,400348
417;153,965205;154,000000;-89,953715;39,950476;0;9,987619;-89,953715;29,962857;70,209819;140,419639
418;153,927298;154,000000;-89,950990;40,088562;0;10,022141;-89,950990;30,066422;70,222155;140,444309
419;153,931996;154,000000;-90,074576;39,926223;0;9,981556;-90,074576;29,944667;70,241840;140,483680
420;153,908589;154,000000;-90,079012;40,031180;0;10,007795;-90,079012;30,023385;70,254609;140,509218
421;153,946828;154,000000;-89,908999;40,122805;0;10,030701;-89,908999;30,092104;70,257179;140,514358
422;153,928610;154,000000;-90,074774;39,905501;0;9,976375;-90,074774;29,929126;70,279383;140,558765
423;153,916486;154,000000;-89,935938;40,030683;0;10,007671;-89,935938;30,023012;70,283736;140,567473
424;153,943945;154,000000;-90,036618;39,986457;0;9,996614;-90,036618;29,989843;70,302156;140,604313
425;153,924733;154,000000;-89,984249;39,997450;0;9,999362;-89,984249;29,998087;70,311570;140,623140
426;153,934146;154,000000;-89,945603;39,911268;0;9,977817;-89,945603;29,933451;70,321782;140,643563
427;153,937941;154,000000;-90,076314;39,990872;0;9,997718;-90,076314;29,993154;70,342026;140,684052
428;153,912889;154,000000;-90,001943;39,972764;0;9,993191;-90,001943;29,979573;70,350116;140,700231
429;153,920228;154,000000;-89,926184;40,059960;0;10,014990;-89,926184;30,044970;70,358102;140,716204
430;153,925716;154,000000;-89,989983;40,054982;0;10,013745;-89,989983;30,041236;70,374402;140,748804
431;153,955806;154,000000;-90,034505;39,982240;0;9,995560;-90,034505;29,986680;70,389566;140,779131
432;153,946492;154,000000;-89,997915;39,985357;0;9,996339;-89,997915;29,989018;70,399875;140,799750
433;153,941249;154,000000;-89,963076;40,158595;0;10,039649;-89,963076;30,118947;70,410279;140,820559
434;153,952888;154,000000;-89,919414;39,954755;0;9,988689;-89,919414;29,966067;70,420142;140,840285
435;153,915210;154,000000;-89,995049;40,092488;0;10,023122;-89,995049;30,069366;70,437201;140,874402
436;153,932637;154,000000;-90,012395;39,890196;0;9,972549;-90,012395;29,917647;70,450751;140,901501
437;153,944417;154,000000;-90,005613;39,887689;0;9,971922;-90,005613;29,915767;70,462841;140,925681
438;153,907423;154,000000;-90,035530;39,835198;0;9,958800;-90,035530;29,876399;70,477161;140,954323
439;153,945011;154,000000;-90,061651;40,075157;0;10,018789;-90,061651;30,056368;70,491259;140,982518
440;153,917316;154,000000;-90,048463;40,034837;0;10,008709;-90,048463;30,026128;70,502962;141,005923
441;153,948192;154,000000;-90,008241;39,955016;0;9,988754;-90,008241;29,966262;70,513005;141,026010
442;153,966683;154,000000;-89,998192;39,993666;0;9,998417;-89,998192;29,995250;70,524889;141,049778
443;153,963480;154,000000;-89,993513;39,992685;0;9,998171;-89,993513;29,994514;70,537101;141,074202
444;153,969916;154,000000;-90,009132;40,100567;0;10,025142;-90,009132;30,075425;70,550563;141,101126
445;153,941955;154,000000;-89,944987;39,814285;0;9,953571;-89,944987;29,860714;70,559100;141,118200
446;153,928936;154,000000;-90,085717;40,052784;0;10,013196;-90,085717;30,039588;70,580310;141,160619
447;153,909497;154,000000;-90,001722;39,793739;0;9,948435;-90,001722;29,845305;70,587607;141,175214
448;153,935701;154,000000;-89,945652;40,018249;0;10,004562;-89,945652;30,013687;70,596618;141,193237
449;153,966142;154,000000;-89,989779;39,980783;0;9,995196;-89,989779;29,985587;70,611863;141,223725
450;153,999422;154,000000;-90,023450;39,978865;0;9,994716;-90,023450;29,984148;70,626466;141,252931
451;153,948011;154,000000;-89,990636;39,999817;0;9,999954;-89,990636;29,999863;70,636913;141,273827
452;153,958340;154,000000;-89,984546;39,921441;0;9,980360;-89,984546;29,941081;70,649030;141,298060
453;153,965677;154,000000;-89,964706;39,950162;0;9,987540;-89,964706;29,962621;70,660279;141,320559
454;153,948899;154,000000;-89,902587;39,896832;0;9,974208;-89,902587;29,922624;70,668858;141,337715
455;153,939853;154,000000;-89,955175;40,052288;0;10,013072;-89,955175;30,039216;70,684667;141,369335
456;153,960635;154,000000;-89,965432;40,153622;0;10,038406;-89,965432;30,115217;70,697811;141,395621
457;153,957735;154,000000;-89,986209;39,995214;0;9,998804;-89,986209;29,996411;70,711625;141,423249
458;153,958246;154,000000;-89,994143;40,185651;0;10,046413;-89,994143;30,139238;70,724627;141,449255
459;153,982304;154,000000;-89,964865;40,012422;0;10,003105;-89,964865;30,009316;70,735260;141,470520
460;153,957596;154,000000;-89,970733;39,987725;0;9,996931;-89,970733;29,990794;70,748130;141,496260
461;153,976379;154,000000;-89,980897;40,049893;0;10,012473;-89,980897;30,037420;70,761277;141,522554
462;154,007659;154,000000;-90,071568;39,939293;0;9,984823;-90,071568;29,954469;70,779592;141,559185
463;153,966007;154,000000;-89,977257;39,861900;0;9,965475;-89,977257;29,896425;70,786038;141,572075
464;153,953305;154,000000;-89,987148;39,886074;0;9,971519;-89,987148;29,914556;70,799172;141,598343
465;153,947212;154,000000;-89,988431;40,082341;0;10,020585;-89,988431;30,061756;70,811753;141,623506
466;153,971753;154,000000;-89,921703;40,072903;0;10,018226;-89,921703;30,054677;70,819932;141,639865
467;153,975563;154,000000;-89,908608;39,926869;0;9,981717;-89,908608;29,945152;70,831572;141,663144
468;153,975711;154,000000;-90,063870;39,829115;0;9,957279;-90,063870;29,871836;70,854152;141,708303
469;153,980866;154,000000;-90,045833;39,880811;0;9,970203;-90,045833;29,910608;70,865485;141,730971
470;153,959122;154,000000;-90,012863;40,049406;0;10,012351;-90,012863;30,037054;70,875840;141,751679
471;153,996537;154,000000;-90,011864;39,967227;0;9,991807;-90,011864;29,975421;70,888276;141,776552
472;153,985229;154,000000;-89,920298;40,075817;0;10,018954;-89,920298;30,056863;70,894775;141,789550
473;153,956490;154,000000;-89,995439;40,146368;0;10,036592;-89,995439;30,109776;70,912200;141,824401
474;153,994150;154,000000;-89,992771;39,910684;0;9,977671;-89,992771;29,933013;70,924524;141,849048
475;153,975746;154,000000;-89,933654;39,832054;0;9,958014;-89,933654;29,874041;70,933123;141,866246
476;153,995763;154,000000;-90,127372;40,071821;0;10,017955;-90,127372;30,053866;70,958421;141,916841
477;153,982400;154,000000;-89,986323;39,942855;0;9,985714;-89,986323;29,957141;70,961594;141,923188
478;153,932185;154,000000;-89,895423;40,049643;0;10,012411;-89,895423;30,037232;70,968057;141,936114
479;153,998652;154,000000;-90,077938;39,992377;0;9,998094;-90,077938;29,994283;70,992685;141,985370
480;153,999063;154,000000;-90,112002;40,193459;0;10,048365;-90,112002;30,145094;71,007467;142,014934
481;153,996547;154,000000;-90,029151;39,786109;0;9,946527;-90,029151;29,839582;71,014447;142,028895
482;153,994782;154,000000;-90,013986;39,959045;0;9,989761;-90,013986;29,969284;71,025936;142,051873
483;153,955368;154,000000;-89,973573;40,111666;0;10,027917;-89,973573;30,083750;71,035727;142,071454
484;153,964441;154,000000;-90,062846;40,008740;0;10,002185;-90,062846;30,006555;71,054225;142,108449
485;154,001570;154,000000;-89,935077;39,955093;0;9,988773;-89,935077;29,966320;71,058127;142,116253
486;153,965991;154,000000;-90,045853;40,006726;0;10,001681;-90,045853;30,005044;71,078095;142,156190
487;154,014357;154,000000;-90,053920;40,006838;0;10,001710;-90,053920;30,005129;71,091147;142,182294
488;153,994292;154,000000;-89,992268;40,065191;0;10,016298;-89,992268;30,048893;71,099476;142,198952
489;153,981638;154,000000;-89,988190;39,838847;0;9,959712;-89,988190;29,879135;71,111698;142,223396
490;153,976589;154,000000;-90,105094;39,954565;0;9,988641;-90,105094;29,965924;71,132152;142,264304
491;153,974208;154,000000;-90,022709;39,992660;0;9,998165;-90,022709;29,994495;71,139049;142,278097
492;154,002217;154,000000;-90,075334;39,967528;0;9,991882;-90,075334;29,975646;71,155148;142,310296
493;154,007413;154,000000;-90,027185;40,054909;0;10,013727;-90,027185;30,041182;71,164361;142,328723
494;154,008363;154,000000;-90,031480;39,985867;0;9,996467;-90,031480;29,989401;71,177160;142,354320
495;153,996403;154,000000;-89,961616;39,895869;0;9,973967;-89,961616;29,921902;71,184861;142,369722
