# YHDA_VERSION=0.5
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=OE_MKUD
# STEP_NAME=Aşırı ikaz — MKÜD çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=82
# STEP_PSET_MW=120
time_s;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
285;380,014537;399,677767;119,969925;82,028531;15,968569;1594,554835;11405,881705;0,825487
286;380,009957;400,113964;120,087213;82,042060;15,975326;1602,254147;11394,610772;0,825701
287;380,001375;399,823736;120,060476;81,864547;15,972317;1599,288303;11401,666814;0,826211
288;379,978799;399,890670;120,000189;82,005403;15,971568;1599,985838;11399,476009;0,825628
289;380,029670;400,123033;120,027800;81,929490;15,967466;1601,839664;11397,456610;0,825931
290;380,034819;399,817237;120,046091;82,053127;15,969277;1600,176365;11399,291046;0,825575
291;380,020097;399,903484;120,001044;82,072478;15,972481;1601,376338;11400,761705;0,825415
292;379,988779;400,100061;119,964360;81,958368;15,972517;1601,831017;11407,440409;0,825700
293;379,991873;399,864449;119,933778;82,262127;15,970680;1601,227838;11407,321526;0,824659
294;379,955289;400,088943;119,918423;82,143445;15,964423;1597,988535;11404,481885;0,825006
295;380,017759;400,032142;120,094965;81,706906;15,970584;1597,047719;11396,704481;0,826791
296;379,974554;399,987795;119,912273;82,028523;15,974175;1601,862115;11396,491640;0,825361
297;379,964527;399,649518;119,990987;81,889061;15,963024;1596,707955;11408,151895;0,825980
298;379,949211;399,779677;120,154382;81,928440;15,970734;1604,060171;11404,415667;0,826211
299;379,980447;400,101715;119,897629;81,882819;15,970776;1601,615972;11399,687118;0,825796
300;379,980751;400,059734;119,885620;81,971283;15,966528;1601,959493;11401,966781;0,825486
301;379,982505;400,263896;119,977545;81,861792;15,967802;1601,397693;11397,454776;0,826038
302;380,001398;400,095309;119,988590;81,783885;15,969982;1597,818254;11398,457309;0,826312
303;379,990476;399,982980;119,949273;81,982515;15,971848;1601,258189;11398,696203;0,825590
304;379,959206;400,125261;119,959304;81,930611;15,966281;1600,734977;11404,506100;0,825778
305;380,008080;400,260415;119,970116;82,197716;15,973229;1601,736677;11396,580864;0,824945
306;379,997738;399,871973;119,955817;81,939935;15,968253;1604,294123;11397,302255;0,825740
307;379,964312;400,255664;119,980944;82,084753;15,965718;1609,262212;11399,216224;0,825331
308;380,025209;399,830612;120,026118;81,950659;15,969977;1604,302947;11396,969953;0,825860
309;379,932745;400,135453;120,066242;82,299565;15,970371;1597,491754;11404,975680;0,824830
310;380,007514;399,959958;119,993491;81,696519;15,973069;1602,225827;11397,166374;0,826603
311;379,916784;399,968858;120,004497;82,568501;15,977876;1598,850177;11413,681219;0,823832
312;379,971006;399,981286;120,008241;82,214406;15,969457;1598,056369;11406,759576;0,824976
313;379,975567;400,075495;119,965125;81,641031;15,967737;1601,058585;11399,447840;0,826719
314;379,971354;400,155898;119,954376;82,053794;15,967870;1600,030577;11401,566183;0,825372
315;379,976758;400,172713;120,065722;82,044088;15,974885;1603,671239;11408,412551;0,825647
316;380,020231;399,983091;120,017288;82,377040;15,965285;1596,422653;11401,279544;0,824474
317;380,000723;399,696527;119,965439;82,179872;15,969173;1598,193903;11408,213930;0,824992
318;379,961225;399,912646;120,067964;81,863579;15,968688;1604,704410;11398,630646;0,826230
319;379,948190;399,751126;120,016472;82,152608;15,969385;1597,293091;11405,758789;0,825192
320;379,979276;399,950979;120,157707;81,887484;15,964172;1600,513915;11396,618435;0,826350
321;379,954927;400,135123;119,927244;82,065087;15,967570;1597,783286;11402,786736;0,825276
322;379,936630;399,818671;120,128334;81,963303;15,966239;1601,774870;11399,661449;0,826043
323;379,941681;400,124237;120,010608;81,965218;15,967345;1602,799720;11399,710920;0,825779
324;379,933454;399,812947;119,973421;81,906522;15,970182;1600,242138;11406,475215;0,825886
325;379,901912;400,323232;120,054370;82,177127;15,976209;1599,429750;11401,428838;0,825196
326;379,935695;399,943732;120,009199;82,376640;15,977156;1601,289312;11406,534999;0,824458
327;379,940923;399,927642;120,042442;82,051226;15,977292;1599,878073;11399,541461;0,825573
328;379,938551;399,821333;120,060844;81,726170;15,969679;1600,714573;11399,550350;0,826655
329;379,984450;399,878569;119,817868;81,723791;15,974422;1602,254260;11396,487910;0,826132
330;379,930742;399,919560;120,019806;81,771302;15,970475;1599,125384;11399,044761;0,826421
331;379,941459;400,151822;120,064583;81,903953;15,960632;1601,733214;11408,322093;0,826094
332;379,962995;399,971910;119,924128;81,679727;15,963281;1601,591666;11397,023880;0,826505
333;379,939064;400,331497;119,972646;81,901787;15,967523;1599,475337;11396,388813;0,825900
334;379,944273;399,918153;120,011968;81,650160;15,969282;1599,298458;11399,201075;0,826792
335;379,930156;399,617625;119,956401;81,851279;15,969884;1606,138929;11396,213473;0,826026
336;379,936790;400,127402;120,018453;81,926527;15,976175;1598,735190;11400,101186;0,825920
337;379,929349;400,073360;120,089297;81,956754;15,965700;1597,457321;11404,198195;0,825979
338;379,924621;399,941909;120,099748;82,029169;15,975399;1600,581781;11397,793676;0,825770
339;379,979219;400,076973;119,997274;82,396786;15,968868;1602,053574;11398,568563;0,824367
340;379,916642;400,153225;120,104041;82,046940;15,970364;1600,888776;11404,255407;0,825722
341;379,947545;400,170288;120,059669;81,795331;15,971774;1597,007724;11399,581619;0,826431
342;379,908459;400,029379;119,856723;82,110134;15,973161;1599,737776;11402,947202;0,824977
343;379,944575;399,759086;120,013633;81,517668;15,964520;1599,156394;11397,087737;0,827220
344;379,896945;399,955231;119,818159;82,055607;15,966453;1603,470807;11406,606544;0,825067
345;379,893659;399,896594;119,988520;81,599094;15,968661;1595,773670;11403,506588;0,826904
346;379,973798;399,786868;120,035577;82,062984;15,970120;1598,728855;11402,361154;0,825521
347;379,939089;399,890306;119,942322;81,806717;15,970047;1601,041056;11393,026857;0,826138
348;379,932431;399,800573;120,183331;82,288483;15,974455;1595,369500;11405,031482;0,825122
349;379,917009;400,097390;119,876291;82,091329;15,972902;1602,510813;11395,339664;0,825080
350;379,950296;399,502698;120,061533;82,025724;15,981467;1606,010583;11404,044763;0,825697
351;379,961064;399,909502;119,981871;81,790729;15,967413;1598,215680;11399,825933;0,826276
352;379,985742;400,009515;119,920188;81,905581;15,969226;1601,051621;11403,248098;0,825773
353;379,894282;399,877248;119,994501;82,148696;15,975319;1596,383509;11398,591291;0,825156
354;379,918749;399,919875;119,941726;81,867275;15,965802;1601,561105;11393,916005;0,825943
355;379,893507;400,144472;119,931409;82,138125;15,976997;1601,409514;11399,878218;0,825051
356;379,964750;400,042127;120,128998;82,043299;15,970851;1601,953532;11400,619939;0,825788
357;379,916255;400,039615;120,000874;81,841504;15,968579;1597,789729;11404,392756;0,826155
358;379,977307;399,943017;120,031468;82,112572;15,975751;1597,664850;11405,694936;0,825353
359;379,950644;400,035664;120,004138;81,871630;15,970297;1597,976168;11403,850461;0,826065
360;379,930251;399,909781;119,930371;81,872516;15,965763;1600,611078;11407,298207;0,825901
361;379,938814;399,792374;119,967352;82,291165;15,967445;1594,972287;11399,318849;0,824640
362;379,960811;400,232052;119,951685;82,196391;15,972352;1602,651442;11401,210930;0,824909
363;379,895030;400,181630;120,049065;81,848491;15,969769;1600,044206;11400,425233;0,826237
364;379,899014;399,980864;119,910289;81,808163;15,971884;1599,444147;11396,835435;0,826063
365;379,948911;399,836704;120,018141;81,999286;15,969860;1599,719994;11399,761182;0,825687
366;379,897329;399,826237;119,887414;81,624294;15,971954;1601,463173;11399,431578;0,826603
367;379,918464;399,993971;120,141448;82,029823;15,973590;1603,142818;11408,108254;0,825859
368;379,931526;400,115842;119,948463;82,087251;15,972359;1599,040237;11397,553804;0,825252
369;379,923180;399,909903;119,956166;82,104539;15,971073;1603,577756;11402,778984;0,825213
370;379,935621;399,866869;120,054737;81,883112;15,970818;1600,517648;11399,114156;0,826139
371;379,844065;399,828913;119,993390;81,772985;15,967003;1600,722669;11391,463585;0,826358
372;379,922358;400,069545;120,086986;82,064676;15,967896;1600,103399;11399,789032;0,825628
373;379,915848;399,988053;119,990920;81,758563;15,971350;1601,717633;11398,516100;0,826399
374;379,948336;400,217409;120,050250;82,320012;15,969804;1603,444188;11408,370387;0,824729
375;379,895534;400,102667;120,080428;82,143127;15,968248;1599,822466;11399,771241;0,825362
376;379,882687;399,890293;119,959279;81,943707;15,973782;1600,873422;11397,959857;0,825736
377;379,902399;400,040981;120,052685;81,855549;15,966743;1599,550547;11394,740299;0,826223
378;379,921081;399,822896;120,020348;82,145996;15,969009;1599,196748;11403,767573;0,825221
379;379,920382;399,981862;120,150639;82,316207;15,970808;1595,791319;11403,072018;0,824962
380;379,934617;400,077819;119,894619;82,104858;15,972468;1602,256974;11409,933444;0,825077
381;379,911226;400,011729;119,993929;81,980907;15,962208;1599,541263;11403,151677;0,825693
382;379,906369;399,754795;120,106041;81,896354;15,969459;1600,645887;11405,331752;0,826209
383;379,885256;399,966652;120,020046;81,975763;15,965440;1601,083837;11403,388128;0,825766
384;379,865789;400,130004;119,969948;82,516978;15,969688;1601,526849;11404,734142;0,823921
385;379,894053;399,936924;120,011513;81,890480;15,970645;1599,075622;11403,522886;0,826021
386;379,942265;399,945671;119,949062;81,943865;15,960874;1603,787220;11402,472731;0,825713
387;379,929851;400,316383;120,199249;82,126944;15,967372;1602,547488;11407,050516;0,825674
388;379,922725;399,879381;120,079674;81,984246;15,972838;1607,931383;11410,200137;0,825869
389;379,929814;399,694230;120,053435;81,877922;15,968552;1598,048357;11401,406193;0,826153
390;379,919160;400,068159;119,923908;81,879446;15,964315;1599,824539;11399,300271;0,825865
391;379,918064;399,773976;119,901251;82,120947;15,969291;1600,413156;11394,202949;0,825040
392;379,928236;399,824121;119,946147;81,949008;15,967836;1602,116829;11407,137204;0,825690
393;379,897640;399,991847;119,988075;81,840242;15,967269;1602,502999;11400,964545;0,826131
394;379,947472;399,933328;120,041649;81,959019;15,966605;1600,346345;11404,022514;0,825867
395;379,916353;399,932823;120,025987;82,072028;15,967972;1598,053419;11411,702814;0,825471
396;379,958554;400,376350;120,022295;81,970922;15,967267;1601,279511;11397,293409;0,825787
397;379,916165;400,049719;119,932195;82,164110;15,973610;1600,915783;11397,535634;0,824970
398;379,923165;400,310687;120,118405;82,088818;15,975767;1602,352669;11403,733019;0,825619
399;379,914586;399,935463;120,002173;81,620386;15,966646;1605,208955;11400,670228;0,826866
400;379,910495;400,125196;119,989763;82,184815;15,969490;1601,784271;11406,711016;0,825030
401;379,921840;399,962203;120,048424;81,771053;15,969259;1599,202299;11404,447337;0,826484
402;379,939449;400,069958;120,060086;82,085903;15,967694;1598,770216;11407,004099;0,825501
403;379,885142;400,096355;119,932247;82,061453;15,973513;1598,915354;11395,838463;0,825299
404;379,926320;399,930796;120,074747;81,962482;15,966984;1601,423133;11402,041136;0,825928
405;379,919634;400,012840;119,881409;82,342786;15,965757;1598,736418;11401,591274;0,824285
406;379,885112;399,504486;120,039901;81,904693;15,961631;1603,146712;11406,085007;0,826037
407;379,915788;400,197249;120,016247;81,865918;15,970973;1597,740148;11402,760781;0,826110
408;379,913684;399,818374;119,975913;81,858674;15,968528;1600,993216;11395,603862;0,826045
409;379,890394;399,758149;120,058982;82,103230;15,978795;1603,835669;11398,790167;0,825443
410;379,902413;400,189925;119,999152;81,840926;15,977505;1597,948837;11396,826497;0,826153
411;379,913271;400,074907;119,795116;82,049390;15,982794;1599,415331;11401,828905;0,825037
412;379,922590;399,987267;119,985072;81,966061;15,969751;1598,499620;11403,510940;0,825721
413;379,881278;400,056199;119,999740;82,094446;15,966290;1602,507262;11403,453682;0,825341
414;379,905786;400,202002;119,977584;81,962735;15,970354;1603,450831;11402,318043;0,825715
415;379,892992;399,805684;119,964193;81,912851;15,966890;1604,557042;11397,805770;0,825846
416;379,878357;400,087881;120,092130;81,725320;15,967730;1606,320967;11397,626053;0,826726
417;379,876959;400,318691;120,122990;81,954381;15,969623;1600,028083;11395,929005;0,826060
418;379,861031;400,008492;120,147402;81,781177;15,961271;1599,455265;11402,122661;0,826667
419;379,912130;399,984749;119,956033;82,002897;15,969428;1599,072116;11399,876262;0,825539
420;379,863766;399,989301;120,044714;82,268019;15,970637;1602,225780;11400,932153;0,824884
421;379,918874;400,234886;120,006663;82,225663;15,966448;1595,625020;11411,611692;0,824936
422;379,919838;399,867729;119,911744;82,250050;15,966952;1594,242658;11395,234754;0,824649
423;379,901979;400,227950;119,966345;81,940923;15,972964;1604,219231;11395,765297;0,825760
424;379,900449;400,019345;120,060295;81,922378;15,973400;1604,018394;11403,036116;0,826025
425;379,879318;400,347176;119,960716;81,983654;15,971324;1601,945566;11405,286595;0,825611
426;379,911445;400,061008;120,007193;81,778679;15,968128;1600,949706;11400,450827;0,826370
427;379,943794;399,843944;119,862384;81,808213;15,969006;1607,149506;11402,337586;0,825958
428;379,856682;400,162732;119,973306;81,754695;15,968628;1602,052154;11405,877881;0,826373
429;379,953560;399,967311;120,131635;82,397645;15,970841;1598,883422;11399,884255;0,824659
430;379,917083;399,833506;120,003147;81,943828;15,974060;1601,182813;11396,348450;0,825832
431;379,918890;399,835671;120,028426;82,445068;15,967681;1600,129826;11414,102305;0,824281
432;379,886951;400,026233;119,921164;82,138003;15,967925;1597,775023;11395,534604;0,825029
433;379,864923;400,136520;120,014637;81,796288;15,970582;1603,491441;11392,884380;0,826329
434;379,900757;399,841397;119,947452;81,992268;15,968106;1599,920876;11398,672033;0,825554
435;379,917010;399,947525;120,013561;82,365491;15,974703;1602,863766;11412,763478;0,824503
436;379,914402;400,123613;119,939852;82,132923;15,971314;1594,205910;11401,195367;0,825087
437;379,889282;400,041273;119,965357;82,109606;15,965542;1599,096979;11400,598740;0,825217
438;379,889556;399,988860;119,972504;82,142629;15,965114;1598,036510;11401,764973;0,825127
439;379,878716;400,072726;120,054286;81,824413;15,974563;1602,969493;11399,630878;0,826326
440;379,885634;400,002501;120,025872;81,661511;15,972189;1600,936610;11395,145119;0,826786
441;379,886848;399,855793;120,045350;81,795314;15,971282;1601,770956;11399,138875;0,826400
442;379,916010;399,983524;120,018945;81,916461;15,968787;1600,849706;11403,146635;0,825954
443;379,941428;400,031817;119,919649;81,634998;15,972695;1603,537541;11407,663750;0,826639
444;379,870197;399,997256;119,896321;82,079410;15,971876;1600,817215;11403,783334;0,825163
445;379,945253;399,997073;119,991730;81,890796;15,970247;1602,338528;11400,029239;0,825977
446;379,964042;399,786901;120,086008;81,972798;15,974234;1604,779692;11399,888774;0,825920
447;379,910302;399,972939;119,948049;82,098591;15,973943;1597,174559;11404,780521;0,825215
448;379,929034;399,848204;119,878011;81,975843;15,968052;1598,359660;11399,910651;0,825455
449;379,901730;399,899971;120,050786;81,997537;15,971428;1598,880787;11400,881924;0,825764
450;379,931843;399,595094;119,904782;81,920249;15,971527;1594,447194;11401,289230;0,825692
451;379,949868;400,214068;120,187626;82,224399;15,977991;1597,650564;11399,128412;0,825337
452;379,915012;399,852665;119,844588;81,606406;15,961600;1598,392285;11397,754956;0,826567
453;379,867390;400,365285;119,864823;82,014304;15,976636;1603,247683;11398,458413;0,825302
454;379,846296;399,887234;120,105873;81,721892;15,969638;1595,299659;11402,696210;0,826767
455;379,951361;400,092099;119,922719;82,089702;15,964549;1601,352619;11401,367331;0,825188
456;379,898503;399,990697;119,963551;82,022526;15,969695;1597,956607;11405,483043;0,825493
457;379,878939;400,331599;119,858540;81,776776;15,971976;1600,697740;11395,953997;0,826051
458;379,880835;399,916848;120,062240;81,926792;15,969593;1598,662544;11403,847577;0,826015
459;379,898483;400,239847;119,960787;82,336399;15,967113;1600,790897;11403,547286;0,824480
460;379,839943;400,062686;119,957046;81,875178;15,976485;1602,479659;11402,993405;0,825951
461;379,954041;399,804641;120,144421;81,767621;15,965942;1598,235120;11397,962367;0,826704
462;379,927949;400,219942;120,104946;82,188333;15,964930;1598,505177;11400,134544;0,825271
463;379,922727;400,100644;119,961244;81,944632;15,965535;1605,766594;11401,343035;0,825737
464;379,961540;400,059606;119,999756;82,140575;15,971687;1598,409749;11406,443684;0,825194
465;379,890967;400,058637;119,937416;81,885374;15,963508;1596,143906;11404,746695;0,825875
466;379,921864;400,170470;119,929527;82,088451;15,971536;1600,367049;11403,172254;0,825207
467;379,902286;400,055194;119,955420;81,827204;15,970076;1603,730550;11391,474729;0,826101
468;379,911249;400,029531;119,980294;82,148018;15,974275;1602,462094;11406,077015;0,825127
469;379,933183;400,181507;120,038442;81,992964;15,969564;1596,395611;11399,997676;0,825751
470;379,931483;399,957833;119,983154;82,295511;15,972326;1604,524334;11407,365892;0,824660
471;379,887088;400,011499;119,992721;81,993538;15,966259;1600,348558;11407,265810;0,825649
472;379,962661;400,481507;119,829355;81,934771;15,967777;1595,214370;11397,700166;0,825480
473;379,901695;400,243039;120,003657;81,937895;15,973271;1601,136744;11404,790916;0,825852
474;379,872075;399,815925;119,977128;81,914690;15,967693;1602,077224;11407,543096;0,825868
475;379,914246;399,883932;119,960119;82,049495;15,970692;1602,131570;11398,393697;0,825399
476;379,948355;399,911725;119,895566;81,779436;15,964902;1597,846306;11402,109875;0,826123
477;379,933078;399,991401;120,130830;82,308814;15,980788;1598,332641;11414,241244;0,824942
478;379,874962;399,951289;119,825272;81,629079;15,961364;1606,246697;11392,505443;0,826452
479;379,878456;399,714704;119,932005;82,167779;15,966550;1600,861006;11399,753184;0,824958
480;379,946515;399,885839;119,946600;82,044983;15,969570;1600,632467;11406,244905;0,825383
481;379,936702;399,845409;120,020860;82,077040;15,971070;1602,712256;11402,219743;0,825443
482;379,933344;399,773572;119,984819;81,770337;15,969347;1599,124563;11400,899453;0,826348
483;379,912442;399,972486;119,993824;81,998064;15,975785;1597,956403;11403,384718;0,825637
484;379,869921;400,010040;119,867946;82,006570;15,964642;1599,185995;11399,598213;0,825334
485;379,958682;399,974292;119,993794;82,070734;15,968665;1594,776707;11398,008023;0,825404
486;379,919660;400,028073;120,097301;81,893031;15,968967;1601,524086;11401,593191;0,826200
487;379,892852;399,550202;120,007376;81,894788;15,976456;1603,362316;11409,061914;0,825998
488;379,904392;399,833477;120,081794;81,911673;15,966616;1597,123064;11405,833943;0,826107
489;379,922912;400,185748;119,975931;81,926049;15,971783;1606,433043;11396,426236;0,825829
490;379,898307;400,064698;119,988977;81,699305;15,977756;1600,193816;11393,140069;0,826584
491;379,926471;400,105065;120,055926;81,960749;15,974984;1600,709602;11403,804480;0,825893
492;379,971182;399,771490;119,954389;82,097257;15,970782;1602,228601;11397,486264;0,825233
493;379,892583;400,013512;119,903026;81,869130;15,972125;1604,608435;11407,326041;0,825852
494;379,956805;399,775835;119,957196;81,948991;15,968484;1599,086731;11397,193550;0,825714
495;379,899859;400,336687;119,970500;82,082829;15,972693;1601,768329;11407,277582;0,825314
496;379,903789;400,075598;119,897781;81,713482;15,973188;1598,522362;11392,875758;0,826340
497;379,909200;399,761181;120,005461;81,575110;15,972793;1599,059619;11397,651653;0,827018
498;379,925359;400,218546;119,978910;82,131474;15,970219;1594,571759;11406,532703;0,825177
499;379,928922;400,194713;119,926655;81,960857;15,969045;1603,391405;11394,101856;0,825609
500;379,959770;400,143863;119,964010;81,668300;15,969299;1604,185438;11406,809988;0,826629
501;379,941457;399,821149;119,967049;82,041024;15,976250;1593,687958;11409,787820;0,825441
502;379,966875;399,894756;120,117033;81,821517;15,971448;1601,828570;11406,702442;0,826472
503;379,965334;400,030124;120,038104;81,773716;15,969167;1595,516516;11398,346075;0,826453
504;379,904240;400,007133;119,974201;82,119768;15,978051;1605,351590;11396,510869;0,825204
505;379,949683;399,868664;120,059359;82,192258;15,976426;1597,652564;11391,610163;0,825159
506;379,946373;400,076203;119,932675;81,777123;15,964556;1600,884727;11397,192896;0,826212
507;379,959291;399,808382;120,155218;82,083128;15,973342;1601,986015;11403,990001;0,825718
508;379,890380;400,123823;120,094917;81,828952;15,971089;1599,196142;11406,079827;0,826400
509;379,932652;399,891782;120,011601;81,890505;15,975082;1600,446935;11399,623385;0,826021
510;379,941183;400,205777;120,004897;81,921676;15,972969;1600,445512;11395,771618;0,825906
511;379,993134;399,881417;120,004638;81,954739;15,971372;1598,458943;11396,290042;0,825800
512;379,908089;400,048951;120,059386;81,940215;15,973014;1600,821423;11402,789531;0,825966
513;379,949455;399,726281;120,055478;81,977591;15,974192;1600,822139;11401,607085;0,825838
514;379,933361;400,142307;119,983390;82,170820;15,974351;1603,628601;11398,074832;0,825061
515;379,977357;399,976705;120,100211;82,027193;15,977029;1602,558033;11399,374177;0,825777
516;379,973147;400,391238;120,037276;82,041650;15,969514;1602,759138;11402,145209;0,825593
517;379,994596;399,991108;119,954322;81,963822;15,969537;1597,863499;11397,319233;0,825661
518;379,988244;399,954830;119,944342;82,013030;15,974155;1597,913853;11402,768320;0,825481
519;379,941177;399,792386;120,043932;81,881933;15,969018;1598,051737;11397,532573;0,826119
520;379,974641;399,989006;120,091936;82,186647;15,965331;1598,415998;11395,814331;0,825248
521;379,938720;399,769213;119,989053;82,436974;15,969870;1602,316910;11397,097225;0,824220
522;379,977801;399,902171;120,025252;82,257403;15,963345;1597,337418;11403,934565;0,824875
523;379,978615;399,863212;120,003885;81,956534;15,978924;1598,577597;11399,844659;0,825792
524;379,943800;400,163739;119,961647;81,811594;15,964612;1604,268991;11402,070169;0,826165
525;379,973710;399,933484;119,974740;81,770305;15,964544;1596,273914;11408,412151;0,826326
526;379,946071;399,993446;120,026792;81,988302;15,972515;1595,831463;11402,801729;0,825741
527;379,943601;400,080504;120,048284;81,868894;15,968383;1600,134319;11400,554547;0,826170
528;379,936460;400,527151;119,968601;81,687503;15,965725;1598,649599;11400,688019;0,826578
529;379,928972;400,159773;119,966421;82,207204;15,967122;1598,948326;11402,484672;0,824907
530;380,024531;399,861111;119,953836;82,087940;15,970586;1599,807606;11409,552353;0,825262
531;379,981279;399,454360;120,210622;82,008311;15,969227;1599,146166;11398,371020;0,826079
532;379,942500;400,039841;120,103791;81,957232;15,972387;1605,161197;11400,951251;0,826009
533;379,955111;399,786242;120,039091;82,273929;15,970052;1595,931601;11402,085779;0,824853
534;379,928935;400,005688;120,032591;82,012795;15,972283;1602,140158;11398,858762;0,825675
535;379,942675;400,004719;119,908652;82,043685;15,973651;1600,010799;11401,317760;0,825304
536;379,959875;399,925684;120,014021;82,089797;15,976419;1596,804924;11406,530249;0,825388
537;379,977313;399,874681;120,041999;82,145842;15,969096;1596,179150;11403,888558;0,825269
538;379,970632;400,298522;120,054091;82,222928;15,971993;1601,016576;11405,680271;0,825049
539;379,953684;399,951747;120,062873;82,288912;15,973523;1593,381051;11406,797051;0,824857
540;379,976918;399,740854;120,017108;81,914057;15,969097;1599,516944;11398,642668;0,825958
541;379,983434;400,127062;120,027854;81,848682;15,959995;1599,660155;11403,949686;0,826190
542;379,974440;400,428561;119,845677;82,102997;15,974483;1600,348123;11406,341549;0,824976
543;379,986145;399,936398;120,007318;82,159213;15,972313;1599,513856;11412,215284;0,825150
544;379,980496;400,103495;120,039105;82,080104;15,973896;1598,164810;11400,918293;0,825474
545;380,045027;400,042624;119,805613;81,822837;15,963765;1600,237875;11401,483710;0,825787
546;379,973734;400,142475;120,105917;82,068399;15,973782;1599,584716;11402,614702;0,825657
547;379,984027;400,034475;119,963173;81,881638;15,971770;1604,393091;11400,098649;0,825943
548;379,972860;400,165473;119,971960;81,993646;15,965296;1596,418535;11401,464516;0,825604
549;380,003270;400,499571;119,958999;82,062633;15,964562;1602,389115;11412,755416;0,825354
550;380,006192;399,771897;120,010987;82,040223;15,969939;1605,512646;11402,399966;0,825540
551;380,041777;399,966803;120,056283;81,947319;15,969978;1597,742336;11401,476256;0,825937
552;380,031435;399,898055;119,953761;82,065452;15,969902;1599,351531;11400,443484;0,825333
553;380,023939;400,072487;119,925672;82,084490;15,964783;1598,974200;11402,129556;0,825211
554;379,993744;400,009688;119,975872;82,117101;15,978771;1603,728896;11400,896122;0,825216
555;379,987090;400,203325;120,152139;81,890195;15,971423;1595,026960;11398,726960;0,826329
556;380,010864;399,831917;119,949766;82,160797;15,967176;1599,458022;11402,506813;0,825019
557;379,948774;399,915430;119,927494;81,971312;15,965405;1601,029408;11404,108660;0,825578
558;379,956383;399,552484;120,074253;82,104492;15,969212;1602,276601;11399,586121;0,825472
559;379,977122;399,911290;119,858818;82,255745;15,971706;1602,253601;11399,806532;0,824514
560;379,959248;400,368137;119,949958;81,894601;15,970877;1602,446680;11405,031298;0,825873
561;379,984743;400,084355;119,935923;82,011023;15,971140;1599,065698;11408,728599;0,825469
562;379,972493;399,798324;120,113040;81,988303;15,965766;1599,213998;11406,236305;0,825929
563;379,958067;399,687992;120,080591;81,735464;15,962178;1596,965866;11403,029621;0,826668
564;380,031578;399,841201;120,040654;81,922573;15,964781;1601,075205;11401,532407;0,825982
565;379,992418;399,904002;120,037773;81,969351;15,970809;1598,721947;11402,711166;0,825826
566;379,995071;399,853998;120,024847;82,260115;15,968492;1596,822313;11401,262211;0,824865
567;379,996874;399,725391;119,879250;82,474114;15,978678;1598,795194;11417,155759;0,823859
568;380,047477;399,862790;120,020909;81,661696;15,971930;1596,328323;11400,379486;0,826774
569;380,034950;399,873988;119,981063;82,332012;15,969223;1605,186608;11400,343200;0,824539
570;380,000456;400,058522;120,101780;82,172274;15,976970;1602,214395;11403,699442;0,825316
571;380,017559;400,138906;119,998129;82,057013;15,965009;1603,850025;11398,637840;0,825458
572;380,010049;400,251659;120,052741;81,873458;15,968739;1596,563618;11398,359527;0,826165
573;380,028017;400,267961;120,007796;82,071626;15,969115;1604,943649;11395,749335;0,825432
574;380,055304;399,842585;120,012860;82,070062;15,967734;1596,336762;11403,661963;0,825448
575;380,010354;399,963485;120,039828;82,022941;15,973858;1602,312471;11396,581863;0,825658
576;379,985367;400,179586;119,896194;82,237507;15,971270;1600,400217;11405,954006;0,824655
577;379,955969;399,747698;120,133151;81,867714;15,974183;1601,689338;11405,445388;0,826359
578;380,054870;399,632955;120,088722;82,112279;15,977469;1602,428334;11400,695236;0,825479
579;379,984068;400,035763;119,981810;81,924591;15,974893;1601,040578;11397,140020;0,825847
580;380,022089;399,820219;119,996972;81,888817;15,972135;1598,799978;11401,161709;0,825994
581;380,037417;400,274960;119,950151;81,878353;15,970663;1598,749345;11399,462397;0,825925
582;380,036397;399,979890;120,033403;81,728250;15,968949;1599,480446;11401,388304;0,826588
583;380,013670;400,174096;120,037529;82,154776;15,970404;1594,974712;11406,696384;0,825231
584;379,981936;400,058228;119,990494;81,869304;15,975590;1602,913046;11402,334380;0,826043
585;379,993446;399,712291;120,041540;81,486140;15,965219;1600,468631;11401,674403;0,827382
586;380,046393;399,936705;119,969869;81,772483;15,966153;1602,957109;11401,465685;0,826308
