# YHDA_VERSION=0.6.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=UE_MID
# STEP_NAME=Düşük ikaz — ara çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=-78
# STEP_PSET_MW=220
time_s;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
284;380,038449;400,070850;219,836397;-77,654110;15,591974;928,981874;11356,972540;0,942903
285;380,001168;400,202541;219,660706;-77,855653;15,589028;938,403799;11349,671159;0,942547
286;379,961607;399,802313;219,818626;-78,179656;15,594113;925,629931;11366,084792;0,942185
287;379,966515;400,444076;220,062014;-78,089396;15,584083;931,944152;11356,439308;0,942424
288;379,980060;400,026678;220,012680;-78,032329;15,587296;926,600915;11363,033063;0,942477
289;379,990138;399,969982;219,939573;-78,029139;15,585438;928,898306;11359,917579;0,942447
290;379,981097;400,228532;219,936926;-78,195246;15,590681;926,093649;11356,652408;0,942221
291;380,002207;400,210398;220,001369;-77,895380;15,589535;930,199345;11362,761496;0,942657
292;379,992678;400,097886;219,907045;-78,110283;15,588517;928,487694;11360,845165;0,942321
293;379,988466;400,296835;220,184629;-77,758673;15,589742;929,886476;11355,652917;0,942928
294;379,993960;399,677642;219,915239;-78,061258;15,580407;929,289956;11362,664108;0,942392
295;379,973837;399,805702;219,827030;-78,054859;15,584461;927,459747;11362,229655;0,942358
296;379,998815;399,875928;219,929405;-78,136993;15,592046;927,074423;11364,854604;0,942296
297;379,979306;400,176596;220,117537;-77,610009;15,587091;933,401897;11354,262830;0,943096
298;379,988035;400,057768;219,788470;-78,156712;15,596996;926,477544;11360,203961;0,942202
299;379,955376;399,756238;220,054713;-77,838097;15,587089;930,244438;11358,895485;0,942759
300;379,950902;400,027703;219,917009;-78,162399;15,590899;927,766793;11359,914559;0,942256
301;380,006604;400,135918;220,018009;-78,276925;15,589750;930,000565;11366,370482;0,942149
302;380,007105;399,671868;220,225869;-78,092489;15,576726;931,418890;11358,305432;0,942498
303;380,001620;399,851178;219,957189;-77,861842;15,590325;928,143385;11363,697346;0,942681
304;380,004829;400,381279;220,174969;-77,991772;15,591855;923,631383;11356,995298;0,942610
305;379,960542;400,232299;220,114223;-77,850494;15,591974;929,025157;11355,924544;0,942771
306;379,963657;400,083278;219,995710;-78,180667;15,586315;928,660200;11362,134017;0,942269
307;379,973733;400,033746;220,066210;-77,957365;15,591183;926,642576;11358,146012;0,942604
308;379,978193;399,912810;219,927500;-77,974278;15,582616;928,775054;11353,499582;0,942515
309;380,004420;399,857702;220,024249;-78,086049;15,589675;926,242786;11356,578179;0,942410
310;379,968363;399,846296;220,132072;-78,062223;15,588916;929,488356;11355,151879;0,942494
311;379,961763;400,343111;220,003332;-78,165456;15,585823;929,417115;11357,524350;0,942293
312;379,962160;399,891722;220,075686;-77,922257;15,594741;927,974959;11358,272259;0,942656
313;379,987355;399,946101;219,981850;-77,756658;15,589828;927,682948;11359,669376;0,942834
314;380,001223;399,946246;219,839623;-77,672952;15,589439;929,264147;11356,801504;0,942879
315;379,990395;400,184747;220,268272;-78,353587;15,587415;928,709249;11366,122951;0,942166
316;379,949287;400,172844;220,077832;-78,149943;15,591346;929,084821;11362,793358;0,942350
317;379,982614;400,015064;219,937134;-77,917423;15,597244;934,027590;11355,826219;0,942596
318;379,962073;399,796069;220,025412;-78,339662;15,588486;928,595499;11362,339120;0,942068
319;379,981332;400,231035;219,880824;-77,845321;15,595555;926,165014;11352,216736;0,942667
320;379,953627;399,854661;220,043252;-77,648379;15,589117;928,088809;11353,156346;0,943009
321;379,975295;400,070325;219,934762;-77,688003;15,589569;927,173181;11356,173753;0,942904
322;379,951806;399,844540;219,974263;-78,365619;15,594518;933,605429;11368,604591;0,942008
323;379,948914;400,042801;219,900828;-78,241271;15,591633;929,830085;11360,214581;0,942141
324;379,996388;399,830853;219,772030;-78,184817;15,589357;926,324465;11365,136567;0,942156
325;379,910172;400,152858;220,077283;-78,085316;15,589460;930,147913;11362,207335;0,942437
326;379,922345;399,938886;220,060444;-78,373094;15,591300;934,138601;11361,190815;0,942040
327;379,957413;400,327598;219,972791;-78,101646;15,586181;930,939314;11355,385530;0,942365
328;379,982613;400,029192;220,019058;-77,959195;15,586970;927,979289;11360,678074;0,942579
329;379,938995;399,804151;219,896445;-77,980793;15,586885;932,315078;11362,102611;0,942491
330;379,927043;399,918893;219,951060;-77,865798;15,586004;934,104814;11356,610815;0,942672
331;379,948751;399,680260;220,122216;-77,637577;15,587452;930,535304;11348,817040;0,943061
332;379,973208;399,755470;219,871705;-77,867538;15,588450;921,850770;11356,883336;0,942632
333;379,926932;399,895538;219,810025;-78,013552;15,597565;930,987854;11355,277554;0,942406
334;379,930153;400,281054;220,094594;-78,199013;15,583838;932,139149;11351,474649;0,942291
335;379,975032;400,095190;219,952602;-78,314990;15,584192;932,526758;11361,174747;0,942066
336;379,936585;400,126565;219,937079;-77,874161;15,591407;933,887477;11361,035744;0,942654
337;379,949774;399,933296;219,916878;-77,722633;15,593097;928,836613;11358,124030;0,942849
338;379,933674;399,828099;220,190779;-77,942507;15,588628;926,949824;11355,773840;0,942683
339;379,926713;400,015219;219,968721;-77,981612;15,589350;929,854303;11367,118238;0,942525
340;379,938462;400,106401;220,134610;-77,707988;15,585314;928,774466;11359,195971;0,942972
341;380,009078;400,043559;219,799201;-78,054815;15,598098;931,443360;11354,323806;0,942345
342;379,907016;399,779622;219,899798;-77,959197;15,588302;929,841756;11354,951785;0,942522
343;379,910130;400,146363;220,239430;-78,501111;15,583983;928,726309;11359,178039;0,941953
344;379,962137;400,294064;220,073700;-78,040389;15,591615;930,481017;11362,933537;0,942496
345;379,907285;399,720141;219,847264;-78,284205;15,586384;936,484060;11358,289745;0,942057
346;379,939156;400,216587;220,190832;-78,147571;15,596977;922,276093;11356,731268;0,942407
347;379,952463;399,963419;220,068162;-78,070701;15,586107;926,032472;11362,722819;0,942452
348;379,927622;399,736905;220,347864;-78,015888;15,586259;932,470760;11361,030471;0,942660
349;379,961983;400,293222;220,061655;-77,763137;15,589479;926,597117;11361,698135;0,942863
350;379,945602;400,050198;220,112290;-78,023037;15,596775;927,661370;11361,276430;0,942537
351;379,938624;399,831668;219,897763;-77,877157;15,589446;923,783560;11362,151427;0,942632
352;379,943338;400,146384;220,144595;-77,882767;15,587707;928,300867;11354,275021;0,942742
353;379,963179;400,033524;219,966249;-78,225517;15,586973;922,770590;11363,640514;0,942194
354;379,929275;399,769589;220,265446;-78,034152;15,592357;933,875992;11361,763449;0,942596
355;379,929769;400,002236;220,212971;-78,113476;15,582360;931,226015;11358,507936;0,942464
356;379,946855;399,790493;220,140099;-77,751976;15,589532;932,642307;11357,946073;0,942916
357;379,925160;400,137348;219,865065;-78,120897;15,582557;930,029523;11357,064000;0,942287
358;379,915525;399,756240;219,969385;-77,760200;15,590800;932,987551;11354,051620;0,942823
359;379,974533;400,138992;220,019742;-78,201957;15,592507;932,661341;11358,029473;0,942252
360;379,938395;400,021200;219,905993;-78,065786;15,594002;926,218680;11362,765512;0,942381
361;379,900972;400,143345;219,962574;-78,234957;15,594933;931,303306;11359,467749;0,942179
362;379,918315;400,018737;219,959107;-78,253121;15,586033;928,404313;11363,957682;0,942153
363;379,929375;400,466330;219,995670;-78,524016;15,587184;934,161260;11363,102271;0,941804
364;379,935388;400,112759;219,933893;-78,172752;15,590789;929,859972;11364,773803;0,942250
365;379,928341;400,058221;219,978178;-78,372190;15,587472;931,063370;11363,558826;0,942001
366;379,888074;400,075829;220,161356;-78,283519;15,597362;931,744683;11361,654693;0,942209
367;379,918335;399,878711;220,130329;-77,957759;15,590459;932,390675;11357,942681;0,942634
368;379,947029;399,869858;220,049480;-78,070203;15,582878;931,934023;11352,330798;0,942444
369;379,931207;400,220239;219,934182;-78,096636;15,589073;938,219829;11353,097372;0,942353
370;379,912311;399,899253;220,179879;-77,997141;15,600706;930,249296;11352,519141;0,942605
371;379,939049;399,872878;220,000453;-78,099731;15,589368;931,151127;11362,093494;0,942380
372;379,889891;400,069907;220,234396;-77,994877;15,587288;933,773897;11354,586526;0,942634
373;379,919214;400,075834;219,842067;-78,051172;15,584761;928,965807;11358,330870;0,942370
374;379,905897;399,981400;219,849734;-78,179654;15,588562;931,127633;11357,714505;0,942200
375;379,929189;399,786663;219,932328;-78,069901;15,589708;929,484893;11358,824598;0,942388
376;379,943950;399,972220;219,892043;-78,105420;15,590006;933,420663;11351,629849;0,942321
377;379,895344;399,668063;220,402440;-78,007425;15,592860;930,404516;11365,754791;0,942697
378;379,900931;400,098916;220,173414;-77,734891;15,588842;932,906188;11357,416008;0,942955
379;379,949616;400,227673;219,884495;-78,083886;15,592396;929,805613;11354,174496;0,942346
380;379,911186;400,065155;219,966861;-77,970687;15,586533;926,077254;11359,153298;0,942539
381;379,894980;399,974479;220,269737;-77,638894;15,591055;928,719761;11358,350577;0,943129
382;379,897468;400,080499;220,016417;-77,986470;15,588096;930,251748;11357,723171;0,942541
383;379,922848;400,000552;219,967550;-77,905882;15,585736;932,489637;11362,538497;0,942626
384;379,942898;399,984351;219,989645;-78,053789;15,593561;931,534308;11362,721077;0,942437
385;379,885577;400,576789;219,902396;-77,935807;15,590631;927,206257;11354,886961;0,942555
386;379,910008;400,006929;220,188866;-78,061529;15,586476;930,676004;11368,244427;0,942522
387;379,916353;400,071298;220,003977;-77,960716;15,592929;930,003780;11360,820938;0,942570
388;379,927282;399,769778;220,085788;-77,780565;15,596353;933,274717;11350,577731;0,942851
389;379,891008;399,804819;219,999606;-77,970575;15,595687;926,742496;11358,270668;0,942554
390;379,887722;400,126094;219,806149;-77,877661;15,592533;928,396159;11360,667603;0,942587
391;379,909490;400,260917;220,239525;-77,897765;15,592776;926,072827;11358,020769;0,942767
392;379,894266;399,940332;219,923748;-78,182532;15,585767;932,077729;11355,883275;0,942232
393;379,936134;400,006613;220,148786;-78,072694;15,589119;929,088445;11365,979142;0,942488
394;379,911665;399,819806;220,105703;-77,881363;15,597478;933,183194;11354,412605;0,942725
395;379,885309;400,203627;220,016767;-77,831606;15,590413;925,879358;11354,207387;0,942750
396;379,901861;399,970037;220,082474;-77,788522;15,586839;931,443426;11347,211986;0,942839
397;379,926977;399,613003;219,963026;-78,067055;15,583143;931,974174;11362,973420;0,942407
398;379,915581;399,787194;220,196282;-77,749337;15,590632;931,337001;11358,959988;0,942946
399;379,909229;399,956733;219,776897;-77,783688;15,586528;925,669398;11358,481580;0,942700
400;379,911425;399,816988;219,966416;-78,509780;15,590868;931,498154;11361,696240;0,941809
401;379,937853;399,730886;219,758738;-78,020797;15,590592;931,851160;11355,882094;0,942371
402;379,925729;400,141216;219,950000;-77,836647;15,589144;937,244088;11363,644771;0,942711
403;379,884682;399,977811;220,107997;-78,134155;15,590370;929,168407;11360,283415;0,942385
404;379,902907;399,967458;220,073904;-77,938135;15,589867;926,963368;11355,146000;0,942634
405;379,892027;400,045983;220,257073;-77,793865;15,583547;928,477450;11356,477136;0,942915
406;379,888313;400,013816;219,883397;-78,139606;15,590694;931,566135;11362,390321;0,942270
407;379,920850;400,124260;219,985719;-78,094507;15,590750;932,586351;11356,302559;0,942380
408;379,888915;400,152274;219,886546;-78,200670;15,589136;931,713963;11355,913009;0,942189
409;379,922536;399,972900;220,002242;-77,876459;15,592433;930,789291;11354,208443;0,942682
410;379,866328;399,817566;219,830811;-77,922605;15,585202;933,449729;11358,996090;0,942538
411;379,862022;400,018705;220,069016;-78,201285;15,593919;925,361401;11353,101052;0,942276
412;379,966949;400,341614;220,058189;-77,913982;15,591200;933,401806;11352,147099;0,942659
413;379,881715;399,831659;220,071832;-77,526292;15,590055;925,839685;11353,072970;0,943187
414;379,878742;399,852773;220,257052;-77,775956;15,591463;934,594582;11354,016606;0,942939
415;379,895011;399,987860;220,208594;-78,007605;15,591452;928,923606;11358,060592;0,942604
416;379,964618;399,946053;220,003326;-77,908806;15,586997;931,486437;11358,995390;0,942639
417;379,874958;399,931524;219,957975;-78,170040;15,591678;926,519588;11365,898538;0,942265
418;379,902792;399,996448;220,096597;-77,899549;15,583542;927,715572;11355,716871;0,942696
419;379,908413;399,950310;219,919991;-78,422423;15,587890;933,644644;11363,770128;0,941905
420;379,877162;399,850582;219,981039;-78,033713;15,590277;931,778292;11359,749051;0,942460
421;379,954782;400,075788;220,135682;-77,972917;15,583758;928,448115;11363,697865;0,942616
422;379,915128;400,019559;220,072119;-77,825188;15,591315;932,513288;11352,699600;0,942785
423;379,901975;399,923758;220,041693;-78,001819;15,592508;931,408834;11356,807509;0,942532
424;379,903687;399,660993;220,015276;-78,095907;15,591392;930,859240;11361,145918;0,942393
425;379,861294;400,015696;219,929509;-78,153088;15,589372;934,469148;11367,400993;0,942274
426;379,899117;400,120019;220,011939;-77,759001;15,592273;928,520298;11354,752907;0,942845
427;379,920195;400,008071;220,278359;-77,922917;15,591232;929,310400;11353,387635;0,942752
428;379,888268;399,892933;220,117081;-77,920011;15,592835;929,854893;11352,147290;0,942679
429;379,905090;399,994627;220,240882;-77,930332;15,589528;926,206249;11356,962932;0,942724
430;379,919817;400,244163;220,064799;-77,831826;15,587689;927,435363;11359,794638;0,942772
431;379,901227;400,101630;220,143980;-78,146662;15,584977;928,517504;11360,072123;0,942386
432;379,907761;399,929355;219,690344;-77,689581;15,588838;931,935161;11355,107293;0,942786
433;379,887748;400,047424;220,056984;-78,018488;15,588320;926,462650;11361,107240;0,942517
434;379,903143;400,246508;220,081652;-77,896805;15,590050;930,997548;11357,068629;0,942693
435;379,876347;399,895915;220,049155;-78,069406;15,592369;931,001666;11356,837751;0,942445
436;379,845557;400,289657;220,117360;-77,732458;15,592776;929,793712;11352,023914;0,942931
437;379,933325;400,295528;220,218711;-77,880497;15,587145;929,941466;11358,787987;0,942780
438;379,874851;399,860227;220,022469;-77,910364;15,588432;927,141681;11370,377542;0,942646
439;379,919161;399,943472;219,999263;-78,086209;15,590154;930,703889;11356,018413;0,942398
440;379,904395;399,932099;219,927032;-78,312820;15,582451;934,540884;11359,226919;0,942057
441;379,914379;399,734343;220,027275;-77,984489;15,586242;932,678566;11363,943124;0,942549
442;379,911033;400,092705;219,861929;-77,750567;15,593920;929,075057;11357,550015;0,942785
443;379,916038;399,790280;220,125309;-78,043588;15,586882;930,224867;11361,819848;0,942516
444;379,869669;400,139242;220,062289;-77,697063;15,593845;925,302365;11355,469325;0,942953
445;379,927739;399,911550;219,995936;-78,281950;15,587426;928,959518;11362,618734;0,942132
446;379,869698;400,016289;220,011423;-77,916171;15,589947;928,682626;11357,223395;0,942633
447;379,901305;400,410769;220,053880;-78,333205;15,588828;931,275325;11364,801506;0,942091
448;379,896505;399,912174;220,033129;-77,742760;15,583917;931,731306;11350,997335;0,942877
449;379,894338;400,417695;219,810673;-78,275011;15,585643;928,771370;11360,692724;0,942052
450;379,922125;400,086835;219,916880;-77,771113;15,591427;926,704459;11347,803067;0,942784
451;379,928869;399,729143;219,850777;-77,880588;15,584709;929,183212;11359,514539;0,942605
452;379,940015;400,261056;219,937492;-77,806524;15,593794;926,475359;11351,216153;0,942746
453;379,918722;400,164544;219,981626;-78,080560;15,590231;930,790976;11358,778577;0,942397
454;379,932100;400,114675;220,046963;-78,287168;15,585565;932,113223;11364,076198;0,942149
455;379,898771;399,830424;219,810168;-77,848716;15,592813;930,476871;11356,424441;0,942628
456;379,938600;399,808146;219,996710;-78,470352;15,585967;930,564285;11361,951110;0,941877
457;379,956470;399,842195;220,006812;-77,991019;15,584876;931,913773;11355,590155;0,942530
458;379,890655;400,181018;220,215604;-77,944313;15,583636;930,277939;11355,114219;0,942693
459;379,872292;400,234727;220,157965;-77,713190;15,587596;938,101801;11358,419856;0,942976
460;379,912277;399,624304;219,962522;-77,856162;15,583503;929,750078;11362,612163;0,942691
461;379,913793;400,044665;219,888560;-78,147163;15,588457;930,913787;11359,715683;0,942263
462;379,833580;400,057819;219,681221;-77,710149;15,591542;928,691169;11357,799662;0,942754
463;379,910350;399,944619;220,171240;-77,525031;15,591023;936,021473;11354,462423;0,943235
464;379,911969;399,838310;220,198119;-78,140094;15,596747;924,563858;11354,501668;0,942421
465;379,890497;399,783844;219,856322;-77,905108;15,593463;928,262615;11350,239628;0,942574
466;379,918536;400,217111;219,893314;-78,008913;15,592237;933,078821;11356,035471;0,942452
467;379,921338;399,841431;220,013458;-77,940768;15,585001;925,972521;11355,757018;0,942601
468;379,908348;399,541257;220,030118;-77,699861;15,591063;934,005906;11353,213513;0,942934
469;379,900130;399,933152;220,056592;-78,100645;15,594440;928,125220;11361,625400;0,942406
470;379,914925;399,935315;220,118043;-78,023477;15,593869;927,997167;11356,953609;0,942540
471;379,916364;399,930886;219,961454;-78,392927;15,583172;930,797605;11358,673385;0,941965
472;379,913419;399,991620;219,934570;-77,711383;15,598357;930,248712;11355,301740;0,942873
473;379,933467;400,103572;220,244735;-78,187173;15,594723;929,726828;11362,147641;0,942379
474;379,907427;399,527847;220,022563;-78,032425;15,590751;934,845641;11358,547986;0,942482
475;379,946584;400,468149;220,019175;-78,175373;15,591325;929,710686;11361,006377;0,942287
476;379,952663;399,818751;220,188993;-77,915859;15,591259;930,444469;11354,827826;0,942718
477;379,921553;399,736953;219,866624;-78,332428;15,591348;929,326025;11363,653180;0,942001
478;379,925848;400,269893;220,059697;-77,892750;15,585457;933,361094;11366,855738;0,942688
479;379,929301;400,323437;220,161002;-77,611400;15,592613;932,320602;11352,460342;0,943115
480;379,905971;399,977821;220,039878;-77,756683;15,583659;935,677520;11363,120994;0,942862
481;379,904871;399,713323;220,257704;-78,055223;15,593743;929,066475;11362,135465;0,942564
482;379,959188;400,215842;219,958676;-77,955964;15,586935;930,989613;11356,942222;0,942554
483;379,939620;400,152487;220,004816;-78,253864;15,589758;933,667901;11355,486274;0,942174
484;379,923088;400,135221;220,207680;-77,971091;15,595072;926,986236;11359,162708;0,942653
485;379,970164;400,251763;219,910547;-77,722659;15,583165;929,040074;11351,721520;0,942846
486;379,914381;400,109464;219,891132;-77,896011;15,592442;926,948674;11358,584818;0,942603
487;379,920133;400,133199;219,956629;-78,070600;15,592027;926,576697;11358,683261;0,942399
488;379,931860;399,921343;220,022453;-78,012016;15,591108;936,771669;11363,945306;0,942509
489;379,941908;399,994660;220,084223;-78,347333;15,592921;928,438752;11360,868788;0,942086
490;379,868207;399,918730;220,210566;-77,682268;15,591411;926,882156;11352,343541;0,943043
491;379,921479;399,861829;220,147151;-78,224183;15,591307;931,115097;11362,706025;0,942283
492;379,918347;400,124978;220,122148;-78,018691;15,592096;932,184589;11352,385700;0,942548
493;379,922049;400,063643;220,017344;-78,224155;15,595440;925,196299;11363,019301;0,942220
494;379,915599;400,133229;220,048002;-77,982105;15,590099;925,077390;11354,217242;0,942562
495;379,945556;400,053383;219,905304;-78,250238;15,586954;926,982330;11357,493845;0,942131
496;379,909991;400,193541;220,071603;-77,620317;15,583255;931,099681;11355,139127;0,943060
497;379,912437;399,932951;220,070014;-78,465838;15,586199;932,009355;11356,205578;0,941919
498;379,932626;399,837570;220,006730;-77,980000;15,592342;931,880837;11355,636844;0,942545
499;379,973051;399,966940;220,069124;-77,939863;15,595820;928,873598;11356,500935;0,942629
500;379,896526;399,825968;219,928237;-77,534989;15,590038;929,420390;11354,537488;0,943107
501;379,934046;399,810032;219,943456;-78,177751;15,592203;930,559088;11360,605000;0,942248
502;379,908988;399,791918;220,098486;-78,395488;15,590564;929,869269;11363,425791;0,942028
503;379,950045;399,846859;220,112141;-78,150032;15,591951;929,686076;11366,159114;0,942366
504;379,947969;399,996317;220,167622;-77,891927;15,592409;930,757950;11358,150505;0,942741
505;379,901438;400,078914;219,980366;-77,628359;15,589834;925,422916;11351,444353;0,943006
506;379,929011;399,999922;220,047013;-78,203564;15,587510;933,239311;11363,251936;0,942262
507;379,864451;400,034446;220,073920;-77,978530;15,588763;930,866968;11355,391286;0,942579
508;379,907416;399,820808;219,747930;-77,983684;15,596640;927,962105;11358,512072;0,942416
509;379,984066;399,957940;220,170926;-77,995490;15,588539;932,272895;11357,541419;0,942603
510;379,964447;400,263503;219,996165;-78,106077;15,588553;930,321569;11364,056942;0,942370
511;379,940625;400,027053;219,872865;-77,884962;15,591058;934,873409;11354,537159;0,942609
512;379,961211;400,157536;220,104312;-78,143712;15,584805;933,512306;11352,615945;0,942371
513;379,946353;399,970781;220,127105;-77,902052;15,586893;936,523032;11352,364792;0,942708
514;380,001399;399,691410;219,916521;-77,909828;15,583666;926,910311;11353,969049;0,942597
515;379,915591;400,209974;220,116481;-77,434085;15,587613;935,263529;11348,835813;0,943332
516;379,954744;399,919173;220,106481;-77,907570;15,588458;928,907888;11360,107994;0,942690
517;379,945427;399,691570;220,213875;-78,115354;15,581387;934,997602;11361,233219;0,942462
518;379,994349;399,797222;220,083973;-78,204704;15,586218;930,295206;11353,411399;0,942279
519;379,978933;400,178914;220,094285;-77,987599;15,585590;932,145568;11349,899785;0,942577
520;379,909697;400,016558;220,121085;-78,286006;15,589431;929,970798;11366,559790;0,942187
521;379,947666;400,119183;219,983270;-77,917241;15,592612;933,012338;11361,534848;0,942618
522;380,024817;400,203154;220,142490;-77,707352;15,590010;924,300422;11364,228896;0,942977
523;379,952497;400,063524;219,885623;-78,107066;15,591087;933,690718;11361,224617;0,942315
524;379,938378;400,099408;220,000906;-78,230064;15,586354;929,023992;11364,314687;0,942205
525;379,978558;399,830335;220,088262;-77,805313;15,587309;929,800734;11351,273902;0,942819
526;379,928121;399,849147;219,998738;-77,959103;15,588075;931,463313;11359,790001;0,942569
527;379,954708;400,177408;220,065853;-77,813392;15,591838;929,433480;11352,327333;0,942798
528;379,908006;400,171998;220,024073;-78,190829;15,588760;934,376851;11360,053919;0,942269
529;379,943468;399,855021;219,849510;-78,005936;15,588878;934,915599;11357,564428;0,942435
530;379,979052;399,916251;220,112300;-77,809889;15,589797;928,203756;11359,190159;0,942825
531;379,917233;400,127570;220,081427;-77,984646;15,587107;933,024872;11358,513162;0,942574
532;379,963124;400,195752;220,119980;-78,196567;15,594530;933,400256;11370,377976;0,942307
533;379,979027;400,110554;219,832427;-77,810303;15,592709;926,089043;11360,858749;0,942691
534;379,952569;400,368881;220,154966;-78,125748;15,599346;927,195887;11356,218047;0,942419
535;379,989526;399,782021;219,923864;-77,884997;15,587985;930,502632;11363,402170;0,942634
536;379,977814;399,805327;220,012822;-78,117548;15,597790;925,036742;11365,214238;0,942362
537;379,945756;400,420522;220,156430;-77,964798;15,591748;932,482530;11351,255879;0,942637
538;379,998810;399,945901;220,055949;-77,894772;15,582984;929,310344;11356,565863;0,942683
539;380,008223;399,998389;220,104500;-77,844074;15,583839;931,655137;11355,693789;0,942775
540;379,924439;400,229323;220,147776;-78,073170;15,590931;934,459561;11357,211065;0,942487
541;379,993917;400,286387;219,739354;-78,183706;15,597998;933,090197;11358,509161;0,942141
542;379,999113;400,415499;220,095122;-77,791858;15,589450;931,444232;11356,247712;0,942841
543;379,959856;400,050386;219,881069;-77,898684;15,592698;930,196068;11356,155071;0,942595
544;380,010090;400,007877;220,079501;-77,660812;15,588921;931,065058;11349,524223;0,943010
545;380,024151;400,122497;220,327440;-77,922792;15,591828;928,359668;11359,928172;0,942775
546;380,009698;399,877224;219,978237;-77,947925;15,589830;930,079756;11356,722358;0,942575
547;380,011986;400,331812;219,953814;-78,081252;15,586913;937,518676;11359,955371;0,942383
548;379,979254;400,055167;220,109775;-77,854406;15,584491;929,163836;11349,144431;0,942763
549;379,965388;399,977404;220,112907;-77,726834;15,592688;926,097782;11350,017483;0,942937
550;379,981097;399,947443;220,006429;-78,225867;15,589565;932,532159;11363,351599;0,942213
551;379,984422;400,226071;219,918024;-77,982724;15,587133;929,724537;11352,599407;0,942499
552;380,000922;399,866091;220,035140;-78,128496;15,584459;931,925468;11359,070502;0,942358
553;379,892369;400,266183;220,054630;-77,931907;15,585965;924,646282;11362,068253;0,942633
554;379,994702;400,046833;220,181889;-78,011888;15,585468;931,028615;11357,808810;0,942586
555;380,029385;399,918513;219,879217;-78,050624;15,580346;931,339847;11360,924845;0,942389
556;379,966121;399,893458;219,994891;-77,942930;15,595165;932,633245;11357,081712;0,942589
557;380,004623;399,964920;219,806076;-78,233012;15,596655;933,172561;11366,900143;0,942107
558;379,974981;399,985083;220,079519;-78,011972;15,594230;933,152164;11365,215256;0,942537
559;379,993215;399,986474;219,790759;-77,936354;15,593945;932,156438;11361,729553;0,942501
560;379,977972;400,040806;219,741244;-78,011523;15,592544;927,921537;11357,055297;0,942375
561;379,985838;400,022976;219,917128;-77,925440;15,587464;928,931350;11360,192183;0,942576
562;380,002569;399,999016;219,916223;-77,865346;15,591591;927,371326;11361,411498;0,942656
563;379,978776;399,759676;220,047007;-78,351753;15,585837;931,559401;11367,396441;0,942062
564;379,943149;400,077756;220,130611;-77,959313;15,585939;924,921632;11354,475845;0,942632
565;379,976243;400,001358;219,701922;-78,143525;15,592144;932,963189;11360,025505;0,942178
566;380,003452;400,133739;219,780891;-77,916553;15,590831;932,049681;11361,019090;0,942523
567;380,028139;400,192269;219,889875;-78,209258;15,592061;930,794771;11359,314599;0,942179
568;379,997523;400,123824;220,111710;-78,291110;15,588185;929,555113;11362,260354;0,942175
569;379,991252;400,110255;220,141228;-78,068061;15,586104;930,114164;11363,355998;0,942491
570;380,021371;399,957384;220,023531;-78,385140;15,591307;932,769055;11363,811390;0,942006
571;380,018419;400,062788;220,127765;-78,035426;15,590179;930,752039;11353,922808;0,942528
572;379,999999;399,639831;220,093784;-78,006729;15,590210;928,310563;11359,683368;0,942551
573;380,004426;400,028375;219,822550;-77,881008;15,591970;927,986123;11357,185701;0,942591
574;380,035509;400,018500;220,053355;-78,059436;15,594634;932,224344;11357,279933;0,942460
575;380,046049;399,764652;220,240290;-78,014069;15,594727;930,640109;11362,082570;0,942611
576;380,012068;399,866286;219,805579;-77,805542;15,591615;931,054725;11356,578053;0,942684
577;380,033341;400,260325;219,971909;-78,399225;15,594566;931,097794;11369,660856;0,941962
578;380,053675;399,884178;220,077391;-78,034578;15,588856;931,240810;11353,406506;0,942505
579;380,005292;399,788835;220,181571;-78,130601;15,587455;929,526961;11358,697718;0,942426
580;380,048335;399,563015;219,913901;-77,777379;15,597597;931,021946;11357,544495;0,942774
581;380,035898;400,070658;219,861292;-77,721750;15,593442;926,513857;11358,608955;0,942824
582;380,012916;399,931521;219,914714;-78,231476;15,594124;928,597077;11358,397914;0,942161
583;380,074576;400,077913;219,996771;-77,850158;15,593314;927,347567;11359,847159;0,942715
584;380,040153;399,601351;220,062503;-77,930471;15,587865;930,696826;11352,870850;0,942638
585;379,994357;400,107353;219,968898;-77,870245;15,596215;933,535373;11355,439268;0,942675
