# YHDA_VERSION=0.5
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=OE_MID
# STEP_NAME=Aşırı ikaz — ara çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=120
# STEP_PSET_MW=220
time_s;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
285;380,011158;400,221818;219,972946;119,625812;15,969008;1602,987560;11807,183475;0,878498
286;380,034705;399,887446;220,001480;120,288810;15,973379;1605,077012;11823,957484;0,877412
287;379,988730;399,834099;220,151016;120,317855;15,962732;1598,932133;11822,371782;0,877501
288;380,015998;400,051073;219,697554;120,031794;15,975768;1596,198221;11823,912901;0,877565
289;379,985735;399,935395;220,166796;120,027803;15,969346;1605,258721;11821,089915;0,878001
290;380,009837;400,104261;219,851334;119,576018;15,974493;1595,510548;11816,825798;0,878471
291;379,950716;400,019657;219,951372;119,895364;15,970079;1596,901252;11828,460764;0,878027
292;380,013980;399,896498;219,759845;120,189319;15,968088;1598,854445;11827,933790;0,877357
293;380,029350;400,007078;220,061926;119,731664;15,966169;1595,575723;11829,171296;0,878402
294;380,016072;399,982730;220,209683;120,078938;15,969738;1607,767349;11824,783117;0,877955
295;379,981678;399,970946;219,975897;120,277479;15,973903;1598,108234;11822,323038;0,877408
296;379,955476;399,954288;219,927893;119,842829;15,964784;1598,132018;11818,413422;0,878093
297;379,985462;399,938419;219,843255;119,662861;15,967128;1595,333887;11821,831349;0,878318
298;379,976550;399,886967;220,131529;120,103541;15,971786;1596,811203;11825,426754;0,877842
299;379,981017;399,835181;219,969774;119,867867;15,975397;1602,334362;11817,461995;0,878090
300;380,021771;399,749152;219,898491;119,987016;15,968119;1595,342797;11818,791948;0,877824
301;379,941558;400,198108;220,295914;120,305777;15,970535;1606,872396;11826,071049;0,877654
302;380,040926;400,012492;220,194529;120,369119;15,980375;1603,436624;11817,306645;0,877455
303;379,953761;399,772078;219,862651;119,427287;15,972927;1599,821655;11816,154634;0,878731
304;379,975858;399,863655;220,189379;120,262235;15,969500;1602,695400;11823,180661;0,877629
305;379,997985;399,918668;219,686073;120,172761;15,967503;1600,427799;11825,752659;0,877317
306;379,981403;400,012225;220,446417;120,024253;15,967110;1601,209324;11816,779457;0,878263
307;379,954635;400,111568;220,062453;120,172880;15,970359;1596,163985;11825,977924;0,877663
308;379,976157;399,832322;219,995315;120,148198;15,971388;1595,580280;11816,517698;0,877643
309;380,000303;400,059594;220,027954;120,530746;15,969484;1598,518898;11823,230104;0,877030
310;379,999383;400,080567;220,136574;120,134536;15,975225;1599,492738;11818,920361;0,877795
311;379,967840;400,037699;220,220183;119,747589;15,974829;1600,425586;11814,835345;0,878520
312;379,957708;399,738311;219,873535;120,147567;15,962103;1601,955338;11819,485263;0,877532
313;379,978384;399,972235;220,060034;120,116207;15,961976;1605,448127;11824,445091;0,877756
314;379,943816;400,062381;219,869960;119,868021;15,970897;1596,795056;11820,174349;0,877998
315;379,974578;400,473501;219,997593;120,186719;15,973042;1596,641307;11823,745986;0,877580
316;379,974544;399,882020;220,162705;119,845472;15,968296;1601,312025;11811,375072;0,878303
317;379,957233;399,911202;220,028862;120,288411;15,973430;1599,288802;11823,473382;0,877438
318;379,923446;399,893831;220,024475;120,209358;15,978268;1602,942493;11820,110222;0,877567
319;379,961156;400,000992;220,007755;119,965871;15,971623;1597,189954;11818,079839;0,877960
320;379,931111;399,804951;219,972155;120,200291;15,966541;1604,326996;11820,710201;0,877534
321;379,959475;399,612145;219,958285;120,191502;15,972465;1600,453294;11824,663349;0,877536
322;379,946605;400,105172;219,895255;120,391510;15,976703;1596,279003;11823,134865;0,877142
323;379,980696;399,919354;220,038204;119,910202;15,971660;1598,910997;11816,441311;0,878081
324;379,941925;400,038822;220,153679;120,124133;15,965072;1596,463174;11813,987672;0,877828
325;379,936823;399,851026;220,104249;120,285138;15,970801;1600,552027;11818,079810;0,877513
326;379,945545;399,796207;219,770627;119,531369;15,964813;1597,115210;11815,226099;0,878472
327;379,920987;399,910782;219,911142;119,646892;15,973259;1600,473528;11817,189017;0,878407
328;379,944780;400,233697;220,180221;119,944156;15,971300;1600,600182;11815,292991;0,878154
329;379,934609;400,023632;220,277884;119,661608;15,967982;1597,427476;11819,072668;0,878716
330;379,976696;399,849093;220,040017;120,179339;15,972802;1598,161216;11823,997402;0,877631
331;379,987802;400,294508;220,033842;120,027713;15,968010;1603,006774;11817,074813;0,877880
332;379,947543;399,874791;219,908955;120,229484;15,970908;1600,712069;11817,801588;0,877427
333;379,974368;399,872781;220,070759;119,772814;15,972446;1595,643233;11812,721454;0,878341
334;379,919094;400,168413;219,963868;119,762882;15,967689;1597,946325;11813,094208;0,878260
335;380,005559;400,015033;220,175474;120,544245;15,968269;1598,493584;11829,203803;0,877143
336;379,914201;399,987605;219,908350;119,851829;15,962520;1598,532141;11817,312359;0,878060
337;379,976633;400,034011;219,863081;120,312663;15,959632;1607,040484;11817,948789;0,877245
338;379,944373;400,151052;219,758262;119,816652;15,978192;1596,450874;11813,665810;0,877982
339;379,916178;400,143073;220,159677;120,524459;15,966895;1600,482630;11820,388228;0,877162
340;379,946390;399,962253;220,292910;120,057628;15,971231;1600,509135;11824,115951;0,878067
341;379,944465;399,947210;220,091521;119,993314;15,961159;1600,232642;11821,341565;0,877990
342;379,930944;399,938287;219,791715;119,712546;15,971257;1602,314943;11812,145995;0,878187
343;379,934623;400,226880;220,052097;120,216499;15,974611;1599,986636;11826,868328;0,877580
344;379,907891;400,093357;220,098652;119,856820;15,969967;1598,676282;11825,343812;0,878226
345;379,903868;400,063630;220,232348;119,524389;15,966242;1598,389105;11815,785763;0,878904
346;379,938024;400,223060;220,252528;119,539427;15,965749;1601,156672;11814,693516;0,878897
347;379,960204;400,031137;220,214053;120,318004;15,968399;1599,138391;11823,007431;0,877558
348;379,951342;400,025164;219,765810;119,763253;15,967660;1601,227319;11815,752686;0,878079
349;379,948844;399,915784;220,084421;120,433686;15,974907;1600,039111;11829,508317;0,877245
350;379,967432;400,319945;220,016586;120,352437;15,975815;1600,497645;11827,683919;0,877319
351;380,000791;400,225737;220,247013;119,895072;15,965244;1595,699997;11823,679401;0,878297
352;379,927782;399,966052;219,783000;120,163797;15,969566;1602,566436;11820,891363;0,877422
353;379,961213;400,002341;219,891245;119,414578;15,969717;1595,491430;11817,866199;0,878778
354;379,945872;399,804949;220,280272;119,875447;15,977066;1601,858961;11816,632779;0,878360
355;379,915240;399,905802;220,103193;119,920738;15,972392;1604,669489;11821,115971;0,878123
356;379,896195;399,954818;220,018452;120,087634;15,973369;1602,482026;11817,849978;0,877765
357;379,927366;399,879493;220,087433;119,833901;15,974435;1593,437299;11825,235997;0,878254
358;379,915943;400,188084;219,708703;120,099820;15,974293;1601,764451;11822,745612;0,877461
359;379,887610;399,966515;219,921676;120,263077;15,969127;1598,681993;11821,423465;0,877382
360;379,921074;400,163451;219,943242;119,834586;15,971359;1603,181465;11818,536432;0,878121
361;379,928923;400,231337;220,018316;120,375687;15,962300;1593,668202;11831,704177;0,877282
362;379,930482;399,613857;220,126320;120,012583;15,966757;1599,439194;11815,764948;0,877990
363;379,950946;399,620377;220,125687;120,098780;15,966027;1601,520514;11822,356627;0,877845
364;379,951220;399,878185;219,893009;120,046737;15,957471;1602,004736;11825,901036;0,877719
365;379,909041;400,080825;220,038589;120,072266;15,969519;1601,835478;11825,573137;0,877810
366;379,907418;400,069385;220,246616;120,055637;15,969095;1601,070299;11820,909025;0,878028
367;379,897609;400,112360;220,131372;119,756157;15,970542;1595,010634;11815,942880;0,878424
368;379,899356;400,032734;219,933785;120,440152;15,968621;1603,537213;11823,292145;0,877096
369;379,934234;400,141081;219,863398;119,869826;15,968208;1600,105478;11817,893176;0,877989
370;379,922153;399,920212;220,060518;119,887406;15,975848;1596,779335;11814,230038;0,878140
371;379,934141;399,565257;219,790611;119,761258;15,972327;1593,496127;11820,613117;0,878105
372;379,905789;400,404457;219,954120;119,748301;15,970736;1604,726329;11820,874496;0,878276
373;379,887895;400,072893;220,054487;119,610858;15,979873;1603,001790;11822,300348;0,878598
374;379,913793;400,159727;219,975125;119,892424;15,977309;1602,895150;11817,218471;0,878053
375;379,920812;399,827019;219,850352;120,310943;15,974911;1603,696978;11824,477517;0,877236
376;379,885066;400,012742;219,863891;119,539728;15,962643;1598,644918;11812,041096;0,878543
377;379,944737;399,558857;219,719975;120,349493;15,963305;1604,553088;11831,994317;0,877051
378;379,891741;400,025418;220,092686;119,846074;15,968352;1598,918370;11821,744023;0,878238
379;379,904968;399,476699;219,878152;119,689716;15,965150;1600,214784;11811,860687;0,878305
380;379,908486;400,130530;219,940205;120,251918;15,975707;1604,880120;11822,757617;0,877418
381;379,910694;400,158315;219,894962;120,133039;15,971828;1599,864222;11821,621076;0,877576
382;379,960092;399,993222;220,073576;119,497426;15,967651;1597,763741;11805,713283;0,878805
383;379,877119;400,294475;220,056030;119,999577;15,970397;1601,214247;11815,229225;0,877948
384;379,886756;400,016665;219,777400;120,048302;15,966211;1597,879506;11815,286862;0,877611
385;379,929027;400,396618;219,850840;119,481785;15,967881;1598,310320;11818,288464;0,878628
386;379,897565;400,107277;220,016161;120,102403;15,968042;1598,683795;11822,829182;0,877739
387;379,906593;399,794750;220,235029;119,471505;15,975148;1599,647204;11810,158908;0,878995
388;379,888524;399,849791;219,845637;120,009747;15,968109;1597,876636;11813,837387;0,877738
389;379,930381;400,157293;220,043169;120,335945;15,966271;1601,636298;11820,945424;0,877371
390;379,940921;399,820536;219,931100;119,683197;15,969586;1603,358746;11813,535151;0,878364
391;379,946385;400,050028;220,067455;120,031260;15,969715;1599,588009;11818,474109;0,877905
392;379,891428;399,913174;220,017522;120,222078;15,966237;1597,616786;11825,158456;0,877539
393;379,914799;399,814335;220,118597;120,124670;15,963735;1600,424175;11824,865701;0,877795
394;379,877421;399,657766;220,003364;119,939570;15,964052;1597,098861;11818,551626;0,878000
395;379,894293;399,809903;219,790911;119,380382;15,971919;1601,753472;11807,177967;0,878744
396;379,903106;400,181314;220,134028;119,478147;15,966622;1595,218641;11815,448376;0,878892
397;379,894934;399,859303;220,132935;120,098576;15,964855;1600,135145;11825,952331;0,877852
398;379,919471;399,980188;219,779115;119,954721;15,969424;1605,144647;11815,973495;0,877769
399;379,924222;400,305954;220,060769;119,497623;15,964954;1600,599440;11811,162061;0,878793
400;379,888508;399,941834;220,064189;120,341144;15,967741;1601,194573;11829,291619;0,877382
401;379,857926;399,879581;219,865454;119,495055;15,969176;1594,809769;11818,951752;0,878620
402;379,922829;400,067626;219,914534;120,554882;15,975287;1599,089466;11823,957666;0,876885
403;379,908069;399,867934;219,897961;120,107604;15,971124;1600,062602;11825,354868;0,877622
404;379,904961;400,140533;220,113694;119,871479;15,969237;1600,439969;11822,063461;0,878215
405;379,951238;399,976206;220,148990;120,104247;15,966012;1599,637339;11821,023101;0,877857
406;379,892912;399,730679;219,731548;119,877009;15,970469;1597,976841;11818,939246;0,877856
407;379,918046;399,984817;219,890220;119,763702;15,969411;1605,566182;11820,310521;0,878192
408;379,905389;400,186484;220,019111;120,343485;15,966997;1598,298671;11822,890602;0,877337
409;379,916341;399,985278;220,089176;119,796870;15,967476;1602,632800;11823,722501;0,878318
410;379,882426;399,860316;220,117536;120,643155;15,966482;1593,264246;11825,757139;0,876924
411;379,896757;400,133505;219,944579;119,920474;15,967360;1596,311979;11816,213718;0,877978
412;379,885892;399,667352;220,167740;120,001606;15,974180;1598,943466;11824,043424;0,878046
413;379,926045;399,548531;220,137876;120,378965;15,967007;1598,780886;11825,060035;0,877386
414;379,905214;399,836883;219,947867;119,765684;15,969821;1598,072805;11816,259968;0,878241
415;379,880372;400,068999;220,334195;119,701582;15,973313;1601,236350;11826,425704;0,878700
416;379,900450;400,282342;220,091129;120,130673;15,974131;1602,669109;11827,386350;0,877760
417;379,906942;400,071796;219,841281;120,077011;15,970733;1593,277765;11818,173592;0,877621
418;379,921407;400,028461;219,909991;120,365108;15,981418;1598,854144;11814,920342;0,877200
419;379,907640;400,005372;220,074688;120,042681;15,966237;1596,472160;11817,095103;0,877892
420;379,922452;399,853060;220,026499;119,988993;15,974087;1601,384555;11816,768851;0,877938
421;379,893373;399,866604;219,993884;120,032432;15,969320;1600,348430;11821,362027;0,877836
422;379,928487;400,049357;220,032785;120,470368;15,971929;1598,391519;11826,154107;0,877136
423;379,896819;399,978041;219,799938;119,872888;15,975620;1605,231514;11815,476382;0,877926
424;379,879816;400,148396;219,945099;120,478890;15,968870;1599,884124;11825,787383;0,877041
425;379,920498;399,993105;220,117971;120,235004;15,967669;1600,339497;11826,132443;0,877609
426;379,874148;400,188533;220,143871;119,799849;15,969457;1600,309224;11817,934185;0,878362
427;379,885050;399,956535;220,248287;120,051400;15,966463;1599,024198;11818,771486;0,878036
428;379,912924;400,072613;219,955343;119,735582;15,974142;1601,066300;11823,421939;0,878298
429;379,899777;399,962697;219,874640;120,066486;15,966511;1598,269284;11819,006988;0,877669
430;379,922260;400,097920;219,758762;120,154174;15,967944;1595,020365;11817,486773;0,877416
431;379,889747;399,732151;219,910288;120,502668;15,974962;1597,203761;11827,917995;0,876969
432;379,876014;400,136622;220,000341;120,243928;15,971714;1599,161001;11826,334713;0,877487
433;379,925337;399,546847;219,941585;120,177344;15,972478;1595,838476;11823,298654;0,877544
434;379,862310;399,605345;220,039109;120,283673;15,967393;1601,876535;11821,893698;0,877455
435;379,887153;399,977432;219,789415;120,378606;15,967684;1598,868977;11823,200781;0,877066
436;379,883060;399,711125;219,925028;120,084246;15,972896;1599,653480;11817,974397;0,877686
437;379,808107;399,940833;220,045617;119,681327;15,955048;1597,459596;11812,215716;0,878472
438;379,862084;400,192174;219,758737;119,998283;15,973239;1599,538727;11818,781083;0,877677
439;379,909320;400,011288;219,905974;119,918825;15,970922;1597,664083;11817,774421;0,877946
440;379,917491;399,771799;220,079392;120,011164;15,972225;1595,222218;11818,249541;0,877949
441;379,885158;399,844326;219,976646;120,171131;15,973171;1595,544310;11821,288128;0,877587
442;379,924390;399,987906;219,868033;119,491548;15,964863;1602,451453;11811,175805;0,878628
443;379,949782;399,997129;219,977006;120,068884;15,977510;1595,311779;11824,433411;0,877759
444;379,879014;399,606772;220,158376;119,735864;15,969135;1601,319415;11814,293465;0,878483
445;379,893438;399,990926;219,750157;119,782813;15,974601;1603,083054;11820,416731;0,878031
446;379,901735;399,743822;219,998893;119,722312;15,973582;1603,108230;11814,463741;0,878360
447;379,851539;399,967412;220,273476;120,041270;15,971664;1597,672370;11828,139454;0,878076
448;379,898892;399,977912;219,792073;120,144371;15,970242;1600,466857;11818,903948;0,877463
449;379,898226;399,867314;219,888573;119,765476;15,969176;1593,046275;11817,949571;0,878187
450;379,896893;400,142584;220,014511;120,213365;15,972324;1599,608610;11828,906161;0,877551
451;379,865367;399,980086;220,069083;120,463053;15,967368;1598,613976;11834,839081;0,877182
452;379,905504;400,022230;220,051431;120,077448;15,975022;1596,656977;11828,416241;0,877813
453;379,912669;399,981076;219,872130;120,449627;15,962700;1598,879914;11819,821938;0,877023
454;379,888825;400,030964;219,792523;119,639698;15,971210;1598,259109;11820,817911;0,878310
455;379,896560;399,978920;220,119335;119,975274;15,968883;1601,989695;11817,387544;0,878046
456;379,934857;399,810832;219,999867;120,030343;15,970221;1602,966677;11826,920209;0,877845
457;379,924397;400,248742;220,105532;120,536727;15,966049;1600,636232;11825,131230;0,877092
458;379,942475;400,064863;219,923174;120,329235;15,964755;1600,312866;11827,530771;0,877272
459;379,926898;399,834146;219,693434;120,137902;15,968404;1600,312163;11827,255347;0,877383
460;379,856148;400,275781;220,077835;120,079958;15,973721;1595,933233;11823,404903;0,877833
461;379,942455;399,962218;220,084397;119,681588;15,972520;1601,030150;11822,177983;0,878506
462;379,896348;399,728245;219,997345;119,927928;15,968232;1602,596487;11818,663277;0,878014
463;379,953399;399,763701;219,934226;119,117809;15,960351;1597,249627;11814,458346;0,879314
464;379,898993;400,029689;220,121339;119,661644;15,969622;1601,009892;11817,005386;0,878573
465;379,939538;399,761311;220,016465;120,023476;15,969238;1603,929991;11821,331790;0,877871
466;379,899989;399,633897;220,001439;119,550335;15,963864;1601,953585;11816,628165;0,878651
467;379,906307;400,048904;219,748626;119,640886;15,976276;1602,356939;11810,805175;0,878268
468;379,881528;400,054180;220,006200;119,817958;15,970548;1601,608732;11817,849229;0,878207
469;379,880497;400,114943;219,622453;119,956312;15,973533;1601,015530;11816,548548;0,877623
470;379,915194;399,830538;220,160804;120,406549;15,968379;1601,914932;11833,136874;0,877361
471;379,962205;399,682969;219,926085;119,969222;15,967393;1598,575363;11818,282288;0,877880
472;379,931154;399,721780;220,064178;119,509883;15,964827;1596,932948;11814,430588;0,878776
473;379,889032;400,239545;219,800556;120,328451;15,965173;1600,885489;11820,340180;0,877161
474;379,895097;400,248734;219,918496;120,226876;15,972026;1599,957178;11818,548856;0,877440
475;379,895133;400,102096;220,040799;120,432391;15,975213;1600,886294;11831,547181;0,877207
476;379,949040;400,281384;219,950915;120,538343;15,970595;1601,876413;11823,391169;0,876947
477;379,939630;399,941298;219,880577;119,938445;15,964143;1594,914742;11818,069095;0,877890
478;379,965784;400,158908;219,990096;120,133653;15,964120;1603,902553;11822,240348;0,877662
479;379,886995;400,261762;220,184001;119,829016;15,962961;1599,458525;11824,282818;0,878350
480;379,933460;399,910123;220,139603;120,330136;15,965764;1600,039580;11823,116973;0,877470
481;379,902594;399,859422;219,962541;119,946888;15,974473;1599,034090;11824,753157;0,877950
482;379,900132;399,845537;220,060524;119,995784;15,969439;1600,173701;11816,659091;0,877958
483;379,909636;399,700418;220,024399;119,605049;15,968147;1598,366534;11813,511698;0,878580
484;379,924255;400,151337;219,922621;119,719199;15,976034;1594,131103;11816,907582;0,878296
485;379,903931;400,142840;219,876964;120,386195;15,980425;1602,526470;11818,725222;0,877134
486;379,934189;399,924833;219,623535;119,817230;15,974990;1595,840203;11817,424056;0,877858
487;379,955518;399,663853;219,853023;120,248733;15,970478;1602,546101;11822,614600;0,877343
488;379,864866;399,906858;220,040478;120,198258;15,966291;1599,940371;11826,413289;0,877600
489;379,945169;400,137461;220,150790;120,498586;15,967795;1599,438730;11824,065006;0,877197
490;379,923674;400,217446;219,990111;120,058166;15,969003;1595,812030;11819,074327;0,877789
491;379,918998;400,078037;219,868069;120,078891;15,971866;1603,705673;11818,040265;0,877642
492;379,870079;400,031061;220,109544;120,267418;15,972371;1598,681065;11828,605918;0,877547
493;379,966045;400,022660;220,135080;119,889312;15,972056;1602,858275;11822,694911;0,878205
494;379,965982;400,203894;220,029666;120,237679;15,968481;1607,111066;11825,716108;0,877524
495;379,922392;400,200980;219,992624;120,648509;15,974696;1599,856772;11823,061781;0,876800
496;379,934684;399,979145;220,193645;119,398632;15,969923;1595,871952;11812,446666;0,879079
497;379,949871;399,970668;219,845283;120,081919;15,967171;1602,901118;11822,371938;0,877616
498;379,954511;400,170005;219,958179;119,242575;15,962745;1602,238821;11807,155185;0,879127
499;379,946175;399,882078;220,084283;119,527540;15,968668;1604,040147;11805,291402;0,878764
500;379,937042;400,182805;219,776331;119,670848;15,965037;1595,462013;11816,690260;0,878243
501;379,951485;400,078400;219,879727;120,830194;15,972109;1602,746434;11827,557619;0,876390
502;379,941394;400,055234;220,112613;120,435592;15,968773;1595,058738;11820,718457;0,877268
503;379,879724;400,237536;219,844936;119,867776;15,969081;1600,770891;11819,348959;0,877976
504;379,961177;399,560059;219,876307;119,793978;15,968525;1601,102775;11821,369271;0,878128
505;379,915121;400,133610;220,146801;119,974719;15,973201;1597,551961;11816,278664;0,878072
506;379,905071;400,068675;219,902214;119,681444;15,967292;1595,001576;11821,408785;0,878341
507;379,920740;400,100496;220,129747;120,286517;15,969474;1605,660478;11820,573105;0,877534
508;379,969936;399,897974;219,995697;120,330861;15,967555;1599,187144;11823,014803;0,877336
509;379,964017;400,187607;219,958298;120,035854;15,975908;1601,345673;11818,875815;0,877797
510;379,989974;400,124131;220,161157;120,077551;15,970968;1599,350916;11824,083178;0,877913
511;379,950793;400,144270;220,161476;120,597938;15,975056;1598,482327;11824,297764;0,877040
512;379,943582;399,902531;219,798551;119,825151;15,969787;1598,662230;11815,545272;0,878005
513;379,950264;400,146611;219,950616;120,414908;15,973641;1597,495803;11826,815470;0,877154
514;379,937497;400,222850;219,790732;120,368807;15,975381;1600,257736;11818,178463;0,877084
515;379,979032;399,964336;219,888863;119,820063;15,967406;1594,181847;11820,667807;0,878096
516;379,935546;400,125354;220,029375;120,017122;15,970791;1605,139732;11821,572866;0,877894
517;379,962796;399,859453;219,757821;119,983548;15,971009;1601,180464;11823,931208;0,877701
518;379,945563;399,992241;220,066348;119,934544;15,974114;1602,704676;11816,962660;0,878066
519;379,977785;399,710823;220,018439;119,965599;15,969844;1597,501784;11820,022589;0,877970
520;379,966818;399,950055;220,182169;119,846724;15,968258;1596,264739;11816,861661;0,878319
521;379,971381;400,107204;219,791280;120,053133;15,961597;1600,020955;11827,535428;0,877615
522;379,932566;399,867397;219,769271;119,647935;15,972011;1601,351142;11814,208273;0,878275
523;379,956738;400,039218;219,942630;119,982162;15,966661;1599,473037;11819,904407;0,877873
524;380,004272;400,042162;220,221669;119,355237;15,969728;1603,114603;11819,251574;0,879177
525;379,988339;399,958542;219,879148;120,136059;15,964275;1596,565216;11817,473165;0,877556
526;379,975835;399,826064;219,986008;120,290375;15,978335;1606,408894;11828,443824;0,877395
527;379,928474;399,951846;219,874244;120,065952;15,967241;1594,653087;11815,806970;0,877670
528;379,968448;399,802428;219,921445;119,529949;15,958563;1602,806915;11814,474812;0,878612
529;379,984700;399,789340;220,029624;120,101561;15,968782;1601,717354;11822,789301;0,877752
530;379,948611;400,349217;220,125530;119,838083;15,972310;1599,926974;11820,868673;0,878282
531;379,992460;399,821472;219,874332;120,355874;15,978415;1599,374680;11823,760143;0,877183
532;379,978620;399,913785;220,149405;120,089010;15,969934;1595,277819;11817,304007;0,877883
533;379,953348;399,767560;220,053914;120,200853;15,966631;1601,371601;11820,563357;0,877608
534;379,985023;400,210788;219,949091;120,453442;15,967016;1604,964158;11826,206396;0,877088
535;380,008659;400,045806;219,998982;120,194236;15,970914;1602,239033;11820,805246;0,877569
536;379,876781;399,993521;219,995404;120,347755;15,965296;1598,508557;11824,604394;0,877308
537;379,974588;400,249449;220,383383;120,293210;15,963203;1597,983805;11819,479200;0,877755
538;379,964339;399,761701;220,253622;119,890767;15,963507;1604,405958;11820,413533;0,878310
539;379,957972;399,957075;220,091059;119,779798;15,967678;1593,857075;11813,800361;0,878348
540;379,946430;400,025260;220,184832;119,634009;15,979295;1600,726690;11810,594291;0,878678
541;379,970043;399,816921;219,780289;119,793059;15,975416;1602,911173;11816,761644;0,878042
542;379,983042;400,126038;219,857087;119,389245;15,971003;1600,614228;11808,448634;0,878789
543;380,020469;399,970183;219,874957;119,854608;15,972345;1599,877058;11823,550755;0,878025
544;379,983640;400,157035;219,820682;120,517639;15,973526;1599,320372;11825,684729;0,876861
545;379,992679;400,267155;220,217371;120,114673;15,970293;1600,895263;11822,427781;0,877902
546;379,964566;399,891033;220,095771;120,178813;15,969054;1607,248305;11822,881389;0,877683
547;380,026317;400,040838;220,061159;119,838547;15,974376;1598,139859;11816,391417;0,878222
548;379,961765;399,807836;220,013545;119,837813;15,963808;1597,739139;11821,948006;0,878180
549;379,938272;400,529706;219,798669;120,204903;15,972197;1599,685746;11824,322050;0,877367
550;379,970182;399,855902;219,845850;119,895760;15,971772;1604,672296;11820,690512;0,877929
551;380,016090;400,081701;220,163256;120,182123;15,969669;1595,745564;11822,676425;0,877740
552;379,952805;399,899751;219,941640;120,080043;15,969746;1603,655040;11817,982019;0,877708
553;380,008772;399,614719;219,939496;120,241988;15,966373;1601,035263;11822,812075;0,877434
554;379,994203;399,903510;219,971592;119,927893;15,969150;1599,838476;11818,438704;0,877991
555;379,951122;400,068929;220,120047;120,304495;15,969797;1598,086302;11818,646861;0,877495
556;379,976386;399,785636;219,946425;119,991415;15,966588;1603,643051;11814,911303;0,877861
557;379,993448;399,756486;220,269822;120,125924;15,965536;1602,644876;11815,613481;0,877931
558;380,012313;399,939889;220,001888;120,528469;15,977199;1599,764605;11826,554159;0,877010
559;379,982222;399,929294;220,086074;119,641373;15,973836;1596,862807;11816,382903;0,878575
560;379,990719;399,977367;220,115854;119,894097;15,973482;1600,762762;11821,763529;0,878179
561;380,025772;400,061147;219,800437;119,834237;15,975165;1605,428540;11816,286930;0,877991
562;380,038903;400,098807;219,971207;120,244519;15,970973;1597,776305;11822,679824;0,877459
563;379,973512;399,750980;219,867274;119,739177;15,975424;1602,929077;11820,644797;0,878212
564;379,977404;399,833860;219,890793;119,758319;15,970849;1600,529480;11813,811662;0,878201
565;379,986858;400,281786;219,928391;120,217545;15,971085;1601,131661;11828,038180;0,877465
566;379,995581;400,529170;220,135556;119,956479;15,975772;1599,410617;11823,084977;0,878092
567;380,000734;399,984878;219,939244;120,125421;15,964250;1596,738451;11813,722635;0,877629
568;379,983144;399,848509;219,852352;120,236394;15,967235;1607,319878;11829,713675;0,877363
569;380,040261;400,105588;220,171063;119,734800;15,966837;1599,405926;11822,827044;0,878496
570;379,970524;400,434317;219,944044;119,705452;15,966785;1599,537045;11812,711757;0,878338
571;379,981427;400,341114;219,890292;119,639509;15,968084;1599,563371;11816,002653;0,878400
572;380,014361;400,164760;219,975786;120,042804;15,967382;1599,123701;11822,736790;0,877802
573;380,035089;399,840119;219,899562;120,315240;15,978406;1604,422133;11820,013904;0,877274
574;380,031514;400,034357;219,765758;119,850158;15,965652;1599,426540;11820,849874;0,877933
575;380,033489;400,120889;220,157439;119,741911;15,961010;1601,279113;11819,912400;0,878472
576;380,038275;399,968750;220,229698;120,108037;15,975326;1596,888598;11819,801011;0,877924
577;380,014201;400,196443;219,899251;119,722271;15,973079;1598,449466;11816,696520;0,878269
578;380,004120;400,289743;220,102468;119,872754;15,971457;1603,057944;11822,012278;0,878203
579;380,013156;400,273199;220,063588;120,406556;15,973715;1600,031442;11822,607507;0,877272
580;380,002508;399,987367;219,882630;120,421660;15,969959;1602,347761;11828,822920;0,877080
581;379,990447;400,039585;219,966077;120,053133;15,976594;1595,498612;11819,831183;0,877775
582;380,001319;399,954269;220,080547;120,532481;15,961794;1600,436572;11830,902042;0,877076
583;380,012445;399,905983;219,918975;119,979226;15,969077;1604,299293;11820,929494;0,877856
584;380,052831;400,156054;219,946769;119,771686;15,970072;1599,219231;11816,658746;0,878230
585;380,046062;400,177393;220,140399;119,920283;15,968529;1603,404164;11820,654944;0,878158
586;380,035895;399,640372;219,952845;120,359915;15,977647;1601,443386;11821,050763;0,877248
