# YHDA_VERSION=0.6.3
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=UE_MKUD
# STEP_NAME=Düşük ikaz — MKÜD çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.3
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=-52
# STEP_PSET_MW=120
ZAMAN;SIRA_NO;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
16.8.2026 09:03:28,0s;209;380,099463;399,943036;119,911503;-51,995450;15,590892;929,888847;11076,975052;0,917461
16.8.2026 09:03:29,0s;210;380,090713;399,761996;119,963853;-52,135343;15,591417;926,224017;11070,429605;0,917134
16.8.2026 09:03:30,0s;211;380,061164;399,976526;120,110077;-52,028098;15,590438;930,019878;11072,978591;0,917610
16.8.2026 09:03:31,0s;212;380,087286;400,188607;119,985672;-51,929463;15,593571;930,634396;11076,863145;0,917735
16.8.2026 09:03:32,0s;213;380,033827;399,772046;119,920345;-51,967712;15,591475;932,769312;11060,844432;0,917549
16.8.2026 09:03:33,0s;214;380,060610;400,072740;119,975167;-51,916878;15,590166;932,553154;11067,818649;0,917757
16.8.2026 09:03:34,0s;215;380,060321;400,218569;120,119286;-51,853431;15,582671;926,925123;11064,186118;0,918108
16.8.2026 09:03:35,0s;216;380,092459;400,074693;120,053819;-52,219777;15,587336;927,644152;11070,652974;0,917007
16.8.2026 09:03:36,0s;217;380,010373;399,763388;120,042037;-51,949490;15,590548;935,601813;11078,150552;0,917747
16.8.2026 09:03:37,0s;218;380,076832;399,833724;120,036039;-52,031521;15,592955;929,051931;11064,573922;0,917511
16.8.2026 09:03:38,0s;219;380,071201;399,947742;120,058403;-51,948110;15,594217;927,631222;11069,677633;0,917771
16.8.2026 09:03:39,0s;220;380,053613;400,191746;120,049393;-51,743331;15,595475;928,661473;11067,866880;0,918330
16.8.2026 09:03:40,0s;221;380,054434;399,791289;119,936243;-52,143885;15,590797;924,030217;11066,814161;0,917077
16.8.2026 09:03:41,0s;222;380,063276;399,865983;120,041634;-52,038090;15,593099;933,393946;11069,197462;0,917500
16.8.2026 09:03:42,0s;223;380,073533;400,257262;120,033348;-51,985064;15,594393;932,395225;11074,133094;0,917638
16.8.2026 09:03:43,0s;224;380,086073;399,920685;120,001175;-52,151030;15,584826;931,373495;11076,205171;0,917135
16.8.2026 09:03:44,0s;225;380,076426;400,352966;119,920758;-52,041859;15,584789;930,745523;11075,693374;0,917343
16.8.2026 09:03:45,0s;226;380,031865;400,110903;120,041708;-51,673380;15,591390;931,935993;11067,753164;0,918515
16.8.2026 09:03:46,0s;227;380,074001;399,630009;119,966844;-52,045638;15,586109;933,715393;11077,243836;0,917388
16.8.2026 09:03:47,0s;228;380,085581;400,077420;120,054846;-52,179401;15,586754;926,658561;11069,684873;0,917121
16.8.2026 09:03:48,0s;229;380,061399;399,886307;120,007843;-52,126112;15,585178;927,383536;11071,265687;0,917213
16.8.2026 09:03:49,0s;230;380,073042;399,842356;120,070760;-51,967701;15,590887;928,126780;11072,599040;0,917731
16.8.2026 09:03:50,0s;231;380,078182;400,161985;120,030835;-51,881529;15,591103;926,305814;11070,957107;0,917923
16.8.2026 09:03:51,0s;232;380,021206;399,895993;120,052393;-51,876011;15,594802;927,765170;11068,232941;0,917964
16.8.2026 09:03:52,0s;233;379,971698;400,097171;120,079414;-52,057558;15,589829;931,367727;11072,624837;0,917491
16.8.2026 09:03:53,0s;234;380,079967;399,792556;119,984891;-52,294399;15,586899;930,578230;11076,279943;0,916715
16.8.2026 09:03:54,0s;235;380,027989;400,048656;120,104206;-51,922565;15,589363;932,962893;11066,685264;0,917897
16.8.2026 09:03:55,0s;236;380,046887;399,962633;119,968489;-52,194757;15,586094;928,262967;11075,868363;0,916973
16.8.2026 09:03:56,0s;237;380,000207;400,099100;120,147613;-51,920875;15,595998;931,559833;11072,282883;0,917954
16.8.2026 09:03:57,0s;238;380,052796;400,125213;120,097652;-52,054338;15,588719;930,965693;11075,291025;0,917522
16.8.2026 09:03:58,0s;239;380,035940;400,354379;119,948401;-52,116863;15,587408;926,472546;11074,500583;0,917167
16.8.2026 09:03:59,0s;240;380,058918;400,103827;119,981178;-51,971688;15,587972;932,007128;11074,132382;0,917612
16.8.2026 09:04:00,0s;241;380,058935;399,942049;119,897756;-52,282437;15,588571;932,339125;11072,766667;0,916642
16.8.2026 09:04:01,0s;242;380,058703;400,006456;119,999342;-52,206308;15,594024;928,666586;11084,768081;0,916979
16.8.2026 09:04:02,0s;243;380,017820;400,160504;120,023872;-51,881731;15,595539;927,225518;11070,025784;0,917914
16.8.2026 09:04:03,0s;244;380,029383;400,213531;120,033697;-51,957403;15,584855;932,075318;11076,991439;0,917715
16.8.2026 09:04:04,0s;245;380,056725;400,058499;119,967078;-52,047206;15,584647;930,330962;11068,675988;0,917384
16.8.2026 09:04:05,0s;246;380,018927;399,806261;119,995452;-51,890355;15,589880;924,335391;11064,575366;0,917856
16.8.2026 09:04:06,0s;247;380,075678;399,809265;119,896427;-51,901251;15,590674;930,536260;11074,008727;0,917706
16.8.2026 09:04:07,0s;248;380,030285;400,207693;119,971919;-52,039754;15,590097;925,990066;11073,862992;0,917411
16.8.2026 09:04:08,0s;249;380,039751;400,337182;119,975499;-51,921460;15,593681;930,115741;11077,120397;0,917745
16.8.2026 09:04:09,0s;250;380,067147;399,744162;119,924095;-52,073761;15,592457;934,136515;11076,237004;0,917258
16.8.2026 09:04:10,0s;251;380,053177;399,846637;120,044560;-51,999114;15,583776;923,174434;11071,632756;0,917612
16.8.2026 09:04:11,0s;252;380,018516;399,700658;119,988801;-51,887098;15,588399;929,795361;11063,547438;0,917857
16.8.2026 09:04:12,0s;253;380,042541;399,603072;120,074381;-51,977420;15,598107;933,495790;11077,728748;0,917708
16.8.2026 09:04:13,0s;254;380,004145;400,470935;119,888167;-51,915694;15,586264;927,972543;11067,770356;0,917656
16.8.2026 09:04:14,0s;255;380,049117;400,290669;120,019785;-51,944876;15,584186;930,817012;11080,095387;0,917733
16.8.2026 09:04:15,0s;256;380,040131;400,089021;120,000661;-52,249493;15,591824;930,231627;11081,222452;0,916860
16.8.2026 09:04:16,0s;257;380,001149;399,812632;120,131782;-51,817729;15,588853;930,017674;11073,102538;0,918222
16.8.2026 09:04:17,0s;258;380,016298;399,829788;120,117439;-52,018858;15,590434;927,140138;11073,698874;0,917645
16.8.2026 09:04:18,0s;259;380,029687;400,086743;119,968811;-52,085934;15,584408;931,571209;11064,401004;0,917278
16.8.2026 09:04:19,0s;260;380,002020;399,446604;119,853515;-52,084534;15,588439;932,714759;11080,243351;0,917142
16.8.2026 09:04:20,0s;261;380,023372;400,240741;119,978607;-52,116970;15,592564;928,666213;11069,905542;0,917203
16.8.2026 09:04:21,0s;262;379,994592;399,632463;119,979135;-52,268190;15,586140;930,498352;11076,645882;0,916781
16.8.2026 09:04:22,0s;263;380,008050;400,218787;119,870231;-51,841410;15,588121;931,333610;11081,858479;0,917841
16.8.2026 09:04:23,0s;264;380,008339;399,920495;120,045512;-51,705972;15,589134;934,833988;11062,182691;0,918429
16.8.2026 09:04:24,0s;265;380,047225;399,680776;120,058677;-51,974330;15,591586;927,079403;11067,619890;0,917698
16.8.2026 09:04:25,0s;266;380,046914;399,995481;120,060713;-52,254295;15,589817;930,963603;11071,072992;0,916919
16.8.2026 09:04:26,0s;267;380,052649;400,063410;119,930349;-51,817547;15,591619;928,432478;11065,351902;0,917980
16.8.2026 09:04:27,0s;268;380,012507;400,015374;119,920843;-52,031157;15,590429;930,668533;11077,445212;0,917373
16.8.2026 09:04:28,0s;269;380,023151;400,198955;120,068742;-51,743671;15,588156;926,620172;11071,928061;0,918352
16.8.2026 09:04:29,0s;270;380,040876;399,905637;120,215458;-52,021480;15,588724;931,453534;11075,523743;0,917756
16.8.2026 09:04:30,0s;271;379,986550;399,923104;119,986120;-51,840994;15,589156;927,590951;11067,179956;0,917982
16.8.2026 09:04:31,0s;272;379,992674;399,963763;120,030695;-52,138420;15,587902;930,860885;11074,194861;0,917206
16.8.2026 09:04:32,0s;273;380,014287;399,692905;119,985450;-52,118366;15,586197;935,731605;11071,986305;0,917208
16.8.2026 09:04:33,0s;274;380,025926;399,609002;119,997806;-51,923591;15,595605;931,000315;11069,049685;0,917766
16.8.2026 09:04:34,0s;275;380,017458;400,087925;120,006945;-52,000447;15,598086;931,487242;11067,384261;0,917563
16.8.2026 09:04:35,0s;276;380,046511;399,872715;120,008853;-52,180177;15,586974;927,416412;11073,364317;0,917063
16.8.2026 09:04:36,0s;277;380,016811;400,123529;120,003710;-51,952053;15,593949;926,269044;11076,799761;0,917694
16.8.2026 09:04:37,0s;278;379,991683;400,152758;120,102529;-51,912479;15,590274;928,657694;11070,079842;0,917923
16.8.2026 09:04:38,0s;279;380,033248;399,767350;119,907405;-51,898412;15,587862;927,435502;11069,493733;0,917727
16.8.2026 09:04:39,0s;280;379,997845;399,729577;119,975794;-52,102517;15,589978;933,118718;11075,482250;0,917240
16.8.2026 09:04:40,0s;281;380,006963;399,726499;120,002070;-51,855808;15,590212;930,973573;11070,487338;0,917960
16.8.2026 09:04:41,0s;282;380,004793;400,074912;120,059899;-51,987667;15,588309;928,260131;11067,232624;0,917662
16.8.2026 09:04:42,0s;283;379,985216;400,033122;119,960525;-52,025720;15,593568;930,393415;11067,127466;0,917436
16.8.2026 09:04:43,0s;284;379,982156;400,127309;119,897144;-52,006923;15,593624;939,165689;11073,544844;0,917412
16.8.2026 09:04:44,0s;285;380,005668;399,983603;120,006597;-51,935337;15,584610;928,838953;11068,069361;0,917744
16.8.2026 09:04:45,0s;286;379,994663;399,869826;120,069591;-52,063820;15,589391;928,401230;11067,779414;0,917462
16.8.2026 09:04:46,0s;287;380,024344;400,405295;120,040390;-52,195697;15,589276;927,605524;11072,238833;0,917058
16.8.2026 09:04:47,0s;288;379,986612;399,817657;119,926791;-52,055491;15,596059;928,061799;11067,863745;0,917312
16.8.2026 09:04:48,0s;289;379,987456;400,331101;119,927169;-51,977165;15,595697;934,262426;11068,110272;0,917531
16.8.2026 09:04:49,0s;290;379,991417;399,919332;120,076667;-51,989487;15,589073;931,908284;11072,469608;0,917678
16.8.2026 09:04:50,0s;291;379,992330;399,939472;120,012096;-51,949698;15,588934;929,232205;11072,948039;0,917711
16.8.2026 09:04:51,0s;292;379,994612;400,072251;120,072362;-51,990702;15,594687;931,370218;11074,382016;0,917669
16.8.2026 09:04:52,0s;293;379,998035;399,832287;119,892930;-52,060269;15,591514;932,218917;11076,532418;0,917258
16.8.2026 09:04:53,0s;294;379,966134;399,991390;120,041336;-51,906859;15,589267;930,102016;11072,237098;0,917865
16.8.2026 09:04:54,0s;295;380,003612;399,910432;120,081397;-51,928099;15,584153;931,245972;11071,924286;0,917854
16.8.2026 09:04:55,0s;296;379,987262;399,896040;119,835292;-52,061649;15,590066;925,422200;11076,082749;0,917184
16.8.2026 09:04:56,0s;297;380,029222;400,307225;119,986918;-52,099319;15,586651;929,628854;11078,421889;0,917263
16.8.2026 09:04:57,0s;298;379,985386;400,133529;119,917808;-52,054099;15,593536;928,452556;11072,567844;0,917305
16.8.2026 09:04:58,0s;299;379,962907;399,927355;120,080860;-51,858820;15,586836;930,274213;11070,660702;0,918046
16.8.2026 09:04:59,0s;300;379,981954;399,893039;120,025987;-51,936717;15,594655;929,557559;11074,816711;0,917763
16.8.2026 09:05:00,0s;301;379,993110;400,188337;119,960374;-51,886410;15,589336;928,500967;11067,535770;0,917825
16.8.2026 09:05:01,0s;302;379,990537;400,018356;120,057911;-52,063661;15,599151;927,525551;11074,928088;0,917448
16.8.2026 09:05:02,0s;303;379,927173;400,000134;119,923630;-51,826700;15,591800;933,248968;11072,493360;0,917947
16.8.2026 09:05:03,0s;304;379,987506;400,009891;119,982015;-52,019848;15,585948;934,974293;11072,772146;0,917478
16.8.2026 09:05:04,0s;305;379,928515;399,788353;120,060138;-52,019285;15,589556;931,436993;11073,077880;0,917575
16.8.2026 09:05:05,0s;306;379,987211;400,060545;120,089776;-51,998440;15,584459;933,144110;11075,380026;0,917668
16.8.2026 09:05:06,0s;307;379,982209;400,032408;120,048231;-52,075328;15,584495;933,951352;11077,953950;0,917404
16.8.2026 09:05:07,0s;308;379,990820;400,197053;119,997378;-52,019052;15,592268;930,863238;11072,167334;0,917499
16.8.2026 09:05:08,0s;309;379,951936;399,837041;119,970496;-52,041110;15,584513;930,158987;11078,330977;0,917405
16.8.2026 09:05:09,0s;310;380,001083;399,937554;119,952736;-51,813630;15,577138;930,086469;11071,255786;0,918018
16.8.2026 09:05:10,0s;311;379,965013;399,854378;119,954020;-52,021617;15,592230;935,546181;11079,357057;0,917440
16.8.2026 09:05:11,0s;312;379,986861;399,987348;119,925401;-51,903886;15,591136;926,683834;11069,213422;0,917734
16.8.2026 09:05:12,0s;313;379,918436;400,018067;119,949072;-51,958863;15,587789;929,367654;11076,074768;0,917609
16.8.2026 09:05:13,0s;314;379,964240;400,138073;120,035120;-52,035787;15,592133;929,416908;11070,657588;0,917498
16.8.2026 09:05:14,0s;315;379,998163;400,257590;120,137021;-52,060849;15,590232;928,197876;11069,005142;0,917552
16.8.2026 09:05:15,0s;316;379,972889;400,024203;119,986617;-52,129393;15,588922;928,918829;11073,391400;0,917178
16.8.2026 09:05:16,0s;317;379,920963;400,109358;119,928252;-51,902273;15,586539;923,800841;11068,173219;0,917742
16.8.2026 09:05:17,0s;318;379,938104;399,955635;120,084105;-51,979141;15,587796;928,394823;11071,401169;0,917715
16.8.2026 09:05:18,0s;319;379,962023;400,053802;119,982931;-52,062782;15,591956;931,516104;11075,326344;0,917360
16.8.2026 09:05:19,0s;320;379,954242;400,105466;120,085899;-51,965752;15,588671;930,589242;11067,438076;0,917755
16.8.2026 09:05:20,0s;321;379,962709;399,959817;119,955409;-52,223090;15,594013;928,098210;11074,686087;0,916878
16.8.2026 09:05:21,0s;322;379,941908;399,993757;119,871074;-52,028129;15,594639;932,091705;11071,870165;0,917321
16.8.2026 09:05:22,0s;323;379,944145;399,830868;119,924679;-52,044747;15,589817;933,828763;11072,870193;0,917340
16.8.2026 09:05:23,0s;324;379,934222;400,037557;120,120276;-51,933632;15,589536;927,048896;11073,341249;0,917886
16.8.2026 09:05:24,0s;325;379,957780;399,683766;120,051302;-51,978732;15,592356;931,286099;11069,628595;0,917677
16.8.2026 09:05:25,0s;326;379,916949;400,452564;120,009209;-52,193916;15,591632;927,067125;11069,011958;0,917025
16.8.2026 09:05:26,0s;327;379,911706;399,899964;120,029342;-52,172412;15,580586;933,624537;11073,610147;0,917110
16.8.2026 09:05:27,0s;328;379,951619;399,890192;120,025153;-51,931912;15,580158;928,870628;11075,326086;0,917776
16.8.2026 09:05:28,0s;329;379,945985;399,833504;120,007151;-51,939761;15,587631;926,547157;11064,098994;0,917732
16.8.2026 09:05:29,0s;330;380,028468;400,046509;119,981034;-51,907254;15,586448;937,890977;11062,315883;0,917791
16.8.2026 09:05:30,0s;331;379,925378;399,954979;120,166682;-52,175025;15,591480;923,093835;11067,186174;0,917269
16.8.2026 09:05:31,0s;332;379,964655;400,039732;120,011744;-52,055030;15,593832;925,974300;11067,546049;0,917416
16.8.2026 09:05:32,0s;333;379,895120;399,885649;120,044219;-51,718570;15,592930;933,516066;11064,263866;0,918393
16.8.2026 09:05:33,0s;334;379,933045;399,581401;120,046566;-51,908740;15,587254;930,832462;11073,860644;0,917866
16.8.2026 09:05:34,0s;335;379,937856;399,978373;120,006723;-51,832827;15,588853;931,842648;11074,020986;0,918030
16.8.2026 09:05:35,0s;336;379,991062;400,124484;120,021056;-51,867486;15,587875;929,440704;11071,181424;0,917950
16.8.2026 09:05:36,0s;337;379,970021;399,910420;120,100329;-52,125735;15,588447;926,489638;11080,662086;0,917326
16.8.2026 09:05:37,0s;338;379,967434;400,395971;120,000951;-51,968183;15,589039;921,307647;11069,634826;0,917646
16.8.2026 09:05:38,0s;339;379,923793;399,891019;119,935840;-52,016346;15,591369;933,836956;11075,611740;0,917432
16.8.2026 09:05:39,0s;340;379,992802;400,089872;119,959181;-51,794479;15,594040;931,324176;11072,099464;0,918079
16.8.2026 09:05:40,0s;341;379,942228;400,075220;119,946970;-51,888785;15,589296;929,787577;11074,904699;0,917802
16.8.2026 09:05:41,0s;342;379,950363;399,973152;119,891228;-52,009037;15,590803;933,310581;11067,080931;0,917399
16.8.2026 09:05:42,0s;343;379,966379;400,210156;119,985341;-51,998063;15,593345;932,215324;11068,370729;0,917543
16.8.2026 09:05:43,0s;344;379,937716;400,264156;120,016464;-51,797935;15,591457;927,153583;11070,518838;0,918139
16.8.2026 09:05:44,0s;345;379,915754;399,653881;120,075849;-52,055342;15,588087;932,365106;11071,391013;0,917493
16.8.2026 09:05:45,0s;346;379,883175;399,725098;120,059806;-51,998576;15,586673;933,701703;11077,330967;0,917632
16.8.2026 09:05:46,0s;347;379,941697;399,784289;119,961288;-52,095985;15,594697;929,582211;11071,501305;0,917241
16.8.2026 09:05:47,0s;348;379,959590;399,874444;120,093171;-52,263490;15,587116;930,902230;11067,956715;0,916933
16.8.2026 09:05:48,0s;349;379,951556;399,814047;120,106074;-51,941847;15,585076;925,222879;11069,525326;0,917846
16.8.2026 09:05:49,0s;350;379,915605;399,935356;119,969737;-51,886591;15,594653;928,312857;11071,868545;0,917835
16.8.2026 09:05:50,0s;351;379,946658;399,877898;120,020238;-52,092173;15,590709;930,429516;11072,587843;0,917323
16.8.2026 09:05:51,0s;352;379,926446;400,109688;120,052147;-51,897534;15,586214;931,888802;11064,249286;0,917904
16.8.2026 09:05:52,0s;353;379,937288;399,958100;120,038177;-52,163512;15,581812;930,730445;11073,837989;0,917145
16.8.2026 09:05:53,0s;354;379,954604;400,212387;120,081386;-51,950439;15,595998;927,974849;11072,623206;0,917792
16.8.2026 09:05:54,0s;355;379,921539;400,215649;119,958846;-51,856284;15,590337;925,496475;11068,567135;0,917907
16.8.2026 09:05:55,0s;356;379,960287;400,269290;120,053368;-52,076170;15,584569;928,111196;11074,230038;0,917408
16.8.2026 09:05:56,0s;357;379,908529;399,992608;119,908156;-52,066090;15,588716;926,924479;11076,897136;0,917260
16.8.2026 09:05:57,0s;358;379,918556;399,924825;120,028606;-51,780005;15,589899;926,280345;11067,140839;0,918203
16.8.2026 09:05:58,0s;359;379,920714;400,109722;119,890064;-51,944847;15,591814;930,643409;11066,285670;0,917577
16.8.2026 09:05:59,0s;360;379,907880;400,021478;120,043423;-51,998721;15,589337;926,414688;11082,130433;0,917612
16.8.2026 09:06:00,0s;361;379,934013;400,037617;120,047741;-51,968110;15,592622;929,493868;11073,458259;0,917702
16.8.2026 09:06:01,0s;362;379,916449;399,912213;119,879346;-51,655019;15,587573;932,005393;11065,575530;0,918372
16.8.2026 09:06:02,0s;363;379,877813;400,086915;119,992997;-51,932457;15,583130;930,898006;11074,932888;0,917736
16.8.2026 09:06:03,0s;364;379,930240;400,059937;120,003578;-52,063578;15,598038;933,109229;11067,384494;0,917383
16.8.2026 09:06:04,0s;365;379,942559;400,043636;119,945570;-52,169944;15,591073;932,587586;11070,461302;0,917015
16.8.2026 09:06:05,0s;366;379,939015;399,844264;120,122474;-51,950425;15,596149;925,799251;11074,339171;0,917842
16.8.2026 09:06:06,0s;367;379,912419;400,235062;120,024336;-52,099260;15,587750;933,451340;11070,762673;0,917308
16.8.2026 09:06:07,0s;368;379,912259;400,085550;119,922500;-52,007790;15,591867;931,688084;11076,423917;0,917440
16.8.2026 09:06:08,0s;369;379,927102;399,981846;119,984087;-52,083460;15,590476;928,589800;11068,684082;0,917303
16.8.2026 09:06:09,0s;370;379,894851;400,057334;120,113499;-51,923356;15,593996;930,175504;11068,680496;0,917906
16.8.2026 09:06:10,0s;371;379,911244;400,060228;119,999437;-51,872324;15,590380;930,199923;11068,775126;0,917911
16.8.2026 09:06:11,0s;372;379,919310;399,967370;120,030875;-51,907858;15,588400;935,817569;11072,504941;0,917850
16.8.2026 09:06:12,0s;373;379,939837;399,998666;120,010373;-51,640519;15,598918;929,424992;11070,078482;0,918569
16.8.2026 09:06:13,0s;374;379,963365;400,154270;120,024644;-51,828174;15,592682;930,903957;11072,144891;0,918064
16.8.2026 09:06:14,0s;375;379,908877;400,202530;119,955130;-52,226965;15,594000;926,801176;11078,927568;0,916867
16.8.2026 09:06:15,0s;376;379,917167;399,805173;119,858892;-51,872983;15,596715;933,972352;11071,387892;0,917740
16.8.2026 09:06:16,0s;377;379,890427;400,123000;119,897029;-51,821330;15,585052;931,361922;11069,763538;0,917930
16.8.2026 09:06:17,0s;378;379,933109;400,079361;120,024118;-51,949985;15,594050;932,960636;11071,757278;0,917724
16.8.2026 09:06:18,0s;379;379,900967;400,249690;120,133668;-51,872937;15,587413;928,604456;11074,469696;0,918071
16.8.2026 09:06:19,0s;380;379,924388;400,178944;120,020609;-52,077825;15,586170;930,639719;11076,356502;0,917363
16.8.2026 09:06:20,0s;381;379,925668;399,612984;119,879174;-52,331841;15,581884;933,867703;11079,241859;0,916481
16.8.2026 09:06:21,0s;382;379,906019;400,120006;119,999168;-52,139821;15,591776;934,107581;11078,937699;0,917164
16.8.2026 09:06:22,0s;383;379,877351;399,940861;119,898538;-52,092706;15,591457;931,465075;11072,867474;0,917174
16.8.2026 09:06:23,0s;384;379,923330;400,026447;120,080343;-51,949278;15,589424;930,280588;11070,134882;0,917794
16.8.2026 09:06:24,0s;385;379,882339;399,798508;120,004583;-51,733480;15,593376;931,057560;11065,432269;0,918304
16.8.2026 09:06:25,0s;386;379,892744;400,133906;119,954425;-52,199260;15,591620;929,189588;11074,765048;0,916944
16.8.2026 09:06:26,0s;387;379,915153;400,184094;119,940248;-51,831271;15,584761;929,180553;11071,847947;0,917954
16.8.2026 09:06:27,0s;388;379,940498;399,835597;119,931338;-52,037116;15,594689;932,087899;11076,958411;0,917369
16.8.2026 09:06:28,0s;389;379,962765;399,937684;119,977318;-51,808707;15,587601;923,373544;11067,394983;0,918061
16.8.2026 09:06:29,0s;390;379,884714;399,884928;119,982327;-51,948289;15,586619;933,619319;11067,908284;0,917679
16.8.2026 09:06:30,0s;391;379,901474;400,042695;119,955853;-51,992310;15,586061;930,329264;11073,086461;0,917524
16.8.2026 09:06:31,0s;392;379,917885;399,902579;120,117198;-51,888162;15,597481;929,032617;11072,463155;0,918008
16.8.2026 09:06:32,0s;393;379,896959;400,176742;119,934466;-51,856475;15,593085;931,362983;11073,809998;0,917877
16.8.2026 09:06:33,0s;394;379,916696;400,042642;120,054620;-52,089880;15,579299;928,907990;11074,216553;0,917371
16.8.2026 09:06:34,0s;395;379,914884;399,930413;120,045863;-51,945936;15,596121;928,621313;11070,676864;0,917762
16.8.2026 09:06:35,0s;396;379,942855;399,776745;119,943716;-52,145185;15,591561;924,229937;11076,352701;0,917082
16.8.2026 09:06:36,0s;397;379,908975;400,116441;119,917868;-51,896224;15,585327;928,532505;11072,280397;0,917746
16.8.2026 09:06:37,0s;398;379,906500;399,614958;120,002080;-52,059978;15,585579;933,600035;11063,118513;0,917391
16.8.2026 09:06:38,0s;399;379,863205;400,279456;120,074434;-51,813379;15,593310;926,733871;11065,987429;0,918165
16.8.2026 09:06:39,0s;400;379,908914;400,154721;120,002833;-51,999827;15,593792;931,055751;11071,390122;0,917560
16.8.2026 09:06:40,0s;401;379,855599;399,723007;120,078952;-51,833328;15,587257;929,547823;11070,010986;0,918115
16.8.2026 09:06:41,0s;402;379,928984;399,931852;119,882457;-51,913116;15,590272;927,933622;11070,027582;0,917656
16.8.2026 09:06:42,0s;403;379,880346;400,318708;120,173939;-51,999215;15,584245;925,875900;11069,131001;0,917768
16.8.2026 09:06:43,0s;404;379,878461;399,825906;120,130469;-51,971740;15,585359;931,282411;11075,119779;0,917792
16.8.2026 09:06:44,0s;405;379,946026;400,286420;119,897757;-51,868875;15,592015;934,179992;11078,513597;0,917798
16.8.2026 09:06:45,0s;406;379,839758;399,861593;119,955135;-51,988021;15,592953;925,663131;11071,305311;0,917535
16.8.2026 09:06:46,0s;407;379,916536;400,113697;119,971275;-52,027062;15,591579;933,908171;11068,963244;0,917445
16.8.2026 09:06:47,0s;408;379,902265;400,110399;119,923509;-51,724785;15,589037;934,758387;11067,667152;0,918230
16.8.2026 09:06:48,0s;409;379,895788;400,151024;119,935724;-52,152748;15,587298;927,087997;11080,050735;0,917051
16.8.2026 09:06:49,0s;410;379,912685;400,186541;120,036659;-52,099003;15,587123;924,905932;11071,254995;0,917324
16.8.2026 09:06:50,0s;411;379,891089;400,159659;119,975350;-52,087445;15,584226;931,628001;11070,153108;0,917282
16.8.2026 09:06:51,0s;412;379,912018;399,820416;119,996512;-51,891672;15,589165;930,032231;11071,828056;0,917853
16.8.2026 09:06:52,0s;413;379,853218;400,272359;120,086686;-51,914977;15,591399;926,912594;11066,510161;0,917897
16.8.2026 09:06:53,0s;414;379,899995;400,000107;120,051894;-51,743165;15,581888;933,846138;11068,901264;0,918333
16.8.2026 09:06:54,0s;415;379,902607;399,789953;120,074109;-52,034039;15,587810;926,958715;11066,788978;0,917550
16.8.2026 09:06:55,0s;416;379,939205;400,235217;119,982091;-52,196137;15,596089;928,395822;11069,264855;0,916986
16.8.2026 09:06:56,0s;417;379,901645;400,459077;119,967804;-51,922413;15,593023;927,904062;11072,420476;0,917733
16.8.2026 09:06:57,0s;418;379,890830;399,832652;120,044444;-52,228899;15,591601;932,417903;11077,187328;0,916970
16.8.2026 09:06:58,0s;419;379,896585;400,066904;119,991347;-52,217041;15,588631;923,529104;11075,265491;0,916939
16.8.2026 09:06:59,0s;420;379,859317;400,172161;119,959391;-52,340101;15,587314;932,880096;11075,474428;0,916556
16.8.2026 09:07:00,0s;421;379,899859;400,074441;120,020832;-52,133071;15,588398;937,662879;11077,811439;0,917209
16.8.2026 09:07:01,0s;422;379,870705;400,190653;120,120463;-51,870982;15,597666;927,110449;11072,022609;0,918060
16.8.2026 09:07:02,0s;423;379,938350;399,921735;119,871888;-52,073634;15,587052;924,517143;11070,333632;0,917195
16.8.2026 09:07:03,0s;424;379,954791;400,000708;120,066315;-52,183934;15,588918;925,436836;11075,966640;0,917123
16.8.2026 09:07:04,0s;425;379,947095;399,748579;119,993497;-51,863126;15,593852;934,564725;11070,591091;0,917929
16.8.2026 09:07:05,0s;426;379,888941;399,954797;119,907163;-52,005698;15,591581;926,984570;11076,244822;0,917427
16.8.2026 09:07:06,0s;427;379,882807;399,836712;120,001042;-52,142637;15,584274;929,066932;11069,860343;0,917159
16.8.2026 09:07:07,0s;428;379,908087;400,245698;119,925681;-52,098877;15,587343;930,788053;11069,662816;0,917189
16.8.2026 09:07:08,0s;429;379,895128;399,658359;119,893835;-51,906216;15,589809;932,333410;11062,375079;0,917689
