# YHDA_VERSION=0.6.2
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=RES_MIN_POS200
# SAMPLE_PERIOD_MS=100
# TESIS_ADI=Köprü HES — Örnek/Sentetik Kampanya
# TEST_DATE=2026-03-12
# CITY=Örnek İl
# DATA_CLASS=ÖRNEK / SENTETİK
# PNOM_MW=77.924
# UNIT_PNOM_MW=77.924
# RPMAX_MW=7.7924
# RPMIN_MW=7.7924
# PSET_MAX_MW=54.86
# PSET_MIN_MW=36.14
# DROOP_PERCENT=4
# DEADBAND_MHZ=0
# MEASUREMENT_DEVICE_TYPE=Veri toplama cihazı
# MEASUREMENT_BRAND=Sentetik örnek
# MEASUREMENT_MODEL=YHDA-SIM
# MEASUREMENT_SERIAL_NO=SIM-U1-2026
# MEASUREMENT_SOFTWARE=YHDA sentetik veri üreticisi
# CALIBRATION_NO=ÖRNEK
# CALIBRATION_DATE=2026-03-01
# CAMPAIGN_ID=PFK-KOPRU-HES-20260312
# FACILITY_ID=KOPRU-HES
# TEST_SCOPE=MULTI_UNIT
# ENTITY_TYPE=UNIT
# ENTITY_ID=U1
# UNIT_ID=U1
# UNIT_NAME=Ünite-1
# UNIT_COUNT=2
# EVENT_ID=KOPRU-PFK-01
# RUN_ID=RUN-001
# TEST_START=12.3.2026 09:00:00,0s
ZAMAN;SIRA_NO;GRID_FREQUENCY_HZ;TEST_FREQUENCY_HZ;ACTIVE_POWER_MW;ACTIVE_POWER_REFERENCE_MW;GUIDE_VANE_PCT
12.3.2026 09:04:36,8s;2769;49,9959;50,2000;28,3314;28,3476;49,933
12.3.2026 09:04:36,9s;2770;49,9963;50,2000;28,3329;28,3476;49,933
12.3.2026 09:04:37,0s;2771;49,9967;50,2000;28,3345;28,3476;49,934
12.3.2026 09:04:37,1s;2772;49,9972;50,2000;28,3362;28,3476;49,934
12.3.2026 09:04:37,2s;2773;49,9976;50,2000;28,3379;28,3476;49,935
12.3.2026 09:04:37,3s;2774;49,9981;50,2000;28,3397;28,3476;49,935
12.3.2026 09:04:37,4s;2775;49,9985;50,2000;28,3416;28,3476;49,936
12.3.2026 09:04:37,5s;2776;49,9990;50,2000;28,3435;28,3476;49,936
12.3.2026 09:04:37,6s;2777;49,9995;50,2000;28,3454;28,3476;49,937
12.3.2026 09:04:37,7s;2778;49,9999;50,2000;28,3473;28,3476;49,937
12.3.2026 09:04:37,8s;2779;50,0004;50,2000;28,3492;28,3476;49,938
12.3.2026 09:04:37,9s;2780;50,0009;50,2000;28,3511;28,3476;49,938
12.3.2026 09:04:38,0s;2781;50,0013;50,2000;28,3530;28,3476;49,939
12.3.2026 09:04:38,1s;2782;50,0018;50,2000;28,3549;28,3476;49,939
12.3.2026 09:04:38,2s;2783;50,0022;50,2000;28,3567;28,3476;49,940
12.3.2026 09:04:38,3s;2784;50,0027;50,2000;28,3584;28,3476;49,940
12.3.2026 09:04:38,4s;2785;50,0031;50,2000;28,3601;28,3476;49,941
12.3.2026 09:04:38,5s;2786;50,0036;50,2000;28,3618;28,3476;49,941
12.3.2026 09:04:38,6s;2787;50,0040;50,2000;28,3633;28,3476;49,942
12.3.2026 09:04:38,7s;2788;50,0044;50,2000;28,3648;28,3476;49,942
12.3.2026 09:04:38,8s;2789;50,0048;50,2000;28,3661;28,3476;49,943
12.3.2026 09:04:38,9s;2790;50,0051;50,2000;28,3673;28,3476;49,943
12.3.2026 09:04:39,0s;2791;50,0055;50,2000;28,3685;28,3476;49,943
12.3.2026 09:04:39,1s;2792;50,0058;50,2000;28,3695;28,3476;49,943
12.3.2026 09:04:39,2s;2793;50,0061;50,2000;28,3703;28,3476;49,944
12.3.2026 09:04:39,3s;2794;50,0064;50,2000;28,3711;28,3476;49,944
12.3.2026 09:04:39,4s;2795;50,0067;50,2000;28,3717;28,3476;49,944
12.3.2026 09:04:39,5s;2796;50,0069;50,2000;28,3721;28,3476;49,944
12.3.2026 09:04:39,6s;2797;50,0072;50,2000;28,3724;28,3476;49,944
12.3.2026 09:04:39,7s;2798;50,0074;50,2000;28,3726;28,3476;49,944
12.3.2026 09:04:39,8s;2799;50,0075;50,2000;28,3726;28,3476;49,944
12.3.2026 09:04:39,9s;2800;50,0077;50,2000;28,3725;28,3476;49,944
12.3.2026 09:04:40,0s;2801;50,0078;50,2000;28,3722;28,3476;49,944
12.3.2026 09:04:40,1s;2802;50,0079;50,2000;28,3717;28,3476;49,944
12.3.2026 09:04:40,2s;2803;50,0080;50,2000;28,3712;28,3476;49,944
12.3.2026 09:04:40,3s;2804;50,0080;50,2000;28,3705;28,3476;49,944
12.3.2026 09:04:40,4s;2805;50,0080;50,2000;28,3696;28,3476;49,943
12.3.2026 09:04:40,5s;2806;50,0080;50,2000;28,3686;28,3476;49,943
12.3.2026 09:04:40,6s;2807;50,0079;50,2000;28,3675;28,3476;49,943
12.3.2026 09:04:40,7s;2808;50,0079;50,2000;28,3663;28,3476;49,943
12.3.2026 09:04:40,8s;2809;50,0078;50,2000;28,3650;28,3476;49,942
12.3.2026 09:04:40,9s;2810;50,0076;50,2000;28,3636;28,3476;49,942
12.3.2026 09:04:41,0s;2811;50,0075;50,2000;28,3620;28,3476;49,941
12.3.2026 09:04:41,1s;2812;50,0073;50,2000;28,3604;28,3476;49,941
12.3.2026 09:04:41,2s;2813;50,0071;50,2000;28,3587;28,3476;49,940
12.3.2026 09:04:41,3s;2814;50,0069;50,2000;28,3570;28,3476;49,940
12.3.2026 09:04:41,4s;2815;50,0066;50,2000;28,3552;28,3476;49,939
12.3.2026 09:04:41,5s;2816;50,0063;50,2000;28,3533;28,3476;49,939
12.3.2026 09:04:41,6s;2817;50,0060;50,2000;28,3514;28,3476;49,938
12.3.2026 09:04:41,7s;2818;50,0057;50,2000;28,3495;28,3476;49,938
12.3.2026 09:04:41,8s;2819;50,0054;50,2000;28,3476;28,3476;49,937
12.3.2026 09:04:41,9s;2820;50,0050;50,2000;28,3457;28,3476;49,937
12.3.2026 09:04:42,0s;2821;50,0047;50,2000;28,3438;28,3476;49,936
12.3.2026 09:04:42,1s;2822;50,0043;50,2000;28,3419;28,3476;49,936
12.3.2026 09:04:42,2s;2823;50,0039;50,2000;28,3400;28,3476;49,935
12.3.2026 09:04:42,3s;2824;50,0034;50,2000;28,3382;28,3476;49,935
12.3.2026 09:04:42,4s;2825;50,0030;50,2000;28,3365;28,3476;49,934
12.3.2026 09:04:42,5s;2826;50,0026;50,2000;28,3348;28,3476;49,934
12.3.2026 09:04:42,6s;2827;50,0021;50,2000;28,3332;28,3476;49,933
12.3.2026 09:04:42,7s;2828;50,0017;50,2000;28,3317;28,3476;49,933
12.3.2026 09:04:42,8s;2829;50,0012;50,2000;28,3302;28,3476;49,932
12.3.2026 09:04:42,9s;2830;50,0007;50,2000;28,3289;28,3476;49,932
12.3.2026 09:04:43,0s;2831;50,0003;50,2000;28,3277;28,3476;49,932
12.3.2026 09:04:43,1s;2832;49,9998;50,2000;28,3266;28,3476;49,931
12.3.2026 09:04:43,2s;2833;49,9993;50,2000;28,3256;28,3476;49,931
12.3.2026 09:04:43,3s;2834;49,9989;50,2000;28,3247;28,3476;49,931
12.3.2026 09:04:43,4s;2835;49,9984;50,2000;28,3240;28,3476;49,931
12.3.2026 09:04:43,5s;2836;49,9979;50,2000;28,3235;28,3476;49,931
12.3.2026 09:04:43,6s;2837;49,9975;50,2000;28,3230;28,3476;49,930
12.3.2026 09:04:43,7s;2838;49,9970;50,2000;28,3228;28,3476;49,930
12.3.2026 09:04:43,8s;2839;49,9966;50,2000;28,3226;28,3476;49,930
12.3.2026 09:04:43,9s;2840;49,9962;50,2000;28,3226;28,3476;49,930
12.3.2026 09:04:44,0s;2841;49,9958;50,2000;28,3228;28,3476;49,930
12.3.2026 09:04:44,1s;2842;49,9954;50,2000;28,3231;28,3476;49,930
12.3.2026 09:04:44,2s;2843;49,9950;50,2000;28,3235;28,3476;49,931
12.3.2026 09:04:44,3s;2844;49,9947;50,2000;28,3241;28,3476;49,931
12.3.2026 09:04:44,4s;2845;49,9943;50,2000;28,3249;28,3476;49,931
12.3.2026 09:04:44,5s;2846;49,9940;50,2000;28,3257;28,3476;49,931
12.3.2026 09:04:44,6s;2847;49,9937;50,2000;28,3267;28,3476;49,931
12.3.2026 09:04:44,7s;2848;49,9934;50,2000;28,3278;28,3476;49,932
12.3.2026 09:04:44,8s;2849;49,9932;50,2000;28,3291;28,3476;49,932
12.3.2026 09:04:44,9s;2850;49,9929;50,2000;28,3304;28,3476;49,933
12.3.2026 09:04:45,0s;2851;49,9927;50,2000;28,3319;28,3476;49,933
12.3.2026 09:04:45,1s;2852;49,9925;50,2000;28,3334;28,3476;49,933
12.3.2026 09:04:45,2s;2853;49,9924;50,2000;28,3350;28,3476;49,934
12.3.2026 09:04:45,3s;2854;49,9923;50,2000;28,3367;28,3476;49,934
12.3.2026 09:04:45,4s;2855;49,9921;50,2000;28,3385;28,3476;49,935
12.3.2026 09:04:45,5s;2856;49,9921;50,2000;28,3403;28,3476;49,935
12.3.2026 09:04:45,6s;2857;49,9920;50,2000;28,3422;28,3476;49,936
12.3.2026 09:04:45,7s;2858;49,9920;50,2000;28,3441;28,3476;49,936
12.3.2026 09:04:45,8s;2859;49,9920;50,2000;28,3460;28,3476;49,937
12.3.2026 09:04:45,9s;2860;49,9920;50,2000;28,3479;28,3476;49,937
12.3.2026 09:04:46,0s;2861;49,9921;50,2000;28,3498;28,3476;49,938
12.3.2026 09:04:46,1s;2862;49,9922;50,2000;28,3517;28,3476;49,938
12.3.2026 09:04:46,2s;2863;49,9923;50,2000;28,3536;28,3476;49,939
12.3.2026 09:04:46,3s;2864;49,9924;50,2000;28,3554;28,3476;49,940
12.3.2026 09:04:46,4s;2865;49,9926;50,2000;28,3572;28,3476;49,940
12.3.2026 09:04:46,5s;2866;49,9928;50,2000;28,3590;28,3476;49,941
12.3.2026 09:04:46,6s;2867;49,9930;50,2000;28,3607;28,3476;49,941
12.3.2026 09:04:46,7s;2868;49,9933;50,2000;28,3623;28,3476;49,941
12.3.2026 09:04:46,8s;2869;49,9935;50,2000;28,3638;28,3476;49,942
12.3.2026 09:04:46,9s;2870;49,9938;50,2000;28,3652;28,3476;49,942
12.3.2026 09:04:47,0s;2871;49,9941;50,2000;28,3665;28,3476;49,943
12.3.2026 09:04:47,1s;2872;49,9945;50,2000;28,3677;28,3476;49,943
12.3.2026 09:04:47,2s;2873;49,9948;50,2000;28,3688;28,3476;49,943
12.3.2026 09:04:47,3s;2874;49,9952;50,2000;28,3697;28,3476;49,944
12.3.2026 09:04:47,4s;2875;49,9956;50,2000;28,3706;28,3476;49,944
12.3.2026 09:04:47,5s;2876;49,9960;50,2000;28,3713;28,3476;49,944
12.3.2026 09:04:47,6s;2877;49,9964;50,2000;28,3718;28,3476;49,944
12.3.2026 09:04:47,7s;2878;49,9968;50,2000;28,3722;28,3476;49,944
12.3.2026 09:04:47,8s;2879;49,9972;50,2000;28,3725;28,3476;49,944
12.3.2026 09:04:47,9s;2880;49,9977;50,2000;28,3726;28,3476;49,944
12.3.2026 09:04:48,0s;2881;49,9981;50,2000;28,3726;28,3476;49,944
12.3.2026 09:04:48,1s;2882;49,9986;50,2000;28,3724;28,3476;49,944
12.3.2026 09:04:48,2s;2883;49,9991;50,2000;28,3721;28,3476;49,944
12.3.2026 09:04:48,3s;2884;49,9995;50,2000;28,3716;28,3476;49,944
12.3.2026 09:04:48,4s;2885;50,0000;50,2000;28,3710;28,3476;49,944
12.3.2026 09:04:48,5s;2886;50,0005;50,2000;28,3702;28,3476;49,944
12.3.2026 09:04:48,6s;2887;50,0009;50,2000;28,3693;28,3476;49,943
12.3.2026 09:04:48,7s;2888;50,0014;50,2000;28,3683;28,3476;49,943
12.3.2026 09:04:48,8s;2889;50,0019;50,2000;28,3672;28,3476;49,943
12.3.2026 09:04:48,9s;2890;50,0023;50,2000;28,3659;28,3476;49,942
12.3.2026 09:04:49,0s;2891;50,0028;50,2000;28,3646;28,3476;49,942
12.3.2026 09:04:49,1s;2892;50,0032;50,2000;28,3631;28,3476;49,942
12.3.2026 09:04:49,2s;2893;50,0036;50,2000;28,3615;28,3476;49,941
12.3.2026 09:04:49,3s;2894;50,0040;50,2000;28,3599;28,3476;49,941
12.3.2026 09:04:49,4s;2895;50,0044;50,2000;28,3582;28,3476;49,940
12.3.2026 09:04:49,5s;2896;50,0048;50,2000;28,3564;28,3476;49,940
12.3.2026 09:04:49,6s;2897;50,0052;50,2000;28,3546;28,3476;49,939
12.3.2026 09:04:49,7s;2898;50,0055;50,2000;28,3527;28,3476;49,939
12.3.2026 09:04:49,8s;2899;50,0059;50,2000;28,3508;28,3476;49,938
12.3.2026 09:04:49,9s;2900;50,0062;50,2000;28,3489;28,3476;49,938
12.3.2026 09:04:50,0s;2901;50,0065;50,2000;28,3470;28,3476;49,937
12.3.2026 09:04:50,1s;2902;50,0067;50,2000;28,3451;28,3476;49,937
12.3.2026 09:04:50,2s;2903;50,0070;50,2000;28,3432;28,3476;49,936
12.3.2026 09:04:50,3s;2904;50,0072;50,2000;28,3413;28,3476;49,936
12.3.2026 09:04:50,4s;2905;50,0074;50,2000;28,3395;28,3476;49,935
12.3.2026 09:04:50,5s;2906;50,0076;50,2000;28,3377;28,3476;49,935
12.3.2026 09:04:50,6s;2907;50,0077;50,2000;28,3359;28,3476;49,934
12.3.2026 09:04:50,7s;2908;50,0078;50,2000;28,3343;28,3476;49,934
12.3.2026 09:04:50,8s;2909;50,0079;50,2000;28,3327;28,3476;49,933
12.3.2026 09:04:50,9s;2910;50,0080;50,2000;28,3312;28,3476;49,933
12.3.2026 09:04:51,0s;2911;50,0080;50,2000;28,3298;28,3476;49,932
12.3.2026 09:04:51,1s;2912;50,0080;50,2000;28,3285;28,3476;49,932
12.3.2026 09:04:51,2s;2913;50,0080;50,2000;28,3273;28,3476;49,932
12.3.2026 09:04:51,3s;2914;50,0079;50,2000;28,3262;28,3476;49,931
12.3.2026 09:04:51,4s;2915;50,0078;50,2000;28,3253;28,3476;49,931
12.3.2026 09:04:51,5s;2916;50,0077;50,2000;28,3245;28,3476;49,931
12.3.2026 09:04:51,6s;2917;50,0076;50,2000;28,3238;28,3476;49,931
12.3.2026 09:04:51,7s;2918;50,0075;50,2000;28,3233;28,3476;49,931
12.3.2026 09:04:51,8s;2919;50,0073;50,2000;28,3229;28,3476;49,930
12.3.2026 09:04:51,9s;2920;50,0071;50,2000;28,3227;28,3476;49,930
12.3.2026 09:04:52,0s;2921;50,0068;50,2000;28,3226;28,3476;49,930
12.3.2026 09:04:52,1s;2922;50,0066;50,2000;28,3227;28,3476;49,930
12.3.2026 09:04:52,2s;2923;50,0063;50,2000;28,3229;28,3476;49,930
12.3.2026 09:04:52,3s;2924;50,0060;50,2000;28,3232;28,3476;49,931
12.3.2026 09:04:52,4s;2925;50,0057;50,2000;28,3237;28,3476;49,931
12.3.2026 09:04:52,5s;2926;50,0053;50,2000;28,3243;28,3476;49,931
12.3.2026 09:04:52,6s;2927;50,0050;50,2000;28,3251;28,3476;49,931
12.3.2026 09:04:52,7s;2928;50,0046;50,2000;28,3260;28,3476;49,931
12.3.2026 09:04:52,8s;2929;50,0042;50,2000;28,3271;28,3476;49,932
12.3.2026 09:04:52,9s;2930;50,0038;50,2000;28,3282;28,3476;49,932
12.3.2026 09:04:53,0s;2931;50,0034;50,2000;28,3295;28,3476;49,932
12.3.2026 09:04:53,1s;2932;50,0029;50,2000;28,3309;28,3476;49,933
12.3.2026 09:04:53,2s;2933;50,0025;50,2000;28,3323;28,3476;49,933
12.3.2026 09:04:53,3s;2934;50,0020;50,2000;28,3339;28,3476;49,933
12.3.2026 09:04:53,4s;2935;50,0016;50,2000;28,3356;28,3476;49,934
12.3.2026 09:04:53,5s;2936;50,0011;50,2000;28,3373;28,3476;49,934
12.3.2026 09:04:53,6s;2937;50,0007;50,2000;28,3391;28,3476;49,935
12.3.2026 09:04:53,7s;2938;50,0002;50,2000;28,3409;28,3476;49,935
12.3.2026 09:04:53,8s;2939;49,9997;50,2000;28,3428;28,3476;49,936
12.3.2026 09:04:53,9s;2940;49,9992;50,2000;28,3447;28,3476;49,937
12.3.2026 09:04:54,0s;2941;49,9988;50,2000;28,3466;28,3476;49,937
12.3.2026 09:04:54,1s;2942;49,9983;50,2000;28,3485;28,3476;49,938
12.3.2026 09:04:54,2s;2943;49,9979;50,2000;28,3504;28,3476;49,938
12.3.2026 09:04:54,3s;2944;49,9974;50,2000;28,3523;28,3476;49,939
12.3.2026 09:04:54,4s;2945;49,9970;50,2000;28,3542;28,3476;49,939
12.3.2026 09:04:54,5s;2946;49,9965;50,2000;28,3560;28,3476;49,940
12.3.2026 09:04:54,6s;2947;49,9961;50,2000;28,3578;28,3476;49,940
12.3.2026 09:04:54,7s;2948;49,9957;50,2000;28,3595;28,3476;49,941
12.3.2026 09:04:54,8s;2949;49,9953;50,2000;28,3612;28,3476;49,941
12.3.2026 09:04:54,9s;2950;49,9950;50,2000;28,3628;28,3476;49,942
12.3.2026 09:04:55,0s;2951;49,9946;50,2000;28,3642;28,3476;49,942
12.3.2026 09:04:55,1s;2952;49,9943;50,2000;28,3656;28,3476;49,942
12.3.2026 09:04:55,2s;2953;49,9939;50,2000;28,3669;28,3476;49,943
12.3.2026 09:04:55,3s;2954;49,9936;50,2000;28,3681;28,3476;49,943
12.3.2026 09:04:55,4s;2955;49,9934;50,2000;28,3691;28,3476;49,943
12.3.2026 09:04:55,5s;2956;49,9931;50,2000;28,3700;28,3476;49,944
12.3.2026 09:04:55,6s;2957;49,9929;50,2000;28,3708;28,3476;49,944
12.3.2026 09:04:55,7s;2958;49,9927;50,2000;28,3715;28,3476;49,944
12.3.2026 09:04:55,8s;2959;49,9925;50,2000;28,3720;28,3476;49,944
12.3.2026 09:04:55,9s;2960;49,9924;50,2000;28,3723;28,3476;49,944
12.3.2026 09:04:56,0s;2961;49,9922;50,2000;28,3725;28,3476;49,944
12.3.2026 09:04:56,1s;2962;49,9921;50,2000;28,3726;28,3476;49,944
12.3.2026 09:04:56,2s;2963;49,9921;50,2000;28,3725;28,3476;49,944
12.3.2026 09:04:56,3s;2964;49,9920;50,2000;28,3723;28,3476;49,944
12.3.2026 09:04:56,4s;2965;49,9920;50,2000;28,3719;28,3476;49,944
12.3.2026 09:04:56,5s;2966;49,9920;50,2000;28,3714;28,3476;49,944
12.3.2026 09:04:56,6s;2967;49,9921;50,2000;28,3707;28,3476;49,944
12.3.2026 09:04:56,7s;2968;49,9921;50,2000;28,3699;28,3476;49,944
12.3.2026 09:04:56,8s;2969;49,9922;50,2000;28,3690;28,3476;49,943
12.3.2026 09:04:56,9s;2970;49,9923;50,2000;28,3680;28,3476;49,943
12.3.2026 09:04:57,0s;2971;49,9925;50,2000;28,3668;28,3476;49,943
12.3.2026 09:04:57,1s;2972;49,9927;50,2000;28,3655;28,3476;49,942
12.3.2026 09:04:57,2s;2973;49,9928;50,2000;28,3641;28,3476;49,942
12.3.2026 09:04:57,3s;2974;49,9931;50,2000;28,3626;28,3476;49,942
12.3.2026 09:04:57,4s;2975;49,9933;50,2000;28,3610;28,3476;49,941
12.3.2026 09:04:57,5s;2976;49,9936;50,2000;28,3594;28,3476;49,941
12.3.2026 09:04:57,6s;2977;49,9939;50,2000;28,3576;28,3476;49,940
12.3.2026 09:04:57,7s;2978;49,9942;50,2000;28,3558;28,3476;49,940
12.3.2026 09:04:57,8s;2979;49,9945;50,2000;28,3540;28,3476;49,939
12.3.2026 09:04:57,9s;2980;49,9949;50,2000;28,3521;28,3476;49,939
12.3.2026 09:04:58,0s;2981;49,9953;50,2000;28,3502;28,3476;49,938
12.3.2026 09:04:58,1s;2982;49,9956;50,2000;28,3483;28,3476;49,938
12.3.2026 09:04:58,2s;2983;49,9960;50,2000;28,3464;28,3476;49,937
12.3.2026 09:04:58,3s;2984;49,9965;50,2000;28,3445;28,3476;49,936
12.3.2026 09:04:58,4s;2985;49,9969;50,2000;28,3426;28,3476;49,936
12.3.2026 09:04:58,5s;2986;49,9973;50,2000;28,3407;28,3476;49,935
12.3.2026 09:04:58,6s;2987;49,9978;50,2000;28,3389;28,3476;49,935
12.3.2026 09:04:58,7s;2988;49,9982;50,2000;28,3371;28,3476;49,934
12.3.2026 09:04:58,8s;2989;49,9987;50,2000;28,3354;28,3476;49,934
12.3.2026 09:04:58,9s;2990;49,9992;50,2000;28,3338;28,3476;49,933
12.3.2026 09:04:59,0s;2991;49,9996;50,2000;28,3322;28,3476;49,933
12.3.2026 09:04:59,1s;2992;50,0001;50,2000;28,3307;28,3476;49,933
12.3.2026 09:04:59,2s;2993;50,0006;50,2000;28,3294;28,3476;49,932
12.3.2026 09:04:59,3s;2994;50,0010;50,2000;28,3281;28,3476;49,932
12.3.2026 09:04:59,4s;2995;50,0015;50,2000;28,3270;28,3476;49,932
12.3.2026 09:04:59,5s;2996;50,0020;50,2000;28,3259;28,3476;49,931
12.3.2026 09:04:59,6s;2997;50,0024;50,2000;28,3250;28,3476;49,931
12.3.2026 09:04:59,7s;2998;50,0029;50,2000;28,3243;28,3476;49,931
12.3.2026 09:04:59,8s;2999;50,0033;50,2000;28,3237;28,3476;49,931
12.3.2026 09:04:59,9s;3000;50,0037;50,2000;28,3232;28,3476;49,930
12.3.2026 09:05:00,0s;3001;50,0041;50,2000;28,3228;28,3476;49,930
12.3.2026 09:05:00,1s;3002;50,0045;50,2000;28,3226;28,3476;49,930
12.3.2026 09:05:00,2s;3003;50,0049;50,2000;28,3226;28,3476;49,930
12.3.2026 09:05:00,3s;3004;50,0053;50,2000;28,3227;28,3476;49,930
12.3.2026 09:05:00,4s;3005;50,0056;50,2000;28,3230;28,3476;49,930
12.3.2026 09:05:00,5s;3006;50,0059;50,2000;28,3234;28,3476;49,931
12.3.2026 09:05:00,6s;3007;50,0062;50,2000;28,3239;28,3476;49,931
12.3.2026 09:05:00,7s;3008;50,0065;50,2000;28,3246;28,3476;49,931
12.3.2026 09:05:00,8s;3009;50,0068;50,2000;28,3254;28,3476;49,931
12.3.2026 09:05:00,9s;3010;50,0070;50,2000;28,3263;28,3476;49,931
12.3.2026 09:05:01,0s;3011;50,0072;50,2000;28,3274;28,3476;49,932
12.3.2026 09:05:01,1s;3012;50,0074;50,2000;28,3286;28,3476;49,932
12.3.2026 09:05:01,2s;3013;50,0076;50,2000;28,3299;28,3476;49,932
12.3.2026 09:05:01,3s;3014;50,0077;50,2000;28,3313;28,3476;49,933
12.3.2026 09:05:01,4s;3015;50,0078;50,2000;28,3328;28,3476;49,933
12.3.2026 09:05:01,5s;3016;50,0079;50,2000;28,3344;28,3476;49,934
12.3.2026 09:05:01,6s;3017;50,0080;50,2000;28,3361;28,3476;49,934
12.3.2026 09:05:01,7s;3018;50,0080;50,2000;28,3378;28,3476;49,935
12.3.2026 09:05:01,8s;3019;50,0080;50,2000;28,3396;28,3476;49,935
12.3.2026 09:05:01,9s;3020;50,0080;50,2000;28,3415;28,3476;49,936
12.3.2026 09:05:02,0s;3021;50,0079;50,2000;28,3434;28,3476;49,936
12.3.2026 09:05:02,1s;3022;50,0078;50,2000;28,3453;28,3476;49,937
12.3.2026 09:05:02,2s;3023;50,0077;50,2000;28,3472;28,3476;49,937
12.3.2026 09:05:02,3s;3024;50,0076;50,2000;28,3491;28,3476;49,938
12.3.2026 09:05:02,4s;3025;50,0074;50,2000;28,3510;28,3476;49,938
12.3.2026 09:05:02,5s;3026;50,0072;50,2000;28,3529;28,3476;49,939
12.3.2026 09:05:02,6s;3027;50,0070;50,2000;28,3548;28,3476;49,939
12.3.2026 09:05:02,7s;3028;50,0068;50,2000;28,3566;28,3476;49,940
12.3.2026 09:05:02,8s;3029;50,0065;50,2000;28,3584;28,3476;49,940
12.3.2026 09:05:02,9s;3030;50,0062;50,2000;28,3601;28,3476;49,941
12.3.2026 09:05:03,0s;3031;50,0059;50,2000;28,3617;28,3476;49,941
12.3.2026 09:05:03,1s;3032;50,0056;50,2000;28,3632;28,3476;49,942
12.3.2026 09:05:03,2s;3033;50,0053;50,2000;28,3647;28,3476;49,942
12.3.2026 09:05:03,3s;3034;50,0049;50,2000;28,3660;28,3476;49,942
12.3.2026 09:05:03,4s;3035;50,0045;50,2000;28,3673;28,3476;49,943
12.3.2026 09:05:03,5s;3036;50,0041;50,2000;28,3684;28,3476;49,943
12.3.2026 09:05:03,6s;3037;50,0037;50,2000;28,3694;28,3476;49,943
12.3.2026 09:05:03,7s;3038;50,0033;50,2000;28,3703;28,3476;49,944
12.3.2026 09:05:03,8s;3039;50,0029;50,2000;28,3710;28,3476;49,944
12.3.2026 09:05:03,9s;3040;50,0024;50,2000;28,3716;28,3476;49,944
12.3.2026 09:05:04,0s;3041;50,0020;50,2000;28,3721;28,3476;49,944
12.3.2026 09:05:04,1s;3042;50,0015;50,2000;28,3724;28,3476;49,944
12.3.2026 09:05:04,2s;3043;50,0010;50,2000;28,3726;28,3476;49,944
12.3.2026 09:05:04,3s;3044;50,0006;50,2000;28,3726;28,3476;49,944
12.3.2026 09:05:04,4s;3045;50,0001;50,2000;28,3725;28,3476;49,944
12.3.2026 09:05:04,5s;3046;49,9996;50,2000;28,3722;28,3476;49,944
12.3.2026 09:05:04,6s;3047;49,9992;50,2000;28,3718;28,3476;49,944
12.3.2026 09:05:04,7s;3048;49,9987;50,2000;28,3712;28,3476;49,944
12.3.2026 09:05:04,8s;3049;49,9982;50,2000;28,3705;28,3476;49,944
12.3.2026 09:05:04,9s;3050;49,9978;50,2000;28,3697;28,3476;49,944
12.3.2026 09:05:05,0s;3051;49,9973;50,2000;28,3687;28,3476;49,943
12.3.2026 09:05:05,1s;3052;49,9969;50,2000;28,3676;28,3476;49,943
12.3.2026 09:05:05,2s;3053;49,9965;50,2000;28,3664;28,3476;49,943
12.3.2026 09:05:05,3s;3054;49,9960;50,2000;28,3651;28,3476;49,942
12.3.2026 09:05:05,4s;3055;49,9956;50,2000;28,3636;28,3476;49,942
12.3.2026 09:05:05,5s;3056;49,9953;50,2000;28,3621;28,3476;49,941
12.3.2026 09:05:05,6s;3057;49,9949;50,2000;28,3605;28,3476;49,941
12.3.2026 09:05:05,7s;3058;49,9945;50,2000;28,3588;28,3476;49,940
12.3.2026 09:05:05,8s;3059;49,9942;50,2000;28,3571;28,3476;49,940
12.3.2026 09:05:05,9s;3060;49,9939;50,2000;28,3553;28,3476;49,939
12.3.2026 09:05:06,0s;3061;49,9936;50,2000;28,3534;28,3476;49,939
12.3.2026 09:05:06,1s;3062;49,9933;50,2000;28,3515;28,3476;49,938
12.3.2026 09:05:06,2s;3063;49,9931;50,2000;28,3496;28,3476;49,938
12.3.2026 09:05:06,3s;3064;49,9928;50,2000;28,3477;28,3476;49,937
12.3.2026 09:05:06,4s;3065;49,9927;50,2000;28,3458;28,3476;49,937
12.3.2026 09:05:06,5s;3066;49,9925;50,2000;28,3439;28,3476;49,936
12.3.2026 09:05:06,6s;3067;49,9923;50,2000;28,3420;28,3476;49,936
12.3.2026 09:05:06,7s;3068;49,9922;50,2000;28,3401;28,3476;49,935
12.3.2026 09:05:06,8s;3069;49,9921;50,2000;28,3383;28,3476;49,935
12.3.2026 09:05:06,9s;3070;49,9921;50,2000;28,3366;28,3476;49,934
12.3.2026 09:05:07,0s;3071;49,9920;50,2000;28,3349;28,3476;49,934
12.3.2026 09:05:07,1s;3072;49,9920;50,2000;28,3333;28,3476;49,933
12.3.2026 09:05:07,2s;3073;49,9920;50,2000;28,3317;28,3476;49,933
12.3.2026 09:05:07,3s;3074;49,9921;50,2000;28,3303;28,3476;49,932
12.3.2026 09:05:07,4s;3075;49,9921;50,2000;28,3289;28,3476;49,932
