# YHDA_VERSION=0.6.5
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=HASSASIYET
# SAMPLE_PERIOD_MS=100
# TESIS_ADI=Köprü HES — Örnek/Sentetik Kampanya
# TEST_DATE=2026-03-12
# CITY=Örnek İl
# DATA_CLASS=ÖRNEK / SENTETİK
# PNOM_MW=77.924
# UNIT_PNOM_MW=77.924
# RPMAX_MW=7.7924
# RPMIN_MW=7.7924
# PSET_MAX_MW=54.86
# PSET_MIN_MW=36.14
# DROOP_PERCENT=4
# DEADBAND_MHZ=0
# MEASUREMENT_DEVICE_TYPE=Veri toplama cihazı
# MEASUREMENT_BRAND=Sentetik örnek
# MEASUREMENT_MODEL=YHDA-SIM
# MEASUREMENT_SERIAL_NO=SIM-U1-2026
# MEASUREMENT_SOFTWARE=YHDA sentetik veri üreticisi
# CALIBRATION_NO=ÖRNEK
# CALIBRATION_DATE=2026-03-01
# CAMPAIGN_ID=PFK-KOPRU-HES-20260312
# FACILITY_ID=KOPRU-HES
# TEST_SCOPE=MULTI_UNIT
# ENTITY_TYPE=UNIT
# ENTITY_ID=U1
# UNIT_ID=U1
# UNIT_NAME=Ünite-1
# UNIT_COUNT=2
# EVENT_ID=KOPRU-PFK-01
# RUN_ID=RUN-001
# TEST_START=12.3.2026 09:00:00,0s
ZAMAN;SIRA_NO;GRID_FREQUENCY_HZ;TEST_FREQUENCY_HZ;ACTIVE_POWER_MW;ACTIVE_POWER_REFERENCE_MW;GUIDE_VANE_PCT
12.3.2026 09:01:19,4s;795;50,0007;50,0050;52,8978;52,8978;56,313
12.3.2026 09:01:19,5s;796;49,9999;50,0050;52,8974;52,8974;56,313
12.3.2026 09:01:19,6s;797;49,9990;50,0050;52,8970;52,8970;56,313
12.3.2026 09:01:19,7s;798;49,9982;50,0050;52,8966;52,8966;56,313
12.3.2026 09:01:19,8s;799;49,9974;50,0050;52,8963;52,8963;56,313
12.3.2026 09:01:19,9s;800;49,9967;50,0050;52,8960;52,8960;56,313
12.3.2026 09:01:20,0s;801;49,9959;50,0050;52,8957;52,8957;56,312
12.3.2026 09:01:20,1s;802;49,9952;50,0050;52,8955;52,8955;56,312
12.3.2026 09:01:20,2s;803;49,9945;50,0050;52,8953;52,8953;56,312
12.3.2026 09:01:20,3s;804;49,9939;50,0050;52,8952;52,8952;56,312
12.3.2026 09:01:20,4s;805;49,9933;50,0050;52,8951;52,8951;56,312
12.3.2026 09:01:20,5s;806;49,9928;50,0050;52,8950;52,8950;56,312
12.3.2026 09:01:20,6s;807;49,9923;50,0050;52,8950;52,8950;56,312
12.3.2026 09:01:20,7s;808;49,9920;50,0050;52,8950;52,8950;56,312
12.3.2026 09:01:20,8s;809;49,9916;50,0050;52,8951;52,8951;56,312
12.3.2026 09:01:20,9s;810;49,9914;50,0050;52,8952;52,8952;56,312
12.3.2026 09:01:21,0s;811;49,9912;50,0050;52,8954;52,8954;56,312
12.3.2026 09:01:21,1s;812;49,9910;50,0050;52,8956;52,8956;56,312
12.3.2026 09:01:21,2s;813;49,9910;50,0050;52,8958;52,8958;56,313
12.3.2026 09:01:21,3s;814;49,9910;50,0050;52,8961;52,8961;56,313
12.3.2026 09:01:21,4s;815;49,9911;50,0050;52,8964;52,8964;56,313
12.3.2026 09:01:21,5s;816;49,9913;50,0050;52,8967;52,8967;56,313
12.3.2026 09:01:21,6s;817;49,9916;50,0050;52,8971;52,8971;56,313
12.3.2026 09:01:21,7s;818;49,9919;50,0050;52,8975;52,8975;56,313
12.3.2026 09:01:21,8s;819;49,9923;50,0050;52,8980;52,8980;56,313
12.3.2026 09:01:21,9s;820;49,9927;50,0050;52,8985;52,8985;56,313
12.3.2026 09:01:22,0s;821;49,9932;50,0050;52,8990;52,8990;56,314
12.3.2026 09:01:22,1s;822;49,9938;50,0050;52,8995;52,8995;56,314
12.3.2026 09:01:22,2s;823;49,9944;50,0050;52,9001;52,9001;56,314
12.3.2026 09:01:22,3s;824;49,9951;50,0050;52,9007;52,9007;56,314
12.3.2026 09:01:22,4s;825;49,9958;50,0050;52,9014;52,9014;56,314
12.3.2026 09:01:22,5s;826;49,9965;50,0050;52,9020;52,9020;56,315
12.3.2026 09:01:22,6s;827;49,9973;50,0050;52,9027;52,9027;56,315
12.3.2026 09:01:22,7s;828;49,9981;50,0050;52,9034;52,9034;56,315
12.3.2026 09:01:22,8s;829;49,9989;50,0050;52,9041;52,9041;56,315
12.3.2026 09:01:22,9s;830;49,9997;50,0050;52,9048;52,9048;56,316
12.3.2026 09:01:23,0s;831;50,0005;50,0050;52,9056;52,9056;56,316
12.3.2026 09:01:23,1s;832;50,0013;50,0050;52,9064;52,9064;56,316
12.3.2026 09:01:23,2s;833;50,0021;50,0050;52,9071;52,9071;56,316
12.3.2026 09:01:23,3s;834;50,0029;50,0050;52,9079;52,9079;56,317
12.3.2026 09:01:23,4s;835;50,0037;50,0050;52,9087;52,9087;56,317
12.3.2026 09:01:23,5s;836;50,0044;50,0050;52,9095;52,9095;56,317
12.3.2026 09:01:23,6s;837;50,0051;50,0050;52,9103;52,9103;56,318
12.3.2026 09:01:23,7s;838;50,0057;50,0050;52,9111;52,9111;56,318
12.3.2026 09:01:23,8s;839;50,0064;50,0050;52,9118;52,9118;56,318
12.3.2026 09:01:23,9s;840;50,0069;50,0050;52,9126;52,9126;56,318
12.3.2026 09:01:24,0s;841;50,0074;50,0050;52,9134;52,9134;56,319
12.3.2026 09:01:24,1s;842;50,0078;50,0050;52,9142;52,9142;56,319
12.3.2026 09:01:24,2s;843;50,0082;50,0050;52,9149;52,9149;56,319
12.3.2026 09:01:24,3s;844;50,0085;50,0050;52,9156;52,9156;56,319
12.3.2026 09:01:24,4s;845;50,0087;50,0050;52,9164;52,9164;56,320
12.3.2026 09:01:24,5s;846;50,0089;50,0050;52,9171;52,9171;56,320
12.3.2026 09:01:24,6s;847;50,0090;50,0050;52,9178;52,9178;56,320
12.3.2026 09:01:24,7s;848;50,0090;50,0050;52,9184;52,9184;56,320
12.3.2026 09:01:24,8s;849;50,0089;50,0050;52,9191;52,9191;56,321
12.3.2026 09:01:24,9s;850;50,0088;50,0050;52,9197;52,9197;56,321
12.3.2026 09:01:25,0s;851;50,0086;50,0050;52,9203;52,9203;56,321
12.3.2026 09:01:25,1s;852;50,0083;50,0050;52,9208;52,9208;56,321
12.3.2026 09:01:25,2s;853;50,0080;50,0050;52,9214;52,9214;56,321
12.3.2026 09:01:25,3s;854;50,0075;50,0050;52,9219;52,9219;56,322
12.3.2026 09:01:25,4s;855;50,0071;50,0050;52,9223;52,9223;56,322
12.3.2026 09:01:25,5s;856;50,0065;50,0050;52,9228;52,9228;56,322
12.3.2026 09:01:25,6s;857;50,0059;50,0050;52,9232;52,9232;56,322
12.3.2026 09:01:25,7s;858;50,0053;50,0050;52,9235;52,9235;56,322
12.3.2026 09:01:25,8s;859;50,0046;50,0050;52,9238;52,9238;56,322
12.3.2026 09:01:25,9s;860;50,0039;50,0050;52,9241;52,9241;56,322
12.3.2026 09:01:26,0s;861;50,0032;50,0050;52,9244;52,9244;56,323
12.3.2026 09:01:26,1s;862;50,0024;50,0050;52,9246;52,9246;56,323
12.3.2026 09:01:26,2s;863;50,0016;50,0050;52,9247;52,9247;56,323
12.3.2026 09:01:26,3s;864;50,0008;50,0050;52,9249;52,9249;56,323
12.3.2026 09:01:26,4s;865;49,9999;50,0050;52,9250;52,9250;56,323
12.3.2026 09:01:26,5s;866;49,9991;50,0050;52,9250;52,9250;56,323
12.3.2026 09:01:26,6s;867;49,9983;50,0050;52,9250;52,9250;56,323
12.3.2026 09:01:26,7s;868;49,9975;50,0050;52,9250;52,9250;56,323
12.3.2026 09:01:26,8s;869;49,9968;50,0050;52,9249;52,9249;56,323
12.3.2026 09:01:26,9s;870;49,9960;50,0050;52,9247;52,9247;56,323
12.3.2026 09:01:27,0s;871;49,9953;50,0050;52,9246;52,9246;56,323
12.3.2026 09:01:27,1s;872;49,9946;50,0050;52,9244;52,9244;56,323
12.3.2026 09:01:27,2s;873;49,9940;50,0050;52,9241;52,9241;56,322
12.3.2026 09:01:27,3s;874;49,9934;50,0050;52,9238;52,9238;56,322
12.3.2026 09:01:27,4s;875;49,9929;50,0050;52,9235;52,9235;56,322
12.3.2026 09:01:27,5s;876;49,9924;50,0050;52,9232;52,9232;56,322
12.3.2026 09:01:27,6s;877;49,9920;50,0050;52,9228;52,9228;56,322
12.3.2026 09:01:27,7s;878;49,9917;50,0050;52,9223;52,9223;56,322
12.3.2026 09:01:27,8s;879;49,9914;50,0050;52,9219;52,9219;56,322
12.3.2026 09:01:27,9s;880;49,9912;50,0050;52,9214;52,9214;56,321
12.3.2026 09:01:28,0s;881;49,9911;50,0050;52,9208;52,9208;56,321
12.3.2026 09:01:28,1s;882;49,9910;50,0050;52,9203;52,9203;56,321
12.3.2026 09:01:28,2s;883;49,9910;50,0050;52,9197;52,9197;56,321
12.3.2026 09:01:28,3s;884;49,9911;50,0050;52,9191;52,9191;56,321
12.3.2026 09:01:28,4s;885;49,9913;50,0050;52,9184;52,9184;56,320
12.3.2026 09:01:28,5s;886;49,9915;50,0050;52,9178;52,9178;56,320
12.3.2026 09:01:28,6s;887;49,9918;50,0050;52,9171;52,9171;56,320
12.3.2026 09:01:28,7s;888;49,9922;50,0050;52,9164;52,9164;56,320
12.3.2026 09:01:28,8s;889;49,9927;50,0050;52,9157;52,9157;56,319
12.3.2026 09:01:28,9s;890;49,9932;50,0050;52,9149;52,9149;56,319
12.3.2026 09:01:29,0s;891;49,9937;50,0050;52,9142;52,9142;56,319
12.3.2026 09:01:29,1s;892;49,9943;50,0050;52,9134;52,9134;56,319
12.3.2026 09:01:29,2s;893;49,9950;50,0050;52,9126;52,9126;56,318
12.3.2026 09:01:29,3s;894;49,9957;50,0050;52,9119;52,9119;56,318
12.3.2026 09:01:29,4s;895;49,9964;50,0050;52,9111;52,9111;56,318
12.3.2026 09:01:29,5s;896;49,9972;50,0050;52,9103;52,9103;56,318
12.3.2026 09:01:29,6s;897;49,9980;50,0050;52,9095;52,9095;56,317
12.3.2026 09:01:29,7s;898;49,9988;50,0050;52,9087;52,9087;56,317
12.3.2026 09:01:29,8s;899;49,9996;50,0050;52,9079;52,9079;56,317
12.3.2026 09:01:29,9s;900;50,0004;50,0050;52,9071;52,9071;56,316
12.3.2026 09:01:30,0s;901;50,0012;50,0050;52,9064;52,9064;56,316
12.3.2026 09:01:30,1s;902;50,0020;50,0050;52,9056;52,9056;56,316
12.3.2026 09:01:30,2s;903;50,0028;50,0050;52,9049;52,9049;56,316
12.3.2026 09:01:30,3s;904;50,0036;50,0050;52,9041;52,9041;56,315
12.3.2026 09:01:30,4s;905;50,0043;50,0050;52,9034;52,9034;56,315
12.3.2026 09:01:30,5s;906;50,0050;50,0050;52,9027;52,9027;56,315
12.3.2026 09:01:30,6s;907;50,0057;50,0050;52,9020;52,9020;56,315
12.3.2026 09:01:30,7s;908;50,0063;50,0050;52,9014;52,9014;56,314
12.3.2026 09:01:30,8s;909;50,0068;50,0050;52,9007;52,9007;56,314
12.3.2026 09:01:30,9s;910;50,0073;50,0050;52,9001;52,9001;56,314
12.3.2026 09:01:31,0s;911;50,0078;50,0050;52,8995;52,8995;56,314
12.3.2026 09:01:31,1s;912;50,0082;50,0050;52,8990;52,8990;56,314
12.3.2026 09:01:31,2s;913;50,0085;50,0050;52,8985;52,8985;56,313
12.3.2026 09:01:31,3s;914;50,0087;50,0050;52,8980;52,8980;56,313
12.3.2026 09:01:31,4s;915;50,0089;50,0050;52,8975;52,8975;56,313
12.3.2026 09:01:31,5s;916;50,0090;50,0050;52,8971;52,8971;56,313
12.3.2026 09:01:31,6s;917;50,0090;50,0050;52,8967;52,8967;56,313
12.3.2026 09:01:31,7s;918;50,0089;50,0050;52,8964;52,8964;56,313
12.3.2026 09:01:31,8s;919;50,0088;50,0050;52,8961;52,8961;56,313
12.3.2026 09:01:31,9s;920;50,0086;50,0050;52,8958;52,8958;56,313
12.3.2026 09:01:32,0s;921;50,0083;50,0050;52,8956;52,8956;56,312
12.3.2026 09:01:32,1s;922;50,0080;50,0050;52,8954;52,8954;56,312
12.3.2026 09:01:32,2s;923;50,0076;50,0050;52,8952;52,8952;56,312
12.3.2026 09:01:32,3s;924;50,0071;50,0050;52,8951;52,8951;56,312
12.3.2026 09:01:32,4s;925;50,0066;50,0050;52,8950;52,8950;56,312
12.3.2026 09:01:32,5s;926;50,0060;50,0050;52,8950;52,8950;56,312
12.3.2026 09:01:32,6s;927;50,0054;50,0050;52,8950;52,8950;56,312
12.3.2026 09:01:32,7s;928;50,0047;50,0050;52,8951;52,8951;56,312
12.3.2026 09:01:32,8s;929;50,0040;50,0050;52,8952;52,8952;56,312
12.3.2026 09:01:32,9s;930;50,0032;50,0050;52,8953;52,8953;56,312
12.3.2026 09:01:33,0s;931;50,0025;50,0050;52,8955;52,8955;56,312
12.3.2026 09:01:33,1s;932;50,0017;50,0050;52,8957;52,8957;56,312
12.3.2026 09:01:33,2s;933;50,0009;50,0050;52,8960;52,8960;56,313
12.3.2026 09:01:33,3s;934;50,0000;50,0050;52,8962;52,8962;56,313
12.3.2026 09:01:33,4s;935;49,9992;50,0050;52,8966;52,8966;56,313
12.3.2026 09:01:33,5s;936;49,9984;50,0050;52,8970;52,8970;56,313
12.3.2026 09:01:33,6s;937;49,9976;50,0050;52,8974;52,8974;56,313
12.3.2026 09:01:33,7s;938;49,9968;50,0050;52,8978;52,8978;56,313
12.3.2026 09:01:33,8s;939;49,9961;50,0050;52,8983;52,8983;56,313
12.3.2026 09:01:33,9s;940;49,9954;50,0050;52,8988;52,8988;56,314
12.3.2026 09:01:34,0s;941;49,9947;50,0050;52,8993;52,8993;56,314
12.3.2026 09:01:34,1s;942;49,9940;50,0050;52,8999;52,8999;56,314
12.3.2026 09:01:34,2s;943;49,9935;50,0050;52,9005;52,9005;56,314
12.3.2026 09:01:34,3s;944;49,9929;50,0050;52,9011;52,9011;56,314
12.3.2026 09:01:34,4s;945;49,9925;50,0050;52,9018;52,9018;56,315
12.3.2026 09:01:34,5s;946;49,9920;50,0050;52,9024;52,9024;56,315
12.3.2026 09:01:34,6s;947;49,9917;50,0050;52,9031;52,9031;56,315
12.3.2026 09:01:34,7s;948;49,9914;50,0050;52,9038;52,9038;56,315
12.3.2026 09:01:34,8s;949;49,9912;50,0050;52,9046;52,9046;56,316
12.3.2026 09:01:34,9s;950;49,9911;50,0050;52,9053;52,9053;56,316
12.3.2026 09:01:35,0s;951;49,9910;50,0050;52,9061;52,9061;56,316
12.3.2026 09:01:35,1s;952;49,9910;50,0050;52,9068;52,9068;56,316
12.3.2026 09:01:35,2s;953;49,9911;50,0050;52,9076;52,9076;56,317
12.3.2026 09:01:35,3s;954;49,9913;50,0050;52,9084;52,9084;56,317
12.3.2026 09:01:35,4s;955;49,9915;50,0050;52,9092;52,9092;56,317
12.3.2026 09:01:35,5s;956;49,9918;50,0050;52,9100;52,9100;56,317
12.3.2026 09:01:35,6s;957;49,9922;50,0050;52,9108;52,9108;56,318
12.3.2026 09:01:35,7s;958;49,9926;50,0050;52,9115;52,9115;56,318
12.3.2026 09:01:35,8s;959;49,9931;50,0050;52,9123;52,9123;56,318
12.3.2026 09:01:35,9s;960;49,9937;50,0050;52,9131;52,9131;56,319
12.3.2026 09:01:36,0s;961;49,9943;50,0050;52,9139;52,9139;56,319
12.3.2026 09:01:36,1s;962;49,9949;50,0050;52,9146;52,9146;56,319
12.3.2026 09:01:36,2s;963;49,9956;50,0050;52,9154;52,9154;56,319
12.3.2026 09:01:36,3s;964;49,9963;50,0050;52,9161;52,9161;56,320
12.3.2026 09:01:36,4s;965;49,9971;50,0050;52,9168;52,9168;56,320
12.3.2026 09:01:36,5s;966;49,9979;50,0050;52,9175;52,9175;56,320
12.3.2026 09:01:36,6s;967;49,9987;50,0050;52,9182;52,9182;56,320
12.3.2026 09:01:36,7s;968;49,9995;50,0050;52,9188;52,9188;56,321
12.3.2026 09:01:36,8s;969;50,0003;50,0050;52,9195;52,9195;56,321
12.3.2026 09:01:36,9s;970;50,0011;50,0050;52,9201;52,9201;56,321
12.3.2026 09:01:37,0s;971;50,0019;50,0050;52,9206;52,9206;56,321
12.3.2026 09:01:37,1s;972;50,0027;50,0050;52,9212;52,9212;56,321
12.3.2026 09:01:37,2s;973;50,0035;50,0050;52,9217;52,9217;56,322
12.3.2026 09:01:37,3s;974;50,0042;50,0050;52,9222;52,9222;56,322
12.3.2026 09:01:37,4s;975;50,0049;50,0050;52,9226;52,9226;56,322
12.3.2026 09:01:37,5s;976;50,0056;50,0050;52,9230;52,9230;56,322
12.3.2026 09:01:37,6s;977;50,0062;50,0050;52,9234;52,9234;56,322
12.3.2026 09:01:37,7s;978;50,0068;50,0050;52,9237;52,9237;56,322
12.3.2026 09:01:37,8s;979;50,0073;50,0050;52,9240;52,9240;56,322
12.3.2026 09:01:37,9s;980;50,0077;50,0050;52,9243;52,9243;56,322
12.3.2026 09:01:38,0s;981;50,0081;50,0050;52,9245;52,9245;56,323
12.3.2026 09:01:38,1s;982;50,0084;50,0050;52,9247;52,9247;56,323
12.3.2026 09:01:38,2s;983;50,0087;50,0050;52,9248;52,9248;56,323
12.3.2026 09:01:38,3s;984;50,0089;50,0050;52,9249;52,9249;56,323
12.3.2026 09:01:38,4s;985;50,0090;50,0050;52,9250;52,9250;56,323
12.3.2026 09:01:38,5s;986;50,0090;50,0050;52,9250;52,9250;56,323
12.3.2026 09:01:38,6s;987;50,0090;50,0050;52,9250;52,9250;56,323
12.3.2026 09:01:38,7s;988;50,0088;50,0050;52,9249;52,9249;56,323
12.3.2026 09:01:38,8s;989;50,0086;50,0050;52,9248;52,9248;56,323
12.3.2026 09:01:38,9s;990;50,0084;50,0050;52,9247;52,9247;56,323
12.3.2026 09:01:39,0s;991;50,0080;50,0050;52,9245;52,9245;56,323
12.3.2026 09:01:39,1s;992;50,0076;50,0050;52,9242;52,9242;56,322
12.3.2026 09:01:39,2s;993;50,0072;50,0050;52,9240;52,9240;56,322
12.3.2026 09:01:39,3s;994;50,0067;50,0050;52,9237;52,9237;56,322
12.3.2026 09:01:39,4s;995;50,0061;50,0050;52,9233;52,9233;56,322
12.3.2026 09:01:39,5s;996;50,0055;50,0050;52,9229;52,9229;56,322
12.3.2026 09:01:39,6s;997;50,0048;50,0050;52,9225;52,9225;56,322
12.3.2026 09:01:39,7s;998;50,0041;50,0050;52,9221;52,9221;56,322
12.3.2026 09:01:39,8s;999;50,0033;50,0050;52,9216;52,9216;56,322
12.3.2026 09:01:39,9s;1000;50,0026;50,0050;52,9210;52,9210;56,321
12.3.2026 09:01:40,0s;1001;50,0018;50,0050;52,9205;52,9205;56,321
12.3.2026 09:01:40,1s;1002;50,0010;50,0050;52,9199;52,9199;56,321
12.3.2026 09:01:40,2s;1003;50,0001;50,0050;52,9193;52,9193;56,321
12.3.2026 09:01:40,3s;1004;49,9993;50,0050;52,9187;52,9187;56,321
12.3.2026 09:01:40,4s;1005;49,9985;50,0050;52,9180;52,9180;56,320
12.3.2026 09:01:40,5s;1006;49,9977;50,0050;52,9174;52,9174;56,320
12.3.2026 09:01:40,6s;1007;49,9969;50,0050;52,9167;52,9167;56,320
12.3.2026 09:01:40,7s;1008;49,9962;50,0050;52,9159;52,9159;56,320
12.3.2026 09:01:40,8s;1009;49,9954;50,0050;52,9152;52,9152;56,319
12.3.2026 09:01:40,9s;1010;49,9948;50,0050;52,9145;52,9145;56,319
12.3.2026 09:01:41,0s;1011;49,9941;50,0050;52,9137;52,9137;56,319
12.3.2026 09:01:41,1s;1012;49,9935;50,0050;52,9129;52,9129;56,319
12.3.2026 09:01:41,2s;1013;49,9930;50,0050;52,9122;52,9122;56,318
12.3.2026 09:01:41,3s;1014;49,9925;50,0050;52,9114;52,9114;56,318
12.3.2026 09:01:41,4s;1015;49,9921;50,0050;52,9106;52,9106;56,318
12.3.2026 09:01:41,5s;1016;49,9917;50,0050;52,9098;52,9098;56,317
12.3.2026 09:01:41,6s;1017;49,9914;50,0050;52,9090;52,9090;56,317
12.3.2026 09:01:41,7s;1018;49,9912;50,0050;52,9082;52,9082;56,317
12.3.2026 09:01:41,8s;1019;49,9911;50,0050;52,9074;52,9074;56,317
12.3.2026 09:01:41,9s;1020;49,9910;50,0050;52,9067;52,9067;56,316
12.3.2026 09:01:42,0s;1021;49,9910;50,0050;52,9059;52,9059;56,316
12.3.2026 09:01:42,1s;1022;49,9911;50,0050;52,9051;52,9051;56,316
12.3.2026 09:01:42,2s;1023;49,9912;50,0050;52,9044;52,9044;56,316
12.3.2026 09:01:42,3s;1024;49,9915;50,0050;52,9037;52,9037;56,315
12.3.2026 09:01:42,4s;1025;49,9918;50,0050;52,9030;52,9030;56,315
12.3.2026 09:01:42,5s;1026;49,9921;50,0050;52,9023;52,9023;56,315
12.3.2026 09:01:42,6s;1027;49,9926;50,0050;52,9016;52,9016;56,315
12.3.2026 09:01:42,7s;1028;49,9930;50,0050;52,9010;52,9010;56,314
12.3.2026 09:01:42,8s;1029;49,9936;50,0050;52,9004;52,9004;56,314
12.3.2026 09:01:42,9s;1030;49,9942;50,0050;52,8998;52,8998;56,314
12.3.2026 09:01:43,0s;1031;49,9948;50,0050;52,8992;52,8992;56,314
12.3.2026 09:01:43,1s;1032;49,9955;50,0050;52,8987;52,8987;56,314
12.3.2026 09:01:43,2s;1033;49,9963;50,0050;52,8982;52,8982;56,313
12.3.2026 09:01:43,3s;1034;49,9970;50,0050;52,8977;52,8977;56,313
12.3.2026 09:01:43,4s;1035;49,9978;50,0050;52,8973;52,8973;56,313
12.3.2026 09:01:43,5s;1036;49,9986;50,0050;52,8969;52,8969;56,313
12.3.2026 09:01:43,6s;1037;49,9994;50,0050;52,8965;52,8965;56,313
12.3.2026 09:01:43,7s;1038;50,0002;50,0050;52,8962;52,8962;56,313
12.3.2026 09:01:43,8s;1039;50,0010;50,0050;52,8959;52,8959;56,313
12.3.2026 09:01:43,9s;1040;50,0018;50,0050;52,8956;52,8956;56,312
12.3.2026 09:01:44,0s;1041;50,0026;50,0050;52,8954;52,8954;56,312
12.3.2026 09:01:44,1s;1042;50,0034;50,0050;52,8953;52,8953;56,312
12.3.2026 09:01:44,2s;1043;50,0042;50,0050;52,8951;52,8951;56,312
12.3.2026 09:01:44,3s;1044;50,0049;50,0050;52,8951;52,8951;56,312
12.3.2026 09:01:44,4s;1045;50,0055;50,0050;52,8950;52,8950;56,312
12.3.2026 09:01:44,5s;1046;50,0061;50,0050;52,8950;52,8950;56,312
12.3.2026 09:01:44,6s;1047;50,0067;50,0050;52,8950;52,8950;56,312
12.3.2026 09:01:44,7s;1048;50,0072;50,0050;52,8951;52,8951;56,312
12.3.2026 09:01:44,8s;1049;50,0077;50,0050;52,8952;52,8952;56,312
12.3.2026 09:01:44,9s;1050;50,0081;50,0050;52,8954;52,8954;56,312
12.3.2026 09:01:45,0s;1051;50,0084;50,0050;52,8956;52,8956;56,312
12.3.2026 09:01:45,1s;1052;50,0087;50,0050;52,8958;52,8958;56,313
12.3.2026 09:01:45,2s;1053;50,0089;50,0050;52,8961;52,8961;56,313
12.3.2026 09:01:45,3s;1054;50,0090;50,0050;52,8964;52,8964;56,313
12.3.2026 09:01:45,4s;1055;50,0090;50,0050;52,8968;52,8968;56,313
12.3.2026 09:01:45,5s;1056;50,0090;50,0050;52,8972;52,8972;56,313
12.3.2026 09:01:45,6s;1057;50,0089;50,0050;52,8976;52,8976;56,313
12.3.2026 09:01:45,7s;1058;50,0087;50,0050;52,8981;52,8981;56,313
12.3.2026 09:01:45,8s;1059;50,0084;50,0050;52,8986;52,8986;56,314
12.3.2026 09:01:45,9s;1060;50,0081;50,0050;52,8991;52,8991;56,314
12.3.2026 09:01:46,0s;1061;50,0077;50,0050;52,8997;52,8997;56,314
12.3.2026 09:01:46,1s;1062;50,0072;50,0050;52,9003;52,9003;56,314
12.3.2026 09:01:46,2s;1063;50,0067;50,0050;52,9009;52,9009;56,314
12.3.2026 09:01:46,3s;1064;50,0062;50,0050;52,9015;52,9015;56,315
12.3.2026 09:01:46,4s;1065;50,0055;50,0050;52,9022;52,9022;56,315
12.3.2026 09:01:46,5s;1066;50,0049;50,0050;52,9029;52,9029;56,315
12.3.2026 09:01:46,6s;1067;50,0042;50,0050;52,9036;52,9036;56,315
12.3.2026 09:01:46,7s;1068;50,0034;50,0050;52,9043;52,9043;56,316
12.3.2026 09:01:46,8s;1069;50,0026;50,0050;52,9050;52,9050;56,316
12.3.2026 09:01:46,9s;1070;50,0019;50,0050;52,9058;52,9058;56,316
12.3.2026 09:01:47,0s;1071;50,0010;50,0050;52,9065;52,9065;56,316
12.3.2026 09:01:47,1s;1072;50,0002;50,0050;52,9073;52,9073;56,317
12.3.2026 09:01:47,2s;1073;49,9994;50,0050;52,9081;52,9081;56,317
12.3.2026 09:01:47,3s;1074;49,9986;50,0050;52,9089;52,9089;56,317
12.3.2026 09:01:47,4s;1075;49,9978;50,0050;52,9097;52,9097;56,317
12.3.2026 09:01:47,5s;1076;49,9970;50,0050;52,9105;52,9105;56,318
12.3.2026 09:01:47,6s;1077;49,9963;50,0050;52,9112;52,9112;56,318
12.3.2026 09:01:47,7s;1078;49,9955;50,0050;52,9120;52,9120;56,318
12.3.2026 09:01:47,8s;1079;49,9948;50,0050;52,9128;52,9128;56,318
12.3.2026 09:01:47,9s;1080;49,9942;50,0050;52,9136;52,9136;56,319
12.3.2026 09:01:48,0s;1081;49,9936;50,0050;52,9143;52,9143;56,319
12.3.2026 09:01:48,1s;1082;49,9930;50,0050;52,9151;52,9151;56,319
12.3.2026 09:01:48,2s;1083;49,9926;50,0050;52,9158;52,9158;56,320
12.3.2026 09:01:48,3s;1084;49,9921;50,0050;52,9165;52,9165;56,320
12.3.2026 09:01:48,4s;1085;49,9918;50,0050;52,9172;52,9172;56,320
12.3.2026 09:01:48,5s;1086;49,9915;50,0050;52,9179;52,9179;56,320
12.3.2026 09:01:48,6s;1087;49,9912;50,0050;52,9186;52,9186;56,321
12.3.2026 09:01:48,7s;1088;49,9911;50,0050;52,9192;52,9192;56,321
12.3.2026 09:01:48,8s;1089;49,9910;50,0050;52,9198;52,9198;56,321
12.3.2026 09:01:48,9s;1090;49,9910;50,0050;52,9204;52,9204;56,321
12.3.2026 09:01:49,0s;1091;49,9911;50,0050;52,9210;52,9210;56,321
12.3.2026 09:01:49,1s;1092;49,9912;50,0050;52,9215;52,9215;56,322
12.3.2026 09:01:49,2s;1093;49,9914;50,0050;52,9220;52,9220;56,322
12.3.2026 09:01:49,3s;1094;49,9917;50,0050;52,9224;52,9224;56,322
12.3.2026 09:01:49,4s;1095;49,9921;50,0050;52,9229;52,9229;56,322
12.3.2026 09:01:49,5s;1096;49,9925;50,0050;52,9232;52,9232;56,322
12.3.2026 09:01:49,6s;1097;49,9930;50,0050;52,9236;52,9236;56,322
12.3.2026 09:01:49,7s;1098;49,9935;50,0050;52,9239;52,9239;56,322
12.3.2026 09:01:49,8s;1099;49,9941;50,0050;52,9242;52,9242;56,322
12.3.2026 09:01:49,9s;1100;49,9948;50,0050;52,9244;52,9244;56,323
12.3.2026 09:01:50,0s;1101;49,9954;50,0100;50,9746;50,9746;55,640
12.3.2026 09:01:50,1s;1102;49,9962;50,0100;50,9748;50,9748;55,640
12.3.2026 09:01:50,2s;1103;49,9969;50,0100;50,9749;50,9749;55,640
12.3.2026 09:01:50,3s;1104;49,9977;50,0100;50,9750;50,9750;55,640
12.3.2026 09:01:50,4s;1105;49,9985;50,0100;50,9750;50,9750;55,640
12.3.2026 09:01:50,5s;1106;49,9993;50,0100;50,9750;50,9750;55,640
