# YHDA_VERSION=0.5
# TEST_SERVICE=RGDH
# PLANT_TYPE=RESGES
# STEP_ID=UE_P50
# STEP_NAME=Düşük ikaz — %50 çıkış gücü
# TESIS_ADI=YHDA Örnek RES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=100
# AUX_SOURCE_PNOM_MW=0
# ONLINE_TOTAL_MW=100
# MAX_ACCESSIBLE_POWER_MW=70
# Q_REQUIRED_OE_MVAR=33
# Q_REQUIRED_UE_MVAR=-33
# TOTAL_UNIT_COUNT=20
# ONLINE_UNIT_COUNT=20
# STEP_Q_TARGET_MVAR=-33
# STEP_PSET_MW=50
time_s;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar
328;153,944982;154,000000;49,989412;-33,023431;49,989412;-33,023431;0;0
329;153,905788;154,000000;50,014846;-32,945048;50,014846;-32,945048;0;0
330;153,915003;154,000000;49,967003;-32,988038;49,967003;-32,988038;0;0
331;153,967067;154,000000;50,077461;-33,167277;50,077461;-33,167277;0;0
332;153,924136;154,000000;50,067177;-32,979008;50,067177;-32,979008;0;0
333;153,929355;154,000000;49,970361;-33,108497;49,970361;-33,108497;0;0
334;153,877527;154,000000;49,973265;-33,025966;49,973265;-33,025966;0;0
335;153,923933;154,000000;49,988114;-33,082276;49,988114;-33,082276;0;0
336;153,925392;154,000000;50,035909;-33,105948;50,035909;-33,105948;0;0
337;153,934845;154,000000;50,046432;-32,967518;50,046432;-32,967518;0;0
338;153,895676;154,000000;50,024755;-32,952131;50,024755;-32,952131;0;0
339;153,943924;154,000000;50,024290;-33,046304;50,024290;-33,046304;0;0
340;153,881272;154,000000;49,940438;-33,082031;49,940438;-33,082031;0;0
341;153,912266;154,000000;49,973951;-32,941402;49,973951;-32,941402;0;0
342;153,917956;154,000000;50,006673;-33,019453;50,006673;-33,019453;0;0
343;153,917131;154,000000;50,057436;-33,039300;50,057436;-33,039300;0;0
344;153,967405;154,000000;50,033020;-32,882931;50,033020;-32,882931;0;0
345;153,937791;154,000000;50,013234;-32,965627;50,013234;-32,965627;0;0
346;153,954298;154,000000;50,023474;-33,077842;50,023474;-33,077842;0;0
347;153,937020;154,000000;49,991422;-32,946661;49,991422;-32,946661;0;0
348;153,948049;154,000000;49,996925;-32,954634;49,996925;-32,954634;0;0
349;153,925414;154,000000;49,970541;-33,006543;49,970541;-33,006543;0;0
350;153,905568;154,000000;50,046242;-32,937064;50,046242;-32,937064;0;0
351;153,906079;154,000000;49,941712;-32,993461;49,941712;-32,993461;0;0
352;153,918075;154,000000;50,008410;-32,935771;50,008410;-32,935771;0;0
353;153,911936;154,000000;50,003880;-33,028297;50,003880;-33,028297;0;0
354;153,932951;154,000000;49,926929;-33,074689;49,926929;-33,074689;0;0
355;153,925116;154,000000;50,042070;-32,964289;50,042070;-32,964289;0;0
356;153,909051;154,000000;49,975848;-32,960145;49,975848;-32,960145;0;0
357;153,925658;154,000000;50,002672;-33,011478;50,002672;-33,011478;0;0
358;153,906210;154,000000;50,017200;-33,191811;50,017200;-33,191811;0;0
359;153,926030;154,000000;49,975913;-32,905404;49,975913;-32,905404;0;0
360;153,945867;154,000000;50,006071;-33,085137;50,006071;-33,085137;0;0
361;153,907324;154,000000;50,013676;-33,029382;50,013676;-33,029382;0;0
362;153,905957;154,000000;50,007628;-33,181901;50,007628;-33,181901;0;0
363;153,909417;154,000000;50,039057;-32,969799;50,039057;-32,969799;0;0
364;153,917818;154,000000;49,945641;-33,033867;49,945641;-33,033867;0;0
365;153,932081;154,000000;49,980648;-33,023539;49,980648;-33,023539;0;0
366;153,931662;154,000000;49,982871;-32,873751;49,982871;-32,873751;0;0
367;153,915513;154,000000;50,006400;-32,832281;50,006400;-32,832281;0;0
368;153,922562;154,000000;49,957750;-32,991234;49,957750;-32,991234;0;0
369;153,913793;154,000000;50,047224;-33,031105;50,047224;-33,031105;0;0
370;153,917859;154,000000;49,982223;-33,031297;49,982223;-33,031297;0;0
371;153,888117;154,000000;49,982708;-32,956237;49,982708;-32,956237;0;0
372;153,904626;154,000000;49,985128;-32,855222;49,985128;-32,855222;0;0
373;153,899273;154,000000;50,014827;-32,837523;50,014827;-32,837523;0;0
374;153,902934;154,000000;50,052607;-32,955006;50,052607;-32,955006;0;0
375;153,885533;154,000000;50,012966;-32,961652;50,012966;-32,961652;0;0
376;153,878267;154,000000;50,001891;-32,872090;50,001891;-32,872090;0;0
377;153,905995;154,000000;50,007462;-33,103568;50,007462;-33,103568;0;0
378;153,949116;154,000000;49,975229;-32,958770;49,975229;-32,958770;0;0
379;153,884733;154,000000;49,955899;-32,967663;49,955899;-32,967663;0;0
380;153,908490;154,000000;50,018662;-32,968946;50,018662;-32,968946;0;0
381;153,902521;154,000000;49,983709;-32,939441;49,983709;-32,939441;0;0
382;153,938512;154,000000;50,022117;-32,934158;50,022117;-32,934158;0;0
383;153,904634;154,000000;49,997643;-33,104685;49,997643;-33,104685;0;0
384;153,899822;154,000000;49,985952;-32,877254;49,985952;-32,877254;0;0
385;153,907696;154,000000;49,966273;-33,019104;49,966273;-33,019104;0;0
386;153,919914;154,000000;50,009703;-33,055292;50,009703;-33,055292;0;0
387;153,910332;154,000000;50,011390;-32,909973;50,011390;-32,909973;0;0
388;153,902370;154,000000;49,968157;-32,875294;49,968157;-32,875294;0;0
389;153,933486;154,000000;49,989831;-32,985358;49,989831;-32,985358;0;0
390;153,911313;154,000000;49,990891;-32,899758;49,990891;-32,899758;0;0
391;153,948837;154,000000;49,929652;-33,209676;49,929652;-33,209676;0;0
392;153,936150;154,000000;49,941946;-32,898843;49,941946;-32,898843;0;0
393;153,930551;154,000000;49,980699;-32,955361;49,980699;-32,955361;0;0
394;153,943650;154,000000;50,006049;-32,924832;50,006049;-32,924832;0;0
395;153,891499;154,000000;50,004452;-32,997520;50,004452;-32,997520;0;0
396;153,934950;154,000000;50,021556;-32,916949;50,021556;-32,916949;0;0
397;153,925693;154,000000;50,016865;-32,971731;50,016865;-32,971731;0;0
398;153,950840;154,000000;50,038822;-33,064638;50,038822;-33,064638;0;0
399;153,909277;154,000000;50,055274;-33,035787;50,055274;-33,035787;0;0
400;153,911906;154,000000;50,075262;-33,043876;50,075262;-33,043876;0;0
401;153,918554;154,000000;50,018736;-32,855918;50,018736;-32,855918;0;0
402;153,923055;154,000000;49,929884;-32,968404;49,929884;-32,968404;0;0
403;153,910424;154,000000;50,010667;-33,015278;50,010667;-33,015278;0;0
404;153,925802;154,000000;50,040911;-32,932051;50,040911;-32,932051;0;0
405;153,929270;154,000000;50,022025;-32,966455;50,022025;-32,966455;0;0
406;153,930214;154,000000;49,968947;-33,038392;49,968947;-33,038392;0;0
407;153,962191;154,000000;49,981399;-32,884337;49,981399;-32,884337;0;0
408;153,929288;154,000000;50,001994;-33,035537;50,001994;-33,035537;0;0
409;153,932008;154,000000;49,997031;-32,950608;49,997031;-32,950608;0;0
410;153,932241;154,000000;49,997564;-32,971251;49,997564;-32,971251;0;0
411;153,941407;154,000000;50,021953;-33,009666;50,021953;-33,009666;0;0
412;153,881211;154,000000;49,979459;-32,816849;49,979459;-32,816849;0;0
413;153,945822;154,000000;49,990935;-33,057667;49,990935;-33,057667;0;0
414;153,949876;154,000000;50,051208;-32,841790;50,051208;-32,841790;0;0
415;153,942461;154,000000;50,007909;-32,991366;50,007909;-32,991366;0;0
416;153,911054;154,000000;50,053179;-33,067362;50,053179;-33,067362;0;0
417;153,904547;154,000000;49,936695;-32,984635;49,936695;-32,984635;0;0
418;153,951305;154,000000;50,005616;-33,037039;50,005616;-33,037039;0;0
419;153,917647;154,000000;49,993638;-32,868498;49,993638;-32,868498;0;0
420;153,932025;154,000000;50,049365;-32,648403;50,049365;-32,648403;0;0
421;153,932748;154,000000;50,016407;-32,970521;50,016407;-32,970521;0;0
422;153,940855;154,000000;49,992031;-33,048703;49,992031;-33,048703;0;0
423;153,946903;154,000000;49,992921;-32,932277;49,992921;-32,932277;0;0
424;153,931760;154,000000;49,998801;-33,071528;49,998801;-33,071528;0;0
425;153,938088;154,000000;49,993679;-33,020108;49,993679;-33,020108;0;0
426;153,943303;154,000000;50,013711;-33,163277;50,013711;-33,163277;0;0
427;153,954494;154,000000;50,023410;-32,888664;50,023410;-32,888664;0;0
428;153,892013;154,000000;50,018935;-33,034891;50,018935;-33,034891;0;0
429;153,954421;154,000000;49,983711;-33,056899;49,983711;-33,056899;0;0
430;153,897457;154,000000;49,982863;-32,999073;49,982863;-32,999073;0;0
431;153,913091;154,000000;49,978120;-32,949561;49,978120;-32,949561;0;0
432;153,909345;154,000000;50,006658;-33,072652;50,006658;-33,072652;0;0
433;153,954202;154,000000;49,990876;-32,871988;49,990876;-32,871988;0;0
434;153,943837;154,000000;49,964898;-33,099659;49,964898;-33,099659;0;0
435;153,964561;154,000000;50,057518;-32,973120;50,057518;-32,973120;0;0
436;153,883328;154,000000;49,995084;-32,856114;49,995084;-32,856114;0;0
437;153,930257;154,000000;50,033297;-32,987732;50,033297;-32,987732;0;0
438;153,915261;154,000000;49,973812;-33,101101;49,973812;-33,101101;0;0
439;153,919915;154,000000;49,964001;-32,917202;49,964001;-32,917202;0;0
440;153,956658;154,000000;49,961020;-33,108801;49,961020;-33,108801;0;0
441;154,001190;154,000000;50,043700;-33,055999;50,043700;-33,055999;0;0
442;153,938574;154,000000;49,951102;-32,900095;49,951102;-32,900095;0;0
443;153,887937;154,000000;49,975567;-33,096038;49,975567;-33,096038;0;0
444;153,945147;154,000000;49,994421;-33,087520;49,994421;-33,087520;0;0
445;153,996020;154,000000;49,960988;-33,076600;49,960988;-33,076600;0;0
446;153,910950;154,000000;49,988811;-33,042713;49,988811;-33,042713;0;0
447;153,931518;154,000000;49,994839;-33,019855;49,994839;-33,019855;0;0
448;153,959553;154,000000;50,015311;-32,986444;50,015311;-32,986444;0;0
449;153,948895;154,000000;49,981232;-33,015963;49,981232;-33,015963;0;0
450;153,973686;154,000000;50,015998;-33,179614;50,015998;-33,179614;0;0
451;153,947144;154,000000;49,972545;-33,045317;49,972545;-33,045317;0;0
452;153,957186;154,000000;50,010982;-33,260989;50,010982;-33,260989;0;0
453;153,921194;154,000000;50,003135;-32,956308;50,003135;-32,956308;0;0
454;153,957173;154,000000;49,996260;-32,988957;49,996260;-32,988957;0;0
455;153,955895;154,000000;50,007672;-33,007522;50,007672;-33,007522;0;0
456;153,965380;154,000000;50,025684;-32,989666;50,025684;-32,989666;0;0
457;153,955935;154,000000;49,996191;-33,127906;49,996191;-33,127906;0;0
458;153,966753;154,000000;49,997268;-33,042904;49,997268;-33,042904;0;0
459;153,962627;154,000000;49,997536;-32,849711;49,997536;-32,849711;0;0
460;153,971583;154,000000;50,011162;-32,941808;50,011162;-32,941808;0;0
461;153,958670;154,000000;49,992827;-32,945553;49,992827;-32,945553;0;0
462;153,955128;154,000000;49,994025;-32,960299;49,994025;-32,960299;0;0
463;153,977118;154,000000;50,017506;-32,887424;50,017506;-32,887424;0;0
464;153,956410;154,000000;50,006496;-32,935213;50,006496;-32,935213;0;0
465;153,945640;154,000000;50,008140;-33,060982;50,008140;-33,060982;0;0
466;153,958493;154,000000;49,988927;-33,071325;49,988927;-33,071325;0;0
467;153,963565;154,000000;49,976660;-33,064504;49,976660;-33,064504;0;0
468;153,975205;154,000000;49,948133;-33,041714;49,948133;-33,041714;0;0
469;153,971290;154,000000;50,014829;-32,997973;50,014829;-32,997973;0;0
470;153,936365;154,000000;49,922221;-33,011093;49,922221;-33,011093;0;0
471;153,959032;154,000000;49,979134;-32,929985;49,979134;-32,929985;0;0
472;153,969389;154,000000;50,025380;-33,093132;50,025380;-33,093132;0;0
473;153,997100;154,000000;50,000600;-32,962078;50,000600;-32,962078;0;0
474;153,977840;154,000000;50,066181;-32,962653;50,066181;-32,962653;0;0
475;153,954555;154,000000;49,971718;-33,141206;49,971718;-33,141206;0;0
476;154,001116;154,000000;50,074042;-33,050509;50,074042;-33,050509;0;0
477;153,985409;154,000000;49,988492;-33,121490;49,988492;-33,121490;0;0
478;153,959846;154,000000;50,026486;-32,915510;50,026486;-32,915510;0;0
479;153,971446;154,000000;49,989145;-33,117300;49,989145;-33,117300;0;0
480;153,989079;154,000000;50,034193;-32,884765;50,034193;-32,884765;0;0
481;153,946433;154,000000;50,011795;-33,060721;50,011795;-33,060721;0;0
482;154,012090;154,000000;49,978468;-33,011269;49,978468;-33,011269;0;0
483;153,985016;154,000000;50,020725;-33,135592;50,020725;-33,135592;0;0
484;154,002244;154,000000;50,044414;-32,929130;50,044414;-32,929130;0;0
485;153,973373;154,000000;49,958236;-33,013349;49,958236;-33,013349;0;0
486;153,998373;154,000000;50,008508;-33,058129;50,008508;-33,058129;0;0
487;153,964928;154,000000;50,004311;-33,030304;50,004311;-33,030304;0;0
488;153,945928;154,000000;49,961822;-33,078725;49,961822;-33,078725;0;0
489;153,998618;154,000000;50,018833;-32,991962;50,018833;-32,991962;0;0
490;153,969271;154,000000;50,010112;-32,991985;50,010112;-32,991985;0;0
491;153,975407;154,000000;49,976202;-33,133814;49,976202;-33,133814;0;0
492;153,964016;154,000000;49,994161;-32,761067;49,994161;-32,761067;0;0
493;153,961540;154,000000;49,986459;-33,160706;49,986459;-33,160706;0;0
494;153,977051;154,000000;50,005826;-33,166147;50,005826;-33,166147;0;0
495;153,987091;154,000000;49,967651;-33,062668;49,967651;-33,062668;0;0
496;153,995352;154,000000;50,022502;-32,910470;50,022502;-32,910470;0;0
497;154,028783;154,000000;50,025651;-32,959739;50,025651;-32,959739;0;0
498;153,941828;154,000000;49,972139;-32,913099;49,972139;-32,913099;0;0
499;153,996326;154,000000;50,033665;-33,088959;50,033665;-33,088959;0;0
500;153,979417;154,000000;50,024714;-32,877573;50,024714;-32,877573;0;0
501;153,989931;154,000000;50,007326;-32,981991;50,007326;-32,981991;0;0
502;154,030880;154,000000;49,916006;-32,915947;49,916006;-32,915947;0;0
503;154,022302;154,000000;50,015223;-33,059529;50,015223;-33,059529;0;0
504;153,981405;154,000000;49,985674;-32,972109;49,985674;-32,972109;0;0
505;153,967868;154,000000;49,997495;-33,095879;49,997495;-33,095879;0;0
506;154,040070;154,000000;49,964283;-33,148660;49,964283;-33,148660;0;0
507;154,034072;154,000000;50,020027;-33,094145;50,020027;-33,094145;0;0
508;154,017412;154,000000;49,989209;-32,905759;49,989209;-32,905759;0;0
509;154,035196;154,000000;50,003082;-32,989228;50,003082;-32,989228;0;0
510;154,024192;154,000000;50,049977;-33,077070;50,049977;-33,077070;0;0
511;153,962959;154,000000;50,011546;-33,132680;50,011546;-33,132680;0;0
512;154,013027;154,000000;49,991369;-32,902357;49,991369;-32,902357;0;0
513;153,951008;154,000000;50,007967;-33,125146;50,007967;-33,125146;0;0
514;154,010800;154,000000;50,000943;-33,010485;50,000943;-33,010485;0;0
515;153,981011;154,000000;49,982635;-32,940739;49,982635;-32,940739;0;0
516;154,016649;154,000000;49,968980;-32,849596;49,968980;-32,849596;0;0
517;154,011151;154,000000;50,023262;-32,985820;50,023262;-32,985820;0;0
518;154,013770;154,000000;49,955829;-33,001214;49,955829;-33,001214;0;0
519;154,045340;154,000000;50,011515;-32,942409;50,011515;-32,942409;0;0
520;154,041998;154,000000;49,960941;-33,026653;49,960941;-33,026653;0;0
521;154,028989;154,000000;50,016267;-32,963671;50,016267;-32,963671;0;0
522;154,004440;154,000000;50,006959;-32,902314;50,006959;-32,902314;0;0
523;154,006791;154,000000;49,976478;-33,065570;49,976478;-33,065570;0;0
524;154,010164;154,000000;50,013841;-32,962966;50,013841;-32,962966;0;0
525;153,974363;154,000000;49,984289;-32,977906;49,984289;-32,977906;0;0
526;154,058925;154,000000;50,015063;-33,051447;50,015063;-33,051447;0;0
527;153,998164;154,000000;50,050068;-32,979350;50,050068;-32,979350;0;0
528;154,043173;154,000000;49,965615;-32,878793;49,965615;-32,878793;0;0
529;154,020214;154,000000;49,954190;-33,039245;49,954190;-33,039245;0;0
530;154,007348;154,000000;50,019509;-33,012020;50,019509;-33,012020;0;0
531;154,012065;154,000000;50,018093;-32,905470;50,018093;-32,905470;0;0
532;154,058580;154,000000;49,987106;-33,134228;49,987106;-33,134228;0;0
533;154,049115;154,000000;49,983609;-33,055128;49,983609;-33,055128;0;0
534;154,034776;154,000000;49,965571;-32,869693;49,965571;-32,869693;0;0
535;154,023917;154,000000;49,962833;-33,029243;49,962833;-33,029243;0;0
536;154,036571;154,000000;50,030008;-33,017351;50,030008;-33,017351;0;0
537;154,017580;154,000000;49,946441;-33,016492;49,946441;-33,016492;0;0
538;154,062623;154,000000;50,027323;-32,932117;50,027323;-32,932117;0;0
539;154,001429;154,000000;50,017585;-33,050523;50,017585;-33,050523;0;0
540;154,037692;154,000000;50,050539;-33,064752;50,050539;-33,064752;0;0
541;154,064625;154,000000;50,007895;-33,028439;50,007895;-33,028439;0;0
542;154,045180;154,000000;49,966596;-33,014817;49,966596;-33,014817;0;0
543;154,036882;154,000000;49,984215;-33,100649;49,984215;-33,100649;0;0
544;154,044847;154,000000;49,987831;-33,055808;49,987831;-33,055808;0;0
545;154,060820;154,000000;49,963125;-32,909477;49,963125;-32,909477;0;0
546;154,054086;154,000000;49,983360;-32,910810;49,983360;-32,910810;0;0
547;154,052285;154,000000;50,015876;-33,090210;50,015876;-33,090210;0;0
548;154,030384;154,000000;49,948384;-32,937187;49,948384;-32,937187;0;0
549;154,012824;154,000000;50,072604;-33,010273;50,072604;-33,010273;0;0
550;154,014015;154,000000;49,999467;-33,117319;49,999467;-33,117319;0;0
551;154,054734;154,000000;49,977344;-32,960654;49,977344;-32,960654;0;0
552;154,079229;154,000000;50,006403;-32,973938;50,006403;-32,973938;0;0
553;154,050942;154,000000;49,960046;-33,026905;49,960046;-33,026905;0;0
554;154,082750;154,000000;50,019153;-32,959044;50,019153;-32,959044;0;0
555;154,039678;154,000000;50,018703;-33,032087;50,018703;-33,032087;0;0
556;154,075914;154,000000;49,974741;-33,190921;49,974741;-33,190921;0;0
557;154,049398;154,000000;49,937199;-33,066593;49,937199;-33,066593;0;0
558;154,057879;154,000000;49,993304;-33,016678;49,993304;-33,016678;0;0
559;154,036560;154,000000;50,002749;-33,194958;50,002749;-33,194958;0;0
560;154,026136;154,000000;50,011167;-32,974764;50,011167;-32,974764;0;0
561;154,063076;154,000000;50,014267;-33,114626;50,014267;-33,114626;0;0
562;154,069932;154,000000;49,974490;-32,958760;49,974490;-32,958760;0;0
563;154,073868;154,000000;50,059984;-33,003992;50,059984;-33,003992;0;0
564;154,034534;154,000000;50,009639;-33,146580;50,009639;-33,146580;0;0
565;154,087009;154,000000;50,023833;-33,036031;50,023833;-33,036031;0;0
566;154,060846;154,000000;49,949679;-32,825170;49,949679;-32,825170;0;0
567;154,082376;154,000000;50,047418;-32,792781;50,047418;-32,792781;0;0
568;154,060483;154,000000;49,952459;-33,018009;49,952459;-33,018009;0;0
569;154,058855;154,000000;49,971346;-33,063655;49,971346;-33,063655;0;0
570;154,049043;154,000000;49,956840;-32,905099;49,956840;-32,905099;0;0
571;154,049729;154,000000;49,986812;-33,041154;49,986812;-33,041154;0;0
572;154,032224;154,000000;49,975855;-32,794755;49,975855;-32,794755;0;0
573;154,067481;154,000000;49,973876;-32,965186;49,973876;-32,965186;0;0
574;154,070300;154,000000;50,015108;-33,012146;50,015108;-33,012146;0;0
575;154,024670;154,000000;50,015506;-33,060281;50,015506;-33,060281;0;0
576;154,066397;154,000000;50,020679;-33,026833;50,020679;-33,026833;0;0
577;154,027212;154,000000;49,957812;-33,038914;49,957812;-33,038914;0;0
578;154,086575;154,000000;49,993552;-33,087588;49,993552;-33,087588;0;0
579;154,044406;154,000000;49,992209;-32,879792;49,992209;-32,879792;0;0
580;154,059036;154,000000;49,989867;-33,052470;49,989867;-33,052470;0;0
581;154,127596;154,000000;50,033039;-32,974239;50,033039;-32,974239;0;0
582;154,050623;154,000000;49,995519;-33,028378;49,995519;-33,028378;0;0
583;154,073877;154,000000;50,025074;-33,029791;50,025074;-33,029791;0;0
584;154,067419;154,000000;49,994311;-32,924105;49,994311;-32,924105;0;0
585;154,079495;154,000000;49,960789;-32,965995;49,960789;-32,965995;0;0
586;154,040604;154,000000;49,988861;-33,073340;49,988861;-33,073340;0;0
587;154,092611;154,000000;49,942466;-32,901814;49,942466;-32,901814;0;0
588;154,091570;154,000000;49,993827;-32,852292;49,993827;-32,852292;0;0
589;154,072465;154,000000;49,962556;-32,984888;49,962556;-32,984888;0;0
590;154,078476;154,000000;50,022938;-33,097998;50,022938;-33,097998;0;0
591;154,078273;154,000000;50,046560;-33,001647;50,046560;-33,001647;0;0
592;154,038167;154,000000;49,983090;-32,968986;49,983090;-32,968986;0;0
593;154,053533;154,000000;49,988336;-32,950412;49,988336;-32,950412;0;0
594;154,099579;154,000000;50,025138;-32,960393;50,025138;-32,960393;0;0
595;154,064129;154,000000;49,991535;-32,914443;49,991535;-32,914443;0;0
596;154,093011;154,000000;50,011909;-33,006326;50,011909;-33,006326;0;0
597;154,092743;154,000000;50,010508;-32,984747;50,010508;-32,984747;0;0
598;154,057278;154,000000;49,995271;-33,181179;49,995271;-33,181179;0;0
599;154,090945;154,000000;50,024331;-33,011490;50,024331;-33,011490;0;0
600;154,078384;154,000000;49,992859;-32,937832;49,992859;-32,937832;0;0
601;154,079958;154,000000;49,998296;-32,975612;49,998296;-32,975612;0;0
602;154,053433;154,000000;49,939014;-33,026707;49,939014;-33,026707;0;0
603;154,097863;154,000000;50,033547;-33,045299;50,033547;-33,045299;0;0
604;154,093671;154,000000;50,010491;-33,022390;50,010491;-33,022390;0;0
605;154,109668;154,000000;49,995031;-33,047190;49,995031;-33,047190;0;0
606;154,058080;154,000000;50,020519;-32,960914;50,020519;-32,960914;0;0
607;154,069741;154,000000;50,004435;-33,140036;50,004435;-33,140036;0;0
608;154,087833;154,000000;50,011460;-32,958696;50,011460;-32,958696;0;0
609;154,069409;154,000000;50,010026;-33,041998;50,010026;-33,041998;0;0
610;154,077522;154,000000;50,005073;-32,930831;50,005073;-32,930831;0;0
611;154,071415;154,000000;49,990483;-32,972298;49,990483;-32,972298;0;0
612;154,066808;154,000000;49,982318;-33,032627;49,982318;-33,032627;0;0
613;154,068329;154,000000;49,971370;-33,162607;49,971370;-33,162607;0;0
614;154,064967;154,000000;50,047558;-32,829897;50,047558;-32,829897;0;0
615;154,092038;154,000000;49,990224;-33,085828;49,990224;-33,085828;0;0
616;154,070773;154,000000;50,018233;-33,002693;50,018233;-33,002693;0;0
617;154,045882;154,000000;50,003037;-32,960264;50,003037;-32,960264;0;0
618;154,084820;154,000000;50,011450;-33,132012;50,011450;-33,132012;0;0
619;154,112472;154,000000;49,960177;-32,868147;49,960177;-32,868147;0;0
620;154,095097;154,000000;50,003117;-33,034136;50,003117;-33,034136;0;0
621;154,090116;154,000000;49,991111;-32,991454;49,991111;-32,991454;0;0
622;154,093904;154,000000;49,986419;-32,845519;49,986419;-32,845519;0;0
623;154,093609;154,000000;50,003050;-33,126370;50,003050;-33,126370;0;0
624;154,058982;154,000000;50,005881;-32,978188;50,005881;-32,978188;0;0
625;154,130909;154,000000;50,027961;-33,104327;50,027961;-33,104327;0;0
626;154,057026;154,000000;50,008536;-33,191746;50,008536;-33,191746;0;0
627;154,081040;154,000000;49,989054;-33,020342;49,989054;-33,020342;0;0
628;154,080524;154,000000;50,016481;-33,070880;50,016481;-33,070880;0;0
629;154,077008;154,000000;49,928898;-32,982390;49,928898;-32,982390;0;0
630;154,046064;154,000000;49,941338;-32,863834;49,941338;-32,863834;0;0
631;154,069433;154,000000;50,008421;-32,938118;50,008421;-32,938118;0;0
632;154,104448;154,000000;49,984160;-33,043771;49,984160;-33,043771;0;0
633;154,098312;154,000000;49,990085;-32,915439;49,990085;-32,915439;0;0
634;154,072269;154,000000;50,005926;-33,064294;50,005926;-33,064294;0;0
635;154,056777;154,000000;49,984566;-32,966837;49,984566;-32,966837;0;0
636;154,118956;154,000000;50,020177;-32,871286;50,020177;-32,871286;0;0
637;154,095118;154,000000;50,020625;-33,070262;50,020625;-33,070262;0;0
638;154,102215;154,000000;49,990222;-32,929111;49,990222;-32,929111;0;0
639;154,069952;154,000000;50,106453;-33,063513;50,106453;-33,063513;0;0
640;154,084604;154,000000;50,031149;-33,124278;50,031149;-33,124278;0;0
641;154,076011;154,000000;50,038907;-33,029028;50,038907;-33,029028;0;0
642;154,096430;154,000000;49,993289;-32,949899;49,993289;-32,949899;0;0
643;154,100582;154,000000;49,956548;-32,965803;49,956548;-32,965803;0;0
644;154,092214;154,000000;49,958483;-32,915390;49,958483;-32,915390;0;0
645;154,042778;154,000000;49,989431;-32,978974;49,989431;-32,978974;0;0
646;154,097548;154,000000;49,980053;-32,847388;49,980053;-32,847388;0;0
647;154,091058;154,000000;50,021533;-32,910502;50,021533;-32,910502;0;0
648;154,066158;154,000000;49,988580;-32,893251;49,988580;-32,893251;0;0
649;154,125916;154,000000;50,000436;-33,051694;50,000436;-33,051694;0;0
650;154,107989;154,000000;50,018886;-33,006309;50,018886;-33,006309;0;0
651;154,059221;154,000000;50,006303;-33,129227;50,006303;-33,129227;0;0
652;154,088651;154,000000;49,988907;-33,010663;49,988907;-33,010663;0;0
653;154,054311;154,000000;50,035211;-32,991579;50,035211;-32,991579;0;0
654;154,086092;154,000000;49,939717;-33,132266;49,939717;-33,132266;0;0
655;154,035244;154,000000;50,007246;-33,069977;50,007246;-33,069977;0;0
656;154,064209;154,000000;49,995789;-33,049249;49,995789;-33,049249;0;0
657;154,065560;154,000000;50,019948;-32,962226;50,019948;-32,962226;0;0
658;154,070084;154,000000;50,027693;-33,076641;50,027693;-33,076641;0;0
659;154,089648;154,000000;50,043355;-32,795835;50,043355;-32,795835;0;0
660;154,094519;154,000000;50,013479;-32,989964;50,013479;-32,989964;0;0
661;154,057348;154,000000;49,979657;-33,009932;49,979657;-33,009932;0;0
662;154,083564;154,000000;49,975392;-33,082549;49,975392;-33,082549;0;0
663;154,056788;154,000000;50,021780;-33,069597;50,021780;-33,069597;0;0
664;154,039643;154,000000;49,986856;-33,077361;49,986856;-33,077361;0;0
665;154,072887;154,000000;50,029077;-32,945798;50,029077;-32,945798;0;0
666;154,069941;154,000000;50,055541;-32,957937;50,055541;-32,957937;0;0
667;154,040707;154,000000;49,993458;-32,967442;49,993458;-32,967442;0;0
668;154,067246;154,000000;50,004028;-32,892811;50,004028;-32,892811;0;0
669;154,068011;154,000000;49,973635;-33,017707;49,973635;-33,017707;0;0
670;154,084933;154,000000;50,020376;-33,029884;50,020376;-33,029884;0;0
671;154,041209;154,000000;49,994171;-33,107307;49,994171;-33,107307;0;0
672;154,081137;154,000000;50,049438;-33,039407;50,049438;-33,039407;0;0
673;154,075914;154,000000;50,002339;-32,923811;50,002339;-32,923811;0;0
674;154,101135;154,000000;49,962208;-32,886630;49,962208;-32,886630;0;0
