# YHDA_VERSION=0.6.4
# TEST_SERVICE=RGDH
# PLANT_TYPE=RESGES
# STEP_ID=OE_P50
# STEP_NAME=Aşırı ikaz — %50 çıkış gücü
# TESIS_ADI=YHDA Örnek RES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.4
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=100
# AUX_SOURCE_PNOM_MW=0
# ONLINE_TOTAL_MW=100
# MAX_ACCESSIBLE_POWER_MW=70
# Q_REQUIRED_OE_MVAR=33
# Q_REQUIRED_UE_MVAR=-33
# TOTAL_UNIT_COUNT=20
# ONLINE_UNIT_COUNT=20
# STEP_Q_TARGET_MVAR=33
# STEP_PSET_MW=50
ZAMAN;SIRA_NO;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar
16.8.2026 09:03:57,0s;238;154,013055;154,000000;50,015601;32,997284;50,015601;32,997284;0;0
16.8.2026 09:03:58,0s;239;154,052074;154,000000;49,976710;33,037693;49,976710;33,037693;0;0
16.8.2026 09:03:59,0s;240;154,007857;154,000000;50,033667;32,975887;50,033667;32,975887;0;0
16.8.2026 09:04:00,0s;241;153,970251;154,000000;50,033551;32,892183;50,033551;32,892183;0;0
16.8.2026 09:04:01,0s;242;154,011685;154,000000;49,992202;33,033382;49,992202;33,033382;0;0
16.8.2026 09:04:02,0s;243;154,005837;154,000000;49,968760;33,149887;49,968760;33,149887;0;0
16.8.2026 09:04:03,0s;244;154,011260;154,000000;50,000011;32,890354;50,000011;32,890354;0;0
16.8.2026 09:04:04,0s;245;154,020214;154,000000;50,004763;33,073964;50,004763;33,073964;0;0
16.8.2026 09:04:05,0s;246;154,019245;154,000000;49,969769;33,073539;49,969769;33,073539;0;0
16.8.2026 09:04:06,0s;247;154,017355;154,000000;50,020374;33,095897;50,020374;33,095897;0;0
16.8.2026 09:04:07,0s;248;154,013368;154,000000;50,045216;33,007438;50,045216;33,007438;0;0
16.8.2026 09:04:08,0s;249;154,029978;154,000000;49,999341;33,042237;49,999341;33,042237;0;0
16.8.2026 09:04:09,0s;250;153,995107;154,000000;49,970783;33,002083;49,970783;33,002083;0;0
16.8.2026 09:04:10,0s;251;154,000955;154,000000;49,977976;33,015931;49,977976;33,015931;0;0
16.8.2026 09:04:11,0s;252;154,000120;154,000000;50,000467;32,972981;50,000467;32,972981;0;0
16.8.2026 09:04:12,0s;253;153,971028;154,000000;50,070006;32,919009;50,070006;32,919009;0;0
16.8.2026 09:04:13,0s;254;153,981934;154,000000;49,981252;32,894162;49,981252;32,894162;0;0
16.8.2026 09:04:14,0s;255;153,999984;154,000000;49,971499;33,054694;49,971499;33,054694;0;0
16.8.2026 09:04:15,0s;256;153,966305;154,000000;50,018157;33,067842;50,018157;33,067842;0;0
16.8.2026 09:04:16,0s;257;153,979374;154,000000;50,013112;32,967965;50,013112;32,967965;0;0
16.8.2026 09:04:17,0s;258;154,038565;154,000000;50,003612;32,940697;50,003612;32,940697;0;0
16.8.2026 09:04:18,0s;259;154,015143;154,000000;50,011250;32,968390;50,011250;32,968390;0;0
16.8.2026 09:04:19,0s;260;153,997721;154,000000;50,019987;32,962663;50,019987;32,962663;0;0
16.8.2026 09:04:20,0s;261;153,957303;154,000000;49,943478;33,008179;49,943478;33,008179;0;0
16.8.2026 09:04:21,0s;262;153,991964;154,000000;49,959085;33,130900;49,959085;33,130900;0;0
16.8.2026 09:04:22,0s;263;153,987243;154,000000;50,018656;32,905687;50,018656;32,905687;0;0
16.8.2026 09:04:23,0s;264;153,963757;154,000000;50,041560;32,990920;50,041560;32,990920;0;0
16.8.2026 09:04:24,0s;265;154,004601;154,000000;49,899523;32,948165;49,899523;32,948165;0;0
16.8.2026 09:04:25,0s;266;153,985709;154,000000;50,049658;33,166723;50,049658;33,166723;0;0
16.8.2026 09:04:26,0s;267;154,002267;154,000000;50,028534;33,036174;50,028534;33,036174;0;0
16.8.2026 09:04:27,0s;268;154,008757;154,000000;50,018496;33,037780;50,018496;33,037780;0;0
16.8.2026 09:04:28,0s;269;153,951350;154,000000;49,964173;33,013438;49,964173;33,013438;0;0
16.8.2026 09:04:29,0s;270;153,973991;154,000000;50,026304;33,124979;50,026304;33,124979;0;0
16.8.2026 09:04:30,0s;271;154,028043;154,000000;49,992571;33,076212;49,992571;33,076212;0;0
16.8.2026 09:04:31,0s;272;153,988391;154,000000;50,033532;32,933506;50,033532;32,933506;0;0
16.8.2026 09:04:32,0s;273;153,965940;154,000000;50,022391;32,978090;50,022391;32,978090;0;0
16.8.2026 09:04:33,0s;274;153,970954;154,000000;49,966388;33,062870;49,966388;33,062870;0;0
16.8.2026 09:04:34,0s;275;153,982199;154,000000;49,940711;32,922126;49,940711;32,922126;0;0
16.8.2026 09:04:35,0s;276;153,938695;154,000000;49,974699;33,073425;49,974699;33,073425;0;0
16.8.2026 09:04:36,0s;277;153,946512;154,000000;49,995098;32,952183;49,995098;32,952183;0;0
16.8.2026 09:04:37,0s;278;153,962505;154,000000;50,000654;33,098448;50,000654;33,098448;0;0
16.8.2026 09:04:38,0s;279;153,996415;154,000000;50,028463;33,051747;50,028463;33,051747;0;0
16.8.2026 09:04:39,0s;280;153,978129;154,000000;50,059205;32,954035;50,059205;32,954035;0;0
16.8.2026 09:04:40,0s;281;153,944835;154,000000;49,965146;33,016036;49,965146;33,016036;0;0
16.8.2026 09:04:41,0s;282;153,966154;154,000000;50,048375;32,999578;50,048375;32,999578;0;0
16.8.2026 09:04:42,0s;283;153,994883;154,000000;49,978404;33,023215;49,978404;33,023215;0;0
16.8.2026 09:04:43,0s;284;154,001682;154,000000;49,980262;32,937738;49,980262;32,937738;0;0
16.8.2026 09:04:44,0s;285;153,978313;154,000000;49,972932;33,046084;49,972932;33,046084;0;0
16.8.2026 09:04:45,0s;286;153,953560;154,000000;50,020439;33,092443;50,020439;33,092443;0;0
16.8.2026 09:04:46,0s;287;153,947855;154,000000;50,031614;33,065549;50,031614;33,065549;0;0
16.8.2026 09:04:47,0s;288;153,951454;154,000000;49,992884;32,859247;49,992884;32,859247;0;0
16.8.2026 09:04:48,0s;289;153,952989;154,000000;49,989730;33,001344;49,989730;33,001344;0;0
16.8.2026 09:04:49,0s;290;153,936868;154,000000;50,027005;32,968867;50,027005;32,968867;0;0
16.8.2026 09:04:50,0s;291;153,990397;154,000000;50,029770;32,966200;50,029770;32,966200;0;0
16.8.2026 09:04:51,0s;292;153,923978;154,000000;50,002342;32,856006;50,002342;32,856006;0;0
16.8.2026 09:04:52,0s;293;153,960639;154,000000;50,006383;33,042595;50,006383;33,042595;0;0
16.8.2026 09:04:53,0s;294;153,982549;154,000000;50,014441;32,978130;50,014441;32,978130;0;0
16.8.2026 09:04:54,0s;295;153,965376;154,000000;50,016083;32,793689;50,016083;32,793689;0;0
16.8.2026 09:04:55,0s;296;153,971840;154,000000;49,963729;33,071310;49,963729;33,071310;0;0
16.8.2026 09:04:56,0s;297;153,956377;154,000000;50,021316;33,073104;50,021316;33,073104;0;0
16.8.2026 09:04:57,0s;298;153,956874;154,000000;50,015436;33,112189;50,015436;33,112189;0;0
16.8.2026 09:04:58,0s;299;153,937775;154,000000;50,047310;32,841531;50,047310;32,841531;0;0
16.8.2026 09:04:59,0s;300;153,967676;154,000000;50,036335;32,957973;50,036335;32,957973;0;0
16.8.2026 09:05:00,0s;301;153,951435;154,000000;49,988356;33,023083;49,988356;33,023083;0;0
16.8.2026 09:05:01,0s;302;153,950046;154,000000;50,042465;32,954475;50,042465;32,954475;0;0
16.8.2026 09:05:02,0s;303;153,969808;154,000000;49,929054;33,014469;49,929054;33,014469;0;0
16.8.2026 09:05:03,0s;304;153,937903;154,000000;50,035650;33,091019;50,035650;33,091019;0;0
16.8.2026 09:05:04,0s;305;153,949641;154,000000;50,001682;33,082032;50,001682;33,082032;0;0
16.8.2026 09:05:05,0s;306;153,969536;154,000000;50,015518;33,009697;50,015518;33,009697;0;0
16.8.2026 09:05:06,0s;307;153,950586;154,000000;50,014049;33,137434;50,014049;33,137434;0;0
16.8.2026 09:05:07,0s;308;153,972750;154,000000;49,972661;33,178066;49,972661;33,178066;0;0
16.8.2026 09:05:08,0s;309;153,952457;154,000000;50,076555;33,048553;50,076555;33,048553;0;0
16.8.2026 09:05:09,0s;310;153,969631;154,000000;49,981396;32,938102;49,981396;32,938102;0;0
16.8.2026 09:05:10,0s;311;153,936400;154,000000;50,035471;32,841887;50,035471;32,841887;0;0
16.8.2026 09:05:11,0s;312;153,929135;154,000000;50,066533;33,010569;50,066533;33,010569;0;0
16.8.2026 09:05:12,0s;313;153,961233;154,000000;49,964267;32,916367;49,964267;32,916367;0;0
16.8.2026 09:05:13,0s;314;153,951342;154,000000;49,953588;32,970219;49,953588;32,970219;0;0
16.8.2026 09:05:14,0s;315;153,940597;154,000000;50,016026;33,055401;50,016026;33,055401;0;0
16.8.2026 09:05:15,0s;316;153,916925;154,000000;49,966999;33,065898;49,966999;33,065898;0;0
16.8.2026 09:05:16,0s;317;153,964402;154,000000;49,990311;33,081809;49,990311;33,081809;0;0
16.8.2026 09:05:17,0s;318;153,895756;154,000000;49,947910;32,966603;49,947910;32,966603;0;0
16.8.2026 09:05:18,0s;319;153,948985;154,000000;49,980633;32,983960;49,980633;32,983960;0;0
16.8.2026 09:05:19,0s;320;153,981779;154,000000;50,027421;32,874620;50,027421;32,874620;0;0
16.8.2026 09:05:20,0s;321;153,944223;154,000000;49,962886;33,000824;49,962886;33,000824;0;0
16.8.2026 09:05:21,0s;322;153,938489;154,000000;50,011323;33,085778;50,011323;33,085778;0;0
16.8.2026 09:05:22,0s;323;153,957641;154,000000;50,027314;33,012303;50,027314;33,012303;0;0
16.8.2026 09:05:23,0s;324;153,949276;154,000000;50,017071;33,017736;50,017071;33,017736;0;0
16.8.2026 09:05:24,0s;325;153,943817;154,000000;49,985055;32,883895;49,985055;32,883895;0;0
16.8.2026 09:05:25,0s;326;153,914266;154,000000;49,949769;33,058310;49,949769;33,058310;0;0
16.8.2026 09:05:26,0s;327;153,972777;154,000000;50,006527;32,866732;50,006527;32,866732;0;0
16.8.2026 09:05:27,0s;328;153,933989;154,000000;50,056177;33,085598;50,056177;33,085598;0;0
16.8.2026 09:05:28,0s;329;153,931438;154,000000;49,999261;33,000545;49,999261;33,000545;0;0
16.8.2026 09:05:29,0s;330;153,911651;154,000000;50,042630;32,940334;50,042630;32,940334;0;0
16.8.2026 09:05:30,0s;331;153,931634;154,000000;49,973305;32,867122;49,973305;32,867122;0;0
16.8.2026 09:05:31,0s;332;153,946003;154,000000;50,024393;32,876668;50,024393;32,876668;0;0
16.8.2026 09:05:32,0s;333;153,919661;154,000000;50,047551;32,927536;50,047551;32,927536;0;0
16.8.2026 09:05:33,0s;334;153,895698;154,000000;50,065981;33,032807;50,065981;33,032807;0;0
16.8.2026 09:05:34,0s;335;153,911443;154,000000;50,007216;32,958214;50,007216;32,958214;0;0
16.8.2026 09:05:35,0s;336;153,921358;154,000000;49,983315;32,932920;49,983315;32,932920;0;0
16.8.2026 09:05:36,0s;337;153,951598;154,000000;49,905895;33,074978;49,905895;33,074978;0;0
16.8.2026 09:05:37,0s;338;153,899213;154,000000;50,040145;33,048434;50,040145;33,048434;0;0
16.8.2026 09:05:38,0s;339;153,919352;154,000000;49,968438;33,047658;49,968438;33,047658;0;0
16.8.2026 09:05:39,0s;340;153,898037;154,000000;50,004822;32,911663;50,004822;32,911663;0;0
16.8.2026 09:05:40,0s;341;153,930409;154,000000;50,029013;33,076478;50,029013;33,076478;0;0
16.8.2026 09:05:41,0s;342;153,929046;154,000000;49,957001;33,081313;49,957001;33,081313;0;0
16.8.2026 09:05:42,0s;343;153,931060;154,000000;50,062295;32,970874;50,062295;32,970874;0;0
16.8.2026 09:05:43,0s;344;153,895098;154,000000;50,010394;32,934010;50,010394;32,934010;0;0
16.8.2026 09:05:44,0s;345;153,911842;154,000000;50,100946;33,020449;50,100946;33,020449;0;0
16.8.2026 09:05:45,0s;346;153,947071;154,000000;50,073412;33,078120;50,073412;33,078120;0;0
16.8.2026 09:05:46,0s;347;153,929219;154,000000;50,012758;33,125179;50,012758;33,125179;0;0
16.8.2026 09:05:47,0s;348;153,923486;154,000000;49,991043;33,010043;49,991043;33,010043;0;0
16.8.2026 09:05:48,0s;349;153,908741;154,000000;49,972583;32,976611;49,972583;32,976611;0;0
16.8.2026 09:05:49,0s;350;153,892149;154,000000;49,998316;33,099326;49,998316;33,099326;0;0
16.8.2026 09:05:50,0s;351;153,900772;154,000000;50,009060;33,112521;50,009060;33,112521;0;0
16.8.2026 09:05:51,0s;352;153,933169;154,000000;49,971735;33,038264;49,971735;33,038264;0;0
16.8.2026 09:05:52,0s;353;153,951879;154,000000;49,991678;32,955936;49,991678;32,955936;0;0
16.8.2026 09:05:53,0s;354;153,936212;154,000000;49,978450;32,856797;49,978450;32,856797;0;0
16.8.2026 09:05:54,0s;355;153,969922;154,000000;50,002957;32,952431;50,002957;32,952431;0;0
16.8.2026 09:05:55,0s;356;153,927019;154,000000;50,028564;33,018853;50,028564;33,018853;0;0
16.8.2026 09:05:56,0s;357;153,926690;154,000000;49,997415;32,940839;49,997415;32,940839;0;0
16.8.2026 09:05:57,0s;358;153,925376;154,000000;49,986320;33,087118;49,986320;33,087118;0;0
16.8.2026 09:05:58,0s;359;153,921277;154,000000;49,963649;32,993581;49,963649;32,993581;0;0
16.8.2026 09:05:59,0s;360;153,909750;154,000000;50,021708;33,053318;50,021708;33,053318;0;0
16.8.2026 09:06:00,0s;361;153,917986;154,000000;49,954213;32,953444;49,954213;32,953444;0;0
16.8.2026 09:06:01,0s;362;153,916582;154,000000;49,983276;33,052418;49,983276;33,052418;0;0
16.8.2026 09:06:02,0s;363;153,937848;154,000000;50,007577;32,976257;50,007577;32,976257;0;0
16.8.2026 09:06:03,0s;364;153,924689;154,000000;50,026280;32,888364;50,026280;32,888364;0;0
16.8.2026 09:06:04,0s;365;153,940048;154,000000;49,968989;32,968208;49,968989;32,968208;0;0
16.8.2026 09:06:05,0s;366;153,921140;154,000000;50,022053;32,829645;50,022053;32,829645;0;0
16.8.2026 09:06:06,0s;367;153,943812;154,000000;50,026815;32,987291;50,026815;32,987291;0;0
16.8.2026 09:06:07,0s;368;153,954366;154,000000;50,007935;32,911736;50,007935;32,911736;0;0
16.8.2026 09:06:08,0s;369;153,933800;154,000000;50,067854;32,926791;50,067854;32,926791;0;0
16.8.2026 09:06:09,0s;370;153,940500;154,000000;50,013714;33,047623;50,013714;33,047623;0;0
16.8.2026 09:06:10,0s;371;153,924581;154,000000;49,978129;32,910357;49,978129;32,910357;0;0
16.8.2026 09:06:11,0s;372;153,935499;154,000000;49,973137;33,037941;49,973137;33,037941;0;0
16.8.2026 09:06:12,0s;373;153,914650;154,000000;49,999093;33,211543;49,999093;33,211543;0;0
16.8.2026 09:06:13,0s;374;153,889872;154,000000;49,971791;32,811636;49,971791;32,811636;0;0
16.8.2026 09:06:14,0s;375;153,928457;154,000000;49,998432;33,132708;49,998432;33,132708;0;0
16.8.2026 09:06:15,0s;376;153,923805;154,000000;50,030148;33,023888;50,030148;33,023888;0;0
16.8.2026 09:06:16,0s;377;153,911847;154,000000;49,985775;33,075706;49,985775;33,075706;0;0
16.8.2026 09:06:17,0s;378;153,925544;154,000000;49,957332;33,040502;49,957332;33,040502;0;0
16.8.2026 09:06:18,0s;379;153,921413;154,000000;50,033146;32,751074;50,033146;32,751074;0;0
16.8.2026 09:06:19,0s;380;153,940060;154,000000;50,041167;32,996659;50,041167;32,996659;0;0
16.8.2026 09:06:20,0s;381;153,914978;154,000000;49,960365;32,990592;49,960365;32,990592;0;0
16.8.2026 09:06:21,0s;382;153,942127;154,000000;49,993034;33,037465;49,993034;33,037465;0;0
16.8.2026 09:06:22,0s;383;153,917638;154,000000;50,046176;33,214884;50,046176;33,214884;0;0
16.8.2026 09:06:23,0s;384;153,924936;154,000000;49,986866;32,972418;49,986866;32,972418;0;0
16.8.2026 09:06:24,0s;385;153,935514;154,000000;49,991703;33,080546;49,991703;33,080546;0;0
16.8.2026 09:06:25,0s;386;153,925601;154,000000;50,019786;32,995246;50,019786;32,995246;0;0
16.8.2026 09:06:26,0s;387;153,959292;154,000000;49,972885;32,998800;49,972885;32,998800;0;0
16.8.2026 09:06:27,0s;388;153,916799;154,000000;49,953615;32,995320;49,953615;32,995320;0;0
16.8.2026 09:06:28,0s;389;153,917614;154,000000;49,997932;33,048112;49,997932;33,048112;0;0
16.8.2026 09:06:29,0s;390;153,921944;154,000000;49,974271;33,055748;49,974271;33,055748;0;0
16.8.2026 09:06:30,0s;391;153,901518;154,000000;50,020904;33,097536;50,020904;33,097536;0;0
16.8.2026 09:06:31,0s;392;153,908188;154,000000;50,028727;32,898159;50,028727;32,898159;0;0
16.8.2026 09:06:32,0s;393;153,899477;154,000000;50,005791;32,921808;50,005791;32,921808;0;0
16.8.2026 09:06:33,0s;394;153,912761;154,000000;50,012328;33,022097;50,012328;33,022097;0;0
16.8.2026 09:06:34,0s;395;153,923999;154,000000;50,027878;32,984392;50,027878;32,984392;0;0
16.8.2026 09:06:35,0s;396;153,893642;154,000000;49,959134;33,060068;49,959134;33,060068;0;0
16.8.2026 09:06:36,0s;397;153,889432;154,000000;49,986013;33,034972;49,986013;33,034972;0;0
16.8.2026 09:06:37,0s;398;153,909764;154,000000;50,008983;33,053023;50,008983;33,053023;0;0
16.8.2026 09:06:38,0s;399;153,937158;154,000000;49,977729;32,894981;49,977729;32,894981;0;0
16.8.2026 09:06:39,0s;400;153,935726;154,000000;49,991518;32,947661;49,991518;32,947661;0;0
16.8.2026 09:06:40,0s;401;153,939515;154,000000;50,031375;32,919120;50,031375;32,919120;0;0
16.8.2026 09:06:41,0s;402;153,924853;154,000000;49,977986;33,049255;49,977986;33,049255;0;0
16.8.2026 09:06:42,0s;403;153,931609;154,000000;49,998676;32,961012;49,998676;32,961012;0;0
16.8.2026 09:06:43,0s;404;153,876816;154,000000;49,950452;32,956673;49,950452;32,956673;0;0
16.8.2026 09:06:44,0s;405;153,913659;154,000000;50,077261;32,900000;50,077261;32,900000;0;0
16.8.2026 09:06:45,0s;406;153,946504;154,000000;49,996614;32,981813;49,996614;32,981813;0;0
16.8.2026 09:06:46,0s;407;153,932764;154,000000;49,960816;32,950548;49,960816;32,950548;0;0
16.8.2026 09:06:47,0s;408;153,895284;154,000000;49,951313;33,012685;49,951313;33,012685;0;0
16.8.2026 09:06:48,0s;409;153,937600;154,000000;49,962906;32,920696;49,962906;32,920696;0;0
16.8.2026 09:06:49,0s;410;153,930030;154,000000;50,005292;32,893722;50,005292;32,893722;0;0
16.8.2026 09:06:50,0s;411;153,918555;154,000000;50,011100;32,956958;50,011100;32,956958;0;0
16.8.2026 09:06:51,0s;412;153,936275;154,000000;49,988480;33,082079;49,988480;33,082079;0;0
16.8.2026 09:06:52,0s;413;153,915482;154,000000;49,962364;33,184748;49,962364;33,184748;0;0
16.8.2026 09:06:53,0s;414;153,952196;154,000000;50,002862;32,844883;50,002862;32,844883;0;0
16.8.2026 09:06:54,0s;415;153,921922;154,000000;49,940068;32,962745;49,940068;32,962745;0;0
16.8.2026 09:06:55,0s;416;153,922892;154,000000;49,998754;32,861038;49,998754;32,861038;0;0
16.8.2026 09:06:56,0s;417;153,956147;154,000000;49,965737;33,114791;49,965737;33,114791;0;0
16.8.2026 09:06:57,0s;418;153,920529;154,000000;50,033490;32,991399;50,033490;32,991399;0;0
16.8.2026 09:06:58,0s;419;153,923030;154,000000;50,015020;32,901765;50,015020;32,901765;0;0
16.8.2026 09:06:59,0s;420;153,916396;154,000000;50,046358;32,970436;50,046358;32,970436;0;0
16.8.2026 09:07:00,0s;421;153,912566;154,000000;49,927852;32,932689;49,927852;32,932689;0;0
16.8.2026 09:07:01,0s;422;153,922301;154,000000;49,970900;33,022784;49,970900;33,022784;0;0
16.8.2026 09:07:02,0s;423;153,924503;154,000000;50,007516;33,022186;50,007516;33,022186;0;0
16.8.2026 09:07:03,0s;424;153,943560;154,000000;50,022534;32,953719;50,022534;32,953719;0;0
16.8.2026 09:07:04,0s;425;153,949233;154,000000;49,991464;33,063860;49,991464;33,063860;0;0
16.8.2026 09:07:05,0s;426;153,926708;154,000000;50,040332;32,871368;50,040332;32,871368;0;0
16.8.2026 09:07:06,0s;427;153,931962;154,000000;49,991539;32,980258;49,991539;32,980258;0;0
16.8.2026 09:07:07,0s;428;153,944604;154,000000;50,010951;33,012219;50,010951;33,012219;0;0
16.8.2026 09:07:08,0s;429;153,942716;154,000000;50,028911;32,968876;50,028911;32,968876;0;0
16.8.2026 09:07:09,0s;430;153,898768;154,000000;49,993731;33,125066;49,993731;33,125066;0;0
16.8.2026 09:07:10,0s;431;153,962037;154,000000;50,026342;32,932059;50,026342;32,932059;0;0
16.8.2026 09:07:11,0s;432;153,908319;154,000000;49,960681;33,065113;49,960681;33,065113;0;0
16.8.2026 09:07:12,0s;433;153,937789;154,000000;50,054866;33,052699;50,054866;33,052699;0;0
16.8.2026 09:07:13,0s;434;153,925567;154,000000;50,026854;33,084754;50,026854;33,084754;0;0
16.8.2026 09:07:14,0s;435;153,902240;154,000000;50,021904;32,837087;50,021904;32,837087;0;0
16.8.2026 09:07:15,0s;436;153,936525;154,000000;49,981698;32,917829;49,981698;32,917829;0;0
16.8.2026 09:07:16,0s;437;153,933542;154,000000;50,026444;32,858836;50,026444;32,858836;0;0
16.8.2026 09:07:17,0s;438;153,943520;154,000000;50,061538;32,978983;50,061538;32,978983;0;0
16.8.2026 09:07:18,0s;439;153,969648;154,000000;49,994945;33,013347;49,994945;33,013347;0;0
16.8.2026 09:07:19,0s;440;153,900343;154,000000;49,976135;33,051748;49,976135;33,051748;0;0
16.8.2026 09:07:20,0s;441;153,980474;154,000000;49,954649;33,058949;49,954649;33,058949;0;0
16.8.2026 09:07:21,0s;442;153,955417;154,000000;49,995075;32,982963;49,995075;32,982963;0;0
16.8.2026 09:07:22,0s;443;153,971378;154,000000;50,016599;32,849203;50,016599;32,849203;0;0
16.8.2026 09:07:23,0s;444;153,948711;154,000000;50,020286;32,931894;50,020286;32,931894;0;0
16.8.2026 09:07:24,0s;445;153,935788;154,000000;50,025231;33,024935;50,025231;33,024935;0;0
16.8.2026 09:07:25,0s;446;153,905468;154,000000;50,063164;32,994456;50,063164;32,994456;0;0
16.8.2026 09:07:26,0s;447;153,940641;154,000000;49,985837;32,981169;49,985837;32,981169;0;0
16.8.2026 09:07:27,0s;448;153,942336;154,000000;49,982198;33,178086;49,982198;33,178086;0;0
16.8.2026 09:07:28,0s;449;153,912427;154,000000;50,015844;33,056820;50,015844;33,056820;0;0
16.8.2026 09:07:29,0s;450;153,949714;154,000000;50,045458;32,916882;50,045458;32,916882;0;0
16.8.2026 09:07:30,0s;451;153,947999;154,000000;50,009927;32,970389;50,009927;32,970389;0;0
16.8.2026 09:07:31,0s;452;153,947856;154,000000;49,941106;33,037203;49,941106;33,037203;0;0
16.8.2026 09:07:32,0s;453;153,932192;154,000000;49,963720;32,973108;49,963720;32,973108;0;0
16.8.2026 09:07:33,0s;454;153,960481;154,000000;50,029137;33,138494;50,029137;33,138494;0;0
16.8.2026 09:07:34,0s;455;153,952420;154,000000;49,991859;32,981393;49,991859;32,981393;0;0
16.8.2026 09:07:35,0s;456;153,957457;154,000000;49,999276;33,096334;49,999276;33,096334;0;0
16.8.2026 09:07:36,0s;457;153,962392;154,000000;50,015802;33,158075;50,015802;33,158075;0;0
16.8.2026 09:07:37,0s;458;153,965753;154,000000;50,030429;32,926221;50,030429;32,926221;0;0
16.8.2026 09:07:38,0s;459;153,960616;154,000000;49,966452;32,928086;49,966452;32,928086;0;0
16.8.2026 09:07:39,0s;460;153,965023;154,000000;50,077709;32,886504;50,077709;32,886504;0;0
16.8.2026 09:07:40,0s;461;153,987713;154,000000;49,985486;32,914781;49,985486;32,914781;0;0
16.8.2026 09:07:41,0s;462;153,917239;154,000000;49,971585;33,046959;49,971585;33,046959;0;0
16.8.2026 09:07:42,0s;463;153,955738;154,000000;50,029690;32,991616;50,029690;32,991616;0;0
16.8.2026 09:07:43,0s;464;153,965772;154,000000;49,995623;33,137715;49,995623;33,137715;0;0
16.8.2026 09:07:44,0s;465;153,989359;154,000000;49,988246;33,094929;49,988246;33,094929;0;0
16.8.2026 09:07:45,0s;466;153,963801;154,000000;50,012030;32,980832;50,012030;32,980832;0;0
16.8.2026 09:07:46,0s;467;153,996601;154,000000;50,006872;32,911952;50,006872;32,911952;0;0
16.8.2026 09:07:47,0s;468;153,965175;154,000000;49,978178;33,075130;49,978178;33,075130;0;0
16.8.2026 09:07:48,0s;469;153,959149;154,000000;50,012257;32,959698;50,012257;32,959698;0;0
16.8.2026 09:07:49,0s;470;153,982012;154,000000;50,012788;33,043424;50,012788;33,043424;0;0
16.8.2026 09:07:50,0s;471;153,985184;154,000000;49,985719;33,004016;49,985719;33,004016;0;0
16.8.2026 09:07:51,0s;472;153,979382;154,000000;50,020262;32,765637;50,020262;32,765637;0;0
16.8.2026 09:07:52,0s;473;153,951112;154,000000;49,990038;33,082900;49,990038;33,082900;0;0
16.8.2026 09:07:53,0s;474;153,969848;154,000000;50,007604;33,109755;50,007604;33,109755;0;0
16.8.2026 09:07:54,0s;475;153,958217;154,000000;49,995877;33,127336;49,995877;33,127336;0;0
16.8.2026 09:07:55,0s;476;153,978498;154,000000;50,000630;32,963985;50,000630;32,963985;0;0
16.8.2026 09:07:56,0s;477;153,962653;154,000000;49,979545;33,145597;49,979545;33,145597;0;0
16.8.2026 09:07:57,0s;478;154,001078;154,000000;49,971967;33,062096;49,971967;33,062096;0;0
16.8.2026 09:07:58,0s;479;153,978809;154,000000;49,971883;32,858251;49,971883;32,858251;0;0
16.8.2026 09:07:59,0s;480;153,988063;154,000000;50,032021;32,955794;50,032021;32,955794;0;0
16.8.2026 09:08:00,0s;481;153,983831;154,000000;50,026544;33,031004;50,026544;33,031004;0;0
16.8.2026 09:08:01,0s;482;153,984371;154,000000;50,001855;32,947910;50,001855;32,947910;0;0
16.8.2026 09:08:02,0s;483;153,992384;154,000000;49,995371;33,011803;49,995371;33,011803;0;0
16.8.2026 09:08:03,0s;484;153,943293;154,000000;50,044494;32,795040;50,044494;32,795040;0;0
16.8.2026 09:08:04,0s;485;153,976104;154,000000;49,963085;33,121888;49,963085;33,121888;0;0
16.8.2026 09:08:05,0s;486;153,955217;154,000000;49,994567;33,046762;49,994567;33,046762;0;0
16.8.2026 09:08:06,0s;487;153,945532;154,000000;49,951125;32,928239;49,951125;32,928239;0;0
16.8.2026 09:08:07,0s;488;153,993845;154,000000;49,984976;32,928852;49,984976;32,928852;0;0
16.8.2026 09:08:08,0s;489;154,011264;154,000000;49,991413;32,976441;49,991413;32,976441;0;0
16.8.2026 09:08:09,0s;490;153,994255;154,000000;49,941189;32,940977;49,941189;32,940977;0;0
