# YHDA_VERSION=0.6.5
# TEST_SERVICE=RGDH
# PLANT_TYPE=RESGES
# STEP_ID=UE_P20
# STEP_NAME=Düşük ikaz — %20 çıkış gücü
# TESIS_ADI=YHDA Örnek RES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=100
# AUX_SOURCE_PNOM_MW=0
# ONLINE_TOTAL_MW=100
# MAX_ACCESSIBLE_POWER_MW=70
# Q_REQUIRED_OE_MVAR=33
# Q_REQUIRED_UE_MVAR=-33
# TOTAL_UNIT_COUNT=20
# ONLINE_UNIT_COUNT=20
# STEP_Q_TARGET_MVAR=-13.2
# STEP_PSET_MW=20
ZAMAN;SIRA_NO;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar
16.8.2026 09:03:50,0s;231;154,045424;154,000000;19,981927;-13,209734;19,981927;-13,209734;0;0
16.8.2026 09:03:51,0s;232;154,001954;154,000000;20,012107;-13,208510;20,012107;-13,208510;0;0
16.8.2026 09:03:52,0s;233;153,983623;154,000000;19,949885;-13,244989;19,949885;-13,244989;0;0
16.8.2026 09:03:53,0s;234;154,046876;154,000000;19,991458;-13,162702;19,991458;-13,162702;0;0
16.8.2026 09:03:54,0s;235;154,058774;154,000000;19,974426;-13,195476;19,974426;-13,195476;0;0
16.8.2026 09:03:55,0s;236;154,042910;154,000000;19,980361;-13,282209;19,980361;-13,282209;0;0
16.8.2026 09:03:56,0s;237;154,021591;154,000000;19,973882;-13,099094;19,973882;-13,099094;0;0
16.8.2026 09:03:57,0s;238;153,998360;154,000000;19,961946;-13,180211;19,961946;-13,180211;0;0
16.8.2026 09:03:58,0s;239;153,999320;154,000000;19,989999;-13,233885;19,989999;-13,233885;0;0
16.8.2026 09:03:59,0s;240;153,964405;154,000000;19,967318;-13,259481;19,967318;-13,259481;0;0
16.8.2026 09:04:00,0s;241;153,987014;154,000000;19,948135;-13,248330;19,948135;-13,248330;0;0
16.8.2026 09:04:01,0s;242;154,029960;154,000000;19,987153;-13,213276;19,987153;-13,213276;0;0
16.8.2026 09:04:02,0s;243;154,034613;154,000000;19,996526;-13,332734;19,996526;-13,332734;0;0
16.8.2026 09:04:03,0s;244;153,982795;154,000000;20,013232;-13,166242;20,013232;-13,166242;0;0
16.8.2026 09:04:04,0s;245;154,003710;154,000000;20,067062;-13,212010;20,067062;-13,212010;0;0
16.8.2026 09:04:05,0s;246;153,991755;154,000000;19,993148;-13,214623;19,993148;-13,214623;0;0
16.8.2026 09:04:06,0s;247;153,996319;154,000000;19,989039;-13,188716;19,989039;-13,188716;0;0
16.8.2026 09:04:07,0s;248;154,007409;154,000000;19,968977;-13,216219;19,968977;-13,216219;0;0
16.8.2026 09:04:08,0s;249;154,019172;154,000000;19,979317;-13,197168;19,979317;-13,197168;0;0
16.8.2026 09:04:09,0s;250;154,016837;154,000000;19,977431;-13,167838;19,977431;-13,167838;0;0
16.8.2026 09:04:10,0s;251;154,028345;154,000000;19,986827;-13,186422;19,986827;-13,186422;0;0
16.8.2026 09:04:11,0s;252;153,982533;154,000000;20,010826;-13,120056;20,010826;-13,120056;0;0
16.8.2026 09:04:12,0s;253;153,995851;154,000000;20,008519;-13,175324;20,008519;-13,175324;0;0
16.8.2026 09:04:13,0s;254;153,979271;154,000000;19,979063;-13,204474;19,979063;-13,204474;0;0
16.8.2026 09:04:14,0s;255;154,016686;154,000000;20,051316;-13,268651;20,051316;-13,268651;0;0
16.8.2026 09:04:15,0s;256;154,011944;154,000000;19,976748;-13,239500;19,976748;-13,239500;0;0
16.8.2026 09:04:16,0s;257;153,987252;154,000000;19,984193;-13,205606;19,984193;-13,205606;0;0
16.8.2026 09:04:17,0s;258;154,013367;154,000000;20,081231;-13,263397;20,081231;-13,263397;0;0
16.8.2026 09:04:18,0s;259;154,032795;154,000000;19,991482;-13,107180;19,991482;-13,107180;0;0
16.8.2026 09:04:19,0s;260;153,978573;154,000000;20,007096;-13,186032;20,007096;-13,186032;0;0
16.8.2026 09:04:20,0s;261;153,985855;154,000000;19,960872;-13,206684;19,960872;-13,206684;0;0
16.8.2026 09:04:21,0s;262;153,999853;154,000000;20,035312;-13,200891;20,035312;-13,200891;0;0
16.8.2026 09:04:22,0s;263;153,972938;154,000000;19,982845;-13,107988;19,982845;-13,107988;0;0
16.8.2026 09:04:23,0s;264;153,984442;154,000000;20,019820;-13,211343;20,019820;-13,211343;0;0
16.8.2026 09:04:24,0s;265;154,002465;154,000000;19,964349;-13,223127;19,964349;-13,223127;0;0
16.8.2026 09:04:25,0s;266;153,984793;154,000000;19,999439;-13,143398;19,999439;-13,143398;0;0
16.8.2026 09:04:26,0s;267;153,971612;154,000000;20,032249;-13,255706;20,032249;-13,255706;0;0
16.8.2026 09:04:27,0s;268;153,990455;154,000000;20,020683;-13,206321;20,020683;-13,206321;0;0
16.8.2026 09:04:28,0s;269;153,967541;154,000000;20,002001;-13,147969;20,002001;-13,147969;0;0
16.8.2026 09:04:29,0s;270;153,981447;154,000000;19,997688;-13,129492;19,997688;-13,129492;0;0
16.8.2026 09:04:30,0s;271;153,979965;154,000000;19,935550;-13,186604;19,935550;-13,186604;0;0
16.8.2026 09:04:31,0s;272;153,990416;154,000000;20,000142;-13,197145;20,000142;-13,197145;0;0
16.8.2026 09:04:32,0s;273;154,006808;154,000000;19,989888;-13,219382;19,989888;-13,219382;0;0
16.8.2026 09:04:33,0s;274;153,996073;154,000000;19,997112;-13,199320;19,997112;-13,199320;0;0
16.8.2026 09:04:34,0s;275;153,955001;154,000000;20,045331;-13,173140;20,045331;-13,173140;0;0
16.8.2026 09:04:35,0s;276;153,984647;154,000000;19,997389;-13,302282;19,997389;-13,302282;0;0
16.8.2026 09:04:36,0s;277;153,958541;154,000000;20,007019;-13,254083;20,007019;-13,254083;0;0
16.8.2026 09:04:37,0s;278;153,970139;154,000000;19,990657;-13,189609;19,990657;-13,189609;0;0
16.8.2026 09:04:38,0s;279;153,976428;154,000000;19,980663;-13,200544;19,980663;-13,200544;0;0
16.8.2026 09:04:39,0s;280;153,977369;154,000000;19,959076;-13,284273;19,959076;-13,284273;0;0
16.8.2026 09:04:40,0s;281;153,987007;154,000000;20,024617;-13,202731;20,024617;-13,202731;0;0
16.8.2026 09:04:41,0s;282;153,934241;154,000000;20,036481;-13,204027;20,036481;-13,204027;0;0
16.8.2026 09:04:42,0s;283;153,998537;154,000000;19,944891;-13,241885;19,944891;-13,241885;0;0
16.8.2026 09:04:43,0s;284;153,946647;154,000000;19,992984;-13,128779;19,992984;-13,128779;0;0
16.8.2026 09:04:44,0s;285;153,979836;154,000000;20,046350;-13,208353;20,046350;-13,208353;0;0
16.8.2026 09:04:45,0s;286;153,941747;154,000000;19,994834;-13,246644;19,994834;-13,246644;0;0
16.8.2026 09:04:46,0s;287;153,985436;154,000000;20,049880;-13,219466;20,049880;-13,219466;0;0
16.8.2026 09:04:47,0s;288;153,959292;154,000000;20,008932;-13,146170;20,008932;-13,146170;0;0
16.8.2026 09:04:48,0s;289;153,955904;154,000000;20,016570;-13,187438;20,016570;-13,187438;0;0
16.8.2026 09:04:49,0s;290;153,967994;154,000000;19,980067;-13,195073;19,980067;-13,195073;0;0
16.8.2026 09:04:50,0s;291;154,001710;154,000000;19,997670;-13,205016;19,997670;-13,205016;0;0
16.8.2026 09:04:51,0s;292;153,939941;154,000000;20,019776;-13,132792;20,019776;-13,132792;0;0
16.8.2026 09:04:52,0s;293;153,975120;154,000000;20,041795;-13,222177;20,041795;-13,222177;0;0
16.8.2026 09:04:53,0s;294;153,954637;154,000000;20,004228;-13,227048;20,004228;-13,227048;0;0
16.8.2026 09:04:54,0s;295;153,951228;154,000000;19,995221;-13,269593;19,995221;-13,269593;0;0
16.8.2026 09:04:55,0s;296;153,962828;154,000000;19,987635;-13,211963;19,987635;-13,211963;0;0
16.8.2026 09:04:56,0s;297;153,961958;154,000000;19,985054;-13,219720;19,985054;-13,219720;0;0
16.8.2026 09:04:57,0s;298;153,961356;154,000000;20,021997;-13,181433;20,021997;-13,181433;0;0
16.8.2026 09:04:58,0s;299;153,952969;154,000000;19,999732;-13,216472;19,999732;-13,216472;0;0
16.8.2026 09:04:59,0s;300;153,964339;154,000000;20,004764;-13,248977;20,004764;-13,248977;0;0
16.8.2026 09:05:00,0s;301;153,943588;154,000000;20,015464;-13,202024;20,015464;-13,202024;0;0
16.8.2026 09:05:01,0s;302;153,932089;154,000000;19,971654;-13,078029;19,971654;-13,078029;0;0
16.8.2026 09:05:02,0s;303;153,956941;154,000000;20,020100;-13,143346;20,020100;-13,143346;0;0
16.8.2026 09:05:03,0s;304;153,945220;154,000000;20,028364;-13,164378;20,028364;-13,164378;0;0
16.8.2026 09:05:04,0s;305;153,953215;154,000000;19,931034;-13,244539;19,931034;-13,244539;0;0
16.8.2026 09:05:05,0s;306;153,953481;154,000000;20,011096;-13,194349;20,011096;-13,194349;0;0
16.8.2026 09:05:06,0s;307;153,936462;154,000000;20,001565;-13,211228;20,001565;-13,211228;0;0
16.8.2026 09:05:07,0s;308;153,966303;154,000000;20,029501;-13,161981;20,029501;-13,161981;0;0
16.8.2026 09:05:08,0s;309;153,931858;154,000000;19,953410;-13,224099;19,953410;-13,224099;0;0
16.8.2026 09:05:09,0s;310;153,919875;154,000000;20,026387;-13,272991;20,026387;-13,272991;0;0
16.8.2026 09:05:10,0s;311;153,952978;154,000000;20,020118;-13,152317;20,020118;-13,152317;0;0
16.8.2026 09:05:11,0s;312;153,929185;154,000000;19,963060;-13,208921;19,963060;-13,208921;0;0
16.8.2026 09:05:12,0s;313;153,945389;154,000000;20,030283;-13,176357;20,030283;-13,176357;0;0
16.8.2026 09:05:13,0s;314;153,956020;154,000000;20,038804;-13,145885;20,038804;-13,145885;0;0
16.8.2026 09:05:14,0s;315;153,906490;154,000000;19,987293;-13,202447;19,987293;-13,202447;0;0
16.8.2026 09:05:15,0s;316;153,965869;154,000000;20,014675;-13,234232;20,014675;-13,234232;0;0
16.8.2026 09:05:16,0s;317;153,981535;154,000000;19,961636;-13,179726;19,961636;-13,179726;0;0
16.8.2026 09:05:17,0s;318;153,927516;154,000000;19,974175;-13,237908;19,974175;-13,237908;0;0
16.8.2026 09:05:18,0s;319;153,901090;154,000000;20,019144;-13,168214;20,019144;-13,168214;0;0
16.8.2026 09:05:19,0s;320;153,951474;154,000000;19,990508;-13,141509;19,990508;-13,141509;0;0
16.8.2026 09:05:20,0s;321;153,924662;154,000000;19,984552;-13,255624;19,984552;-13,255624;0;0
16.8.2026 09:05:21,0s;322;153,951668;154,000000;19,999393;-13,149584;19,999393;-13,149584;0;0
16.8.2026 09:05:22,0s;323;153,969077;154,000000;20,025444;-13,165812;20,025444;-13,165812;0;0
16.8.2026 09:05:23,0s;324;153,951248;154,000000;19,977302;-13,210459;19,977302;-13,210459;0;0
16.8.2026 09:05:24,0s;325;153,910067;154,000000;19,992749;-13,121655;19,992749;-13,121655;0;0
16.8.2026 09:05:25,0s;326;153,950733;154,000000;19,994692;-13,219587;19,994692;-13,219587;0;0
16.8.2026 09:05:26,0s;327;153,949914;154,000000;20,005018;-13,269547;20,005018;-13,269547;0;0
16.8.2026 09:05:27,0s;328;153,911915;154,000000;19,981089;-13,120099;19,981089;-13,120099;0;0
16.8.2026 09:05:28,0s;329;153,982383;154,000000;19,996757;-13,201860;19,996757;-13,201860;0;0
16.8.2026 09:05:29,0s;330;153,951178;154,000000;19,968254;-13,287123;19,968254;-13,287123;0;0
16.8.2026 09:05:30,0s;331;153,935321;154,000000;19,998152;-13,138686;19,998152;-13,138686;0;0
16.8.2026 09:05:31,0s;332;153,924000;154,000000;20,009889;-13,193876;20,009889;-13,193876;0;0
16.8.2026 09:05:32,0s;333;153,924258;154,000000;19,977797;-13,207493;19,977797;-13,207493;0;0
16.8.2026 09:05:33,0s;334;153,903772;154,000000;19,996314;-13,205878;19,996314;-13,205878;0;0
16.8.2026 09:05:34,0s;335;153,934066;154,000000;20,017281;-13,242159;20,017281;-13,242159;0;0
16.8.2026 09:05:35,0s;336;153,940070;154,000000;20,007093;-13,187544;20,007093;-13,187544;0;0
16.8.2026 09:05:36,0s;337;153,903869;154,000000;19,974226;-13,205097;19,974226;-13,205097;0;0
16.8.2026 09:05:37,0s;338;153,955101;154,000000;19,974720;-13,083981;19,974720;-13,083981;0;0
16.8.2026 09:05:38,0s;339;153,892328;154,000000;19,981669;-13,203297;19,981669;-13,203297;0;0
16.8.2026 09:05:39,0s;340;153,877762;154,000000;20,067188;-13,169514;20,067188;-13,169514;0;0
16.8.2026 09:05:40,0s;341;153,920753;154,000000;19,984336;-13,219330;19,984336;-13,219330;0;0
16.8.2026 09:05:41,0s;342;153,943274;154,000000;20,005845;-13,143718;20,005845;-13,143718;0;0
16.8.2026 09:05:42,0s;343;153,949978;154,000000;19,949956;-13,222695;19,949956;-13,222695;0;0
16.8.2026 09:05:43,0s;344;153,919759;154,000000;20,001995;-13,174350;20,001995;-13,174350;0;0
16.8.2026 09:05:44,0s;345;153,950889;154,000000;19,989446;-13,132048;19,989446;-13,132048;0;0
16.8.2026 09:05:45,0s;346;153,945059;154,000000;19,977667;-13,171263;19,977667;-13,171263;0;0
16.8.2026 09:05:46,0s;347;153,910860;154,000000;19,979233;-13,183902;19,979233;-13,183902;0;0
16.8.2026 09:05:47,0s;348;153,930701;154,000000;19,997791;-13,133841;19,997791;-13,133841;0;0
16.8.2026 09:05:48,0s;349;153,912195;154,000000;20,030047;-13,172914;20,030047;-13,172914;0;0
16.8.2026 09:05:49,0s;350;153,938201;154,000000;19,974573;-13,180217;19,974573;-13,180217;0;0
16.8.2026 09:05:50,0s;351;153,977136;154,000000;19,994113;-13,130047;19,994113;-13,130047;0;0
16.8.2026 09:05:51,0s;352;153,923615;154,000000;20,025522;-13,240489;20,025522;-13,240489;0;0
16.8.2026 09:05:52,0s;353;153,937535;154,000000;20,013005;-13,246887;20,013005;-13,246887;0;0
16.8.2026 09:05:53,0s;354;153,937555;154,000000;19,963904;-13,182387;19,963904;-13,182387;0;0
16.8.2026 09:05:54,0s;355;153,908291;154,000000;19,988439;-13,247501;19,988439;-13,247501;0;0
16.8.2026 09:05:55,0s;356;153,982261;154,000000;20,011606;-13,269478;20,011606;-13,269478;0;0
16.8.2026 09:05:56,0s;357;153,929346;154,000000;20,013701;-13,168120;20,013701;-13,168120;0;0
16.8.2026 09:05:57,0s;358;153,972782;154,000000;19,977469;-13,260047;19,977469;-13,260047;0;0
16.8.2026 09:05:58,0s;359;153,899015;154,000000;20,001090;-13,224711;20,001090;-13,224711;0;0
16.8.2026 09:05:59,0s;360;153,939424;154,000000;20,028074;-13,247122;20,028074;-13,247122;0;0
16.8.2026 09:06:00,0s;361;153,880423;154,000000;19,984996;-13,188274;19,984996;-13,188274;0;0
16.8.2026 09:06:01,0s;362;153,922946;154,000000;20,000533;-13,230299;20,000533;-13,230299;0;0
16.8.2026 09:06:02,0s;363;153,884443;154,000000;20,020579;-13,189650;20,020579;-13,189650;0;0
16.8.2026 09:06:03,0s;364;153,921075;154,000000;20,026514;-13,240920;20,026514;-13,240920;0;0
16.8.2026 09:06:04,0s;365;153,942322;154,000000;20,000660;-13,155852;20,000660;-13,155852;0;0
16.8.2026 09:06:05,0s;366;153,901270;154,000000;19,994653;-13,194268;19,994653;-13,194268;0;0
16.8.2026 09:06:06,0s;367;153,923070;154,000000;20,005829;-13,268843;20,005829;-13,268843;0;0
16.8.2026 09:06:07,0s;368;153,914809;154,000000;19,965242;-13,270570;19,965242;-13,270570;0;0
16.8.2026 09:06:08,0s;369;153,919184;154,000000;20,040934;-13,148012;20,040934;-13,148012;0;0
16.8.2026 09:06:09,0s;370;153,917684;154,000000;19,993309;-13,150935;19,993309;-13,150935;0;0
16.8.2026 09:06:10,0s;371;153,937630;154,000000;20,034325;-13,205238;20,034325;-13,205238;0;0
16.8.2026 09:06:11,0s;372;153,934626;154,000000;20,011198;-13,167375;20,011198;-13,167375;0;0
16.8.2026 09:06:12,0s;373;153,942133;154,000000;20,020055;-13,150305;20,020055;-13,150305;0;0
16.8.2026 09:06:13,0s;374;153,935188;154,000000;19,999393;-13,240492;19,999393;-13,240492;0;0
16.8.2026 09:06:14,0s;375;153,912313;154,000000;19,978300;-13,229093;19,978300;-13,229093;0;0
16.8.2026 09:06:15,0s;376;153,910682;154,000000;19,954690;-13,153179;19,954690;-13,153179;0;0
16.8.2026 09:06:16,0s;377;153,905272;154,000000;20,006239;-13,244971;20,006239;-13,244971;0;0
16.8.2026 09:06:17,0s;378;153,943277;154,000000;19,916344;-13,183326;19,916344;-13,183326;0;0
16.8.2026 09:06:18,0s;379;153,936465;154,000000;19,980628;-13,208036;19,980628;-13,208036;0;0
16.8.2026 09:06:19,0s;380;153,920916;154,000000;20,044167;-13,159479;20,044167;-13,159479;0;0
16.8.2026 09:06:20,0s;381;153,923300;154,000000;19,940189;-13,139388;19,940189;-13,139388;0;0
16.8.2026 09:06:21,0s;382;153,895091;154,000000;19,975866;-13,127801;19,975866;-13,127801;0;0
16.8.2026 09:06:22,0s;383;153,902709;154,000000;20,014755;-13,203891;20,014755;-13,203891;0;0
16.8.2026 09:06:23,0s;384;153,940749;154,000000;20,008586;-13,151277;20,008586;-13,151277;0;0
16.8.2026 09:06:24,0s;385;153,915620;154,000000;19,953781;-13,243851;19,953781;-13,243851;0;0
16.8.2026 09:06:25,0s;386;153,904444;154,000000;20,036330;-13,269183;20,036330;-13,269183;0;0
16.8.2026 09:06:26,0s;387;153,940031;154,000000;20,033235;-13,202269;20,033235;-13,202269;0;0
16.8.2026 09:06:27,0s;388;153,942916;154,000000;20,015463;-13,195680;20,015463;-13,195680;0;0
16.8.2026 09:06:28,0s;389;153,922362;154,000000;20,052231;-13,217147;20,052231;-13,217147;0;0
16.8.2026 09:06:29,0s;390;153,923014;154,000000;19,962173;-13,228910;19,962173;-13,228910;0;0
16.8.2026 09:06:30,0s;391;153,915693;154,000000;20,008115;-13,215424;20,008115;-13,215424;0;0
16.8.2026 09:06:31,0s;392;153,916546;154,000000;19,990544;-13,226657;19,990544;-13,226657;0;0
16.8.2026 09:06:32,0s;393;153,955582;154,000000;20,053293;-13,256053;20,053293;-13,256053;0;0
16.8.2026 09:06:33,0s;394;153,923996;154,000000;19,973410;-13,185041;19,973410;-13,185041;0;0
16.8.2026 09:06:34,0s;395;153,931566;154,000000;19,960648;-13,299844;19,960648;-13,299844;0;0
16.8.2026 09:06:35,0s;396;153,887383;154,000000;19,987709;-13,265103;19,987709;-13,265103;0;0
16.8.2026 09:06:36,0s;397;153,942093;154,000000;20,032833;-13,223273;20,032833;-13,223273;0;0
16.8.2026 09:06:37,0s;398;153,894806;154,000000;19,980403;-13,245723;19,980403;-13,245723;0;0
16.8.2026 09:06:38,0s;399;153,952484;154,000000;20,048936;-13,218320;20,048936;-13,218320;0;0
16.8.2026 09:06:39,0s;400;153,925015;154,000000;20,028495;-13,282974;20,028495;-13,282974;0;0
16.8.2026 09:06:40,0s;401;153,913903;154,000000;19,977464;-13,196725;19,977464;-13,196725;0;0
16.8.2026 09:06:41,0s;402;153,933153;154,000000;20,050001;-13,234624;20,050001;-13,234624;0;0
16.8.2026 09:06:42,0s;403;153,895598;154,000000;20,014644;-13,263445;20,014644;-13,263445;0;0
16.8.2026 09:06:43,0s;404;153,908125;154,000000;19,931414;-13,170289;19,931414;-13,170289;0;0
16.8.2026 09:06:44,0s;405;153,907279;154,000000;20,016868;-13,141081;20,016868;-13,141081;0;0
16.8.2026 09:06:45,0s;406;153,937888;154,000000;20,022288;-13,159519;20,022288;-13,159519;0;0
16.8.2026 09:06:46,0s;407;153,960371;154,000000;19,970991;-13,075289;19,970991;-13,075289;0;0
16.8.2026 09:06:47,0s;408;153,897450;154,000000;20,026379;-13,192329;20,026379;-13,192329;0;0
16.8.2026 09:06:48,0s;409;153,901249;154,000000;20,034809;-13,252182;20,034809;-13,252182;0;0
16.8.2026 09:06:49,0s;410;153,925371;154,000000;19,970792;-13,144646;19,970792;-13,144646;0;0
16.8.2026 09:06:50,0s;411;153,938834;154,000000;19,993826;-13,243150;19,993826;-13,243150;0;0
16.8.2026 09:06:51,0s;412;153,929416;154,000000;19,946884;-13,107034;19,946884;-13,107034;0;0
16.8.2026 09:06:52,0s;413;153,890057;154,000000;20,007491;-13,231352;20,007491;-13,231352;0;0
16.8.2026 09:06:53,0s;414;153,914121;154,000000;20,011801;-13,172493;20,011801;-13,172493;0;0
16.8.2026 09:06:54,0s;415;153,936630;154,000000;20,032946;-13,159247;20,032946;-13,159247;0;0
16.8.2026 09:06:55,0s;416;153,946807;154,000000;20,028741;-13,255307;20,028741;-13,255307;0;0
16.8.2026 09:06:56,0s;417;153,936346;154,000000;19,997200;-13,205344;19,997200;-13,205344;0;0
16.8.2026 09:06:57,0s;418;153,938600;154,000000;19,994605;-13,138637;19,994605;-13,138637;0;0
16.8.2026 09:06:58,0s;419;153,904612;154,000000;20,012710;-13,200812;20,012710;-13,200812;0;0
16.8.2026 09:06:59,0s;420;153,922407;154,000000;20,002966;-13,217464;20,002966;-13,217464;0;0
16.8.2026 09:07:00,0s;421;153,915683;154,000000;20,015778;-13,213957;20,015778;-13,213957;0;0
16.8.2026 09:07:01,0s;422;153,923194;154,000000;20,008474;-13,319471;20,008474;-13,319471;0;0
16.8.2026 09:07:02,0s;423;153,953879;154,000000;19,982660;-13,152056;19,982660;-13,152056;0;0
16.8.2026 09:07:03,0s;424;153,927899;154,000000;19,986958;-13,202583;19,986958;-13,202583;0;0
16.8.2026 09:07:04,0s;425;153,982092;154,000000;20,025574;-13,200564;20,025574;-13,200564;0;0
16.8.2026 09:07:05,0s;426;153,922046;154,000000;19,953913;-13,161583;19,953913;-13,161583;0;0
16.8.2026 09:07:06,0s;427;153,955684;154,000000;20,048996;-13,184878;20,048996;-13,184878;0;0
16.8.2026 09:07:07,0s;428;153,948957;154,000000;20,027974;-13,260658;20,027974;-13,260658;0;0
16.8.2026 09:07:08,0s;429;153,918788;154,000000;20,010975;-13,201516;20,010975;-13,201516;0;0
16.8.2026 09:07:09,0s;430;153,937177;154,000000;19,970613;-13,171526;19,970613;-13,171526;0;0
16.8.2026 09:07:10,0s;431;153,948351;154,000000;19,965589;-13,173809;19,965589;-13,173809;0;0
16.8.2026 09:07:11,0s;432;153,938360;154,000000;20,000738;-13,171495;20,000738;-13,171495;0;0
16.8.2026 09:07:12,0s;433;153,979287;154,000000;20,002453;-13,210944;20,002453;-13,210944;0;0
16.8.2026 09:07:13,0s;434;153,941586;154,000000;19,992369;-13,169859;19,992369;-13,169859;0;0
16.8.2026 09:07:14,0s;435;153,950321;154,000000;20,043598;-13,124551;20,043598;-13,124551;0;0
16.8.2026 09:07:15,0s;436;153,953649;154,000000;19,963665;-13,230156;19,963665;-13,230156;0;0
16.8.2026 09:07:16,0s;437;153,951776;154,000000;19,948819;-13,175073;19,948819;-13,175073;0;0
16.8.2026 09:07:17,0s;438;153,933968;154,000000;19,998520;-13,152572;19,998520;-13,152572;0;0
16.8.2026 09:07:18,0s;439;153,940425;154,000000;20,009930;-13,172500;20,009930;-13,172500;0;0
16.8.2026 09:07:19,0s;440;153,969458;154,000000;19,990988;-13,148388;19,990988;-13,148388;0;0
16.8.2026 09:07:20,0s;441;153,950781;154,000000;20,038475;-13,205781;20,038475;-13,205781;0;0
16.8.2026 09:07:21,0s;442;153,973435;154,000000;20,014818;-13,355765;20,014818;-13,355765;0;0
16.8.2026 09:07:22,0s;443;153,927378;154,000000;20,033280;-13,168628;20,033280;-13,168628;0;0
16.8.2026 09:07:23,0s;444;153,918456;154,000000;20,009397;-13,215925;20,009397;-13,215925;0;0
16.8.2026 09:07:24,0s;445;153,933903;154,000000;19,963105;-13,143749;19,963105;-13,143749;0;0
16.8.2026 09:07:25,0s;446;153,951242;154,000000;19,950518;-13,156247;19,950518;-13,156247;0;0
16.8.2026 09:07:26,0s;447;153,930259;154,000000;19,960346;-13,174474;19,960346;-13,174474;0;0
16.8.2026 09:07:27,0s;448;153,935979;154,000000;20,032926;-13,304695;20,032926;-13,304695;0;0
16.8.2026 09:07:28,0s;449;153,945665;154,000000;20,009084;-13,120125;20,009084;-13,120125;0;0
16.8.2026 09:07:29,0s;450;153,911127;154,000000;20,009096;-13,256559;20,009096;-13,256559;0;0
16.8.2026 09:07:30,0s;451;153,946173;154,000000;19,967006;-13,156078;19,967006;-13,156078;0;0
16.8.2026 09:07:31,0s;452;153,927615;154,000000;19,903820;-13,200171;19,903820;-13,200171;0;0
16.8.2026 09:07:32,0s;453;154,008595;154,000000;20,012143;-13,170725;20,012143;-13,170725;0;0
16.8.2026 09:07:33,0s;454;153,936191;154,000000;19,991462;-13,191964;19,991462;-13,191964;0;0
16.8.2026 09:07:34,0s;455;153,989051;154,000000;20,045824;-13,239826;20,045824;-13,239826;0;0
16.8.2026 09:07:35,0s;456;153,990619;154,000000;19,997648;-13,188146;19,997648;-13,188146;0;0
16.8.2026 09:07:36,0s;457;153,968156;154,000000;19,957468;-13,201316;19,957468;-13,201316;0;0
16.8.2026 09:07:37,0s;458;153,953872;154,000000;19,975293;-13,221142;19,975293;-13,221142;0;0
16.8.2026 09:07:38,0s;459;153,980898;154,000000;20,012217;-13,281476;20,012217;-13,281476;0;0
16.8.2026 09:07:39,0s;460;153,955382;154,000000;20,000541;-13,219594;20,000541;-13,219594;0;0
16.8.2026 09:07:40,0s;461;153,970372;154,000000;19,958679;-13,241637;19,958679;-13,241637;0;0
16.8.2026 09:07:41,0s;462;153,965221;154,000000;20,059931;-13,190264;20,059931;-13,190264;0;0
16.8.2026 09:07:42,0s;463;153,932408;154,000000;19,987147;-13,153749;19,987147;-13,153749;0;0
16.8.2026 09:07:43,0s;464;153,949323;154,000000;19,983875;-13,153141;19,983875;-13,153141;0;0
16.8.2026 09:07:44,0s;465;153,963285;154,000000;20,011534;-13,231221;20,011534;-13,231221;0;0
16.8.2026 09:07:45,0s;466;153,990093;154,000000;19,953600;-13,204114;19,953600;-13,204114;0;0
16.8.2026 09:07:46,0s;467;153,959241;154,000000;19,957784;-13,203252;19,957784;-13,203252;0;0
16.8.2026 09:07:47,0s;468;153,972766;154,000000;19,989351;-13,192331;19,989351;-13,192331;0;0
16.8.2026 09:07:48,0s;469;153,961196;154,000000;19,993226;-13,173226;19,993226;-13,173226;0;0
16.8.2026 09:07:49,0s;470;153,974573;154,000000;20,011708;-13,199829;20,011708;-13,199829;0;0
16.8.2026 09:07:50,0s;471;153,969721;154,000000;19,994750;-13,161690;19,994750;-13,161690;0;0
16.8.2026 09:07:51,0s;472;153,977214;154,000000;19,989424;-13,265565;19,989424;-13,265565;0;0
16.8.2026 09:07:52,0s;473;153,973982;154,000000;19,988076;-13,291518;19,988076;-13,291518;0;0
16.8.2026 09:07:53,0s;474;153,973178;154,000000;19,925075;-13,261967;19,925075;-13,261967;0;0
