# YHDA_VERSION=0.6.3
# TEST_SERVICE=RGDH
# PLANT_TYPE=RESGES
# STEP_ID=OE_P20
# STEP_NAME=Aşırı ikaz — %20 çıkış gücü
# TESIS_ADI=YHDA Örnek RES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.3
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=100
# AUX_SOURCE_PNOM_MW=0
# ONLINE_TOTAL_MW=100
# MAX_ACCESSIBLE_POWER_MW=70
# Q_REQUIRED_OE_MVAR=33
# Q_REQUIRED_UE_MVAR=-33
# TOTAL_UNIT_COUNT=20
# ONLINE_UNIT_COUNT=20
# STEP_Q_TARGET_MVAR=13.2
# STEP_PSET_MW=20
ZAMAN;SIRA_NO;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar
16.8.2026 09:03:57,0s;238;154,016082;154,000000;20,046816;13,215994;20,046816;13,215994;0;0
16.8.2026 09:03:58,0s;239;154,052496;154,000000;20,042679;13,201142;20,042679;13,201142;0;0
16.8.2026 09:03:59,0s;240;154,022641;154,000000;20,031900;13,154498;20,031900;13,154498;0;0
16.8.2026 09:04:00,0s;241;154,071222;154,000000;20,032773;13,235539;20,032773;13,235539;0;0
16.8.2026 09:04:01,0s;242;154,012451;154,000000;19,972311;13,202484;19,972311;13,202484;0;0
16.8.2026 09:04:02,0s;243;153,991150;154,000000;20,028378;13,165146;20,028378;13,165146;0;0
16.8.2026 09:04:03,0s;244;154,000192;154,000000;20,003164;13,280963;20,003164;13,280963;0;0
16.8.2026 09:04:04,0s;245;154,016326;154,000000;19,984295;13,220771;19,984295;13,220771;0;0
16.8.2026 09:04:05,0s;246;154,025938;154,000000;19,987480;13,240565;19,987480;13,240565;0;0
16.8.2026 09:04:06,0s;247;154,019848;154,000000;19,973223;13,218475;19,973223;13,218475;0;0
16.8.2026 09:04:07,0s;248;154,020690;154,000000;19,968464;13,176945;19,968464;13,176945;0;0
16.8.2026 09:04:08,0s;249;154,026134;154,000000;20,008976;13,201060;20,008976;13,201060;0;0
16.8.2026 09:04:09,0s;250;154,022672;154,000000;20,013269;13,162220;20,013269;13,162220;0;0
16.8.2026 09:04:10,0s;251;153,996226;154,000000;20,004425;13,158318;20,004425;13,158318;0;0
16.8.2026 09:04:11,0s;252;153,985439;154,000000;20,042644;13,207064;20,042644;13,207064;0;0
16.8.2026 09:04:12,0s;253;153,970651;154,000000;20,025368;13,138565;20,025368;13,138565;0;0
16.8.2026 09:04:13,0s;254;154,016438;154,000000;19,989921;13,098279;19,989921;13,098279;0;0
16.8.2026 09:04:14,0s;255;153,983317;154,000000;19,956254;13,240171;19,956254;13,240171;0;0
16.8.2026 09:04:15,0s;256;153,989227;154,000000;19,975131;13,167426;19,975131;13,167426;0;0
16.8.2026 09:04:16,0s;257;153,988047;154,000000;19,990959;13,241663;19,990959;13,241663;0;0
16.8.2026 09:04:17,0s;258;153,977193;154,000000;19,931793;13,142964;19,931793;13,142964;0;0
16.8.2026 09:04:18,0s;259;153,993936;154,000000;19,969172;13,019738;19,969172;13,019738;0;0
16.8.2026 09:04:19,0s;260;153,999356;154,000000;19,984108;13,169621;19,984108;13,169621;0;0
16.8.2026 09:04:20,0s;261;153,976015;154,000000;19,990612;13,224395;19,990612;13,224395;0;0
16.8.2026 09:04:21,0s;262;154,014423;154,000000;19,975871;13,131344;19,975871;13,131344;0;0
16.8.2026 09:04:22,0s;263;153,963939;154,000000;20,005931;13,158454;20,005931;13,158454;0;0
16.8.2026 09:04:23,0s;264;154,000498;154,000000;20,022057;13,257949;20,022057;13,257949;0;0
16.8.2026 09:04:24,0s;265;153,990758;154,000000;19,988043;13,179577;19,988043;13,179577;0;0
16.8.2026 09:04:25,0s;266;153,996785;154,000000;19,944283;13,251338;19,944283;13,251338;0;0
16.8.2026 09:04:26,0s;267;153,975837;154,000000;20,004478;13,290903;20,004478;13,290903;0;0
16.8.2026 09:04:27,0s;268;154,009960;154,000000;19,991464;13,098686;19,991464;13,098686;0;0
16.8.2026 09:04:28,0s;269;154,002661;154,000000;19,964326;13,244611;19,964326;13,244611;0;0
16.8.2026 09:04:29,0s;270;153,979832;154,000000;20,008475;13,255959;20,008475;13,255959;0;0
16.8.2026 09:04:30,0s;271;153,983867;154,000000;19,980582;13,244784;19,980582;13,244784;0;0
16.8.2026 09:04:31,0s;272;153,949069;154,000000;19,996561;13,205326;19,996561;13,205326;0;0
16.8.2026 09:04:32,0s;273;153,957962;154,000000;19,970472;13,230426;19,970472;13,230426;0;0
16.8.2026 09:04:33,0s;274;154,008139;154,000000;20,000897;13,175340;20,000897;13,175340;0;0
16.8.2026 09:04:34,0s;275;153,989565;154,000000;20,039157;13,291752;20,039157;13,291752;0;0
16.8.2026 09:04:35,0s;276;153,980048;154,000000;20,009344;13,194903;20,009344;13,194903;0;0
16.8.2026 09:04:36,0s;277;153,964297;154,000000;20,014294;13,207425;20,014294;13,207425;0;0
16.8.2026 09:04:37,0s;278;153,935695;154,000000;19,982173;13,202332;19,982173;13,202332;0;0
16.8.2026 09:04:38,0s;279;153,995661;154,000000;20,018775;13,182774;20,018775;13,182774;0;0
16.8.2026 09:04:39,0s;280;153,965679;154,000000;20,020493;13,175633;20,020493;13,175633;0;0
16.8.2026 09:04:40,0s;281;153,995010;154,000000;19,980226;13,189098;19,980226;13,189098;0;0
16.8.2026 09:04:41,0s;282;153,983010;154,000000;19,990970;13,222791;19,990970;13,222791;0;0
16.8.2026 09:04:42,0s;283;154,000459;154,000000;20,033131;13,232793;20,033131;13,232793;0;0
16.8.2026 09:04:43,0s;284;153,947245;154,000000;20,015327;13,158886;20,015327;13,158886;0;0
16.8.2026 09:04:44,0s;285;153,969100;154,000000;20,020608;13,143351;20,020608;13,143351;0;0
16.8.2026 09:04:45,0s;286;153,942898;154,000000;20,012486;13,173291;20,012486;13,173291;0;0
16.8.2026 09:04:46,0s;287;153,994779;154,000000;19,969414;13,294354;19,969414;13,294354;0;0
16.8.2026 09:04:47,0s;288;153,961991;154,000000;19,982966;13,226381;19,982966;13,226381;0;0
16.8.2026 09:04:48,0s;289;153,966586;154,000000;20,004243;13,201742;20,004243;13,201742;0;0
16.8.2026 09:04:49,0s;290;153,977563;154,000000;19,985841;13,190575;19,985841;13,190575;0;0
16.8.2026 09:04:50,0s;291;153,965091;154,000000;19,965540;13,139578;19,965540;13,139578;0;0
16.8.2026 09:04:51,0s;292;153,946754;154,000000;19,972718;13,197764;19,972718;13,197764;0;0
16.8.2026 09:04:52,0s;293;154,018337;154,000000;19,988023;13,195056;19,988023;13,195056;0;0
16.8.2026 09:04:53,0s;294;153,966390;154,000000;20,007612;13,213354;20,007612;13,213354;0;0
16.8.2026 09:04:54,0s;295;153,996283;154,000000;20,039511;13,266602;20,039511;13,266602;0;0
16.8.2026 09:04:55,0s;296;153,952058;154,000000;19,931366;13,165997;19,931366;13,165997;0;0
16.8.2026 09:04:56,0s;297;153,941574;154,000000;19,967624;13,174078;19,967624;13,174078;0;0
16.8.2026 09:04:57,0s;298;153,961647;154,000000;19,995128;13,139543;19,995128;13,139543;0;0
16.8.2026 09:04:58,0s;299;153,932346;154,000000;19,994867;13,228086;19,994867;13,228086;0;0
16.8.2026 09:04:59,0s;300;153,958893;154,000000;20,009494;13,178726;20,009494;13,178726;0;0
16.8.2026 09:05:00,0s;301;153,985763;154,000000;20,037488;13,289815;20,037488;13,289815;0;0
16.8.2026 09:05:01,0s;302;153,944567;154,000000;20,013914;13,153311;20,013914;13,153311;0;0
16.8.2026 09:05:02,0s;303;153,961978;154,000000;20,004794;13,225314;20,004794;13,225314;0;0
16.8.2026 09:05:03,0s;304;153,961987;154,000000;20,022025;13,184661;20,022025;13,184661;0;0
16.8.2026 09:05:04,0s;305;153,911335;154,000000;19,961912;13,261098;19,961912;13,261098;0;0
16.8.2026 09:05:05,0s;306;153,974899;154,000000;19,996640;13,216351;19,996640;13,216351;0;0
16.8.2026 09:05:06,0s;307;153,966608;154,000000;20,009270;13,212095;20,009270;13,212095;0;0
16.8.2026 09:05:07,0s;308;153,932638;154,000000;19,986948;13,280097;19,986948;13,280097;0;0
16.8.2026 09:05:08,0s;309;153,941437;154,000000;19,971998;13,223971;19,971998;13,223971;0;0
16.8.2026 09:05:09,0s;310;153,977564;154,000000;19,965911;13,232165;19,965911;13,232165;0;0
16.8.2026 09:05:10,0s;311;153,937449;154,000000;19,991693;13,239178;19,991693;13,239178;0;0
16.8.2026 09:05:11,0s;312;153,938717;154,000000;19,966378;13,212184;19,966378;13,212184;0;0
16.8.2026 09:05:12,0s;313;153,947039;154,000000;20,035549;13,212403;20,035549;13,212403;0;0
16.8.2026 09:05:13,0s;314;153,932475;154,000000;19,981106;13,104671;19,981106;13,104671;0;0
16.8.2026 09:05:14,0s;315;153,913683;154,000000;20,005455;13,151752;20,005455;13,151752;0;0
16.8.2026 09:05:15,0s;316;153,966618;154,000000;20,004978;13,226295;20,004978;13,226295;0;0
16.8.2026 09:05:16,0s;317;153,957227;154,000000;20,031427;13,197015;20,031427;13,197015;0;0
16.8.2026 09:05:17,0s;318;153,941706;154,000000;20,012921;13,232658;20,012921;13,232658;0;0
16.8.2026 09:05:18,0s;319;153,923933;154,000000;20,001727;13,179908;20,001727;13,179908;0;0
16.8.2026 09:05:19,0s;320;153,948856;154,000000;20,029136;13,191487;20,029136;13,191487;0;0
16.8.2026 09:05:20,0s;321;153,988139;154,000000;19,964318;13,224191;19,964318;13,224191;0;0
16.8.2026 09:05:21,0s;322;153,934806;154,000000;19,966968;13,164961;19,966968;13,164961;0;0
16.8.2026 09:05:22,0s;323;153,929139;154,000000;20,012959;13,249670;20,012959;13,249670;0;0
16.8.2026 09:05:23,0s;324;153,954018;154,000000;20,038547;13,248634;20,038547;13,248634;0;0
16.8.2026 09:05:24,0s;325;153,933482;154,000000;19,987821;13,253844;19,987821;13,253844;0;0
16.8.2026 09:05:25,0s;326;153,939889;154,000000;19,978016;13,181736;19,978016;13,181736;0;0
16.8.2026 09:05:26,0s;327;153,895464;154,000000;20,000444;13,200028;20,000444;13,200028;0;0
16.8.2026 09:05:27,0s;328;153,947374;154,000000;20,005479;13,266252;20,005479;13,266252;0;0
16.8.2026 09:05:28,0s;329;153,934429;154,000000;20,041421;13,251033;20,041421;13,251033;0;0
16.8.2026 09:05:29,0s;330;153,930520;154,000000;20,008797;13,124679;20,008797;13,124679;0;0
16.8.2026 09:05:30,0s;331;153,929219;154,000000;19,978213;13,239278;19,978213;13,239278;0;0
16.8.2026 09:05:31,0s;332;153,964931;154,000000;19,985499;13,180538;19,985499;13,180538;0;0
16.8.2026 09:05:32,0s;333;153,897441;154,000000;20,057795;13,129620;20,057795;13,129620;0;0
16.8.2026 09:05:33,0s;334;153,939378;154,000000;19,972629;13,279357;19,972629;13,279357;0;0
16.8.2026 09:05:34,0s;335;153,918264;154,000000;19,987232;13,226214;19,987232;13,226214;0;0
16.8.2026 09:05:35,0s;336;153,904934;154,000000;20,019210;13,257382;20,019210;13,257382;0;0
16.8.2026 09:05:36,0s;337;153,939963;154,000000;20,047639;13,139852;20,047639;13,139852;0;0
16.8.2026 09:05:37,0s;338;153,943558;154,000000;20,030659;13,170476;20,030659;13,170476;0;0
16.8.2026 09:05:38,0s;339;153,930579;154,000000;20,012096;13,151717;20,012096;13,151717;0;0
16.8.2026 09:05:39,0s;340;153,911298;154,000000;20,037659;13,240021;20,037659;13,240021;0;0
16.8.2026 09:05:40,0s;341;153,910826;154,000000;19,920786;13,170321;19,920786;13,170321;0;0
16.8.2026 09:05:41,0s;342;153,913509;154,000000;20,017505;13,204046;20,017505;13,204046;0;0
16.8.2026 09:05:42,0s;343;153,889362;154,000000;19,987943;13,170992;19,987943;13,170992;0;0
16.8.2026 09:05:43,0s;344;153,922902;154,000000;20,019631;13,263353;20,019631;13,263353;0;0
16.8.2026 09:05:44,0s;345;153,911171;154,000000;19,969049;13,249821;19,969049;13,249821;0;0
16.8.2026 09:05:45,0s;346;153,934024;154,000000;19,971481;13,171596;19,971481;13,171596;0;0
16.8.2026 09:05:46,0s;347;153,927204;154,000000;20,010526;13,302605;20,010526;13,302605;0;0
16.8.2026 09:05:47,0s;348;153,947315;154,000000;19,975757;13,136679;19,975757;13,136679;0;0
16.8.2026 09:05:48,0s;349;153,936286;154,000000;19,964309;13,269170;19,964309;13,269170;0;0
16.8.2026 09:05:49,0s;350;153,923438;154,000000;20,012328;13,158773;20,012328;13,158773;0;0
16.8.2026 09:05:50,0s;351;153,925123;154,000000;19,996940;13,236341;19,996940;13,236341;0;0
16.8.2026 09:05:51,0s;352;153,948372;154,000000;20,024064;13,204410;20,024064;13,204410;0;0
16.8.2026 09:05:52,0s;353;153,917476;154,000000;20,007547;13,296256;20,007547;13,296256;0;0
16.8.2026 09:05:53,0s;354;153,896823;154,000000;19,983870;13,175288;19,983870;13,175288;0;0
16.8.2026 09:05:54,0s;355;153,909456;154,000000;20,030826;13,161002;20,030826;13,161002;0;0
16.8.2026 09:05:55,0s;356;153,892943;154,000000;20,019157;13,148434;20,019157;13,148434;0;0
16.8.2026 09:05:56,0s;357;153,930516;154,000000;19,985043;13,167089;19,985043;13,167089;0;0
16.8.2026 09:05:57,0s;358;153,932903;154,000000;19,962571;13,198217;19,962571;13,198217;0;0
16.8.2026 09:05:58,0s;359;153,937575;154,000000;20,013898;13,159682;20,013898;13,159682;0;0
16.8.2026 09:05:59,0s;360;153,940732;154,000000;20,015565;13,259534;20,015565;13,259534;0;0
16.8.2026 09:06:00,0s;361;153,892571;154,000000;19,993641;13,231112;19,993641;13,231112;0;0
16.8.2026 09:06:01,0s;362;153,945895;154,000000;20,014077;13,146758;20,014077;13,146758;0;0
16.8.2026 09:06:02,0s;363;153,926573;154,000000;19,979976;13,227576;19,979976;13,227576;0;0
16.8.2026 09:06:03,0s;364;153,909530;154,000000;20,051879;13,256056;20,051879;13,256056;0;0
16.8.2026 09:06:04,0s;365;153,911945;154,000000;19,984673;13,189043;19,984673;13,189043;0;0
16.8.2026 09:06:05,0s;366;153,949948;154,000000;20,012431;13,232469;20,012431;13,232469;0;0
16.8.2026 09:06:06,0s;367;153,920447;154,000000;19,963036;13,208426;19,963036;13,208426;0;0
16.8.2026 09:06:07,0s;368;153,890486;154,000000;19,990185;13,240776;19,990185;13,240776;0;0
16.8.2026 09:06:08,0s;369;153,908104;154,000000;20,031922;13,181943;20,031922;13,181943;0;0
16.8.2026 09:06:09,0s;370;153,921227;154,000000;20,025503;13,207952;20,025503;13,207952;0;0
16.8.2026 09:06:10,0s;371;153,907455;154,000000;19,973620;13,344237;19,973620;13,344237;0;0
16.8.2026 09:06:11,0s;372;153,918810;154,000000;19,989615;13,226465;19,989615;13,226465;0;0
16.8.2026 09:06:12,0s;373;153,916406;154,000000;19,974397;13,192562;19,974397;13,192562;0;0
16.8.2026 09:06:13,0s;374;153,901121;154,000000;19,946530;13,168094;19,946530;13,168094;0;0
16.8.2026 09:06:14,0s;375;153,947935;154,000000;19,946462;13,198821;19,946462;13,198821;0;0
16.8.2026 09:06:15,0s;376;153,952421;154,000000;20,040618;13,211975;20,040618;13,211975;0;0
16.8.2026 09:06:16,0s;377;153,904126;154,000000;20,041985;13,182991;20,041985;13,182991;0;0
16.8.2026 09:06:17,0s;378;153,887952;154,000000;20,036459;13,179616;20,036459;13,179616;0;0
16.8.2026 09:06:18,0s;379;153,913103;154,000000;19,924909;13,295144;19,924909;13,295144;0;0
16.8.2026 09:06:19,0s;380;153,915026;154,000000;20,017760;13,189293;20,017760;13,189293;0;0
16.8.2026 09:06:20,0s;381;153,884035;154,000000;20,021569;13,180116;20,021569;13,180116;0;0
16.8.2026 09:06:21,0s;382;153,905655;154,000000;20,006037;13,206372;20,006037;13,206372;0;0
16.8.2026 09:06:22,0s;383;153,917781;154,000000;19,969526;13,183945;19,969526;13,183945;0;0
16.8.2026 09:06:23,0s;384;153,931804;154,000000;19,973085;13,150631;19,973085;13,150631;0;0
16.8.2026 09:06:24,0s;385;153,923936;154,000000;20,013730;13,219064;20,013730;13,219064;0;0
16.8.2026 09:06:25,0s;386;153,925854;154,000000;19,979991;13,232030;19,979991;13,232030;0;0
16.8.2026 09:06:26,0s;387;153,889068;154,000000;19,973507;13,172895;19,973507;13,172895;0;0
16.8.2026 09:06:27,0s;388;153,909884;154,000000;20,029912;13,146500;20,029912;13,146500;0;0
16.8.2026 09:06:28,0s;389;153,889795;154,000000;20,003763;13,227440;20,003763;13,227440;0;0
16.8.2026 09:06:29,0s;390;153,918280;154,000000;19,962764;13,285325;19,962764;13,285325;0;0
16.8.2026 09:06:30,0s;391;153,949994;154,000000;20,002046;13,206796;20,002046;13,206796;0;0
16.8.2026 09:06:31,0s;392;153,929862;154,000000;20,021067;13,174292;20,021067;13,174292;0;0
16.8.2026 09:06:32,0s;393;153,904993;154,000000;19,982101;13,164077;19,982101;13,164077;0;0
16.8.2026 09:06:33,0s;394;153,921566;154,000000;19,962491;13,192618;19,962491;13,192618;0;0
16.8.2026 09:06:34,0s;395;153,926517;154,000000;19,974631;13,206474;19,974631;13,206474;0;0
16.8.2026 09:06:35,0s;396;153,958539;154,000000;19,971917;13,226986;19,971917;13,226986;0;0
16.8.2026 09:06:36,0s;397;153,905081;154,000000;20,024904;13,278772;20,024904;13,278772;0;0
16.8.2026 09:06:37,0s;398;153,897982;154,000000;20,049592;13,161515;20,049592;13,161515;0;0
16.8.2026 09:06:38,0s;399;153,908775;154,000000;20,014792;13,148928;20,014792;13,148928;0;0
16.8.2026 09:06:39,0s;400;153,921981;154,000000;20,008419;13,150784;20,008419;13,150784;0;0
16.8.2026 09:06:40,0s;401;153,934178;154,000000;19,983753;13,171508;19,983753;13,171508;0;0
16.8.2026 09:06:41,0s;402;153,908259;154,000000;20,004598;13,113379;20,004598;13,113379;0;0
16.8.2026 09:06:42,0s;403;153,891763;154,000000;20,043580;13,312175;20,043580;13,312175;0;0
16.8.2026 09:06:43,0s;404;153,933161;154,000000;20,000644;13,268749;20,000644;13,268749;0;0
16.8.2026 09:06:44,0s;405;153,918837;154,000000;20,010479;13,214154;20,010479;13,214154;0;0
16.8.2026 09:06:45,0s;406;153,945394;154,000000;20,002824;13,213300;20,002824;13,213300;0;0
16.8.2026 09:06:46,0s;407;153,925241;154,000000;19,926371;13,167918;19,926371;13,167918;0;0
16.8.2026 09:06:47,0s;408;153,941743;154,000000;19,998348;13,203072;19,998348;13,203072;0;0
16.8.2026 09:06:48,0s;409;153,959152;154,000000;20,035925;13,167267;20,035925;13,167267;0;0
16.8.2026 09:06:49,0s;410;153,930741;154,000000;20,009372;13,245977;20,009372;13,245977;0;0
16.8.2026 09:06:50,0s;411;153,915939;154,000000;20,034723;13,185705;20,034723;13,185705;0;0
16.8.2026 09:06:51,0s;412;153,940575;154,000000;20,015222;13,259238;20,015222;13,259238;0;0
16.8.2026 09:06:52,0s;413;153,901121;154,000000;20,069059;13,193149;20,069059;13,193149;0;0
16.8.2026 09:06:53,0s;414;153,929500;154,000000;19,995305;13,189701;19,995305;13,189701;0;0
16.8.2026 09:06:54,0s;415;153,932981;154,000000;20,008171;13,184300;20,008171;13,184300;0;0
16.8.2026 09:06:55,0s;416;153,929009;154,000000;19,964087;13,147295;19,964087;13,147295;0;0
16.8.2026 09:06:56,0s;417;153,944617;154,000000;20,019886;13,254508;20,019886;13,254508;0;0
16.8.2026 09:06:57,0s;418;153,918732;154,000000;19,984982;13,180261;19,984982;13,180261;0;0
16.8.2026 09:06:58,0s;419;153,963213;154,000000;19,980356;13,162247;19,980356;13,162247;0;0
16.8.2026 09:06:59,0s;420;153,932890;154,000000;19,978193;13,149477;19,978193;13,149477;0;0
16.8.2026 09:07:00,0s;421;153,922286;154,000000;19,965681;13,146475;19,965681;13,146475;0;0
16.8.2026 09:07:01,0s;422;153,961900;154,000000;19,992896;13,128957;19,992896;13,128957;0;0
16.8.2026 09:07:02,0s;423;153,924786;154,000000;20,002597;13,226055;20,002597;13,226055;0;0
16.8.2026 09:07:03,0s;424;153,939346;154,000000;19,964581;13,266885;19,964581;13,266885;0;0
16.8.2026 09:07:04,0s;425;153,889732;154,000000;20,017996;13,177292;20,017996;13,177292;0;0
16.8.2026 09:07:05,0s;426;153,976721;154,000000;20,011915;13,166183;20,011915;13,166183;0;0
16.8.2026 09:07:06,0s;427;153,910744;154,000000;19,950453;13,185145;19,950453;13,185145;0;0
16.8.2026 09:07:07,0s;428;153,922482;154,000000;20,014217;13,179189;20,014217;13,179189;0;0
16.8.2026 09:07:08,0s;429;153,930335;154,000000;19,980312;13,239314;19,980312;13,239314;0;0
16.8.2026 09:07:09,0s;430;153,930848;154,000000;20,003332;13,170734;20,003332;13,170734;0;0
16.8.2026 09:07:10,0s;431;153,924637;154,000000;19,978318;13,288218;19,978318;13,288218;0;0
16.8.2026 09:07:11,0s;432;153,930883;154,000000;20,024181;13,185431;20,024181;13,185431;0;0
16.8.2026 09:07:12,0s;433;153,953474;154,000000;19,976959;13,224593;19,976959;13,224593;0;0
16.8.2026 09:07:13,0s;434;153,910414;154,000000;20,006266;13,267808;20,006266;13,267808;0;0
16.8.2026 09:07:14,0s;435;153,927204;154,000000;19,987761;13,173085;19,987761;13,173085;0;0
16.8.2026 09:07:15,0s;436;153,944380;154,000000;19,977469;13,217172;19,977469;13,217172;0;0
16.8.2026 09:07:16,0s;437;153,956294;154,000000;19,999755;13,237962;19,999755;13,237962;0;0
16.8.2026 09:07:17,0s;438;153,960554;154,000000;20,005269;13,165440;20,005269;13,165440;0;0
16.8.2026 09:07:18,0s;439;153,956998;154,000000;19,992307;13,198497;19,992307;13,198497;0;0
16.8.2026 09:07:19,0s;440;153,955030;154,000000;19,981800;13,106930;19,981800;13,106930;0;0
16.8.2026 09:07:20,0s;441;153,962736;154,000000;19,937061;13,213982;19,937061;13,213982;0;0
16.8.2026 09:07:21,0s;442;153,935211;154,000000;20,020445;13,145299;20,020445;13,145299;0;0
16.8.2026 09:07:22,0s;443;153,962351;154,000000;19,981917;13,190201;19,981917;13,190201;0;0
16.8.2026 09:07:23,0s;444;153,981066;154,000000;20,020953;13,197560;20,020953;13,197560;0;0
16.8.2026 09:07:24,0s;445;153,958540;154,000000;19,965166;13,157767;19,965166;13,157767;0;0
16.8.2026 09:07:25,0s;446;153,942780;154,000000;20,018465;13,257042;20,018465;13,257042;0;0
16.8.2026 09:07:26,0s;447;153,990004;154,000000;20,036295;13,195679;20,036295;13,195679;0;0
16.8.2026 09:07:27,0s;448;153,930818;154,000000;20,020505;13,109733;20,020505;13,109733;0;0
16.8.2026 09:07:28,0s;449;153,947043;154,000000;19,944848;13,301807;19,944848;13,301807;0;0
16.8.2026 09:07:29,0s;450;153,953557;154,000000;20,025224;13,116224;20,025224;13,116224;0;0
16.8.2026 09:07:30,0s;451;153,948423;154,000000;19,999666;13,216488;19,999666;13,216488;0;0
16.8.2026 09:07:31,0s;452;153,971114;154,000000;19,977926;13,303942;19,977926;13,303942;0;0
16.8.2026 09:07:32,0s;453;154,002183;154,000000;19,954222;13,157215;19,954222;13,157215;0;0
16.8.2026 09:07:33,0s;454;153,966813;154,000000;19,981017;13,276546;19,981017;13,276546;0;0
16.8.2026 09:07:34,0s;455;153,974701;154,000000;20,038561;13,180257;20,038561;13,180257;0;0
16.8.2026 09:07:35,0s;456;153,951215;154,000000;19,973187;13,172060;19,973187;13,172060;0;0
16.8.2026 09:07:36,0s;457;153,975947;154,000000;20,024219;13,215542;20,024219;13,215542;0;0
16.8.2026 09:07:37,0s;458;153,945639;154,000000;20,065575;13,203382;20,065575;13,203382;0;0
16.8.2026 09:07:38,0s;459;153,963852;154,000000;20,019612;13,159105;20,019612;13,159105;0;0
16.8.2026 09:07:39,0s;460;153,968658;154,000000;19,992555;13,079443;19,992555;13,079443;0;0
16.8.2026 09:07:40,0s;461;153,951217;154,000000;19,997435;13,138775;19,997435;13,138775;0;0
16.8.2026 09:07:41,0s;462;153,969353;154,000000;20,011842;13,294440;20,011842;13,294440;0;0
16.8.2026 09:07:42,0s;463;153,975167;154,000000;20,010632;13,304691;20,010632;13,304691;0;0
16.8.2026 09:07:43,0s;464;153,963279;154,000000;20,013555;13,245282;20,013555;13,245282;0;0
16.8.2026 09:07:44,0s;465;153,943344;154,000000;20,032774;13,198137;20,032774;13,198137;0;0
16.8.2026 09:07:45,0s;466;153,955872;154,000000;20,006119;13,208673;20,006119;13,208673;0;0
16.8.2026 09:07:46,0s;467;153,982449;154,000000;20,009682;13,248963;20,009682;13,248963;0;0
16.8.2026 09:07:47,0s;468;153,957272;154,000000;20,033047;13,173864;20,033047;13,173864;0;0
16.8.2026 09:07:48,0s;469;153,958715;154,000000;20,039368;13,134634;20,039368;13,134634;0;0
16.8.2026 09:07:49,0s;470;153,949290;154,000000;20,016070;13,178022;20,016070;13,178022;0;0
16.8.2026 09:07:50,0s;471;153,940665;154,000000;19,969537;13,110000;19,969537;13,110000;0;0
16.8.2026 09:07:51,0s;472;153,982785;154,000000;19,996468;13,195410;19,996468;13,195410;0;0
16.8.2026 09:07:52,0s;473;153,984930;154,000000;19,991754;13,251831;19,991754;13,251831;0;0
16.8.2026 09:07:53,0s;474;153,971755;154,000000;20,025192;13,162561;20,025192;13,162561;0;0
16.8.2026 09:07:54,0s;475;153,987620;154,000000;20,024155;13,249995;20,024155;13,249995;0;0
16.8.2026 09:07:55,0s;476;153,969892;154,000000;19,975112;13,171244;19,975112;13,171244;0;0
16.8.2026 09:07:56,0s;477;153,978646;154,000000;19,974395;13,252603;19,974395;13,252603;0;0
16.8.2026 09:07:57,0s;478;153,968228;154,000000;19,985721;13,285849;19,985721;13,285849;0;0
16.8.2026 09:07:58,0s;479;153,973175;154,000000;19,995397;13,200361;19,995397;13,200361;0;0
16.8.2026 09:07:59,0s;480;153,949328;154,000000;19,968186;13,247272;19,968186;13,247272;0;0
16.8.2026 09:08:00,0s;481;153,964540;154,000000;19,994503;13,141569;19,994503;13,141569;0;0
16.8.2026 09:08:01,0s;482;153,980416;154,000000;19,961541;13,180867;19,961541;13,180867;0;0
16.8.2026 09:08:02,0s;483;153,985270;154,000000;20,021196;13,192886;20,021196;13,192886;0;0
16.8.2026 09:08:03,0s;484;153,978381;154,000000;19,997745;13,141442;19,997745;13,141442;0;0
16.8.2026 09:08:04,0s;485;154,005670;154,000000;19,970562;13,126775;19,970562;13,126775;0;0
16.8.2026 09:08:05,0s;486;153,980702;154,000000;20,001032;13,228537;20,001032;13,228537;0;0
16.8.2026 09:08:06,0s;487;153,982034;154,000000;20,001672;13,166744;20,001672;13,166744;0;0
16.8.2026 09:08:07,0s;488;153,988525;154,000000;20,036760;13,146211;20,036760;13,146211;0;0
16.8.2026 09:08:08,0s;489;154,011340;154,000000;20,006643;13,109431;20,006643;13,109431;0;0
16.8.2026 09:08:09,0s;490;153,982591;154,000000;20,017608;13,123101;20,017608;13,123101;0;0
