# YHDA_VERSION=0.7.2
# TEST_SERVICE=PFK
# PLANT_TYPE=TES
# STEP_ID=MINIMUM_REZERV
# STEP_NAME=Minimum rezerv — birleşik −200/+200 mHz olayları
# TESIS_ADI=YHDA Örnek TES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=600.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.2
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=600.0
# UNIT_PNOM_MW=600.0
# RPMAX_MW=36.0
# RPMIN_MW=30.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=516.0
# PSET_MIN_MW=190.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# YDA_VERSION=0.7.2
# EVENT_SEQUENCE=NEG200,POS200
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;regulator_valve_pct;steam_pressure_bar;steam_temperature_c
16.8.2026 09:08:42,5s;5226;49,995347;49,800000;226,060715;190,000000;57,576578;163,631774;539,422626
16.8.2026 09:08:42,6s;5227;49,995361;49,800000;225,899171;190,000000;57,549675;163,664111;539,409910
16.8.2026 09:08:42,7s;5228;49,995282;49,800000;225,925746;190,000000;57,534779;163,651820;539,532395
16.8.2026 09:08:42,8s;5229;49,995502;49,800000;226,223855;190,000000;57,505259;163,653828;539,509543
16.8.2026 09:08:42,9s;5230;49,995385;49,800000;225,936569;190,000000;57,509885;163,602915;539,539322
16.8.2026 09:08:43,0s;5231;49,994863;49,800000;226,122069;190,000000;57,441967;163,624510;539,417626
16.8.2026 09:08:43,1s;5232;49,995453;49,800000;225,938441;190,000000;57,519194;163,627027;539,498431
16.8.2026 09:08:43,2s;5233;49,995882;49,800000;226,140385;190,000000;57,505927;163,654347;539,507857
16.8.2026 09:08:43,3s;5234;49,995381;49,800000;226,072768;190,000000;57,476707;163,659063;539,454559
16.8.2026 09:08:43,4s;5235;49,995833;49,800000;226,125642;190,000000;57,462470;163,657476;539,475201
16.8.2026 09:08:43,5s;5236;49,995444;49,800000;226,200871;190,000000;57,482220;163,677077;539,486065
16.8.2026 09:08:43,6s;5237;49,995514;49,800000;225,903659;190,000000;57,508178;163,676128;539,479829
16.8.2026 09:08:43,7s;5238;49,996068;49,800000;225,963973;190,000000;57,491969;163,641894;539,505644
16.8.2026 09:08:43,8s;5239;49,995405;49,800000;225,958513;190,000000;57,412616;163,626211;539,482362
16.8.2026 09:08:43,9s;5240;49,995902;49,800000;226,126069;190,000000;57,477503;163,592807;539,535351
16.8.2026 09:08:44,0s;5241;49,995697;49,800000;225,793426;190,000000;57,494195;163,644138;539,456500
16.8.2026 09:08:44,1s;5242;49,995773;49,800000;226,042870;190,000000;57,498916;163,662890;539,511131
16.8.2026 09:08:44,2s;5243;49,995562;49,800000;225,826354;190,000000;57,444383;163,645691;539,592287
16.8.2026 09:08:44,3s;5244;49,995690;49,800000;225,968269;190,000000;57,520437;163,690813;539,433590
16.8.2026 09:08:44,4s;5245;49,995389;49,800000;225,866594;190,000000;57,481577;163,673296;539,536268
16.8.2026 09:08:44,5s;5246;49,994977;49,800000;225,886662;190,000000;57,479946;163,679055;539,523451
16.8.2026 09:08:44,6s;5247;49,995260;49,800000;225,867052;190,000000;57,452381;163,569721;539,517292
16.8.2026 09:08:44,7s;5248;49,995362;49,800000;226,045464;190,000000;57,458877;163,616392;539,411623
16.8.2026 09:08:44,8s;5249;49,995812;49,800000;225,913041;190,000000;57,517517;163,665246;539,485824
16.8.2026 09:08:44,9s;5250;49,996028;49,800000;226,004234;190,000000;57,417282;163,632091;539,534344
16.8.2026 09:08:45,0s;5251;49,995516;49,800000;225,843188;190,000000;57,518539;163,584428;539,519581
16.8.2026 09:08:45,1s;5252;49,995446;49,800000;225,951012;190,000000;57,426172;163,688413;539,402636
16.8.2026 09:08:45,2s;5253;49,995844;49,800000;226,054241;190,000000;57,494020;163,570464;539,460029
16.8.2026 09:08:45,3s;5254;49,995332;49,800000;226,091284;190,000000;57,498479;163,619953;539,628654
16.8.2026 09:08:45,4s;5255;49,995362;49,800000;226,060205;190,000000;57,532187;163,707538;539,514278
16.8.2026 09:08:45,5s;5256;49,995657;49,800000;225,806434;190,000000;57,496476;163,704717;539,479709
16.8.2026 09:08:45,6s;5257;49,995308;49,800000;225,794794;190,000000;57,522070;163,547365;539,522867
16.8.2026 09:08:45,7s;5258;49,996076;49,800000;225,994952;190,000000;57,355173;163,585962;539,471099
16.8.2026 09:08:45,8s;5259;49,995951;49,800000;226,100149;190,000000;57,452452;163,615133;539,537046
16.8.2026 09:08:45,9s;5260;49,995769;49,800000;226,100842;190,000000;57,483649;163,636525;539,564641
16.8.2026 09:08:46,0s;5261;49,995571;49,800000;225,926859;190,000000;57,455336;163,623911;539,486129
16.8.2026 09:08:46,1s;5262;49,995899;49,800000;226,039453;190,000000;57,521567;163,647124;539,456552
16.8.2026 09:08:46,2s;5263;49,996080;49,800000;225,875173;190,000000;57,476589;163,655416;539,467204
16.8.2026 09:08:46,3s;5264;49,995491;49,800000;226,039605;190,000000;57,475734;163,632602;539,539251
16.8.2026 09:08:46,4s;5265;49,995877;49,800000;225,982900;190,000000;57,480881;163,669434;539,454349
16.8.2026 09:08:46,5s;5266;49,995783;49,800000;226,078151;190,000000;57,453090;163,584763;539,496141
16.8.2026 09:08:46,6s;5267;49,995620;49,800000;226,082815;190,000000;57,526432;163,584653;539,491522
16.8.2026 09:08:46,7s;5268;49,995720;49,800000;226,035202;190,000000;57,518976;163,650877;539,474812
16.8.2026 09:08:46,8s;5269;49,996126;49,800000;225,791982;190,000000;57,547377;163,640793;539,380253
16.8.2026 09:08:46,9s;5270;49,995499;49,800000;225,883591;190,000000;57,611015;163,581089;539,435900
16.8.2026 09:08:47,0s;5271;49,996132;49,800000;225,923612;190,000000;57,524056;163,626435;539,555463
16.8.2026 09:08:47,1s;5272;49,995989;49,800000;226,067787;190,000000;57,506860;163,605783;539,513778
16.8.2026 09:08:47,2s;5273;49,996047;49,800000;226,048701;190,000000;57,454144;163,629763;539,435886
16.8.2026 09:08:47,3s;5274;49,995719;49,800000;226,086861;190,000000;57,517476;163,668451;539,503711
16.8.2026 09:08:47,4s;5275;49,996052;49,800000;225,987664;190,000000;57,455762;163,625125;539,456213
16.8.2026 09:08:47,5s;5276;49,995946;49,800000;226,028985;190,000000;57,425270;163,685389;539,518170
16.8.2026 09:08:47,6s;5277;49,995999;49,800000;225,919418;190,000000;57,519065;163,635270;539,443557
16.8.2026 09:08:47,7s;5278;49,995994;49,800000;225,985088;190,000000;57,444452;163,660794;539,516453
16.8.2026 09:08:47,8s;5279;49,995410;49,800000;226,100555;190,000000;57,455825;163,646907;539,532584
16.8.2026 09:08:47,9s;5280;49,995725;49,800000;225,825184;190,000000;57,512424;163,724833;539,507536
16.8.2026 09:08:48,0s;5281;49,996419;49,800000;225,854670;190,000000;57,452727;163,686378;539,511778
16.8.2026 09:08:48,1s;5282;49,995265;49,800000;226,026476;190,000000;57,586267;163,610812;539,486787
16.8.2026 09:08:48,2s;5283;49,996149;49,800000;226,236924;190,000000;57,591448;163,639160;539,472109
16.8.2026 09:08:48,3s;5284;49,995779;49,800000;225,929768;190,000000;57,564969;163,599535;539,417593
16.8.2026 09:08:48,4s;5285;49,995884;49,800000;225,885151;190,000000;57,545462;163,694638;539,402002
16.8.2026 09:08:48,5s;5286;49,996206;49,800000;225,902181;190,000000;57,499081;163,607656;539,476442
16.8.2026 09:08:48,6s;5287;49,996076;49,800000;225,984020;190,000000;57,588507;163,658913;539,512735
16.8.2026 09:08:48,7s;5288;49,995785;49,800000;225,958797;190,000000;57,477884;163,634500;539,400290
16.8.2026 09:08:48,8s;5289;49,996002;49,800000;225,805830;190,000000;57,513314;163,578839;539,411600
16.8.2026 09:08:48,9s;5290;49,996293;49,800000;225,925527;190,000000;57,529979;163,659136;539,440235
16.8.2026 09:08:49,0s;5291;49,996184;49,800000;225,906584;190,000000;57,468108;163,588457;539,537567
16.8.2026 09:08:49,1s;5292;49,996445;49,800000;226,099186;190,000000;57,499438;163,602950;539,526861
16.8.2026 09:08:49,2s;5293;49,996057;49,800000;226,023137;190,000000;57,507548;163,646435;539,457796
16.8.2026 09:08:49,3s;5294;49,995634;49,800000;225,886876;190,000000;57,531894;163,653937;539,439280
16.8.2026 09:08:49,4s;5295;49,996086;49,800000;225,953945;190,000000;57,451703;163,688007;539,497146
16.8.2026 09:08:49,5s;5296;49,996022;49,800000;225,966946;190,000000;57,524563;163,643929;539,423210
16.8.2026 09:08:49,6s;5297;49,996282;49,800000;226,123763;190,000000;57,421373;163,664670;539,432328
16.8.2026 09:08:49,7s;5298;49,996064;49,800000;225,999792;190,000000;57,490920;163,660675;539,523334
16.8.2026 09:08:49,8s;5299;49,995983;49,800000;225,873790;190,000000;57,498308;163,687633;539,502672
16.8.2026 09:08:49,9s;5300;49,996086;49,800000;226,114887;190,000000;57,485715;163,638751;539,459072
16.8.2026 09:08:50,0s;5301;49,996348;49,800000;226,115491;190,000000;57,495390;163,640017;539,447178
16.8.2026 09:08:50,1s;5302;49,995904;49,800000;226,078998;190,000000;57,470641;163,650769;539,519524
16.8.2026 09:08:50,2s;5303;49,995981;49,800000;225,974076;190,000000;57,559165;163,602679;539,511640
16.8.2026 09:08:50,3s;5304;49,996293;49,800000;226,050337;190,000000;57,522816;163,665585;539,489992
16.8.2026 09:08:50,4s;5305;49,996014;49,800000;225,877362;190,000000;57,493252;163,602404;539,472755
16.8.2026 09:08:50,5s;5306;49,996239;49,800000;225,982089;190,000000;57,455717;163,671157;539,466603
16.8.2026 09:08:50,6s;5307;49,996318;49,800000;225,943249;190,000000;57,564274;163,629668;539,410076
16.8.2026 09:08:50,7s;5308;49,996309;49,800000;226,028613;190,000000;57,501303;163,616773;539,499042
16.8.2026 09:08:50,8s;5309;49,996244;49,800000;226,043362;190,000000;57,514995;163,703203;539,429079
16.8.2026 09:08:50,9s;5310;49,996321;49,800000;225,921649;190,000000;57,455740;163,590688;539,451606
16.8.2026 09:08:51,0s;5311;49,995877;49,800000;225,962891;190,000000;57,479715;163,660788;539,445762
16.8.2026 09:08:51,1s;5312;49,995934;49,800000;226,023840;190,000000;57,467968;163,658150;539,481784
16.8.2026 09:08:51,2s;5313;49,995985;49,800000;225,895157;190,000000;57,578525;163,642743;539,463660
16.8.2026 09:08:51,3s;5314;49,996180;49,800000;225,873334;190,000000;57,514832;163,550850;539,489412
16.8.2026 09:08:51,4s;5315;49,995893;49,800000;226,031317;190,000000;57,500423;163,655062;539,519805
16.8.2026 09:08:51,5s;5316;49,996668;49,800000;226,066134;190,000000;57,537590;163,640381;539,427354
16.8.2026 09:08:51,6s;5317;49,995882;49,800000;225,988517;190,000000;57,505380;163,602531;539,436031
16.8.2026 09:08:51,7s;5318;49,996259;49,800000;225,906945;190,000000;57,576090;163,620237;539,497145
16.8.2026 09:08:51,8s;5319;49,996941;49,800000;225,922689;190,000000;57,479815;163,624401;539,466044
16.8.2026 09:08:51,9s;5320;49,996736;49,800000;225,849274;190,000000;57,501363;163,632743;539,538777
16.8.2026 09:08:52,0s;5321;49,996039;49,800000;225,942614;190,000000;57,430586;163,621055;539,503195
16.8.2026 09:08:52,1s;5322;49,995834;49,800000;225,951434;190,000000;57,437247;163,598550;539,499454
16.8.2026 09:08:52,2s;5323;49,996236;49,800000;226,023115;190,000000;57,501901;163,621699;539,513082
16.8.2026 09:08:52,3s;5324;49,996254;49,800000;226,067050;190,000000;57,495433;163,728548;539,448679
16.8.2026 09:08:52,4s;5325;49,996481;49,800000;225,956367;190,000000;57,591754;163,621982;539,425881
16.8.2026 09:08:52,5s;5326;49,996574;49,800000;225,947870;190,000000;57,484230;163,627158;539,545987
16.8.2026 09:08:52,6s;5327;49,996656;49,800000;225,887834;190,000000;57,470131;163,647598;539,479916
16.8.2026 09:08:52,7s;5328;49,996279;49,800000;225,833383;190,000000;57,430244;163,707263;539,496976
16.8.2026 09:08:52,8s;5329;49,996652;49,800000;225,666865;190,000000;57,511760;163,652622;539,382054
16.8.2026 09:08:52,9s;5330;49,996340;49,800000;226,014651;190,000000;57,512481;163,665035;539,474907
16.8.2026 09:08:53,0s;5331;49,996408;49,800000;225,869468;190,000000;57,473350;163,674570;539,474122
16.8.2026 09:08:53,1s;5332;49,996727;49,800000;226,061240;190,000000;57,531090;163,635786;539,477100
16.8.2026 09:08:53,2s;5333;49,996329;49,800000;225,924426;190,000000;57,475506;163,672815;539,476101
16.8.2026 09:08:53,3s;5334;49,996508;49,800000;225,972052;190,000000;57,404710;163,668821;539,394573
16.8.2026 09:08:53,4s;5335;49,996746;49,800000;225,853935;190,000000;57,485950;163,578079;539,427684
16.8.2026 09:08:53,5s;5336;49,997011;49,800000;226,140847;190,000000;57,601812;163,585229;539,527588
16.8.2026 09:08:53,6s;5337;49,996352;49,800000;225,875154;190,000000;57,514860;163,661175;539,496510
16.8.2026 09:08:53,7s;5338;49,996829;49,800000;226,110964;190,000000;57,588179;163,633672;539,411634
16.8.2026 09:08:53,8s;5339;49,996452;49,800000;226,102553;190,000000;57,511017;163,637146;539,504398
16.8.2026 09:08:53,9s;5340;49,996856;49,800000;226,071716;190,000000;57,476200;163,713152;539,369192
16.8.2026 09:08:54,0s;5341;49,996764;49,800000;226,100216;190,000000;57,486516;163,665706;539,318723
16.8.2026 09:08:54,1s;5342;49,996649;49,800000;225,947966;190,000000;57,474663;163,603065;539,497230
16.8.2026 09:08:54,2s;5343;49,996696;49,800000;225,999614;190,000000;57,474989;163,590085;539,465962
16.8.2026 09:08:54,3s;5344;49,996707;49,800000;225,995308;190,000000;57,556772;163,618288;539,469834
16.8.2026 09:08:54,4s;5345;49,996552;49,800000;225,833624;190,000000;57,499051;163,656216;539,389177
16.8.2026 09:08:54,5s;5346;49,996613;49,800000;225,810732;190,000000;57,525898;163,667107;539,455065
16.8.2026 09:08:54,6s;5347;49,996410;49,800000;226,069572;190,000000;57,553974;163,652341;539,387214
16.8.2026 09:08:54,7s;5348;49,997454;49,800000;226,106154;190,000000;57,547590;163,659875;539,463286
16.8.2026 09:08:54,8s;5349;49,996849;49,800000;226,046802;190,000000;57,489955;163,642573;539,472341
16.8.2026 09:08:54,9s;5350;49,996829;49,800000;225,996408;190,000000;57,451688;163,623445;539,474992
16.8.2026 09:08:55,0s;5351;49,996497;49,800000;226,074886;190,000000;57,571446;163,646782;539,438656
16.8.2026 09:08:55,1s;5352;49,996687;49,800000;225,994800;190,000000;57,450188;163,604588;539,472709
16.8.2026 09:08:55,2s;5353;49,996544;49,800000;226,026170;190,000000;57,613342;163,672162;539,489396
16.8.2026 09:08:55,3s;5354;49,997059;49,800000;225,818831;190,000000;57,480661;163,703770;539,375348
16.8.2026 09:08:55,4s;5355;49,996696;49,800000;225,956663;190,000000;57,410730;163,690299;539,405858
16.8.2026 09:08:55,5s;5356;49,997022;49,800000;226,080199;190,000000;57,513096;163,666541;539,437069
16.8.2026 09:08:55,6s;5357;49,996465;49,800000;226,142548;190,000000;57,498250;163,674419;539,490402
16.8.2026 09:08:55,7s;5358;49,996588;49,800000;226,027749;190,000000;57,473081;163,618097;539,399503
16.8.2026 09:08:55,8s;5359;49,996720;49,800000;225,816394;190,000000;57,440156;163,621140;539,431019
16.8.2026 09:08:55,9s;5360;49,997166;49,800000;225,996506;190,000000;57,520251;163,699753;539,452185
16.8.2026 09:08:56,0s;5361;49,996518;49,800000;225,790185;190,000000;57,553429;163,699216;539,400730
16.8.2026 09:08:56,1s;5362;49,996231;49,800000;226,122831;190,000000;57,456449;163,607894;539,399648
16.8.2026 09:08:56,2s;5363;49,996982;49,800000;225,881780;190,000000;57,517195;163,637949;539,471828
16.8.2026 09:08:56,3s;5364;49,997022;49,800000;225,880850;190,000000;57,551643;163,628569;539,511961
16.8.2026 09:08:56,4s;5365;49,997004;49,800000;225,864672;190,000000;57,510800;163,604469;539,534066
16.8.2026 09:08:56,5s;5366;49,996870;49,800000;226,045623;190,000000;57,524182;163,600988;539,448405
16.8.2026 09:08:56,6s;5367;49,996426;49,800000;225,878393;190,000000;57,532660;163,659949;539,420183
16.8.2026 09:08:56,7s;5368;49,997106;49,800000;225,968146;190,000000;57,552532;163,654494;539,451465
16.8.2026 09:08:56,8s;5369;49,996647;49,800000;225,742018;190,000000;57,537370;163,719054;539,417717
16.8.2026 09:08:56,9s;5370;49,996754;49,800000;225,912607;190,000000;57,516057;163,628153;539,442017
16.8.2026 09:08:57,0s;5371;49,997011;49,800000;225,933908;190,000000;57,509931;163,588149;539,490762
16.8.2026 09:08:57,1s;5372;49,996953;49,800000;225,975347;190,000000;57,507530;163,652325;539,513548
16.8.2026 09:08:57,2s;5373;49,997035;49,800000;225,984161;190,000000;57,496932;163,704002;539,456703
16.8.2026 09:08:57,3s;5374;49,996851;49,800000;226,011168;190,000000;57,461648;163,638836;539,447952
16.8.2026 09:08:57,4s;5375;49,996453;49,800000;225,811366;190,000000;57,531963;163,703770;539,386330
16.8.2026 09:08:57,5s;5376;49,996800;49,800000;225,964211;190,000000;57,521592;163,656776;539,340535
16.8.2026 09:08:57,6s;5377;49,997072;49,800000;225,975392;190,000000;57,502341;163,672594;539,352907
16.8.2026 09:08:57,7s;5378;49,997019;49,800000;225,992177;190,000000;57,501425;163,603712;539,438423
16.8.2026 09:08:57,8s;5379;49,996757;49,800000;226,022186;190,000000;57,534072;163,681999;539,406095
16.8.2026 09:08:57,9s;5380;49,997092;49,800000;226,112921;190,000000;57,550599;163,657859;539,442945
16.8.2026 09:08:58,0s;5381;49,996767;49,800000;225,950049;190,000000;57,563313;163,622449;539,364510
16.8.2026 09:08:58,1s;5382;49,997360;49,800000;225,915660;190,000000;57,559190;163,603963;539,466438
16.8.2026 09:08:58,2s;5383;49,996892;49,800000;225,916722;190,000000;57,530710;163,659898;539,393376
16.8.2026 09:08:58,3s;5384;49,997130;49,800000;225,864370;190,000000;57,534790;163,647886;539,501864
16.8.2026 09:08:58,4s;5385;49,997217;49,800000;225,911958;190,000000;57,531138;163,674061;539,373761
16.8.2026 09:08:58,5s;5386;49,997046;49,800000;225,937314;190,000000;57,521460;163,593134;539,401671
16.8.2026 09:08:58,6s;5387;49,996915;49,800000;226,002493;190,000000;57,449863;163,652951;539,457739
16.8.2026 09:08:58,7s;5388;49,997024;49,800000;225,902584;190,000000;57,511175;163,534660;539,460522
16.8.2026 09:08:58,8s;5389;49,997026;49,800000;225,987573;190,000000;57,547492;163,638229;539,409284
16.8.2026 09:08:58,9s;5390;49,996919;49,800000;226,268327;190,000000;57,522674;163,661731;539,259164
16.8.2026 09:08:59,0s;5391;49,996907;49,800000;226,224126;190,000000;57,496626;163,652493;539,474932
16.8.2026 09:08:59,1s;5392;49,996598;49,800000;226,132519;190,000000;57,496149;163,587961;539,387963
16.8.2026 09:08:59,2s;5393;49,996976;49,800000;226,102029;190,000000;57,541592;163,601283;539,430534
16.8.2026 09:08:59,3s;5394;49,997456;49,800000;226,002045;190,000000;57,473907;163,585856;539,430273
16.8.2026 09:08:59,4s;5395;49,997271;49,800000;225,891709;190,000000;57,474175;163,623235;539,420134
16.8.2026 09:08:59,5s;5396;49,997523;49,800000;226,063630;190,000000;57,535237;163,629705;539,423888
16.8.2026 09:08:59,6s;5397;49,997570;49,800000;226,161216;190,000000;57,495105;163,655645;539,472971
16.8.2026 09:08:59,7s;5398;49,997192;49,800000;225,912707;190,000000;57,519514;163,639130;539,345462
16.8.2026 09:08:59,8s;5399;49,997000;49,800000;225,886319;190,000000;57,454136;163,520655;539,472894
16.8.2026 09:08:59,9s;5400;49,997277;49,800000;226,025084;190,000000;57,405069;163,671619;539,342033
16.8.2026 09:09:00,0s;5401;49,997466;49,800000;226,006487;190,000000;57,501911;163,639995;539,401531
16.8.2026 09:09:00,1s;5402;49,997140;49,800000;225,900879;190,000000;57,444507;163,601241;539,447393
16.8.2026 09:09:00,2s;5403;49,997266;49,800000;225,896175;190,000000;57,540014;163,709123;539,509793
16.8.2026 09:09:00,3s;5404;49,997465;49,800000;226,092455;190,000000;57,442492;163,690249;539,440198
16.8.2026 09:09:00,4s;5405;49,997152;49,800000;226,079361;190,000000;57,472428;163,622794;539,386950
16.8.2026 09:09:00,5s;5406;49,997441;49,800000;225,885131;190,000000;57,488721;163,637446;539,378307
16.8.2026 09:09:00,6s;5407;49,997212;49,800000;226,219636;190,000000;57,455339;163,639591;539,424518
16.8.2026 09:09:00,7s;5408;49,997798;49,800000;226,085092;190,000000;57,479470;163,607771;539,416818
16.8.2026 09:09:00,8s;5409;49,997480;49,800000;226,017479;190,000000;57,547646;163,702961;539,370830
16.8.2026 09:09:00,9s;5410;49,997636;49,800000;226,162061;190,000000;57,568781;163,634991;539,388804
16.8.2026 09:09:01,0s;5411;49,997428;49,800000;226,024535;190,000000;57,575673;163,629276;539,439639
16.8.2026 09:09:01,1s;5412;49,997545;49,800000;225,802879;190,000000;57,534473;163,639169;539,368433
16.8.2026 09:09:01,2s;5413;49,997521;49,800000;225,919138;190,000000;57,443795;163,592528;539,332535
16.8.2026 09:09:01,3s;5414;49,997328;49,800000;226,013794;190,000000;57,499991;163,617516;539,364869
16.8.2026 09:09:01,4s;5415;49,997100;49,800000;226,010608;190,000000;57,500308;163,668354;539,379656
16.8.2026 09:09:01,5s;5416;49,997541;49,800000;225,965720;190,000000;57,431317;163,632642;539,494918
16.8.2026 09:09:01,6s;5417;49,997682;49,800000;226,064820;190,000000;57,433515;163,600938;539,455633
16.8.2026 09:09:01,7s;5418;49,997252;49,800000;225,819090;190,000000;57,505033;163,690936;539,423987
16.8.2026 09:09:01,8s;5419;49,997156;49,800000;226,093491;190,000000;57,476715;163,616937;539,532228
16.8.2026 09:09:01,9s;5420;49,997934;49,800000;225,847043;190,000000;57,501233;163,604299;539,416253
16.8.2026 09:09:02,0s;5421;49,997643;49,800000;225,864989;190,000000;57,470922;163,655728;539,333740
16.8.2026 09:09:02,1s;5422;49,997481;49,800000;225,903541;190,000000;57,510688;163,631215;539,401426
16.8.2026 09:09:02,2s;5423;49,997545;49,800000;226,188899;190,000000;57,513096;163,581478;539,440246
16.8.2026 09:09:02,3s;5424;49,997689;49,800000;226,134378;190,000000;57,562009;163,604442;539,349945
16.8.2026 09:09:02,4s;5425;49,997171;49,800000;226,187221;190,000000;57,500697;163,581420;539,321137
16.8.2026 09:09:02,5s;5426;49,997355;49,800000;225,992271;190,000000;57,496046;163,717491;539,346412
16.8.2026 09:09:02,6s;5427;49,998005;49,800000;226,042429;190,000000;57,553393;163,576885;539,476605
16.8.2026 09:09:02,7s;5428;49,997707;49,800000;225,970787;190,000000;57,567407;163,627601;539,297430
16.8.2026 09:09:02,8s;5429;49,997473;49,800000;226,059500;190,000000;57,480956;163,661452;539,438292
16.8.2026 09:09:02,9s;5430;49,997927;49,800000;225,938192;190,000000;57,519785;163,567267;539,399450
16.8.2026 09:09:03,0s;5431;49,997707;49,800000;225,904146;190,000000;57,505010;163,716190;539,389944
16.8.2026 09:09:03,1s;5432;49,997391;49,800000;226,019464;190,000000;57,512083;163,575328;539,362227
16.8.2026 09:09:03,2s;5433;49,997744;49,800000;226,041250;190,000000;57,457793;163,624158;539,360126
16.8.2026 09:09:03,3s;5434;49,997513;49,800000;225,884825;190,000000;57,533776;163,590296;539,442826
16.8.2026 09:09:03,4s;5435;49,997624;49,800000;225,884255;190,000000;57,474451;163,620612;539,375712
16.8.2026 09:09:03,5s;5436;49,998065;49,800000;226,043603;190,000000;57,494074;163,624257;539,450803
16.8.2026 09:09:03,6s;5437;49,997829;49,800000;226,123019;190,000000;57,489740;163,665247;539,347700
16.8.2026 09:09:03,7s;5438;49,997766;49,800000;226,086785;190,000000;57,552418;163,592798;539,575707
16.8.2026 09:09:03,8s;5439;49,997623;49,800000;225,968918;190,000000;57,529764;163,596250;539,475949
16.8.2026 09:09:03,9s;5440;49,997901;49,800000;225,749799;190,000000;57,473789;163,660932;539,511834
16.8.2026 09:09:04,0s;5441;49,997561;49,800000;225,936618;190,000000;57,515388;163,609737;539,385527
16.8.2026 09:09:04,1s;5442;49,998030;49,800000;225,962746;190,000000;57,459728;163,575864;539,409178
16.8.2026 09:09:04,2s;5443;49,997542;49,800000;226,111873;190,000000;57,499270;163,605824;539,379292
16.8.2026 09:09:04,3s;5444;49,997829;49,800000;225,964514;190,000000;57,546834;163,521067;539,438507
16.8.2026 09:09:04,4s;5445;49,998175;49,800000;225,939420;190,000000;57,544203;163,604948;539,289239
16.8.2026 09:09:04,5s;5446;49,998292;49,800000;226,001354;190,000000;57,463949;163,598332;539,385350
16.8.2026 09:09:04,6s;5447;49,997779;49,800000;225,937715;190,000000;57,523036;163,619757;539,397739
16.8.2026 09:09:04,7s;5448;49,997115;49,800000;225,862325;190,000000;57,577695;163,599367;539,410533
16.8.2026 09:09:04,8s;5449;49,998071;49,800000;226,010151;190,000000;57,510643;163,588567;539,431829
16.8.2026 09:09:04,9s;5450;49,997972;49,800000;225,961512;190,000000;57,516211;163,544813;539,351951
16.8.2026 09:09:05,0s;5451;49,997757;49,800000;225,882509;190,000000;57,475660;163,560526;539,430805
16.8.2026 09:09:05,1s;5452;49,997769;49,800000;225,947227;190,000000;57,447348;163,560281;539,363073
16.8.2026 09:09:05,2s;5453;49,997884;49,800000;225,992884;190,000000;57,494791;163,559075;539,400656
16.8.2026 09:09:05,3s;5454;49,998358;49,800000;225,955847;190,000000;57,459806;163,627499;539,392582
16.8.2026 09:09:05,4s;5455;49,998007;49,800000;226,062690;190,000000;57,524098;163,602461;539,378530
16.8.2026 09:09:05,5s;5456;49,998033;49,800000;225,881022;190,000000;57,527356;163,567705;539,379768
16.8.2026 09:09:05,6s;5457;49,997548;49,800000;226,015746;190,000000;57,546510;163,549839;539,453806
16.8.2026 09:09:05,7s;5458;49,998000;49,800000;225,957896;190,000000;57,510563;163,598348;539,367025
16.8.2026 09:09:05,8s;5459;49,998147;49,800000;226,021073;190,000000;57,528465;163,615832;539,434970
16.8.2026 09:09:05,9s;5460;49,997977;49,800000;225,857672;190,000000;57,511590;163,582271;539,391839
16.8.2026 09:09:06,0s;5461;49,998396;49,800000;225,858415;190,000000;57,504750;163,661107;539,299869
16.8.2026 09:09:06,1s;5462;49,998115;49,800000;226,019941;190,000000;57,491848;163,679609;539,288172
16.8.2026 09:09:06,2s;5463;49,998260;49,800000;226,080659;190,000000;57,475673;163,552451;539,354746
16.8.2026 09:09:06,3s;5464;49,997776;49,800000;226,057358;190,000000;57,498966;163,671018;539,348587
16.8.2026 09:09:06,4s;5465;49,997730;49,800000;225,873774;190,000000;57,538704;163,613030;539,397094
16.8.2026 09:09:06,5s;5466;49,998554;49,800000;226,032086;190,000000;57,479195;163,631601;539,307720
16.8.2026 09:09:06,6s;5467;49,998595;49,800000;226,064192;190,000000;57,521116;163,612551;539,457877
16.8.2026 09:09:06,7s;5468;49,997979;49,800000;226,228458;190,000000;57,460682;163,601858;539,409953
16.8.2026 09:09:06,8s;5469;49,998344;49,800000;225,872792;190,000000;57,523405;163,601482;539,402706
