# YHDA_VERSION=0.6.5
# TEST_SERVICE=PFK
# PLANT_TYPE=TES
# STEP_ID=HASSASIYET
# STEP_NAME=Hassasiyet Testi — Birleşik Frekans Adımları
# TESIS_ADI=YHDA Örnek TES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=600.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=600.0
# UNIT_PNOM_MW=600.0
# RPMAX_MW=36.0
# RPMIN_MW=30.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=516.0
# PSET_MIN_MW=190.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# SENSITIVITY_SEGMENTS=SENS_49_990,SENS_49_995,SENS_50_005,SENS_50_010
# DATA_CLASS=ÖRNEK / SENTETİK
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;regulator_valve_pct;steam_pressure_bar;steam_temperature_c
16.8.2026 09:05:10,6s;3107;49,999891;49,995000;516,958347;516,000000;51,178420;164,932862;538,067677
16.8.2026 09:05:10,7s;3108;49,999988;49,995000;516,946593;516,000000;51,196940;164,911393;538,072837
16.8.2026 09:05:10,8s;3109;50,000300;49,995000;516,878273;516,000000;51,186013;164,988771;538,126370
16.8.2026 09:05:10,9s;3110;49,999906;49,995000;516,957110;516,000000;51,180731;164,955229;538,070491
16.8.2026 09:05:11,0s;3111;49,999967;49,995000;516,874714;516,000000;51,173092;164,883965;538,078508
16.8.2026 09:05:11,1s;3112;50,000143;49,995000;516,886817;516,000000;51,188242;164,875453;538,033511
16.8.2026 09:05:11,2s;3113;49,999911;49,995000;516,838060;516,000000;51,194181;164,921048;538,074980
16.8.2026 09:05:11,3s;3114;49,999964;49,995000;516,823804;516,000000;51,210379;164,892816;538,095528
16.8.2026 09:05:11,4s;3115;49,999967;49,995000;516,948632;516,000000;51,216593;164,917233;538,047682
16.8.2026 09:05:11,5s;3116;50,000486;49,995000;516,882126;516,000000;51,221220;164,911183;538,061732
16.8.2026 09:05:11,6s;3117;50,000282;49,995000;516,950949;516,000000;51,161130;164,868216;538,086354
16.8.2026 09:05:11,7s;3118;49,999830;49,995000;516,982778;516,000000;51,226098;164,926738;538,041132
16.8.2026 09:05:11,8s;3119;50,000401;49,995000;516,879857;516,000000;51,195653;164,887289;538,060401
16.8.2026 09:05:11,9s;3120;50,000288;49,995000;516,812467;516,000000;51,187978;164,933069;538,055139
16.8.2026 09:05:12,0s;3121;49,999692;49,995000;516,980254;516,000000;51,175813;164,916989;538,069351
16.8.2026 09:05:12,1s;3122;49,999925;49,995000;516,836033;516,000000;51,202806;164,939608;538,051486
16.8.2026 09:05:12,2s;3123;49,999957;49,995000;516,909036;516,000000;51,195521;164,901867;538,048003
16.8.2026 09:05:12,3s;3124;49,999793;49,995000;516,874201;516,000000;51,187812;164,921296;538,012240
16.8.2026 09:05:12,4s;3125;50,000151;49,995000;516,921731;516,000000;51,190286;164,932824;538,112290
16.8.2026 09:05:12,5s;3126;49,999678;49,995000;516,819280;516,000000;51,190076;164,912566;538,100876
16.8.2026 09:05:12,6s;3127;49,999810;49,995000;516,893596;516,000000;51,217281;164,900135;538,055943
16.8.2026 09:05:12,7s;3128;49,999717;49,995000;516,874933;516,000000;51,210912;164,870803;538,001082
16.8.2026 09:05:12,8s;3129;49,999835;49,995000;516,872642;516,000000;51,208519;164,924003;538,025363
16.8.2026 09:05:12,9s;3130;50,000212;49,995000;516,894781;516,000000;51,171175;164,901552;538,147702
16.8.2026 09:05:13,0s;3131;50,000001;49,995000;516,915383;516,000000;51,200004;164,917494;538,099248
16.8.2026 09:05:13,1s;3132;50,000067;49,995000;516,906591;516,000000;51,195824;164,892698;538,095373
16.8.2026 09:05:13,2s;3133;49,999855;49,995000;516,935677;516,000000;51,156108;164,917721;538,100042
16.8.2026 09:05:13,3s;3134;50,000371;49,995000;516,975391;516,000000;51,213137;164,930445;538,054334
16.8.2026 09:05:13,4s;3135;50,000072;49,995000;516,891993;516,000000;51,205794;164,893961;538,105265
16.8.2026 09:05:13,5s;3136;49,999821;49,995000;516,838836;516,000000;51,193068;164,940996;538,035829
16.8.2026 09:05:13,6s;3137;50,000012;49,995000;516,957223;516,000000;51,179869;164,956548;537,991400
16.8.2026 09:05:13,7s;3138;50,000085;49,995000;516,983785;516,000000;51,219456;164,916683;538,017082
16.8.2026 09:05:13,8s;3139;49,999957;49,995000;516,912055;516,000000;51,171310;164,883358;538,007545
16.8.2026 09:05:13,9s;3140;50,000268;49,995000;516,852457;516,000000;51,215728;164,954483;538,026547
16.8.2026 09:05:14,0s;3141;49,999867;49,995000;516,902520;516,000000;51,202981;164,936480;538,035319
16.8.2026 09:05:14,1s;3142;49,999942;49,995000;516,905583;516,000000;51,165032;164,961917;538,032318
16.8.2026 09:05:14,2s;3143;50,000294;49,995000;516,860406;516,000000;51,190368;164,890427;538,006967
16.8.2026 09:05:14,3s;3144;49,999791;49,995000;516,962617;516,000000;51,207243;164,960639;538,044728
16.8.2026 09:05:14,4s;3145;49,999927;49,995000;516,882508;516,000000;51,197552;164,932835;538,085856
16.8.2026 09:05:14,5s;3146;50,000017;49,995000;516,879131;516,000000;51,190087;164,952665;537,995140
16.8.2026 09:05:14,6s;3147;49,999907;49,995000;516,867231;516,000000;51,221504;164,954733;538,106909
16.8.2026 09:05:14,7s;3148;50,000185;49,995000;516,942935;516,000000;51,222283;164,908778;538,009237
16.8.2026 09:05:14,8s;3149;50,000057;49,995000;516,821438;516,000000;51,194293;164,886297;538,046412
16.8.2026 09:05:14,9s;3150;50,000065;49,995000;516,917457;516,000000;51,223897;164,940632;538,074115
16.8.2026 09:05:15,0s;3151;49,999947;49,995000;516,862042;516,000000;51,185560;164,909019;538,129740
16.8.2026 09:05:15,1s;3152;49,999847;49,995000;516,873694;516,000000;51,190979;164,951986;538,033258
16.8.2026 09:05:15,2s;3153;50,000351;49,995000;516,888274;516,000000;51,187099;164,904806;538,067596
16.8.2026 09:05:15,3s;3154;50,000212;49,995000;516,847286;516,000000;51,219293;164,909190;538,088019
16.8.2026 09:05:15,4s;3155;49,999872;49,995000;516,877711;516,000000;51,252126;164,957017;538,043528
16.8.2026 09:05:15,5s;3156;50,000299;49,995000;516,811691;516,000000;51,171732;164,962893;538,070042
16.8.2026 09:05:15,6s;3157;50,000076;49,995000;516,907303;516,000000;51,197874;164,890752;538,048702
16.8.2026 09:05:15,7s;3158;50,000028;49,995000;516,965938;516,000000;51,209986;164,955902;538,049340
16.8.2026 09:05:15,8s;3159;50,000195;49,995000;516,843642;516,000000;51,202337;164,996794;538,099516
16.8.2026 09:05:15,9s;3160;50,000160;49,995000;516,941007;516,000000;51,195528;164,916755;538,146281
16.8.2026 09:05:16,0s;3161;50,000200;49,995000;516,905154;516,000000;51,196522;164,919413;538,038155
16.8.2026 09:05:16,1s;3162;49,999784;49,995000;516,943649;516,000000;51,225966;164,924424;538,110136
16.8.2026 09:05:16,2s;3163;49,999939;49,995000;516,901248;516,000000;51,183786;164,938917;538,152693
16.8.2026 09:05:16,3s;3164;50,000026;49,995000;516,963599;516,000000;51,180909;164,904678;538,036396
16.8.2026 09:05:16,4s;3165;49,999950;49,995000;516,860064;516,000000;51,188129;164,922993;538,125760
16.8.2026 09:05:16,5s;3166;49,999720;49,995000;516,859607;516,000000;51,164466;164,959747;538,062481
16.8.2026 09:05:16,6s;3167;49,999951;49,995000;516,856449;516,000000;51,208005;164,941566;538,043934
16.8.2026 09:05:16,7s;3168;49,999611;49,995000;516,966894;516,000000;51,205658;164,932857;537,982521
16.8.2026 09:05:16,8s;3169;49,999688;49,995000;516,890398;516,000000;51,191102;164,954462;538,080790
16.8.2026 09:05:16,9s;3170;50,000115;49,995000;516,943795;516,000000;51,196052;164,930574;538,068004
16.8.2026 09:05:17,0s;3171;49,999944;49,995000;516,954172;516,000000;51,191456;164,887951;537,981088
16.8.2026 09:05:17,1s;3172;50,000025;49,995000;516,980726;516,000000;51,163888;164,952724;537,960125
16.8.2026 09:05:17,2s;3173;49,999935;49,995000;516,930225;516,000000;51,224649;164,950314;538,115884
16.8.2026 09:05:17,3s;3174;49,999899;49,995000;516,907834;516,000000;51,203597;164,920129;538,044915
16.8.2026 09:05:17,4s;3175;49,999794;49,995000;516,925262;516,000000;51,189472;164,954899;538,072659
16.8.2026 09:05:17,5s;3176;50,000178;49,995000;516,961935;516,000000;51,194889;164,921846;538,038841
16.8.2026 09:05:17,6s;3177;50,000259;49,995000;516,852692;516,000000;51,174170;164,867001;538,100981
16.8.2026 09:05:17,7s;3178;49,999901;49,995000;516,947975;516,000000;51,200492;164,936095;538,045168
16.8.2026 09:05:17,8s;3179;50,000350;49,995000;516,860771;516,000000;51,196545;164,936164;538,024094
16.8.2026 09:05:17,9s;3180;49,999778;49,995000;516,858268;516,000000;51,217481;164,910922;538,071907
16.8.2026 09:05:18,0s;3181;50,000107;49,995000;516,909745;516,000000;51,212340;164,965072;538,085760
16.8.2026 09:05:18,1s;3182;50,000060;49,995000;516,849765;516,000000;51,188751;164,983336;538,008532
16.8.2026 09:05:18,2s;3183;49,999934;49,995000;516,901405;516,000000;51,195359;164,889648;537,969890
16.8.2026 09:05:18,3s;3184;50,000306;49,995000;516,932879;516,000000;51,159958;164,971057;538,063742
16.8.2026 09:05:18,4s;3185;50,000174;49,995000;516,900820;516,000000;51,201431;164,929176;537,995447
16.8.2026 09:05:18,5s;3186;50,000179;49,995000;516,957099;516,000000;51,187389;164,860432;538,050657
16.8.2026 09:05:18,6s;3187;50,000125;49,995000;516,911459;516,000000;51,213313;164,906801;538,048669
16.8.2026 09:05:18,7s;3188;49,999978;49,995000;516,891417;516,000000;51,198824;164,943323;538,069303
16.8.2026 09:05:18,8s;3189;49,999943;49,995000;516,962511;516,000000;51,190331;164,942009;538,055732
16.8.2026 09:05:18,9s;3190;50,000365;49,995000;516,906525;516,000000;51,196999;164,966497;538,055672
16.8.2026 09:05:19,0s;3191;49,999909;49,995000;516,938929;516,000000;51,192238;164,960015;538,115759
16.8.2026 09:05:19,1s;3192;49,999814;49,995000;516,953022;516,000000;51,172827;164,894987;538,050842
16.8.2026 09:05:19,2s;3193;50,000183;49,995000;516,849989;516,000000;51,222953;164,940157;537,998598
16.8.2026 09:05:19,3s;3194;49,999831;49,995000;516,908174;516,000000;51,204630;164,948849;538,067851
16.8.2026 09:05:19,4s;3195;49,999952;49,995000;516,886160;516,000000;51,230515;164,962775;538,041224
16.8.2026 09:05:19,5s;3196;50,000095;49,995000;516,933701;516,000000;51,199986;164,883620;538,084450
16.8.2026 09:05:19,6s;3197;49,999958;49,995000;516,935254;516,000000;51,209507;164,910604;538,065202
16.8.2026 09:05:19,7s;3198;49,999928;49,995000;516,873930;516,000000;51,204999;164,954892;538,069198
16.8.2026 09:05:19,8s;3199;50,000180;49,995000;516,933568;516,000000;51,188543;164,960370;538,151233
16.8.2026 09:05:19,9s;3200;50,000077;49,995000;516,913037;516,000000;51,180307;164,912930;538,045708
16.8.2026 09:05:20,0s;3201;50,000059;49,995000;516,890288;516,000000;51,223694;164,922705;538,000708
16.8.2026 09:05:20,1s;3202;49,999878;49,995000;516,909016;516,000000;51,204660;164,964680;538,091882
16.8.2026 09:05:20,2s;3203;50,000020;49,995000;516,872782;516,000000;51,188596;164,933723;537,995079
16.8.2026 09:05:20,3s;3204;49,999886;49,995000;516,908358;516,000000;51,201454;164,935319;538,104210
16.8.2026 09:05:20,4s;3205;49,999743;49,995000;516,911245;516,000000;51,189007;164,875140;538,055710
16.8.2026 09:05:20,5s;3206;50,000185;49,995000;516,902317;516,000000;51,212776;164,901873;538,003913
16.8.2026 09:05:20,6s;3207;50,000001;49,995000;516,923243;516,000000;51,196136;164,946442;538,010624
16.8.2026 09:05:20,7s;3208;49,999798;49,995000;516,901824;516,000000;51,203844;164,917767;538,020203
16.8.2026 09:05:20,8s;3209;50,000007;49,995000;516,907017;516,000000;51,187040;164,920100;537,981332
16.8.2026 09:05:20,9s;3210;50,000066;49,995000;516,929468;516,000000;51,188336;164,853614;538,097024
16.8.2026 09:05:21,0s;3211;50,000194;49,995000;516,964248;516,000000;51,179762;164,921231;538,072395
16.8.2026 09:05:21,1s;3212;50,000232;49,995000;516,878853;516,000000;51,192936;164,944096;538,044721
16.8.2026 09:05:21,2s;3213;49,999713;49,995000;516,902846;516,000000;51,220880;164,871484;538,089607
16.8.2026 09:05:21,3s;3214;50,000127;49,995000;516,914396;516,000000;51,207968;164,936195;538,024168
16.8.2026 09:05:21,4s;3215;49,999820;49,995000;516,864707;516,000000;51,186295;164,924433;538,068225
16.8.2026 09:05:21,5s;3216;49,999873;49,995000;516,817220;516,000000;51,187825;164,925740;538,070566
16.8.2026 09:05:21,6s;3217;50,000050;49,995000;516,966577;516,000000;51,238508;164,910962;538,049473
16.8.2026 09:05:21,7s;3218;49,999748;49,995000;516,930580;516,000000;51,200178;164,946233;538,044512
16.8.2026 09:05:21,8s;3219;50,000244;49,995000;516,852756;516,000000;51,181024;164,951496;538,038142
16.8.2026 09:05:21,9s;3220;49,999680;49,995000;517,003480;516,000000;51,203628;164,929558;538,096074
16.8.2026 09:05:22,0s;3221;50,000350;49,995000;516,934451;516,000000;51,216847;164,958111;538,001903
16.8.2026 09:05:22,1s;3222;49,999992;49,995000;516,910374;516,000000;51,158726;164,910423;537,972931
16.8.2026 09:05:22,2s;3223;49,999442;49,995000;516,829128;516,000000;51,185321;164,973102;538,021923
16.8.2026 09:05:22,3s;3224;49,999700;49,995000;516,958741;516,000000;51,196900;164,881963;538,093352
16.8.2026 09:05:22,4s;3225;50,000084;49,995000;516,862051;516,000000;51,185962;164,890456;538,069995
16.8.2026 09:05:22,5s;3226;50,000352;49,995000;516,888697;516,000000;51,201537;164,932945;538,037091
16.8.2026 09:05:22,6s;3227;49,999939;49,995000;516,830637;516,000000;51,189618;164,952581;538,006264
16.8.2026 09:05:22,7s;3228;49,999911;49,995000;516,855533;516,000000;51,206840;164,900350;538,066866
16.8.2026 09:05:22,8s;3229;50,000041;49,995000;516,902913;516,000000;51,193982;164,910385;538,004442
16.8.2026 09:05:22,9s;3230;49,999793;49,995000;516,962895;516,000000;51,221133;164,953658;538,087414
16.8.2026 09:05:23,0s;3231;50,000194;49,995000;516,843263;516,000000;51,193015;164,919464;538,006293
16.8.2026 09:05:23,1s;3232;49,999900;49,995000;516,865285;516,000000;51,215949;164,949852;538,067266
16.8.2026 09:05:23,2s;3233;50,000136;49,995000;516,950952;516,000000;51,190581;164,872158;538,071158
16.8.2026 09:05:23,3s;3234;50,000304;49,995000;516,841817;516,000000;51,209835;164,879683;537,985171
16.8.2026 09:05:23,4s;3235;49,999935;49,995000;516,923680;516,000000;51,173203;164,932614;538,040764
16.8.2026 09:05:23,5s;3236;49,999989;49,995000;516,888666;516,000000;51,211014;164,914712;538,041445
16.8.2026 09:05:23,6s;3237;50,000034;49,995000;516,977699;516,000000;51,206261;164,891002;537,989996
16.8.2026 09:05:23,7s;3238;50,000114;49,995000;516,916816;516,000000;51,224558;164,919712;537,998076
16.8.2026 09:05:23,8s;3239;50,000121;49,995000;516,924411;516,000000;51,204435;164,981705;538,125187
16.8.2026 09:05:23,9s;3240;49,999837;49,995000;516,839035;516,000000;51,200350;164,942620;538,056057
16.8.2026 09:05:24,0s;3241;49,999874;49,995000;516,887076;516,000000;51,221814;164,895414;538,057106
16.8.2026 09:05:24,1s;3242;49,999991;49,995000;516,902797;516,000000;51,176095;164,968814;538,013774
16.8.2026 09:05:24,2s;3243;49,999950;49,995000;516,842047;516,000000;51,173556;164,949646;538,044648
16.8.2026 09:05:24,3s;3244;49,999957;49,995000;516,935675;516,000000;51,242565;164,959987;538,032467
16.8.2026 09:05:24,4s;3245;50,000107;49,995000;516,907629;516,000000;51,196328;164,894326;538,084378
16.8.2026 09:05:24,5s;3246;49,999930;49,995000;516,847387;516,000000;51,140766;164,946282;538,046588
16.8.2026 09:05:24,6s;3247;49,999438;49,995000;516,920862;516,000000;51,221574;164,911310;538,026656
16.8.2026 09:05:24,7s;3248;49,999837;49,995000;516,896227;516,000000;51,198627;164,949374;538,069323
16.8.2026 09:05:24,8s;3249;50,000068;49,995000;516,869228;516,000000;51,203289;164,935725;538,057682
16.8.2026 09:05:24,9s;3250;50,000084;49,995000;516,833190;516,000000;51,208926;164,944846;538,038165
16.8.2026 09:05:25,0s;3251;50,000027;49,995000;516,957713;516,000000;51,185593;164,906646;538,077648
16.8.2026 09:05:25,1s;3252;49,999736;49,995000;516,889132;516,000000;51,198768;164,948502;538,061796
16.8.2026 09:05:25,2s;3253;49,999906;49,995000;516,962403;516,000000;51,202732;164,928479;537,948804
16.8.2026 09:05:25,3s;3254;49,999989;49,995000;516,927837;516,000000;51,195277;164,893710;538,024179
16.8.2026 09:05:25,4s;3255;50,000058;49,995000;516,914211;516,000000;51,205618;164,931837;538,035005
16.8.2026 09:05:25,5s;3256;50,000255;49,995000;516,906296;516,000000;51,202233;164,892768;538,022892
16.8.2026 09:05:25,6s;3257;49,999923;49,995000;516,825056;516,000000;51,164431;164,869731;538,021264
16.8.2026 09:05:25,7s;3258;50,000019;49,995000;516,883371;516,000000;51,229710;164,903485;538,055972
16.8.2026 09:05:25,8s;3259;49,999960;49,995000;516,914109;516,000000;51,178874;164,930068;538,060076
16.8.2026 09:05:25,9s;3260;50,000641;49,995000;516,882151;516,000000;51,216014;164,880348;538,038903
16.8.2026 09:05:26,0s;3261;50,000033;49,995000;516,982623;516,000000;51,217423;164,956771;538,093674
16.8.2026 09:05:26,1s;3262;49,999885;49,995000;516,955730;516,000000;51,189739;164,942866;538,031093
16.8.2026 09:05:26,2s;3263;49,999948;49,995000;516,919296;516,000000;51,176539;164,948653;538,065741
16.8.2026 09:05:26,3s;3264;50,000369;49,995000;516,840909;516,000000;51,234413;164,946469;538,072129
16.8.2026 09:05:26,4s;3265;50,000135;49,995000;516,823327;516,000000;51,230996;164,927674;538,040338
16.8.2026 09:05:26,5s;3266;49,999727;49,995000;516,897859;516,000000;51,171813;164,908751;538,109940
16.8.2026 09:05:26,6s;3267;49,999900;49,995000;516,871251;516,000000;51,157486;164,939223;538,104000
16.8.2026 09:05:26,7s;3268;50,000335;49,995000;516,912392;516,000000;51,164410;164,958992;538,059332
16.8.2026 09:05:26,8s;3269;49,999847;49,995000;516,835536;516,000000;51,202894;164,942389;537,961797
16.8.2026 09:05:26,9s;3270;50,000210;49,995000;516,914954;516,000000;51,218782;164,888320;537,971346
16.8.2026 09:05:27,0s;3271;50,000044;49,995000;516,971182;516,000000;51,206819;164,944589;538,069859
16.8.2026 09:05:27,1s;3272;50,000051;49,995000;516,882623;516,000000;51,172005;164,924222;538,046238
16.8.2026 09:05:27,2s;3273;50,000199;49,995000;516,894076;516,000000;51,207321;164,945728;538,001038
16.8.2026 09:05:27,3s;3274;50,000273;49,995000;516,868258;516,000000;51,171406;164,915256;537,965770
16.8.2026 09:05:27,4s;3275;50,000050;49,995000;516,901143;516,000000;51,162202;164,932251;537,997102
16.8.2026 09:05:27,5s;3276;49,999792;49,995000;516,931897;516,000000;51,207163;164,892808;538,035845
16.8.2026 09:05:27,6s;3277;50,000184;49,995000;516,892391;516,000000;51,221229;164,909955;538,008777
16.8.2026 09:05:27,7s;3278;50,000273;49,995000;516,900587;516,000000;51,192907;164,945774;538,042839
16.8.2026 09:05:27,8s;3279;49,999830;49,995000;516,882448;516,000000;51,193201;164,957024;538,101932
16.8.2026 09:05:27,9s;3280;49,999897;49,995000;516,861596;516,000000;51,218121;164,945981;537,993029
16.8.2026 09:05:28,0s;3281;49,999842;49,995000;516,873099;516,000000;51,197795;164,964742;538,020271
16.8.2026 09:05:28,1s;3282;49,999830;49,995000;516,932158;516,000000;51,186090;164,950683;538,048841
16.8.2026 09:05:28,2s;3283;50,000063;49,995000;516,919481;516,000000;51,201385;164,847621;538,110574
16.8.2026 09:05:28,3s;3284;49,999901;49,995000;516,842212;516,000000;51,202057;164,933745;538,072320
16.8.2026 09:05:28,4s;3285;50,000302;49,995000;516,894693;516,000000;51,194302;164,894638;538,042725
16.8.2026 09:05:28,5s;3286;49,999863;49,995000;516,941882;516,000000;51,205822;164,884614;538,040223
16.8.2026 09:05:28,6s;3287;50,000034;49,995000;516,834569;516,000000;51,192908;164,954239;538,101637
16.8.2026 09:05:28,7s;3288;50,000107;49,995000;516,865574;516,000000;51,211502;164,863258;538,079070
16.8.2026 09:05:28,8s;3289;50,000588;49,995000;516,876433;516,000000;51,230066;164,928861;538,135656
16.8.2026 09:05:28,9s;3290;50,000072;49,995000;516,964988;516,000000;51,198434;164,917601;538,099742
16.8.2026 09:05:29,0s;3291;49,999828;49,995000;516,869224;516,000000;51,191801;164,947619;538,055308
16.8.2026 09:05:29,1s;3292;49,999944;49,995000;516,917127;516,000000;51,233147;164,890284;538,051769
16.8.2026 09:05:29,2s;3293;50,000229;49,995000;516,820139;516,000000;51,162453;164,895522;538,061192
16.8.2026 09:05:29,3s;3294;49,999865;49,995000;516,888237;516,000000;51,174576;164,894999;538,032230
16.8.2026 09:05:29,4s;3295;50,000119;49,995000;516,960364;516,000000;51,206777;164,936163;538,034961
16.8.2026 09:05:29,5s;3296;50,000024;49,995000;516,933454;516,000000;51,182045;164,903642;538,052152
16.8.2026 09:05:29,6s;3297;49,999967;49,995000;516,902647;516,000000;51,192806;164,959564;538,049565
16.8.2026 09:05:29,7s;3298;50,000043;49,995000;516,950489;516,000000;51,195592;164,917772;538,041085
16.8.2026 09:05:29,8s;3299;50,000101;49,995000;516,917692;516,000000;51,205325;164,917861;538,032813
16.8.2026 09:05:29,9s;3300;49,999948;49,995000;516,919787;516,000000;51,151529;164,891080;538,038098
16.8.2026 09:05:30,0s;3301;49,999758;49,995000;516,859169;516,000000;51,198516;164,914751;538,002423
16.8.2026 09:05:30,1s;3302;49,999982;49,995000;516,928115;516,000000;51,194089;164,974844;538,037635
16.8.2026 09:05:30,2s;3303;49,999696;49,995000;516,892605;516,000000;51,176780;164,961650;538,048970
16.8.2026 09:05:30,3s;3304;50,000106;49,995000;516,871883;516,000000;51,197821;164,961664;538,017707
16.8.2026 09:05:30,4s;3305;49,999889;49,995000;516,912341;516,000000;51,206783;164,959892;538,061812
16.8.2026 09:05:30,5s;3306;49,999922;49,995000;516,876745;516,000000;51,225432;164,902282;538,069495
16.8.2026 09:05:30,6s;3307;50,000033;49,995000;516,993368;516,000000;51,211154;164,995135;537,996905
16.8.2026 09:05:30,7s;3308;49,999938;49,995000;516,938417;516,000000;51,185400;164,916337;538,026340
16.8.2026 09:05:30,8s;3309;50,000086;49,995000;516,885296;516,000000;51,220122;164,921634;538,040041
16.8.2026 09:05:30,9s;3310;50,000194;49,995000;516,849086;516,000000;51,235730;164,951524;538,043413
16.8.2026 09:05:31,0s;3311;50,000140;49,995000;516,924423;516,000000;51,202746;164,942193;538,059427
16.8.2026 09:05:31,1s;3312;49,999881;49,995000;516,900288;516,000000;51,190890;164,932297;538,035655
16.8.2026 09:05:31,2s;3313;50,000023;49,995000;516,918415;516,000000;51,192587;164,920674;538,071895
16.8.2026 09:05:31,3s;3314;50,000120;49,995000;516,855973;516,000000;51,217447;164,959281;538,047578
16.8.2026 09:05:31,4s;3315;49,999565;49,995000;516,920139;516,000000;51,201698;164,883516;538,082235
16.8.2026 09:05:31,5s;3316;50,000068;49,995000;516,806688;516,000000;51,184746;164,961357;538,016230
16.8.2026 09:05:31,6s;3317;49,999875;49,995000;516,940470;516,000000;51,189479;164,928940;538,091917
16.8.2026 09:05:31,7s;3318;50,000021;49,995000;516,847895;516,000000;51,173140;164,941272;538,152384
16.8.2026 09:05:31,8s;3319;50,000078;49,995000;516,920029;516,000000;51,173069;164,949671;538,121084
16.8.2026 09:05:31,9s;3320;49,999818;49,995000;516,889318;516,000000;51,221818;164,877051;538,060657
16.8.2026 09:05:32,0s;3321;49,999690;49,995000;516,922435;516,000000;51,208892;164,898199;538,061633
16.8.2026 09:05:32,1s;3322;49,999954;49,995000;516,843156;516,000000;51,191203;164,949818;538,081094
16.8.2026 09:05:32,2s;3323;50,000106;49,995000;516,888715;516,000000;51,192933;164,933974;538,038798
16.8.2026 09:05:32,3s;3324;49,999748;49,995000;516,850943;516,000000;51,190542;164,895150;538,031800
16.8.2026 09:05:32,4s;3325;49,999991;49,995000;516,917916;516,000000;51,224609;164,873711;538,019584
16.8.2026 09:05:32,5s;3326;49,999947;49,995000;516,921748;516,000000;51,188101;164,924743;538,059075
16.8.2026 09:05:32,6s;3327;50,000047;49,995000;516,947609;516,000000;51,177459;164,933014;538,172857
16.8.2026 09:05:32,7s;3328;49,999900;49,995000;516,905996;516,000000;51,193121;164,933033;538,048781
16.8.2026 09:05:32,8s;3329;49,999994;49,995000;516,933839;516,000000;51,213557;164,890289;538,018139
16.8.2026 09:05:32,9s;3330;50,000088;49,995000;516,953791;516,000000;51,205151;164,943660;538,048769
16.8.2026 09:05:33,0s;3331;49,999737;49,995000;516,855820;516,000000;51,172786;164,942188;538,027438
16.8.2026 09:05:33,1s;3332;50,000276;49,995000;516,976061;516,000000;51,212685;164,959408;537,999532
16.8.2026 09:05:33,2s;3333;50,000067;49,995000;516,887259;516,000000;51,223845;164,929069;538,053678
16.8.2026 09:05:33,3s;3334;50,000028;49,995000;516,853507;516,000000;51,172905;164,979093;538,067128
16.8.2026 09:05:33,4s;3335;50,000259;49,995000;516,844632;516,000000;51,194039;164,958385;538,030461
16.8.2026 09:05:33,5s;3336;50,000258;49,995000;516,897375;516,000000;51,204771;164,917696;538,087774
16.8.2026 09:05:33,6s;3337;49,999763;49,995000;516,868048;516,000000;51,232381;164,943198;538,002800
16.8.2026 09:05:33,7s;3338;49,999985;49,995000;516,913295;516,000000;51,203635;164,954139;538,077021
16.8.2026 09:05:33,8s;3339;50,000114;49,995000;516,877520;516,000000;51,212689;164,893216;538,055390
16.8.2026 09:05:33,9s;3340;49,999832;49,995000;516,893101;516,000000;51,159767;164,966012;538,088293
16.8.2026 09:05:34,0s;3341;49,999841;49,995000;516,991460;516,000000;51,181989;164,926182;538,054334
16.8.2026 09:05:34,1s;3342;50,000020;49,995000;516,886320;516,000000;51,188732;164,922905;538,056429
16.8.2026 09:05:34,2s;3343;49,999900;49,995000;516,878039;516,000000;51,223653;164,945156;538,041279
16.8.2026 09:05:34,3s;3344;49,999895;49,995000;516,964658;516,000000;51,210749;164,947770;538,031583
16.8.2026 09:05:34,4s;3345;50,000077;49,995000;516,866796;516,000000;51,192834;164,948130;537,989238
16.8.2026 09:05:34,5s;3346;49,999982;49,995000;516,784642;516,000000;51,214939;164,863104;538,033712
16.8.2026 09:05:34,6s;3347;49,999963;49,995000;516,984664;516,000000;51,196423;164,955057;538,049749
16.8.2026 09:05:34,7s;3348;49,999977;49,995000;516,884106;516,000000;51,232895;164,980238;538,054289
16.8.2026 09:05:34,8s;3349;50,000132;49,995000;516,909255;516,000000;51,177349;164,910899;538,010822
16.8.2026 09:05:34,9s;3350;50,000058;49,995000;516,944492;516,000000;51,208905;164,970308;538,094446
