# YHDA_VERSION=0.7.2
# TEST_SERVICE=PFK
# PLANT_TYPE=TES
# STEP_ID=MAKSIMUM_REZERV
# STEP_NAME=Maksimum rezerv — birleşik −200/+200 mHz olayları
# TESIS_ADI=YHDA Örnek TES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=600.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.2
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=600.0
# UNIT_PNOM_MW=600.0
# RPMAX_MW=36.0
# RPMIN_MW=30.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=516.0
# PSET_MIN_MW=190.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# YDA_VERSION=0.7.2
# EVENT_SEQUENCE=NEG200,POS200
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;regulator_valve_pct;steam_pressure_bar;steam_temperature_c
16.8.2026 09:03:13,7s;1938;49,995425;49,800000;551,885287;516,000000;57,488168;163,568086;538,893411
16.8.2026 09:03:13,8s;1939;49,995243;49,800000;551,996479;516,000000;57,591749;163,562032;538,822722
16.8.2026 09:03:13,9s;1940;49,994865;49,800000;551,920420;516,000000;57,489645;163,550877;538,966215
16.8.2026 09:03:14,0s;1941;49,995049;49,800000;551,957834;516,000000;57,569132;163,544665;538,843940
16.8.2026 09:03:14,1s;1942;49,995357;49,800000;551,874210;516,000000;57,497692;163,529918;538,883400
16.8.2026 09:03:14,2s;1943;49,995256;49,800000;551,994527;516,000000;57,458800;163,643568;538,916158
16.8.2026 09:03:14,3s;1944;49,994911;49,800000;552,114895;516,000000;57,435590;163,533512;538,861866
16.8.2026 09:03:14,4s;1945;49,995466;49,800000;551,990787;516,000000;57,518453;163,591411;538,909844
16.8.2026 09:03:14,5s;1946;49,995280;49,800000;551,981504;516,000000;57,462816;163,607658;539,031929
16.8.2026 09:03:14,6s;1947;49,995278;49,800000;551,816490;516,000000;57,471104;163,538778;538,840142
16.8.2026 09:03:14,7s;1948;49,995030;49,800000;552,019301;516,000000;57,494200;163,594275;538,851817
16.8.2026 09:03:14,8s;1949;49,995366;49,800000;551,950989;516,000000;57,455068;163,628902;538,928302
16.8.2026 09:03:14,9s;1950;49,994926;49,800000;552,056478;516,000000;57,559181;163,564828;538,857002
16.8.2026 09:03:15,0s;1951;49,995541;49,800000;551,970604;516,000000;57,487462;163,598097;538,915957
16.8.2026 09:03:15,1s;1952;49,995342;49,800000;552,089603;516,000000;57,506282;163,565548;538,918861
16.8.2026 09:03:15,2s;1953;49,995754;49,800000;551,907953;516,000000;57,440974;163,591657;539,009003
16.8.2026 09:03:15,3s;1954;49,995174;49,800000;552,017986;516,000000;57,504612;163,560684;538,930149
16.8.2026 09:03:15,4s;1955;49,995207;49,800000;552,042029;516,000000;57,570157;163,634335;538,930513
16.8.2026 09:03:15,5s;1956;49,995218;49,800000;552,123794;516,000000;57,510290;163,530133;538,895439
16.8.2026 09:03:15,6s;1957;49,995502;49,800000;551,882147;516,000000;57,549016;163,614109;538,864961
16.8.2026 09:03:15,7s;1958;49,995137;49,800000;551,953282;516,000000;57,467666;163,554780;538,955442
16.8.2026 09:03:15,8s;1959;49,995136;49,800000;551,916441;516,000000;57,495056;163,466424;538,913550
16.8.2026 09:03:15,9s;1960;49,995276;49,800000;551,984742;516,000000;57,512178;163,537274;538,809721
16.8.2026 09:03:16,0s;1961;49,995234;49,800000;552,088388;516,000000;57,554957;163,555542;538,948110
16.8.2026 09:03:16,1s;1962;49,994921;49,800000;551,905392;516,000000;57,524521;163,543763;538,883883
16.8.2026 09:03:16,2s;1963;49,995651;49,800000;552,019201;516,000000;57,494229;163,615464;538,985943
16.8.2026 09:03:16,3s;1964;49,995248;49,800000;551,956215;516,000000;57,496327;163,522517;538,779704
16.8.2026 09:03:16,4s;1965;49,995347;49,800000;552,140583;516,000000;57,526363;163,564383;538,903761
16.8.2026 09:03:16,5s;1966;49,994907;49,800000;551,736059;516,000000;57,557462;163,550868;538,846485
16.8.2026 09:03:16,6s;1967;49,994964;49,800000;551,954032;516,000000;57,466383;163,565794;538,820946
16.8.2026 09:03:16,7s;1968;49,995054;49,800000;551,786761;516,000000;57,574078;163,538794;538,981531
16.8.2026 09:03:16,8s;1969;49,995038;49,800000;552,134720;516,000000;57,515662;163,589775;538,910908
16.8.2026 09:03:16,9s;1970;49,994736;49,800000;551,912391;516,000000;57,526138;163,525678;539,004701
16.8.2026 09:03:17,0s;1971;49,994992;49,800000;551,839687;516,000000;57,501859;163,638888;538,911548
16.8.2026 09:03:17,1s;1972;49,994959;49,800000;551,725887;516,000000;57,517662;163,567203;538,888373
16.8.2026 09:03:17,2s;1973;49,994922;49,800000;552,203963;516,000000;57,482459;163,632003;538,922219
16.8.2026 09:03:17,3s;1974;49,995123;49,800000;551,877112;516,000000;57,446953;163,555354;538,940672
16.8.2026 09:03:17,4s;1975;49,994536;49,800000;552,079395;516,000000;57,530041;163,555897;538,899101
16.8.2026 09:03:17,5s;1976;49,994908;49,800000;551,942378;516,000000;57,580638;163,568819;538,927524
16.8.2026 09:03:17,6s;1977;49,994856;49,800000;552,158154;516,000000;57,507090;163,513103;538,927813
16.8.2026 09:03:17,7s;1978;49,994749;49,800000;552,035236;516,000000;57,513651;163,616368;538,901328
16.8.2026 09:03:17,8s;1979;49,995151;49,800000;552,125750;516,000000;57,451761;163,539089;538,905869
16.8.2026 09:03:17,9s;1980;49,994688;49,800000;552,077524;516,000000;57,534824;163,587849;538,927938
16.8.2026 09:03:18,0s;1981;49,995607;49,800000;551,998548;516,000000;57,433396;163,590844;538,959365
16.8.2026 09:03:18,1s;1982;49,994564;49,800000;551,828173;516,000000;57,470797;163,575736;538,919796
16.8.2026 09:03:18,2s;1983;49,995013;49,800000;551,958161;516,000000;57,556196;163,614240;538,868502
16.8.2026 09:03:18,3s;1984;49,994677;49,800000;552,034546;516,000000;57,478996;163,574918;538,928564
16.8.2026 09:03:18,4s;1985;49,994654;49,800000;551,984192;516,000000;57,404371;163,522452;538,952246
16.8.2026 09:03:18,5s;1986;49,994551;49,800000;552,065600;516,000000;57,497487;163,573611;538,961435
16.8.2026 09:03:18,6s;1987;49,994761;49,800000;552,158656;516,000000;57,536754;163,586477;538,999579
16.8.2026 09:03:18,7s;1988;49,994917;49,800000;552,074851;516,000000;57,605076;163,585107;538,966105
16.8.2026 09:03:18,8s;1989;49,994874;49,800000;552,148044;516,000000;57,578180;163,528194;538,942928
16.8.2026 09:03:18,9s;1990;49,994747;49,800000;552,132353;516,000000;57,540018;163,630208;538,919822
16.8.2026 09:03:19,0s;1991;49,995398;49,800000;552,026953;516,000000;57,476934;163,589710;538,845733
16.8.2026 09:03:19,1s;1992;49,994856;49,800000;551,803751;516,000000;57,420287;163,571246;538,887476
16.8.2026 09:03:19,2s;1993;49,994812;49,800000;551,945544;516,000000;57,554883;163,504256;538,978701
16.8.2026 09:03:19,3s;1994;49,995233;49,800000;552,133583;516,000000;57,467339;163,605060;538,977305
16.8.2026 09:03:19,4s;1995;49,994953;49,800000;552,144856;516,000000;57,476049;163,498587;538,898065
16.8.2026 09:03:19,5s;1996;49,994577;49,800000;552,058735;516,000000;57,480623;163,541932;538,832294
16.8.2026 09:03:19,6s;1997;49,995199;49,800000;551,796956;516,000000;57,548969;163,628072;538,989750
16.8.2026 09:03:19,7s;1998;49,995034;49,800000;551,962234;516,000000;57,508893;163,622980;538,889034
16.8.2026 09:03:19,8s;1999;49,995586;49,800000;552,043908;516,000000;57,558697;163,509512;538,996626
16.8.2026 09:03:19,9s;2000;49,995274;49,800000;552,131345;516,000000;57,499405;163,600973;538,914076
16.8.2026 09:03:20,0s;2001;49,994526;49,800000;551,970608;516,000000;57,451577;163,602703;538,851040
16.8.2026 09:03:20,1s;2002;49,994497;49,800000;552,004466;516,000000;57,541014;163,633238;538,920824
16.8.2026 09:03:20,2s;2003;49,994597;49,800000;552,188654;516,000000;57,502228;163,598243;538,820124
16.8.2026 09:03:20,3s;2004;49,995329;49,800000;552,022238;516,000000;57,535194;163,515855;538,866859
16.8.2026 09:03:20,4s;2005;49,994831;49,800000;551,840160;516,000000;57,503730;163,559619;538,911335
16.8.2026 09:03:20,5s;2006;49,994530;49,800000;552,015342;516,000000;57,533882;163,619654;538,978247
16.8.2026 09:03:20,6s;2007;49,994985;49,800000;552,003407;516,000000;57,466684;163,499249;538,880994
16.8.2026 09:03:20,7s;2008;49,994246;49,800000;552,128165;516,000000;57,418739;163,552522;538,905187
16.8.2026 09:03:20,8s;2009;49,994549;49,800000;551,913000;516,000000;57,503572;163,575404;538,956508
16.8.2026 09:03:20,9s;2010;49,994136;49,800000;552,159948;516,000000;57,516604;163,564444;539,001821
16.8.2026 09:03:21,0s;2011;49,994772;49,800000;551,978193;516,000000;57,557900;163,648274;538,952493
16.8.2026 09:03:21,1s;2012;49,994697;49,800000;552,147568;516,000000;57,519604;163,559530;538,919854
16.8.2026 09:03:21,2s;2013;49,994867;49,800000;551,925422;516,000000;57,492856;163,565510;538,963537
16.8.2026 09:03:21,3s;2014;49,994790;49,800000;552,128166;516,000000;57,473751;163,601195;538,819673
16.8.2026 09:03:21,4s;2015;49,994725;49,800000;552,060839;516,000000;57,501782;163,572072;538,907124
16.8.2026 09:03:21,5s;2016;49,994655;49,800000;552,004965;516,000000;57,447503;163,653058;538,917352
16.8.2026 09:03:21,6s;2017;49,994981;49,800000;552,017827;516,000000;57,493252;163,584331;538,852022
16.8.2026 09:03:21,7s;2018;49,994662;49,800000;551,877991;516,000000;57,472589;163,608623;538,947262
16.8.2026 09:03:21,8s;2019;49,994667;49,800000;552,119014;516,000000;57,493056;163,644060;538,913969
16.8.2026 09:03:21,9s;2020;49,994900;49,800000;552,081395;516,000000;57,499347;163,634167;538,942853
16.8.2026 09:03:22,0s;2021;49,994538;49,800000;552,043409;516,000000;57,512415;163,642268;538,910181
16.8.2026 09:03:22,1s;2022;49,994683;49,800000;552,037919;516,000000;57,479181;163,649884;538,889179
16.8.2026 09:03:22,2s;2023;49,994396;49,800000;552,044369;516,000000;57,443200;163,610957;539,006251
16.8.2026 09:03:22,3s;2024;49,994442;49,800000;551,973001;516,000000;57,544921;163,674611;538,939943
16.8.2026 09:03:22,4s;2025;49,994473;49,800000;551,921044;516,000000;57,452418;163,639871;538,975998
16.8.2026 09:03:22,5s;2026;49,994851;49,800000;552,064492;516,000000;57,523667;163,599459;538,953827
16.8.2026 09:03:22,6s;2027;49,994575;49,800000;551,970727;516,000000;57,441966;163,586844;538,944498
16.8.2026 09:03:22,7s;2028;49,994445;49,800000;551,994758;516,000000;57,484098;163,635456;538,895919
16.8.2026 09:03:22,8s;2029;49,994789;49,800000;551,869778;516,000000;57,496689;163,610058;538,894758
16.8.2026 09:03:22,9s;2030;49,994461;49,800000;551,921605;516,000000;57,430352;163,563936;538,995721
16.8.2026 09:03:23,0s;2031;49,994698;49,800000;551,923174;516,000000;57,525786;163,599719;538,971760
16.8.2026 09:03:23,1s;2032;49,994922;49,800000;552,171373;516,000000;57,544105;163,673587;538,946485
16.8.2026 09:03:23,2s;2033;49,994871;49,800000;551,936543;516,000000;57,519718;163,621653;538,918228
16.8.2026 09:03:23,3s;2034;49,994721;49,800000;552,106439;516,000000;57,505614;163,619844;539,021618
16.8.2026 09:03:23,4s;2035;49,994764;49,800000;552,002848;516,000000;57,504713;163,583307;538,992703
16.8.2026 09:03:23,5s;2036;49,994796;49,800000;551,852894;516,000000;57,531130;163,644219;538,958721
16.8.2026 09:03:23,6s;2037;49,994629;49,800000;551,792829;516,000000;57,509260;163,676335;538,955510
16.8.2026 09:03:23,7s;2038;49,994264;49,800000;551,795924;516,000000;57,482692;163,566861;538,907622
16.8.2026 09:03:23,8s;2039;49,995055;49,800000;551,835852;516,000000;57,499550;163,620577;538,969018
16.8.2026 09:03:23,9s;2040;49,994957;49,800000;551,974252;516,000000;57,519115;163,650430;538,991891
16.8.2026 09:03:24,0s;2041;49,994687;49,800000;551,966352;516,000000;57,581334;163,641872;539,001670
16.8.2026 09:03:24,1s;2042;49,994320;49,800000;551,912710;516,000000;57,509094;163,612225;539,019791
16.8.2026 09:03:24,2s;2043;49,994720;49,800000;551,938019;516,000000;57,523712;163,635245;538,819364
16.8.2026 09:03:24,3s;2044;49,994544;49,800000;551,984714;516,000000;57,477486;163,693280;539,055933
16.8.2026 09:03:24,4s;2045;49,994640;49,800000;552,049172;516,000000;57,448161;163,643109;539,066707
16.8.2026 09:03:24,5s;2046;49,994579;49,800000;552,155404;516,000000;57,545665;163,686490;538,971830
16.8.2026 09:03:24,6s;2047;49,994485;49,800000;551,974412;516,000000;57,584202;163,582787;538,891037
16.8.2026 09:03:24,7s;2048;49,994371;49,800000;552,027079;516,000000;57,487806;163,605298;538,946994
16.8.2026 09:03:24,8s;2049;49,994757;49,800000;552,095770;516,000000;57,467436;163,584667;538,926284
16.8.2026 09:03:24,9s;2050;49,994173;49,800000;552,062101;516,000000;57,464055;163,582241;538,958912
16.8.2026 09:03:25,0s;2051;49,994479;49,800000;551,823030;516,000000;57,577086;163,688580;538,885572
16.8.2026 09:03:25,1s;2052;49,994904;49,800000;551,983596;516,000000;57,479575;163,650479;538,946533
16.8.2026 09:03:25,2s;2053;49,994550;49,800000;551,975381;516,000000;57,467696;163,626248;538,926945
16.8.2026 09:03:25,3s;2054;49,994884;49,800000;552,092451;516,000000;57,519063;163,613312;539,002908
16.8.2026 09:03:25,4s;2055;49,994522;49,800000;551,928035;516,000000;57,534243;163,592855;539,004959
16.8.2026 09:03:25,5s;2056;49,994707;49,800000;551,807954;516,000000;57,468449;163,723218;538,920668
16.8.2026 09:03:25,6s;2057;49,994399;49,800000;551,886370;516,000000;57,558290;163,652476;539,029621
16.8.2026 09:03:25,7s;2058;49,994383;49,800000;552,133201;516,000000;57,549924;163,607103;538,974491
16.8.2026 09:03:25,8s;2059;49,994314;49,800000;552,138379;516,000000;57,523113;163,618596;538,922706
16.8.2026 09:03:25,9s;2060;49,994659;49,800000;551,952992;516,000000;57,548510;163,603977;539,022738
16.8.2026 09:03:26,0s;2061;49,994196;49,800000;552,094979;516,000000;57,515063;163,661341;538,944352
16.8.2026 09:03:26,1s;2062;49,994489;49,800000;551,858186;516,000000;57,535756;163,673752;538,998839
16.8.2026 09:03:26,2s;2063;49,994196;49,800000;552,173752;516,000000;57,452546;163,596219;538,913964
16.8.2026 09:03:26,3s;2064;49,994269;49,800000;551,961729;516,000000;57,514687;163,604950;538,883316
16.8.2026 09:03:26,4s;2065;49,994772;49,800000;552,119414;516,000000;57,518743;163,670317;538,919633
16.8.2026 09:03:26,5s;2066;49,994623;49,800000;552,147205;516,000000;57,509950;163,657093;538,901533
16.8.2026 09:03:26,6s;2067;49,994826;49,800000;552,063768;516,000000;57,487823;163,630603;538,893344
16.8.2026 09:03:26,7s;2068;49,994342;49,800000;551,824969;516,000000;57,563083;163,655352;538,881314
16.8.2026 09:03:26,8s;2069;49,994281;49,800000;551,917227;516,000000;57,545377;163,671280;538,890571
16.8.2026 09:03:26,9s;2070;49,994018;49,800000;551,903832;516,000000;57,445008;163,685821;538,951925
16.8.2026 09:03:27,0s;2071;49,994403;49,800000;551,935052;516,000000;57,423513;163,586411;538,900733
16.8.2026 09:03:27,1s;2072;49,994238;49,800000;551,976891;516,000000;57,549918;163,595481;538,952474
16.8.2026 09:03:27,2s;2073;49,994719;49,800000;551,835152;516,000000;57,469342;163,656977;538,968042
16.8.2026 09:03:27,3s;2074;49,994363;49,800000;552,032145;516,000000;57,512602;163,624039;538,973887
16.8.2026 09:03:27,4s;2075;49,994379;49,800000;552,084144;516,000000;57,475206;163,603147;539,013016
16.8.2026 09:03:27,5s;2076;49,994271;49,800000;552,083983;516,000000;57,539855;163,603750;539,027534
16.8.2026 09:03:27,6s;2077;49,994321;49,800000;552,051390;516,000000;57,521453;163,674327;538,909172
16.8.2026 09:03:27,7s;2078;49,994366;49,800000;551,939046;516,000000;57,543508;163,738562;538,897128
16.8.2026 09:03:27,8s;2079;49,994367;49,800000;551,885924;516,000000;57,512519;163,664980;539,009825
16.8.2026 09:03:27,9s;2080;49,994005;49,800000;552,107648;516,000000;57,501651;163,614647;538,929120
16.8.2026 09:03:28,0s;2081;49,994513;49,800000;551,879992;516,000000;57,487340;163,640014;539,022334
16.8.2026 09:03:28,1s;2082;49,994768;49,800000;551,963157;516,000000;57,494697;163,638562;539,067952
16.8.2026 09:03:28,2s;2083;49,994666;49,800000;551,995478;516,000000;57,516248;163,612980;538,931938
16.8.2026 09:03:28,3s;2084;49,994326;49,800000;552,083970;516,000000;57,555473;163,571030;538,890494
16.8.2026 09:03:28,4s;2085;49,994178;49,800000;551,985343;516,000000;57,497265;163,563195;538,961631
16.8.2026 09:03:28,5s;2086;49,994788;49,800000;551,887650;516,000000;57,496539;163,643280;539,011908
16.8.2026 09:03:28,6s;2087;49,994697;49,800000;552,060896;516,000000;57,485055;163,618559;538,918652
16.8.2026 09:03:28,7s;2088;49,994334;49,800000;552,012254;516,000000;57,394385;163,660936;538,937740
16.8.2026 09:03:28,8s;2089;49,994466;49,800000;551,957481;516,000000;57,526359;163,594547;538,926468
16.8.2026 09:03:28,9s;2090;49,994433;49,800000;552,147845;516,000000;57,465249;163,613828;538,884715
16.8.2026 09:03:29,0s;2091;49,994105;49,800000;552,177083;516,000000;57,492562;163,575797;538,967723
16.8.2026 09:03:29,1s;2092;49,993993;49,800000;551,975570;516,000000;57,506780;163,662158;538,935112
16.8.2026 09:03:29,2s;2093;49,994378;49,800000;552,001871;516,000000;57,500306;163,663989;538,955988
16.8.2026 09:03:29,3s;2094;49,994498;49,800000;551,913709;516,000000;57,474662;163,586841;538,863997
16.8.2026 09:03:29,4s;2095;49,994160;49,800000;552,147465;516,000000;57,590586;163,633168;539,009583
16.8.2026 09:03:29,5s;2096;49,994187;49,800000;551,889974;516,000000;57,511789;163,600091;538,996911
16.8.2026 09:03:29,6s;2097;49,994378;49,800000;552,058077;516,000000;57,543838;163,629070;538,968217
16.8.2026 09:03:29,7s;2098;49,994608;49,800000;552,076433;516,000000;57,476223;163,597338;538,959916
16.8.2026 09:03:29,8s;2099;49,994064;49,800000;552,083523;516,000000;57,430125;163,643981;539,047722
16.8.2026 09:03:29,9s;2100;49,993986;49,800000;552,041688;516,000000;57,472846;163,673919;538,939195
16.8.2026 09:03:30,0s;2101;49,994299;49,800000;551,971649;516,000000;57,520361;163,652251;538,934820
16.8.2026 09:03:30,1s;2102;49,994463;49,800000;552,147506;516,000000;57,588737;163,647915;538,934364
16.8.2026 09:03:30,2s;2103;49,994102;49,800000;552,103214;516,000000;57,464665;163,678022;538,989720
16.8.2026 09:03:30,3s;2104;49,994483;49,800000;551,946198;516,000000;57,427413;163,634449;538,974208
16.8.2026 09:03:30,4s;2105;49,994203;49,800000;551,896805;516,000000;57,520057;163,695069;538,925117
16.8.2026 09:03:30,5s;2106;49,994146;49,800000;551,962918;516,000000;57,503798;163,643618;539,002177
16.8.2026 09:03:30,6s;2107;49,993982;49,800000;552,011903;516,000000;57,527133;163,667350;539,063584
16.8.2026 09:03:30,7s;2108;49,994382;49,800000;551,906674;516,000000;57,529697;163,623224;539,060293
16.8.2026 09:03:30,8s;2109;49,994218;49,800000;551,999549;516,000000;57,577055;163,671274;539,029556
16.8.2026 09:03:30,9s;2110;49,994689;49,800000;552,204823;516,000000;57,460698;163,669604;538,976663
16.8.2026 09:03:31,0s;2111;49,994112;49,800000;552,018558;516,000000;57,491744;163,598598;538,997005
16.8.2026 09:03:31,1s;2112;49,993957;49,800000;551,951817;516,000000;57,454818;163,654542;539,064070
16.8.2026 09:03:31,2s;2113;49,994184;49,800000;551,994176;516,000000;57,551499;163,691895;538,988225
16.8.2026 09:03:31,3s;2114;49,994071;49,800000;551,765106;516,000000;57,482926;163,673100;539,036630
16.8.2026 09:03:31,4s;2115;49,994625;49,800000;551,986701;516,000000;57,478274;163,653042;538,891286
16.8.2026 09:03:31,5s;2116;49,994224;49,800000;551,766175;516,000000;57,516294;163,664259;538,859494
16.8.2026 09:03:31,6s;2117;49,994196;49,800000;552,088882;516,000000;57,513290;163,691704;539,022220
16.8.2026 09:03:31,7s;2118;49,994313;49,800000;551,935658;516,000000;57,507977;163,628376;539,009666
16.8.2026 09:03:31,8s;2119;49,994213;49,800000;551,950460;516,000000;57,498883;163,666672;538,996336
16.8.2026 09:03:31,9s;2120;49,994230;49,800000;552,094325;516,000000;57,508724;163,612806;538,965917
16.8.2026 09:03:32,0s;2121;49,994153;49,800000;552,057817;516,000000;57,459581;163,792176;538,945943
16.8.2026 09:03:32,1s;2122;49,994008;49,800000;552,042274;516,000000;57,446684;163,623379;539,025105
16.8.2026 09:03:32,2s;2123;49,994461;49,800000;552,163586;516,000000;57,501544;163,643846;539,008558
16.8.2026 09:03:32,3s;2124;49,994135;49,800000;551,939045;516,000000;57,565384;163,674608;538,953304
16.8.2026 09:03:32,4s;2125;49,994608;49,800000;552,107007;516,000000;57,570604;163,649701;538,991371
16.8.2026 09:03:32,5s;2126;49,993731;49,800000;552,041986;516,000000;57,442863;163,626951;539,097182
16.8.2026 09:03:32,6s;2127;49,994336;49,800000;552,102003;516,000000;57,432538;163,663555;538,960170
16.8.2026 09:03:32,7s;2128;49,994258;49,800000;551,954855;516,000000;57,533982;163,636837;538,968540
16.8.2026 09:03:32,8s;2129;49,994316;49,800000;552,111778;516,000000;57,510434;163,626175;538,908489
16.8.2026 09:03:32,9s;2130;49,994006;49,800000;551,925705;516,000000;57,451586;163,645302;538,896069
16.8.2026 09:03:33,0s;2131;49,993920;49,800000;551,923430;516,000000;57,558045;163,645093;538,948383
16.8.2026 09:03:33,1s;2132;49,993910;49,800000;551,876830;516,000000;57,453731;163,632115;539,075772
16.8.2026 09:03:33,2s;2133;49,994184;49,800000;552,026817;516,000000;57,483847;163,680184;539,007400
16.8.2026 09:03:33,3s;2134;49,993952;49,800000;551,903362;516,000000;57,427840;163,677815;538,959437
16.8.2026 09:03:33,4s;2135;49,993855;49,800000;552,014308;516,000000;57,463945;163,612212;538,892429
16.8.2026 09:03:33,5s;2136;49,994118;49,800000;552,236463;516,000000;57,477137;163,649721;538,936124
16.8.2026 09:03:33,6s;2137;49,993835;49,800000;552,104165;516,000000;57,563473;163,671733;538,965744
16.8.2026 09:03:33,7s;2138;49,994381;49,800000;551,981780;516,000000;57,470469;163,694114;538,917133
16.8.2026 09:03:33,8s;2139;49,994294;49,800000;552,080809;516,000000;57,538309;163,615301;538,988312
16.8.2026 09:03:33,9s;2140;49,993890;49,800000;551,949733;516,000000;57,564287;163,655218;539,056191
16.8.2026 09:03:34,0s;2141;49,993900;49,800000;551,967594;516,000000;57,455325;163,716218;538,985605
16.8.2026 09:03:34,1s;2142;49,994172;49,800000;552,120451;516,000000;57,507800;163,659818;539,033470
16.8.2026 09:03:34,2s;2143;49,994832;49,800000;552,153686;516,000000;57,437022;163,601620;539,080917
16.8.2026 09:03:34,3s;2144;49,993987;49,800000;551,927173;516,000000;57,543318;163,631882;539,020047
16.8.2026 09:03:34,4s;2145;49,994271;49,800000;552,038167;516,000000;57,546467;163,593302;539,012002
16.8.2026 09:03:34,5s;2146;49,993958;49,800000;551,996958;516,000000;57,529617;163,587518;538,945675
16.8.2026 09:03:34,6s;2147;49,993950;49,800000;552,031697;516,000000;57,540685;163,607905;538,930740
16.8.2026 09:03:34,7s;2148;49,994597;49,800000;552,035151;516,000000;57,415245;163,755392;539,047597
16.8.2026 09:03:34,8s;2149;49,993933;49,800000;551,826211;516,000000;57,489432;163,601803;539,084971
16.8.2026 09:03:34,9s;2150;49,994326;49,800000;552,023479;516,000000;57,549032;163,607606;539,025351
16.8.2026 09:03:35,0s;2151;49,994268;49,800000;552,204771;516,000000;57,534615;163,598813;539,007765
16.8.2026 09:03:35,1s;2152;49,994108;49,800000;552,102993;516,000000;57,511055;163,611663;539,011333
16.8.2026 09:03:35,2s;2153;49,994722;49,800000;551,889062;516,000000;57,557369;163,669386;539,030427
16.8.2026 09:03:35,3s;2154;49,993879;49,800000;551,988385;516,000000;57,475798;163,610441;539,084619
16.8.2026 09:03:35,4s;2155;49,993992;49,800000;551,913282;516,000000;57,528950;163,776575;539,044690
16.8.2026 09:03:35,5s;2156;49,994027;49,800000;551,852755;516,000000;57,554141;163,608358;538,995255
16.8.2026 09:03:35,6s;2157;49,994334;49,800000;552,000299;516,000000;57,459767;163,628118;539,107896
16.8.2026 09:03:35,7s;2158;49,993595;49,800000;551,849031;516,000000;57,531942;163,689704;538,997783
16.8.2026 09:03:35,8s;2159;49,993818;49,800000;552,031745;516,000000;57,598423;163,658000;539,012965
16.8.2026 09:03:35,9s;2160;49,993984;49,800000;552,132507;516,000000;57,470275;163,618042;538,998494
16.8.2026 09:03:36,0s;2161;49,994012;49,800000;552,167857;516,000000;57,496020;163,677766;539,020622
16.8.2026 09:03:36,1s;2162;49,993918;49,800000;552,056750;516,000000;57,496158;163,691354;538,978383
16.8.2026 09:03:36,2s;2163;49,994308;49,800000;552,055148;516,000000;57,495308;163,705362;538,972552
16.8.2026 09:03:36,3s;2164;49,993730;49,800000;552,205228;516,000000;57,476421;163,706975;539,014946
16.8.2026 09:03:36,4s;2165;49,994241;49,800000;551,953777;516,000000;57,517864;163,633173;539,007003
16.8.2026 09:03:36,5s;2166;49,993978;49,800000;551,990871;516,000000;57,530103;163,641269;538,999204
16.8.2026 09:03:36,6s;2167;49,994037;49,800000;552,117349;516,000000;57,392899;163,578564;539,001248
16.8.2026 09:03:36,7s;2168;49,993993;49,800000;552,030092;516,000000;57,508216;163,706599;538,993933
16.8.2026 09:03:36,8s;2169;49,994065;49,800000;551,969990;516,000000;57,513802;163,668802;539,003312
16.8.2026 09:03:36,9s;2170;49,994001;49,800000;552,200169;516,000000;57,521516;163,705773;538,970698
16.8.2026 09:03:37,0s;2171;49,994186;49,800000;552,021573;516,000000;57,455434;163,613738;539,085914
16.8.2026 09:03:37,1s;2172;49,993857;49,800000;551,870119;516,000000;57,520197;163,647363;539,080720
16.8.2026 09:03:37,2s;2173;49,994110;49,800000;552,020246;516,000000;57,459613;163,663019;538,938785
16.8.2026 09:03:37,3s;2174;49,993911;49,800000;552,144023;516,000000;57,521499;163,641188;538,993497
16.8.2026 09:03:37,4s;2175;49,994151;49,800000;551,997843;516,000000;57,460955;163,599496;538,973756
16.8.2026 09:03:37,5s;2176;49,993806;49,800000;552,120430;516,000000;57,531082;163,668808;538,994494
16.8.2026 09:03:37,6s;2177;49,993750;49,800000;552,101838;516,000000;57,547661;163,633601;538,962107
16.8.2026 09:03:37,7s;2178;49,994076;49,800000;552,054145;516,000000;57,558854;163,625305;538,991718
16.8.2026 09:03:37,8s;2179;49,994022;49,800000;552,019664;516,000000;57,588065;163,581726;539,009601
16.8.2026 09:03:37,9s;2180;49,994062;49,800000;552,095834;516,000000;57,495135;163,611936;538,991359
16.8.2026 09:03:38,0s;2181;49,993954;49,800000;552,047028;516,000000;57,546226;163,643744;539,077941
