# YHDA_VERSION=0.6.4
# TEST_SERVICE=PFK
# PLANT_TYPE=TES
# STEP_ID=RES_MIN_POS200
# STEP_NAME=Minimum çıkış gücü — Δf = +200 mHz / 50,2 Hz
# TESIS_ADI=YHDA Örnek TES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=600.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.4
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=600.0
# UNIT_PNOM_MW=600.0
# RPMAX_MW=36.0
# RPMIN_MW=30.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=516.0
# PSET_MIN_MW=190.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;regulator_valve_pct;steam_pressure_bar;steam_temperature_c
16.8.2026 09:00:48,7s;688;50,005484;50,200000;154,040125;190,000000;44,502269;166,833485;537,119727
16.8.2026 09:00:48,8s;689;50,005146;50,200000;153,919057;190,000000;44,460969;166,828051;537,122297
16.8.2026 09:00:48,9s;690;50,005437;50,200000;154,011719;190,000000;44,503427;166,768011;537,133464
16.8.2026 09:00:49,0s;691;50,005389;50,200000;153,875627;190,000000;44,428372;166,879026;537,141344
16.8.2026 09:00:49,1s;692;50,005134;50,200000;154,094579;190,000000;44,427184;166,799211;537,094560
16.8.2026 09:00:49,2s;693;50,005334;50,200000;153,956654;190,000000;44,488537;166,763817;537,128686
16.8.2026 09:00:49,3s;694;50,005355;50,200000;153,895632;190,000000;44,522492;166,823546;537,159532
16.8.2026 09:00:49,4s;695;50,005423;50,200000;154,038962;190,000000;44,480669;166,837244;537,083515
16.8.2026 09:00:49,5s;696;50,005581;50,200000;153,865553;190,000000;44,508485;166,880166;537,108504
16.8.2026 09:00:49,6s;697;50,005329;50,200000;153,778895;190,000000;44,442444;166,883857;537,082432
16.8.2026 09:00:49,7s;698;50,004816;50,200000;153,885097;190,000000;44,529115;166,868932;537,097274
16.8.2026 09:00:49,8s;699;50,005781;50,200000;153,903515;190,000000;44,526615;166,778775;537,126261
16.8.2026 09:00:49,9s;700;50,005750;50,200000;154,102056;190,000000;44,505539;166,802673;537,034812
16.8.2026 09:00:50,0s;701;50,005762;50,200000;153,896608;190,000000;44,514867;166,839782;537,112251
16.8.2026 09:00:50,1s;702;50,005643;50,200000;153,921967;190,000000;44,508864;166,871531;537,174693
16.8.2026 09:00:50,2s;703;50,005500;50,200000;153,938200;190,000000;44,420408;166,819992;537,103278
16.8.2026 09:00:50,3s;704;50,005315;50,200000;154,104693;190,000000;44,429170;166,777048;537,000987
16.8.2026 09:00:50,4s;705;50,005403;50,200000;154,161353;190,000000;44,502710;166,854717;537,081362
16.8.2026 09:00:50,5s;706;50,005904;50,200000;153,959652;190,000000;44,491029;166,812825;537,109219
16.8.2026 09:00:50,6s;707;50,005639;50,200000;153,837642;190,000000;44,518558;166,788777;537,121402
16.8.2026 09:00:50,7s;708;50,005433;50,200000;154,061796;190,000000;44,442494;166,751167;537,043243
16.8.2026 09:00:50,8s;709;50,005502;50,200000;154,081866;190,000000;44,496009;166,795579;536,929649
16.8.2026 09:00:50,9s;710;50,005643;50,200000;153,919967;190,000000;44,475099;166,855997;537,064874
16.8.2026 09:00:51,0s;711;50,005319;50,200000;154,001991;190,000000;44,498230;166,815520;537,162094
16.8.2026 09:00:51,1s;712;50,005188;50,200000;153,936029;190,000000;44,540232;166,856552;537,149087
16.8.2026 09:00:51,2s;713;50,005117;50,200000;153,973628;190,000000;44,492150;166,835855;537,076580
16.8.2026 09:00:51,3s;714;50,005800;50,200000;153,941819;190,000000;44,478627;166,818352;537,063586
16.8.2026 09:00:51,4s;715;50,005515;50,200000;153,928634;190,000000;44,496110;166,802379;537,021508
16.8.2026 09:00:51,5s;716;50,005429;50,200000;153,931789;190,000000;44,544566;166,792556;537,061837
16.8.2026 09:00:51,6s;717;50,005705;50,200000;154,073979;190,000000;44,455456;166,805738;537,130401
16.8.2026 09:00:51,7s;718;50,005579;50,200000;153,971828;190,000000;44,472606;166,814406;537,092253
16.8.2026 09:00:51,8s;719;50,005449;50,200000;153,942133;190,000000;44,521594;166,889151;537,135779
16.8.2026 09:00:51,9s;720;50,005876;50,200000;154,133497;190,000000;44,440714;166,775794;537,104235
16.8.2026 09:00:52,0s;721;50,005466;50,200000;153,918547;190,000000;44,425329;166,701909;537,126168
16.8.2026 09:00:52,1s;722;50,005470;50,200000;153,974468;190,000000;44,525095;166,872138;537,051436
16.8.2026 09:00:52,2s;723;50,005510;50,200000;154,035880;190,000000;44,524545;166,898060;537,113511
16.8.2026 09:00:52,3s;724;50,006015;50,200000;154,054419;190,000000;44,427121;166,780480;537,121022
16.8.2026 09:00:52,4s;725;50,005362;50,200000;153,910638;190,000000;44,527829;166,862863;537,069782
16.8.2026 09:00:52,5s;726;50,005787;50,200000;154,076682;190,000000;44,474641;166,810768;537,049492
16.8.2026 09:00:52,6s;727;50,005429;50,200000;153,753093;190,000000;44,500371;166,838885;537,054538
16.8.2026 09:00:52,7s;728;50,005243;50,200000;154,009511;190,000000;44,469417;166,812665;537,153640
16.8.2026 09:00:52,8s;729;50,005739;50,200000;153,941193;190,000000;44,465984;166,795415;537,033875
16.8.2026 09:00:52,9s;730;50,005535;50,200000;153,942625;190,000000;44,413544;166,762862;537,047361
16.8.2026 09:00:53,0s;731;50,005488;50,200000;154,108241;190,000000;44,481732;166,778177;537,079542
16.8.2026 09:00:53,1s;732;50,005991;50,200000;154,199066;190,000000;44,549329;166,826159;537,037932
16.8.2026 09:00:53,2s;733;50,005330;50,200000;154,058842;190,000000;44,498329;166,809913;537,148772
16.8.2026 09:00:53,3s;734;50,005733;50,200000;154,012462;190,000000;44,499347;166,830200;537,156737
16.8.2026 09:00:53,4s;735;50,006029;50,200000;153,881094;190,000000;44,428506;166,910085;537,082972
16.8.2026 09:00:53,5s;736;50,006007;50,200000;154,070316;190,000000;44,567569;166,806176;537,067664
16.8.2026 09:00:53,6s;737;50,006287;50,200000;154,112131;190,000000;44,561231;166,842350;537,154860
16.8.2026 09:00:53,7s;738;50,006039;50,200000;153,973932;190,000000;44,581498;166,771200;537,100169
16.8.2026 09:00:53,8s;739;50,005607;50,200000;154,087098;190,000000;44,554386;166,779160;537,166359
16.8.2026 09:00:53,9s;740;50,005712;50,200000;153,851248;190,000000;44,447820;166,775634;537,153918
16.8.2026 09:00:54,0s;741;50,005443;50,200000;154,117853;190,000000;44,540830;166,764282;537,056029
16.8.2026 09:00:54,1s;742;50,005640;50,200000;154,193790;190,000000;44,477316;166,758287;537,166193
16.8.2026 09:00:54,2s;743;50,005313;50,200000;154,023462;190,000000;44,434063;166,856428;537,233424
16.8.2026 09:00:54,3s;744;50,005674;50,200000;153,913605;190,000000;44,572574;166,787533;537,139677
16.8.2026 09:00:54,4s;745;50,005245;50,200000;153,922640;190,000000;44,494613;166,794377;537,132596
16.8.2026 09:00:54,5s;746;50,005763;50,200000;154,018644;190,000000;44,502719;166,849430;537,064330
16.8.2026 09:00:54,6s;747;50,005997;50,200000;153,987482;190,000000;44,496490;166,792296;537,136922
16.8.2026 09:00:54,7s;748;50,005248;50,200000;153,768409;190,000000;44,459592;166,804660;537,063028
16.8.2026 09:00:54,8s;749;50,006148;50,200000;153,819245;190,000000;44,537354;166,822683;537,086573
16.8.2026 09:00:54,9s;750;50,005562;50,200000;154,119225;190,000000;44,503907;166,743642;537,047346
16.8.2026 09:00:55,0s;751;50,005347;50,200000;153,928458;190,000000;44,455769;166,732765;537,104310
16.8.2026 09:00:55,1s;752;50,005902;50,200000;154,303747;190,000000;44,593868;166,753597;537,097801
16.8.2026 09:00:55,2s;753;50,005507;50,200000;154,001001;190,000000;44,527655;166,793990;537,060836
16.8.2026 09:00:55,3s;754;50,005734;50,200000;154,148871;190,000000;44,498335;166,844661;537,051500
16.8.2026 09:00:55,4s;755;50,005706;50,200000;154,081764;190,000000;44,527157;166,828169;537,201661
16.8.2026 09:00:55,5s;756;50,005722;50,200000;154,093042;190,000000;44,584305;166,746340;537,132547
16.8.2026 09:00:55,6s;757;50,005871;50,200000;154,015826;190,000000;44,568769;166,822055;537,066953
16.8.2026 09:00:55,7s;758;50,005742;50,200000;154,203326;190,000000;44,568992;166,837194;537,095630
16.8.2026 09:00:55,8s;759;50,006038;50,200000;154,242004;190,000000;44,572118;166,831001;537,112044
16.8.2026 09:00:55,9s;760;50,005397;50,200000;153,966193;190,000000;44,494448;166,770066;537,107321
16.8.2026 09:00:56,0s;761;50,005842;50,200000;154,141342;190,000000;44,498097;166,818792;537,143746
16.8.2026 09:00:56,1s;762;50,005749;50,200000;154,182037;190,000000;44,489628;166,824920;537,190168
16.8.2026 09:00:56,2s;763;50,005991;50,200000;153,869543;190,000000;44,523477;166,869606;537,093349
16.8.2026 09:00:56,3s;764;50,005565;50,200000;153,933239;190,000000;44,468666;166,820199;537,130373
16.8.2026 09:00:56,4s;765;50,005532;50,200000;154,179791;190,000000;44,424792;166,719132;537,165033
16.8.2026 09:00:56,5s;766;50,005459;50,200000;154,135864;190,000000;44,568845;166,874421;537,152798
16.8.2026 09:00:56,6s;767;50,005783;50,200000;153,834804;190,000000;44,522637;166,809376;537,122442
16.8.2026 09:00:56,7s;768;50,006011;50,200000;154,135889;190,000000;44,468580;166,855178;537,114586
16.8.2026 09:00:56,8s;769;50,005225;50,200000;154,091831;190,000000;44,484511;166,775106;537,060553
16.8.2026 09:00:56,9s;770;50,005763;50,200000;154,135929;190,000000;44,438756;166,708654;537,022508
16.8.2026 09:00:57,0s;771;50,005588;50,200000;154,003494;190,000000;44,521957;166,768852;537,089750
16.8.2026 09:00:57,1s;772;50,005759;50,200000;154,037693;190,000000;44,446028;166,709468;537,023043
16.8.2026 09:00:57,2s;773;50,005598;50,200000;154,078014;190,000000;44,502095;166,776619;537,151749
16.8.2026 09:00:57,3s;774;50,005539;50,200000;154,161249;190,000000;44,502908;166,697580;537,017438
16.8.2026 09:00:57,4s;775;50,005962;50,200000;153,867522;190,000000;44,476705;166,752580;537,087677
16.8.2026 09:00:57,5s;776;50,006026;50,200000;154,125947;190,000000;44,500461;166,768307;537,025945
16.8.2026 09:00:57,6s;777;50,006331;50,200000;154,149752;190,000000;44,529301;166,782632;537,139575
16.8.2026 09:00:57,7s;778;50,006002;50,200000;153,969846;190,000000;44,522107;166,801894;537,117691
16.8.2026 09:00:57,8s;779;50,006108;50,200000;153,947421;190,000000;44,531660;166,810907;537,008009
16.8.2026 09:00:57,9s;780;50,005843;50,200000;153,891696;190,000000;44,497133;166,789293;537,045154
16.8.2026 09:00:58,0s;781;50,005433;50,200000;153,923430;190,000000;44,499228;166,835409;537,095258
16.8.2026 09:00:58,1s;782;50,005936;50,200000;153,930741;190,000000;44,484263;166,795410;537,086915
16.8.2026 09:00:58,2s;783;50,005846;50,200000;153,809965;190,000000;44,454227;166,748563;537,133664
16.8.2026 09:00:58,3s;784;50,006176;50,200000;153,917640;190,000000;44,505034;166,769819;537,151339
16.8.2026 09:00:58,4s;785;50,005442;50,200000;154,025003;190,000000;44,506790;166,801322;537,152593
16.8.2026 09:00:58,5s;786;50,005604;50,200000;153,998273;190,000000;44,513820;166,778746;536,998213
16.8.2026 09:00:58,6s;787;50,005486;50,200000;154,006096;190,000000;44,465165;166,812426;537,092600
16.8.2026 09:00:58,7s;788;50,005995;50,200000;153,993262;190,000000;44,394515;166,788730;537,116282
16.8.2026 09:00:58,8s;789;50,005468;50,200000;153,958035;190,000000;44,429728;166,799922;537,009528
16.8.2026 09:00:58,9s;790;50,005940;50,200000;153,914869;190,000000;44,515717;166,695999;537,095645
16.8.2026 09:00:59,0s;791;50,005944;50,200000;153,984698;190,000000;44,411529;166,795836;537,100593
16.8.2026 09:00:59,1s;792;50,005679;50,200000;153,927744;190,000000;44,453013;166,756289;537,008073
16.8.2026 09:00:59,2s;793;50,005706;50,200000;154,066473;190,000000;44,503474;166,734064;537,083341
16.8.2026 09:00:59,3s;794;50,005642;50,200000;154,104553;190,000000;44,481356;166,837476;537,086215
16.8.2026 09:00:59,4s;795;50,005907;50,200000;153,923479;190,000000;44,506275;166,761177;537,059322
16.8.2026 09:00:59,5s;796;50,005720;50,200000;153,978712;190,000000;44,445042;166,735850;537,114463
16.8.2026 09:00:59,6s;797;50,006000;50,200000;154,102709;190,000000;44,488965;166,790536;537,112577
16.8.2026 09:00:59,7s;798;50,006013;50,200000;153,997502;190,000000;44,503698;166,784465;537,096916
16.8.2026 09:00:59,8s;799;50,005610;50,200000;154,071347;190,000000;44,474936;166,788444;536,988875
16.8.2026 09:00:59,9s;800;50,005579;50,200000;153,841032;190,000000;44,519516;166,836079;537,046252
16.8.2026 09:01:00,0s;801;50,006135;50,200000;154,019816;190,000000;44,558719;166,803339;537,133514
16.8.2026 09:01:00,1s;802;50,005709;50,200000;153,851186;190,000000;44,509672;166,751576;537,072820
16.8.2026 09:01:00,2s;803;50,005752;50,200000;153,891485;190,000000;44,496683;166,659023;537,022206
16.8.2026 09:01:00,3s;804;50,005886;50,200000;153,813042;190,000000;44,487234;166,805787;537,083669
16.8.2026 09:01:00,4s;805;50,005938;50,200000;154,129354;190,000000;44,467926;166,746129;537,166855
16.8.2026 09:01:00,5s;806;50,006059;50,200000;153,960827;190,000000;44,476716;166,796663;537,166371
16.8.2026 09:01:00,6s;807;50,006020;50,200000;153,985106;190,000000;44,532217;166,784395;537,172137
16.8.2026 09:01:00,7s;808;50,005456;50,200000;153,955336;190,000000;44,486276;166,777427;537,073941
16.8.2026 09:01:00,8s;809;50,006124;50,200000;153,925694;190,000000;44,469968;166,722695;537,092139
16.8.2026 09:01:00,9s;810;50,005976;50,200000;154,033077;190,000000;44,516517;166,747251;537,026312
16.8.2026 09:01:01,0s;811;50,006086;50,200000;154,129933;190,000000;44,542881;166,712830;537,044132
16.8.2026 09:01:01,1s;812;50,005844;50,200000;154,043514;190,000000;44,485496;166,736191;537,136435
16.8.2026 09:01:01,2s;813;50,005784;50,200000;154,015551;190,000000;44,472118;166,739323;537,138822
16.8.2026 09:01:01,3s;814;50,005937;50,200000;153,942995;190,000000;44,517396;166,724576;537,185747
16.8.2026 09:01:01,4s;815;50,006216;50,200000;153,952888;190,000000;44,477138;166,800379;537,049965
16.8.2026 09:01:01,5s;816;50,006151;50,200000;153,911007;190,000000;44,543859;166,681374;537,154328
16.8.2026 09:01:01,6s;817;50,006076;50,200000;154,029105;190,000000;44,478840;166,746276;537,140534
16.8.2026 09:01:01,7s;818;50,006264;50,200000;154,064183;190,000000;44,485372;166,694472;537,080912
16.8.2026 09:01:01,8s;819;50,005835;50,200000;153,744493;190,000000;44,505246;166,760521;537,171760
16.8.2026 09:01:01,9s;820;50,005968;50,200000;154,076015;190,000000;44,559621;166,746967;537,013975
16.8.2026 09:01:02,0s;821;50,006084;50,200000;154,065859;190,000000;44,494277;166,772988;537,077102
16.8.2026 09:01:02,1s;822;50,005991;50,200000;153,844468;190,000000;44,460108;166,753032;537,166594
16.8.2026 09:01:02,2s;823;50,005932;50,200000;154,006163;190,000000;44,461623;166,778565;537,027736
16.8.2026 09:01:02,3s;824;50,006233;50,200000;154,095643;190,000000;44,437928;166,822596;537,115797
16.8.2026 09:01:02,4s;825;50,005772;50,200000;154,027283;190,000000;44,517991;166,736684;537,019437
16.8.2026 09:01:02,5s;826;50,005579;50,200000;153,984340;190,000000;44,491384;166,720952;537,074467
16.8.2026 09:01:02,6s;827;50,005399;50,200000;154,009580;190,000000;44,494902;166,821546;537,090579
16.8.2026 09:01:02,7s;828;50,006076;50,200000;153,923568;190,000000;44,527397;166,767366;537,034246
16.8.2026 09:01:02,8s;829;50,005837;50,200000;154,088798;190,000000;44,424302;166,808595;537,012083
16.8.2026 09:01:02,9s;830;50,005801;50,200000;153,884733;190,000000;44,538324;166,773383;537,105677
16.8.2026 09:01:03,0s;831;50,006226;50,200000;153,990995;190,000000;44,497308;166,718449;537,149805
16.8.2026 09:01:03,1s;832;50,006004;50,200000;153,973284;190,000000;44,561446;166,727692;537,158673
16.8.2026 09:01:03,2s;833;50,005695;50,200000;154,060263;190,000000;44,467900;166,779186;537,056663
16.8.2026 09:01:03,3s;834;50,005645;50,200000;154,034264;190,000000;44,499211;166,763548;537,108312
16.8.2026 09:01:03,4s;835;50,005968;50,200000;153,916378;190,000000;44,515442;166,764971;537,088349
16.8.2026 09:01:03,5s;836;50,005996;50,200000;154,053946;190,000000;44,567387;166,701440;537,085908
16.8.2026 09:01:03,6s;837;50,006244;50,200000;154,062006;190,000000;44,500930;166,748482;537,048129
16.8.2026 09:01:03,7s;838;50,005815;50,200000;153,844922;190,000000;44,498041;166,748829;536,978270
16.8.2026 09:01:03,8s;839;50,005718;50,200000;154,060267;190,000000;44,528375;166,729628;537,230052
16.8.2026 09:01:03,9s;840;50,005816;50,200000;153,946335;190,000000;44,486938;166,746721;537,057518
16.8.2026 09:01:04,0s;841;50,006191;50,200000;154,039392;190,000000;44,500078;166,754592;537,125026
16.8.2026 09:01:04,1s;842;50,005977;50,200000;154,129903;190,000000;44,502653;166,732542;537,140464
16.8.2026 09:01:04,2s;843;50,005581;50,200000;153,957843;190,000000;44,534984;166,790747;537,160237
16.8.2026 09:01:04,3s;844;50,006104;50,200000;154,048073;190,000000;44,513280;166,828727;537,092537
16.8.2026 09:01:04,4s;845;50,006053;50,200000;153,970801;190,000000;44,469367;166,704689;537,089675
16.8.2026 09:01:04,5s;846;50,006499;50,200000;154,098849;190,000000;44,468556;166,776149;537,138700
16.8.2026 09:01:04,6s;847;50,006125;50,200000;153,986967;190,000000;44,508279;166,731541;537,100101
16.8.2026 09:01:04,7s;848;50,005933;50,200000;153,921331;190,000000;44,470448;166,717866;537,103183
16.8.2026 09:01:04,8s;849;50,006387;50,200000;154,079918;190,000000;44,507913;166,808861;537,132062
16.8.2026 09:01:04,9s;850;50,005959;50,200000;154,266488;190,000000;44,488716;166,712662;537,141274
16.8.2026 09:01:05,0s;851;50,005775;50,200000;154,088476;190,000000;44,573899;166,712402;537,135925
16.8.2026 09:01:05,1s;852;50,005883;50,200000;153,861106;190,000000;44,391847;166,753105;537,077375
16.8.2026 09:01:05,2s;853;50,005908;50,200000;154,029777;190,000000;44,568082;166,675403;537,042129
16.8.2026 09:01:05,3s;854;50,006422;50,200000;153,872382;190,000000;44,535295;166,723518;537,034448
16.8.2026 09:01:05,4s;855;50,005951;50,200000;153,971290;190,000000;44,472711;166,764616;537,071405
16.8.2026 09:01:05,5s;856;50,006063;50,200000;153,974808;190,000000;44,554573;166,712236;537,103678
16.8.2026 09:01:05,6s;857;50,006326;50,200000;154,047828;190,000000;44,475489;166,724295;537,209666
16.8.2026 09:01:05,7s;858;50,006229;50,200000;153,944120;190,000000;44,575705;166,683243;537,074168
16.8.2026 09:01:05,8s;859;50,006151;50,200000;153,980254;190,000000;44,472489;166,729485;537,070757
16.8.2026 09:01:05,9s;860;50,006093;50,200000;153,977778;190,000000;44,515257;166,681874;537,092345
16.8.2026 09:01:06,0s;861;50,005870;50,200000;153,858505;190,000000;44,484199;166,714242;537,029423
16.8.2026 09:01:06,1s;862;50,005256;50,200000;154,151888;190,000000;44,477218;166,800490;537,071075
16.8.2026 09:01:06,2s;863;50,006514;50,200000;153,850531;190,000000;44,529993;166,712923;537,091152
16.8.2026 09:01:06,3s;864;50,006204;50,200000;154,162185;190,000000;44,515842;166,715270;537,109453
16.8.2026 09:01:06,4s;865;50,005602;50,200000;154,073669;190,000000;44,493251;166,700362;537,150670
16.8.2026 09:01:06,5s;866;50,006072;50,200000;154,139944;190,000000;44,530263;166,667306;537,004571
16.8.2026 09:01:06,6s;867;50,006009;50,200000;153,947958;190,000000;44,510807;166,680598;537,078933
16.8.2026 09:01:06,7s;868;50,005806;50,200000;153,966988;190,000000;44,439012;166,711749;537,165613
16.8.2026 09:01:06,8s;869;50,006412;50,200000;153,785462;190,000000;44,415392;166,717070;537,003913
16.8.2026 09:01:06,9s;870;50,006259;50,200000;154,003726;190,000000;44,511883;166,751859;537,079838
16.8.2026 09:01:07,0s;871;50,006025;50,200000;153,994409;190,000000;44,481140;166,788092;537,074589
16.8.2026 09:01:07,1s;872;50,005687;50,200000;153,924827;190,000000;44,437746;166,783778;537,034645
16.8.2026 09:01:07,2s;873;50,006032;50,200000;154,119426;190,000000;44,453308;166,736377;537,146061
16.8.2026 09:01:07,3s;874;50,006117;50,200000;154,013129;190,000000;44,453352;166,682435;537,026271
16.8.2026 09:01:07,4s;875;50,006053;50,200000;154,132403;190,000000;44,562438;166,733548;537,099843
16.8.2026 09:01:07,5s;876;50,006218;50,200000;153,948376;190,000000;44,539689;166,656976;537,148382
16.8.2026 09:01:07,6s;877;50,006157;50,200000;153,879442;190,000000;44,492329;166,738827;537,027164
16.8.2026 09:01:07,7s;878;50,005760;50,200000;154,209413;190,000000;44,521146;166,697687;536,993910
16.8.2026 09:01:07,8s;879;50,005973;50,200000;153,958276;190,000000;44,575633;166,715446;537,025142
16.8.2026 09:01:07,9s;880;50,006317;50,200000;153,880465;190,000000;44,503567;166,710814;537,072816
16.8.2026 09:01:08,0s;881;50,006076;50,200000;154,034875;190,000000;44,480563;166,778962;537,018446
16.8.2026 09:01:08,1s;882;50,005878;50,200000;153,958277;190,000000;44,550932;166,710130;537,087233
16.8.2026 09:01:08,2s;883;50,005731;50,200000;153,949490;190,000000;44,519304;166,724873;537,010954
16.8.2026 09:01:08,3s;884;50,006205;50,200000;154,167333;190,000000;44,532984;166,639007;537,064100
16.8.2026 09:01:08,4s;885;50,006197;50,200000;154,030780;190,000000;44,492802;166,700394;537,116687
16.8.2026 09:01:08,5s;886;50,005823;50,200000;154,032653;190,000000;44,554764;166,726078;537,165474
16.8.2026 09:01:08,6s;887;50,006113;50,200000;154,050865;190,000000;44,448781;166,665685;536,985235
16.8.2026 09:01:08,7s;888;50,006004;50,200000;153,930967;190,000000;44,606548;166,730238;537,086037
16.8.2026 09:01:08,8s;889;50,006378;50,200000;154,196020;190,000000;44,489873;166,729511;537,065670
16.8.2026 09:01:08,9s;890;50,005889;50,200000;154,211671;190,000000;44,500727;166,671162;537,146163
16.8.2026 09:01:09,0s;891;50,005563;50,200000;153,922161;190,000000;44,515979;166,667186;537,016638
16.8.2026 09:01:09,1s;892;50,006232;50,200000;154,005292;190,000000;44,438569;166,710142;537,050483
16.8.2026 09:01:09,2s;893;50,006048;50,200000;153,907362;190,000000;44,529058;166,667671;537,071671
16.8.2026 09:01:09,3s;894;50,005843;50,200000;154,034144;190,000000;44,541806;166,666299;537,009553
16.8.2026 09:01:09,4s;895;50,005905;50,200000;154,060086;190,000000;44,520376;166,695062;536,941540
16.8.2026 09:01:09,5s;896;50,006205;50,200000;154,012243;190,000000;44,474595;166,692215;537,113812
16.8.2026 09:01:09,6s;897;50,005818;50,200000;154,047473;190,000000;44,495608;166,659333;537,056953
16.8.2026 09:01:09,7s;898;50,006024;50,200000;154,153019;190,000000;44,567627;166,677279;537,093772
16.8.2026 09:01:09,8s;899;50,006270;50,200000;154,068679;190,000000;44,520552;166,725036;537,084289
16.8.2026 09:01:09,9s;900;50,006205;50,200000;153,967189;190,000000;44,561385;166,736315;537,090858
16.8.2026 09:01:10,0s;901;50,006118;50,200000;153,895243;190,000000;44,418191;166,631863;537,010354
16.8.2026 09:01:10,1s;902;50,006043;50,200000;153,913606;190,000000;44,456245;166,673762;537,069184
16.8.2026 09:01:10,2s;903;50,006236;50,200000;154,101320;190,000000;44,524029;166,719005;537,035122
16.8.2026 09:01:10,3s;904;50,006078;50,200000;154,081374;190,000000;44,503694;166,623260;537,050531
16.8.2026 09:01:10,4s;905;50,005696;50,200000;154,082120;190,000000;44,506515;166,714392;537,110860
16.8.2026 09:01:10,5s;906;50,005756;50,200000;153,962119;190,000000;44,431901;166,683418;537,132358
16.8.2026 09:01:10,6s;907;50,006105;50,200000;153,975899;190,000000;44,480436;166,711816;537,070081
16.8.2026 09:01:10,7s;908;50,006029;50,200000;154,046745;190,000000;44,484149;166,648953;537,009207
16.8.2026 09:01:10,8s;909;50,006388;50,200000;153,956393;190,000000;44,482954;166,613255;537,042777
16.8.2026 09:01:10,9s;910;50,006033;50,200000;154,011847;190,000000;44,439892;166,676943;537,109712
16.8.2026 09:01:11,0s;911;50,005843;50,200000;153,990671;190,000000;44,481696;166,652846;537,068586
16.8.2026 09:01:11,1s;912;50,006089;50,200000;154,084284;190,000000;44,430124;166,634124;537,108154
16.8.2026 09:01:11,2s;913;50,005826;50,200000;153,801213;190,000000;44,499620;166,678028;537,109996
16.8.2026 09:01:11,3s;914;50,006178;50,200000;153,939284;190,000000;44,501615;166,572569;537,174505
16.8.2026 09:01:11,4s;915;50,005712;50,200000;153,885783;190,000000;44,515696;166,692080;537,044045
16.8.2026 09:01:11,5s;916;50,006155;50,200000;153,983464;190,000000;44,570289;166,677503;537,052003
16.8.2026 09:01:11,6s;917;50,006215;50,200000;154,088624;190,000000;44,528219;166,670899;537,070153
16.8.2026 09:01:11,7s;918;50,006076;50,200000;153,722256;190,000000;44,554217;166,593167;537,098826
16.8.2026 09:01:11,8s;919;50,005815;50,200000;154,103132;190,000000;44,482523;166,668884;537,066275
16.8.2026 09:01:11,9s;920;50,005701;50,200000;153,976674;190,000000;44,481781;166,646277;537,080361
16.8.2026 09:01:12,0s;921;50,005880;50,200000;153,983601;190,000000;44,446027;166,652668;537,053703
16.8.2026 09:01:12,1s;922;50,005899;50,200000;153,948563;190,000000;44,535399;166,699290;537,062722
16.8.2026 09:01:12,2s;923;50,006207;50,200000;154,015798;190,000000;44,532381;166,670729;537,033120
16.8.2026 09:01:12,3s;924;50,005890;50,200000;154,127099;190,000000;44,473427;166,757959;537,034612
16.8.2026 09:01:12,4s;925;50,005963;50,200000;154,034480;190,000000;44,465440;166,672458;536,996381
16.8.2026 09:01:12,5s;926;50,006089;50,200000;153,823711;190,000000;44,450043;166,730160;536,984858
16.8.2026 09:01:12,6s;927;50,005282;50,200000;153,940420;190,000000;44,512728;166,646227;536,948608
16.8.2026 09:01:12,7s;928;50,005818;50,200000;154,007264;190,000000;44,492447;166,693424;536,995198
16.8.2026 09:01:12,8s;929;50,005700;50,200000;154,114428;190,000000;44,499196;166,683927;537,128083
16.8.2026 09:01:12,9s;930;50,005796;50,200000;154,162408;190,000000;44,478867;166,639124;537,159411
16.8.2026 09:01:13,0s;931;50,006038;50,200000;153,900717;190,000000;44,439654;166,692589;536,998676
16.8.2026 09:01:13,1s;932;50,005962;50,200000;154,057989;190,000000;44,488873;166,636381;536,959341
16.8.2026 09:01:13,2s;933;50,005981;50,200000;153,944499;190,000000;44,510990;166,653323;536,984977
16.8.2026 09:01:13,3s;934;50,005875;50,200000;154,043740;190,000000;44,459923;166,655224;537,086290
16.8.2026 09:01:13,4s;935;50,006210;50,200000;153,896306;190,000000;44,528993;166,662148;537,018226
16.8.2026 09:01:13,5s;936;50,005999;50,200000;154,087434;190,000000;44,517784;166,582701;537,040840
16.8.2026 09:01:13,6s;937;50,005931;50,200000;153,967398;190,000000;44,562234;166,582252;537,129406
