# YHDA_VERSION=0.6.2
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=RES_MAX_POS200
# STEP_NAME=Maksimum çıkış gücü — Δf = +200 mHz / 50,2 Hz
# TESIS_ADI=YHDA Örnek HES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=500.0
# UNIT_PNOM_MW=500.0
# RPMAX_MW=25.0
# RPMIN_MW=25.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=460.0
# PSET_MIN_MW=140.0
# UNIT_NOMINAL_SPEED_RPM=150
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;guide_vane_pct
16.8.2026 09:02:14,9s;1550;49,999880;50,200000;434,904960;460,000000;46,520278
16.8.2026 09:02:15,0s;1551;49,999724;50,200000;435,026533;460,000000;46,531647
16.8.2026 09:02:15,1s;1552;49,999009;50,200000;434,956185;460,000000;46,509616
16.8.2026 09:02:15,2s;1553;49,999793;50,200000;434,976698;460,000000;46,434670
16.8.2026 09:02:15,3s;1554;49,999975;50,200000;435,003739;460,000000;46,473306
16.8.2026 09:02:15,4s;1555;49,999989;50,200000;435,036208;460,000000;46,517847
16.8.2026 09:02:15,5s;1556;50,000059;50,200000;435,076542;460,000000;46,513157
16.8.2026 09:02:15,6s;1557;49,999730;50,200000;434,986857;460,000000;46,475470
16.8.2026 09:02:15,7s;1558;49,999537;50,200000;435,005068;460,000000;46,527617
16.8.2026 09:02:15,8s;1559;49,999451;50,200000;435,009645;460,000000;46,482632
16.8.2026 09:02:15,9s;1560;49,999988;50,200000;434,970876;460,000000;46,461291
16.8.2026 09:02:16,0s;1561;50,000093;50,200000;434,919972;460,000000;46,476926
16.8.2026 09:02:16,1s;1562;50,000212;50,200000;434,981087;460,000000;46,425758
16.8.2026 09:02:16,2s;1563;49,998937;50,200000;434,879951;460,000000;46,518427
16.8.2026 09:02:16,3s;1564;49,999802;50,200000;435,037034;460,000000;46,536246
16.8.2026 09:02:16,4s;1565;49,999614;50,200000;434,956237;460,000000;46,479382
16.8.2026 09:02:16,5s;1566;49,999836;50,200000;434,879008;460,000000;46,465050
16.8.2026 09:02:16,6s;1567;50,000196;50,200000;434,868330;460,000000;46,487367
16.8.2026 09:02:16,7s;1568;49,999742;50,200000;435,060364;460,000000;46,539581
16.8.2026 09:02:16,8s;1569;49,999809;50,200000;434,990743;460,000000;46,458948
16.8.2026 09:02:16,9s;1570;49,999215;50,200000;434,989093;460,000000;46,561786
16.8.2026 09:02:17,0s;1571;49,999704;50,200000;434,985385;460,000000;46,528093
16.8.2026 09:02:17,1s;1572;49,999722;50,200000;434,905470;460,000000;46,479672
16.8.2026 09:02:17,2s;1573;49,999168;50,200000;435,050077;460,000000;46,504601
16.8.2026 09:02:17,3s;1574;49,999772;50,200000;434,955326;460,000000;46,503458
16.8.2026 09:02:17,4s;1575;49,999674;50,200000;435,133270;460,000000;46,484792
16.8.2026 09:02:17,5s;1576;49,999533;50,200000;435,012952;460,000000;46,542436
16.8.2026 09:02:17,6s;1577;49,999685;50,200000;434,894394;460,000000;46,452119
16.8.2026 09:02:17,7s;1578;49,999996;50,200000;434,975228;460,000000;46,454270
16.8.2026 09:02:17,8s;1579;49,999403;50,200000;435,010418;460,000000;46,546542
16.8.2026 09:02:17,9s;1580;49,999719;50,200000;435,068679;460,000000;46,535885
16.8.2026 09:02:18,0s;1581;49,999724;50,200000;434,998617;460,000000;46,538175
16.8.2026 09:02:18,1s;1582;49,999080;50,200000;434,924881;460,000000;46,496936
16.8.2026 09:02:18,2s;1583;49,999726;50,200000;435,100434;460,000000;46,539935
16.8.2026 09:02:18,3s;1584;49,999803;50,200000;434,997886;460,000000;46,532610
16.8.2026 09:02:18,4s;1585;49,999686;50,200000;434,950174;460,000000;46,495195
16.8.2026 09:02:18,5s;1586;49,999680;50,200000;435,056902;460,000000;46,504865
16.8.2026 09:02:18,6s;1587;50,000062;50,200000;435,093047;460,000000;46,536688
16.8.2026 09:02:18,7s;1588;49,999305;50,200000;434,993881;460,000000;46,618029
16.8.2026 09:02:18,8s;1589;49,999246;50,200000;435,006164;460,000000;46,525982
16.8.2026 09:02:18,9s;1590;49,999621;50,200000;435,010607;460,000000;46,462983
16.8.2026 09:02:19,0s;1591;49,999522;50,200000;434,923111;460,000000;46,527828
16.8.2026 09:02:19,1s;1592;49,999686;50,200000;434,996445;460,000000;46,468359
16.8.2026 09:02:19,2s;1593;49,999590;50,200000;434,966126;460,000000;46,507762
16.8.2026 09:02:19,3s;1594;49,999119;50,200000;435,014454;460,000000;46,490096
16.8.2026 09:02:19,4s;1595;49,999213;50,200000;434,896317;460,000000;46,548934
16.8.2026 09:02:19,5s;1596;49,999328;50,200000;435,060984;460,000000;46,504602
16.8.2026 09:02:19,6s;1597;49,999239;50,200000;435,126230;460,000000;46,511391
16.8.2026 09:02:19,7s;1598;49,999058;50,200000;434,935540;460,000000;46,488839
16.8.2026 09:02:19,8s;1599;49,999564;50,200000;435,125349;460,000000;46,437528
16.8.2026 09:02:19,9s;1600;49,999278;50,200000;435,061768;460,000000;46,511521
16.8.2026 09:02:20,0s;1601;49,999338;50,200000;434,991436;460,000000;46,489394
16.8.2026 09:02:20,1s;1602;49,999196;50,200000;435,192991;460,000000;46,484325
16.8.2026 09:02:20,2s;1603;49,999318;50,200000;434,948901;460,000000;46,454466
16.8.2026 09:02:20,3s;1604;49,999034;50,200000;435,042014;460,000000;46,472838
16.8.2026 09:02:20,4s;1605;49,999415;50,200000;434,976434;460,000000;46,515562
16.8.2026 09:02:20,5s;1606;49,999118;50,200000;434,958722;460,000000;46,518743
16.8.2026 09:02:20,6s;1607;49,999286;50,200000;434,884239;460,000000;46,523389
16.8.2026 09:02:20,7s;1608;49,999273;50,200000;435,068955;460,000000;46,491026
16.8.2026 09:02:20,8s;1609;49,999766;50,200000;434,976485;460,000000;46,465657
16.8.2026 09:02:20,9s;1610;49,999397;50,200000;435,052612;460,000000;46,463937
16.8.2026 09:02:21,0s;1611;49,999087;50,200000;434,841955;460,000000;46,454010
16.8.2026 09:02:21,1s;1612;49,999342;50,200000;434,999656;460,000000;46,513871
16.8.2026 09:02:21,2s;1613;49,998889;50,200000;435,101936;460,000000;46,508534
16.8.2026 09:02:21,3s;1614;49,999340;50,200000;435,075186;460,000000;46,468171
16.8.2026 09:02:21,4s;1615;49,999270;50,200000;435,125183;460,000000;46,432416
16.8.2026 09:02:21,5s;1616;49,998934;50,200000;434,964283;460,000000;46,520865
16.8.2026 09:02:21,6s;1617;49,999324;50,200000;434,995039;460,000000;46,471918
16.8.2026 09:02:21,7s;1618;49,998751;50,200000;435,000729;460,000000;46,508499
16.8.2026 09:02:21,8s;1619;49,998912;50,200000;435,029869;460,000000;46,493100
16.8.2026 09:02:21,9s;1620;49,998923;50,200000;434,999389;460,000000;46,474887
16.8.2026 09:02:22,0s;1621;49,998886;50,200000;435,024892;460,000000;46,477889
16.8.2026 09:02:22,1s;1622;49,998961;50,200000;434,890199;460,000000;46,478180
16.8.2026 09:02:22,2s;1623;49,999209;50,200000;434,957181;460,000000;46,489622
16.8.2026 09:02:22,3s;1624;49,998709;50,200000;435,051975;460,000000;46,456306
16.8.2026 09:02:22,4s;1625;49,999085;50,200000;434,953703;460,000000;46,451883
16.8.2026 09:02:22,5s;1626;49,998963;50,200000;435,034111;460,000000;46,488581
16.8.2026 09:02:22,6s;1627;49,998818;50,200000;435,093381;460,000000;46,505351
16.8.2026 09:02:22,7s;1628;49,999186;50,200000;435,008409;460,000000;46,481046
16.8.2026 09:02:22,8s;1629;49,998814;50,200000;434,953728;460,000000;46,524118
16.8.2026 09:02:22,9s;1630;49,999008;50,200000;434,879252;460,000000;46,524406
16.8.2026 09:02:23,0s;1631;49,998952;50,200000;435,012064;460,000000;46,503230
16.8.2026 09:02:23,1s;1632;49,998659;50,200000;435,065494;460,000000;46,513099
16.8.2026 09:02:23,2s;1633;49,999002;50,200000;435,062677;460,000000;46,480353
16.8.2026 09:02:23,3s;1634;49,998753;50,200000;434,919177;460,000000;46,448721
16.8.2026 09:02:23,4s;1635;49,998953;50,200000;434,985775;460,000000;46,474032
16.8.2026 09:02:23,5s;1636;49,999069;50,200000;435,063939;460,000000;46,419737
16.8.2026 09:02:23,6s;1637;49,998697;50,200000;435,155086;460,000000;46,443025
16.8.2026 09:02:23,7s;1638;49,998684;50,200000;434,984687;460,000000;46,479221
16.8.2026 09:02:23,8s;1639;49,998627;50,200000;435,123001;460,000000;46,479483
16.8.2026 09:02:23,9s;1640;49,998934;50,200000;435,108549;460,000000;46,500593
16.8.2026 09:02:24,0s;1641;49,998440;50,200000;435,040770;460,000000;46,516468
16.8.2026 09:02:24,1s;1642;49,998911;50,200000;434,898932;460,000000;46,474152
16.8.2026 09:02:24,2s;1643;49,998907;50,200000;435,005506;460,000000;46,509059
16.8.2026 09:02:24,3s;1644;49,999029;50,200000;435,002634;460,000000;46,492481
16.8.2026 09:02:24,4s;1645;49,998849;50,200000;435,028354;460,000000;46,461131
16.8.2026 09:02:24,5s;1646;49,998587;50,200000;434,846500;460,000000;46,518869
16.8.2026 09:02:24,6s;1647;49,999106;50,200000;434,866656;460,000000;46,503601
16.8.2026 09:02:24,7s;1648;49,998857;50,200000;435,066188;460,000000;46,519237
16.8.2026 09:02:24,8s;1649;49,998711;50,200000;435,143910;460,000000;46,460431
16.8.2026 09:02:24,9s;1650;49,998429;50,200000;434,939725;460,000000;46,518462
16.8.2026 09:02:25,0s;1651;49,998586;50,200000;435,036676;460,000000;46,497300
16.8.2026 09:02:25,1s;1652;49,998634;50,200000;435,002104;460,000000;46,444201
16.8.2026 09:02:25,2s;1653;49,998432;50,200000;435,184949;460,000000;46,464818
16.8.2026 09:02:25,3s;1654;49,998700;50,200000;435,109995;460,000000;46,463128
16.8.2026 09:02:25,4s;1655;49,998843;50,200000;434,817264;460,000000;46,450421
16.8.2026 09:02:25,5s;1656;49,998620;50,200000;434,977593;460,000000;46,529494
16.8.2026 09:02:25,6s;1657;49,998160;50,200000;435,077145;460,000000;46,526280
16.8.2026 09:02:25,7s;1658;49,998365;50,200000;434,846642;460,000000;46,480138
16.8.2026 09:02:25,8s;1659;49,998479;50,200000;434,973984;460,000000;46,464844
16.8.2026 09:02:25,9s;1660;49,998580;50,200000;434,899478;460,000000;46,534714
16.8.2026 09:02:26,0s;1661;49,998277;50,200000;434,884048;460,000000;46,517214
16.8.2026 09:02:26,1s;1662;49,998844;50,200000;434,928000;460,000000;46,494092
16.8.2026 09:02:26,2s;1663;49,998564;50,200000;435,100580;460,000000;46,530014
16.8.2026 09:02:26,3s;1664;49,998195;50,200000;435,044888;460,000000;46,515834
16.8.2026 09:02:26,4s;1665;49,998219;50,200000;435,056298;460,000000;46,544229
16.8.2026 09:02:26,5s;1666;49,998535;50,200000;435,008542;460,000000;46,534117
16.8.2026 09:02:26,6s;1667;49,998346;50,200000;434,991474;460,000000;46,511388
16.8.2026 09:02:26,7s;1668;49,997939;50,200000;435,179267;460,000000;46,522144
16.8.2026 09:02:26,8s;1669;49,998225;50,200000;435,047467;460,000000;46,572158
16.8.2026 09:02:26,9s;1670;49,997940;50,200000;434,985150;460,000000;46,570220
16.8.2026 09:02:27,0s;1671;49,998105;50,200000;434,863041;460,000000;46,476731
16.8.2026 09:02:27,1s;1672;49,998448;50,200000;434,969366;460,000000;46,495033
16.8.2026 09:02:27,2s;1673;49,998188;50,200000;434,790913;460,000000;46,484016
16.8.2026 09:02:27,3s;1674;49,998246;50,200000;434,854523;460,000000;46,499987
16.8.2026 09:02:27,4s;1675;49,998736;50,200000;434,899452;460,000000;46,505947
16.8.2026 09:02:27,5s;1676;49,998092;50,200000;435,047007;460,000000;46,503310
16.8.2026 09:02:27,6s;1677;49,998123;50,200000;434,908553;460,000000;46,446373
16.8.2026 09:02:27,7s;1678;49,998162;50,200000;435,010453;460,000000;46,500491
16.8.2026 09:02:27,8s;1679;49,997908;50,200000;435,032676;460,000000;46,492140
16.8.2026 09:02:27,9s;1680;49,998430;50,200000;435,018894;460,000000;46,511448
16.8.2026 09:02:28,0s;1681;49,999050;50,200000;434,909391;460,000000;46,473629
16.8.2026 09:02:28,1s;1682;49,998323;50,200000;435,030189;460,000000;46,475920
16.8.2026 09:02:28,2s;1683;49,998154;50,200000;435,059231;460,000000;46,502565
16.8.2026 09:02:28,3s;1684;49,998412;50,200000;434,951218;460,000000;46,527316
16.8.2026 09:02:28,4s;1685;49,998237;50,200000;434,912464;460,000000;46,538217
16.8.2026 09:02:28,5s;1686;49,997959;50,200000;434,946424;460,000000;46,506081
16.8.2026 09:02:28,6s;1687;49,998519;50,200000;435,077072;460,000000;46,445410
16.8.2026 09:02:28,7s;1688;49,998110;50,200000;435,082550;460,000000;46,509407
16.8.2026 09:02:28,8s;1689;49,998618;50,200000;435,012925;460,000000;46,561382
16.8.2026 09:02:28,9s;1690;49,998222;50,200000;435,031543;460,000000;46,513288
16.8.2026 09:02:29,0s;1691;49,997916;50,200000;434,988262;460,000000;46,548150
16.8.2026 09:02:29,1s;1692;49,997941;50,200000;435,085332;460,000000;46,539773
16.8.2026 09:02:29,2s;1693;49,998037;50,200000;435,094819;460,000000;46,454611
16.8.2026 09:02:29,3s;1694;49,998170;50,200000;435,117863;460,000000;46,459247
16.8.2026 09:02:29,4s;1695;49,998313;50,200000;434,992496;460,000000;46,527393
16.8.2026 09:02:29,5s;1696;49,997871;50,200000;435,020949;460,000000;46,490489
16.8.2026 09:02:29,6s;1697;49,998397;50,200000;434,905737;460,000000;46,548761
16.8.2026 09:02:29,7s;1698;49,997623;50,200000;435,056117;460,000000;46,465605
16.8.2026 09:02:29,8s;1699;49,998284;50,200000;434,963918;460,000000;46,511498
16.8.2026 09:02:29,9s;1700;49,997723;50,200000;434,989296;460,000000;46,539103
16.8.2026 09:02:30,0s;1701;49,998250;50,200000;435,087175;460,000000;46,501701
16.8.2026 09:02:30,1s;1702;49,998343;50,200000;435,120414;460,000000;46,554161
16.8.2026 09:02:30,2s;1703;49,997791;50,200000;434,951807;460,000000;46,441521
16.8.2026 09:02:30,3s;1704;49,997974;50,200000;435,049871;460,000000;46,532127
16.8.2026 09:02:30,4s;1705;49,997870;50,200000;434,890069;460,000000;46,579321
16.8.2026 09:02:30,5s;1706;49,997566;50,200000;435,129638;460,000000;46,522064
16.8.2026 09:02:30,6s;1707;49,997753;50,200000;434,950892;460,000000;46,461511
16.8.2026 09:02:30,7s;1708;49,997706;50,200000;434,920164;460,000000;46,535204
16.8.2026 09:02:30,8s;1709;49,998185;50,200000;434,882454;460,000000;46,462541
16.8.2026 09:02:30,9s;1710;49,998071;50,200000;435,001217;460,000000;46,473741
16.8.2026 09:02:31,0s;1711;49,997730;50,200000;435,021277;460,000000;46,564040
16.8.2026 09:02:31,1s;1712;49,997506;50,200000;435,073936;460,000000;46,507755
16.8.2026 09:02:31,2s;1713;49,997771;50,200000;435,147598;460,000000;46,431824
16.8.2026 09:02:31,3s;1714;49,997684;50,200000;434,998793;460,000000;46,500187
16.8.2026 09:02:31,4s;1715;49,997818;50,200000;434,976988;460,000000;46,459369
16.8.2026 09:02:31,5s;1716;49,997981;50,200000;435,028615;460,000000;46,549191
16.8.2026 09:02:31,6s;1717;49,997561;50,200000;435,049897;460,000000;46,505365
16.8.2026 09:02:31,7s;1718;49,997442;50,200000;434,950460;460,000000;46,485848
16.8.2026 09:02:31,8s;1719;49,998088;50,200000;434,931794;460,000000;46,465919
16.8.2026 09:02:31,9s;1720;49,997396;50,200000;435,057870;460,000000;46,465903
16.8.2026 09:02:32,0s;1721;49,997431;50,200000;435,023162;460,000000;46,506533
16.8.2026 09:02:32,1s;1722;49,997563;50,200000;435,120834;460,000000;46,449225
16.8.2026 09:02:32,2s;1723;49,997364;50,200000;434,899529;460,000000;46,518832
16.8.2026 09:02:32,3s;1724;49,997405;50,200000;434,980694;460,000000;46,433535
16.8.2026 09:02:32,4s;1725;49,997655;50,200000;435,029837;460,000000;46,552104
16.8.2026 09:02:32,5s;1726;49,997614;50,200000;434,998283;460,000000;46,460638
16.8.2026 09:02:32,6s;1727;49,997764;50,200000;435,107454;460,000000;46,502297
16.8.2026 09:02:32,7s;1728;49,997458;50,200000;435,027861;460,000000;46,448808
16.8.2026 09:02:32,8s;1729;49,997239;50,200000;434,891246;460,000000;46,514758
16.8.2026 09:02:32,9s;1730;49,997816;50,200000;435,070710;460,000000;46,532252
16.8.2026 09:02:33,0s;1731;49,997491;50,200000;434,936596;460,000000;46,498591
16.8.2026 09:02:33,1s;1732;49,997701;50,200000;435,040006;460,000000;46,503844
16.8.2026 09:02:33,2s;1733;49,997477;50,200000;434,924612;460,000000;46,460237
16.8.2026 09:02:33,3s;1734;49,998057;50,200000;435,045070;460,000000;46,500679
16.8.2026 09:02:33,4s;1735;49,997651;50,200000;435,042935;460,000000;46,476866
16.8.2026 09:02:33,5s;1736;49,997121;50,200000;434,960293;460,000000;46,503170
16.8.2026 09:02:33,6s;1737;49,997326;50,200000;435,061948;460,000000;46,487679
16.8.2026 09:02:33,7s;1738;49,997392;50,200000;434,881576;460,000000;46,514804
16.8.2026 09:02:33,8s;1739;49,997217;50,200000;434,895328;460,000000;46,453672
16.8.2026 09:02:33,9s;1740;49,997370;50,200000;435,120458;460,000000;46,476330
16.8.2026 09:02:34,0s;1741;49,997371;50,200000;434,995832;460,000000;46,528738
16.8.2026 09:02:34,1s;1742;49,997465;50,200000;435,016551;460,000000;46,476370
16.8.2026 09:02:34,2s;1743;49,997369;50,200000;434,910812;460,000000;46,512225
16.8.2026 09:02:34,3s;1744;49,997961;50,200000;435,067630;460,000000;46,517389
16.8.2026 09:02:34,4s;1745;49,997309;50,200000;434,918681;460,000000;46,450888
16.8.2026 09:02:34,5s;1746;49,997360;50,200000;435,027523;460,000000;46,489668
16.8.2026 09:02:34,6s;1747;49,997501;50,200000;434,958444;460,000000;46,481185
16.8.2026 09:02:34,7s;1748;49,997468;50,200000;435,075810;460,000000;46,515651
16.8.2026 09:02:34,8s;1749;49,997145;50,200000;434,997367;460,000000;46,491437
16.8.2026 09:02:34,9s;1750;49,997258;50,200000;435,081504;460,000000;46,532456
16.8.2026 09:02:35,0s;1751;49,996895;50,200000;434,856699;460,000000;46,463009
16.8.2026 09:02:35,1s;1752;49,997651;50,200000;435,101957;460,000000;46,523478
16.8.2026 09:02:35,2s;1753;49,997527;50,200000;434,916221;460,000000;46,491918
16.8.2026 09:02:35,3s;1754;49,997213;50,200000;434,892769;460,000000;46,500601
16.8.2026 09:02:35,4s;1755;49,997898;50,200000;434,886209;460,000000;46,509579
16.8.2026 09:02:35,5s;1756;49,997680;50,200000;434,920742;460,000000;46,523627
16.8.2026 09:02:35,6s;1757;49,997010;50,200000;434,939087;460,000000;46,473000
16.8.2026 09:02:35,7s;1758;49,997102;50,200000;435,036035;460,000000;46,520174
16.8.2026 09:02:35,8s;1759;49,997389;50,200000;435,023515;460,000000;46,547364
16.8.2026 09:02:35,9s;1760;49,996870;50,200000;434,986099;460,000000;46,504524
16.8.2026 09:02:36,0s;1761;49,996697;50,200000;435,075320;460,000000;46,543010
16.8.2026 09:02:36,1s;1762;49,997324;50,200000;435,043796;460,000000;46,492097
16.8.2026 09:02:36,2s;1763;49,997109;50,200000;435,037519;460,000000;46,457046
16.8.2026 09:02:36,3s;1764;49,996773;50,200000;434,886353;460,000000;46,525755
16.8.2026 09:02:36,4s;1765;49,996799;50,200000;435,034927;460,000000;46,466787
16.8.2026 09:02:36,5s;1766;49,997189;50,200000;435,110034;460,000000;46,498472
16.8.2026 09:02:36,6s;1767;49,996714;50,200000;434,896177;460,000000;46,461529
16.8.2026 09:02:36,7s;1768;49,996958;50,200000;434,945627;460,000000;46,483835
16.8.2026 09:02:36,8s;1769;49,997000;50,200000;435,098251;460,000000;46,524290
16.8.2026 09:02:36,9s;1770;49,997272;50,200000;434,941994;460,000000;46,490608
16.8.2026 09:02:37,0s;1771;49,997027;50,200000;435,057356;460,000000;46,522826
16.8.2026 09:02:37,1s;1772;49,997282;50,200000;435,041840;460,000000;46,514480
16.8.2026 09:02:37,2s;1773;49,997072;50,200000;434,975134;460,000000;46,509711
16.8.2026 09:02:37,3s;1774;49,997084;50,200000;434,965571;460,000000;46,528446
16.8.2026 09:02:37,4s;1775;49,997388;50,200000;434,987387;460,000000;46,534237
16.8.2026 09:02:37,5s;1776;49,996874;50,200000;434,918144;460,000000;46,419772
16.8.2026 09:02:37,6s;1777;49,997032;50,200000;435,000702;460,000000;46,614734
16.8.2026 09:02:37,7s;1778;49,997295;50,200000;435,034333;460,000000;46,494309
16.8.2026 09:02:37,8s;1779;49,997423;50,200000;434,922958;460,000000;46,467630
16.8.2026 09:02:37,9s;1780;49,996573;50,200000;435,043976;460,000000;46,499526
16.8.2026 09:02:38,0s;1781;49,997165;50,200000;435,016324;460,000000;46,470034
16.8.2026 09:02:38,1s;1782;49,996931;50,200000;435,035846;460,000000;46,501104
16.8.2026 09:02:38,2s;1783;49,996912;50,200000;435,053395;460,000000;46,500618
16.8.2026 09:02:38,3s;1784;49,997260;50,200000;435,092415;460,000000;46,573887
16.8.2026 09:02:38,4s;1785;49,997185;50,200000;435,090201;460,000000;46,463515
16.8.2026 09:02:38,5s;1786;49,996365;50,200000;434,964390;460,000000;46,522829
16.8.2026 09:02:38,6s;1787;49,997103;50,200000;435,106170;460,000000;46,496811
16.8.2026 09:02:38,7s;1788;49,996920;50,200000;434,755696;460,000000;46,440918
16.8.2026 09:02:38,8s;1789;49,996121;50,200000;434,949069;460,000000;46,470123
16.8.2026 09:02:38,9s;1790;49,997102;50,200000;434,895151;460,000000;46,469856
16.8.2026 09:02:39,0s;1791;49,996753;50,200000;434,975641;460,000000;46,539598
16.8.2026 09:02:39,1s;1792;49,996812;50,200000;435,059534;460,000000;46,524603
16.8.2026 09:02:39,2s;1793;49,996439;50,200000;435,075143;460,000000;46,565456
16.8.2026 09:02:39,3s;1794;49,996805;50,200000;434,901591;460,000000;46,566191
16.8.2026 09:02:39,4s;1795;49,996791;50,200000;435,012278;460,000000;46,514111
16.8.2026 09:02:39,5s;1796;49,996642;50,200000;434,973379;460,000000;46,473353
16.8.2026 09:02:39,6s;1797;49,996466;50,200000;435,017396;460,000000;46,519409
16.8.2026 09:02:39,7s;1798;49,996936;50,200000;435,112218;460,000000;46,496351
16.8.2026 09:02:39,8s;1799;49,996687;50,200000;434,901028;460,000000;46,488994
16.8.2026 09:02:39,9s;1800;49,996892;50,200000;434,981844;460,000000;46,524204
16.8.2026 09:02:40,0s;1801;49,996677;50,200000;434,970805;460,000000;46,499418
16.8.2026 09:02:40,1s;1802;49,996655;50,200000;434,988452;460,000000;46,445364
16.8.2026 09:02:40,2s;1803;49,996972;50,200000;435,098044;460,000000;46,487428
16.8.2026 09:02:40,3s;1804;49,996536;50,200000;435,004142;460,000000;46,534637
16.8.2026 09:02:40,4s;1805;49,996663;50,200000;434,887252;460,000000;46,462605
16.8.2026 09:02:40,5s;1806;49,996420;50,200000;434,846450;460,000000;46,501110
16.8.2026 09:02:40,6s;1807;49,996292;50,200000;435,061560;460,000000;46,464629
16.8.2026 09:02:40,7s;1808;49,996179;50,200000;435,003101;460,000000;46,451454
16.8.2026 09:02:40,8s;1809;49,996355;50,200000;434,929446;460,000000;46,483682
16.8.2026 09:02:40,9s;1810;49,996245;50,200000;435,017428;460,000000;46,541455
16.8.2026 09:02:41,0s;1811;49,997105;50,200000;435,075042;460,000000;46,478295
16.8.2026 09:02:41,1s;1812;49,996980;50,200000;434,996527;460,000000;46,514851
16.8.2026 09:02:41,2s;1813;49,996267;50,200000;434,930041;460,000000;46,457680
16.8.2026 09:02:41,3s;1814;49,996917;50,200000;435,047269;460,000000;46,517084
16.8.2026 09:02:41,4s;1815;49,996531;50,200000;435,034438;460,000000;46,500899
16.8.2026 09:02:41,5s;1816;49,996580;50,200000;435,049634;460,000000;46,520583
16.8.2026 09:02:41,6s;1817;49,996138;50,200000;434,866916;460,000000;46,457860
16.8.2026 09:02:41,7s;1818;49,996628;50,200000;435,047431;460,000000;46,526033
16.8.2026 09:02:41,8s;1819;49,996211;50,200000;434,813473;460,000000;46,481351
16.8.2026 09:02:41,9s;1820;49,996373;50,200000;435,109709;460,000000;46,489692
16.8.2026 09:02:42,0s;1821;49,996711;50,200000;434,960082;460,000000;46,549903
16.8.2026 09:02:42,1s;1822;49,996536;50,200000;435,131817;460,000000;46,520529
16.8.2026 09:02:42,2s;1823;49,996343;50,200000;435,172950;460,000000;46,480151
16.8.2026 09:02:42,3s;1824;49,996264;50,200000;435,042996;460,000000;46,493037
16.8.2026 09:02:42,4s;1825;49,996491;50,200000;434,919442;460,000000;46,497262
16.8.2026 09:02:42,5s;1826;49,996722;50,200000;434,914404;460,000000;46,513776
16.8.2026 09:02:42,6s;1827;49,996141;50,200000;435,112300;460,000000;46,514878
16.8.2026 09:02:42,7s;1828;49,996890;50,200000;435,017403;460,000000;46,444863
16.8.2026 09:02:42,8s;1829;49,996361;50,200000;434,998883;460,000000;46,584561
16.8.2026 09:02:42,9s;1830;49,996616;50,200000;435,100460;460,000000;46,554648
16.8.2026 09:02:43,0s;1831;49,996232;50,200000;434,868215;460,000000;46,463288
16.8.2026 09:02:43,1s;1832;49,996801;50,200000;435,034790;460,000000;46,441824
16.8.2026 09:02:43,2s;1833;49,996322;50,200000;435,022418;460,000000;46,537920
16.8.2026 09:02:43,3s;1834;49,996418;50,200000;435,005416;460,000000;46,522095
16.8.2026 09:02:43,4s;1835;49,996698;50,200000;435,042457;460,000000;46,508515
16.8.2026 09:02:43,5s;1836;49,996293;50,200000;435,100245;460,000000;46,497352
16.8.2026 09:02:43,6s;1837;49,996712;50,200000;434,987997;460,000000;46,523566
16.8.2026 09:02:43,7s;1838;49,996588;50,200000;435,075987;460,000000;46,486747
16.8.2026 09:02:43,8s;1839;49,996534;50,200000;435,046847;460,000000;46,527485
16.8.2026 09:02:43,9s;1840;49,996300;50,200000;435,022124;460,000000;46,514470
16.8.2026 09:02:44,0s;1841;49,996186;50,200000;435,071828;460,000000;46,486617
16.8.2026 09:02:44,1s;1842;49,996783;50,200000;435,047991;460,000000;46,499773
16.8.2026 09:02:44,2s;1843;49,996255;50,200000;435,098033;460,000000;46,490942
16.8.2026 09:02:44,3s;1844;49,996170;50,200000;435,036545;460,000000;46,476313
16.8.2026 09:02:44,4s;1845;49,995932;50,200000;435,023189;460,000000;46,559354
16.8.2026 09:02:44,5s;1846;49,996126;50,200000;434,840440;460,000000;46,544978
16.8.2026 09:02:44,6s;1847;49,995741;50,200000;434,922284;460,000000;46,527105
16.8.2026 09:02:44,7s;1848;49,996341;50,200000;435,102199;460,000000;46,420068
16.8.2026 09:02:44,8s;1849;49,995986;50,200000;435,070585;460,000000;46,549758
16.8.2026 09:02:44,9s;1850;49,995773;50,200000;435,058079;460,000000;46,500832
