# YHDA_VERSION=0.6.1
# TEST_SERVICE=SFK
# PLANT_TYPE=DGKCS
# STEP_ID=MIN_LOAD_DOWN
# STEP_NAME=Minimum kapasite bölgesi — yük atma testi
# TESIS_ADI=YHDA Örnek DGKÇS SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=304.0
# SFK_MAX_MW=384.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
time_s;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
302;304,000000;304,047406;304,000000;49,999675;0;1;0;1;0;0;1;1;1;8
303;304,000000;304,084307;304,000000;49,999798;0;1;0;1;0;0;1;1;1;8
304;304,000000;304,075886;304,000000;49,999122;0;1;0;1;0;0;1;1;1;8
305;304,000000;304,067121;304,000000;50,002618;0;1;0;1;0;0;1;1;1;8
306;304,000000;303,994936;304,000000;49,999119;0;1;0;1;0;0;1;1;1;8
307;304,000000;303,967498;304,000000;50,002716;0;1;0;1;0;0;1;1;1;8
308;304,000000;304,012971;304,000000;49,999944;0;1;0;1;0;0;1;1;1;8
309;304,000000;303,952114;304,000000;50,000388;0;1;0;1;0;0;1;1;1;8
310;304,000000;303,972417;304,000000;49,999637;0;1;0;1;0;0;1;1;1;8
311;304,000000;303,970970;304,000000;50,001114;0;1;0;1;0;0;1;1;1;8
312;304,000000;304,030391;304,000000;49,999666;0;1;0;1;0;0;1;1;1;8
313;304,000000;304,065384;304,000000;50,001447;0;1;0;1;0;0;1;1;1;8
314;304,000000;304,082879;304,000000;49,999782;0;1;0;1;0;0;1;1;1;8
315;304,000000;304,058357;304,000000;50,000407;0;1;0;1;0;0;1;1;1;8
316;304,000000;304,164368;304,000000;50,000874;0;1;0;1;0;0;1;1;1;8
317;304,000000;303,989783;304,000000;49,999387;0;1;0;1;0;0;1;1;1;8
318;304,000000;303,919919;304,000000;50,000788;0;1;0;1;0;0;1;1;1;8
319;304,000000;304,002847;304,000000;49,995819;0;1;0;1;0;0;1;1;1;8
320;304,000000;304,060690;304,000000;50,003979;0;1;0;1;0;0;1;1;1;8
321;304,000000;304,051262;304,000000;50,001130;0;1;0;1;0;0;1;1;1;8
322;304,000000;304,091963;304,000000;50,000272;0;1;0;1;0;0;1;1;1;8
323;304,000000;303,959181;304,000000;49,996347;0;1;0;1;0;0;1;1;1;8
324;304,000000;303,919676;304,000000;49,998332;0;1;0;1;0;0;1;1;1;8
325;304,000000;304,048833;304,000000;50,000567;0;1;0;1;0;0;1;1;1;8
326;304,000000;303,977586;304,000000;50,000444;0;1;0;1;0;0;1;1;1;8
327;304,000000;303,968214;304,000000;49,996937;0;1;0;1;0;0;1;1;1;8
328;304,000000;303,946726;304,000000;50,000658;0;1;0;1;0;0;1;1;1;8
329;304,000000;304,020828;304,000000;50,000281;0;1;0;1;0;0;1;1;1;8
330;304,000000;303,886104;304,000000;50,000195;0;1;0;1;0;0;1;1;1;8
331;304,000000;303,965384;304,000000;50,002224;0;1;0;1;0;0;1;1;1;8
332;304,000000;303,986177;304,000000;49,998463;0;1;0;1;0;0;1;1;1;8
333;304,000000;303,910997;304,000000;50,001118;0;1;0;1;0;0;1;1;1;8
334;304,000000;304,051789;304,000000;49,993279;0;1;0;1;0;0;1;1;1;8
335;304,000000;304,034194;304,000000;49,998974;0;1;0;1;0;0;1;1;1;8
336;304,000000;304,049809;304,000000;49,998883;0;1;0;1;0;0;1;1;1;8
337;304,000000;304,068849;304,000000;50,004526;0;1;0;1;0;0;1;1;1;8
338;304,000000;304,080424;304,000000;49,999972;0;1;0;1;0;0;1;1;1;8
339;304,000000;304,027648;304,000000;50,000393;0;1;0;1;0;0;1;1;1;8
340;304,000000;304,024626;304,000000;50,000530;0;1;0;1;0;0;1;1;1;8
341;304,000000;303,975693;304,000000;50,001407;0;1;0;1;0;0;1;1;1;8
342;304,000000;304,064539;304,000000;49,998836;0;1;0;1;0;0;1;1;1;8
343;304,000000;304,050412;304,000000;50,001471;0;1;0;1;0;0;1;1;1;8
344;304,000000;304,055524;304,000000;49,999675;0;1;0;1;0;0;1;1;1;8
345;304,000000;303,934991;304,000000;49,997261;0;1;0;1;0;0;1;1;1;8
346;304,000000;304,014311;304,000000;49,998756;0;1;0;1;0;0;1;1;1;8
347;304,000000;303,939493;304,000000;49,998759;0;1;0;1;0;0;1;1;1;8
348;304,000000;304,012616;304,000000;50,001332;0;1;0;1;0;0;1;1;1;8
349;304,000000;303,978838;304,000000;49,999745;0;1;0;1;0;0;1;1;1;8
350;304,000000;304,041931;304,000000;49,999320;0;1;0;1;0;0;1;1;1;8
351;304,000000;304,000259;304,000000;50,000382;0;1;0;1;0;0;1;1;1;8
352;304,000000;304,026117;304,000000;49,998429;0;1;0;1;0;0;1;1;1;8
353;304,000000;304,021486;304,000000;50,001727;0;1;0;1;0;0;1;1;1;8
354;304,000000;303,955455;304,000000;49,997990;0;1;0;1;0;0;1;1;1;8
355;304,000000;303,947346;304,000000;50,001057;0;1;0;1;0;0;1;1;1;8
356;304,000000;304,092915;304,000000;49,999897;0;1;0;1;0;0;1;1;1;8
357;304,000000;303,982483;304,000000;49,999775;0;1;0;1;0;0;1;1;1;8
358;304,000000;304,015885;304,000000;49,997741;0;1;0;1;0;0;1;1;1;8
359;304,000000;303,924863;304,000000;49,997526;0;1;0;1;0;0;1;1;1;8
360;304,000000;304,026824;304,000000;49,998690;0;1;0;1;0;0;1;1;1;8
361;304,000000;303,964029;304,000000;50,000500;0;1;0;1;0;0;1;1;1;8
362;304,000000;303,894839;304,000000;50,001047;0;1;0;1;0;0;1;1;1;8
363;304,000000;303,855858;304,000000;49,998993;0;1;0;1;0;0;1;1;1;8
364;304,000000;303,993863;304,000000;50,000616;0;1;0;1;0;0;1;1;1;8
365;304,000000;304,006108;304,000000;49,999769;0;1;0;1;0;0;1;1;1;8
366;304,000000;304,033734;304,000000;49,997089;0;1;0;1;0;0;1;1;1;8
367;304,000000;303,967932;304,000000;50,000218;0;1;0;1;0;0;1;1;1;8
368;304,000000;304,051627;304,000000;49,995529;0;1;0;1;0;0;1;1;1;8
369;304,000000;303,845099;304,000000;50,001186;0;1;0;1;0;0;1;1;1;8
370;304,000000;303,893458;304,000000;49,999473;0;1;0;1;0;0;1;1;1;8
371;304,000000;303,931020;304,000000;49,997698;0;1;0;1;0;0;1;1;1;8
372;304,000000;303,890681;304,000000;49,998943;0;1;0;1;0;0;1;1;1;8
373;304,000000;304,000922;304,000000;50,000427;0;1;0;1;0;0;1;1;1;8
374;304,000000;303,994550;304,000000;50,001524;0;1;0;1;0;0;1;1;1;8
375;304,000000;304,068325;304,000000;49,999902;0;1;0;1;0;0;1;1;1;8
376;304,000000;303,957625;304,000000;50,001599;0;1;0;1;0;0;1;1;1;8
377;304,000000;303,987144;304,000000;49,999552;0;1;0;1;0;0;1;1;1;8
378;304,000000;304,126308;304,000000;49,999355;0;1;0;1;0;0;1;1;1;8
379;304,000000;303,995461;304,000000;50,001061;0;1;0;1;0;0;1;1;1;8
380;304,000000;304,074780;304,000000;50,002880;0;1;0;1;0;0;1;1;1;8
381;304,000000;304,027358;304,000000;50,000896;0;1;0;1;0;0;1;1;1;8
382;304,000000;303,945505;304,000000;49,999774;0;1;0;1;0;0;1;1;1;8
383;304,000000;304,047097;304,000000;49,999419;0;1;0;1;0;0;1;1;1;8
384;304,000000;304,037945;304,000000;50,002618;0;1;0;1;0;0;1;1;1;8
385;304,000000;303,938947;304,000000;50,000103;0;1;0;1;0;0;1;1;1;8
386;304,000000;303,920285;304,000000;49,999053;0;1;0;1;0;0;1;1;1;8
387;304,000000;303,949549;304,000000;49,999389;0;1;0;1;0;0;1;1;1;8
388;304,000000;303,918920;304,000000;49,996909;0;1;0;1;0;0;1;1;1;8
389;304,000000;303,984195;304,000000;49,999293;0;1;0;1;0;0;1;1;1;8
390;304,000000;304,034953;304,000000;49,999039;0;1;0;1;0;0;1;1;1;8
391;304,000000;304,015128;304,000000;49,997798;0;1;0;1;0;0;1;1;1;8
392;304,000000;304,100224;304,000000;49,999203;0;1;0;1;0;0;1;1;1;8
393;304,000000;303,906744;304,000000;50,000729;0;1;0;1;0;0;1;1;1;8
394;304,000000;303,922029;304,000000;50,000341;0;1;0;1;0;0;1;1;1;8
395;304,000000;304,040297;304,000000;49,997851;0;1;0;1;0;0;1;1;1;8
396;304,000000;303,972782;304,000000;49,998830;0;1;0;1;0;0;1;1;1;8
397;304,000000;304,131410;304,000000;50,004786;0;1;0;1;0;0;1;1;1;8
398;304,000000;304,042780;304,000000;49,999564;0;1;0;1;0;0;1;1;1;8
399;304,000000;303,995448;304,000000;49,998980;0;1;0;1;0;0;1;1;1;8
400;304,000000;303,969979;304,000000;49,999657;0;1;0;1;0;0;1;1;1;8
401;304,000000;303,961724;304,000000;50,001663;0;1;0;1;0;0;1;1;1;8
402;304,000000;304,037962;304,000000;49,999969;0;1;0;1;0;0;1;1;1;8
403;304,000000;303,910259;304,000000;50,003371;0;1;0;1;0;0;1;1;1;8
404;304,000000;303,978492;304,000000;50,001767;0;1;0;1;0;0;1;1;1;8
405;304,000000;304,073653;304,000000;49,999280;0;1;0;1;0;0;1;1;1;8
406;304,000000;303,991692;304,000000;49,999801;0;1;0;1;0;0;1;1;1;8
407;304,000000;304,078710;304,000000;50,001501;0;1;0;1;0;0;1;1;1;8
408;304,000000;304,055563;304,000000;49,999515;0;1;0;1;0;0;1;1;1;8
409;304,000000;303,933288;304,000000;50,001480;0;1;0;1;0;0;1;1;1;8
410;304,000000;303,950596;304,000000;50,001067;0;1;0;1;0;0;1;1;1;8
411;304,000000;304,131498;304,000000;49,999785;0;1;0;1;0;0;1;1;1;8
412;304,000000;304,064707;304,000000;49,998181;0;1;0;1;0;0;1;1;1;8
413;304,000000;304,011635;304,000000;49,998738;0;1;0;1;0;0;1;1;1;8
414;304,000000;304,083848;304,000000;49,999452;0;1;0;1;0;0;1;1;1;8
415;304,000000;304,020120;304,000000;49,999270;0;1;0;1;0;0;1;1;1;8
416;304,000000;304,068812;304,000000;49,998429;0;1;0;1;0;0;1;1;1;8
417;304,000000;303,986296;304,000000;50,000501;0;1;0;1;0;0;1;1;1;8
418;304,000000;303,985585;304,000000;50,002235;0;1;0;1;0;0;1;1;1;8
419;304,000000;304,032339;304,000000;49,997751;0;1;0;1;0;0;1;1;1;8
420;304,000000;303,991517;304,000000;49,999326;0;1;0;1;0;0;1;1;1;8
