# YHDA_VERSION=0.5
# TEST_SERVICE=SFHM
# PLANT_TYPE=KONV
# STEP_ID=LFSM_O_50_4
# STEP_NAME=Sınırlı frekans hassasiyet modu — yüksek frekans / 50,4 Hz
# TESIS_ADI=YHDA Örnek Konvansiyonel SFHM
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# SFHM_RESERVE_MW=30
# DROOP_PERCENT=4
time_s;grid_frequency_hz;active_power_mw;active_power_reference_mw;reserve_mw
178,800000;50,399784;245,023920;275,000000;30
178,900000;50,399680;244,952262;275,000000;30
179,000000;50,400015;244,922022;275,000000;30
179,100000;50,400060;245,050533;275,000000;30
179,200000;50,399936;245,025882;275,000000;30
179,300000;50,399764;245,035623;275,000000;30
179,400000;50,400198;244,995942;275,000000;30
179,500000;50,399982;244,966170;275,000000;30
179,600000;50,399451;245,039474;275,000000;30
179,700000;50,399754;245,032168;275,000000;30
179,800000;50,399877;244,915625;275,000000;30
179,900000;50,399641;244,995571;275,000000;30
180,000000;50,400550;245,059180;275,000000;30
180,100000;50,399620;245,072907;275,000000;30
180,200000;50,400424;245,022500;275,000000;30
180,300000;50,400068;245,005345;275,000000;30
180,400000;50,399958;244,981455;275,000000;30
180,500000;50,399948;244,979368;275,000000;30
180,600000;50,399831;245,003084;275,000000;30
180,700000;50,399888;245,067407;275,000000;30
180,800000;50,399914;245,088893;275,000000;30
180,900000;50,399986;245,002686;275,000000;30
181,000000;50,399702;244,918786;275,000000;30
181,100000;50,400433;245,029700;275,000000;30
181,200000;50,400124;245,005348;275,000000;30
181,300000;50,400485;244,931436;275,000000;30
181,400000;50,400105;245,047672;275,000000;30
181,500000;50,399732;245,029074;275,000000;30
181,600000;50,400374;245,056896;275,000000;30
181,700000;50,399722;245,062372;275,000000;30
181,800000;50,400196;244,964037;275,000000;30
181,900000;50,399765;244,992364;275,000000;30
182,000000;50,399978;245,037716;275,000000;30
182,100000;50,400008;244,926467;275,000000;30
182,200000;50,400147;244,913781;275,000000;30
182,300000;50,400225;244,997183;275,000000;30
182,400000;50,400282;245,006551;275,000000;30
182,500000;50,400206;245,023147;275,000000;30
182,600000;50,399649;244,990879;275,000000;30
182,700000;50,400220;244,960102;275,000000;30
182,800000;50,399454;244,999571;275,000000;30
182,900000;50,399900;244,969901;275,000000;30
183,000000;50,399812;244,970118;275,000000;30
183,100000;50,399873;245,000752;275,000000;30
183,200000;50,399926;244,986982;275,000000;30
183,300000;50,400028;245,045555;275,000000;30
183,400000;50,399589;245,047889;275,000000;30
183,500000;50,400196;244,882653;275,000000;30
183,600000;50,400594;245,070157;275,000000;30
183,700000;50,400252;244,975938;275,000000;30
183,800000;50,399995;244,972693;275,000000;30
183,900000;50,400055;244,969291;275,000000;30
184,000000;50,399863;245,033452;275,000000;30
184,100000;50,399757;245,012684;275,000000;30
184,200000;50,399839;244,996228;275,000000;30
184,300000;50,400202;245,107357;275,000000;30
184,400000;50,400200;244,941900;275,000000;30
184,500000;50,399813;244,977961;275,000000;30
184,600000;50,399939;244,996281;275,000000;30
184,700000;50,399629;244,987268;275,000000;30
184,800000;50,399947;244,930320;275,000000;30
184,900000;50,400260;244,909334;275,000000;30
185,000000;50,399916;244,890239;275,000000;30
185,100000;50,399781;244,995263;275,000000;30
185,200000;50,400317;245,030345;275,000000;30
185,300000;50,399919;245,074129;275,000000;30
185,400000;50,400087;245,060815;275,000000;30
185,500000;50,400124;244,945563;275,000000;30
185,600000;50,400304;245,034959;275,000000;30
185,700000;50,399865;245,019880;275,000000;30
185,800000;50,400096;244,946968;275,000000;30
185,900000;50,400235;244,984749;275,000000;30
186,000000;50,399955;245,027086;275,000000;30
186,100000;50,400385;245,000021;275,000000;30
186,200000;50,399378;244,994845;275,000000;30
186,300000;50,400286;245,076369;275,000000;30
186,400000;50,399549;245,000657;275,000000;30
186,500000;50,399938;245,029561;275,000000;30
186,600000;50,400597;244,991007;275,000000;30
186,700000;50,399987;244,967820;275,000000;30
186,800000;50,399579;245,030625;275,000000;30
186,900000;50,400209;244,964757;275,000000;30
187,000000;50,399977;244,966012;275,000000;30
187,100000;50,399988;244,985163;275,000000;30
187,200000;50,399844;244,991619;275,000000;30
187,300000;50,399729;245,052035;275,000000;30
187,400000;50,399982;244,981984;275,000000;30
187,500000;50,400285;245,103758;275,000000;30
187,600000;50,400090;244,987623;275,000000;30
187,700000;50,399573;245,034028;275,000000;30
187,800000;50,399943;245,055229;275,000000;30
187,900000;50,400190;245,043157;275,000000;30
188,000000;50,400149;244,996348;275,000000;30
188,100000;50,400121;245,014218;275,000000;30
188,200000;50,400630;245,073557;275,000000;30
188,300000;50,399631;244,970224;275,000000;30
188,400000;50,399888;245,018872;275,000000;30
188,500000;50,399713;244,955096;275,000000;30
188,600000;50,400089;244,963032;275,000000;30
188,700000;50,399874;244,971648;275,000000;30
188,800000;50,399792;244,992825;275,000000;30
188,900000;50,400428;244,951248;275,000000;30
189,000000;50,400015;244,999009;275,000000;30
189,100000;50,400495;244,952792;275,000000;30
189,200000;50,399833;244,957655;275,000000;30
189,300000;50,400170;245,161071;275,000000;30
189,400000;50,400095;245,036206;275,000000;30
189,500000;50,399875;245,064030;275,000000;30
189,600000;50,399937;245,012039;275,000000;30
189,700000;50,400322;245,032448;275,000000;30
189,800000;50,399773;245,050575;275,000000;30
189,900000;50,399819;244,985437;275,000000;30
190,000000;50,399899;245,010393;275,000000;30
190,100000;50,400091;245,049867;275,000000;30
190,200000;50,400242;245,051015;275,000000;30
190,300000;50,400199;245,095424;275,000000;30
190,400000;50,399858;245,037626;275,000000;30
190,500000;50,399849;245,125043;275,000000;30
190,600000;50,399733;245,038415;275,000000;30
190,700000;50,400440;245,019165;275,000000;30
190,800000;50,399924;244,985222;275,000000;30
190,900000;50,399893;244,978970;275,000000;30
191,000000;50,400522;244,924187;275,000000;30
191,100000;50,399949;245,021326;275,000000;30
191,200000;50,400223;244,967281;275,000000;30
191,300000;50,400074;244,942502;275,000000;30
191,400000;50,400003;245,093189;275,000000;30
191,500000;50,400079;244,999009;275,000000;30
191,600000;50,399377;245,045199;275,000000;30
191,700000;50,400482;244,987259;275,000000;30
191,800000;50,399711;245,002628;275,000000;30
191,900000;50,400068;244,976149;275,000000;30
192,000000;50,400235;245,020606;275,000000;30
192,100000;50,399872;244,960719;275,000000;30
192,200000;50,399896;244,962968;275,000000;30
192,300000;50,400192;245,077482;275,000000;30
192,400000;50,400075;245,054984;275,000000;30
192,500000;50,399982;245,064516;275,000000;30
192,600000;50,399901;245,058482;275,000000;30
192,700000;50,400388;244,954317;275,000000;30
192,800000;50,400185;245,036647;275,000000;30
192,900000;50,400386;244,974529;275,000000;30
193,000000;50,399715;245,069524;275,000000;30
193,100000;50,400557;244,982845;275,000000;30
193,200000;50,399900;245,021866;275,000000;30
193,300000;50,399606;244,965081;275,000000;30
193,400000;50,400296;244,923694;275,000000;30
193,500000;50,399310;244,982049;275,000000;30
193,600000;50,400464;245,005692;275,000000;30
193,700000;50,400364;244,984915;275,000000;30
193,800000;50,399660;245,033323;275,000000;30
193,900000;50,400771;244,974379;275,000000;30
194,000000;50,400204;245,082013;275,000000;30
194,100000;50,399808;245,020198;275,000000;30
194,200000;50,399292;244,983524;275,000000;30
194,300000;50,400051;244,977268;275,000000;30
194,400000;50,399770;244,918850;275,000000;30
194,500000;50,400184;244,949869;275,000000;30
194,600000;50,399715;245,021680;275,000000;30
194,700000;50,400222;245,055200;275,000000;30
194,800000;50,399847;245,005613;275,000000;30
194,900000;50,399961;244,978823;275,000000;30
195,000000;50,399848;245,012109;275,000000;30
195,100000;50,399708;245,009169;275,000000;30
195,200000;50,399522;245,056782;275,000000;30
195,300000;50,399682;245,070371;275,000000;30
195,400000;50,400042;244,989460;275,000000;30
195,500000;50,400225;245,016390;275,000000;30
195,600000;50,399866;245,040513;275,000000;30
195,700000;50,399997;244,975591;275,000000;30
195,800000;50,399749;244,957150;275,000000;30
195,900000;50,400559;245,011547;275,000000;30
196,000000;50,399719;244,957558;275,000000;30
196,100000;50,400340;245,069423;275,000000;30
196,200000;50,400056;245,006365;275,000000;30
196,300000;50,399876;244,940658;275,000000;30
196,400000;50,400387;244,975021;275,000000;30
196,500000;50,400003;244,987882;275,000000;30
196,600000;50,400424;245,056178;275,000000;30
196,700000;50,399847;245,013957;275,000000;30
196,800000;50,400163;245,041933;275,000000;30
196,900000;50,399872;244,986787;275,000000;30
197,000000;50,400263;244,933719;275,000000;30
197,100000;50,400310;244,980011;275,000000;30
197,200000;50,400153;244,953850;275,000000;30
197,300000;50,399867;244,929546;275,000000;30
197,400000;50,399401;245,065634;275,000000;30
197,500000;50,399829;245,011906;275,000000;30
197,600000;50,400461;244,993371;275,000000;30
197,700000;50,400089;245,046638;275,000000;30
197,800000;50,400063;245,080497;275,000000;30
197,900000;50,400118;245,062865;275,000000;30
198,000000;50,399483;244,929626;275,000000;30
198,100000;50,399989;244,895220;275,000000;30
198,200000;50,399745;245,036637;275,000000;30
198,300000;50,400337;245,015616;275,000000;30
198,400000;50,400026;244,938650;275,000000;30
198,500000;50,399950;244,936914;275,000000;30
198,600000;50,400471;245,005603;275,000000;30
198,700000;50,400055;245,028017;275,000000;30
198,800000;50,399590;244,952972;275,000000;30
198,900000;50,399663;244,944932;275,000000;30
199,000000;50,399781;245,020402;275,000000;30
199,100000;50,399840;244,977851;275,000000;30
199,200000;50,400017;245,020285;275,000000;30
199,300000;50,400464;244,928991;275,000000;30
199,400000;50,400025;245,010429;275,000000;30
199,500000;50,400451;245,085853;275,000000;30
199,600000;50,399708;244,947237;275,000000;30
199,700000;50,400214;245,026263;275,000000;30
199,800000;50,399855;244,921021;275,000000;30
199,900000;50,400249;245,092272;275,000000;30
200,000000;50,400120;245,081419;275,000000;30
200,100000;50,399618;244,982414;275,000000;30
200,200000;50,399692;244,970645;275,000000;30
200,300000;50,399735;244,982393;275,000000;30
200,400000;50,400820;244,997995;275,000000;30
200,500000;50,399758;245,022747;275,000000;30
200,600000;50,400211;244,949689;275,000000;30
200,700000;50,400303;244,983538;275,000000;30
200,800000;50,400474;244,997915;275,000000;30
200,900000;50,399861;244,947072;275,000000;30
201,000000;50,399819;245,036629;275,000000;30
201,100000;50,400054;245,002130;275,000000;30
201,200000;50,400048;244,998931;275,000000;30
201,300000;50,400159;245,099445;275,000000;30
201,400000;50,399619;245,023353;275,000000;30
201,500000;50,399870;244,970606;275,000000;30
201,600000;50,399969;244,984177;275,000000;30
201,700000;50,399970;244,929595;275,000000;30
201,800000;50,399110;244,997049;275,000000;30
201,900000;50,399675;245,141699;275,000000;30
202,000000;50,399851;244,976901;275,000000;30
202,100000;50,400132;244,995380;275,000000;30
202,200000;50,400321;244,995783;275,000000;30
202,300000;50,399847;245,070561;275,000000;30
202,400000;50,399595;245,007335;275,000000;30
202,500000;50,400293;244,921406;275,000000;30
202,600000;50,399776;244,979100;275,000000;30
202,700000;50,400169;244,985948;275,000000;30
202,800000;50,400033;245,027605;275,000000;30
202,900000;50,399507;244,948790;275,000000;30
203,000000;50,400211;245,098474;275,000000;30
203,100000;50,400241;245,106139;275,000000;30
203,200000;50,399767;244,988368;275,000000;30
203,300000;50,399605;244,971680;275,000000;30
203,400000;50,400083;244,975619;275,000000;30
203,500000;50,400514;245,027491;275,000000;30
203,600000;50,400160;244,966595;275,000000;30
203,700000;50,400364;245,101095;275,000000;30
203,800000;50,399998;245,066567;275,000000;30
203,900000;50,400228;244,969554;275,000000;30
204,000000;50,399908;245,008910;275,000000;30
204,100000;50,399986;245,033923;275,000000;30
204,200000;50,400390;244,889098;275,000000;30
204,300000;50,400159;244,966982;275,000000;30
204,400000;50,400271;245,038926;275,000000;30
204,500000;50,399919;244,990631;275,000000;30
204,600000;50,399978;244,987985;275,000000;30
204,700000;50,399541;244,978177;275,000000;30
204,800000;50,400194;244,986788;275,000000;30
204,900000;50,400117;244,969859;275,000000;30
205,000000;50,399808;244,997200;275,000000;30
205,100000;50,400123;245,024803;275,000000;30
205,200000;50,400518;244,984781;275,000000;30
205,300000;50,400557;245,026402;275,000000;30
205,400000;50,400235;245,021656;275,000000;30
205,500000;50,400361;244,985594;275,000000;30
205,600000;50,399466;244,989099;275,000000;30
205,700000;50,399999;245,030111;275,000000;30
205,800000;50,400069;244,997346;275,000000;30
205,900000;50,400257;245,027367;275,000000;30
206,000000;50,400033;244,926931;275,000000;30
206,100000;50,400250;245,092906;275,000000;30
206,200000;50,400266;244,951652;275,000000;30
206,300000;50,399867;245,084378;275,000000;30
206,400000;50,400053;245,025819;275,000000;30
206,500000;50,399654;244,943361;275,000000;30
206,600000;50,399752;244,995636;275,000000;30
206,700000;50,400337;245,023196;275,000000;30
206,800000;50,399733;245,031817;275,000000;30
206,900000;50,400054;244,992357;275,000000;30
207,000000;50,399968;245,049792;275,000000;30
207,100000;50,400475;244,970342;275,000000;30
207,200000;50,400106;245,041597;275,000000;30
207,300000;50,399558;244,990894;275,000000;30
207,400000;50,399914;244,942025;275,000000;30
207,500000;50,400191;245,039039;275,000000;30
207,600000;50,400500;245,022785;275,000000;30
207,700000;50,400126;244,970733;275,000000;30
207,800000;50,400010;244,887116;275,000000;30
207,900000;50,399958;245,010891;275,000000;30
208,000000;50,399503;244,961163;275,000000;30
208,100000;50,400359;244,981788;275,000000;30
208,200000;50,399593;244,995259;275,000000;30
208,300000;50,399985;245,013022;275,000000;30
208,400000;50,399399;244,922557;275,000000;30
208,500000;50,399840;244,978066;275,000000;30
208,600000;50,400061;245,088864;275,000000;30
208,700000;50,400273;244,955048;275,000000;30
208,800000;50,399668;245,009648;275,000000;30
208,900000;50,400694;244,981245;275,000000;30
209,000000;50,400076;244,927529;275,000000;30
209,100000;50,399267;245,037183;275,000000;30
209,200000;50,399917;244,955192;275,000000;30
209,300000;50,400508;244,958174;275,000000;30
209,400000;50,399690;245,050467;275,000000;30
209,500000;50,399651;244,950962;275,000000;30
209,600000;50,400284;245,038333;275,000000;30
209,700000;50,400109;244,935639;275,000000;30
209,800000;50,399473;244,962303;275,000000;30
209,900000;50,400455;245,008369;275,000000;30
210,000000;50,400418;244,963258;275,000000;30
210,100000;50,400323;244,976553;275,000000;30
210,200000;50,399290;244,997907;275,000000;30
210,300000;50,399740;244,977484;275,000000;30
210,400000;50,399897;244,991354;275,000000;30
210,500000;50,399819;245,056922;275,000000;30
210,600000;50,400028;245,006066;275,000000;30
210,700000;50,399952;245,095164;275,000000;30
210,800000;50,399673;245,032862;275,000000;30
210,900000;50,400407;245,051054;275,000000;30
211,000000;50,400198;245,042037;275,000000;30
211,100000;50,400408;245,017787;275,000000;30
211,200000;50,400066;244,909898;275,000000;30
211,300000;50,400213;245,107946;275,000000;30
211,400000;50,399851;245,032790;275,000000;30
211,500000;50,399635;245,004877;275,000000;30
211,600000;50,400613;245,035328;275,000000;30
211,700000;50,399801;244,965570;275,000000;30
211,800000;50,400236;244,900364;275,000000;30
211,900000;50,399984;244,974885;275,000000;30
212,000000;50,399935;244,983588;275,000000;30
212,100000;50,399827;244,872818;275,000000;30
212,200000;50,400116;244,984572;275,000000;30
212,300000;50,399806;244,991636;275,000000;30
212,400000;50,399843;244,965010;275,000000;30
212,500000;50,400335;244,996114;275,000000;30
212,600000;50,400034;245,019871;275,000000;30
212,700000;50,399911;244,936670;275,000000;30
212,800000;50,399490;244,999279;275,000000;30
212,900000;50,400213;244,977584;275,000000;30
213,000000;50,399805;245,066429;275,000000;30
213,100000;50,400210;244,978650;275,000000;30
213,200000;50,400125;245,021979;275,000000;30
213,300000;50,400569;244,932898;275,000000;30
213,400000;50,400216;245,006846;275,000000;30
213,500000;50,400315;245,010281;275,000000;30
213,600000;50,399957;244,972847;275,000000;30
213,700000;50,400142;244,990638;275,000000;30
213,800000;50,399500;244,955568;275,000000;30
213,900000;50,399733;244,989727;275,000000;30
214,000000;50,400272;244,958878;275,000000;30
214,100000;50,399728;245,020128;275,000000;30
214,200000;50,399817;244,992577;275,000000;30
214,300000;50,400359;245,084916;275,000000;30
214,400000;50,399870;244,981368;275,000000;30
214,500000;50,400345;244,924986;275,000000;30
214,600000;50,399474;245,013085;275,000000;30
214,700000;50,400449;245,004964;275,000000;30
214,800000;50,399605;245,010027;275,000000;30
214,900000;50,399683;245,068193;275,000000;30
215,000000;50,399788;245,019504;275,000000;30
215,100000;50,400414;245,008602;275,000000;30
215,200000;50,399663;244,998627;275,000000;30
215,300000;50,400051;244,945566;275,000000;30
215,400000;50,399925;245,002700;275,000000;30
215,500000;50,399791;245,032799;275,000000;30
215,600000;50,399610;245,009380;275,000000;30
215,700000;50,399542;245,046307;275,000000;30
215,800000;50,400143;245,020332;275,000000;30
215,900000;50,400004;245,009621;275,000000;30
216,000000;50,400100;245,030415;275,000000;30
216,100000;50,399802;244,983919;275,000000;30
216,200000;50,400192;244,924901;275,000000;30
216,300000;50,400220;244,984598;275,000000;30
216,400000;50,400168;244,985118;275,000000;30
216,500000;50,400020;244,933174;275,000000;30
216,600000;50,400214;244,992347;275,000000;30
216,700000;50,399964;244,894764;275,000000;30
216,800000;50,399441;245,064093;275,000000;30
216,900000;50,400279;245,032868;275,000000;30
217,000000;50,399894;244,951862;275,000000;30
217,100000;50,399725;244,956960;275,000000;30
217,200000;50,400073;244,951278;275,000000;30
217,300000;50,400281;244,988924;275,000000;30
217,400000;50,399826;244,845853;275,000000;30
217,500000;50,399716;245,032188;275,000000;30
217,600000;50,399135;244,980162;275,000000;30
217,700000;50,400292;245,005717;275,000000;30
217,800000;50,399843;244,931459;275,000000;30
217,900000;50,400349;244,939205;275,000000;30
218,000000;50,400105;244,998110;275,000000;30
218,100000;50,400196;245,023439;275,000000;30
218,200000;50,399922;245,003846;275,000000;30
218,300000;50,399949;245,091144;275,000000;30
218,400000;50,399748;245,026689;275,000000;30
218,500000;50,400247;244,930453;275,000000;30
218,600000;50,400065;244,994210;275,000000;30
218,700000;50,399909;244,969051;275,000000;30
218,800000;50,400446;245,012548;275,000000;30
218,900000;50,399890;245,053637;275,000000;30
219,000000;50,399523;245,004391;275,000000;30
219,100000;50,400108;245,009826;275,000000;30
219,200000;50,399439;245,022742;275,000000;30
219,300000;50,399687;245,088425;275,000000;30
219,400000;50,399996;245,054328;275,000000;30
219,500000;50,400225;245,017659;275,000000;30
219,600000;50,400059;244,975259;275,000000;30
219,700000;50,400098;244,986432;275,000000;30
219,800000;50,400227;244,916031;275,000000;30
219,900000;50,400043;244,981257;275,000000;30
220,000000;50,400276;245,049821;275,000000;30
220,100000;50,400290;245,027764;275,000000;30
220,200000;50,399695;245,098363;275,000000;30
220,300000;50,399803;244,961090;275,000000;30
220,400000;50,399910;244,961564;275,000000;30
220,500000;50,400226;244,902658;275,000000;30
220,600000;50,400110;245,069497;275,000000;30
220,700000;50,399910;244,993801;275,000000;30
220,800000;50,399688;244,990704;275,000000;30
220,900000;50,399894;245,089653;275,000000;30
221,000000;50,399542;245,025365;275,000000;30
221,100000;50,400262;244,985202;275,000000;30
221,200000;50,400077;245,012674;275,000000;30
221,300000;50,399794;244,999262;275,000000;30
221,400000;50,399807;245,004584;275,000000;30
221,500000;50,400609;245,018098;275,000000;30
221,600000;50,399904;244,962827;275,000000;30
221,700000;50,400165;245,132879;275,000000;30
221,800000;50,400113;244,952623;275,000000;30
221,900000;50,400278;244,979038;275,000000;30
222,000000;50,400130;244,970511;275,000000;30
222,100000;50,400114;245,080464;275,000000;30
222,200000;50,399797;244,968950;275,000000;30
222,300000;50,399816;245,064526;275,000000;30
222,400000;50,399552;245,007146;275,000000;30
222,500000;50,400058;244,980210;275,000000;30
222,600000;50,399581;244,989354;275,000000;30
222,700000;50,399744;245,044762;275,000000;30
222,800000;50,399697;244,985738;275,000000;30
222,900000;50,399876;245,015449;275,000000;30
223,000000;50,399753;244,959370;275,000000;30
223,100000;50,399357;244,996252;275,000000;30
223,200000;50,399671;245,017020;275,000000;30
223,300000;50,400027;245,050588;275,000000;30
223,400000;50,399947;245,030099;275,000000;30
223,500000;50,399990;245,032618;275,000000;30
223,600000;50,400016;244,978144;275,000000;30
223,700000;50,399475;244,983211;275,000000;30
223,800000;50,399989;245,057523;275,000000;30
223,900000;50,399546;244,949730;275,000000;30
224,000000;50,400437;244,882185;275,000000;30
224,100000;50,400406;244,938958;275,000000;30
224,200000;50,400193;244,921216;275,000000;30
224,300000;50,399969;244,944040;275,000000;30
224,400000;50,399819;245,056141;275,000000;30
224,500000;50,400065;245,004152;275,000000;30
224,600000;50,399915;244,994931;275,000000;30
224,700000;50,400160;244,990809;275,000000;30
224,800000;50,399899;244,982222;275,000000;30
224,900000;50,400069;244,940044;275,000000;30
225,000000;50,399937;244,962245;275,000000;30
225,100000;50,400118;244,960352;275,000000;30
225,200000;50,399885;244,936969;275,000000;30
225,300000;50,399580;245,093927;275,000000;30
225,400000;50,400241;245,036588;275,000000;30
225,500000;50,399974;245,055954;275,000000;30
225,600000;50,399686;245,089294;275,000000;30
225,700000;50,400154;245,036723;275,000000;30
225,800000;50,399971;244,972788;275,000000;30
225,900000;50,399909;245,052781;275,000000;30
226,000000;50,399638;244,955648;275,000000;30
226,100000;50,399751;244,965474;275,000000;30
226,200000;50,399697;245,056053;275,000000;30
226,300000;50,399507;244,969434;275,000000;30
226,400000;50,400240;245,054547;275,000000;30
226,500000;50,400386;245,072180;275,000000;30
226,600000;50,399881;244,959694;275,000000;30
226,700000;50,399898;244,910187;275,000000;30
226,800000;50,399869;244,994316;275,000000;30
226,900000;50,399186;244,942247;275,000000;30
227,000000;50,399944;244,934957;275,000000;30
227,100000;50,399948;245,043657;275,000000;30
227,200000;50,400147;244,987302;275,000000;30
227,300000;50,399714;245,094640;275,000000;30
227,400000;50,400223;245,043072;275,000000;30
227,500000;50,400133;244,985356;275,000000;30
227,600000;50,400144;244,987144;275,000000;30
227,700000;50,399921;244,945958;275,000000;30
227,800000;50,399855;245,000496;275,000000;30
227,900000;50,399634;244,975218;275,000000;30
228,000000;50,400183;245,023047;275,000000;30
228,100000;50,400152;245,068809;275,000000;30
228,200000;50,399965;244,931170;275,000000;30
228,300000;50,400258;245,024135;275,000000;30
228,400000;50,399708;245,059446;275,000000;30
228,500000;50,399827;245,031149;275,000000;30
228,600000;50,399707;244,894480;275,000000;30
228,700000;50,400061;244,955195;275,000000;30
228,800000;50,399719;244,922521;275,000000;30
228,900000;50,399895;245,045609;275,000000;30
229,000000;50,399972;245,016384;275,000000;30
229,100000;50,399764;245,003120;275,000000;30
229,200000;50,400225;244,962487;275,000000;30
229,300000;50,399945;245,016699;275,000000;30
229,400000;50,399610;245,070399;275,000000;30
229,500000;50,399980;245,026522;275,000000;30
229,600000;50,400437;244,972217;275,000000;30
229,700000;50,399617;245,037897;275,000000;30
229,800000;50,399645;245,036275;275,000000;30
229,900000;50,400366;245,047119;275,000000;30
230,000000;50,400412;244,944618;275,000000;30
230,100000;50,400153;245,044699;275,000000;30
230,200000;50,400022;244,922622;275,000000;30
230,300000;50,399839;244,961201;275,000000;30
230,400000;50,399922;244,984718;275,000000;30
230,500000;50,400100;244,982402;275,000000;30
230,600000;50,400215;244,957289;275,000000;30
230,700000;50,399249;244,969386;275,000000;30
230,800000;50,400145;245,005541;275,000000;30
230,900000;50,399827;245,016023;275,000000;30
231,000000;50,399856;244,963532;275,000000;30
231,100000;50,400041;244,949726;275,000000;30
231,200000;50,399840;244,986865;275,000000;30
231,300000;50,399902;245,106159;275,000000;30
231,400000;50,399327;244,919403;275,000000;30
231,500000;50,400149;244,907931;275,000000;30
231,600000;50,400703;245,005583;275,000000;30
231,700000;50,399687;244,902623;275,000000;30
231,800000;50,400066;244,965821;275,000000;30
231,900000;50,400430;245,032502;275,000000;30
232,000000;50,399820;245,032410;275,000000;30
232,100000;50,399505;245,025319;275,000000;30
232,200000;50,400141;244,968501;275,000000;30
232,300000;50,400482;244,971686;275,000000;30
232,400000;50,399958;245,092678;275,000000;30
232,500000;50,399768;244,963125;275,000000;30
232,600000;50,399838;244,970909;275,000000;30
232,700000;50,400116;244,975005;275,000000;30
232,800000;50,399626;245,010963;275,000000;30
232,900000;50,400553;245,014095;275,000000;30
233,000000;50,399524;244,927273;275,000000;30
233,100000;50,399803;244,972308;275,000000;30
233,200000;50,400655;244,981616;275,000000;30
233,300000;50,400208;244,959190;275,000000;30
233,400000;50,399954;244,938054;275,000000;30
233,500000;50,399610;245,064548;275,000000;30
233,600000;50,399885;244,910222;275,000000;30
233,700000;50,399936;245,002575;275,000000;30
233,800000;50,399432;245,046250;275,000000;30
233,900000;50,400175;244,999289;275,000000;30
234,000000;50,399691;245,000923;275,000000;30
234,100000;50,400115;244,962815;275,000000;30
234,200000;50,399954;244,956177;275,000000;30
234,300000;50,400133;244,950712;275,000000;30
234,400000;50,400132;245,000415;275,000000;30
234,500000;50,400314;244,916383;275,000000;30
234,600000;50,400119;244,997152;275,000000;30
234,700000;50,399502;244,908815;275,000000;30
234,800000;50,399968;244,983169;275,000000;30
234,900000;50,400405;245,063908;275,000000;30
235,000000;50,399768;245,016556;275,000000;30
235,100000;50,400092;245,015991;275,000000;30
235,200000;50,399707;244,975076;275,000000;30
235,300000;50,400506;244,963720;275,000000;30
235,400000;50,400109;245,099806;275,000000;30
235,500000;50,400016;245,025142;275,000000;30
235,600000;50,400037;244,914724;275,000000;30
235,700000;50,400355;244,961423;275,000000;30
235,800000;50,399992;244,938520;275,000000;30
235,900000;50,400095;245,005947;275,000000;30
236,000000;50,400166;245,012056;275,000000;30
236,100000;50,399643;245,010192;275,000000;30
236,200000;50,400394;244,972853;275,000000;30
236,300000;50,399972;244,923974;275,000000;30
236,400000;50,400432;245,059818;275,000000;30
236,500000;50,400018;244,922952;275,000000;30
236,600000;50,400039;245,043470;275,000000;30
236,700000;50,400176;244,995902;275,000000;30
236,800000;50,400063;245,091800;275,000000;30
236,900000;50,400098;245,003041;275,000000;30
237,000000;50,400201;244,998567;275,000000;30
237,100000;50,399785;244,961981;275,000000;30
237,200000;50,399972;245,000927;275,000000;30
237,300000;50,399831;244,997286;275,000000;30
237,400000;50,400349;244,967574;275,000000;30
237,500000;50,399433;244,980005;275,000000;30
237,600000;50,400499;245,071467;275,000000;30
237,700000;50,400471;244,990896;275,000000;30
237,800000;50,399838;244,877895;275,000000;30
237,900000;50,399992;244,954576;275,000000;30
238,000000;50,400056;244,980242;275,000000;30
238,100000;50,399858;244,933214;275,000000;30
238,200000;50,400310;244,971617;275,000000;30
238,300000;50,400486;244,952650;275,000000;30
238,400000;50,399637;244,977144;275,000000;30
238,500000;50,400088;245,051917;275,000000;30
238,600000;50,399967;245,038152;275,000000;30
238,700000;50,399862;244,962068;275,000000;30
238,800000;50,399912;245,016539;275,000000;30
238,900000;50,399799;244,976629;275,000000;30
239,000000;50,400133;245,058082;275,000000;30
239,100000;50,400155;244,935323;275,000000;30
239,200000;50,399973;244,969143;275,000000;30
239,300000;50,399949;245,018809;275,000000;30
239,400000;50,399792;244,928766;275,000000;30
239,500000;50,399688;245,014200;275,000000;30
239,600000;50,400069;244,992041;275,000000;30
239,700000;50,399545;244,990439;275,000000;30
239,800000;50,400290;245,021282;275,000000;30
